B12,Counts
ENSDARG00000040608,17
ENSDARG00000040610,23
ENSDARG00000040614,101
ENSDARG00000040615,1
ENSDARG00000040620,16
ENSDARG00000040621,4
ENSDARG00000040623,79
ENSDARG00000040627,68
ENSDARG00000040628,16
ENSDARG00000040632,0
ENSDARG00000040633,44
ENSDARG00000040635,17
ENSDARG00000040640,8
ENSDARG00000040643,0
ENSDARG00000040644,23
ENSDARG00000040649,47
ENSDARG00000040650,16
ENSDARG00000040657,115
ENSDARG00000040666,7
ENSDARG00000040668,0
ENSDARG00000040674,81
ENSDARG00000040678,32
ENSDARG00000040683,37
ENSDARG00000040684,65
ENSDARG00000040695,8
ENSDARG00000040698,108
ENSDARG00000040700,13
ENSDARG00000040701,0
ENSDARG00000040705,90
ENSDARG00000040707,1
ENSDARG00000040712,0
ENSDARG00000040713,71
ENSDARG00000040717,59
ENSDARG00000040727,22
ENSDARG00000040730,100
ENSDARG00000040732,0
ENSDARG00000040735,0
ENSDARG00000040736,0
ENSDARG00000040738,0
ENSDARG00000040741,5
ENSDARG00000040747,38
ENSDARG00000040764,41
ENSDARG00000040765,0
ENSDARG00000040777,6
ENSDARG00000040778,29
ENSDARG00000040779,0
ENSDARG00000040781,2
ENSDARG00000040799,4
ENSDARG00000040803,43
ENSDARG00000040812,0
ENSDARG00000040815,6
ENSDARG00000040816,2
ENSDARG00000040822,30
ENSDARG00000040838,35
ENSDARG00000040841,10
ENSDARG00000040851,36
ENSDARG00000040853,322
ENSDARG00000040854,32
ENSDARG00000040861,47
ENSDARG00000040864,16
ENSDARG00000040869,14
ENSDARG00000040874,231
ENSDARG00000040881,17
ENSDARG00000040884,202
ENSDARG00000040890,41
ENSDARG00000040898,0
ENSDARG00000040901,0
ENSDARG00000040902,0
ENSDARG00000040907,0
ENSDARG00000040910,3
ENSDARG00000040911,3
ENSDARG00000040912,1
ENSDARG00000040917,39
ENSDARG00000040920,41
ENSDARG00000040921,6
ENSDARG00000040925,9
ENSDARG00000040926,267
ENSDARG00000040930,184
ENSDARG00000040938,0
ENSDARG00000040942,19
ENSDARG00000040944,32
ENSDARG00000040946,0
ENSDARG00000040948,0
ENSDARG00000040955,0
ENSDARG00000040959,3
ENSDARG00000040965,0
ENSDARG00000040966,20
ENSDARG00000040971,50
ENSDARG00000040982,14
ENSDARG00000040984,30
ENSDARG00000040985,0
ENSDARG00000040988,1318
ENSDARG00000040990,30
ENSDARG00000040991,122
ENSDARG00000041003,0
ENSDARG00000041005,0
ENSDARG00000041006,13
ENSDARG00000041011,0
ENSDARG00000041019,0
ENSDARG00000041022,80
ENSDARG00000041024,0
ENSDARG00000041030,0
ENSDARG00000041032,0
ENSDARG00000041033,0
ENSDARG00000041034,0
ENSDARG00000041040,4
ENSDARG00000041041,0
ENSDARG00000041051,2
ENSDARG00000041060,23
ENSDARG00000041062,46
ENSDARG00000041065,1
ENSDARG00000041068,99
ENSDARG00000041071,7
ENSDARG00000041072,31
ENSDARG00000041073,0
ENSDARG00000041078,52
ENSDARG00000041080,0
ENSDARG00000041081,228
ENSDARG00000041083,7
ENSDARG00000041085,9
ENSDARG00000041086,23
ENSDARG00000041092,0
ENSDARG00000041098,0
ENSDARG00000041107,8
ENSDARG00000041108,21
ENSDARG00000041110,17
ENSDARG00000041113,0
ENSDARG00000041115,0
ENSDARG00000041117,0
ENSDARG00000041119,29
ENSDARG00000041133,9
ENSDARG00000041137,58
ENSDARG00000041140,34
ENSDARG00000041141,5
ENSDARG00000041145,0
ENSDARG00000041150,128
ENSDARG00000041155,18
ENSDARG00000041159,0
ENSDARG00000041165,0
ENSDARG00000041170,0
ENSDARG00000041171,0
ENSDARG00000041173,0
ENSDARG00000041179,35
ENSDARG00000041182,1221
ENSDARG00000041199,28
ENSDARG00000041203,17
ENSDARG00000041205,33
ENSDARG00000041215,5
ENSDARG00000041217,61
ENSDARG00000041220,0
ENSDARG00000041221,0
ENSDARG00000041223,11
ENSDARG00000041226,79
ENSDARG00000041232,2
ENSDARG00000041237,33
ENSDARG00000041239,30
ENSDARG00000041243,156
ENSDARG00000041248,0
ENSDARG00000041252,16
ENSDARG00000041257,4
ENSDARG00000041292,0
ENSDARG00000041294,0
ENSDARG00000041295,7
ENSDARG00000041299,7
ENSDARG00000041300,11
ENSDARG00000041301,0
ENSDARG00000041304,85
ENSDARG00000041306,28
ENSDARG00000041314,0
ENSDARG00000041317,29
ENSDARG00000041323,60
ENSDARG00000041332,67
ENSDARG00000041333,0
ENSDARG00000041339,68
ENSDARG00000041340,64
ENSDARG00000041348,0
ENSDARG00000041350,6
ENSDARG00000041358,11
ENSDARG00000041359,79
ENSDARG00000041361,16
ENSDARG00000041362,5
ENSDARG00000041363,38
ENSDARG00000041372,26
ENSDARG00000041375,0
ENSDARG00000041376,18
ENSDARG00000041378,10
ENSDARG00000041379,0
ENSDARG00000041381,61
ENSDARG00000041382,21
ENSDARG00000041389,0
ENSDARG00000041391,92
ENSDARG00000041394,23
ENSDARG00000041397,10
ENSDARG00000041399,0
ENSDARG00000041400,5
ENSDARG00000041402,80
ENSDARG00000041407,50
ENSDARG00000041411,3
ENSDARG00000041413,2
ENSDARG00000041414,5
ENSDARG00000041417,112
ENSDARG00000041421,23
ENSDARG00000041428,7
ENSDARG00000041429,25
ENSDARG00000041430,7
ENSDARG00000041431,25
ENSDARG00000041433,10
ENSDARG00000041435,115
ENSDARG00000041449,110
ENSDARG00000041450,162
ENSDARG00000041454,0
ENSDARG00000041462,0
ENSDARG00000041481,82
ENSDARG00000041483,70
ENSDARG00000041490,0
ENSDARG00000041492,1
ENSDARG00000041493,13
ENSDARG00000041502,45
ENSDARG00000041503,4
ENSDARG00000041505,31
ENSDARG00000041511,10
ENSDARG00000041515,19
ENSDARG00000041530,0
ENSDARG00000041533,21
ENSDARG00000041538,0
ENSDARG00000041540,40
ENSDARG00000041546,0
ENSDARG00000041550,10
ENSDARG00000041554,0
ENSDARG00000041560,29
ENSDARG00000041565,0
ENSDARG00000041569,118
ENSDARG00000041570,28
ENSDARG00000041572,20
ENSDARG00000041575,9
ENSDARG00000041576,20
ENSDARG00000041581,39
ENSDARG00000041586,16
ENSDARG00000041589,0
ENSDARG00000041592,9
ENSDARG00000041595,34
ENSDARG00000041599,86
ENSDARG00000041600,0
ENSDARG00000041602,16
ENSDARG00000041607,46
ENSDARG00000041609,47
ENSDARG00000041616,0
ENSDARG00000041617,0
ENSDARG00000041619,720
ENSDARG00000041621,54
ENSDARG00000041623,64
ENSDARG00000041631,24
ENSDARG00000041644,19
ENSDARG00000041645,125
ENSDARG00000041660,4
ENSDARG00000041665,52
ENSDARG00000041685,61
ENSDARG00000041689,46
ENSDARG00000041691,74
ENSDARG00000041699,0
ENSDARG00000041702,0
ENSDARG00000041703,68
ENSDARG00000041705,0
ENSDARG00000041706,3
ENSDARG00000041708,4
ENSDARG00000041715,1
ENSDARG00000041720,15
ENSDARG00000041724,4
ENSDARG00000041728,59
ENSDARG00000041729,22
ENSDARG00000041734,27
ENSDARG00000041735,53
ENSDARG00000041736,0
ENSDARG00000041747,0
ENSDARG00000041750,70
ENSDARG00000041776,30
ENSDARG00000041779,316
ENSDARG00000041787,9
ENSDARG00000041791,1
ENSDARG00000041792,0
ENSDARG00000041797,33
ENSDARG00000041799,137
ENSDARG00000041802,50
ENSDARG00000041811,134
ENSDARG00000041828,0
ENSDARG00000041830,22
ENSDARG00000041835,0
ENSDARG00000041839,78
ENSDARG00000041848,7
ENSDARG00000041853,200
ENSDARG00000041858,0
ENSDARG00000041864,297
ENSDARG00000041869,30
ENSDARG00000041870,102
ENSDARG00000041873,0
ENSDARG00000041875,15
ENSDARG00000041878,20
ENSDARG00000041887,139
ENSDARG00000041895,392
ENSDARG00000041896,126
ENSDARG00000041904,44
ENSDARG00000041908,39
ENSDARG00000041910,23
ENSDARG00000041911,0
ENSDARG00000041915,8
ENSDARG00000041917,0
ENSDARG00000041919,0
ENSDARG00000041921,12
ENSDARG00000041923,0
ENSDARG00000041925,304
ENSDARG00000041926,187
ENSDARG00000041944,2
ENSDARG00000041947,20
ENSDARG00000041951,26
ENSDARG00000041952,0
ENSDARG00000041959,1
ENSDARG00000041960,19
ENSDARG00000041974,58
ENSDARG00000041976,0
ENSDARG00000041980,0
ENSDARG00000041982,22
ENSDARG00000041991,27
ENSDARG00000041998,12
ENSDARG00000042000,0
ENSDARG00000042004,67
ENSDARG00000042005,16
ENSDARG00000042010,116
ENSDARG00000042014,0
ENSDARG00000042018,12
ENSDARG00000042021,9
ENSDARG00000042025,3
ENSDARG00000042027,18
ENSDARG00000042030,176
ENSDARG00000042031,20
ENSDARG00000042032,61
ENSDARG00000042033,8
ENSDARG00000042041,18
ENSDARG00000042045,32
ENSDARG00000042054,72
ENSDARG00000042055,49
ENSDARG00000042056,25
ENSDARG00000042057,0
ENSDARG00000042063,0
ENSDARG00000042065,0
ENSDARG00000042069,48
ENSDARG00000042072,7
ENSDARG00000042087,18
ENSDARG00000042090,0
ENSDARG00000042091,34
ENSDARG00000042094,15
ENSDARG00000042106,0
ENSDARG00000042107,116
ENSDARG00000042112,46
ENSDARG00000042114,48
ENSDARG00000042115,97
ENSDARG00000042116,25
ENSDARG00000042122,28
ENSDARG00000042123,44
ENSDARG00000042124,8
ENSDARG00000042126,10
ENSDARG00000042128,107
ENSDARG00000042129,0
ENSDARG00000042130,0
ENSDARG00000042133,10
ENSDARG00000042138,0
ENSDARG00000042139,0
ENSDARG00000042141,35
ENSDARG00000042145,0
ENSDARG00000042147,32
ENSDARG00000042151,133
ENSDARG00000042157,3
ENSDARG00000042159,0
ENSDARG00000042172,23
ENSDARG00000042180,0
ENSDARG00000042182,17
ENSDARG00000042186,0
ENSDARG00000042187,194
ENSDARG00000042188,128
ENSDARG00000042189,0
ENSDARG00000042210,39
ENSDARG00000042214,0
ENSDARG00000042215,1
ENSDARG00000042221,11
ENSDARG00000042231,0
ENSDARG00000042232,54
ENSDARG00000042233,0
ENSDARG00000042236,611
ENSDARG00000042245,74
ENSDARG00000042249,225
ENSDARG00000042252,40
ENSDARG00000042259,120
ENSDARG00000042261,2
ENSDARG00000042270,0
ENSDARG00000042272,11
ENSDARG00000042277,60
ENSDARG00000042282,11
ENSDARG00000042285,30
ENSDARG00000042291,3
ENSDARG00000042293,0
ENSDARG00000042296,27
ENSDARG00000042308,44
ENSDARG00000042319,19
ENSDARG00000042322,78
ENSDARG00000042329,16
ENSDARG00000042332,19
ENSDARG00000042336,23
ENSDARG00000042337,17
ENSDARG00000042338,2
ENSDARG00000042341,19
ENSDARG00000042344,26
ENSDARG00000042345,2
ENSDARG00000042350,0
ENSDARG00000042357,9
ENSDARG00000042368,95
ENSDARG00000042370,0
ENSDARG00000042379,11
ENSDARG00000042383,10
ENSDARG00000042387,5
ENSDARG00000042390,34
ENSDARG00000042396,0
ENSDARG00000042401,33
ENSDARG00000042409,19
ENSDARG00000042410,9
ENSDARG00000042418,22
ENSDARG00000042428,29
ENSDARG00000042440,7
ENSDARG00000042452,0
ENSDARG00000042456,0
ENSDARG00000042458,5
ENSDARG00000042467,186
ENSDARG00000042469,0
ENSDARG00000042470,0
ENSDARG00000042477,59
ENSDARG00000042484,90
ENSDARG00000042485,0
ENSDARG00000042489,39
ENSDARG00000042492,107
ENSDARG00000042496,0
ENSDARG00000042508,295
ENSDARG00000042509,0
ENSDARG00000042510,0
ENSDARG00000042513,0
ENSDARG00000042515,38
ENSDARG00000042518,202
ENSDARG00000042520,175
ENSDARG00000042521,17
ENSDARG00000042522,15
ENSDARG00000042525,16
ENSDARG00000042526,0
ENSDARG00000042527,1
ENSDARG00000042529,1839
ENSDARG00000042530,43
ENSDARG00000042533,23
ENSDARG00000042534,185
ENSDARG00000042535,390
ENSDARG00000042536,0
ENSDARG00000042539,102
ENSDARG00000042544,1
ENSDARG00000042545,33
ENSDARG00000042548,3
ENSDARG00000042551,52
ENSDARG00000042552,133
ENSDARG00000042553,15
ENSDARG00000042555,9
ENSDARG00000042557,11
ENSDARG00000042559,2
ENSDARG00000042561,7
ENSDARG00000042562,5
ENSDARG00000042563,31
ENSDARG00000042566,753
ENSDARG00000042571,10
ENSDARG00000042577,0
ENSDARG00000042590,64
ENSDARG00000042608,31
ENSDARG00000042613,13
ENSDARG00000042616,0
ENSDARG00000042620,76
ENSDARG00000042621,0
ENSDARG00000042623,88
ENSDARG00000042627,103
ENSDARG00000042630,27
ENSDARG00000042637,30
ENSDARG00000042641,153
ENSDARG00000042642,122
ENSDARG00000042643,0
ENSDARG00000042644,31
ENSDARG00000042646,85
ENSDARG00000042652,69
ENSDARG00000042656,7
ENSDARG00000042658,0
ENSDARG00000042659,0
ENSDARG00000042660,27
ENSDARG00000042661,0
ENSDARG00000042663,0
ENSDARG00000042667,5
ENSDARG00000042670,356
ENSDARG00000042671,21
ENSDARG00000042677,3
ENSDARG00000042683,0
ENSDARG00000042684,21
ENSDARG00000042688,2
ENSDARG00000042689,5
ENSDARG00000042690,56
ENSDARG00000042698,0
ENSDARG00000042703,53
ENSDARG00000042707,47
ENSDARG00000042708,131
ENSDARG00000042717,42
ENSDARG00000042722,1
ENSDARG00000042723,30
ENSDARG00000042724,87
ENSDARG00000042725,13
ENSDARG00000042726,2
ENSDARG00000042727,26
ENSDARG00000042728,4
ENSDARG00000042732,36
ENSDARG00000042737,3
ENSDARG00000042742,56
ENSDARG00000042747,24
ENSDARG00000042751,62
ENSDARG00000042752,0
ENSDARG00000042753,0
ENSDARG00000042759,16
ENSDARG00000042777,68
ENSDARG00000042780,472
ENSDARG00000042784,1
ENSDARG00000042791,9
ENSDARG00000042793,30
ENSDARG00000042796,94
ENSDARG00000042799,67
ENSDARG00000042807,16
ENSDARG00000042810,1
ENSDARG00000042811,9
ENSDARG00000042815,5
ENSDARG00000042816,0
ENSDARG00000042821,34
ENSDARG00000042823,8
ENSDARG00000042824,393
ENSDARG00000042825,222
ENSDARG00000042826,0
ENSDARG00000042827,2
ENSDARG00000042829,1751
ENSDARG00000042833,33
ENSDARG00000042835,61
ENSDARG00000042837,310
ENSDARG00000042839,8
ENSDARG00000042840,49
ENSDARG00000042845,0
ENSDARG00000042846,30
ENSDARG00000042848,5
ENSDARG00000042850,0
ENSDARG00000042851,90
ENSDARG00000042853,57
ENSDARG00000042854,2
ENSDARG00000042856,48
ENSDARG00000042857,0
ENSDARG00000042859,28
ENSDARG00000042861,34
ENSDARG00000042864,13
ENSDARG00000042866,17
ENSDARG00000042872,10
ENSDARG00000042873,3
ENSDARG00000042874,22
ENSDARG00000042876,10
ENSDARG00000042877,15
ENSDARG00000042880,15
ENSDARG00000042881,64
ENSDARG00000042887,14
ENSDARG00000042892,51
ENSDARG00000042894,25
ENSDARG00000042899,16
ENSDARG00000042900,14
ENSDARG00000042902,10
ENSDARG00000042904,438
ENSDARG00000042905,318
ENSDARG00000042908,0
ENSDARG00000042920,0
ENSDARG00000042922,23
ENSDARG00000042925,17
ENSDARG00000042927,1
ENSDARG00000042929,30
ENSDARG00000042933,68
ENSDARG00000042934,74
ENSDARG00000042936,0
ENSDARG00000042937,0
ENSDARG00000042940,34
ENSDARG00000042946,91
ENSDARG00000042947,0
ENSDARG00000042948,108
ENSDARG00000042953,48
ENSDARG00000042954,1
ENSDARG00000042956,23
ENSDARG00000042961,3
ENSDARG00000042962,196
ENSDARG00000042969,804
ENSDARG00000042970,0
ENSDARG00000042972,0
ENSDARG00000042975,27
ENSDARG00000042977,20
ENSDARG00000042978,19
ENSDARG00000042980,18
ENSDARG00000042982,31
ENSDARG00000042983,0
ENSDARG00000042984,1
ENSDARG00000042988,149
ENSDARG00000042989,105
ENSDARG00000042990,26
ENSDARG00000042992,0
ENSDARG00000042993,366
ENSDARG00000042995,42
ENSDARG00000043002,1
ENSDARG00000043003,197
ENSDARG00000043004,9
ENSDARG00000043006,17
ENSDARG00000043009,55
ENSDARG00000043010,38
ENSDARG00000043011,4
ENSDARG00000043012,63
ENSDARG00000043019,135
ENSDARG00000043021,13
ENSDARG00000043026,13
ENSDARG00000043031,0
ENSDARG00000043035,17
ENSDARG00000043046,59
ENSDARG00000043055,18
ENSDARG00000043066,11
ENSDARG00000043074,0
ENSDARG00000043077,148
ENSDARG00000043079,0
ENSDARG00000043081,15
ENSDARG00000043084,9
ENSDARG00000043085,4
ENSDARG00000043089,0
ENSDARG00000043093,2
ENSDARG00000043094,161
ENSDARG00000043095,14
ENSDARG00000043102,25
ENSDARG00000043105,9
ENSDARG00000043126,3
ENSDARG00000043128,65
ENSDARG00000043130,311
ENSDARG00000043131,0
ENSDARG00000043133,18
ENSDARG00000043134,114
ENSDARG00000043135,0
ENSDARG00000043137,0
ENSDARG00000043141,58
ENSDARG00000043142,0
ENSDARG00000043148,165
ENSDARG00000043154,95
ENSDARG00000043157,0
ENSDARG00000043168,0
ENSDARG00000043171,52
ENSDARG00000043173,0
ENSDARG00000043175,0
ENSDARG00000043177,12
ENSDARG00000043179,13
ENSDARG00000043180,71
ENSDARG00000043182,46
ENSDARG00000043185,80
ENSDARG00000043196,0
ENSDARG00000043198,4
ENSDARG00000043209,58
ENSDARG00000043210,22
ENSDARG00000043211,18
ENSDARG00000043213,207
ENSDARG00000043220,0
ENSDARG00000043226,72
ENSDARG00000043236,0
ENSDARG00000043238,11
ENSDARG00000043241,69
ENSDARG00000043242,4
ENSDARG00000043243,0
ENSDARG00000043247,15
ENSDARG00000043249,5
ENSDARG00000043250,95
ENSDARG00000043257,570
ENSDARG00000043260,2
ENSDARG00000043271,0
ENSDARG00000043275,0
ENSDARG00000043279,7
ENSDARG00000043281,3
ENSDARG00000043283,56
ENSDARG00000043285,3
ENSDARG00000043287,13
ENSDARG00000043288,92
ENSDARG00000043299,1
ENSDARG00000043301,8
ENSDARG00000043304,76
ENSDARG00000043307,0
ENSDARG00000043309,11
ENSDARG00000043313,1547
ENSDARG00000043317,123
ENSDARG00000043322,0
ENSDARG00000043323,214
ENSDARG00000043328,3
ENSDARG00000043332,0
ENSDARG00000043334,16
ENSDARG00000043339,40
ENSDARG00000043341,0
ENSDARG00000043342,31
ENSDARG00000043357,45
ENSDARG00000043359,46
ENSDARG00000043360,4
ENSDARG00000043361,9
ENSDARG00000043371,376
ENSDARG00000043388,6
ENSDARG00000043394,39
ENSDARG00000043395,9
ENSDARG00000043396,15
ENSDARG00000043398,0
ENSDARG00000043402,0
ENSDARG00000043403,1
ENSDARG00000043404,6
ENSDARG00000043406,93
ENSDARG00000043410,17
ENSDARG00000043416,97
ENSDARG00000043417,67
ENSDARG00000043431,9
ENSDARG00000043436,11
ENSDARG00000043442,28
ENSDARG00000043443,13
ENSDARG00000043445,0
ENSDARG00000043446,12
ENSDARG00000043447,0
ENSDARG00000043448,181
ENSDARG00000043451,34
ENSDARG00000043453,5669
ENSDARG00000043457,442
ENSDARG00000043460,28
ENSDARG00000043465,32
ENSDARG00000043466,0
ENSDARG00000043467,1
ENSDARG00000043468,0
ENSDARG00000043470,2
ENSDARG00000043474,525
ENSDARG00000043475,21
ENSDARG00000043479,28
ENSDARG00000043480,13
ENSDARG00000043482,10
ENSDARG00000043483,29
ENSDARG00000043484,120
ENSDARG00000043485,18
ENSDARG00000043492,0
ENSDARG00000043493,323
ENSDARG00000043497,35
ENSDARG00000043502,14
ENSDARG00000043509,1303
ENSDARG00000043510,26
ENSDARG00000043511,0
ENSDARG00000043514,22
ENSDARG00000043518,0
ENSDARG00000043527,5
ENSDARG00000043531,79
ENSDARG00000043536,14
ENSDARG00000043542,52
ENSDARG00000043548,20
ENSDARG00000043550,0
ENSDARG00000043553,23
ENSDARG00000043554,9
ENSDARG00000043555,22
ENSDARG00000043557,0
ENSDARG00000043559,2
ENSDARG00000043561,30
ENSDARG00000043562,8
ENSDARG00000043566,6
ENSDARG00000043569,0
ENSDARG00000043571,233
ENSDARG00000043581,9
ENSDARG00000043584,0
ENSDARG00000043586,24
ENSDARG00000043587,7
ENSDARG00000043589,28
ENSDARG00000043593,101
ENSDARG00000043608,50
ENSDARG00000043624,15
ENSDARG00000043627,96
ENSDARG00000043631,84
ENSDARG00000043635,45
ENSDARG00000043640,20
ENSDARG00000043643,209
ENSDARG00000043644,66
ENSDARG00000043646,153
ENSDARG00000043648,9
ENSDARG00000043658,73
ENSDARG00000043661,103
ENSDARG00000043662,35
ENSDARG00000043663,0
ENSDARG00000043664,14
ENSDARG00000043665,10
ENSDARG00000043666,10
ENSDARG00000043667,0
ENSDARG00000043673,158
ENSDARG00000043680,311
ENSDARG00000043684,23
ENSDARG00000043685,0
ENSDARG00000043687,9
ENSDARG00000043697,161
ENSDARG00000043701,19
ENSDARG00000043705,0
ENSDARG00000043710,27
ENSDARG00000043713,43
ENSDARG00000043716,56
ENSDARG00000043719,31
ENSDARG00000043720,6
ENSDARG00000043722,98
ENSDARG00000043727,14
ENSDARG00000043728,0
ENSDARG00000043729,14
ENSDARG00000043732,18
ENSDARG00000043734,2
ENSDARG00000043736,0
ENSDARG00000043740,0
ENSDARG00000043746,484
ENSDARG00000043757,180
ENSDARG00000043767,0
ENSDARG00000043768,0
ENSDARG00000043769,0
ENSDARG00000043770,80
ENSDARG00000043781,15
ENSDARG00000043792,22
ENSDARG00000043795,56
ENSDARG00000043796,1
ENSDARG00000043797,150
ENSDARG00000043798,1
ENSDARG00000043799,48
ENSDARG00000043802,0
ENSDARG00000043806,110
ENSDARG00000043814,2
ENSDARG00000043816,6
ENSDARG00000043818,100
ENSDARG00000043820,97
ENSDARG00000043821,141
ENSDARG00000043835,40
ENSDARG00000043842,76
ENSDARG00000043843,33
ENSDARG00000043847,8
ENSDARG00000043848,14
ENSDARG00000043850,0
ENSDARG00000043854,0
ENSDARG00000043856,382
ENSDARG00000043857,41
ENSDARG00000043858,37
ENSDARG00000043864,70
ENSDARG00000043865,1
ENSDARG00000043873,359
ENSDARG00000043877,5
ENSDARG00000043884,28
ENSDARG00000043894,0
ENSDARG00000043898,11
ENSDARG00000043899,3
ENSDARG00000043901,0
ENSDARG00000043902,25
ENSDARG00000043904,78
ENSDARG00000043905,8
ENSDARG00000043907,100
ENSDARG00000043912,0
ENSDARG00000043918,0
ENSDARG00000043923,47
ENSDARG00000043928,6
ENSDARG00000043932,44
ENSDARG00000043933,0
ENSDARG00000043934,0
ENSDARG00000043938,9
ENSDARG00000043960,23
ENSDARG00000043962,8
ENSDARG00000043963,9
ENSDARG00000043970,162
ENSDARG00000043972,23
ENSDARG00000043973,226
ENSDARG00000043976,123
ENSDARG00000043982,0
ENSDARG00000043986,0
ENSDARG00000043997,0
ENSDARG00000044001,88
ENSDARG00000044002,10
ENSDARG00000044010,26
ENSDARG00000044011,97
ENSDARG00000044015,0
ENSDARG00000044016,196
ENSDARG00000044023,0
ENSDARG00000044034,16
ENSDARG00000044038,0
ENSDARG00000044039,7
ENSDARG00000044044,0
ENSDARG00000044047,0
ENSDARG00000044048,0
ENSDARG00000044053,365
ENSDARG00000044056,120
ENSDARG00000044059,0
ENSDARG00000044061,0
ENSDARG00000044062,343
ENSDARG00000044072,27
ENSDARG00000044073,11
ENSDARG00000044074,96
ENSDARG00000044083,49
ENSDARG00000044090,77
ENSDARG00000044091,43
ENSDARG00000044092,47
ENSDARG00000044093,32
ENSDARG00000044094,27
ENSDARG00000044098,0
ENSDARG00000044102,19
ENSDARG00000044114,0
ENSDARG00000044125,21
ENSDARG00000044132,30
ENSDARG00000044134,38
ENSDARG00000044135,26
ENSDARG00000044136,34
ENSDARG00000044142,0
ENSDARG00000044143,85
ENSDARG00000044144,95
ENSDARG00000044153,118
ENSDARG00000044155,95
ENSDARG00000044161,24
ENSDARG00000044167,32
ENSDARG00000044169,4
ENSDARG00000044175,0
ENSDARG00000044179,107
ENSDARG00000044182,249
ENSDARG00000044183,2
ENSDARG00000044191,16
ENSDARG00000044194,12
ENSDARG00000044199,158
ENSDARG00000044203,0
ENSDARG00000044204,0
ENSDARG00000044216,34
ENSDARG00000044241,14
ENSDARG00000044246,13
ENSDARG00000044251,30
ENSDARG00000044253,0
ENSDARG00000044254,21
ENSDARG00000044255,26
ENSDARG00000044261,26
ENSDARG00000044264,0
ENSDARG00000044265,9
ENSDARG00000044267,42
ENSDARG00000044276,0
ENSDARG00000044278,4
ENSDARG00000044279,0
ENSDARG00000044280,18
ENSDARG00000044281,394
ENSDARG00000044282,98
ENSDARG00000044290,0
ENSDARG00000044295,47
ENSDARG00000044298,40
ENSDARG00000044299,49
ENSDARG00000044301,49
ENSDARG00000044304,28
ENSDARG00000044318,0
ENSDARG00000044319,34
ENSDARG00000044325,0
ENSDARG00000044327,28
ENSDARG00000044328,54
ENSDARG00000044332,106
ENSDARG00000044336,0
ENSDARG00000044337,0
ENSDARG00000044338,0
ENSDARG00000044339,23
ENSDARG00000044341,15
ENSDARG00000044343,0
ENSDARG00000044345,151
ENSDARG00000044355,0
ENSDARG00000044356,47
ENSDARG00000044357,54
ENSDARG00000044362,45
ENSDARG00000044365,32
ENSDARG00000044373,1
ENSDARG00000044375,130
ENSDARG00000044380,17
ENSDARG00000044381,55
ENSDARG00000044387,2
ENSDARG00000044400,0
ENSDARG00000044402,40
ENSDARG00000044404,0
ENSDARG00000044405,22
ENSDARG00000044414,15
ENSDARG00000044415,1
ENSDARG00000044417,31
ENSDARG00000044420,17
ENSDARG00000044422,39
ENSDARG00000044431,53
ENSDARG00000044433,16
ENSDARG00000044436,53
ENSDARG00000044437,4
ENSDARG00000044441,75
ENSDARG00000044457,10
ENSDARG00000044484,56
ENSDARG00000044485,23
ENSDARG00000044488,34
ENSDARG00000044490,0
ENSDARG00000044491,22
ENSDARG00000044492,23
ENSDARG00000044501,0
ENSDARG00000044511,56
ENSDARG00000044512,0
ENSDARG00000044513,7
ENSDARG00000044514,79
ENSDARG00000044521,1312
ENSDARG00000044524,6
ENSDARG00000044525,46
ENSDARG00000044526,92
ENSDARG00000044528,35
ENSDARG00000044532,36
ENSDARG00000044534,0
ENSDARG00000044540,11
ENSDARG00000044541,79
ENSDARG00000044544,0
ENSDARG00000044545,135
ENSDARG00000044549,0
ENSDARG00000044550,11
ENSDARG00000044551,142
ENSDARG00000044556,2
ENSDARG00000044561,0
ENSDARG00000044562,211
ENSDARG00000044565,212
ENSDARG00000044566,15
ENSDARG00000044567,20
ENSDARG00000044569,18
ENSDARG00000044573,175
ENSDARG00000044574,123
ENSDARG00000044575,123
ENSDARG00000044584,33
ENSDARG00000044588,10
ENSDARG00000044596,2
ENSDARG00000044597,91
ENSDARG00000044600,6
ENSDARG00000044601,171
ENSDARG00000044605,39
ENSDARG00000044612,0
ENSDARG00000044613,0
ENSDARG00000044615,33
ENSDARG00000044619,56
ENSDARG00000044622,50
ENSDARG00000044625,306
ENSDARG00000044626,0
ENSDARG00000044627,0
ENSDARG00000044628,10
ENSDARG00000044629,8
ENSDARG00000044632,43
ENSDARG00000044642,18
ENSDARG00000044655,20
ENSDARG00000044669,243
ENSDARG00000044672,0
ENSDARG00000044684,426
ENSDARG00000044685,36
ENSDARG00000044688,17
ENSDARG00000044691,0
ENSDARG00000044692,11
ENSDARG00000044694,3
ENSDARG00000044695,50
ENSDARG00000044704,0
ENSDARG00000044718,82
ENSDARG00000044748,0
ENSDARG00000044751,16
ENSDARG00000044752,0
ENSDARG00000044753,51
ENSDARG00000044754,0
ENSDARG00000044755,2
ENSDARG00000044760,20
ENSDARG00000044766,5
ENSDARG00000044767,15
ENSDARG00000044769,2
ENSDARG00000044774,0
ENSDARG00000044775,14
ENSDARG00000044776,14
ENSDARG00000044781,28
ENSDARG00000044795,6
ENSDARG00000044797,0
ENSDARG00000044801,0
ENSDARG00000044802,0
ENSDARG00000044803,10
ENSDARG00000044807,3
ENSDARG00000044808,104
ENSDARG00000044809,3
