G8,Counts
ENSDARG00000038228,169
ENSDARG00000038235,130
ENSDARG00000038239,219
ENSDARG00000038242,38
ENSDARG00000038243,31
ENSDARG00000038248,1
ENSDARG00000038258,12
ENSDARG00000038270,44
ENSDARG00000038271,0
ENSDARG00000038278,7
ENSDARG00000038281,156
ENSDARG00000038283,0
ENSDARG00000038288,12
ENSDARG00000038290,99
ENSDARG00000038293,0
ENSDARG00000038296,10
ENSDARG00000038297,1
ENSDARG00000038300,86
ENSDARG00000038302,47
ENSDARG00000038305,1
ENSDARG00000038306,425
ENSDARG00000038308,39
ENSDARG00000038309,9
ENSDARG00000038312,23
ENSDARG00000038321,0
ENSDARG00000038348,30
ENSDARG00000038352,0
ENSDARG00000038359,22
ENSDARG00000038360,2
ENSDARG00000038363,104
ENSDARG00000038378,1160
ENSDARG00000038384,7
ENSDARG00000038386,28
ENSDARG00000038392,0
ENSDARG00000038397,12
ENSDARG00000038398,118
ENSDARG00000038405,1
ENSDARG00000038414,41
ENSDARG00000038422,31
ENSDARG00000038424,9
ENSDARG00000038428,82
ENSDARG00000038429,157
ENSDARG00000038432,101
ENSDARG00000038439,316
ENSDARG00000038442,357
ENSDARG00000038445,70
ENSDARG00000038446,604
ENSDARG00000038456,24
ENSDARG00000038465,146
ENSDARG00000038467,134
ENSDARG00000038473,37
ENSDARG00000038475,120
ENSDARG00000038476,1
ENSDARG00000038489,63
ENSDARG00000038500,23
ENSDARG00000038505,2
ENSDARG00000038508,7
ENSDARG00000038518,188
ENSDARG00000038524,1199
ENSDARG00000038537,24
ENSDARG00000038541,0
ENSDARG00000038543,49
ENSDARG00000038553,0
ENSDARG00000038556,3
ENSDARG00000038557,7
ENSDARG00000038559,542
ENSDARG00000038561,0
ENSDARG00000038563,36
ENSDARG00000038566,27
ENSDARG00000038567,26
ENSDARG00000038569,0
ENSDARG00000038574,514
ENSDARG00000038576,68
ENSDARG00000038577,15
ENSDARG00000038583,50
ENSDARG00000038585,9
ENSDARG00000038587,7
ENSDARG00000038593,0
ENSDARG00000038608,60
ENSDARG00000038609,50
ENSDARG00000038612,0
ENSDARG00000038615,59
ENSDARG00000038618,32
ENSDARG00000038635,35
ENSDARG00000038639,18
ENSDARG00000038643,0
ENSDARG00000038646,0
ENSDARG00000038655,382
ENSDARG00000038658,10
ENSDARG00000038666,4
ENSDARG00000038667,1
ENSDARG00000038668,0
ENSDARG00000038669,12
ENSDARG00000038672,43
ENSDARG00000038681,0
ENSDARG00000038682,0
ENSDARG00000038683,0
ENSDARG00000038686,23
ENSDARG00000038687,103
ENSDARG00000038693,68
ENSDARG00000038694,6
ENSDARG00000038695,320
ENSDARG00000038700,0
ENSDARG00000038703,30
ENSDARG00000038709,1
ENSDARG00000038713,119
ENSDARG00000038716,191
ENSDARG00000038720,0
ENSDARG00000038728,0
ENSDARG00000038729,0
ENSDARG00000038731,561
ENSDARG00000038737,240
ENSDARG00000038742,0
ENSDARG00000038743,89
ENSDARG00000038754,160
ENSDARG00000038768,33
ENSDARG00000038770,12
ENSDARG00000038780,258
ENSDARG00000038784,56
ENSDARG00000038785,21
ENSDARG00000038786,140
ENSDARG00000038787,10
ENSDARG00000038788,1
ENSDARG00000038789,26
ENSDARG00000038792,0
ENSDARG00000038793,0
ENSDARG00000038794,0
ENSDARG00000038801,132
ENSDARG00000038802,5
ENSDARG00000038805,31
ENSDARG00000038812,13
ENSDARG00000038814,335
ENSDARG00000038822,68
ENSDARG00000038826,194
ENSDARG00000038834,98
ENSDARG00000038835,88
ENSDARG00000038845,2
ENSDARG00000038847,0
ENSDARG00000038855,10
ENSDARG00000038858,77
ENSDARG00000038859,196
ENSDARG00000038862,153
ENSDARG00000038863,90
ENSDARG00000038865,8
ENSDARG00000038866,276
ENSDARG00000038867,10
ENSDARG00000038868,42
ENSDARG00000038869,0
ENSDARG00000038870,270
ENSDARG00000038876,5
ENSDARG00000038878,0
ENSDARG00000038879,192
ENSDARG00000038881,21
ENSDARG00000038882,123
ENSDARG00000038891,10
ENSDARG00000038894,113
ENSDARG00000038898,0
ENSDARG00000038900,188
ENSDARG00000038901,0
ENSDARG00000038905,209
ENSDARG00000038909,47
ENSDARG00000038910,75
ENSDARG00000038917,88
ENSDARG00000038918,186
ENSDARG00000038938,154
ENSDARG00000038941,6
ENSDARG00000038954,77
ENSDARG00000038955,0
ENSDARG00000038956,0
ENSDARG00000038957,0
ENSDARG00000038964,8
ENSDARG00000038967,516
ENSDARG00000038968,0
ENSDARG00000038969,0
ENSDARG00000038974,350
ENSDARG00000038976,86
ENSDARG00000038977,0
ENSDARG00000038978,33
ENSDARG00000038979,5
ENSDARG00000038980,29
ENSDARG00000038981,214
ENSDARG00000038985,22
ENSDARG00000038987,0
ENSDARG00000038990,11
ENSDARG00000038991,54
ENSDARG00000038996,0
ENSDARG00000039005,17
ENSDARG00000039007,1160
ENSDARG00000039008,23
ENSDARG00000039020,19
ENSDARG00000039022,208
ENSDARG00000039034,467
ENSDARG00000039041,10
ENSDARG00000039051,53
ENSDARG00000039052,9
ENSDARG00000039062,23
ENSDARG00000039063,9
ENSDARG00000039064,24
ENSDARG00000039065,0
ENSDARG00000039066,399
ENSDARG00000039067,0
ENSDARG00000039069,18
ENSDARG00000039070,0
ENSDARG00000039077,161
ENSDARG00000039082,48
ENSDARG00000039093,623
ENSDARG00000039095,0
ENSDARG00000039096,0
ENSDARG00000039098,19
ENSDARG00000039099,9
ENSDARG00000039100,0
ENSDARG00000039108,1
ENSDARG00000039116,20
ENSDARG00000039117,445
ENSDARG00000039123,135
ENSDARG00000039125,514
ENSDARG00000039130,19
ENSDARG00000039131,72
ENSDARG00000039133,22
ENSDARG00000039136,7
ENSDARG00000039142,29
ENSDARG00000039145,17
ENSDARG00000039150,368
ENSDARG00000039152,0
ENSDARG00000039162,21
ENSDARG00000039164,0
ENSDARG00000039173,0
ENSDARG00000039174,1
ENSDARG00000039181,388
ENSDARG00000039185,104
ENSDARG00000039196,46
ENSDARG00000039203,20
ENSDARG00000039208,32
ENSDARG00000039211,43
ENSDARG00000039213,68
ENSDARG00000039215,16
ENSDARG00000039217,307
ENSDARG00000039218,2
ENSDARG00000039220,45
ENSDARG00000039222,0
ENSDARG00000039225,590
ENSDARG00000039229,0
ENSDARG00000039234,0
ENSDARG00000039240,11
ENSDARG00000039243,0
ENSDARG00000039255,71
ENSDARG00000039256,293
ENSDARG00000039263,29
ENSDARG00000039264,10
ENSDARG00000039265,30
ENSDARG00000039266,250
ENSDARG00000039268,22
ENSDARG00000039269,108
ENSDARG00000039270,38
ENSDARG00000039272,10
ENSDARG00000039273,15
ENSDARG00000039279,76
ENSDARG00000039299,20
ENSDARG00000039302,52
ENSDARG00000039304,8
ENSDARG00000039309,43
ENSDARG00000039310,55
ENSDARG00000039319,11
ENSDARG00000039325,1
ENSDARG00000039328,43
ENSDARG00000039335,316
ENSDARG00000039338,16
ENSDARG00000039340,30
ENSDARG00000039343,351
ENSDARG00000039345,47
ENSDARG00000039346,22
ENSDARG00000039347,365
ENSDARG00000039349,0
ENSDARG00000039350,2
ENSDARG00000039351,0
ENSDARG00000039352,25
ENSDARG00000039354,9
ENSDARG00000039356,14
ENSDARG00000039363,38
ENSDARG00000039365,44
ENSDARG00000039373,209
ENSDARG00000039374,69
ENSDARG00000039378,4
ENSDARG00000039381,6
ENSDARG00000039385,94
ENSDARG00000039390,15
ENSDARG00000039392,989
ENSDARG00000039393,0
ENSDARG00000039399,75
ENSDARG00000039400,10
ENSDARG00000039406,57
ENSDARG00000039411,68
ENSDARG00000039412,36
ENSDARG00000039422,17
ENSDARG00000039424,5
ENSDARG00000039429,176
ENSDARG00000039430,315
ENSDARG00000039434,6
ENSDARG00000039435,100
ENSDARG00000039436,16
ENSDARG00000039439,0
ENSDARG00000039443,0
ENSDARG00000039452,253
ENSDARG00000039453,0
ENSDARG00000039455,8
ENSDARG00000039456,59
ENSDARG00000039458,42
ENSDARG00000039459,24
ENSDARG00000039466,91
ENSDARG00000039477,5
ENSDARG00000039482,17
ENSDARG00000039483,69
ENSDARG00000039486,33
ENSDARG00000039489,122
ENSDARG00000039490,18
ENSDARG00000039493,35
ENSDARG00000039497,55
ENSDARG00000039499,5
ENSDARG00000039500,49
ENSDARG00000039501,26
ENSDARG00000039502,415
ENSDARG00000039512,0
ENSDARG00000039513,2
ENSDARG00000039516,0
ENSDARG00000039517,17
ENSDARG00000039521,47
ENSDARG00000039522,165
ENSDARG00000039534,71
ENSDARG00000039535,12
ENSDARG00000039543,8
ENSDARG00000039563,53
ENSDARG00000039569,1
ENSDARG00000039576,178
ENSDARG00000039577,82
ENSDARG00000039578,99
ENSDARG00000039579,0
ENSDARG00000039601,8
ENSDARG00000039602,0
ENSDARG00000039605,45
ENSDARG00000039613,23
ENSDARG00000039615,9
ENSDARG00000039616,14
ENSDARG00000039626,38
ENSDARG00000039647,1651
ENSDARG00000039649,5
ENSDARG00000039650,87
ENSDARG00000039652,46
ENSDARG00000039657,0
ENSDARG00000039661,99
ENSDARG00000039666,50
ENSDARG00000039667,100
ENSDARG00000039669,11
ENSDARG00000039677,88
ENSDARG00000039681,114
ENSDARG00000039682,13
ENSDARG00000039684,3
ENSDARG00000039687,0
ENSDARG00000039697,7
ENSDARG00000039699,63
ENSDARG00000039701,28
ENSDARG00000039719,1
ENSDARG00000039724,112
ENSDARG00000039726,4
ENSDARG00000039729,552
ENSDARG00000039730,136
ENSDARG00000039747,0
ENSDARG00000039750,16
ENSDARG00000039752,31
ENSDARG00000039754,133
ENSDARG00000039756,0
ENSDARG00000039757,42
ENSDARG00000039770,0
ENSDARG00000039806,0
ENSDARG00000039820,70
ENSDARG00000039824,41
ENSDARG00000039827,27
ENSDARG00000039828,0
ENSDARG00000039830,39
ENSDARG00000039832,54
ENSDARG00000039843,11
ENSDARG00000039850,0
ENSDARG00000039851,16
ENSDARG00000039852,0
ENSDARG00000039863,2
ENSDARG00000039871,23
ENSDARG00000039872,1
ENSDARG00000039878,186
ENSDARG00000039880,37
ENSDARG00000039881,152
ENSDARG00000039882,57
ENSDARG00000039887,73
ENSDARG00000039888,0
ENSDARG00000039891,0
ENSDARG00000039892,14
ENSDARG00000039899,24
ENSDARG00000039900,0
ENSDARG00000039901,89
ENSDARG00000039910,56
ENSDARG00000039913,46
ENSDARG00000039914,528
ENSDARG00000039915,21
ENSDARG00000039929,254
ENSDARG00000039931,41
ENSDARG00000039934,14
ENSDARG00000039935,0
ENSDARG00000039937,0
ENSDARG00000039943,202
ENSDARG00000039949,1
ENSDARG00000039951,6
ENSDARG00000039958,54
ENSDARG00000039959,2
ENSDARG00000039960,14
ENSDARG00000039963,0
ENSDARG00000039964,1
ENSDARG00000039966,162
ENSDARG00000039969,87
ENSDARG00000039970,0
ENSDARG00000039974,48
ENSDARG00000039979,1
ENSDARG00000039980,51
ENSDARG00000039987,821
ENSDARG00000039989,16
ENSDARG00000039996,0
ENSDARG00000039997,31
ENSDARG00000039999,0
ENSDARG00000040001,829
ENSDARG00000040002,216
ENSDARG00000040004,4
ENSDARG00000040005,38
ENSDARG00000040008,29
ENSDARG00000040009,244
ENSDARG00000040021,71
ENSDARG00000040024,18
ENSDARG00000040027,25
ENSDARG00000040031,494
ENSDARG00000040033,16
ENSDARG00000040036,1
ENSDARG00000040039,42
ENSDARG00000040041,106
ENSDARG00000040045,2
ENSDARG00000040046,51
ENSDARG00000040048,139
ENSDARG00000040059,26
ENSDARG00000040064,2
ENSDARG00000040065,8
ENSDARG00000040070,24
ENSDARG00000040072,17
ENSDARG00000040076,25
ENSDARG00000040080,23
ENSDARG00000040081,0
ENSDARG00000040085,128
ENSDARG00000040087,101
ENSDARG00000040100,127
ENSDARG00000040110,90
ENSDARG00000040111,104
ENSDARG00000040116,0
ENSDARG00000040118,23
ENSDARG00000040121,25
ENSDARG00000040123,413
ENSDARG00000040130,0
ENSDARG00000040131,250
ENSDARG00000040133,1
ENSDARG00000040135,26
ENSDARG00000040137,23
ENSDARG00000040141,8
ENSDARG00000040152,85
ENSDARG00000040156,90
ENSDARG00000040157,36
ENSDARG00000040158,56
ENSDARG00000040159,10
ENSDARG00000040161,27
ENSDARG00000040162,44
ENSDARG00000040163,10
ENSDARG00000040177,108
ENSDARG00000040178,0
ENSDARG00000040179,1
ENSDARG00000040180,11
ENSDARG00000040184,523
ENSDARG00000040186,33
ENSDARG00000040190,92
ENSDARG00000040192,0
ENSDARG00000040198,639
ENSDARG00000040214,38
ENSDARG00000040224,2
ENSDARG00000040230,0
ENSDARG00000040237,799
ENSDARG00000040245,178
ENSDARG00000040246,69
ENSDARG00000040247,0
ENSDARG00000040248,97
ENSDARG00000040249,14
ENSDARG00000040250,0
ENSDARG00000040251,15
ENSDARG00000040252,40
ENSDARG00000040253,73
ENSDARG00000040254,0
ENSDARG00000040255,55
ENSDARG00000040257,0
ENSDARG00000040258,0
ENSDARG00000040261,30
ENSDARG00000040265,8
ENSDARG00000040266,4
ENSDARG00000040274,45
ENSDARG00000040277,81
ENSDARG00000040278,75
ENSDARG00000040280,54
ENSDARG00000040282,2
ENSDARG00000040284,11
ENSDARG00000040286,1
ENSDARG00000040287,535
ENSDARG00000040290,16
ENSDARG00000040291,97
ENSDARG00000040295,814
ENSDARG00000040298,740
ENSDARG00000040300,47
ENSDARG00000040302,0
ENSDARG00000040303,57
ENSDARG00000040306,14
ENSDARG00000040309,19
ENSDARG00000040310,308
ENSDARG00000040314,22
ENSDARG00000040319,1
ENSDARG00000040321,139
ENSDARG00000040326,35
ENSDARG00000040332,2
ENSDARG00000040334,239
ENSDARG00000040338,75
ENSDARG00000040350,33
ENSDARG00000040352,62
ENSDARG00000040358,72
ENSDARG00000040362,6
ENSDARG00000040374,34
ENSDARG00000040380,99
ENSDARG00000040387,51
ENSDARG00000040396,15
ENSDARG00000040401,5
ENSDARG00000040407,86
ENSDARG00000040427,2
ENSDARG00000040430,61
ENSDARG00000040432,53
ENSDARG00000040433,0
ENSDARG00000040439,192
ENSDARG00000040440,7
ENSDARG00000040442,12
ENSDARG00000040443,0
ENSDARG00000040445,70
ENSDARG00000040452,472
ENSDARG00000040453,22
ENSDARG00000040455,0
ENSDARG00000040463,36
ENSDARG00000040465,57
ENSDARG00000040466,408
ENSDARG00000040469,18
ENSDARG00000040474,0
ENSDARG00000040478,0
ENSDARG00000040479,0
ENSDARG00000040482,76
ENSDARG00000040485,73
ENSDARG00000040487,42
ENSDARG00000040490,0
ENSDARG00000040492,337
ENSDARG00000040497,0
ENSDARG00000040503,23
ENSDARG00000040505,50
ENSDARG00000040510,0
ENSDARG00000040513,12
ENSDARG00000040523,13
ENSDARG00000040526,25
ENSDARG00000040527,27
ENSDARG00000040528,14
ENSDARG00000040534,80
ENSDARG00000040535,9
ENSDARG00000040536,3
ENSDARG00000040538,10
ENSDARG00000040547,277
ENSDARG00000040553,11
ENSDARG00000040555,103
ENSDARG00000040556,41
ENSDARG00000040557,0
ENSDARG00000040559,9
ENSDARG00000040564,286
ENSDARG00000040565,8759
ENSDARG00000040566,6
ENSDARG00000040568,3
ENSDARG00000040571,260
ENSDARG00000040582,24
ENSDARG00000040584,20
ENSDARG00000040594,0
ENSDARG00000040601,0
ENSDARG00000040606,220
ENSDARG00000040607,296
ENSDARG00000040608,8
ENSDARG00000040610,86
ENSDARG00000040614,189
ENSDARG00000040615,15
ENSDARG00000040620,9
ENSDARG00000040621,0
ENSDARG00000040623,111
ENSDARG00000040627,125
ENSDARG00000040628,32
ENSDARG00000040632,0
ENSDARG00000040633,28
ENSDARG00000040635,62
ENSDARG00000040640,0
ENSDARG00000040643,0
ENSDARG00000040644,76
ENSDARG00000040649,125
ENSDARG00000040650,45
ENSDARG00000040657,270
ENSDARG00000040666,16
ENSDARG00000040668,0
ENSDARG00000040674,57
ENSDARG00000040678,55
ENSDARG00000040683,46
ENSDARG00000040684,18
ENSDARG00000040695,1
ENSDARG00000040698,117
ENSDARG00000040700,19
ENSDARG00000040701,0
ENSDARG00000040705,175
ENSDARG00000040707,3
ENSDARG00000040712,10
ENSDARG00000040713,15
ENSDARG00000040717,47
ENSDARG00000040727,66
ENSDARG00000040730,88
ENSDARG00000040732,0
ENSDARG00000040735,0
ENSDARG00000040736,0
ENSDARG00000040738,0
ENSDARG00000040741,63
ENSDARG00000040747,36
ENSDARG00000040764,93
ENSDARG00000040765,0
ENSDARG00000040777,49
ENSDARG00000040778,55
ENSDARG00000040779,24
ENSDARG00000040781,6
ENSDARG00000040799,3
ENSDARG00000040803,51
ENSDARG00000040812,0
ENSDARG00000040815,34
ENSDARG00000040816,7
ENSDARG00000040822,43
ENSDARG00000040838,35
ENSDARG00000040841,0
ENSDARG00000040851,36
ENSDARG00000040853,454
ENSDARG00000040854,116
ENSDARG00000040861,81
ENSDARG00000040864,46
ENSDARG00000040869,12
ENSDARG00000040874,423
ENSDARG00000040881,3
ENSDARG00000040884,458
ENSDARG00000040890,82
ENSDARG00000040898,7
ENSDARG00000040901,0
ENSDARG00000040902,0
ENSDARG00000040907,0
ENSDARG00000040910,6
ENSDARG00000040911,7
ENSDARG00000040912,15
ENSDARG00000040917,43
ENSDARG00000040920,52
ENSDARG00000040921,1
ENSDARG00000040925,10
ENSDARG00000040926,524
ENSDARG00000040930,167
ENSDARG00000040938,5
ENSDARG00000040942,63
ENSDARG00000040944,3
ENSDARG00000040946,15
ENSDARG00000040948,1
ENSDARG00000040955,0
ENSDARG00000040959,5
ENSDARG00000040965,10
ENSDARG00000040966,65
ENSDARG00000040971,106
ENSDARG00000040982,67
ENSDARG00000040984,122
ENSDARG00000040985,34
ENSDARG00000040988,1349
ENSDARG00000040990,53
ENSDARG00000040991,355
ENSDARG00000041003,0
ENSDARG00000041005,0
ENSDARG00000041006,57
ENSDARG00000041011,0
ENSDARG00000041019,0
ENSDARG00000041022,106
ENSDARG00000041024,0
ENSDARG00000041030,0
ENSDARG00000041032,0
ENSDARG00000041033,0
ENSDARG00000041034,0
ENSDARG00000041040,3
ENSDARG00000041041,0
ENSDARG00000041051,17
ENSDARG00000041060,9
ENSDARG00000041062,113
ENSDARG00000041065,0
ENSDARG00000041068,120
ENSDARG00000041071,0
ENSDARG00000041072,31
ENSDARG00000041073,0
ENSDARG00000041078,145
ENSDARG00000041080,9
ENSDARG00000041081,351
ENSDARG00000041083,0
ENSDARG00000041085,15
ENSDARG00000041086,52
ENSDARG00000041092,9
ENSDARG00000041098,0
ENSDARG00000041107,0
ENSDARG00000041108,24
ENSDARG00000041110,2
ENSDARG00000041113,18
ENSDARG00000041115,1
ENSDARG00000041117,0
ENSDARG00000041119,32
ENSDARG00000041133,38
ENSDARG00000041137,34
ENSDARG00000041140,97
ENSDARG00000041141,17
ENSDARG00000041145,1
ENSDARG00000041150,244
ENSDARG00000041155,153
ENSDARG00000041159,0
ENSDARG00000041165,2
ENSDARG00000041170,16
ENSDARG00000041171,0
ENSDARG00000041173,0
ENSDARG00000041179,26
ENSDARG00000041182,1649
ENSDARG00000041199,16
ENSDARG00000041203,57
ENSDARG00000041205,15
ENSDARG00000041215,21
ENSDARG00000041217,75
ENSDARG00000041220,0
ENSDARG00000041221,0
ENSDARG00000041223,4
ENSDARG00000041226,71
ENSDARG00000041232,25
ENSDARG00000041237,3
ENSDARG00000041239,17
ENSDARG00000041243,288
ENSDARG00000041248,0
ENSDARG00000041252,15
ENSDARG00000041257,8
ENSDARG00000041292,0
ENSDARG00000041294,0
ENSDARG00000041295,8
ENSDARG00000041299,43
ENSDARG00000041300,11
ENSDARG00000041301,0
ENSDARG00000041304,142
ENSDARG00000041306,56
ENSDARG00000041314,32
ENSDARG00000041317,37
ENSDARG00000041323,34
ENSDARG00000041332,31
ENSDARG00000041333,0
ENSDARG00000041339,90
ENSDARG00000041340,62
ENSDARG00000041348,0
ENSDARG00000041350,31
ENSDARG00000041358,14
ENSDARG00000041359,60
ENSDARG00000041361,64
ENSDARG00000041362,24
ENSDARG00000041363,58
ENSDARG00000041372,3
ENSDARG00000041375,0
ENSDARG00000041376,2
ENSDARG00000041378,6
ENSDARG00000041379,0
ENSDARG00000041381,76
ENSDARG00000041382,60
ENSDARG00000041389,0
ENSDARG00000041391,156
ENSDARG00000041394,43
ENSDARG00000041397,25
ENSDARG00000041399,0
ENSDARG00000041400,22
ENSDARG00000041402,80
ENSDARG00000041407,227
ENSDARG00000041411,0
ENSDARG00000041413,0
ENSDARG00000041414,34
ENSDARG00000041417,225
ENSDARG00000041421,67
ENSDARG00000041428,15
ENSDARG00000041429,46
ENSDARG00000041430,28
ENSDARG00000041431,23
ENSDARG00000041433,35
ENSDARG00000041435,207
ENSDARG00000041449,171
ENSDARG00000041450,159
ENSDARG00000041454,0
ENSDARG00000041462,0
ENSDARG00000041481,163
ENSDARG00000041483,53
ENSDARG00000041490,0
ENSDARG00000041492,0
ENSDARG00000041493,8
ENSDARG00000041502,55
ENSDARG00000041503,18
ENSDARG00000041505,12
ENSDARG00000041511,10
ENSDARG00000041515,0
ENSDARG00000041530,27
ENSDARG00000041533,20
ENSDARG00000041538,0
ENSDARG00000041540,31
ENSDARG00000041546,5
ENSDARG00000041550,1
ENSDARG00000041554,0
ENSDARG00000041560,25
ENSDARG00000041565,3
ENSDARG00000041569,57
ENSDARG00000041570,34
ENSDARG00000041572,49
ENSDARG00000041575,19
ENSDARG00000041576,1
ENSDARG00000041581,71
ENSDARG00000041586,28
ENSDARG00000041589,0
ENSDARG00000041592,28
ENSDARG00000041595,1
ENSDARG00000041599,213
ENSDARG00000041600,8
ENSDARG00000041602,38
ENSDARG00000041607,23
ENSDARG00000041609,160
ENSDARG00000041616,22
ENSDARG00000041617,15
ENSDARG00000041619,1115
ENSDARG00000041621,9
ENSDARG00000041623,57
ENSDARG00000041631,20
ENSDARG00000041644,14
ENSDARG00000041645,53
ENSDARG00000041660,0
ENSDARG00000041665,226
ENSDARG00000041685,32
ENSDARG00000041689,35
ENSDARG00000041691,47
ENSDARG00000041699,0
ENSDARG00000041702,0
ENSDARG00000041703,67
ENSDARG00000041705,0
ENSDARG00000041706,12
ENSDARG00000041708,65
ENSDARG00000041715,3
ENSDARG00000041720,12
ENSDARG00000041724,0
ENSDARG00000041728,315
ENSDARG00000041729,58
ENSDARG00000041734,79
ENSDARG00000041735,40
ENSDARG00000041736,12
ENSDARG00000041747,0
ENSDARG00000041750,201
ENSDARG00000041776,38
ENSDARG00000041779,146
ENSDARG00000041787,6
ENSDARG00000041791,31
ENSDARG00000041792,0
ENSDARG00000041797,4
ENSDARG00000041799,303
ENSDARG00000041802,24
ENSDARG00000041811,181
ENSDARG00000041828,0
ENSDARG00000041830,53
ENSDARG00000041835,6
ENSDARG00000041839,158
ENSDARG00000041848,0
ENSDARG00000041853,266
ENSDARG00000041858,0
ENSDARG00000041864,360
ENSDARG00000041869,23
ENSDARG00000041870,104
ENSDARG00000041873,0
ENSDARG00000041875,29
ENSDARG00000041878,30
ENSDARG00000041887,228
ENSDARG00000041895,411
ENSDARG00000041896,202
ENSDARG00000041904,41
ENSDARG00000041908,53
ENSDARG00000041910,66
ENSDARG00000041911,1
ENSDARG00000041915,2
ENSDARG00000041917,0
ENSDARG00000041919,0
ENSDARG00000041921,22
ENSDARG00000041923,0
ENSDARG00000041925,559
ENSDARG00000041926,432
ENSDARG00000041944,4
ENSDARG00000041947,3
ENSDARG00000041951,33
ENSDARG00000041952,27
ENSDARG00000041959,26
ENSDARG00000041960,30
ENSDARG00000041974,61
ENSDARG00000041976,1
ENSDARG00000041980,0
ENSDARG00000041982,26
ENSDARG00000041991,25
ENSDARG00000041998,12
ENSDARG00000042000,0
ENSDARG00000042004,107
ENSDARG00000042005,24
ENSDARG00000042010,233
ENSDARG00000042014,10
ENSDARG00000042018,28
ENSDARG00000042021,14
ENSDARG00000042025,0
ENSDARG00000042027,18
ENSDARG00000042030,107
ENSDARG00000042031,6
ENSDARG00000042032,114
ENSDARG00000042033,0
ENSDARG00000042041,58
ENSDARG00000042045,48
ENSDARG00000042054,125
ENSDARG00000042055,82
ENSDARG00000042056,90
ENSDARG00000042057,6
ENSDARG00000042063,0
ENSDARG00000042065,1
ENSDARG00000042069,58
ENSDARG00000042072,118
ENSDARG00000042087,78
ENSDARG00000042090,0
ENSDARG00000042091,96
ENSDARG00000042094,3
ENSDARG00000042106,0
ENSDARG00000042107,278
ENSDARG00000042112,6
ENSDARG00000042114,112
ENSDARG00000042115,205
ENSDARG00000042116,29
ENSDARG00000042122,73
ENSDARG00000042123,71
ENSDARG00000042124,36
ENSDARG00000042126,63
ENSDARG00000042128,383
ENSDARG00000042129,0
ENSDARG00000042130,9
ENSDARG00000042133,0
ENSDARG00000042138,3
ENSDARG00000042139,5
ENSDARG00000042141,92
ENSDARG00000042145,0
ENSDARG00000042147,59
ENSDARG00000042151,397
ENSDARG00000042157,0
ENSDARG00000042159,0
ENSDARG00000042172,25
ENSDARG00000042180,3
ENSDARG00000042182,0
ENSDARG00000042186,0
ENSDARG00000042187,631
ENSDARG00000042188,18
ENSDARG00000042189,0
ENSDARG00000042210,60
ENSDARG00000042214,0
ENSDARG00000042215,0
ENSDARG00000042221,13
ENSDARG00000042231,0
ENSDARG00000042232,74
ENSDARG00000042233,0
ENSDARG00000042236,834
ENSDARG00000042245,143
ENSDARG00000042249,475
ENSDARG00000042252,131
ENSDARG00000042259,93
ENSDARG00000042261,0
ENSDARG00000042270,30
ENSDARG00000042272,6
ENSDARG00000042277,101
ENSDARG00000042282,62
ENSDARG00000042285,3
ENSDARG00000042291,13
ENSDARG00000042293,6
ENSDARG00000042296,34
ENSDARG00000042308,144
ENSDARG00000042319,45
ENSDARG00000042322,88
ENSDARG00000042329,142
ENSDARG00000042332,41
ENSDARG00000042336,548
ENSDARG00000042337,49
ENSDARG00000042338,0
ENSDARG00000042341,24
ENSDARG00000042344,25
ENSDARG00000042345,0
ENSDARG00000042350,0
ENSDARG00000042357,8
ENSDARG00000042368,216
ENSDARG00000042370,0
ENSDARG00000042379,1
ENSDARG00000042383,23
ENSDARG00000042387,0
ENSDARG00000042390,25
ENSDARG00000042396,0
ENSDARG00000042401,41
ENSDARG00000042409,13
ENSDARG00000042410,33
ENSDARG00000042418,71
ENSDARG00000042428,14
ENSDARG00000042440,0
ENSDARG00000042452,0
ENSDARG00000042456,4
ENSDARG00000042458,32
ENSDARG00000042467,145
ENSDARG00000042469,0
ENSDARG00000042470,1
ENSDARG00000042477,100
ENSDARG00000042484,185
ENSDARG00000042485,0
ENSDARG00000042489,54
ENSDARG00000042492,114
ENSDARG00000042496,14
ENSDARG00000042508,268
ENSDARG00000042509,0
ENSDARG00000042510,29
ENSDARG00000042513,0
ENSDARG00000042515,18
ENSDARG00000042518,511
ENSDARG00000042520,111
ENSDARG00000042521,0
ENSDARG00000042522,2
ENSDARG00000042525,22
ENSDARG00000042526,1
ENSDARG00000042527,11
ENSDARG00000042529,4028
ENSDARG00000042530,20
ENSDARG00000042533,25
ENSDARG00000042534,430
ENSDARG00000042535,240
ENSDARG00000042536,0
ENSDARG00000042539,242
ENSDARG00000042544,11
ENSDARG00000042545,65
ENSDARG00000042548,57
ENSDARG00000042551,48
ENSDARG00000042552,56
ENSDARG00000042553,1
ENSDARG00000042555,54
ENSDARG00000042557,34
ENSDARG00000042559,13
ENSDARG00000042561,2
ENSDARG00000042562,2
ENSDARG00000042563,33
ENSDARG00000042566,822
ENSDARG00000042571,15
ENSDARG00000042577,0
ENSDARG00000042590,72
ENSDARG00000042608,24
ENSDARG00000042613,2
ENSDARG00000042616,12
ENSDARG00000042620,62
ENSDARG00000042621,0
ENSDARG00000042623,190
ENSDARG00000042627,202
ENSDARG00000042630,47
ENSDARG00000042637,33
ENSDARG00000042641,101
ENSDARG00000042642,129
