H3,Counts
ENSDARG00000023840,37
ENSDARG00000023852,0
ENSDARG00000023858,17
ENSDARG00000023861,28
ENSDARG00000023868,93
ENSDARG00000023878,128
ENSDARG00000023886,97
ENSDARG00000023900,45
ENSDARG00000023903,12
ENSDARG00000023914,61
ENSDARG00000023916,95
ENSDARG00000023920,64
ENSDARG00000023927,0
ENSDARG00000023933,57
ENSDARG00000023940,51
ENSDARG00000023950,0
ENSDARG00000023952,1
ENSDARG00000023958,11
ENSDARG00000023963,34
ENSDARG00000023967,29
ENSDARG00000023988,131
ENSDARG00000023989,15
ENSDARG00000023999,46
ENSDARG00000024006,0
ENSDARG00000024017,76
ENSDARG00000024026,1
ENSDARG00000024030,13
ENSDARG00000024032,16
ENSDARG00000024047,61
ENSDARG00000024090,45
ENSDARG00000024092,5
ENSDARG00000024101,27
ENSDARG00000024109,56
ENSDARG00000024112,20
ENSDARG00000024116,7
ENSDARG00000024124,0
ENSDARG00000024139,0
ENSDARG00000024141,2
ENSDARG00000024160,0
ENSDARG00000024167,16
ENSDARG00000024184,0
ENSDARG00000024189,0
ENSDARG00000024195,41
ENSDARG00000024204,31
ENSDARG00000024208,0
ENSDARG00000024209,12
ENSDARG00000024211,0
ENSDARG00000024219,208
ENSDARG00000024229,35
ENSDARG00000024276,119
ENSDARG00000024277,7
ENSDARG00000024278,10
ENSDARG00000024295,13
ENSDARG00000024299,41
ENSDARG00000024306,125
ENSDARG00000024311,4
ENSDARG00000024314,11
ENSDARG00000024317,33
ENSDARG00000024324,79
ENSDARG00000024325,25
ENSDARG00000024365,24
ENSDARG00000024381,8
ENSDARG00000024398,75
ENSDARG00000024416,22
ENSDARG00000024431,8
ENSDARG00000024433,136
ENSDARG00000024443,47
ENSDARG00000024465,16
ENSDARG00000024471,0
ENSDARG00000024478,62
ENSDARG00000024479,14
ENSDARG00000024488,107
ENSDARG00000024492,248
ENSDARG00000024503,0
ENSDARG00000024522,0
ENSDARG00000024537,40
ENSDARG00000024540,7
ENSDARG00000024546,20
ENSDARG00000024548,236
ENSDARG00000024560,2
ENSDARG00000024561,80
ENSDARG00000024564,10
ENSDARG00000024575,39
ENSDARG00000024588,38
ENSDARG00000024598,74
ENSDARG00000024602,14
ENSDARG00000024619,66
ENSDARG00000024631,2
ENSDARG00000024642,90
ENSDARG00000024651,23
ENSDARG00000024654,1
ENSDARG00000024669,53
ENSDARG00000024681,0
ENSDARG00000024687,1
ENSDARG00000024693,5
ENSDARG00000024694,127
ENSDARG00000024708,10
ENSDARG00000024717,8
ENSDARG00000024728,6
ENSDARG00000024740,0
ENSDARG00000024744,113
ENSDARG00000024746,195
ENSDARG00000024759,2
ENSDARG00000024771,21
ENSDARG00000024775,7
ENSDARG00000024785,166
ENSDARG00000024789,0
ENSDARG00000024815,1
ENSDARG00000024818,0
ENSDARG00000024827,13
ENSDARG00000024828,0
ENSDARG00000024829,216
ENSDARG00000024831,12
ENSDARG00000024844,178
ENSDARG00000024846,1
ENSDARG00000024847,1
ENSDARG00000024865,152
ENSDARG00000024874,251
ENSDARG00000024877,1
ENSDARG00000024894,12
ENSDARG00000024895,21
ENSDARG00000024904,0
ENSDARG00000024920,61
ENSDARG00000024933,10
ENSDARG00000024940,3
ENSDARG00000024954,17
ENSDARG00000024964,58
ENSDARG00000024966,95
ENSDARG00000024967,2
ENSDARG00000025011,121
ENSDARG00000025012,0
ENSDARG00000025013,0
ENSDARG00000025017,6
ENSDARG00000025024,13
ENSDARG00000025032,119
ENSDARG00000025033,32
ENSDARG00000025034,67
ENSDARG00000025043,3
ENSDARG00000025046,0
ENSDARG00000025071,20
ENSDARG00000025073,356
ENSDARG00000025074,13
ENSDARG00000025076,31
ENSDARG00000025081,27
ENSDARG00000025089,7
ENSDARG00000025091,103
ENSDARG00000025094,38
ENSDARG00000025106,97
ENSDARG00000025108,51
ENSDARG00000025131,25
ENSDARG00000025147,39
ENSDARG00000025150,0
ENSDARG00000025162,32
ENSDARG00000025168,0
ENSDARG00000025174,0
ENSDARG00000025187,27
ENSDARG00000025189,50
ENSDARG00000025206,170
ENSDARG00000025212,18
ENSDARG00000025218,2
ENSDARG00000025220,42
ENSDARG00000025226,2
ENSDARG00000025233,0
ENSDARG00000025254,72
ENSDARG00000025269,142
ENSDARG00000025275,1
ENSDARG00000025285,23
ENSDARG00000025299,2
ENSDARG00000025301,235
ENSDARG00000025302,50
ENSDARG00000025309,60
ENSDARG00000025311,0
ENSDARG00000025319,5
ENSDARG00000025320,9
ENSDARG00000025325,105
ENSDARG00000025326,2
ENSDARG00000025332,48
ENSDARG00000025335,6
ENSDARG00000025338,39
ENSDARG00000025340,3
ENSDARG00000025346,0
ENSDARG00000025348,106
ENSDARG00000025350,24
ENSDARG00000025372,2
ENSDARG00000025375,0
ENSDARG00000025383,6
ENSDARG00000025386,0
ENSDARG00000025391,54
ENSDARG00000025397,72
ENSDARG00000025403,1
ENSDARG00000025404,20
ENSDARG00000025420,4
ENSDARG00000025421,49
ENSDARG00000025428,0
ENSDARG00000025436,22
ENSDARG00000025465,7
ENSDARG00000025467,0
ENSDARG00000025468,58
ENSDARG00000025478,9
ENSDARG00000025495,18
ENSDARG00000025500,32
ENSDARG00000025504,30
ENSDARG00000025505,0
ENSDARG00000025507,22
ENSDARG00000025513,89
ENSDARG00000025518,17
ENSDARG00000025522,40
ENSDARG00000025535,63
ENSDARG00000025547,0
ENSDARG00000025549,8
ENSDARG00000025554,20
ENSDARG00000025555,2
ENSDARG00000025559,0
ENSDARG00000025566,97
ENSDARG00000025567,18
ENSDARG00000025576,167
ENSDARG00000025577,11
ENSDARG00000025581,38
ENSDARG00000025593,5
ENSDARG00000025595,29
ENSDARG00000025600,0
ENSDARG00000025601,1
ENSDARG00000025605,1
ENSDARG00000025607,0
ENSDARG00000025608,0
ENSDARG00000025615,0
ENSDARG00000025641,60
ENSDARG00000025658,0
ENSDARG00000025667,122
ENSDARG00000025670,73
ENSDARG00000025671,16
ENSDARG00000025672,9
ENSDARG00000025679,5
ENSDARG00000025693,32
ENSDARG00000025699,221
ENSDARG00000025703,35
ENSDARG00000025718,5
ENSDARG00000025728,517
ENSDARG00000025754,1
ENSDARG00000025757,6
ENSDARG00000025766,33
ENSDARG00000025783,0
ENSDARG00000025788,3
ENSDARG00000025789,282
ENSDARG00000025797,65
ENSDARG00000025808,6
ENSDARG00000025820,0
ENSDARG00000025824,15
ENSDARG00000025826,35
ENSDARG00000025847,75
ENSDARG00000025850,37
ENSDARG00000025854,4
ENSDARG00000025855,83
ENSDARG00000025858,54
ENSDARG00000025859,0
ENSDARG00000025866,0
ENSDARG00000025875,6
ENSDARG00000025889,29
ENSDARG00000025891,36
ENSDARG00000025899,0
ENSDARG00000025902,113
ENSDARG00000025903,1
ENSDARG00000025904,34
ENSDARG00000025912,2
ENSDARG00000025914,2
ENSDARG00000025920,72
ENSDARG00000025943,0
ENSDARG00000025948,1
ENSDARG00000025949,36
ENSDARG00000025953,4
ENSDARG00000025972,18
ENSDARG00000025974,114
ENSDARG00000025977,26
ENSDARG00000025983,6
ENSDARG00000026017,1
ENSDARG00000026024,41
ENSDARG00000026028,25
ENSDARG00000026035,2
ENSDARG00000026048,50
ENSDARG00000026049,0
ENSDARG00000026052,0
ENSDARG00000026053,12
ENSDARG00000026068,7
ENSDARG00000026070,10
ENSDARG00000026072,12
ENSDARG00000026081,0
ENSDARG00000026084,0
ENSDARG00000026090,0
ENSDARG00000026098,0
ENSDARG00000026109,3
ENSDARG00000026137,35
ENSDARG00000026149,3
ENSDARG00000026165,455
ENSDARG00000026166,54
ENSDARG00000026170,16
ENSDARG00000026178,0
ENSDARG00000026180,253
ENSDARG00000026183,27
ENSDARG00000026185,81
ENSDARG00000026198,11
ENSDARG00000026224,17
ENSDARG00000026225,49
ENSDARG00000026229,24
ENSDARG00000026236,0
ENSDARG00000026246,0
ENSDARG00000026247,70
ENSDARG00000026248,33
ENSDARG00000026281,17
ENSDARG00000026294,39
ENSDARG00000026296,4
ENSDARG00000026313,0
ENSDARG00000026322,3
ENSDARG00000026325,0
ENSDARG00000026329,43
ENSDARG00000026333,2
ENSDARG00000026335,21
ENSDARG00000026338,0
ENSDARG00000026348,11
ENSDARG00000026350,0
ENSDARG00000026359,0
ENSDARG00000026369,34
ENSDARG00000026376,44
ENSDARG00000026383,0
ENSDARG00000026387,9
ENSDARG00000026395,5
ENSDARG00000026400,0
ENSDARG00000026403,0
ENSDARG00000026406,0
ENSDARG00000026417,0
ENSDARG00000026444,2
ENSDARG00000026448,0
ENSDARG00000026453,102
ENSDARG00000026454,17
ENSDARG00000026473,17
ENSDARG00000026476,64
ENSDARG00000026482,126
ENSDARG00000026484,33
ENSDARG00000026489,59
ENSDARG00000026499,87
ENSDARG00000026500,0
ENSDARG00000026505,63
ENSDARG00000026513,0
ENSDARG00000026519,37
ENSDARG00000026531,118
ENSDARG00000026540,6
ENSDARG00000026548,0
ENSDARG00000026569,0
ENSDARG00000026577,4
ENSDARG00000026582,11
ENSDARG00000026595,110
ENSDARG00000026599,23
ENSDARG00000026611,19
ENSDARG00000026616,0
ENSDARG00000026629,12
ENSDARG00000026630,100
ENSDARG00000026634,81
ENSDARG00000026635,0
ENSDARG00000026654,27
ENSDARG00000026655,19
ENSDARG00000026663,0
ENSDARG00000026664,36
ENSDARG00000026680,73
ENSDARG00000026682,5
ENSDARG00000026701,39
ENSDARG00000026704,30
ENSDARG00000026712,163
ENSDARG00000026723,76
ENSDARG00000026726,125
ENSDARG00000026736,47
ENSDARG00000026753,149
ENSDARG00000026759,27
ENSDARG00000026762,8
ENSDARG00000026764,18
ENSDARG00000026766,31
ENSDARG00000026767,62
ENSDARG00000026771,0
ENSDARG00000026784,151
ENSDARG00000026787,9
ENSDARG00000026796,38
ENSDARG00000026799,0
ENSDARG00000026801,403
ENSDARG00000026806,36
ENSDARG00000026811,53
ENSDARG00000026820,109
ENSDARG00000026829,47
ENSDARG00000026834,35
ENSDARG00000026835,40
ENSDARG00000026839,0
ENSDARG00000026840,35
ENSDARG00000026842,284
ENSDARG00000026845,139
ENSDARG00000026855,7
ENSDARG00000026862,22
ENSDARG00000026864,0
ENSDARG00000026865,98
ENSDARG00000026871,12
ENSDARG00000026875,56
ENSDARG00000026882,16
ENSDARG00000026892,5
ENSDARG00000026895,0
ENSDARG00000026902,7
ENSDARG00000026904,0
ENSDARG00000026907,40
ENSDARG00000026908,61
ENSDARG00000026925,0
ENSDARG00000026926,112
ENSDARG00000026941,0
ENSDARG00000026967,144
ENSDARG00000026972,0
ENSDARG00000026979,37
ENSDARG00000026985,59
ENSDARG00000026986,66
ENSDARG00000026988,72
ENSDARG00000026990,6
ENSDARG00000027009,9
ENSDARG00000027016,123
ENSDARG00000027017,77
ENSDARG00000027041,721
ENSDARG00000027046,33
ENSDARG00000027063,27
ENSDARG00000027065,380
ENSDARG00000027070,5
ENSDARG00000027078,62
ENSDARG00000027079,63
ENSDARG00000027082,43
ENSDARG00000027087,11
ENSDARG00000027088,52
ENSDARG00000027099,9
ENSDARG00000027109,201
ENSDARG00000027112,23
ENSDARG00000027129,4
ENSDARG00000027131,9
ENSDARG00000027140,67
ENSDARG00000027141,76
ENSDARG00000027143,0
ENSDARG00000027153,2
ENSDARG00000027154,32
ENSDARG00000027159,12
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,68
ENSDARG00000027182,0
ENSDARG00000027183,20
ENSDARG00000027187,55
ENSDARG00000027192,6
ENSDARG00000027196,1
ENSDARG00000027199,25
ENSDARG00000027200,24
ENSDARG00000027222,0
ENSDARG00000027234,9
ENSDARG00000027236,75
ENSDARG00000027249,246
ENSDARG00000027279,56
ENSDARG00000027285,0
ENSDARG00000027290,40
ENSDARG00000027310,58
ENSDARG00000027316,83
ENSDARG00000027322,66
ENSDARG00000027345,0
ENSDARG00000027353,96
ENSDARG00000027355,132
ENSDARG00000027357,0
ENSDARG00000027360,0
ENSDARG00000027381,0
ENSDARG00000027391,0
ENSDARG00000027394,70
ENSDARG00000027397,82
ENSDARG00000027403,61
ENSDARG00000027418,18
ENSDARG00000027419,144
ENSDARG00000027423,185
ENSDARG00000027424,10
ENSDARG00000027428,2
ENSDARG00000027461,7
ENSDARG00000027465,10
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,20
ENSDARG00000027495,59
ENSDARG00000027497,70
ENSDARG00000027500,58
ENSDARG00000027501,89
ENSDARG00000027523,9
ENSDARG00000027529,39
ENSDARG00000027538,0
ENSDARG00000027547,12
ENSDARG00000027552,75
ENSDARG00000027564,13
ENSDARG00000027572,11
ENSDARG00000027582,5
ENSDARG00000027584,13
ENSDARG00000027586,13
ENSDARG00000027587,0
ENSDARG00000027589,44
ENSDARG00000027590,59
ENSDARG00000027595,0
ENSDARG00000027599,0
ENSDARG00000027600,18
ENSDARG00000027602,24
ENSDARG00000027609,0
ENSDARG00000027611,62
ENSDARG00000027612,56
ENSDARG00000027618,35
ENSDARG00000027620,7
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,56
ENSDARG00000027657,17
ENSDARG00000027658,0
ENSDARG00000027676,13
ENSDARG00000027687,2
ENSDARG00000027689,16
ENSDARG00000027699,2
ENSDARG00000027710,0
ENSDARG00000027724,19
ENSDARG00000027734,239
ENSDARG00000027738,161
ENSDARG00000027740,97
ENSDARG00000027744,28
ENSDARG00000027749,12
ENSDARG00000027750,0
ENSDARG00000027777,19
ENSDARG00000027797,65
ENSDARG00000027799,1
ENSDARG00000027803,26
ENSDARG00000027807,15
ENSDARG00000027813,40
ENSDARG00000027822,2
ENSDARG00000027824,42
ENSDARG00000027825,49
ENSDARG00000027826,6
ENSDARG00000027828,389
ENSDARG00000027851,0
ENSDARG00000027867,18
ENSDARG00000027887,121
ENSDARG00000027899,18
ENSDARG00000027903,58
ENSDARG00000027907,1
ENSDARG00000027915,13
ENSDARG00000027916,26
ENSDARG00000027930,1
ENSDARG00000027933,0
ENSDARG00000027938,14
ENSDARG00000027940,6
ENSDARG00000027957,16
ENSDARG00000027963,4
ENSDARG00000027966,0
ENSDARG00000027978,16
ENSDARG00000027984,6
ENSDARG00000027986,13
ENSDARG00000027992,6
ENSDARG00000028000,93
ENSDARG00000028012,0
ENSDARG00000028017,31
ENSDARG00000028027,15
ENSDARG00000028048,75
ENSDARG00000028053,8
ENSDARG00000028058,8
ENSDARG00000028066,136
ENSDARG00000028067,33
ENSDARG00000028071,49
ENSDARG00000028082,19
ENSDARG00000028086,49
ENSDARG00000028087,0
ENSDARG00000028088,0
ENSDARG00000028096,9
ENSDARG00000028098,26
ENSDARG00000028099,24
ENSDARG00000028106,8
ENSDARG00000028118,302
ENSDARG00000028119,109
ENSDARG00000028131,4
ENSDARG00000028148,79
ENSDARG00000028159,6
ENSDARG00000028163,15
ENSDARG00000028164,0
ENSDARG00000028173,32
ENSDARG00000028192,0
ENSDARG00000028198,59
ENSDARG00000028201,14
ENSDARG00000028213,20760
ENSDARG00000028222,17
ENSDARG00000028228,198
ENSDARG00000028257,0
ENSDARG00000028259,14
ENSDARG00000028275,22
ENSDARG00000028276,0
ENSDARG00000028295,9
ENSDARG00000028306,19
ENSDARG00000028321,3
ENSDARG00000028322,26
ENSDARG00000028327,26
ENSDARG00000028333,1
ENSDARG00000028335,631
ENSDARG00000028336,5
ENSDARG00000028346,9
ENSDARG00000028348,0
ENSDARG00000028354,4
ENSDARG00000028367,10
ENSDARG00000028379,4
ENSDARG00000028386,28
ENSDARG00000028389,29
ENSDARG00000028393,50
ENSDARG00000028396,409
ENSDARG00000028401,1
ENSDARG00000028431,52
ENSDARG00000028442,2
ENSDARG00000028448,13
ENSDARG00000028469,32
ENSDARG00000028475,12
ENSDARG00000028478,0
ENSDARG00000028485,25
ENSDARG00000028507,510
ENSDARG00000028517,59
ENSDARG00000028521,19
ENSDARG00000028523,2
ENSDARG00000028533,1487
ENSDARG00000028539,161
ENSDARG00000028541,0
ENSDARG00000028542,122
ENSDARG00000028546,113
ENSDARG00000028552,98
ENSDARG00000028559,3
ENSDARG00000028581,7
ENSDARG00000028583,0
ENSDARG00000028586,1
ENSDARG00000028614,7
ENSDARG00000028618,107
ENSDARG00000028625,93
ENSDARG00000028628,6
ENSDARG00000028659,0
ENSDARG00000028661,133
ENSDARG00000028663,0
ENSDARG00000028664,7
ENSDARG00000028676,184
ENSDARG00000028688,0
ENSDARG00000028699,36
ENSDARG00000028715,24
ENSDARG00000028721,120
ENSDARG00000028725,5
ENSDARG00000028731,6
ENSDARG00000028740,0
ENSDARG00000028748,30
ENSDARG00000028780,0
ENSDARG00000028784,0
ENSDARG00000028786,14
ENSDARG00000028793,56
ENSDARG00000028800,173
ENSDARG00000028804,20
ENSDARG00000028815,0
ENSDARG00000028816,0
ENSDARG00000028824,6
ENSDARG00000028845,28
ENSDARG00000028848,2
ENSDARG00000028850,0
ENSDARG00000028857,67
ENSDARG00000028862,18
ENSDARG00000028878,8
ENSDARG00000028889,35
ENSDARG00000028894,15
ENSDARG00000028896,5
ENSDARG00000028899,0
ENSDARG00000028900,6
ENSDARG00000028912,0
ENSDARG00000028937,23
ENSDARG00000028943,98
ENSDARG00000028949,12
ENSDARG00000028957,27
ENSDARG00000028971,33
ENSDARG00000028973,0
ENSDARG00000028976,0
ENSDARG00000028982,109
ENSDARG00000029003,0
ENSDARG00000029011,77
ENSDARG00000029018,50
ENSDARG00000029019,37
ENSDARG00000029036,14
ENSDARG00000029039,0
ENSDARG00000029043,0
ENSDARG00000029045,55
ENSDARG00000029051,1
ENSDARG00000029057,10
ENSDARG00000029058,49
ENSDARG00000029063,109
ENSDARG00000029064,0
ENSDARG00000029069,153
ENSDARG00000029071,0
ENSDARG00000029072,94
ENSDARG00000029075,148
ENSDARG00000029088,50
ENSDARG00000029100,20
ENSDARG00000029105,14
ENSDARG00000029107,16
ENSDARG00000029112,6
ENSDARG00000029114,379
ENSDARG00000029124,19
ENSDARG00000029133,20
ENSDARG00000029146,601
ENSDARG00000029150,3441
ENSDARG00000029157,29
ENSDARG00000029168,14
ENSDARG00000029170,114
ENSDARG00000029177,22
ENSDARG00000029179,10
ENSDARG00000029204,18
ENSDARG00000029215,19
ENSDARG00000029219,10
ENSDARG00000029230,10
ENSDARG00000029232,3
ENSDARG00000029234,124
ENSDARG00000029239,23
ENSDARG00000029242,21
ENSDARG00000029248,162
ENSDARG00000029250,41
ENSDARG00000029252,14
ENSDARG00000029259,6
ENSDARG00000029263,114
ENSDARG00000029290,0
ENSDARG00000029291,117
ENSDARG00000029292,15
ENSDARG00000029296,115
ENSDARG00000029305,12
ENSDARG00000029307,8
ENSDARG00000029308,0
ENSDARG00000029331,53
ENSDARG00000029353,40
ENSDARG00000029356,14
ENSDARG00000029370,61
ENSDARG00000029372,36
ENSDARG00000029381,32
ENSDARG00000029388,1
ENSDARG00000029402,206
ENSDARG00000029406,0
ENSDARG00000029415,0
ENSDARG00000029431,10
ENSDARG00000029432,0
ENSDARG00000029439,58
ENSDARG00000029443,105
ENSDARG00000029445,52
ENSDARG00000029457,24
ENSDARG00000029461,0
ENSDARG00000029463,251
ENSDARG00000029472,176
ENSDARG00000029473,8
ENSDARG00000029474,111
ENSDARG00000029476,60
ENSDARG00000029479,1
ENSDARG00000029480,77
ENSDARG00000029482,34
ENSDARG00000029493,0
ENSDARG00000029497,2
ENSDARG00000029500,323
ENSDARG00000029501,45
ENSDARG00000029510,31
ENSDARG00000029511,1
ENSDARG00000029524,208
ENSDARG00000029533,302
ENSDARG00000029544,8
ENSDARG00000029546,0
ENSDARG00000029556,142
ENSDARG00000029569,0
ENSDARG00000029581,8
ENSDARG00000029587,5
ENSDARG00000029596,0
ENSDARG00000029600,29
ENSDARG00000029609,18
ENSDARG00000029612,31
ENSDARG00000029615,7
ENSDARG00000029621,50
ENSDARG00000029635,0
ENSDARG00000029639,57
ENSDARG00000029660,0
ENSDARG00000029663,40
ENSDARG00000029668,250
ENSDARG00000029671,90
ENSDARG00000029688,0
ENSDARG00000029689,288
ENSDARG00000029692,59
ENSDARG00000029695,0
ENSDARG00000029710,0
ENSDARG00000029718,9
ENSDARG00000029720,0
ENSDARG00000029722,67
ENSDARG00000029724,0
ENSDARG00000029729,29
ENSDARG00000029747,24
ENSDARG00000029751,22
ENSDARG00000029761,42
ENSDARG00000029764,302
ENSDARG00000029766,67
ENSDARG00000029768,166
ENSDARG00000029783,35
ENSDARG00000029795,8
ENSDARG00000029803,0
ENSDARG00000029818,199
ENSDARG00000029822,14
ENSDARG00000029830,9
ENSDARG00000029832,4
ENSDARG00000029838,1
ENSDARG00000029841,8
ENSDARG00000029848,0
ENSDARG00000029856,42
ENSDARG00000029859,0
ENSDARG00000029865,38
ENSDARG00000029866,0
ENSDARG00000029874,0
ENSDARG00000029881,4
ENSDARG00000029885,48
ENSDARG00000029890,2
ENSDARG00000029894,3
ENSDARG00000029898,25
ENSDARG00000029905,2
ENSDARG00000029907,8
ENSDARG00000029911,93
ENSDARG00000029928,17
ENSDARG00000029930,0
ENSDARG00000029931,18
ENSDARG00000029936,37
ENSDARG00000029944,0
ENSDARG00000029952,52
ENSDARG00000029955,7
ENSDARG00000029993,0
ENSDARG00000029995,87
ENSDARG00000029997,0
ENSDARG00000030006,11
ENSDARG00000030012,219
ENSDARG00000030020,18
ENSDARG00000030022,71
ENSDARG00000030025,0
ENSDARG00000030038,5
ENSDARG00000030053,417
ENSDARG00000030058,4
ENSDARG00000030064,44
ENSDARG00000030078,0
ENSDARG00000030087,40
ENSDARG00000030092,15
ENSDARG00000030094,7
ENSDARG00000030095,28
ENSDARG00000030097,41
ENSDARG00000030104,20
ENSDARG00000030106,194
ENSDARG00000030107,385
ENSDARG00000030108,17
ENSDARG00000030110,16
ENSDARG00000030114,15
ENSDARG00000030116,125
ENSDARG00000030125,11
ENSDARG00000030129,0
ENSDARG00000030133,0
ENSDARG00000030139,1
ENSDARG00000030153,17
ENSDARG00000030154,54
ENSDARG00000030155,22
ENSDARG00000030156,21
ENSDARG00000030157,5
ENSDARG00000030161,9
ENSDARG00000030163,0
ENSDARG00000030166,0
ENSDARG00000030173,8
ENSDARG00000030176,14
ENSDARG00000030177,22
ENSDARG00000030213,9
ENSDARG00000030215,91
ENSDARG00000030224,90
ENSDARG00000030236,61
ENSDARG00000030237,43
ENSDARG00000030239,69
ENSDARG00000030241,21
ENSDARG00000030250,0
ENSDARG00000030251,0
ENSDARG00000030254,0
ENSDARG00000030262,1
ENSDARG00000030263,10
ENSDARG00000030265,295
ENSDARG00000030267,13
ENSDARG00000030269,6
ENSDARG00000030270,49
ENSDARG00000030278,160
ENSDARG00000030289,2
ENSDARG00000030297,22
ENSDARG00000030307,13
ENSDARG00000030311,0
ENSDARG00000030326,262
ENSDARG00000030335,7
ENSDARG00000030340,49
ENSDARG00000030347,0
ENSDARG00000030349,354
ENSDARG00000030350,0
ENSDARG00000030357,0
ENSDARG00000030364,24
ENSDARG00000030367,32
ENSDARG00000030368,106
ENSDARG00000030376,122
ENSDARG00000030394,0
ENSDARG00000030402,24
ENSDARG00000030408,77
ENSDARG00000030411,465
ENSDARG00000030417,169
ENSDARG00000030440,401
ENSDARG00000030441,36
ENSDARG00000030448,24
ENSDARG00000030449,27
ENSDARG00000030463,1
ENSDARG00000030465,0
ENSDARG00000030472,7
ENSDARG00000030478,3
ENSDARG00000030479,96
ENSDARG00000030490,124
ENSDARG00000030494,0
ENSDARG00000030508,0
ENSDARG00000030512,4
ENSDARG00000030514,58
ENSDARG00000030530,24
ENSDARG00000030532,101
ENSDARG00000030537,9
ENSDARG00000030547,32
ENSDARG00000030560,153
ENSDARG00000030563,3
ENSDARG00000030573,1
ENSDARG00000030583,31
ENSDARG00000030588,1
ENSDARG00000030591,3
ENSDARG00000030598,39
ENSDARG00000030602,238
ENSDARG00000030604,33
ENSDARG00000030608,0
ENSDARG00000030614,678
ENSDARG00000030616,0
ENSDARG00000030621,14
ENSDARG00000030626,15
ENSDARG00000030630,0
ENSDARG00000030632,28
ENSDARG00000030633,3
ENSDARG00000030634,0
ENSDARG00000030636,0
ENSDARG00000030641,0
ENSDARG00000030644,16
ENSDARG00000030650,0
ENSDARG00000030656,177
ENSDARG00000030665,107
ENSDARG00000030687,142
ENSDARG00000030694,86
ENSDARG00000030700,49
ENSDARG00000030703,14
ENSDARG00000030716,65
ENSDARG00000030722,73
ENSDARG00000030723,29
ENSDARG00000030733,49
ENSDARG00000030743,41
ENSDARG00000030750,0
ENSDARG00000030753,18
ENSDARG00000030756,79
ENSDARG00000030758,85
ENSDARG00000030759,23
ENSDARG00000030761,1
ENSDARG00000030765,33
ENSDARG00000030775,16
ENSDARG00000030778,12
ENSDARG00000030781,18
ENSDARG00000030782,18
ENSDARG00000030786,10
ENSDARG00000030789,47
ENSDARG00000030803,43
ENSDARG00000030804,4
ENSDARG00000030805,9
ENSDARG00000030824,38
ENSDARG00000030830,53
ENSDARG00000030832,118
ENSDARG00000030839,1
ENSDARG00000030844,12
ENSDARG00000030867,4
ENSDARG00000030871,35
ENSDARG00000030872,19
ENSDARG00000030881,4
ENSDARG00000030887,21
ENSDARG00000030896,3
ENSDARG00000030905,12
ENSDARG00000030913,94
ENSDARG00000030914,0
ENSDARG00000030915,63
ENSDARG00000030932,0
ENSDARG00000030933,78
ENSDARG00000030938,2
ENSDARG00000030945,80
ENSDARG00000030949,3
ENSDARG00000030954,4
ENSDARG00000030957,26
ENSDARG00000030961,0
ENSDARG00000030964,10
ENSDARG00000030967,5
ENSDARG00000030972,31
ENSDARG00000030975,27
ENSDARG00000030980,0
ENSDARG00000030981,22
ENSDARG00000030999,29
ENSDARG00000031015,55
ENSDARG00000031020,96
ENSDARG00000031044,88
ENSDARG00000031046,6
ENSDARG00000031048,48
ENSDARG00000031049,25
ENSDARG00000031075,52
ENSDARG00000031095,49
ENSDARG00000031098,10
ENSDARG00000031100,167
ENSDARG00000031108,680
ENSDARG00000031116,8
ENSDARG00000031119,40
ENSDARG00000031126,63
ENSDARG00000031136,2
ENSDARG00000031138,5
ENSDARG00000031150,3
ENSDARG00000031161,0
ENSDARG00000031164,33
ENSDARG00000031198,22
ENSDARG00000031200,90
ENSDARG00000031202,4
ENSDARG00000031203,8
ENSDARG00000031214,31
ENSDARG00000031216,13
ENSDARG00000031222,99
ENSDARG00000031228,67
ENSDARG00000031240,146
ENSDARG00000031243,0
ENSDARG00000031246,0
ENSDARG00000031248,2
ENSDARG00000031261,66
ENSDARG00000031269,54
ENSDARG00000031278,6
ENSDARG00000031283,96
ENSDARG00000031293,48
ENSDARG00000031299,15
ENSDARG00000031302,43
ENSDARG00000031307,26
ENSDARG00000031316,40
ENSDARG00000031317,76
ENSDARG00000031325,0
ENSDARG00000031336,33
ENSDARG00000031337,1
ENSDARG00000031343,73
ENSDARG00000031345,64
ENSDARG00000031346,3
ENSDARG00000031348,13
ENSDARG00000031359,0
ENSDARG00000031366,6
ENSDARG00000031372,41
ENSDARG00000031382,73
ENSDARG00000031383,0
ENSDARG00000031387,1
ENSDARG00000031388,36
ENSDARG00000031420,8
ENSDARG00000031422,3
ENSDARG00000031426,0
ENSDARG00000031427,43
ENSDARG00000031434,12
ENSDARG00000031435,112
ENSDARG00000031438,3
ENSDARG00000031463,6
ENSDARG00000031483,45
ENSDARG00000031489,0
ENSDARG00000031494,526
ENSDARG00000031495,140
ENSDARG00000031496,62
ENSDARG00000031506,7
ENSDARG00000031511,15
ENSDARG00000031533,0
ENSDARG00000031534,2
ENSDARG00000031540,4
ENSDARG00000031548,86
ENSDARG00000031560,38
ENSDARG00000031562,19
ENSDARG00000031587,8
ENSDARG00000031588,14
ENSDARG00000031598,3
ENSDARG00000031600,19
ENSDARG00000031616,5
