A1,Counts
ENSDARG00000037965,357
ENSDARG00000037966,0
ENSDARG00000037967,9
ENSDARG00000037968,43
ENSDARG00000037980,30
ENSDARG00000037995,0
ENSDARG00000037997,208
ENSDARG00000037998,217
ENSDARG00000038000,14
ENSDARG00000038005,44
ENSDARG00000038006,6
ENSDARG00000038010,28
ENSDARG00000038011,0
ENSDARG00000038012,0
ENSDARG00000038018,83
ENSDARG00000038024,17
ENSDARG00000038025,51
ENSDARG00000038027,10
ENSDARG00000038028,23
ENSDARG00000038030,11
ENSDARG00000038040,32
ENSDARG00000038052,2
ENSDARG00000038056,13
ENSDARG00000038059,105
ENSDARG00000038064,24
ENSDARG00000038066,8
ENSDARG00000038067,80
ENSDARG00000038068,457
ENSDARG00000038069,20
ENSDARG00000038072,0
ENSDARG00000038074,55
ENSDARG00000038075,106
ENSDARG00000038076,141
ENSDARG00000038089,0
ENSDARG00000038094,36
ENSDARG00000038095,26
ENSDARG00000038097,21
ENSDARG00000038099,35
ENSDARG00000038106,34
ENSDARG00000038107,192
ENSDARG00000038112,0
ENSDARG00000038113,57
ENSDARG00000038114,2
ENSDARG00000038116,7
ENSDARG00000038121,116
ENSDARG00000038123,4
ENSDARG00000038133,2
ENSDARG00000038139,28
ENSDARG00000038141,297
ENSDARG00000038147,0
ENSDARG00000038151,88
ENSDARG00000038153,430
ENSDARG00000038154,0
ENSDARG00000038156,17
ENSDARG00000038159,59
ENSDARG00000038166,0
ENSDARG00000038176,0
ENSDARG00000038185,2
ENSDARG00000038186,3
ENSDARG00000038191,0
ENSDARG00000038199,15
ENSDARG00000038205,5
ENSDARG00000038207,276
ENSDARG00000038213,35
ENSDARG00000038222,19
ENSDARG00000038225,17
ENSDARG00000038226,0
ENSDARG00000038228,105
ENSDARG00000038235,61
ENSDARG00000038239,145
ENSDARG00000038242,13
ENSDARG00000038243,28
ENSDARG00000038248,12
ENSDARG00000038258,36
ENSDARG00000038270,9
ENSDARG00000038271,0
ENSDARG00000038278,5
ENSDARG00000038281,26
ENSDARG00000038283,2
ENSDARG00000038288,0
ENSDARG00000038290,40
ENSDARG00000038293,13
ENSDARG00000038296,89
ENSDARG00000038297,1
ENSDARG00000038300,25
ENSDARG00000038302,34
ENSDARG00000038305,1
ENSDARG00000038306,135
ENSDARG00000038308,3
ENSDARG00000038309,3
ENSDARG00000038312,20
ENSDARG00000038321,0
ENSDARG00000038348,14
ENSDARG00000038352,0
ENSDARG00000038359,74
ENSDARG00000038360,16
ENSDARG00000038363,11
ENSDARG00000038378,287
ENSDARG00000038384,1
ENSDARG00000038386,10
ENSDARG00000038392,0
ENSDARG00000038397,7
ENSDARG00000038398,38
ENSDARG00000038405,1
ENSDARG00000038414,2
ENSDARG00000038422,20
ENSDARG00000038424,27
ENSDARG00000038428,60
ENSDARG00000038429,108
ENSDARG00000038432,35
ENSDARG00000038439,1246
ENSDARG00000038442,168
ENSDARG00000038445,10
ENSDARG00000038446,172
ENSDARG00000038456,7
ENSDARG00000038465,133
ENSDARG00000038467,36
ENSDARG00000038473,57
ENSDARG00000038475,110
ENSDARG00000038476,4
ENSDARG00000038489,18
ENSDARG00000038500,0
ENSDARG00000038505,11
ENSDARG00000038508,0
ENSDARG00000038518,153
ENSDARG00000038524,570
ENSDARG00000038537,12
ENSDARG00000038541,5
ENSDARG00000038543,4
ENSDARG00000038553,0
ENSDARG00000038556,11
ENSDARG00000038557,11
ENSDARG00000038559,242
ENSDARG00000038561,3
ENSDARG00000038563,29
ENSDARG00000038566,40
ENSDARG00000038567,21
ENSDARG00000038569,4
ENSDARG00000038574,213
ENSDARG00000038576,49
ENSDARG00000038577,53
ENSDARG00000038583,77
ENSDARG00000038585,14
ENSDARG00000038587,1
ENSDARG00000038593,0
ENSDARG00000038608,153
ENSDARG00000038609,17
ENSDARG00000038612,0
ENSDARG00000038615,31
ENSDARG00000038618,27
ENSDARG00000038635,27
ENSDARG00000038639,5
ENSDARG00000038643,3
ENSDARG00000038646,0
ENSDARG00000038655,216
ENSDARG00000038658,49
ENSDARG00000038666,9
ENSDARG00000038667,3
ENSDARG00000038668,4
ENSDARG00000038669,8
ENSDARG00000038672,14
ENSDARG00000038681,0
ENSDARG00000038682,0
ENSDARG00000038683,0
ENSDARG00000038686,16
ENSDARG00000038687,55
ENSDARG00000038693,9
ENSDARG00000038694,46
ENSDARG00000038695,144
ENSDARG00000038700,3
ENSDARG00000038703,68
ENSDARG00000038709,15
ENSDARG00000038713,155
ENSDARG00000038716,508
ENSDARG00000038720,0
ENSDARG00000038728,5
ENSDARG00000038729,5
ENSDARG00000038731,101
ENSDARG00000038737,116
ENSDARG00000038742,0
ENSDARG00000038743,204
ENSDARG00000038754,73
ENSDARG00000038768,19
ENSDARG00000038770,14
ENSDARG00000038780,141
ENSDARG00000038784,26
ENSDARG00000038785,73
ENSDARG00000038786,58
ENSDARG00000038787,2
ENSDARG00000038788,2
ENSDARG00000038789,16
ENSDARG00000038792,12
ENSDARG00000038793,2
ENSDARG00000038794,9
ENSDARG00000038801,40
ENSDARG00000038802,1
ENSDARG00000038805,17
ENSDARG00000038812,0
ENSDARG00000038814,85
ENSDARG00000038822,32
ENSDARG00000038826,148
ENSDARG00000038834,98
ENSDARG00000038835,48
ENSDARG00000038845,13
ENSDARG00000038847,0
ENSDARG00000038855,14
ENSDARG00000038858,12
ENSDARG00000038859,27
ENSDARG00000038862,120
ENSDARG00000038863,46
ENSDARG00000038865,30
ENSDARG00000038866,128
ENSDARG00000038867,14
ENSDARG00000038868,17
ENSDARG00000038869,17
ENSDARG00000038870,166
ENSDARG00000038876,9
ENSDARG00000038878,0
ENSDARG00000038879,27
ENSDARG00000038881,78
ENSDARG00000038882,161
ENSDARG00000038891,2
ENSDARG00000038894,18
ENSDARG00000038898,0
ENSDARG00000038900,164
ENSDARG00000038901,0
ENSDARG00000038905,141
ENSDARG00000038909,25
ENSDARG00000038910,119
ENSDARG00000038917,57
ENSDARG00000038918,27
ENSDARG00000038938,57
ENSDARG00000038941,2
ENSDARG00000038954,19
ENSDARG00000038955,0
ENSDARG00000038956,0
ENSDARG00000038957,1
ENSDARG00000038964,0
ENSDARG00000038967,263
ENSDARG00000038968,0
ENSDARG00000038969,0
ENSDARG00000038974,81
ENSDARG00000038976,25
ENSDARG00000038977,0
ENSDARG00000038978,13
ENSDARG00000038979,0
ENSDARG00000038980,46
ENSDARG00000038981,47
ENSDARG00000038985,17
ENSDARG00000038987,0
ENSDARG00000038990,2
ENSDARG00000038991,32
ENSDARG00000038996,2
ENSDARG00000039005,10
ENSDARG00000039007,1571
ENSDARG00000039008,22
ENSDARG00000039020,17
ENSDARG00000039022,131
ENSDARG00000039034,262
ENSDARG00000039041,34
ENSDARG00000039051,112
ENSDARG00000039052,33
ENSDARG00000039062,10
ENSDARG00000039063,4
ENSDARG00000039064,62
ENSDARG00000039065,3
ENSDARG00000039066,294
ENSDARG00000039067,0
ENSDARG00000039069,9
ENSDARG00000039070,0
ENSDARG00000039077,96
ENSDARG00000039082,61
ENSDARG00000039093,579
ENSDARG00000039095,28
ENSDARG00000039096,0
ENSDARG00000039098,9
ENSDARG00000039099,71
ENSDARG00000039100,0
ENSDARG00000039108,2
ENSDARG00000039116,26
ENSDARG00000039117,541
ENSDARG00000039123,17
ENSDARG00000039125,74
ENSDARG00000039130,1
ENSDARG00000039131,147
ENSDARG00000039133,144
ENSDARG00000039136,2
ENSDARG00000039142,21
ENSDARG00000039145,7
ENSDARG00000039150,643
ENSDARG00000039152,0
ENSDARG00000039162,20
ENSDARG00000039164,0
ENSDARG00000039173,0
ENSDARG00000039174,1
ENSDARG00000039181,72
ENSDARG00000039185,79
ENSDARG00000039196,26
ENSDARG00000039203,4
ENSDARG00000039208,25
ENSDARG00000039211,23
ENSDARG00000039213,84
ENSDARG00000039215,16
ENSDARG00000039217,24
ENSDARG00000039218,1
ENSDARG00000039220,4
ENSDARG00000039222,0
ENSDARG00000039225,180
ENSDARG00000039229,3
ENSDARG00000039234,0
ENSDARG00000039240,4
ENSDARG00000039243,0
ENSDARG00000039255,73
ENSDARG00000039256,57
ENSDARG00000039263,7
ENSDARG00000039264,22
ENSDARG00000039265,2
ENSDARG00000039266,28
ENSDARG00000039268,2
ENSDARG00000039269,117
ENSDARG00000039270,30
ENSDARG00000039272,53
ENSDARG00000039273,10
ENSDARG00000039279,90
ENSDARG00000039299,7
ENSDARG00000039302,8
ENSDARG00000039304,9
ENSDARG00000039309,11
ENSDARG00000039310,21
ENSDARG00000039319,26
ENSDARG00000039325,0
ENSDARG00000039328,21
ENSDARG00000039335,80
ENSDARG00000039338,23
ENSDARG00000039340,20
ENSDARG00000039343,323
ENSDARG00000039345,59
ENSDARG00000039346,35
ENSDARG00000039347,444
ENSDARG00000039349,0
ENSDARG00000039350,6
ENSDARG00000039351,6
ENSDARG00000039352,17
ENSDARG00000039354,0
ENSDARG00000039356,11
ENSDARG00000039363,15
ENSDARG00000039365,19
ENSDARG00000039373,88
ENSDARG00000039374,47
ENSDARG00000039378,0
ENSDARG00000039381,5
ENSDARG00000039385,43
ENSDARG00000039390,2
ENSDARG00000039392,606
ENSDARG00000039393,13
ENSDARG00000039399,62
ENSDARG00000039400,5
ENSDARG00000039406,179
ENSDARG00000039411,6
ENSDARG00000039412,18
ENSDARG00000039422,5
ENSDARG00000039424,12
ENSDARG00000039429,165
ENSDARG00000039430,88
ENSDARG00000039434,11
ENSDARG00000039435,31
ENSDARG00000039436,15
ENSDARG00000039439,0
ENSDARG00000039443,0
ENSDARG00000039452,82
ENSDARG00000039453,0
ENSDARG00000039455,12
ENSDARG00000039456,37
ENSDARG00000039458,13
ENSDARG00000039459,44
ENSDARG00000039466,30
ENSDARG00000039477,0
ENSDARG00000039482,4
ENSDARG00000039483,6
ENSDARG00000039486,59
ENSDARG00000039489,32
ENSDARG00000039490,46
ENSDARG00000039493,33
ENSDARG00000039497,7
ENSDARG00000039499,16
ENSDARG00000039500,9
ENSDARG00000039501,0
ENSDARG00000039502,88
ENSDARG00000039512,17
ENSDARG00000039513,4
ENSDARG00000039516,28
ENSDARG00000039517,34
ENSDARG00000039521,23
ENSDARG00000039522,152
ENSDARG00000039534,9
ENSDARG00000039535,8
ENSDARG00000039543,2
ENSDARG00000039563,31
ENSDARG00000039569,4
ENSDARG00000039576,320
ENSDARG00000039577,49
ENSDARG00000039578,167
ENSDARG00000039579,68
ENSDARG00000039601,10
ENSDARG00000039602,0
ENSDARG00000039605,229
ENSDARG00000039613,11
ENSDARG00000039615,5
ENSDARG00000039616,1
ENSDARG00000039626,1
ENSDARG00000039647,501
ENSDARG00000039649,9
ENSDARG00000039650,62
ENSDARG00000039652,23
ENSDARG00000039657,0
ENSDARG00000039661,55
ENSDARG00000039666,33
ENSDARG00000039667,62
ENSDARG00000039669,44
ENSDARG00000039677,125
ENSDARG00000039681,39
ENSDARG00000039682,2
ENSDARG00000039684,10
ENSDARG00000039687,0
ENSDARG00000039697,0
ENSDARG00000039699,33
ENSDARG00000039701,13
ENSDARG00000039719,12
ENSDARG00000039724,52
ENSDARG00000039726,2
ENSDARG00000039729,173
ENSDARG00000039730,480
ENSDARG00000039747,12
ENSDARG00000039750,3
ENSDARG00000039752,30
ENSDARG00000039754,174
ENSDARG00000039756,0
ENSDARG00000039757,33
ENSDARG00000039770,0
ENSDARG00000039806,0
ENSDARG00000039820,14
ENSDARG00000039824,7
ENSDARG00000039827,4
ENSDARG00000039828,0
ENSDARG00000039830,6
ENSDARG00000039832,190
ENSDARG00000039843,16
ENSDARG00000039850,1
ENSDARG00000039851,9
ENSDARG00000039852,8
ENSDARG00000039863,8
ENSDARG00000039871,39
ENSDARG00000039872,5
ENSDARG00000039878,50
ENSDARG00000039880,4
ENSDARG00000039881,82
ENSDARG00000039882,38
ENSDARG00000039887,82
ENSDARG00000039888,0
ENSDARG00000039891,0
ENSDARG00000039892,13
ENSDARG00000039899,9
ENSDARG00000039900,2
ENSDARG00000039901,19
ENSDARG00000039910,30
ENSDARG00000039913,57
ENSDARG00000039914,443
ENSDARG00000039915,0
ENSDARG00000039929,217
ENSDARG00000039931,72
ENSDARG00000039934,7
ENSDARG00000039935,0
ENSDARG00000039937,2
ENSDARG00000039943,176
ENSDARG00000039949,6
ENSDARG00000039951,5
ENSDARG00000039958,21
ENSDARG00000039959,5
ENSDARG00000039960,8
ENSDARG00000039963,1
ENSDARG00000039964,0
ENSDARG00000039966,51
ENSDARG00000039969,54
ENSDARG00000039970,0
ENSDARG00000039974,36
ENSDARG00000039979,9
ENSDARG00000039980,34
ENSDARG00000039987,281
ENSDARG00000039989,0
ENSDARG00000039996,4
ENSDARG00000039997,49
ENSDARG00000039999,2
ENSDARG00000040001,341
ENSDARG00000040002,97
ENSDARG00000040004,1
ENSDARG00000040005,14
ENSDARG00000040008,17
ENSDARG00000040009,126
ENSDARG00000040021,32
ENSDARG00000040024,21
ENSDARG00000040027,25
ENSDARG00000040031,254
ENSDARG00000040033,11
ENSDARG00000040036,4
ENSDARG00000040039,39
ENSDARG00000040041,133
ENSDARG00000040045,0
ENSDARG00000040046,51
ENSDARG00000040048,9
ENSDARG00000040059,24
ENSDARG00000040064,1
ENSDARG00000040065,0
ENSDARG00000040070,12
ENSDARG00000040072,59
ENSDARG00000040076,37
ENSDARG00000040080,5
ENSDARG00000040081,2
ENSDARG00000040085,22
ENSDARG00000040087,27
ENSDARG00000040100,19
ENSDARG00000040110,48
ENSDARG00000040111,99
ENSDARG00000040116,4
ENSDARG00000040118,63
ENSDARG00000040121,19
ENSDARG00000040123,34
ENSDARG00000040130,0
ENSDARG00000040131,58
ENSDARG00000040133,7
ENSDARG00000040135,3
ENSDARG00000040137,24
ENSDARG00000040141,0
ENSDARG00000040152,23
ENSDARG00000040156,31
ENSDARG00000040157,8
ENSDARG00000040158,111
ENSDARG00000040159,4
ENSDARG00000040161,15
ENSDARG00000040162,15
ENSDARG00000040163,15
ENSDARG00000040177,16
ENSDARG00000040178,3
ENSDARG00000040179,1
ENSDARG00000040180,6
ENSDARG00000040184,305
ENSDARG00000040186,44
ENSDARG00000040190,57
ENSDARG00000040192,15
ENSDARG00000040198,250
ENSDARG00000040214,8
ENSDARG00000040224,5
ENSDARG00000040230,0
ENSDARG00000040237,223
ENSDARG00000040245,202
ENSDARG00000040246,11
ENSDARG00000040247,0
ENSDARG00000040248,38
ENSDARG00000040249,3
ENSDARG00000040250,0
ENSDARG00000040251,21
ENSDARG00000040252,15
ENSDARG00000040253,27
ENSDARG00000040254,0
ENSDARG00000040255,42
ENSDARG00000040257,8
ENSDARG00000040258,12
ENSDARG00000040261,3
ENSDARG00000040265,12
ENSDARG00000040266,4
ENSDARG00000040274,19
ENSDARG00000040277,12
ENSDARG00000040278,18
ENSDARG00000040280,11
ENSDARG00000040282,2
ENSDARG00000040284,15
ENSDARG00000040286,9
ENSDARG00000040287,307
ENSDARG00000040290,33
ENSDARG00000040291,80
ENSDARG00000040295,1230
ENSDARG00000040298,1473
ENSDARG00000040300,2
ENSDARG00000040302,8
ENSDARG00000040303,29
ENSDARG00000040306,73
ENSDARG00000040309,2
ENSDARG00000040310,180
ENSDARG00000040314,8
ENSDARG00000040319,2
ENSDARG00000040321,37
ENSDARG00000040326,35
ENSDARG00000040332,0
ENSDARG00000040334,128
ENSDARG00000040338,74
ENSDARG00000040350,12
ENSDARG00000040352,37
ENSDARG00000040358,27
ENSDARG00000040362,41
ENSDARG00000040374,79
ENSDARG00000040380,18
ENSDARG00000040387,30
ENSDARG00000040396,6
ENSDARG00000040401,31
ENSDARG00000040407,45
ENSDARG00000040427,1
ENSDARG00000040430,21
ENSDARG00000040432,28
ENSDARG00000040433,0
ENSDARG00000040439,101
ENSDARG00000040440,11
ENSDARG00000040442,9
ENSDARG00000040443,2
ENSDARG00000040445,28
ENSDARG00000040452,284
ENSDARG00000040453,18
ENSDARG00000040455,2
ENSDARG00000040463,16
ENSDARG00000040465,25
ENSDARG00000040466,678
ENSDARG00000040469,8
ENSDARG00000040474,0
ENSDARG00000040478,3
ENSDARG00000040479,0
ENSDARG00000040482,21
ENSDARG00000040485,36
ENSDARG00000040487,19
ENSDARG00000040490,2
ENSDARG00000040492,93
ENSDARG00000040497,0
ENSDARG00000040503,5
ENSDARG00000040505,18
ENSDARG00000040510,0
ENSDARG00000040513,17
ENSDARG00000040523,14
ENSDARG00000040526,17
ENSDARG00000040527,12
ENSDARG00000040528,20
ENSDARG00000040534,31
ENSDARG00000040535,2
ENSDARG00000040536,7
ENSDARG00000040538,3
ENSDARG00000040547,65
ENSDARG00000040553,1
ENSDARG00000040555,142
ENSDARG00000040556,7
ENSDARG00000040557,0
ENSDARG00000040559,5
ENSDARG00000040564,174
ENSDARG00000040565,8196
ENSDARG00000040566,6
ENSDARG00000040568,36
ENSDARG00000040571,99
ENSDARG00000040582,0
ENSDARG00000040584,10
ENSDARG00000040594,0
ENSDARG00000040601,0
ENSDARG00000040606,154
ENSDARG00000040607,112
ENSDARG00000040608,9
ENSDARG00000040610,22
ENSDARG00000040614,57
ENSDARG00000040615,3
ENSDARG00000040620,9
ENSDARG00000040621,2
ENSDARG00000040623,35
ENSDARG00000040627,26
ENSDARG00000040628,22
ENSDARG00000040632,0
ENSDARG00000040633,10
ENSDARG00000040635,6
ENSDARG00000040640,3
ENSDARG00000040643,0
ENSDARG00000040644,25
ENSDARG00000040649,36
ENSDARG00000040650,38
ENSDARG00000040657,40
ENSDARG00000040666,31
ENSDARG00000040668,0
ENSDARG00000040674,56
ENSDARG00000040678,57
ENSDARG00000040683,23
ENSDARG00000040684,19
ENSDARG00000040695,11
ENSDARG00000040698,67
ENSDARG00000040700,19
ENSDARG00000040701,1
ENSDARG00000040705,156
ENSDARG00000040707,5
ENSDARG00000040712,23
ENSDARG00000040713,50
ENSDARG00000040717,33
ENSDARG00000040727,6
ENSDARG00000040730,40
ENSDARG00000040732,0
ENSDARG00000040735,0
ENSDARG00000040736,0
ENSDARG00000040738,0
ENSDARG00000040741,3
ENSDARG00000040747,131
ENSDARG00000040764,73
ENSDARG00000040765,0
ENSDARG00000040777,21
ENSDARG00000040778,21
ENSDARG00000040779,31
ENSDARG00000040781,0
ENSDARG00000040799,22
ENSDARG00000040803,11
ENSDARG00000040812,0
ENSDARG00000040815,26
ENSDARG00000040816,0
ENSDARG00000040822,5
ENSDARG00000040838,26
ENSDARG00000040841,17
ENSDARG00000040851,19
ENSDARG00000040853,178
ENSDARG00000040854,48
ENSDARG00000040861,21
ENSDARG00000040864,21
ENSDARG00000040869,7
ENSDARG00000040874,170
ENSDARG00000040881,9
ENSDARG00000040884,138
ENSDARG00000040890,18
ENSDARG00000040898,8
ENSDARG00000040901,0
ENSDARG00000040902,0
ENSDARG00000040907,4
ENSDARG00000040910,22
ENSDARG00000040911,5
ENSDARG00000040912,6
ENSDARG00000040917,48
ENSDARG00000040920,50
ENSDARG00000040921,0
ENSDARG00000040925,0
ENSDARG00000040926,183
ENSDARG00000040930,253
ENSDARG00000040938,0
ENSDARG00000040942,19
ENSDARG00000040944,13
ENSDARG00000040946,4
ENSDARG00000040948,0
ENSDARG00000040955,0
ENSDARG00000040959,12
ENSDARG00000040965,0
ENSDARG00000040966,12
ENSDARG00000040971,12
ENSDARG00000040982,23
ENSDARG00000040984,27
ENSDARG00000040985,46
ENSDARG00000040988,1410
ENSDARG00000040990,43
ENSDARG00000040991,87
ENSDARG00000041003,0
ENSDARG00000041005,0
ENSDARG00000041006,7
ENSDARG00000041011,3
ENSDARG00000041019,0
ENSDARG00000041022,44
ENSDARG00000041024,0
ENSDARG00000041030,0
ENSDARG00000041032,0
ENSDARG00000041033,0
ENSDARG00000041034,0
ENSDARG00000041040,3
ENSDARG00000041041,9
ENSDARG00000041051,7
ENSDARG00000041060,87
ENSDARG00000041062,25
ENSDARG00000041065,8
ENSDARG00000041068,72
ENSDARG00000041071,0
ENSDARG00000041072,12
ENSDARG00000041073,0
ENSDARG00000041078,23
ENSDARG00000041080,2
ENSDARG00000041081,194
ENSDARG00000041083,22
ENSDARG00000041085,8
ENSDARG00000041086,19
ENSDARG00000041092,1
ENSDARG00000041098,10
ENSDARG00000041107,3
ENSDARG00000041108,31
ENSDARG00000041110,12
ENSDARG00000041113,6
ENSDARG00000041115,1
ENSDARG00000041117,0
ENSDARG00000041119,102
ENSDARG00000041133,11
ENSDARG00000041137,25
ENSDARG00000041140,71
ENSDARG00000041141,1
ENSDARG00000041145,0
ENSDARG00000041150,96
ENSDARG00000041155,64
ENSDARG00000041159,0
ENSDARG00000041165,4
ENSDARG00000041170,19
ENSDARG00000041171,0
ENSDARG00000041173,1
ENSDARG00000041179,15
ENSDARG00000041182,1750
ENSDARG00000041199,5
ENSDARG00000041203,32
ENSDARG00000041205,24
ENSDARG00000041215,11
ENSDARG00000041217,32
ENSDARG00000041220,0
ENSDARG00000041221,0
ENSDARG00000041223,17
ENSDARG00000041226,49
ENSDARG00000041232,24
ENSDARG00000041237,4
ENSDARG00000041239,16
ENSDARG00000041243,92
ENSDARG00000041248,0
ENSDARG00000041252,21
ENSDARG00000041257,23
ENSDARG00000041292,0
ENSDARG00000041294,8
ENSDARG00000041295,2
ENSDARG00000041299,20
ENSDARG00000041300,0
ENSDARG00000041301,0
ENSDARG00000041304,38
ENSDARG00000041306,39
ENSDARG00000041314,108
ENSDARG00000041317,27
ENSDARG00000041323,40
ENSDARG00000041332,39
ENSDARG00000041333,0
ENSDARG00000041339,118
ENSDARG00000041340,66
ENSDARG00000041348,0
ENSDARG00000041350,1
ENSDARG00000041358,4
ENSDARG00000041359,43
ENSDARG00000041361,17
ENSDARG00000041362,11
ENSDARG00000041363,22
ENSDARG00000041372,29
ENSDARG00000041375,0
ENSDARG00000041376,17
ENSDARG00000041378,25
ENSDARG00000041379,0
ENSDARG00000041381,16
ENSDARG00000041382,13
ENSDARG00000041389,0
ENSDARG00000041391,103
ENSDARG00000041394,4
ENSDARG00000041397,15
ENSDARG00000041399,0
ENSDARG00000041400,32
ENSDARG00000041402,49
ENSDARG00000041407,69
ENSDARG00000041411,2
ENSDARG00000041413,1
ENSDARG00000041414,14
ENSDARG00000041417,64
ENSDARG00000041421,24
ENSDARG00000041428,9
ENSDARG00000041429,18
ENSDARG00000041430,12
ENSDARG00000041431,4
ENSDARG00000041433,24
ENSDARG00000041435,127
ENSDARG00000041449,56
ENSDARG00000041450,152
ENSDARG00000041454,0
ENSDARG00000041462,0
ENSDARG00000041481,51
ENSDARG00000041483,73
ENSDARG00000041490,0
ENSDARG00000041492,5
ENSDARG00000041493,10
ENSDARG00000041502,15
ENSDARG00000041503,3
ENSDARG00000041505,64
ENSDARG00000041511,4
ENSDARG00000041515,0
ENSDARG00000041530,3
ENSDARG00000041533,7
ENSDARG00000041538,0
ENSDARG00000041540,168
ENSDARG00000041546,10
ENSDARG00000041550,0
ENSDARG00000041554,0
ENSDARG00000041560,22
ENSDARG00000041565,7
ENSDARG00000041569,387
ENSDARG00000041570,31
ENSDARG00000041572,46
ENSDARG00000041575,10
ENSDARG00000041576,0
ENSDARG00000041581,36
ENSDARG00000041586,34
ENSDARG00000041589,11
ENSDARG00000041592,5
ENSDARG00000041595,88
ENSDARG00000041599,86
ENSDARG00000041600,2
ENSDARG00000041602,15
ENSDARG00000041607,33
ENSDARG00000041609,65
ENSDARG00000041616,8
ENSDARG00000041617,5
ENSDARG00000041619,639
ENSDARG00000041621,34
ENSDARG00000041623,75
ENSDARG00000041631,25
ENSDARG00000041644,31
ENSDARG00000041645,209
ENSDARG00000041660,0
ENSDARG00000041665,37
ENSDARG00000041685,103
ENSDARG00000041689,18
ENSDARG00000041691,27
ENSDARG00000041699,22
ENSDARG00000041702,0
ENSDARG00000041703,103
ENSDARG00000041705,0
ENSDARG00000041706,12
ENSDARG00000041708,47
ENSDARG00000041715,1
ENSDARG00000041720,2
ENSDARG00000041724,3
ENSDARG00000041728,77
ENSDARG00000041729,45
ENSDARG00000041734,32
ENSDARG00000041735,29
ENSDARG00000041736,3
ENSDARG00000041747,4
ENSDARG00000041750,67
ENSDARG00000041776,37
ENSDARG00000041779,262
ENSDARG00000041787,56
ENSDARG00000041791,6
ENSDARG00000041792,0
ENSDARG00000041797,29
ENSDARG00000041799,152
ENSDARG00000041802,14
ENSDARG00000041811,140
ENSDARG00000041828,0
ENSDARG00000041830,20
ENSDARG00000041835,0
ENSDARG00000041839,120
ENSDARG00000041848,5
ENSDARG00000041853,102
ENSDARG00000041858,0
ENSDARG00000041864,162
ENSDARG00000041869,20
ENSDARG00000041870,76
ENSDARG00000041873,0
ENSDARG00000041875,20
ENSDARG00000041878,39
ENSDARG00000041887,151
ENSDARG00000041895,308
ENSDARG00000041896,96
ENSDARG00000041904,39
ENSDARG00000041908,19
ENSDARG00000041910,8
ENSDARG00000041911,0
ENSDARG00000041915,6
ENSDARG00000041917,0
ENSDARG00000041919,0
ENSDARG00000041921,15
ENSDARG00000041923,0
ENSDARG00000041925,223
ENSDARG00000041926,105
ENSDARG00000041944,5
ENSDARG00000041947,11
ENSDARG00000041951,35
ENSDARG00000041952,8
ENSDARG00000041959,1
ENSDARG00000041960,39
ENSDARG00000041974,25
ENSDARG00000041976,0
ENSDARG00000041980,0
ENSDARG00000041982,9
ENSDARG00000041991,22
ENSDARG00000041998,15
ENSDARG00000042000,0
ENSDARG00000042004,21
ENSDARG00000042005,8
ENSDARG00000042010,141
ENSDARG00000042014,1
ENSDARG00000042018,103
ENSDARG00000042021,43
ENSDARG00000042025,9
ENSDARG00000042027,24
ENSDARG00000042030,66
ENSDARG00000042031,6
ENSDARG00000042032,39
ENSDARG00000042033,0
ENSDARG00000042041,13
ENSDARG00000042045,26
ENSDARG00000042054,46
ENSDARG00000042055,64
ENSDARG00000042056,20
ENSDARG00000042057,24
ENSDARG00000042063,0
ENSDARG00000042065,5
ENSDARG00000042069,28
ENSDARG00000042072,43
ENSDARG00000042087,38
ENSDARG00000042090,0
ENSDARG00000042091,35
ENSDARG00000042094,14
ENSDARG00000042106,16
ENSDARG00000042107,74
ENSDARG00000042112,53
ENSDARG00000042114,37
ENSDARG00000042115,48
ENSDARG00000042116,2
ENSDARG00000042122,8
ENSDARG00000042123,27
ENSDARG00000042124,36
ENSDARG00000042126,24
ENSDARG00000042128,66
ENSDARG00000042129,2
ENSDARG00000042130,0
ENSDARG00000042133,1
ENSDARG00000042138,0
ENSDARG00000042139,0
ENSDARG00000042141,37
ENSDARG00000042145,0
ENSDARG00000042147,51
ENSDARG00000042151,117
ENSDARG00000042157,0
ENSDARG00000042159,1
ENSDARG00000042172,44
ENSDARG00000042180,0
ENSDARG00000042182,1
ENSDARG00000042186,0
ENSDARG00000042187,408
ENSDARG00000042188,38
ENSDARG00000042189,0
ENSDARG00000042210,70
ENSDARG00000042214,0
ENSDARG00000042215,0
ENSDARG00000042221,30
ENSDARG00000042231,0
ENSDARG00000042232,86
ENSDARG00000042233,1
ENSDARG00000042236,612
ENSDARG00000042245,143
ENSDARG00000042249,191
ENSDARG00000042252,48
ENSDARG00000042259,16
ENSDARG00000042261,11
ENSDARG00000042270,9
ENSDARG00000042272,1
ENSDARG00000042277,53
ENSDARG00000042282,42
ENSDARG00000042285,26
ENSDARG00000042291,6
ENSDARG00000042293,11
ENSDARG00000042296,31
ENSDARG00000042308,31
ENSDARG00000042319,11
ENSDARG00000042322,92
ENSDARG00000042329,25
ENSDARG00000042332,8
ENSDARG00000042336,35
ENSDARG00000042337,35
ENSDARG00000042338,1
ENSDARG00000042341,20
ENSDARG00000042344,16
ENSDARG00000042345,0
ENSDARG00000042350,10
ENSDARG00000042357,9
ENSDARG00000042368,60
ENSDARG00000042370,6
ENSDARG00000042379,1
ENSDARG00000042383,0
