H5,Counts
ENSDARG00000058736,23
ENSDARG00000058738,0
ENSDARG00000058740,0
ENSDARG00000058746,18
ENSDARG00000058753,0
ENSDARG00000058762,0
ENSDARG00000058765,0
ENSDARG00000058771,150
ENSDARG00000058774,0
ENSDARG00000058775,4
ENSDARG00000058780,0
ENSDARG00000058782,0
ENSDARG00000058791,0
ENSDARG00000058794,42
ENSDARG00000058799,8
ENSDARG00000058800,2
ENSDARG00000058801,290
ENSDARG00000058803,50
ENSDARG00000058806,2
ENSDARG00000058815,0
ENSDARG00000058818,27
ENSDARG00000058819,7
ENSDARG00000058820,89
ENSDARG00000058821,24
ENSDARG00000058822,0
ENSDARG00000058824,0
ENSDARG00000058828,1
ENSDARG00000058829,0
ENSDARG00000058830,16
ENSDARG00000058835,57
ENSDARG00000058839,1
ENSDARG00000058848,11
ENSDARG00000058853,38
ENSDARG00000058857,3
ENSDARG00000058861,37
ENSDARG00000058865,2
ENSDARG00000058868,643
ENSDARG00000058869,4
ENSDARG00000058871,0
ENSDARG00000058873,19
ENSDARG00000058874,2
ENSDARG00000058876,20
ENSDARG00000058880,5
ENSDARG00000058885,0
ENSDARG00000058892,9
ENSDARG00000058893,0
ENSDARG00000058903,55
ENSDARG00000058906,11
ENSDARG00000058917,0
ENSDARG00000058924,0
ENSDARG00000058930,0
ENSDARG00000058937,0
ENSDARG00000058939,4
ENSDARG00000058940,0
ENSDARG00000058943,18
ENSDARG00000058944,0
ENSDARG00000058945,0
ENSDARG00000058946,9
ENSDARG00000058949,32
ENSDARG00000058953,55
ENSDARG00000058958,1
ENSDARG00000058960,0
ENSDARG00000058961,2
ENSDARG00000058962,6
ENSDARG00000058964,6
ENSDARG00000058966,8
ENSDARG00000058968,14
ENSDARG00000058969,129
ENSDARG00000058978,2
ENSDARG00000058984,20
ENSDARG00000058985,7
ENSDARG00000058988,0
ENSDARG00000058990,9
ENSDARG00000058992,14
ENSDARG00000058993,84
ENSDARG00000058994,0
ENSDARG00000058995,0
ENSDARG00000058996,2
ENSDARG00000059001,0
ENSDARG00000059003,32
ENSDARG00000059006,26
ENSDARG00000059015,0
ENSDARG00000059020,11
ENSDARG00000059026,0
ENSDARG00000059028,0
ENSDARG00000059029,0
ENSDARG00000059035,13
ENSDARG00000059039,0
ENSDARG00000059043,9
ENSDARG00000059044,0
ENSDARG00000059046,0
ENSDARG00000059048,5
ENSDARG00000059049,3
ENSDARG00000059053,99
ENSDARG00000059054,150
ENSDARG00000059056,0
ENSDARG00000059057,51
ENSDARG00000059058,1
ENSDARG00000059059,93
ENSDARG00000059060,15
ENSDARG00000059064,2
ENSDARG00000059067,5
ENSDARG00000059070,73
ENSDARG00000059073,0
ENSDARG00000059075,8
ENSDARG00000059079,2
ENSDARG00000059081,0
ENSDARG00000059083,14
ENSDARG00000059090,5
ENSDARG00000059093,159
ENSDARG00000059097,404
ENSDARG00000059103,0
ENSDARG00000059109,99
ENSDARG00000059116,36
ENSDARG00000059121,0
ENSDARG00000059123,22
ENSDARG00000059125,73
ENSDARG00000059128,35
ENSDARG00000059130,2
ENSDARG00000059131,0
ENSDARG00000059139,0
ENSDARG00000059150,1
ENSDARG00000059163,522
ENSDARG00000059166,0
ENSDARG00000059173,0
ENSDARG00000059175,7
ENSDARG00000059177,5
ENSDARG00000059202,10
ENSDARG00000059209,3
ENSDARG00000059212,51
ENSDARG00000059226,4
ENSDARG00000059227,9
ENSDARG00000059231,3
ENSDARG00000059233,2
ENSDARG00000059234,10
ENSDARG00000059235,2
ENSDARG00000059236,0
ENSDARG00000059244,44
ENSDARG00000059246,160
ENSDARG00000059247,6
ENSDARG00000059252,0
ENSDARG00000059254,0
ENSDARG00000059255,12
ENSDARG00000059256,0
ENSDARG00000059259,84
ENSDARG00000059263,2
ENSDARG00000059267,0
ENSDARG00000059274,0
ENSDARG00000059276,8
ENSDARG00000059279,98
ENSDARG00000059280,5
ENSDARG00000059287,48
ENSDARG00000059294,0
ENSDARG00000059298,1
ENSDARG00000059303,75
ENSDARG00000059304,86
ENSDARG00000059305,0
ENSDARG00000059308,11
ENSDARG00000059311,172
ENSDARG00000059315,0
ENSDARG00000059322,32
ENSDARG00000059323,49
ENSDARG00000059327,24
ENSDARG00000059333,47
ENSDARG00000059337,42
ENSDARG00000059340,44
ENSDARG00000059342,0
ENSDARG00000059347,0
ENSDARG00000059348,0
ENSDARG00000059349,0
ENSDARG00000059351,45
ENSDARG00000059354,4
ENSDARG00000059357,21
ENSDARG00000059360,211
ENSDARG00000059361,0
ENSDARG00000059362,23
ENSDARG00000059363,13
ENSDARG00000059365,4
ENSDARG00000059367,10
ENSDARG00000059368,62
ENSDARG00000059369,6
ENSDARG00000059370,10
ENSDARG00000059373,12
ENSDARG00000059387,0
ENSDARG00000059388,20
ENSDARG00000059391,71
ENSDARG00000059397,0
ENSDARG00000059398,147
ENSDARG00000059399,5
ENSDARG00000059400,5
ENSDARG00000059404,5
ENSDARG00000059406,110
ENSDARG00000059409,14
ENSDARG00000059410,0
ENSDARG00000059411,9
ENSDARG00000059412,0
ENSDARG00000059423,56
ENSDARG00000059424,13
ENSDARG00000059432,0
ENSDARG00000059437,20
ENSDARG00000059438,19
ENSDARG00000059442,47
ENSDARG00000059455,15
ENSDARG00000059459,0
ENSDARG00000059460,140
ENSDARG00000059461,99
ENSDARG00000059466,27
ENSDARG00000059472,22
ENSDARG00000059473,112
ENSDARG00000059474,48
ENSDARG00000059475,59
ENSDARG00000059483,46
ENSDARG00000059485,0
ENSDARG00000059486,3
ENSDARG00000059498,18
ENSDARG00000059503,0
ENSDARG00000059510,0
ENSDARG00000059523,0
ENSDARG00000059534,68
ENSDARG00000059549,49
ENSDARG00000059553,60
ENSDARG00000059556,15
ENSDARG00000059557,0
ENSDARG00000059558,11
ENSDARG00000059567,5
ENSDARG00000059574,15
ENSDARG00000059575,24
ENSDARG00000059581,26
ENSDARG00000059582,1
ENSDARG00000059583,1
ENSDARG00000059587,97
ENSDARG00000059596,162
ENSDARG00000059600,101
ENSDARG00000059601,364
ENSDARG00000059604,45
ENSDARG00000059606,37
ENSDARG00000059610,198
ENSDARG00000059613,18
ENSDARG00000059616,5
ENSDARG00000059629,3
ENSDARG00000059630,13
ENSDARG00000059634,16
ENSDARG00000059636,0
ENSDARG00000059642,15
ENSDARG00000059646,58
ENSDARG00000059651,0
ENSDARG00000059653,88
ENSDARG00000059654,103
ENSDARG00000059657,0
ENSDARG00000059658,0
ENSDARG00000059672,30
ENSDARG00000059680,103
ENSDARG00000059682,27
ENSDARG00000059689,0
ENSDARG00000059690,8
ENSDARG00000059693,25
ENSDARG00000059695,0
ENSDARG00000059699,3
ENSDARG00000059700,6
ENSDARG00000059701,49
ENSDARG00000059705,0
ENSDARG00000059711,0
ENSDARG00000059712,19
ENSDARG00000059714,0
ENSDARG00000059719,103
ENSDARG00000059722,25
ENSDARG00000059725,24
ENSDARG00000059729,0
ENSDARG00000059738,148
ENSDARG00000059743,0
ENSDARG00000059746,4
ENSDARG00000059747,0
ENSDARG00000059751,6
ENSDARG00000059760,221
ENSDARG00000059763,71
ENSDARG00000059768,460
ENSDARG00000059770,64
ENSDARG00000059773,139
ENSDARG00000059774,7
ENSDARG00000059775,222
ENSDARG00000059781,39
ENSDARG00000059789,59
ENSDARG00000059792,0
ENSDARG00000059794,77
ENSDARG00000059798,9
ENSDARG00000059801,53
ENSDARG00000059804,48
ENSDARG00000059805,0
ENSDARG00000059806,56
ENSDARG00000059809,95
ENSDARG00000059811,12
ENSDARG00000059812,112
ENSDARG00000059815,3
ENSDARG00000059816,12
ENSDARG00000059817,0
ENSDARG00000059818,39
ENSDARG00000059824,3
ENSDARG00000059826,18
ENSDARG00000059832,166
ENSDARG00000059835,23
ENSDARG00000059836,19
ENSDARG00000059841,36
ENSDARG00000059843,92
ENSDARG00000059846,41
ENSDARG00000059850,0
ENSDARG00000059853,0
ENSDARG00000059854,4
ENSDARG00000059855,0
ENSDARG00000059856,0
ENSDARG00000059857,0
ENSDARG00000059858,39
ENSDARG00000059866,18
ENSDARG00000059870,23
ENSDARG00000059871,60
ENSDARG00000059883,0
ENSDARG00000059885,26
ENSDARG00000059886,10
ENSDARG00000059887,25
ENSDARG00000059888,26
ENSDARG00000059891,8
ENSDARG00000059897,39
ENSDARG00000059899,0
ENSDARG00000059900,60
ENSDARG00000059902,17
ENSDARG00000059903,14
ENSDARG00000059906,14
ENSDARG00000059908,28
ENSDARG00000059911,23
ENSDARG00000059914,0
ENSDARG00000059916,0
ENSDARG00000059917,9
ENSDARG00000059919,0
ENSDARG00000059923,61
ENSDARG00000059925,159
ENSDARG00000059931,10
ENSDARG00000059933,28
ENSDARG00000059936,26
ENSDARG00000059939,59
ENSDARG00000059944,0
ENSDARG00000059945,354
ENSDARG00000059948,0
ENSDARG00000059950,68
ENSDARG00000059951,0
ENSDARG00000059956,0
ENSDARG00000059960,341
ENSDARG00000059961,9
ENSDARG00000059963,0
ENSDARG00000059965,249
ENSDARG00000059972,16
ENSDARG00000059978,245
ENSDARG00000059982,0
ENSDARG00000059983,13
ENSDARG00000059987,20
ENSDARG00000059993,5
ENSDARG00000059997,19
ENSDARG00000060001,0
ENSDARG00000060002,0
ENSDARG00000060004,18
ENSDARG00000060005,0
ENSDARG00000060006,55
ENSDARG00000060007,0
ENSDARG00000060008,1
ENSDARG00000060010,25
ENSDARG00000060012,0
ENSDARG00000060016,430
ENSDARG00000060018,124
ENSDARG00000060021,4
ENSDARG00000060023,5
ENSDARG00000060025,25
ENSDARG00000060027,0
ENSDARG00000060029,32
ENSDARG00000060030,22
ENSDARG00000060034,21
ENSDARG00000060035,0
ENSDARG00000060036,39
ENSDARG00000060041,4
ENSDARG00000060049,0
ENSDARG00000060051,0
ENSDARG00000060054,118
ENSDARG00000060058,63
ENSDARG00000060062,0
ENSDARG00000060065,554
ENSDARG00000060068,0
ENSDARG00000060069,39
ENSDARG00000060070,21
ENSDARG00000060071,118
ENSDARG00000060072,7
ENSDARG00000060081,36
ENSDARG00000060085,15
ENSDARG00000060089,371
ENSDARG00000060092,0
ENSDARG00000060093,120
ENSDARG00000060094,0
ENSDARG00000060095,0
ENSDARG00000060096,26
ENSDARG00000060101,67
ENSDARG00000060102,92
ENSDARG00000060103,17
ENSDARG00000060106,75
ENSDARG00000060109,14
ENSDARG00000060112,465
ENSDARG00000060113,53
ENSDARG00000060115,104
ENSDARG00000060116,22
ENSDARG00000060120,3
ENSDARG00000060123,44
ENSDARG00000060124,8
ENSDARG00000060126,12
ENSDARG00000060127,0
ENSDARG00000060130,0
ENSDARG00000060148,115
ENSDARG00000060149,63
ENSDARG00000060150,7
ENSDARG00000060152,0
ENSDARG00000060153,18
ENSDARG00000060165,17
ENSDARG00000060168,83
ENSDARG00000060169,5
ENSDARG00000060176,0
ENSDARG00000060177,8
ENSDARG00000060184,91
ENSDARG00000060187,0
ENSDARG00000060192,7
ENSDARG00000060196,5
ENSDARG00000060197,39
ENSDARG00000060199,5
ENSDARG00000060200,0
ENSDARG00000060207,21
ENSDARG00000060210,0
ENSDARG00000060211,0
ENSDARG00000060215,19
ENSDARG00000060222,41
ENSDARG00000060235,10
ENSDARG00000060236,4
ENSDARG00000060238,118
ENSDARG00000060243,74
ENSDARG00000060246,2
ENSDARG00000060248,9
ENSDARG00000060249,0
ENSDARG00000060252,13
ENSDARG00000060253,0
ENSDARG00000060256,0
ENSDARG00000060257,52
ENSDARG00000060259,3
ENSDARG00000060263,21
ENSDARG00000060264,62
ENSDARG00000060280,2
ENSDARG00000060282,8
ENSDARG00000060288,7
ENSDARG00000060297,132
ENSDARG00000060298,34
ENSDARG00000060303,50
ENSDARG00000060306,81
ENSDARG00000060308,74
ENSDARG00000060309,263
ENSDARG00000060312,17
ENSDARG00000060315,1
ENSDARG00000060316,47
ENSDARG00000060319,19
ENSDARG00000060320,11
ENSDARG00000060322,0
ENSDARG00000060323,22
ENSDARG00000060325,0
ENSDARG00000060326,87
ENSDARG00000060330,49
ENSDARG00000060338,0
ENSDARG00000060340,0
ENSDARG00000060345,34
ENSDARG00000060348,1
ENSDARG00000060349,28
ENSDARG00000060350,18
ENSDARG00000060354,12
ENSDARG00000060361,20
ENSDARG00000060362,4
ENSDARG00000060366,9
ENSDARG00000060368,73
ENSDARG00000060372,391
ENSDARG00000060374,46
ENSDARG00000060380,139
ENSDARG00000060383,0
ENSDARG00000060390,12
ENSDARG00000060392,11
ENSDARG00000060393,23
ENSDARG00000060394,6
ENSDARG00000060395,3
ENSDARG00000060397,47
ENSDARG00000060398,0
ENSDARG00000060400,3
ENSDARG00000060410,2
ENSDARG00000060411,25
ENSDARG00000060413,0
ENSDARG00000060415,39
ENSDARG00000060430,54
ENSDARG00000060434,234
ENSDARG00000060435,15
ENSDARG00000060438,34
ENSDARG00000060439,6
ENSDARG00000060442,26
ENSDARG00000060445,0
ENSDARG00000060452,87
ENSDARG00000060457,53
ENSDARG00000060469,119
ENSDARG00000060471,0
ENSDARG00000060477,51
ENSDARG00000060480,17
ENSDARG00000060481,53
ENSDARG00000060482,66
ENSDARG00000060484,6
ENSDARG00000060489,9
ENSDARG00000060494,74
ENSDARG00000060496,64
ENSDARG00000060498,0
ENSDARG00000060500,0
ENSDARG00000060501,0
ENSDARG00000060504,39
ENSDARG00000060506,100
ENSDARG00000060510,105
ENSDARG00000060512,0
ENSDARG00000060515,34
ENSDARG00000060518,25
ENSDARG00000060521,108
ENSDARG00000060522,1
ENSDARG00000060526,0
ENSDARG00000060529,2
ENSDARG00000060532,188
ENSDARG00000060534,10
ENSDARG00000060537,183
ENSDARG00000060539,36
ENSDARG00000060542,71
ENSDARG00000060549,0
ENSDARG00000060551,55
ENSDARG00000060554,28
ENSDARG00000060559,0
ENSDARG00000060564,0
ENSDARG00000060566,9
ENSDARG00000060569,24
ENSDARG00000060578,32
ENSDARG00000060580,32
ENSDARG00000060584,0
ENSDARG00000060586,68
ENSDARG00000060594,92
ENSDARG00000060596,29
ENSDARG00000060597,110
ENSDARG00000060600,15
ENSDARG00000060601,47
ENSDARG00000060609,7
ENSDARG00000060610,306
ENSDARG00000060618,49
ENSDARG00000060620,3
ENSDARG00000060622,4
ENSDARG00000060626,16
ENSDARG00000060627,5
ENSDARG00000060631,58
ENSDARG00000060633,20
ENSDARG00000060637,156
ENSDARG00000060638,39
ENSDARG00000060639,144
ENSDARG00000060641,48
ENSDARG00000060645,0
ENSDARG00000060646,26
ENSDARG00000060655,0
ENSDARG00000060656,4
ENSDARG00000060661,31
ENSDARG00000060662,0
ENSDARG00000060668,23
ENSDARG00000060671,0
ENSDARG00000060678,59
ENSDARG00000060679,37
ENSDARG00000060680,37
ENSDARG00000060682,10
ENSDARG00000060683,74
ENSDARG00000060687,147
ENSDARG00000060688,7
ENSDARG00000060695,36
ENSDARG00000060697,501
ENSDARG00000060702,15
ENSDARG00000060705,110
ENSDARG00000060707,1
ENSDARG00000060711,80
ENSDARG00000060716,28
ENSDARG00000060723,43
ENSDARG00000060725,44
ENSDARG00000060729,103
ENSDARG00000060734,40
ENSDARG00000060741,4
ENSDARG00000060745,0
ENSDARG00000060748,23
ENSDARG00000060751,21
ENSDARG00000060753,7
ENSDARG00000060756,3
ENSDARG00000060758,0
ENSDARG00000060766,2
ENSDARG00000060767,136
ENSDARG00000060768,60
ENSDARG00000060771,64
ENSDARG00000060783,19
ENSDARG00000060785,8
ENSDARG00000060788,3
ENSDARG00000060796,158
ENSDARG00000060797,0
ENSDARG00000060805,17
ENSDARG00000060808,23
ENSDARG00000060813,32
ENSDARG00000060829,0
ENSDARG00000060830,48
ENSDARG00000060835,9
ENSDARG00000060837,21
ENSDARG00000060838,0
ENSDARG00000060841,39
ENSDARG00000060845,1
ENSDARG00000060846,3
ENSDARG00000060847,123
ENSDARG00000060849,39
ENSDARG00000060853,132
ENSDARG00000060854,49
ENSDARG00000060860,4
ENSDARG00000060861,17
ENSDARG00000060862,156
ENSDARG00000060865,18
ENSDARG00000060868,51
ENSDARG00000060871,21
ENSDARG00000060875,21
ENSDARG00000060877,6
ENSDARG00000060879,3
ENSDARG00000060884,0
ENSDARG00000060885,51
ENSDARG00000060889,0
ENSDARG00000060893,11
ENSDARG00000060900,51
ENSDARG00000060901,8
ENSDARG00000060911,30
ENSDARG00000060915,30
ENSDARG00000060917,38
ENSDARG00000060921,193
ENSDARG00000060922,9
ENSDARG00000060925,81
ENSDARG00000060926,13
ENSDARG00000060927,14
ENSDARG00000060929,138
ENSDARG00000060933,0
ENSDARG00000060937,30
ENSDARG00000060941,36
ENSDARG00000060944,19
ENSDARG00000060946,6
ENSDARG00000060948,17
ENSDARG00000060951,0
ENSDARG00000060953,0
ENSDARG00000060954,42
ENSDARG00000060962,14
ENSDARG00000060977,78
ENSDARG00000060978,40
ENSDARG00000060980,1
ENSDARG00000060983,7
ENSDARG00000060987,6
ENSDARG00000060991,22
ENSDARG00000060992,6
ENSDARG00000060994,54
ENSDARG00000061000,0
ENSDARG00000061004,18
ENSDARG00000061006,0
ENSDARG00000061011,18
ENSDARG00000061013,31
ENSDARG00000061014,5
ENSDARG00000061017,29
ENSDARG00000061020,29
ENSDARG00000061021,28
ENSDARG00000061023,32
ENSDARG00000061024,6
ENSDARG00000061030,19
ENSDARG00000061031,39
ENSDARG00000061039,14
ENSDARG00000061040,220
ENSDARG00000061042,69
ENSDARG00000061044,0
ENSDARG00000061047,3
ENSDARG00000061048,62
ENSDARG00000061049,4
ENSDARG00000061051,26
ENSDARG00000061052,559
ENSDARG00000061057,34
ENSDARG00000061060,0
ENSDARG00000061061,5
ENSDARG00000061062,16
ENSDARG00000061066,15
ENSDARG00000061070,0
ENSDARG00000061081,7
ENSDARG00000061083,0
ENSDARG00000061091,8
ENSDARG00000061093,34
ENSDARG00000061095,5
ENSDARG00000061096,0
ENSDARG00000061099,200
ENSDARG00000061100,26
ENSDARG00000061101,25
ENSDARG00000061103,0
ENSDARG00000061108,238
ENSDARG00000061110,58
ENSDARG00000061114,24
ENSDARG00000061120,37
ENSDARG00000061121,214
ENSDARG00000061124,53
ENSDARG00000061131,80
ENSDARG00000061138,36
ENSDARG00000061140,30
ENSDARG00000061143,17
ENSDARG00000061145,7
ENSDARG00000061147,26
ENSDARG00000061149,6
ENSDARG00000061159,40
ENSDARG00000061161,16
ENSDARG00000061165,0
ENSDARG00000061168,38
ENSDARG00000061169,93
ENSDARG00000061173,10
ENSDARG00000061174,20
ENSDARG00000061177,0
ENSDARG00000061180,6
ENSDARG00000061185,5
ENSDARG00000061187,55
ENSDARG00000061191,28
ENSDARG00000061194,14
ENSDARG00000061195,0
ENSDARG00000061196,20
ENSDARG00000061197,0
ENSDARG00000061201,14
ENSDARG00000061203,40
ENSDARG00000061204,4
ENSDARG00000061205,104
ENSDARG00000061207,63
ENSDARG00000061208,53
ENSDARG00000061213,4
ENSDARG00000061214,95
ENSDARG00000061215,112
ENSDARG00000061216,0
ENSDARG00000061221,2
ENSDARG00000061222,0
ENSDARG00000061223,2
ENSDARG00000061226,47
ENSDARG00000061228,13
ENSDARG00000061231,13
ENSDARG00000061233,305
ENSDARG00000061235,0
ENSDARG00000061240,5
ENSDARG00000061242,10
ENSDARG00000061243,16
ENSDARG00000061248,53
ENSDARG00000061249,268
ENSDARG00000061255,42
ENSDARG00000061256,52
ENSDARG00000061257,18
ENSDARG00000061259,0
ENSDARG00000061260,0
ENSDARG00000061265,0
ENSDARG00000061268,73
ENSDARG00000061272,6
ENSDARG00000061274,1
ENSDARG00000061282,95
ENSDARG00000061288,0
ENSDARG00000061292,0
ENSDARG00000061294,196
ENSDARG00000061301,2
ENSDARG00000061303,43
ENSDARG00000061304,117
ENSDARG00000061311,49
ENSDARG00000061314,27
ENSDARG00000061328,76
ENSDARG00000061335,61
ENSDARG00000061338,214
ENSDARG00000061345,169
ENSDARG00000061348,11
ENSDARG00000061351,4
ENSDARG00000061352,50
ENSDARG00000061354,11
ENSDARG00000061355,8
ENSDARG00000061357,12
ENSDARG00000061362,0
ENSDARG00000061363,22
ENSDARG00000061365,0
ENSDARG00000061368,62
ENSDARG00000061370,0
ENSDARG00000061371,41
ENSDARG00000061372,4
ENSDARG00000061373,95
ENSDARG00000061375,106
ENSDARG00000061377,0
ENSDARG00000061378,38
ENSDARG00000061379,24
ENSDARG00000061383,0
ENSDARG00000061385,0
ENSDARG00000061391,17
ENSDARG00000061397,120
ENSDARG00000061398,8
ENSDARG00000061400,4
ENSDARG00000061405,11
ENSDARG00000061409,0
ENSDARG00000061411,0
ENSDARG00000061413,29
ENSDARG00000061414,25
ENSDARG00000061416,1
ENSDARG00000061417,0
ENSDARG00000061419,0
ENSDARG00000061421,58
ENSDARG00000061424,78
ENSDARG00000061432,10
ENSDARG00000061436,133
ENSDARG00000061437,13
ENSDARG00000061439,6
ENSDARG00000061444,0
ENSDARG00000061445,36
ENSDARG00000061446,18
ENSDARG00000061450,39
ENSDARG00000061451,49
ENSDARG00000061454,189
ENSDARG00000061458,64
ENSDARG00000061459,60
ENSDARG00000061461,7
ENSDARG00000061462,0
ENSDARG00000061466,18
ENSDARG00000061468,0
ENSDARG00000061471,61
ENSDARG00000061472,130
ENSDARG00000061473,34
ENSDARG00000061478,406
ENSDARG00000061479,48
ENSDARG00000061480,0
ENSDARG00000061481,6
ENSDARG00000061486,8
ENSDARG00000061490,336
ENSDARG00000061496,0
ENSDARG00000061497,12
ENSDARG00000061498,0
ENSDARG00000061504,7
ENSDARG00000061505,1
ENSDARG00000061508,16
ENSDARG00000061509,0
ENSDARG00000061515,5
ENSDARG00000061517,315
ENSDARG00000061520,0
ENSDARG00000061525,841
ENSDARG00000061527,19
ENSDARG00000061541,9
ENSDARG00000061543,32
ENSDARG00000061544,6
ENSDARG00000061547,15
ENSDARG00000061548,0
ENSDARG00000061549,1
ENSDARG00000061551,13
ENSDARG00000061553,22
ENSDARG00000061560,3
ENSDARG00000061562,5
ENSDARG00000061566,33
ENSDARG00000061576,14
ENSDARG00000061579,76
ENSDARG00000061580,28
ENSDARG00000061585,3
ENSDARG00000061587,30
ENSDARG00000061590,80
ENSDARG00000061591,0
ENSDARG00000061600,24
ENSDARG00000061602,15
ENSDARG00000061603,133
ENSDARG00000061610,0
ENSDARG00000061611,0
ENSDARG00000061621,0
ENSDARG00000061622,2
ENSDARG00000061629,7
ENSDARG00000061631,193
ENSDARG00000061634,3
ENSDARG00000061635,167
ENSDARG00000061636,8
ENSDARG00000061638,11
ENSDARG00000061640,215
ENSDARG00000061641,10
ENSDARG00000061644,6
ENSDARG00000061647,613
ENSDARG00000061651,0
ENSDARG00000061654,16
ENSDARG00000061656,25
ENSDARG00000061660,141
ENSDARG00000061664,11
ENSDARG00000061665,83
ENSDARG00000061672,0
ENSDARG00000061682,10
ENSDARG00000061684,7
ENSDARG00000061685,52
ENSDARG00000061687,58
ENSDARG00000061688,297
ENSDARG00000061690,61
ENSDARG00000061691,20
ENSDARG00000061692,0
ENSDARG00000061697,0
ENSDARG00000061699,48
ENSDARG00000061710,0
ENSDARG00000061713,33
ENSDARG00000061714,1
ENSDARG00000061717,10
ENSDARG00000061718,90
ENSDARG00000061719,46
ENSDARG00000061723,24
ENSDARG00000061725,5
ENSDARG00000061728,0
ENSDARG00000061732,32
ENSDARG00000061735,65
ENSDARG00000061736,309
ENSDARG00000061737,5
ENSDARG00000061738,31
ENSDARG00000061741,34
ENSDARG00000061742,36
ENSDARG00000061746,43
ENSDARG00000061747,0
ENSDARG00000061749,0
ENSDARG00000061752,20
ENSDARG00000061757,63
ENSDARG00000061758,21
ENSDARG00000061759,70
ENSDARG00000061761,6
ENSDARG00000061762,0
ENSDARG00000061763,2
ENSDARG00000061764,2478
ENSDARG00000061769,0
ENSDARG00000061770,10
ENSDARG00000061773,0
ENSDARG00000061774,36
ENSDARG00000061778,149
ENSDARG00000061784,13
ENSDARG00000061786,0
ENSDARG00000061789,20
ENSDARG00000061791,22
ENSDARG00000061794,54
ENSDARG00000061796,0
ENSDARG00000061797,0
ENSDARG00000061798,32
ENSDARG00000061800,3
ENSDARG00000061802,140
ENSDARG00000061804,53
ENSDARG00000061806,0
ENSDARG00000061810,25
ENSDARG00000061817,312
ENSDARG00000061818,0
ENSDARG00000061819,23
ENSDARG00000061829,48
ENSDARG00000061830,0
ENSDARG00000061832,2
ENSDARG00000061835,0
ENSDARG00000061836,117
ENSDARG00000061841,11
ENSDARG00000061844,88
ENSDARG00000061845,8
ENSDARG00000061846,0
ENSDARG00000061848,50
ENSDARG00000061850,2
ENSDARG00000061852,2
ENSDARG00000061854,38
ENSDARG00000061858,0
ENSDARG00000061862,242
ENSDARG00000061864,231
ENSDARG00000061865,26
ENSDARG00000061873,0
ENSDARG00000061883,0
ENSDARG00000061885,3
ENSDARG00000061889,0
ENSDARG00000061890,0
ENSDARG00000061895,130
ENSDARG00000061896,4
ENSDARG00000061899,0
ENSDARG00000061901,22
ENSDARG00000061903,1
ENSDARG00000061904,82
ENSDARG00000061908,10
ENSDARG00000061909,101
ENSDARG00000061915,25
ENSDARG00000061916,0
ENSDARG00000061918,265
ENSDARG00000061921,1
ENSDARG00000061923,71
ENSDARG00000061936,7
ENSDARG00000061940,7
ENSDARG00000061941,2
ENSDARG00000061946,0
ENSDARG00000061948,2
ENSDARG00000061951,339
ENSDARG00000061952,9
ENSDARG00000061956,8
ENSDARG00000061960,40
ENSDARG00000061963,1
ENSDARG00000061968,1
ENSDARG00000061970,0
ENSDARG00000061974,1
ENSDARG00000061976,21
ENSDARG00000061977,3
ENSDARG00000061981,8
ENSDARG00000061985,131
ENSDARG00000061986,29
ENSDARG00000061989,24
ENSDARG00000061990,29
ENSDARG00000061992,57
ENSDARG00000061993,0
ENSDARG00000061994,217
ENSDARG00000062000,0
ENSDARG00000062002,22
ENSDARG00000062003,217
ENSDARG00000062008,40
ENSDARG00000062009,0
ENSDARG00000062016,8
ENSDARG00000062017,21
ENSDARG00000062019,33
ENSDARG00000062020,141
ENSDARG00000062021,3
ENSDARG00000062023,21
ENSDARG00000062024,489
ENSDARG00000062025,19
ENSDARG00000062030,0
ENSDARG00000062040,23
ENSDARG00000062042,1
ENSDARG00000062045,20
ENSDARG00000062049,10
ENSDARG00000062052,9
ENSDARG00000062053,27
ENSDARG00000062054,17
ENSDARG00000062055,89
ENSDARG00000062056,266
ENSDARG00000062057,0
ENSDARG00000062058,97
ENSDARG00000062059,10
ENSDARG00000062060,36
ENSDARG00000062063,10
ENSDARG00000062077,4
ENSDARG00000062080,9
ENSDARG00000062081,12
ENSDARG00000062082,103
ENSDARG00000062083,12
ENSDARG00000062084,4
ENSDARG00000062085,10
ENSDARG00000062086,25
ENSDARG00000062087,13
ENSDARG00000062089,36
ENSDARG00000062096,21
ENSDARG00000062101,3
ENSDARG00000062103,8
ENSDARG00000062106,11
ENSDARG00000062108,53
ENSDARG00000062109,25
ENSDARG00000062111,0
ENSDARG00000062114,34
ENSDARG00000062116,5
ENSDARG00000062122,0
ENSDARG00000062123,149
ENSDARG00000062129,3
ENSDARG00000062132,49
ENSDARG00000062134,14
ENSDARG00000062135,50
ENSDARG00000062137,56
ENSDARG00000062138,28
ENSDARG00000062139,3
ENSDARG00000062142,0
ENSDARG00000062146,29
ENSDARG00000062147,0
ENSDARG00000062148,67
ENSDARG00000062152,41
ENSDARG00000062154,30
ENSDARG00000062156,5
ENSDARG00000062164,44
ENSDARG00000062165,57
ENSDARG00000062168,0
ENSDARG00000062171,1
ENSDARG00000062173,85
ENSDARG00000062174,139
ENSDARG00000062177,2
ENSDARG00000062178,33
ENSDARG00000062181,0
ENSDARG00000062182,0
ENSDARG00000062187,14
ENSDARG00000062190,55
ENSDARG00000062192,20
ENSDARG00000062195,25
ENSDARG00000062198,31
