Williams Trend Test
Data Source: no_log_quant_fastbmd_input_DBP_nodmso
Work Source: null
BMDExpress2 Version: BMDExpress 2.30.0485 BETA
Timestamp (Start Time): 05/11/2020 10:01.50
Number of Permutations: 100
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Used Fold Filter with cuttoff: 1.5
Data marked as log transformation: true
Total Run Time: 6 seconds

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL	LOTEL
"ENSDARG00000003977"			0.01818181818181818	0.3572977889728519	-1.5040807	1.5040807	1.1138256	-1.0737586	-1.0042933	-1.5040807	0.48634914	0.6843727	0.97531015	0.07038781			
"ENSDARG00000095793"			0.04081632653061224	0.4764081632653061	-2.1836472	2.1836472	-2.1836472	-1.3612094	-1.3351932	-1.6825987	0.019979328	0.22567295	0.11777873	0.021995045	3.0E-4	0.003	
"ENSDARG00000022767"			0.018518518518518517	0.3572977889728519	-1.6105489	1.6105489	1.0761504	1.1290019	1.1756887	-1.6105489	0.49744305	0.3542648	0.1801216	0.020149192			
"ENSDARG00000021913"			0.04	0.4764081632653061	1.837919	1.837919	1.3289891	1.3945289	1.3139457	1.837919	0.051878795	0.07453543	0.21992184	0.0095570665			
"ENSDARG00000009123"			0.03571428571428571	0.4764081632653061	1.7317476	1.7317476	-1.0455071	1.4838914	1.2456727	1.7317476	0.88824904	0.30067	0.46519357	0.13788493			
"ENSDARG00000010276"			0.02040816326530612	0.3572977889728519	2.2107122	2.2107122	1.5246878	1.5869178	1.74197	2.2107122	0.20010625	0.1774728	0.12684967	0.05341855			
"ENSDARG00000042000"			0.018518518518518517	0.3572977889728519	1.7519735	1.7519735	1.0345409	-1.1161653	-1.0666668	1.7519735	0.8367293	0.37946197	0.7777139	0.055498596			
"ENSDARG00000019135"			0.038461538461538464	0.4764081632653061	1.6993457	1.6993457	1.56536	1.0431465	1.5207863	1.6993457	0.12241963	0.8763098	0.14206444	0.08529226			
"ENSDARG00000029747"			0.017857142857142856	0.3572977889728519	-1.6718922	1.6718922	-1.0056193	1.0197028	-1.0077195	-1.6718922	0.9659202	0.8939598	0.963647	0.06911522			
"ENSDARG00000008029"			0.019230769230769232	0.3572977889728519	-1.7486343	1.7486343	-1.0312148	-1.0548179	-1.0065811	-1.7486343	0.7539535	0.61817384	0.9463072	0.037086356			
"ENSDARG00000024471"			0.018867924528301886	0.3572977889728519	1.6652335	1.6652335	1.152993	1.0536945	-1.1696115	1.6652335	0.4454725	0.8054056	0.47332564	0.061022665			
"ENSDARG00000107442"			0.022222222222222223	0.3651738625189953	-1.6537338	1.6537338	-1.3470166	-1.5384048	-1.3431718	-1.6537338	0.06007778	0.0069975806	0.18936986	0.03977437			
"ENSDARG00000034650"			0.02040816326530612	0.3572977889728519	1.5223433	1.5223433	1.1471006	1.0357072	1.0739907	1.5223433	0.3566244	0.79975414	0.6225921	0.04497952			
"ENSDARG00000041797"			0.017857142857142856	0.3572977889728519	-1.9265354	1.9265354	-1.0477282	-1.064863	1.0031177	-1.9265354	0.49029005	0.67957795	0.9789807	0.0694571			
"ENSDARG00000041787"			0.017857142857142856	0.3572977889728519	-1.5191807	1.5191807	1.0795362	-1.089437	1.0156456	-1.5191807	0.44596073	0.5364303	0.86857426	0.04208956			
"ENSDARG00000023111"			0.017241379310344827	0.3572977889728519	-1.740755	1.740755	1.1150256	-1.0691464	1.1254163	-1.740755	0.08505274	0.6469579	0.07215125	0.059166692			
"ENSDARG00000070584"			0.01818181818181818	0.3572977889728519	-1.9622053	1.9622053	-1.1444085	-1.1025167	-1.0671157	-1.9622053	0.15850744	0.36661994	0.5400144	0.0024094603			
"ENSDARG00000094104"			0.0196078431372549	0.3572977889728519	2.9971147	2.9971147	1.370365	1.2309191	-1.0468317	2.9971147	0.3374158	0.45383978	0.8325284	0.0031033182	0.3	3.0	
"ENSDARG00000041433"			0.017543859649122806	0.3572977889728519	2.5153532	2.5153532	1.540992	1.1053729	1.0592303	2.5153532	0.07691993	0.75801194	0.79720056	3.903381E-4	0.3	3.0	
"ENSDARG00000031683"			0.04	0.4764081632653061	2.3108675	2.3108675	1.4505401	1.8357201	1.8750432	2.3108675	0.5011612	0.29095748	0.27886182	0.1856591			
"ENSDARG00000059227"			0.017543859649122806	0.3572977889728519	-1.6600744	1.6600744	-1.0080279	-1.0441585	-1.062577	-1.6600744	0.91361517	0.67761564	0.56667686	0.027982399			
"ENSDARG00000021208"			0.017857142857142856	0.3572977889728519	-1.6191099	1.6191099	1.1366843	1.0362579	1.2428372	-1.6191099	0.28988573	0.7466128	0.17100231	0.013813977			
"ENSDARG00000102554"			0.03773584905660377	0.4764081632653061	1.7116135	1.7116135	1.130181	-1.1175982	-1.090636	1.7116135	0.49217218	0.68673325	0.71147954	0.04530277			
"ENSDARG00000088825"			0.02127659574468085	0.35857734709641176	-1.7116789	1.7116789	-1.3985265	-1.1662766	-1.389007	-1.7116789	0.22489153	0.5064175	0.23035122	0.09348968			
"ENSDARG00000058053"			0.019230769230769232	0.3572977889728519	-2.0063872	2.0063872	1.3488829	1.0734417	1.38722	-2.0063872	0.32966605	0.81152695	0.29608706	0.09485415			
"ENSDARG00000062297"			0.017543859649122806	0.3572977889728519	-1.939455	1.939455	-1.0899806	-1.3107619	1.0765048	-1.939455	0.66402835	0.3096864	0.47736433	0.01336598			
"ENSDARG00000056765"			0.01818181818181818	0.3572977889728519	-2.1878946	2.1878946	1.0916992	-1.0049316	-1.1807786	-2.1878946	0.5847828	0.9879934	0.43992582	0.019709291	0.3	3.0	
"ENSDARG00000056744"			0.018518518518518517	0.3572977889728519	-2.2057812	2.2057812	1.1528372	1.0850487	-1.1883608	-2.2057812	0.61671907	0.8095049	0.6160646	0.056831207			
"ENSDARG00000092715"			0.02040816326530612	0.3572977889728519	-1.692161	1.692161	-1.692161	-1.2445201	-1.4234457	-1.3415037	0.012313776	0.12800129	0.0403279	0.08805909			
"ENSDARG00000055835"			0.03773584905660377	0.4764081632653061	-1.9521366	1.9521366	-1.1401799	-1.2231565	-1.1499168	-1.9521366	0.52077603	0.4258194	0.60215896	0.028055208			
"ENSDARG00000055294"			0.02	0.3572977889728519	1.5593013	1.5593013	-1.0320642	1.0819817	-1.1042062	1.5593013	0.6735594	0.39094454	0.35920012	0.011049973			
"ENSDARG00000011521"			0.018867924528301886	0.3572977889728519	-1.6028615	1.6028615	1.0113318	-1.13866	1.0515882	-1.6028615	0.92247814	0.43453026	0.694035	0.007054578			
"ENSDARG00000079478"			0.0392156862745098	0.4764081632653061	-2.2420049	2.2420049	1.0461261	1.271584	1.3287125	-2.2420049	0.82379186	0.15198089	0.09875001	0.13635048			
"ENSDARG00000009153"			0.0425531914893617	0.48208069293494293	-1.5791901	1.5791901	1.3477616	1.357082	1.0934875	-1.5791901	0.3455349	0.4087787	0.7811489	0.20645697			
"ENSDARG00000046142"			0.018518518518518517	0.3572977889728519	-1.6208886	1.6208886	1.2132226	1.092127	1.0990189	-1.6208886	0.17524332	0.5520346	0.44994184	0.020152308			
"ENSDARG00000099558"			0.0196078431372549	0.3572977889728519	-2.460427	2.460427	-1.0691845	1.0049223	-1.0342138	-2.460427	0.5804636	0.9783172	0.8063533	0.038574543	0.3	3.0	
"ENSDARG00000075332"			0.03636363636363636	0.4764081632653061	-1.9408035	1.9408035	-1.3876978	-1.2810006	-1.135985	-1.9408035	0.2798021	0.3883645	0.57194823	0.03834377			
"ENSDARG00000041540"			0.0196078431372549	0.3572977889728519	-2.2723987	2.2723987	-1.0155187	-1.0146705	-1.0146544	-2.2723987	0.9294195	0.90657914	0.8937265	0.1498308			
"ENSDARG00000018361"			0.02	0.3572977889728519	-1.6261468	1.6261468	-1.088841	-1.1736094	-1.0776482	-1.6261468	0.37073898	0.3290346	0.6119611	0.20595838			
"ENSDARG00000068168"			0.019230769230769232	0.3572977889728519	1.5027668	1.5027668	1.1504506	1.1483953	1.3572246	1.5027668	0.19261771	0.19177468	0.03085902	0.034045212			
"ENSDARG00000033594"			0.017543859649122806	0.3572977889728519	-2.2664986	2.2664986	-1.4216243	-1.2197721	-1.3654668	-2.2664986	0.12129999	0.18524837	0.012887373	0.012195532	0.3	3.0	
"ENSDARG00000098586"			0.018867924528301886	0.3572977889728519	-1.5809616	1.5809616	1.0459802	1.1692675	1.0509218	-1.5809616	0.827357	0.4141468	0.79246926	0.08484868			
"ENSDARG00000024160"			0.017543859649122806	0.3572977889728519	-1.7094315	1.7094315	1.0461587	-1.1026042	1.0525577	-1.7094315	0.6658988	0.30763838	0.67239237	0.020466933			
"ENSDARG00000075053"			0.017543859649122806	0.3572977889728519	-2.0260448	2.0260448	1.1258985	-1.1018915	1.1647327	-2.0260448	0.6150137	0.7245766	0.48454452	0.09520865			
"ENSDARG00000089320"			0.017241379310344827	0.3572977889728519	1.7979324	1.7979324	1.2039548	1.6049554	1.2891079	1.7979324	0.12216409	0.098230004	0.2756823	0.055480205			
"ENSDARG00000074698"			0.02	0.3572977889728519	-1.8338159	1.8338159	-1.0156275	-1.0192802	-1.0009788	-1.8338159	0.93539375	0.89656	0.99318695	0.01778919			
"ENSDARG00000097693"			0.018867924528301886	0.3572977889728519	-1.696173	1.696173	1.0451128	1.0499725	1.0886884	-1.696173	0.5658579	0.75896096	0.1655821	0.09550623			
"ENSDARG00000017773"			0.017857142857142856	0.3572977889728519	-1.6746535	1.6746535	1.0981605	-1.1367749	1.0606948	-1.6746535	0.36521065	0.18036765	0.6812932	0.053856123			
"ENSDARG00000096843"			0.03508771929824561	0.4764081632653061	-1.5033128	1.5033128	1.0725527	-1.1626334	-1.0865192	-1.5033128	0.6819831	0.42965338	0.7376975	0.08813075			
"ENSDARG00000096445"			0.02	0.3572977889728519	-1.5347238	1.5347238	1.0146511	1.0129977	1.1188849	-1.5347238	0.89706284	0.92583483	0.42323023	0.09092419			
"ENSDARG00000055240"			0.017543859649122806	0.3572977889728519	-1.5636891	1.5636891	1.1594073	1.0108258	1.1235698	-1.5636891	0.2355695	0.9215289	0.35604274	0.048514053			
"ENSDARG00000091723"			0.03773584905660377	0.4764081632653061	2.0129275	2.0129275	1.2210699	1.467669	1.3161979	2.0129275	0.58929	0.18500344	0.36846024	0.0028782184	0.3	3.0	
"ENSDARG00000098711"			0.037037037037037035	0.4764081632653061	2.1131454	2.1131454	1.645923	1.3045917	1.3427391	2.1131454	0.182214	0.37488845	0.37913612	0.07259041			
"ENSDARG00000117001"			0.0196078431372549	0.3572977889728519	-1.7054417	1.7054417	1.2173555	1.1131822	1.0628748	-1.7054417	0.1153323	0.4528821	0.5270286	0.08846797			
"ENSDARG00000113737"			0.02	0.3572977889728519	-1.5701925	1.5701925	-1.3392248	-1.2457769	-1.1732486	-1.5701925	0.11286434	0.27706248	0.31862888	0.03445326			
"ENSDARG00000029890"			0.017543859649122806	0.3572977889728519	-1.5380052	1.5380052	1.0967966	-1.1220231	1.1810721	-1.5380052	0.5823653	0.6750507	0.3490933	0.07848172			
"ENSDARG00000071876"			0.01818181818181818	0.3572977889728519	1.5072916	1.5072916	-1.0693595	1.2615163	-1.00602	1.5072916	0.7144858	0.2645814	0.98184687	0.13447009			
"ENSDARG00000037421"			0.020833333333333332	0.3572977889728519	1.5874298	1.5874298	1.103474	1.4000899	1.5354899	1.5874298	0.7142909	0.24467513	0.17458004	0.14620414			
"ENSDARG00000055752"			0.043478260869565216	0.4871568604068783	2.0195572	2.0195572	1.0306604	1.8277655	1.902114	2.0195572	0.9481375	0.24369946	0.22018321	0.1948322			
"ENSDARG00000105416"			0.01818181818181818	0.3572977889728519	-1.5794894	1.5794894	1.0551959	1.0485271	1.0499865	-1.5794894	0.6390069	0.7045004	0.7050436	0.11197219			
"ENSDARG00000088366"			0.0196078431372549	0.3572977889728519	-1.7428713	1.7428713	-1.1246288	-1.0959276	-1.0233127	-1.7428713	0.308059	0.50309944	0.78359145	0.025688488			
"ENSDARG00000056018"			0.03571428571428571	0.4764081632653061	-1.55378	1.55378	1.0475953	-1.0582243	1.094325	-1.55378	0.80435586	0.7424939	0.6379375	0.059741244			
"ENSDARG00000105411"			0.018518518518518517	0.3572977889728519	-1.5225898	1.5225898	1.2145494	-1.0560486	1.3608999	-1.5225898	0.20267242	0.5969802	0.21991724	0.034931604			
"ENSDARG00000105351"			0.017543859649122806	0.3572977889728519	-2.3271213	2.3271213	-1.0675362	1.0347259	-1.0836946	-2.3271213	0.540715	0.8759222	0.56684	0.047884412	0.3	3.0	
"ENSDARG00000068586"			0.018518518518518517	0.3572977889728519	-1.6776323	1.6776323	1.0008419	1.0831903	1.0237985	-1.6776323	0.9939739	0.6669825	0.8323624	0.014701062			
"ENSDARG00000068515"			0.02	0.3572977889728519	-1.6891485	1.6891485	1.050912	1.1074471	1.0801451	-1.6891485	0.6101779	0.5597891	0.52960765	0.008123952			
"ENSDARG00000014031"			0.018867924528301886	0.3572977889728519	-2.0203505	2.0203505	1.0189595	-1.0303066	1.0309026	-2.0203505	0.8555205	0.87370354	0.83436185	0.095981754			
"ENSDARG00000031278"			0.01818181818181818	0.3572977889728519	-1.7285361	1.7285361	1.107625	1.0535576	1.1542181	-1.7285361	0.62201864	0.8012222	0.6155265	0.064367905			
"ENSDARG00000076487"			0.017241379310344827	0.3572977889728519	-1.6744925	1.6744925	1.0163232	1.0099796	1.0343361	-1.6744925	0.8986887	0.94545233	0.7865943	0.013116919			
"ENSDARG00000017165"			0.019230769230769232	0.3572977889728519	-1.5149281	1.5149281	1.0488544	1.0063641	1.0413187	-1.5149281	0.6307942	0.9609808	0.67895	0.031942256			
"ENSDARG00000063078"			0.02	0.3572977889728519	-1.7128826	1.7128826	1.1112064	1.1909993	1.1476429	-1.7128826	0.59042364	0.43494755	0.50814694	0.0780027			
"ENSDARG00000091211"			0.03636363636363636	0.4764081632653061	-2.2041736	2.2041736	-1.2991915	-1.2987918	-1.1151023	-2.2041736	0.41475293	0.338528	0.6819368	0.055947293			
"ENSDARG00000016412"			0.017543859649122806	0.3572977889728519	-1.5431134	1.5431134	1.2023506	1.0582142	1.1167258	-1.5431134	0.20564081	0.7464575	0.37891236	0.06326206			
"ENSDARG00000039423"			0.017857142857142856	0.3572977889728519	-1.5973687	1.5973687	1.0432265	1.044151	1.0166512	-1.5973687	0.766824	0.76030093	0.9023372	0.059517447			
"ENSDARG00000075225"			0.018518518518518517	0.3572977889728519	1.9417166	1.9417166	1.3188226	1.3168608	1.4256676	1.9417166	0.3969608	0.36975646	0.28989983	0.09145791			
"ENSDARG00000017254"			0.02	0.3572977889728519	-1.5572056	1.5572056	-1.2988003	-1.0488518	-1.4573857	-1.5572056	0.0952691	0.8370309	0.048222415	0.025445128			
"ENSDARG00000002509"			0.019230769230769232	0.3572977889728519	1.8806757	1.8806757	1.1885989	1.4533134	1.2922503	1.8806757	0.49506736	0.16701913	0.28876778	0.06414167			
"ENSDARG00000002197"			0.01818181818181818	0.3572977889728519	-2.0670333	2.0670333	1.1149939	-1.1069831	1.062492	-2.0670333	0.11084688	0.5698864	0.5433809	0.043837357	0.3	3.0	
"ENSDARG00000009160"			0.01818181818181818	0.3572977889728519	-1.6313088	1.6313088	-1.0272212	-1.1000154	-1.0406607	-1.6313088	0.40199468	0.29239827	0.60254407	0.015342934			
"ENSDARG00000039747"			0.01694915254237288	0.3572977889728519	-2.887848	2.887848	-1.2070835	-1.6204413	-1.1976126	-2.887848	0.41261235	0.2795764	0.39111122	0.009723936	0.3	3.0	
"ENSDARG00000109262"			0.0425531914893617	0.48208069293494293	-1.8912607	1.8912607	1.0950252	1.1241626	-1.0687605	-1.8912607	0.52849245	0.51482564	0.5502912	0.14670268			
"ENSDARG00000109902"			0.017543859649122806	0.3572977889728519	-1.5240706	1.5240706	-1.0876371	-1.1400152	1.0961092	-1.5240706	0.11109422	0.023967674	0.08518168	0.005862201			
"ENSDARG00000117787"			0.01818181818181818	0.3572977889728519	-1.5339023	1.5339023	1.0021905	-1.2497244	1.0709529	-1.5339023	0.985908	0.18458743	0.7626453	0.11109091			
"ENSDARG00000104569"			0.0196078431372549	0.3572977889728519	-3.8132112	3.8132112	-1.1028717	1.0496124	-1.0374501	-3.8132112	0.6980815	0.8497608	0.8952546	0.025611775	0.3	3.0	
"ENSDARG00000101629"			0.018518518518518517	0.3572977889728519	-2.2522511	2.2522511	-1.0019182	1.0787423	1.0117785	-2.2522511	0.97887623	0.51375073	0.89717996	0.025520422	0.3	3.0	
"ENSDARG00000098315"			0.01818181818181818	0.3572977889728519	-1.6508712	1.6508712	-1.0435582	-1.0986665	-1.0557199	-1.6508712	0.59986246	0.5293351	0.55645615	0.05855113			
"ENSDARG00000002764"			0.038461538461538464	0.4764081632653061	-1.9954375	1.9954375	1.3336662	1.0368115	1.3598747	-1.9954375	0.32984802	0.8938696	0.29857412	0.081789725			
"ENSDARG00000077231"			0.020833333333333332	0.3572977889728519	-2.3636014	2.3636014	-1.6327587	-1.331615	-2.3636014	-1.8304479	0.12571788	0.3369912	0.037032	0.08328045	0.03	0.3	
"ENSDARG00000013775"			0.018518518518518517	0.3572977889728519	-1.6142352	1.6142352	1.1531867	1.0173049	1.1607194	-1.6142352	0.42328706	0.9105379	0.4300029	0.22752051			
"ENSDARG00000041569"			0.017543859649122806	0.3572977889728519	-2.1573477	2.1573477	1.0375361	-1.0503126	1.0700288	-2.1573477	0.6636745	0.481698	0.4569945	0.017288692	0.3	3.0	
"ENSDARG00000030872"			0.03636363636363636	0.4764081632653061	-1.5401274	1.5401274	1.2137337	1.1377838	1.3070004	-1.5401274	0.2959627	0.5864806	0.12315729	0.091555335			
"ENSDARG00000041083"			0.017241379310344827	0.3572977889728519	-1.572581	1.572581	1.0467764	1.082929	1.0798495	-1.572581	0.3967779	0.53072524	0.29950386	0.11075225			
"ENSDARG00000060879"			0.018518518518518517	0.3572977889728519	-2.3941655	2.3941655	1.1296856	1.2271105	1.054454	-2.3941655	0.43364042	0.25433075	0.73092973	0.032005087	0.3	3.0	
"ENSDARG00000100719"			0.03773584905660377	0.4764081632653061	-1.508758	1.508758	-1.0484172	-1.2645825	1.0042483	-1.508758	0.7021995	0.3900336	0.9718909	0.03594009			
"ENSDARG00000104016"			0.04	0.4764081632653061	1.649131	1.649131	-1.0506276	1.2473433	1.1867594	1.649131	0.904068	0.307551	0.40050572	0.07071153			
"ENSDARG00000099803"			0.02040816326530612	0.3572977889728519	1.5077629	1.5077629	1.2154068	1.3105432	1.1358306	1.5077629	0.35490087	0.22940174	0.5195807	0.10808715			
"ENSDARG00000112431"			0.020833333333333332	0.3572977889728519	-1.5062746	1.5062746	-1.3048551	-1.0965089	-1.0999404	-1.5062746	0.20160142	0.60458905	0.5899154	0.082682855			
"ENSDARG00000037359"			0.02	0.3572977889728519	-1.5820662	1.5820662	-1.0053163	-1.2039322	-1.2425972	-1.5820662	0.9345927	0.0691559	0.45628524	0.010774287			
"ENSDARG00000099525"			0.019230769230769232	0.3572977889728519	-2.2037284	2.2037284	-1.075204	1.0618671	1.1360946	-2.2037284	0.5224178	0.6679177	0.43521	0.0023697226	0.3	3.0	
"ENSDARG00000079166"			0.03636363636363636	0.4764081632653061	-2.037798	2.037798	1.0184882	1.0232085	-1.0489895	-2.037798	0.89942646	0.8917924	0.7848587	0.11417307			
"ENSDARG00000031616"			0.017543859649122806	0.3572977889728519	-1.7010883	1.7010883	1.16195	-1.0460252	1.1571692	-1.7010883	0.50856274	0.8383667	0.5370895	0.09916692			
"ENSDARG00000012829"			0.018518518518518517	0.3572977889728519	-2.1189284	2.1189284	-1.0559969	-1.0172945	-1.066474	-2.1189284	0.69920164	0.93554425	0.71726453	0.10686875			
"ENSDARG00000002968"			0.017241379310344827	0.3572977889728519	-2.465981	2.465981	-1.2167634	-1.0994941	-1.1588571	-2.465981	0.0573556	0.64756423	0.19612157	0.017928652	0.3	3.0	
"ENSDARG00000076980"			0.02	0.3572977889728519	-1.7310083	1.7310083	-1.420499	-1.151002	-1.2095363	-1.7310083	0.0145218605	0.29688758	0.079066835	0.035649642			
"ENSDARG00000075046"			0.0425531914893617	0.48208069293494293	-2.4018512	2.4018512	-1.5024247	-1.9810201	-1.0540539	-2.4018512	0.36810642	0.18345894	0.89802295	0.119644724			
"ENSDARG00000096722"			0.018518518518518517	0.3572977889728519	-2.0132246	2.0132246	1.1516216	-1.0127865	-1.0192647	-2.0132246	0.2364324	0.90641123	0.89956427	0.062014576			
"ENSDARG00000045143"			0.034482758620689655	0.4764081632653061	1.5579454	1.5579454	-1.0043153	-1.102747	-1.1619384	1.5579454	0.980983	0.59649813	0.3342834	0.06848165			
"ENSDARG00000071592"			0.017857142857142856	0.3572977889728519	-1.7967472	1.7967472	-1.0627329	-1.0110931	-1.0806943	-1.7967472	0.49830344	0.893964	0.4494719	0.050862383			
"ENSDARG00000071306"			0.02127659574468085	0.35857734709641176	1.8351086	1.8351086	1.2701478	1.5504942	1.8351086	-1.5672909	0.3363804	0.04680071	0.036936518	0.16254066			
"ENSDARG00000019492"			0.018518518518518517	0.3572977889728519	-1.5555198	1.5555198	1.0837576	-1.0386842	-1.009569	-1.5555198	0.51273113	0.6044293	0.95334995	0.023681475			
"ENSDARG00000096739"			0.017543859649122806	0.3572977889728519	-1.7581246	1.7581246	1.0378579	1.0420665	1.1111333	-1.7581246	0.82209605	0.83239305	0.63836	0.04968792			
"ENSDARG00000045070"			0.03773584905660377	0.4764081632653061	-1.8420292	1.8420292	-1.6305915	-1.5455432	-1.5323175	-1.8420292	0.07009637	0.18129343	0.03290237	0.0063361544			
"ENSDARG00000096808"			0.018867924528301886	0.3572977889728519	1.5404823	1.5404823	1.2234083	1.1858293	1.220964	1.5404823	0.16950803	0.2057648	0.10168247	0.041411273			
"ENSDARG00000075931"			0.018518518518518517	0.3572977889728519	-2.0152137	2.0152137	1.0205551	1.0697699	-1.0476458	-2.0152137	0.67100626	0.5955883	0.6935372	0.07031625			
"ENSDARG00000045038"			0.017543859649122806	0.3572977889728519	1.5273312	1.5273312	1.1763698	1.0636718	1.0348145	1.5273312	0.21146134	0.65389925	0.78310585	0.013709203			
"ENSDARG00000037618"			0.03773584905660377	0.4764081632653061	1.6026623	1.6026623	1.0598166	1.1321527	1.2141192	1.6026623	0.8140909	0.6492386	0.47535178	0.13998736			
"ENSDARG00000091560"			0.019230769230769232	0.3572977889728519	-2.4347737	2.4347737	1.0190896	1.0366491	1.0049554	-2.4347737	0.8502084	0.82753086	0.9767488	0.035999704	0.3	3.0	
"ENSDARG00000117378"			0.018867924528301886	0.3572977889728519	-2.1455803	2.1455803	-1.1183733	-1.0265794	1.1444428	-2.1455803	0.5088146	0.9017301	0.35263294	0.008795892	0.3	3.0	
"ENSDARG00000063215"			0.043478260869565216	0.4871568604068783	-1.9491748	1.9491748	-1.7846355	-1.255497	-1.7982396	-1.9491748	0.08242178	0.37218282	0.0959576	0.07708223			
"ENSDARG00000023082"			0.018518518518518517	0.3572977889728519	-1.5250386	1.5250386	-1.0371768	-1.0970693	-1.2695645	-1.5250386	0.8270792	0.32220578	0.08793095	0.009255029			
"ENSDARG00000075958"			0.018867924528301886	0.3572977889728519	-1.7340506	1.7340506	1.019453	-1.2030622	1.1097974	-1.7340506	0.9191062	0.37107235	0.5884641	0.055000357			
"ENSDARG00000070960"			0.017857142857142856	0.3572977889728519	-2.003563	2.003563	1.1437236	-1.0881034	1.0874109	-2.003563	0.35899302	0.59516114	0.52504724	0.013603059	0.3	3.0	
"ENSDARG00000040004"			0.0392156862745098	0.4764081632653061	1.511602	1.511602	1.2035327	1.1440008	1.511602	1.4542849	0.26706138	0.31999144	0.03575522	0.10430436			
"ENSDARG00000035882"			0.01694915254237288	0.3572977889728519	-1.535701	1.535701	1.0863074	-1.0188531	1.0563949	-1.535701	0.26428685	0.85913527	0.43084955	0.07123095			
"ENSDARG00000095638"			0.01694915254237288	0.3572977889728519	2.351735	2.351735	-1.0224539	1.177861	1.1355045	2.351735	0.93025345	0.5966101	0.66005474	0.049139004	0.3	3.0	
"ENSDARG00000097137"			0.0196078431372549	0.3572977889728519	1.5060471	1.5060471	-1.2026178	1.017111	-1.1573406	1.5060471	0.21938434	0.90458053	0.28105026	0.044639815			
"ENSDARG00000101785"			0.021739130434782608	0.3601325857752389	1.5941677	1.5941677	1.3696827	1.0390856	1.2420955	1.5941677	0.24191718	0.8648532	0.3794469	0.122091234			
"ENSDARG00000068493"			0.018518518518518517	0.3572977889728519	-1.8767252	1.8767252	1.297475	1.2524432	1.053533	-1.8767252	0.2142596	0.32993165	0.8180573	0.029408911			
"ENSDARG00000101324"			0.018867924528301886	0.3572977889728519	-1.6582154	1.6582154	1.0711944	-1.0624527	1.0968757	-1.6582154	0.5076701	0.5685102	0.40494528	0.011211071			
"ENSDARG00000090943"			0.018518518518518517	0.3572977889728519	-1.7855046	1.7855046	1.0072184	-1.0832684	1.1812791	-1.7855046	0.9613944	0.7030341	0.24586813	0.006275722			
"ENSDARG00000070038"			0.018867924528301886	0.3572977889728519	-1.6611161	1.6611161	-1.0571529	-1.0616937	-1.0553982	-1.6611161	0.51817214	0.6435075	0.70190805	0.040935222			
"ENSDARG00000079416"			0.0196078431372549	0.3572977889728519	1.5067586	1.5067586	1.2716984	1.2343156	1.1216086	1.5067586	0.1745992	0.23675907	0.45216858	0.053007368			
"ENSDARG00000042379"			0.01818181818181818	0.3572977889728519	-1.811424	1.811424	-1.099729	-1.1179837	-1.1152899	-1.811424	0.52364993	0.26045153	0.42372483	0.055609882			
"ENSDARG00000069744"			0.02	0.3572977889728519	-2.0607653	2.0607653	-1.0961583	1.0789448	1.2191827	-2.0607653	0.36531353	0.4107139	0.47269645	0.09100564			
"ENSDARG00000056314"			0.017543859649122806	0.3572977889728519	-1.7065006	1.7065006	1.16625	-1.1183496	1.0343895	-1.7065006	0.06633618	0.25130236	0.8096752	0.04518018			
"ENSDARG00000041645"			0.017857142857142856	0.3572977889728519	-1.9376059	1.9376059	1.15823	-1.0201693	1.0340436	-1.9376059	0.19711272	0.93785715	0.729835	0.08563074			
"ENSDARG00000078757"			0.017857142857142856	0.3572977889728519	-1.7174598	1.7174598	1.1965001	1.0867168	1.1010673	-1.7174598	0.014048052	0.49937898	0.120246224	0.034232643			
"ENSDARG00000077872"			0.019230769230769232	0.3572977889728519	-2.6627777	2.6627777	1.2329566	1.012596	1.0295508	-2.6627777	0.19936977	0.9208513	0.82714266	0.031592537	0.3	3.0	
"ENSDARG00000041685"			0.01818181818181818	0.3572977889728519	-1.7455623	1.7455623	1.2324091	-1.0040684	1.1219453	-1.7455623	0.018912261	0.9809565	0.21404782	0.10194819			
"ENSDARG00000040568"			0.017857142857142856	0.3572977889728519	-2.244197	2.244197	-1.2014132	-1.21764	-1.085366	-2.244197	0.2599755	0.1900446	0.6076659	0.0058450564	0.3	3.0	
"ENSDARG00000055493"			0.02	0.3572977889728519	-1.5162406	1.5162406	-1.1806982	-1.260738	-1.1758932	-1.5162406	0.02010064	0.20519465	0.039990403	0.065022975			
"ENSDARG00000061383"			0.017241379310344827	0.3572977889728519	-1.5529811	1.5529811	1.1556175	-1.0180337	1.1214062	-1.5529811	0.015574585	0.8130032	0.15601456	0.052993897			
