"#NAME"	"SANT_10-1_A"	"SANT_10-1_B"	"SANT_10-1_C"	"SANT_10-2_A"	"SANT_10-2_B"	"SANT_10-2_C"	"SANT_10-3_B"	"SANT_10-3_C"	"SANT_10-4_A"	"SANT_10-4_B"	"SANT_10-4_C"	"SANT_3uM_A"	"SANT_3uM_B"	"SANT_3uM_C"
"ENSDARG00000096616"	11.6381847041437	11.9401478187373	11.674206902969	11.9369002577778	11.5029162244346	11.8056005398508	11.5820150552685	11.7393325234934	11.5968162862013	11.3938843067897	11.7027273763608	12.4775943096847	12.3197324185311	12.0157431216747
"ENSDARG00000079166"	12.2707450068539	12.1105672126895	12.3276098864283	12.0054408940828	12.7051276277797	12.4246366356409	11.90576343745	12.0401422107216	12.1002227984498	12.5952957101633	12.4688741626342	11.9283230931101	11.1237230670449	11.9639694967825
"ENSDARG00000079462"	7.85190266929598	7.97307732321858	7.74287832372433	7.61390690693528	7.89971774572596	7.96304917604111	7.88322267397164	8.04690381006001	7.64527951106789	7.47177047976367	7.89971774572596	8.4080068974667	8.21852181548246	8.48461364401961
"ENSDARG00000077582"	7.83914973982944	7.61018808141048	7.5673342658153	8.03523100079644	7.56754160944678	8.01994273419548	8.00466079434364	7.87076593950514	8.18899883084088	8.47742962936105	8.03681473515193	7.26029422246915	7.7886702767836	7.66730932324264
"ENSDARG00000033144"	7.21158490035072	7.08099337217449	6.95991950366731	7.7886702767836	6.9402698751474	6.85958464693833	6.87115893472493	6.98435531933081	6.96803245039842	6.66301490461217	6.7702042990589	7.82071701810012	7.05296472277188	7.65961602783272
"ENSDARG00000052654"	7.41536845981527	7.61684366092427	7.35973489358556	7.60468695399461	7.681731821474	7.43474990488502	7.87058225010243	7.53573706972781	7.65177138632839	8.21044664691515	7.8298221095048	6.82145302450285	7.64917224552406	7.30205444477008
"ENSDARG00000054878"	7.17872048783574	7.03433027385976	7.02825385126296	6.7175163809675	6.64645709351743	7.15675929697316	6.88329519950996	7.13803001421253	6.91931050757763	6.43308664182196	6.94490014080862	7.63798248041891	7.30744264681455	7.49230766304348
"ENSDARG00000096808"	6.64881590577208	6.58343711931008	6.72911145252347	6.92035670665443	6.56709645555999	6.74065997715435	6.79837916709519	6.54518031189882	6.55175736245674	5.96139706432758	6.55929876264455	7.34982158717923	7.12666937432081	7.0391136961846
"ENSDARG00000054023"	5.21564200813945	5.21281855355469	5.66981632627357	5.1759150933965	5.21564200813945	5.6167263328166	5.85366042436811	5.5452510228611	5.21564200813945	4.87270350763202	5.30419105244722	6.04988192574138	6.07036718911153	5.66981632627357
"ENSDARG00000001498"	4.06269368400499	3.91481643579519	4.43336783594793	4.30384282669417	4.74913929490323	4.45297130497968	3.31843565484632	4.30822857988447	3.82156690677819	4.04893332129482	4.10352449536265	5.26368811775683	4.67512597528922	4.58343730331146
"ENSDARG00000096749"	6.37116579687606	6.09667592958983	6.93339501663927	6.56592913557519	6.41490147258226	6.88750037317612	6.32123480738622	6.50945989863836	5.97670713462532	5.75960827543189	6.19196477421684	6.63232852671629	6.68504015813225	6.66482505821093
"ENSDARG00000096736"	5.17084254814358	4.76836209263858	4.11673290364249	4.1111612956424	3.79241325580008	3.56444408331874	3.17310627211622	2.38154592870148	4.20092411929506	4.26763274519953	4.63904208423011	5.26368811775683	4.63121924407843	4.38380949637234
"ENSDARG00000101010"	5.79946152611701	6.14302556527238	5.88488013778327	5.95211622841924	6.18893038086928	6.13910042105975	5.90535533560896	6.03073580861234	5.6151530252216	5.15418115015788	5.73431632156191	6.07464426862992	6.44585304001842	6.39349938624904
"ENSDARG00000091560"	11.4096311035535	10.9580422013167	10.976265494071	11.1335508736259	11.6122316832774	10.8132672937292	10.5604023006608	10.598846825215	11.1332457636111	11.4971569268456	11.0876421687637	10.4953768367822	9.63781196784053	10.3290547854146
"ENSDARG00000103618"	3.55733439235081	3.91481643579519	3.67639362752783	3.40045778710461	3.43703251887609	3.41738915834038	4.19589631015996	4.07559170155083	3.52378424587631	3.19900413492941	3.40045778710461	3.94031097266973	3.82156690677819	3.70153846336734
"ENSDARG00000063390"	6.31753533362347	6.37116579687606	6.09068039815913	6.58343711931008	6.43130566673296	6.5795379361549	6.88329519950996	6.56779748437245	6.84293784595581	6.89538594888326	6.83094239421477	5.35142469819004	6.15886908030547	6.30045898493509
"ENSDARG00000003251"	7.04600287216556	6.96865889394325	6.72911145252347	6.38610153928122	6.93092902554396	6.65838352376456	7.32466020702195	7.00901233342437	6.90880766839084	7.46250676522715	7.41941751479448	6.5560824286794	6.76730430983769	6.50945989863836
"ENSDARG00000062976"	6.31753533362347	6.37116579687606	6.53990205790509	6.08903156865105	6.9475286785966	6.43308664182196	7.26321352930491	6.70464153378991	6.87876222949224	7.35773968006267	6.81485348437318	5.31055490929286	6.68504015813225	6.30045898493509
"ENSDARG00000087145"	4.66724667920742	4.87972287259683	4.84162727136982	4.54659334156884	3.98659502481684	4.7030162814353	4.63121924407843	4.67512597528922	4.54659334156884	4.41376785560473	3.91481643579519	4.71055150492439	5.64611629484499	4.87270350763202
"ENSDARG00000039996"	6.1178135521241	6.44891200780231	6.43916692216528	6.08903156865105	6.21796757196109	6.17834397577703	6.0939395469543	5.94592908375407	6.11303389055785	6.28084888387136	6.04988192574138	7.00306179661711	6.44585304001842	6.80724693646553
"ENSDARG00000097137"	8.99032084588536	9.02700258511434	9.01461915792121	9.06754695805292	8.69548078417967	8.19425430930146	8.58973289888025	8.79216182736371	8.68452365472317	8.69890378055391	8.62055039752473	9.6430370785023	9.29246711328417	9.17818098793193
"ENSDARG00000001559"	7.88303963710814	8.12430779772613	8.21852181548246	7.60468695399461	8.18564063708692	8.23706763024761	9.00614935320178	8.51561698740345	8.33172005793619	9.01029926962159	8.27612648249132	6.82145302450285	8.54729593564715	7.61188690714683
"ENSDARG00000061377"	4.13293662289443	3.54388465498469	4.6244320874764	4.90596897533379	4.59659853848644	4.63904208423011	4.51125538835115	4.07559170155083	3.38614066438024	4.04893332129482	3.80443378690192	5.31055490929286	4.72710366820409	4.31351433570188
"ENSDARG00000070012"	6.67946737722133	6.44891200780231	6.41373705741589	6.6822388268197	6.44585304001842	6.47380052353202	6.50516413007053	6.68362529439848	5.89047133441078	6.14239335092475	6.19196477421684	7.03151252534772	6.41373705741589	6.97038851712385
"ENSDARG00000028012"	5.25632647153924	5.21281855355469	4.9310067690075	5.69598844803512	5.3783741607893	5.01340714066831	4.63121924407843	4.87972287259683	4.88799775321729	4.47540957140495	4.5719002770147	5.48688551958601	5.03173408342874	5.80328648813677
"ENSDARG00000078069"	8.84977394932142	9.37580238888143	9.30879684470867	9.19485650081738	9.373420123416	9.24761077155982	9.49510063427612	9.25970523440041	9.16611063420502	8.62456245437517	9.33600405979634	9.76381549759301	9.87275796856905	9.61800406153195
"ENSDARG00000086494"	3.98659502481684	4.275601288766	4.43336783594793	5.02169055238461	4.99652108432333	4.96794572947827	4.5719002770147	4.54659334156884	3.82156690677819	3.94031097266973	4.00814474097419	4.49734721354902	5.17873854798126	4.64293121166028
"ENSDARG00000069888"	8.02440914595306	7.91813242169825	7.49449160299903	8.12188084674984	7.66581389155993	7.69565467130986	7.49449160299903	7.74564434142468	7.698184051524	7.50505769671128	7.47391069769407	8.88042890026658	7.72409783230284	7.99858157068843
"ENSDARG00000102142"	6.61505821364928	6.90945782604136	6.97227315828123	6.7175163809675	6.87192510662443	7.06673903073167	7.68563399707824	7.44781187106167	7.11908213345466	7.71151895921324	7.22196576901243	5.85007491391516	7.05296472277188	6.7851050884869
"ENSDARG00000087258"	4.76509040052335	5.25357831812391	5.07124701359254	4.45591638212939	5.95979025938471	5.30305859317124	5.95764505101255	5.71526467718697	5.58786329329774	6.60167878812845	5.79405577827281	4.34381144295153	5.03173408342874	4.31351433570188
"ENSDARG00000056926"	4.85912756552959	5.06191957717753	5.22873125939669	4.54659334156884	5.34867654477471	5.59812517648225	6.21796757196109	5.56437653900346	5.56437653900346	6.17834397577703	5.85366042436811	3.83163265272166	4.91750184205395	5.06529855680455
"ENSDARG00000096575"	3.77089230943698	3.67639362752783	3.91481643579519	4.20092411929506	4.20092411929506	3.99324569655909	4.19589631015996	4.00814474097419	3.24915498923197	3.82781425258178	4.10352449536265	4.71055150492439	5.03173408342874	4.76836209263858
"ENSDARG00000086369"	4.36440091539377	3.54388465498469	4.01697997242333	4.54659334156884	4.05558399303707	3.80934462703585	3.799522946768	2.72660599259946	3.52378424587631	3.02944265914226	3.23302772582826	4.85912756552959	3.75561870887748	4.31351433570188
"ENSDARG00000028793"	8.83072775919063	8.93963022765043	8.86355135074479	8.79563460418181	9.05919630340986	8.95203439567597	9.20740785822725	9.15347245050307	9.2059245651565	9.56211163223866	9.16439909536768	8.01129553960672	9.10351331904694	8.71932042529097
"ENSDARG00000089444"	4.61125890382372	4.12176071277759	4.50667464996403	4.30384282669417	3.88634480646451	4.45297130497968	4.9537901776065	4.76509040052335	4.34970159725096	4.65841112747707	4.96137584930878	3.55733439235081	4.47012381558754	3.82781425258178
"ENSDARG00000041034"	3.98659502481684	4.01403489527362	3.80934462703585	4.20092411929506	3.98659502481684	3.80934462703585	3.17310627211622	3.35060687352518	3.82156690677819	4.34381144295153	4.28732566074739	4.71055150492439	4.72710366820409	4.22338371833842
"ENSDARG00000013598"	4.21360541826308	4.01403489527362	3.80934462703585	5.1759150933965	3.19212395357433	3.80934462703585	3.67639362752783	3.92106378159878	3.99324569655909	3.82781425258178	2.48725875060281	5.35142469819004	4.8267013356386	4.76836209263858
"ENSDARG00000097289"	6.75841748624755	6.70649237897733	6.04645130694652	6.56592913557519	6.28084888387136	6.34401618297019	6.30045898493509	6.2356516047515	6.09264330790356	5.78774939269056	6.04988192574138	7.34982158717923	6.73005255171974	6.76917892098911
"ENSDARG00000077316"	5.58016039260791	5.51894945569544	5.58294559352216	5.53443951079965	5.75712503127756	5.5495843772471	6.19478304335915	5.4642443099907	5.73431632156191	6.05121161703905	6.51443914078655	4.41616479117111	5.69598844803512	4.98326511807795
"ENSDARG00000088463"	6.61505821364928	6.64926201092148	6.31384679041086	6.36308377490437	6.4863956040806	6.5795379361549	6.78327518688034	6.45275434675394	6.51769816612897	6.75575209486278	6.75761549086066	5.11598178902986	6.37592105941129	6.14514053391763
"ENSDARG00000073822"	6.85865206459366	6.70649237897733	6.92003366595432	6.45275434675394	7.11699429965446	7.00676893043788	7.53573706972781	6.92305257944332	6.91931050757763	7.50505769671128	6.89277139570369	6.12856098947883	6.85865206459366	6.39349938624904
"ENSDARG00000063285"	6.17352835142978	6.35195190720969	6.1114110279507	5.85846598128718	6.0939395469543	5.95889415292175	6.04988192574138	6.07302140602278	6.01542797749485	5.15418115015788	6.37813583146446	6.59820755379685	6.48582626322814	6.65303142968677
"ENSDARG00000075842"	4.76509040052335	5.06191957717753	4.9310067690075	5.31055490929286	5.17873854798126	5.44577453548508	5.44577453548508	4.9537901776065	4.92442052342914	4.96794572947827	4.28732566074739	5.05359166019676	5.90031667857177	5.55243835833005
"ENSDARG00000020788"	4.36440091539377	4.51125538835115	3.67639362752783	4.20092411929506	4.12176071277759	4.45297130497968	4.5719002770147	4.30822857988447	3.64540116370568	4.34381144295153	3.02944265914226	5.31055490929286	4.67512597528922	4.04893332129482
"ENSDARG00000003865"	6.07302140602278	5.78682099238581	6.02838663100879	6.2125406505069	6.17352835142978	5.85499011566578	5.44577453548508	5.71526467718697	6.13518419867386	6.28084888387136	6.46462192209552	5.05359166019676	5.73431632156191	5.72549400947155
"ENSDARG00000087741"	4.55138721270159	5.02169055238461	4.7756754653514	4.45591638212939	4.87270350763202	4.58343730331146	5.17873854798126	4.76509040052335	4.76509040052335	4.47540957140495	4.50667464996403	5.48688551958601	5.43882025506631	5.06529855680455
"ENSDARG00000056732"	7.48819326790212	7.17740646437939	7.70335704516421	7.47346937091341	7.01450342434907	7.60219417199921	7.55271843294321	7.27798403588701	7.25827502693379	7.0391136961846	7.02416328229871	7.73418883049755	7.69540271568365	7.7379622473482
"ENSDARG00000093156"	5.77746373339752	5.54646342757265	5.95764505101255	5.48688551958601	5.34867654477471	6.07207596990273	5.21564200813945	5.83059489890737	5.11915279755547	4.71493725811469	5.90535533560896	6.32014432476813	6.59865755511041	6.10799060550247
"ENSDARG00000055754"	7.27209520906247	7.25827502693379	7.5673342658153	7.27070071511419	7.67702630641394	7.66782328762865	7.9344749037999	7.40197947056484	8.15639257179342	8.50321322594539	7.56148836916179	6.48157703247157	7.63842005919012	7.23141249690129
"ENSDARG00000053804"	6.98095914835955	7.25827502693379	7.14833871454712	7.40443550155343	7.07785633870652	6.96394180457165	7.70773310999499	7.54831298581854	7.78892100634352	8.03006120867829	7.63742090057799	6.66620009241015	7.50254218725449	7.18672989622742
"ENSDARG00000020887"	6.94682043082052	7.24574845159439	7.27018930143041	6.75575209486278	7.39633764102832	6.98095914835955	7.22117652332353	7.26029422246915	6.84293784595581	6.52852897768157	7.11699429965446	7.50403059415902	7.69029545159458	7.53518154468555
"ENSDARG00000036826"	6.74407709582191	6.788462304997	6.82663535192509	6.75575209486278	6.97387085921183	6.9503405486531	7.57679753291372	6.99821843216476	6.87876222949224	7.53069847186032	7.37567303432882	5.17084254814358	6.83094239421477	6.58062841877299
"ENSDARG00000088040"	5.51673324886539	5.89629018471737	5.83480465293435	5.88954293410603	5.85499011566578	5.30305859317124	5.6151530252216	6.05121161703905	5.40745823797035	5.64611629484499	5.58294559352216	6.45985394131584	6.17352835142978	6.10799060550247
"ENSDARG00000090152"	6.67946737722133	6.53990205790509	6.43916692216528	6.85865206459366	6.70872217771945	6.62147312124702	6.7175163809675	6.50945989863836	6.38991447473322	6.14239335092475	6.51443914078655	7.22839948524948	6.61035522332444	7.10783681471342
"ENSDARG00000099483"	4.49505684435546	4.57939562271386	4.35498735306837	5.31055490929286	5.21564200813945	4.5227301874836	5.3783741607893	5.21281855355469	4.84162727136982	5.88488013778327	5.09312367333268	3.65364953637853	4.41376785560473	4.13293662289443
"ENSDARG00000100274"	8.89483647780086	8.96742924101962	8.81904677792927	8.87675532784176	9.07351108871005	8.9592114453532	9.44538675684034	9.18335492763394	9.22430094318596	9.64852199221436	9.25547799158451	8.0034787589554	9.10556676017436	8.937656855012
"ENSDARG00000102019"	4.36440091539377	3.54388465498469	4.35498735306837	4.01403489527362	3.67639362752783	4.25635759026084	4.69223977258136	4.00814474097419	4.71055150492439	5.08687632752908	5.09312367333268	4.34381144295153	4.24036608910611	3.82781425258178
"ENSDARG00000090948"	5.03173408342874	5.44577453548508	5.47679502469493	4.83059046306877	5.40988304739345	5.64611629484499	5.30305859317124	5.33639155433073	4.76509040052335	5.41716607674669	5.26131905604717	5.69986133310639	5.80328648813677	6.23428668882667
"ENSDARG00000002600"	8.91818045039859	8.94374068797162	8.8701135647552	8.74392634287959	9.14190533589227	8.980189276427	9.53927933471041	9.29096298532001	9.45377788909209	9.64852199221436	9.20601782277995	7.80672722586776	9.3684944880819	8.64385159915731
"ENSDARG00000060025"	5.6151530252216	5.68163847316223	5.30780675587753	5.1759150933965	5.40988304739345	5.57734112006308	6.00121929550533	5.30780675587753	5.64611629484499	6.44955207594507	5.76674550665158	3.65364953637853	5.51673324886539	5.33085494366356
"ENSDARG00000044754"	3.67639362752783	4.275601288766	4.19589631015996	3.55733439235081	3.56444408331874	3.56444408331874	4.36440091539377	4.12765086707702	3.64540116370568	3.94031097266973	4.36440091539377	4.64293121166028	5.07971550798369	4.76836209263858
"ENSDARG00000091119"	7.3077249753176	7.14685164999159	7.28632052994339	7.17669331519563	7.05059720158001	7.08525875702562	7.06577142131468	6.90721705414752	6.88841637605881	7.08099337217449	6.90721705414752	7.74372481625048	7.64527951106789	7.69447581937868
"ENSDARG00000056625"	4.94389205101038	5.21281855355469	4.67512597528922	4.7030162814353	4.91750184205395	4.45297130497968	4.9537901776065	4.99263195689316	5.17873854798126	5.00666529895707	5.44989707104624	4.85912756552959	4.11673290364249	4.83059046306877
"ENSDARG00000105039"	8.07645352614785	8.02861712501802	7.62323697535978	8.01210069277395	7.61684366092427	7.67633332044936	7.59896141728741	7.60099922970235	7.80050695419169	8.21044664691515	7.71860595285497	8.66929594220005	8.79193274162173	8.29155323108151
"ENSDARG00000044512"	6.30045898493509	5.99966964756967	6.61310128231302	6.47719107769207	6.01627964685036	6.02906016769634	5.55503262395817	6.40273235332453	6.13518419867386	6.0939395469543	6.23428668882667	7.08099337217449	6.59865755511041	6.81794049432538
"ENSDARG00000076041"	6.47992422670174	6.58343711931008	6.21947197307022	6.7175163809675	6.26947392596457	6.56464172734301	7.05296472277188	6.4881990871782	6.86848898633142	7.39601460032821	6.88329519950996	6.43308664182196	6.58262888265095	6.50945989863836
"ENSDARG00000095185"	5.90535533560896	6.23065760899876	6.29703386745665	5.85846598128718	5.88148486443406	5.93237521139963	6.13910042105975	6.40273235332453	5.71313986694454	5.8129795231375	5.88148486443406	6.75575209486278	6.48582626322814	6.39349938624904
"ENSDARG00000053389"	5.41295938467144	5.33639155433073	5.40988304739345	5.0766391707057	4.74913929490323	5.33860776116077	6.07113053378269	5.35888696294639	5.08360463541386	5.91079866807229	5.3783741607893	3.94031097266973	5.27917898181212	4.64293121166028
"ENSDARG00000059399"	3.37516107419481	3.91481643579519	4.6244320874764	4.37942374318204	4.78362983027623	4.38801618844759	4.36440091539377	4.12765086707702	2.82289674329157	3.47753541835637	3.23302772582826	4.05558399303707	5.14793945385106	4.58343730331146
"ENSDARG00000070919"	5.44989707104624	5.64611629484499	5.9089418674628	5.75960827543189	6.0939395469543	5.85499011566578	6.54185053362643	5.90608619641466	5.83255780865181	6.34661895712918	6.04988192574138	4.16132054363167	5.56118655375561	5.15418115015788
"ENSDARG00000070048"	5.54767583228419	5.86933332021065	5.69986133310639	5.02169055238461	5.25632647153924	5.59812517648225	5.79243291566566	5.64611629484499	5.3767886565265	5.83255780865181	5.26131905604717	6.15174928989647	6.17352835142978	6.12233651114631
"ENSDARG00000077883"	5.75300249571639	5.89629018471737	6.1114110279507	5.57923199230317	6.12457428021967	6.15963242497663	5.85366042436811	5.90608619641466	5.80901558652381	5.20740658872484	5.88148486443406	6.53702651976713	6.25351612224219	6.31753533362347
"ENSDARG00000054560"	6.2504572438357	6.41373705741589	6.45985394131584	6.69988872477787	5.99966964756967	6.83094239421477	6.52415262786655	6.17528992673223	6.13518419867386	5.91079866807229	6.25486319561729	6.63232852671629	6.99084152714644	6.6967800694775
"ENSDARG00000093688"	4.29397633248963	4.275601288766	4.72710366820409	4.37942374318204	2.48725875060281	3.80934462703585	4.43698398402436	4.19589631015996	3.74737033620462	4.12176071277759	4.28732566074739	5.26368811775683	5.34599978010195	4.76836209263858
"ENSDARG00000103052"	7.00179213847878	6.88655927397986	6.63889565920821	6.92035670665443	6.83564479655355	6.84158380853858	6.38516895693655	6.73972739480968	6.71257876598905	7.0391136961846	6.83094239421477	6.38866537282402	6.08587833803385	6.33411518020274
"ENSDARG00000052658"	6.93339501663927	6.96865889394325	6.04645130694652	6.87460758143569	6.9183862893128	6.34401618297019	6.84369279179225	6.79145917427903	7.24286022264271	7.05974622516164	7.23251748663162	6.5764003112841	6.40079289369261	6.74146821381348
"ENSDARG00000017047"	7.88303963710814	7.65728861106707	7.65144630750313	7.17669331519563	8.47633025355642	7.67633332044936	7.91475585388798	7.52303044325417	7.90017271178851	8.66929594220005	8.16677543850734	6.92067974735453	7.60552781910037	7.39087848959663
"ENSDARG00000012275"	4.13293662289443	3.799522946768	4.01697997242333	3.25745663516056	3.98659502481684	4.08741065535452	2.76838902836526	2.72660599259946	2.18856438352085	3.82781425258178	4.00814474097419	4.41616479117111	4.63121924407843	4.44598454723237
"ENSDARG00000104450"	9.3089543992642	9.10036932280459	9.1439802170252	9.35683674679988	9.55871192654281	9.01619695567791	8.79486653455984	8.92767620980005	9.14190533589227	9.32274771587435	9.44318487375356	8.79216182736371	7.8009680272015	8.62569523383723
"ENSDARG00000062347"	8.2293865118375	8.44406476444982	8.23812444945721	8.07871227073551	8.44493989562947	8.33330889104254	8.89518618089788	8.5952534937613	8.55698455061367	8.969518177777	8.52245969942925	7.20246901498387	8.46747354984493	8.00486089099469
"ENSDARG00000077179"	4.13293662289443	3.799522946768	3.67639362752783	4.20092411929506	4.74913929490323	4.08741065535452	4.5719002770147	3.45979787318378	3.38614066438024	4.12176071277759	3.02944265914226	4.34381144295153	4.5227301874836	4.92442052342914
"ENSDARG00000042492"	6.03073580861234	5.94891887997325	6.13233739583405	6.32617875419261	6.18893038086928	6.15963242497663	6.75575209486278	6.72805452381432	6.60167878812845	6.74303089753873	6.58062841877299	4.98326511807795	5.9960709197698	5.6151530252216
"ENSDARG00000035333"	4.90727347090612	5.40988304739345	5.5110820965574	5.44989707104624	4.83059046306877	5.17873854798126	5.33860776116077	5.21281855355469	5.30780675587753	4.71493725811469	5.41295938467144	5.56007845034059	6.07036718911153	5.72549400947155
"ENSDARG00000098512"	5.35142469819004	5.6151530252216	5.97749378842282	5.53443951079965	5.28467920106964	5.72823205550876	5.73245952095241	5.5452510228611	5.17873854798126	4.47540957140495	5.22047204338761	6.20449665972826	5.64611629484499	6.04567648297868
"ENSDARG00000042259"	6.93339501663927	7.39513137793003	7.02825385126296	6.97950877754696	7.23408380804677	7.3415312038502	7.74287832372433	7.22196576901243	7.59374496049245	7.86981498119491	7.74287832372433	5.8129795231375	7.27209520906247	7.01170829331762
"ENSDARG00000071823"	5.72549400947155	5.75960827543189	5.54767583228419	5.02169055238461	5.79243291566566	5.64611629484499	6.30045898493509	5.83059489890737	6.23872593214787	6.44955207594507	5.67403153801696	4.5719002770147	6.03073580861234	5.06529855680455
"ENSDARG00000079560"	6.23065760899876	6.41373705741589	5.79047000592123	6.40839052780316	6.18893038086928	5.91228142236992	6.13910042105975	5.69598844803512	6.47719107769207	6.41373705741589	6.17012614531761	5.69986133310639	5.34599978010195	5.8863628920809
"ENSDARG00000059058"	4.76509040052335	4.57939562271386	4.6244320874764	3.799522946768	5.21564200813945	5.21943110247119	5.75960827543189	5.21281855355469	5.3767886565265	5.66981632627357	5.22047204338761	3.83163265272166	4.77240377323617	4.44598454723237
"ENSDARG00000091835"	5.35142469819004	4.76836209263858	5.34410890786186	4.83059046306877	4.91750184205395	5.6167263328166	5.08360463541386	4.76509040052335	4.71055150492439	4.47540957140495	4.50667464996403	5.31055490929286	5.43882025506631	5.20983139814793
"ENSDARG00000099461"	7.73230245384869	7.58592892852864	7.80776481701225	7.72644976114368	7.29210061104254	7.78747270301715	7.51132158640005	7.55271843294321	7.3415312038502	7.53069847186032	7.41941751479448	8.16641442280405	7.90708481914017	7.97749886339598
"ENSDARG00000101812"	3.67639362752783	3.67639362752783	4.67512597528922	4.20092411929506	4.91750184205395	4.91750184205395	5.44577453548508	4.71055150492439	5.34410890786186	5.69986133310639	5.18172570338802	3.94031097266973	4.8267013356386	4.22338371833842
"ENSDARG00000016490"	8.64694715580116	8.83757532272526	8.63879461776498	8.81263990946418	9.02918434074051	8.74459808301742	9.03473504501308	8.88473177752959	9.02230948283401	9.31202257187263	8.92638232830262	7.73418883049755	8.76119122142569	8.51735652471931
"ENSDARG00000104718"	4.90727347090612	4.64713790373553	4.88799775321729	4.83059046306877	5.11598178902986	5.10202557722652	4.9110211437557	4.9537901776065	4.71055150492439	4.19589631015996	4.28732566074739	5.35142469819004	5.80328648813677	5.40988304739345
"ENSDARG00000100361"	5.51673324886539	5.75960827543189	5.64611629484499	5.12213995296223	5.53799310336414	5.5495843772471	4.9110211437557	5.08524048147147	4.34970159725096	5.00666529895707	5.41295938467144	5.31055490929286	5.40988304739345	5.58108879291266
"ENSDARG00000004789"	5.98965441486164	6.41373705741589	6.83301474164896	5.48688551958601	5.97828044222032	6.00242456825993	7.31461969552495	6.5927696100104	6.78800019586459	7.05974622516164	6.32123480738622	5.48688551958601	6.23428668882667	5.94096053261128
"ENSDARG00000006052"	6.67946737722133	6.56873858356871	6.39816265738846	7.11908213345466	6.20584373310335	6.17834397577703	6.04988192574138	5.90608619641466	6.36051358622493	5.69986133310639	6.34111960931866	7.12912870884092	6.68504015813225	6.52852897768157
"ENSDARG00000062550"	7.31562949212373	7.37567303432882	7.27018930143041	7.46250676522715	7.6360820938511	7.56148836916179	7.79376301264288	7.60579137375629	7.70615596938151	8.18721020194972	7.73336095781676	7.00306179661711	7.59519890111247	7.27209520906247
"ENSDARG00000005783"	7.34982158717923	7.64863899016035	7.14833871454712	6.97950877754696	7.68730660337369	7.27415234809335	8.26986856050178	7.51132158640005	7.75372946970883	8.19308233477735	7.42945374574752	6.20449665972826	7.60122373908976	6.95991950366731
"ENSDARG00000056162"	5.41295938467144	6.09667592958983	5.97749378842282	5.6151530252216	5.48688551958601	5.91228142236992	5.75960827543189	5.40988304739345	5.43365233762169	5.50663594265862	5.22047204338761	6.20449665972826	6.08587833803385	6.21136292745058
"ENSDARG00000016730"	5.12213995296223	4.87972287259683	4.43336783594793	5.12213995296223	5.17873854798126	5.33860776116077	5.04340128670636	5.18172570338802	4.34970159725096	4.26763274519953	4.20092411929506	5.44373388175673	5.31055490929286	5.15418115015788
"ENSDARG00000039899"	5.64611629484499	6.09667592958983	5.34410890786186	5.48688551958601	5.58786329329774	5.33860776116077	5.3783741607893	5.58569374693749	5.64611629484499	5.93676840827714	5.6151530252216	4.91750184205395	4.91750184205395	5.33085494366356
"ENSDARG00000056395"	4.43698398402436	4.51125538835115	4.67512597528922	4.63121924407843	5.11598178902986	5.14793945385106	5.90535533560896	4.87972287259683	5.11915279755547	6.03073580861234	5.67403153801696	3.76325550915723	5.25632647153924	4.51514451578132
"ENSDARG00000083588"	6.0939395469543	6.05121161703905	6.3285977299587	6.00825929787678	4.78362983027623	5.75712503127756	5.88148486443406	5.83059489890737	5.64611629484499	5.3783741607893	6.07113053378269	6.7056371902869	6.18893038086928	6.52852897768157
"ENSDARG00000110069"	4.71055150492439	4.64713790373553	4.43336783594793	4.54659334156884	4.12176071277759	3.56444408331874	4.86180433020235	4.00814474097419	3.99324569655909	4.12176071277759	3.91481643579519	5.05359166019676	4.8267013356386	4.71055150492439
"ENSDARG00000071143"	3.98659502481684	3.91481643579519	3.17310627211622	3.55733439235081	3.79241325580008	4.38801618844759	4.9110211437557	3.7823475098566	4.34970159725096	5.41716607674669	4.20092411929506	3.40045778710461	3.67639362752783	3.56444408331874
"ENSDARG00000100908"	6.2125406505069	6.23065760899876	6.45985394131584	5.44989707104624	6.25351612224219	6.28775762669557	6.99616747295656	6.75678777841243	6.85633466121866	7.10661574343765	6.87115893472493	6.02575018457681	6.89009092778749	6.41490147258226
"ENSDARG00000063568"	5.54767583228419	5.33639155433073	5.85846598128718	5.0766391707057	5.6151530252216	5.75712503127756	5.82636903658822	5.40988304739345	5.48688551958601	5.75960827543189	5.70391340990957	3.65364953637853	5.80328648813677	4.76836209263858
"ENSDARG00000098791"	8.18962196474836	7.47284292736858	7.5673342658153	8.16499718816822	7.85375246034524	7.53680741928065	7.3046118612525	7.38515351838161	7.6909804777819	7.88140849466263	7.77715167585268	7.29394634440027	6.84293784595581	7.14724347562806
"ENSDARG00000103878"	13.1928706347573	13.0430816334193	13.0916431907269	13.1994191307023	13.184264432885	13.1216077006105	12.7661063637977	12.8973756020371	13.2093205791225	13.1159354009936	13.2857879537345	12.7661063637977	12.0282417123641	12.7187354263909
"ENSDARG00000045661"	5.96383878815159	5.58108879291266	5.64611629484499	5.82636903658822	5.14793945385106	5.17873854798126	5.25632647153924	5.71526467718697	5.66981632627357	5.27917898181212	5.3783741607893	6.72211118191428	5.82636903658822	5.69769178674614
