#NAME	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12
ENSDARG00000100445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100446	409	96	112	12	150	25	88	74	78	20	164	7	18	48	118	30	58	47
ENSDARG00000100449	6	10	15	0	6	0	9	21	13	0	0	0	0	1	16	0	0	21
ENSDARG00000100450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100451	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100452	1248	1635	2113	50	2271	464	2229	1416	1839	185	1430	310	122	514	1306	735	564	980
ENSDARG00000100453	29	50	69	3	81	1	28	33	30	28	13	17	0	11	36	27	37	14
ENSDARG00000100455	0	0	0	0	0	0	11	7	0	0	0	0	0	21	0	0	14	0
ENSDARG00000100456	262	508	339	0	61	55	256	85	656	75	523	14	9	17	62	29	196	273
ENSDARG00000100460	7	14	8	0	0	0	1	31	5	0	13	0	0	0	9	0	3	26
ENSDARG00000100461	0	9	0	0	4	0	18	5	0	0	0	0	0	0	0	0	2	4
ENSDARG00000100462	5	19	24	0	2	5	15	9	20	2	9	0	0	12	6	0	0	2
ENSDARG00000100464	5	44	5	0	2	0	0	0	0	0	0	0	0	8	16	0	0	0
ENSDARG00000100465	6	28	9	0	37	0	15	3	18	0	4	4	0	2	2	6	0	3
ENSDARG00000100466	14	18	25	0	9	0	19	13	27	0	0	0	5	3	1	3	19	4
ENSDARG00000100467	27	0	23	0	37	0	27	6	10	9	13	6	2	16	26	42	2	8
ENSDARG00000100468	14	6	0	0	5	0	11	9	16	1	0	0	0	11	12	4	0	6
ENSDARG00000100474	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000100475	0	0	5	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000100476	12	8	21	0	13	11	69	7	39	3	17	3	2	2	12	27	10	14
ENSDARG00000100478	4	16	31	5	24	8	27	22	37	3	11	0	9	0	0	45	17	33
ENSDARG00000100479	20	36	3	0	2	10	11	3	11	0	22	0	4	9	2	18	3	7
ENSDARG00000100480	24	24	24	0	16	1	0	14	11	0	5	3	0	0	15	21	7	9
ENSDARG00000100481	73	135	168	1	171	34	230	93	110	14	203	18	5	48	122	79	62	106
ENSDARG00000100482	14	94	67	0	78	13	25	14	54	0	25	0	0	0	0	4	0	12
ENSDARG00000100483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSDARG00000100484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000100486	8	2	18	0	9	4	6	18	20	0	11	0	0	1	13	0	10	9
ENSDARG00000100487	91	85	150	1	162	16	169	139	151	14	130	15	31	47	58	71	60	44
ENSDARG00000100494	152	160	454	8	322	52	225	187	186	22	140	51	31	98	170	136	81	197
ENSDARG00000100497	158	213	231	1	172	27	234	166	170	40	113	30	22	42	125	97	54	141
ENSDARG00000100498	6	12	13	0	21	0	17	1	14	0	7	0	3	8	5	8	4	11
ENSDARG00000100499	202	213	331	12	270	36	367	221	222	36	226	59	37	77	203	140	118	178
ENSDARG00000100502	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100503	24	21	118	2	140	42	131	85	199	10	113	3	2	12	108	132	78	108
ENSDARG00000100504	0	0	15	0	3	0	0	0	12	0	10	0	1	0	5	2	0	0
ENSDARG00000100505	63	42	52	0	16	31	23	23	46	0	43	13	6	2	38	7	5	6
ENSDARG00000100506	0	0	0	0	59	0	77	0	116	0	18	0	0	0	48	0	15	0
ENSDARG00000100508	30	61	97	1	92	2	72	21	76	1	53	7	33	9	56	48	13	43
ENSDARG00000100509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100513	5	6	9	5	22	0	10	2	0	0	13	0	0	0	7	0	0	4
ENSDARG00000100514	31	7	5	0	15	10	28	24	25	4	20	5	2	0	18	15	17	6
ENSDARG00000100515	47	43	69	3	50	3	48	49	54	2	72	12	2	10	29	13	38	36
ENSDARG00000100516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100518	56	39	114	2	91	16	127	100	124	6	75	6	2	33	58	24	40	24
ENSDARG00000100519	72	65	125	4	112	18	90	41	51	1	71	25	8	72	45	30	56	46
ENSDARG00000100524	74	159	223	10	205	48	185	113	181	14	226	17	20	22	163	65	44	106
ENSDARG00000100528	0	11	0	0	0	0	0	0	7	0	0	0	0	0	10	2	0	0
ENSDARG00000100529	55	135	128	0	86	19	97	63	93	9	34	27	8	34	97	52	29	48
ENSDARG00000100531	31	19	62	0	39	22	44	6	51	2	66	0	2	22	27	17	17	24
ENSDARG00000100533	3	33	16	1	11	5	16	25	13	8	9	5	0	8	3	2	1	16
ENSDARG00000100534	18	18	63	0	19	7	17	11	19	0	7	2	0	12	11	19	14	4
ENSDARG00000100535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100536	34	82	146	7	90	12	92	72	99	17	83	23	4	32	48	78	17	36
ENSDARG00000100538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100539	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0
ENSDARG00000100540	22	43	19	0	66	0	12	55	19	0	30	7	1	0	43	23	6	29
ENSDARG00000100541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100544	1	5	14	0	4	0	1	32	26	0	2	0	0	0	0	16	6	2
ENSDARG00000100546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100547	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100548	13	0	3	0	0	0	66	6	13	0	4	0	3	0	1	3	12	1
ENSDARG00000100549	1	7	30	0	15	0	2	3	23	0	1	0	0	0	29	6	0	18
ENSDARG00000100550	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ENSDARG00000100552	6	40	28	0	12	2	22	15	28	2	5	2	8	13	0	10	0	13
ENSDARG00000100553	121	172	366	6	188	72	337	195	307	43	258	70	16	73	175	244	132	135
ENSDARG00000100554	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100555	29	47	32	4	43	2	68	21	45	0	62	0	0	30	35	11	32	13
ENSDARG00000100556	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	11	0
ENSDARG00000100558	27	37	45	2	31	9	43	29	30	12	3	2	1	2	20	26	3	15
ENSDARG00000100559	4	0	25	0	2	9	23	20	13	0	4	5	2	9	2	9	4	2
ENSDARG00000100560	81	33	74	7	38	4	57	35	62	25	50	11	15	30	76	43	55	44
ENSDARG00000100562	178	212	265	11	243	39	231	168	320	23	216	22	47	108	267	202	131	178
ENSDARG00000100564	20	27	39	0	6	2	38	19	41	0	14	6	5	2	32	17	1	2
ENSDARG00000100565	0	0	0	0	0	10	12	0	0	0	0	0	0	2	1	0	0	0
ENSDARG00000100568	1	0	4	0	2	0	6	4	4	0	2	0	0	4	1	3	0	0
ENSDARG00000100573	36	78	61	1	64	22	56	56	93	12	53	7	3	12	80	46	6	28
ENSDARG00000100576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100578	0	0	2	0	0	0	11	1	15	0	0	0	0	0	1	0	0	0
ENSDARG00000100582	117	87	61	0	117	27	298	73	237	36	160	16	23	49	128	61	36	77
ENSDARG00000100583	0	8	1	0	0	0	5	8	3	0	10	1	0	0	5	1	0	5
ENSDARG00000100584	6	0	8	0	0	0	48	4	57	0	0	0	0	1	0	37	0	24
ENSDARG00000100585	18	24	17	0	17	0	19	8	15	0	0	0	0	7	29	5	0	2
ENSDARG00000100587	16	12	43	0	44	5	37	57	57	12	69	18	5	10	22	20	4	9
ENSDARG00000100588	201	249	613	21	489	61	584	301	558	51	689	103	46	175	475	242	230	262
ENSDARG00000100590	0	1	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0
ENSDARG00000100591	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSDARG00000100592	101	65	206	3	227	28	130	105	136	26	114	31	11	36	138	94	60	104
ENSDARG00000100593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
ENSDARG00000100594	24	19	44	0	66	1	44	29	28	3	28	13	1	8	21	12	25	34
ENSDARG00000100595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100596	387	454	593	4	574	83	460	360	588	61	458	113	53	138	353	232	158	274
ENSDARG00000100597	15	28	36	0	2	0	9	3	10	0	4	0	15	0	0	0	1	1
ENSDARG00000100598	20	61	29	0	22	0	35	3	38	2	11	6	10	13	17	3	13	7
ENSDARG00000100599	0	5	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ENSDARG00000100604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100606	19	27	35	0	32	9	16	57	28	7	43	0	8	12	65	31	30	26
ENSDARG00000100607	22	49	61	2	37	2	46	36	31	4	37	12	0	1	37	19	15	38
ENSDARG00000100612	7	0	2	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0
ENSDARG00000100613	32	8	89	10	15	4	62	12	26	4	47	16	0	1	45	30	7	28
ENSDARG00000100614	5	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ENSDARG00000100617	0	0	0	0	0	0	19	11	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100620	153	185	267	5	109	95	235	126	135	27	119	39	8	101	101	77	65	89
ENSDARG00000100621	21	56	108	0	60	3	116	50	106	1	62	8	2	35	52	74	31	50
ENSDARG00000100623	512	175	294	5	351	117	303	678	363	185	150	172	40	80	183	136	289	154
ENSDARG00000100624	43	11	47	3	37	11	66	51	84	8	60	0	4	28	49	22	12	10
ENSDARG00000100627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100631	22	14	10	0	26	7	5	5	4	0	7	0	2	0	15	0	0	9
ENSDARG00000100633	98	112	189	4	164	54	202	122	126	15	166	17	24	62	133	85	34	98
ENSDARG00000100635	4	58	101	14	109	3	74	9	50	3	59	14	0	34	99	9	2	37
ENSDARG00000100636	17	43	105	5	42	26	63	137	52	5	140	3	0	95	32	5	124	84
ENSDARG00000100637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100640	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100642	15	3	13	6	31	0	18	6	28	5	39	0	0	7	31	20	10	31
ENSDARG00000100647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100649	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	8	0	0
ENSDARG00000100651	69	58	168	3	100	7	138	83	95	16	121	11	24	36	63	88	31	49
ENSDARG00000100652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100654	9	40	20	0	10	0	46	4	28	0	8	18	1	15	1	16	24	0
ENSDARG00000100655	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	2
ENSDARG00000100657	2	23	11	0	0	0	20	0	16	0	0	6	2	0	23	2	6	1
ENSDARG00000100658	3	0	0	0	0	0	2	4	1	0	0	0	0	0	13	2	0	3
ENSDARG00000100660	7	4	21	0	25	0	9	7	35	0	18	0	2	3	0	16	0	3
ENSDARG00000100662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100663	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4
ENSDARG00000100666	203	66	389	3	273	62	215	256	113	9	80	40	4	23	205	71	60	122
ENSDARG00000100669	0	5	2	0	2	0	12	6	23	0	10	10	1	0	5	4	0	14
ENSDARG00000100670	129	124	208	9	302	44	214	129	152	0	181	66	18	57	91	88	102	208
ENSDARG00000100672	0	1	0	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0
ENSDARG00000100673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000100674	114	74	201	6	128	18	115	89	93	4	69	16	14	39	85	65	47	88
ENSDARG00000100677	12	2	33	0	9	2	22	40	25	9	2	6	0	3	10	0	1	9
ENSDARG00000100678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100679	42	57	64	11	78	12	102	57	112	8	72	12	26	29	31	74	37	59
ENSDARG00000100686	0	0	9	0	3	2	15	15	1	0	4	0	0	0	7	8	2	2
ENSDARG00000100690	10	0	0	0	0	0	3	0	0	0	0	0	0	3	5	2	0	2
ENSDARG00000100691	26	74	72	0	36	3	34	23	37	4	39	1	0	10	13	33	19	29
ENSDARG00000100693	51	46	66	0	126	25	73	42	82	5	81	5	5	33	62	33	49	58
ENSDARG00000100694	15	37	24	3	35	0	22	3	23	0	22	0	0	0	13	0	0	3
ENSDARG00000100698	5	3	23	0	22	0	103	17	10	3	13	0	5	0	16	14	0	8
ENSDARG00000100702	0	5	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0
ENSDARG00000100703	14	1	5	0	19	0	6	8	0	6	15	0	0	2	10	0	17	12
ENSDARG00000100706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100708	20	35	143	0	37	4	20	24	44	1	85	2	3	19	28	40	10	27
ENSDARG00000100709	36	37	30	0	44	7	31	18	24	1	32	6	2	1	15	16	0	10
ENSDARG00000100712	8	11	4	0	0	3	1	5	6	0	4	0	0	1	1	1	9	0
ENSDARG00000100715	86	161	200	2	218	36	123	95	210	22	135	18	29	70	103	49	51	86
ENSDARG00000100716	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100717	61	87	200	1	57	30	119	90	157	11	83	26	24	40	76	74	70	60
ENSDARG00000100718	68	117	120	0	164	48	65	49	136	1	118	16	0	0	133	25	13	39
ENSDARG00000100719	9	7	5	0	6	0	27	11	12	0	10	5	0	0	14	10	1	3
ENSDARG00000100721	0	0	0	0	8	0	0	13	20	0	0	0	0	0	0	1	6	0
ENSDARG00000100722	54	51	96	6	121	26	160	60	147	2	81	30	25	16	52	61	31	136
ENSDARG00000100723	0	0	0	0	9	0	0	0	15	0	0	0	0	0	0	0	0	0
ENSDARG00000100725	85	175	198	0	104	29	178	128	181	29	104	22	6	42	130	59	54	152
ENSDARG00000100728	5	6	7	0	2	0	4	0	10	0	0	0	0	2	4	0	0	0
ENSDARG00000100729	404	553	636	11	528	63	499	363	628	68	388	90	83	193	375	352	162	303
ENSDARG00000100731	12	37	30	0	41	6	37	13	25	0	41	3	0	2	80	38	5	17
ENSDARG00000100732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100737	1	6	4	0	1	0	4	0	0	0	0	0	0	0	2	0	0	0
ENSDARG00000100738	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0
ENSDARG00000100739	25	38	73	0	57	26	79	20	39	3	39	9	0	36	49	22	23	14
ENSDARG00000100741	36	5	20	0	12	0	15	1	16	0	38	0	1	6	4	19	3	7
ENSDARG00000100742	59	63	89	0	107	12	57	67	68	11	56	6	5	28	50	36	20	26
ENSDARG00000100743	0	3	0	0	13	6	14	3	1	0	0	0	0	4	0	7	0	3
ENSDARG00000100747	45	86	169	0	66	26	164	145	99	22	76	2	30	33	83	112	39	45
ENSDARG00000100751	7	22	23	5	17	0	10	2	21	0	14	0	6	4	12	16	2	8
ENSDARG00000100752	53	71	58	0	69	16	101	44	44	0	24	12	1	30	33	10	29	15
ENSDARG00000100753	122	120	192	2	188	39	161	124	134	13	151	14	22	70	126	119	40	82
ENSDARG00000100754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100757	12	101	83	0	81	3	122	48	95	0	77	23	3	16	34	11	16	30
ENSDARG00000100761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100764	20	23	57	30	12	2	19	55	35	0	49	0	3	0	12	11	0	32
ENSDARG00000100765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100766	40	32	105	0	39	14	16	5	14	9	24	2	0	3	16	21	12	16
ENSDARG00000100769	38	27	79	6	26	0	55	11	37	0	14	0	0	4	11	12	0	7
ENSDARG00000100771	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	3
ENSDARG00000100772	0	7	12	0	0	0	27	0	0	0	0	0	0	0	15	0	1	0
ENSDARG00000100773	21	3	43	0	7	5	3	21	16	0	3	0	2	5	64	15	9	14
ENSDARG00000100774	1	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ENSDARG00000100777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100780	2	11	0	0	0	0	6	0	12	5	0	0	0	0	0	2	0	1
ENSDARG00000100781	4	11	9	0	7	0	20	16	39	8	17	9	0	1	38	3	6	8
ENSDARG00000100782	1	21	39	0	13	0	25	2	15	0	18	0	0	1	5	12	2	6
ENSDARG00000100786	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	12	8	2
ENSDARG00000100788	0	2	0	0	0	0	13	10	10	0	0	0	0	0	4	0	0	3
ENSDARG00000100789	173	214	356	10	217	28	182	100	281	21	155	17	6	19	114	94	58	106
ENSDARG00000100791	1	23	18	0	17	0	7	12	26	0	13	0	0	0	14	6	0	19
ENSDARG00000100792	41	62	122	0	66	19	63	48	82	5	67	25	0	65	34	33	25	22
ENSDARG00000100793	0	0	0	0	6	8	0	0	0	0	0	0	0	6	0	0	0	6
ENSDARG00000100794	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSDARG00000100795	11	4	8	0	13	0	16	17	16	0	15	1	1	0	1	11	6	4
ENSDARG00000100797	24	28	29	1	24	0	49	32	31	12	31	11	0	6	17	28	1	21
ENSDARG00000100799	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8
ENSDARG00000100801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSDARG00000100803	11	37	29	0	56	2	64	16	33	0	27	7	0	15	42	8	16	26
ENSDARG00000100804	20	20	15	0	6	0	24	14	0	0	18	0	0	1	8	11	12	21
ENSDARG00000100805	1	15	70	0	12	5	17	37	42	3	28	4	0	13	26	21	13	35
ENSDARG00000100807	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000100808	5	1	0	0	12	0	0	0	2	0	3	5	1	0	0	2	0	1
ENSDARG00000100809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100810	0	0	27	0	3	0	9	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000100813	14	29	20	0	7	0	6	17	14	0	28	0	4	0	8	0	3	23
ENSDARG00000100815	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3
ENSDARG00000100818	4	2	0	0	0	0	5	0	5	0	2	0	0	0	0	0	7	3
ENSDARG00000100819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100821	21	10	22	0	20	0	24	26	38	4	29	1	3	0	8	14	9	16
ENSDARG00000100822	7	6	0	0	6	2	3	10	7	2	1	0	0	0	0	15	0	2
ENSDARG00000100823	4	16	45	3	1	0	7	4	18	0	13	0	1	8	9	0	0	0
ENSDARG00000100825	215	367	526	2	471	93	265	232	501	22	131	47	145	120	311	224	116	215
ENSDARG00000100826	176	181	277	7	401	58	267	241	318	52	324	67	11	100	257	122	171	284
ENSDARG00000100828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSDARG00000100829	2	0	10	0	0	7	0	0	16	0	0	0	0	0	0	13	0	14
ENSDARG00000100833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100835	0	2	0	0	1	0	6	2	0	0	0	0	0	0	0	0	0	1
ENSDARG00000100839	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100842	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100844	9	9	15	0	3	0	14	3	8	0	0	2	0	0	15	8	4	0
ENSDARG00000100846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100847	23	20	39	0	29	3	37	28	36	0	38	0	1	9	8	23	23	12
ENSDARG00000100850	43	47	76	0	55	11	22	22	54	2	32	8	8	35	16	24	21	16
ENSDARG00000100851	58	31	63	2	92	10	40	56	67	0	40	17	19	18	56	35	29	56
ENSDARG00000100854	82	171	289	12	200	14	300	165	244	15	195	51	29	57	205	101	50	115
ENSDARG00000100858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100862	27	36	33	0	59	16	95	27	52	6	54	3	2	10	27	47	23	27
ENSDARG00000100865	0	0	5	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0
ENSDARG00000100867	84	119	208	5	151	30	127	97	133	3	89	20	34	57	85	42	55	76
ENSDARG00000100869	59	120	144	0	131	13	153	88	104	7	108	10	9	79	75	68	46	90
ENSDARG00000100872	0	13	8	0	9	0	1	13	4	1	11	9	0	5	14	0	0	5
ENSDARG00000100875	2	3	42	6	10	0	13	5	27	0	23	2	2	10	0	13	1	9
ENSDARG00000100876	30	51	62	1	57	21	51	42	31	16	47	6	3	12	40	19	5	10
ENSDARG00000100882	1	11	24	0	0	1	17	0	2	0	1	0	6	0	5	0	1	8
ENSDARG00000100883	0	9	30	0	13	9	60	0	2	0	12	5	0	4	15	9	0	14
ENSDARG00000100885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100886	0	1	14	0	1	11	26	0	4	0	28	0	0	3	0	5	24	1
ENSDARG00000100887	0	1	4	0	5	0	26	25	8	0	0	1	2	0	3	2	13	2
ENSDARG00000100889	15	15	17	0	2	7	30	2	0	0	9	0	0	8	5	5	12	11
ENSDARG00000100890	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ENSDARG00000100892	5	6	2	0	0	5	5	0	6	4	0	0	0	7	5	0	0	0
ENSDARG00000100896	5	3	14	0	11	0	2	14	5	0	1	0	7	0	0	14	23	9
ENSDARG00000100897	74	85	161	2	69	21	137	71	101	15	67	29	21	13	81	64	30	65
ENSDARG00000100899	0	0	0	0	0	1	5	1	14	2	3	0	0	5	5	0	0	0
ENSDARG00000100900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100904	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000100906	0	1	10	0	0	0	1	0	0	0	2	0	0	0	1	4	0	1
ENSDARG00000100908	56	89	117	0	175	12	99	65	94	14	98	23	31	17	58	61	30	84
ENSDARG00000100909	0	0	0	0	7	0	0	4	1	0	0	0	0	0	0	15	0	0
ENSDARG00000100910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100912	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100913	146	244	267	2	213	34	195	113	214	46	161	18	24	47	268	72	47	157
ENSDARG00000100915	15	36	48	10	78	38	18	30	51	0	282	1	286	211	30	24	252	47
ENSDARG00000100916	49	28	121	3	45	11	138	105	42	17	47	6	9	30	25	118	13	28
ENSDARG00000100917	5	17	5	0	18	2	31	10	15	2	13	1	0	1	21	3	3	34
ENSDARG00000100918	3	61	7	0	19	2	28	7	14	0	29	5	4	1	25	12	5	25
ENSDARG00000100919	0	3	4	0	0	0	2	0	5	0	10	6	0	0	0	2	0	2
ENSDARG00000100923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100925	96	207	104	1	311	27	227	196	190	11	186	22	23	71	172	170	30	119
ENSDARG00000100927	17	32	61	0	82	17	24	8	50	2	15	2	0	16	38	8	0	16
ENSDARG00000100938	7	4	1	0	1	0	1	2	3	0	6	1	1	0	0	3	0	0
ENSDARG00000100939	4	48	68	2	35	0	70	20	99	0	42	10	16	19	97	14	23	40
ENSDARG00000100940	41	63	48	1	38	11	49	22	55	0	23	11	7	11	49	21	8	11
ENSDARG00000100941	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSDARG00000100944	0	0	31	0	0	0	11	0	2	0	9	1	0	1	3	0	4	1
ENSDARG00000100946	9	13	5	0	17	0	42	0	7	0	15	0	0	1	18	0	0	0
ENSDARG00000100947	8	15	16	0	21	0	21	20	17	0	22	8	2	2	36	5	4	14
ENSDARG00000100948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100949	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSDARG00000100951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100952	1	8	9	0	10	0	11	3	6	2	10	0	0	0	0	9	0	0
ENSDARG00000100953	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0
ENSDARG00000100954	5	0	12	0	11	1	10	12	8	0	0	0	0	0	2	0	7	0
ENSDARG00000100955	5	1	7	0	16	0	16	10	15	0	4	1	0	0	10	10	2	2
ENSDARG00000100956	95	120	252	0	134	39	218	168	130	6	145	19	6	76	105	108	50	155
ENSDARG00000100958	70	79	132	9	78	9	130	91	67	0	74	3	11	22	58	49	35	41
ENSDARG00000100959	1	22	14	0	15	6	9	11	8	0	27	0	0	0	2	2	3	4
ENSDARG00000100961	13	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSDARG00000100962	38	30	51	0	34	0	74	43	73	6	54	6	9	22	25	39	39	22
ENSDARG00000100964	0	0	0	0	3	0	3	15	0	0	0	0	0	0	0	0	0	1
ENSDARG00000100965	437	450	1335	11	724	119	629	515	757	200	866	75	50	265	575	810	251	638
ENSDARG00000100968	9	4	10	0	19	0	6	21	12	5	4	4	9	0	15	9	0	3
ENSDARG00000100969	1	0	4	0	24	0	24	3	13	0	10	0	0	10	25	9	1	9
ENSDARG00000100970	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000100971	20	52	51	2	59	8	17	14	28	10	34	20	0	19	52	7	36	13
ENSDARG00000100972	0	15	2	1	0	0	11	60	5	0	0	0	4	3	4	0	0	0
ENSDARG00000100973	40	18	64	0	39	3	109	27	51	3	69	6	12	14	28	4	3	5
ENSDARG00000100979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100981	119	54	181	4	147	14	88	92	149	5	154	31	13	55	125	84	61	72
ENSDARG00000100985	0	2	1	0	11	1	1	0	1	0	0	0	0	0	11	8	0	0
ENSDARG00000100986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100990	18	16	28	0	16	6	25	32	2	1	27	0	1	4	29	14	1	3
ENSDARG00000100991	1	17	16	0	17	1	7	15	12	0	12	9	0	1	7	0	2	26
ENSDARG00000100995	0	0	13	0	0	1	19	13	8	0	9	0	1	0	3	0	0	0
ENSDARG00000100996	0	0	7	0	18	0	0	1	0	0	2	0	0	0	1	0	2	0
ENSDARG00000100997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
