Chemical,Dose,estimate,SE.x,df.x,t.ratio,p.value,adj.p.value,Group_1,contrast_1,Group,emmean,SE.y,df.y,lower.CL,upper.CL,.group,mean_flu,percent15,sd,legacy_group,keep,percent_difference,percent_difference_mean_flu
Fadrozole,Dose_4,10.200333333333333,1.745185716531392,6,5.844841174615385,0.0026765442379893534,0.00802963271396806,C,A,C,12.304333333333334,1.2340326545892513,6,8.264297046201651,16.344369620465017,a,8.103444444444444,2.418,4.975412900230269,  b,TRUE,82.90033321594018,125.87651341679123
Fadrozole,Dose_4,2.4023333333333348,1.745185716531392,6,1.3765488168835367,0.4092597261363292,0.4092597261363292,C,B,B,9.902,1.234032654589251,6,5.8619637128683175,13.942036287131682,a,8.103444444444444,2.418,4.975412900230269,  b,TRUE,24.261092035279084,29.64582961977762
Fadrozole,Dose_4,2.4023333333333348,1.745185716531392,6,1.3765488168835367,0.4092597261363292,0.4092597261363292,C,B,C,12.304333333333334,1.2340326545892513,6,8.264297046201651,16.344369620465017,a,8.103444444444444,2.418,4.975412900230269,  b,TRUE,19.524286836615836,29.64582961977762
Fadrozole,Dose_5,0.6020000000000023,4.2189948162162105,6,0.14268801603788261,0.9888591264771318,0.9888591264771318,B,A,A,10.01733333333333,2.983279844337374,6,0.2505262873696612,19.784140379297,a,12.478555555555555,8.549,5.53105937210746, a,TRUE,6.009583388792785,4.824276314032091
Fadrozole,Dose_5,0.6020000000000023,4.2189948162162105,6,0.14268801603788261,0.9888591264771318,0.9888591264771318,B,A,B,10.619333333333332,2.983279844337374,6,0.8525262873696633,20.386140379297,a,12.478555555555555,8.549,5.53105937210746, a,TRUE,5.66890576935152,4.824276314032091
Fadrozole,Dose_5,6.781666666666671,4.218994816216211,6,1.6074128938486778,0.31316171580060637,0.5553841533056538,C,A,A,10.01733333333333,2.983279844337374,6,0.2505262873696612,19.784140379297,a,12.478555555555555,8.549,5.53105937210746, a,TRUE,67.69932117662725,54.34656788980209
Fadrozole,Dose_5,6.781666666666671,4.218994816216211,6,1.6074128938486778,0.31316171580060637,0.5553841533056538,C,A,C,16.799,2.983279844337375,6,7.0321929540363275,26.565807045963673,a,12.478555555555555,8.549,5.53105937210746, a,TRUE,40.369466436494264,54.34656788980209
Fadrozole,Dose_5,6.179666666666669,4.218994816216211,6,1.4647248778107953,0.37025610220376926,0.5553841533056538,C,B,B,10.619333333333332,2.983279844337374,6,0.8525262873696633,20.386140379297,a,12.478555555555555,8.549,5.53105937210746, a,TRUE,58.19260468328209,49.522291575770005
Fadrozole,Dose_5,6.179666666666669,4.218994816216211,6,1.4647248778107953,0.37025610220376926,0.5553841533056538,C,B,C,16.799,2.983279844337375,6,7.0321929540363275,26.565807045963673,a,12.478555555555555,8.549,5.53105937210746, a,TRUE,36.78591979681332,49.522291575770005
Fadrozole,Dose_6,5.232333333333335,1.7936868094431564,6,2.917083019057097,0.06030003893590152,0.09045005840385228,C,A,A,2.0389999999999984,1.2683281062821183,6,-2.1133144094386442,6.191314409438641, a ,5.8452222222222225,1.6670000000000007,3.4553212505416115, a ,TRUE,256.61271865293475,89.51470336647216
Fadrozole,Dose_6,5.232333333333335,1.7936868094431564,6,2.917083019057097,0.06030003893590152,0.09045005840385228,C,A,C,7.271333333333333,1.2683281062821186,6,3.1190189238946893,11.423647742771976,a,5.8452222222222225,1.6670000000000007,3.4553212505416115, ab,TRUE,71.95837535527644,89.51470336647216
Fadrozole,Dose_6,6.186333333333334,1.793686809443156,6,3.4489484456062094,0.031550587498444194,0.09045005840385228,B,A,A,2.0389999999999984,1.2683281062821183,6,-2.1133144094386442,6.191314409438641, a ,5.8452222222222225,1.6670000000000007,3.4553212505416115, a ,TRUE,303.40035965342514,105.83572528370749
Fadrozole,Dose_6,6.186333333333334,1.793686809443156,6,3.4489484456062094,0.031550587498444194,0.09045005840385228,B,A,B,8.225333333333332,1.2683281062821183,6,4.073018923894689,12.377647742771973,a,5.8452222222222225,1.6670000000000007,3.4553212505416115,  b,TRUE,75.2107310747285,105.83572528370749
Fadrozole,Dose_6,0.9539999999999988,1.7936868094431564,6,0.5318654265491113,0.8590484446093947,0.8590484446093947,B,C,C,7.271333333333333,1.2683281062821186,6,3.1190189238946893,11.423647742771976,a,5.8452222222222225,1.6670000000000007,3.4553212505416115, ab,TRUE,13.120014669478303,16.321021917235328
Fadrozole,Dose_6,0.9539999999999988,1.7936868094431564,6,0.5318654265491113,0.8590484446093947,0.8590484446093947,B,C,B,8.225333333333332,1.2683281062821183,6,4.073018923894689,12.377647742771973,a,5.8452222222222225,1.6670000000000007,3.4553212505416115,  b,TRUE,11.59831415140216,16.321021917235328
Fenitrothione,Dose_1,1.3099999999999983,2.27189058161145,6,0.5766122764023329,0.8371323015064359,0.8371323015064359,A,B,B,-3.529666666666667,1.606469236371306,6,-8.789003998595753,1.7296706652624194,a,0.4192222222222223,-3.9048,5.526325673034882, a ,TRUE,37.11398621210685,312.48343493241407
Fenitrothione,Dose_1,1.3099999999999983,2.27189058161145,6,0.5766122764023329,0.8371323015064359,0.8371323015064359,A,B,A,-2.2196666666666687,1.606469236371306,6,-7.479003998595755,3.0396706652624177,a,0.4192222222222223,-3.9048,5.526325673034882, a ,TRUE,59.017870551133676,312.48343493241407
Fenitrothione,Dose_1,10.536666666666669,2.2718905816114505,6,4.637840726991798,0.008455831954104709,0.02345753603998063,C,B,B,-3.529666666666667,1.606469236371306,6,-8.789003998595753,1.7296706652624194,a,0.4192222222222223,-3.9048,5.526325673034882, a ,TRUE,298.51732930399476,2513.3845746090647
Fenitrothione,Dose_1,10.536666666666669,2.2718905816114505,6,4.637840726991798,0.008455831954104709,0.02345753603998063,C,B,C,7.0070000000000014,1.6064692363713065,6,1.7476626680709133,12.26633733192909,  b,0.4192222222222223,-3.9048,5.526325673034882,  b,TRUE,150.3734360877218,2513.3845746090647
Fenitrothione,Dose_1,9.22666666666667,2.271890581611451,6,4.061228450589464,0.015638357359987087,0.02345753603998063,C,A,A,-2.2196666666666687,1.606469236371306,6,-7.479003998595755,3.0396706652624177,a,0.4192222222222223,-3.9048,5.526325673034882, a ,TRUE,415.67802973419407,2200.9011396766505
Fenitrothione,Dose_1,9.22666666666667,2.271890581611451,6,4.061228450589464,0.015638357359987087,0.02345753603998063,C,A,C,7.0070000000000014,1.6064692363713065,6,1.7476626680709133,12.26633733192909,  b,0.4192222222222223,-3.9048,5.526325673034882,  b,TRUE,131.67784596356026,2200.9011396766505
Fenitrothione,Dose_2,2.6000000000000005,1.2484003097297491,6,2.082665295527556,0.17378549200647764,0.17378549200647764,B,A,A,-2.4873333333333343,0.8827523246452919,6,-5.377330944704396,0.40266427803772764,a,1.5283333333333333,-2.663,4.4287942490027685, a ,TRUE,104.52961672473866,170.1199563794984
Fenitrothione,Dose_2,2.6000000000000005,1.2484003097297491,6,2.082665295527556,0.17378549200647764,0.17378549200647764,B,A,B,0.11266666666666625,0.8827523246452919,6,-2.7773309447043957,3.002664278037728,a,1.5283333333333333,-2.663,4.4287942490027685, a ,TRUE,2307.6923076923167,170.1199563794984
Fenitrothione,Dose_2,9.447000000000003,1.2484003097297496,6,7.567284248788006,6.767816767824231e-4,0.002030345030347269,C,A,A,-2.4873333333333343,0.8827523246452919,6,-5.377330944704396,0.40266427803772764,a,1.5283333333333333,-2.663,4.4287942490027685, a ,TRUE,379.80434199946393,618.1243184296621
Fenitrothione,Dose_2,9.447000000000003,1.2484003097297496,6,7.567284248788006,6.767816767824231e-4,0.002030345030347269,C,A,C,6.959666666666669,0.8827523246452923,6,4.069669055295606,9.849664278037732,  b,1.5283333333333333,-2.663,4.4287942490027685,  b,TRUE,135.73925954308157,618.1243184296621
Fenitrothione,Dose_2,6.847000000000002,1.2484003097297494,6,5.484618953260452,0.0037050333202227614,0.005557549980334142,C,B,B,0.11266666666666625,0.8827523246452919,6,-2.7773309447043957,3.002664278037728,a,1.5283333333333333,-2.663,4.4287942490027685, a ,TRUE,6077.218934911267,448.0043620501637
Fenitrothione,Dose_2,6.847000000000002,1.2484003097297494,6,5.484618953260452,0.0037050333202227614,0.005557549980334142,C,B,C,6.959666666666669,0.8827523246452923,6,4.069669055295606,9.849664278037732,  b,1.5283333333333333,-2.663,4.4287942490027685,  b,TRUE,98.3811485224388,448.0043620501637
Fenitrothione,Dose_3,4.125333333333333,2.7973388014987335,6,1.4747349627878819,0.36600670324032925,0.5490100548604939,B,A,A,2.5900000000000003,1.978017235816004,6,-3.88572929253518,9.065729292535181,a,5.423,2.1368000000000005,3.650940700696192, a,TRUE,159.27927927927925,76.0710553814002
Fenitrothione,Dose_3,4.125333333333333,2.7973388014987335,6,1.4747349627878819,0.36600670324032925,0.5490100548604939,B,A,B,6.715333333333334,1.978017235816004,6,0.23960404079815323,13.191062625868515,a,5.423,2.1368000000000005,3.650940700696192, a,TRUE,61.431549687282825,76.0710553814002
Fenitrothione,Dose_3,4.373666666666668,2.797338801498734,6,1.5635098130849872,0.3299320379087133,0.5490100548604939,C,A,A,2.5900000000000003,1.978017235816004,6,-3.88572929253518,9.065729292535181,a,5.423,2.1368000000000005,3.650940700696192, a,TRUE,168.8674388674389,80.6503165529535
Fenitrothione,Dose_3,4.373666666666668,2.797338801498734,6,1.5635098130849872,0.3299320379087133,0.5490100548604939,C,A,C,6.9636666666666684,1.9780172358160046,6,0.4879373741314854,13.439395959201851,a,5.423,2.1368000000000005,3.650940700696192, a,TRUE,62.80695036139965,80.6503165529535
Fenitrothione,Dose_3,0.24833333333333485,2.797338801498734,6,0.08877485029710558,0.9956676428138764,0.9956676428138764,C,B,B,6.715333333333334,1.978017235816004,6,0.23960404079815323,13.191062625868515,a,5.423,2.1368000000000005,3.650940700696192, a,TRUE,3.69800456666338,4.579261171553289
Fenitrothione,Dose_3,0.24833333333333485,2.797338801498734,6,0.08877485029710558,0.9956676428138764,0.9956676428138764,C,B,C,6.9636666666666684,1.9780172358160046,6,0.4879373741314854,13.439395959201851,a,5.423,2.1368000000000005,3.650940700696192, a,TRUE,3.566128955052436,4.579261171553289
Fenitrothione,Dose_4,0.6016666666666661,0.9598223986952155,6,0.6268520795978225,0.8114203113015237,0.8114203113015237,C,A,A,2.3383333333333334,0.6786969268521247,6,0.1163822348350485,4.560284431831619,a,4.640333333333333,1.6969999999999998,3.18037655003303, a ,TRUE,25.730577334283655,12.966022555850861
Fenitrothione,Dose_4,0.6016666666666661,0.9598223986952155,6,0.6268520795978225,0.8114203113015237,0.8114203113015237,C,A,C,2.9399999999999995,0.6786969268521249,6,0.7180489015017142,5.161951098498285,a,4.640333333333333,1.6969999999999998,3.18037655003303, a ,TRUE,20.464852607709734,12.966022555850861
Fenitrothione,Dose_4,6.304333333333332,0.9598223986952151,6,6.568229020184837,0.0014524692781270332,0.003688749345514719,B,A,A,2.3383333333333334,0.6786969268521247,6,0.1163822348350485,4.560284431831619,a,4.640333333333333,1.6969999999999998,3.18037655003303, a ,TRUE,269.607982893799,135.85949285252494
Fenitrothione,Dose_4,6.304333333333332,0.9598223986952151,6,6.568229020184837,0.0014524692781270332,0.003688749345514719,B,A,B,8.642666666666665,0.6786969268521247,6,6.42071556816838,10.864617765164951,  b,4.640333333333333,1.6969999999999998,3.18037655003303,  b,TRUE,72.94430731255785,135.85949285252494
Fenitrothione,Dose_4,5.702666666666666,0.9598223986952152,6,5.941376940587013,0.002459166230343146,0.003688749345514719,B,C,C,2.9399999999999995,0.6786969268521249,6,0.7180489015017142,5.161951098498285,a,4.640333333333333,1.6969999999999998,3.18037655003303, a ,TRUE,193.96825396825398,122.89347029667405
Fenitrothione,Dose_4,5.702666666666666,0.9598223986952152,6,5.941376940587013,0.002459166230343146,0.003688749345514719,B,C,B,8.642666666666665,0.6786969268521247,6,6.42071556816838,10.864617765164951,  b,4.640333333333333,1.6969999999999998,3.18037655003303,  b,TRUE,65.98272138228943,122.89347029667405
Fenitrothione,Dose_5,5.224333333333334,1.6191405607777092,5,3.226608893562626,0.05148517922340601,0.07722776883510901,B,A,A,-0.3849999999999999,1.1449052702201075,5,-4.412955550125043,3.642955550125043, a ,3.10725,-1.756000000000001,3.363495832357417, a ,TRUE,1356.9696969696975,168.13366588891571
Fenitrothione,Dose_5,5.224333333333334,1.6191405607777092,5,3.226608893562626,0.05148517922340601,0.07722776883510901,B,A,B,4.839333333333334,1.1449052702201075,5,0.8113777832082913,8.867288883458377,a,3.10725,-1.756000000000001,3.363495832357417, ab,TRUE,107.9556412729026,168.13366588891571
Fenitrothione,Dose_5,6.132500000000001,1.810254179513044,5,3.3876458175887962,0.04338257179344818,0.07722776883510901,C,A,A,-0.3849999999999999,1.1449052702201075,5,-4.412955550125043,3.642955550125043, a ,3.10725,-1.756000000000001,3.363495832357417, a ,TRUE,1592.8571428571436,197.36101053986647
Fenitrothione,Dose_5,6.132500000000001,1.810254179513044,5,3.3876458175887962,0.04338257179344818,0.07722776883510901,C,A,C,5.747500000000001,1.4022168579312781,5,0.8142820977910681,10.680717902208935,a,3.10725,-1.756000000000001,3.363495832357417,  b,TRUE,106.69856459330143,197.36101053986647
Fenitrothione,Dose_5,0.9081666666666672,1.8102541795130438,5,0.5016790884642305,0.8737567839035659,0.8737567839035659,C,B,B,4.839333333333334,1.1449052702201075,5,0.8113777832082913,8.867288883458377,a,3.10725,-1.756000000000001,3.363495832357417, ab,TRUE,18.76635900261745,29.227344650950748
Fenitrothione,Dose_5,0.9081666666666672,1.8102541795130438,5,0.5016790884642305,0.8737567839035659,0.8737567839035659,C,B,C,5.747500000000001,1.4022168579312781,5,0.8142820977910681,10.680717902208935,a,3.10725,-1.756000000000001,3.363495832357417,  b,TRUE,15.801072930259538,29.227344650950748
Fenitrothione,Dose_6,1.5253333333333334,2.746040219823608,6,0.5554664940163597,0.8476147132155303,0.9214853446575373,B,A,A,0.7123333333333332,1.9417436608482708,6,-5.644641760446538,7.069308427113205,a,2.0842222222222224,0.0050000000000002265,3.1232460188791475, a,TRUE,214.13196069255974,73.18477449621494
Fenitrothione,Dose_6,1.5253333333333334,2.746040219823608,6,0.5554664940163597,0.8476147132155303,0.9214853446575373,B,A,B,2.2376666666666667,1.9417436608482708,6,-4.1193084271132046,8.594641760446539,a,2.0842222222222224,0.0050000000000002265,3.1232460188791475, a,TRUE,68.1662446000298,73.18477449621494
Fenitrothione,Dose_6,2.5903333333333345,2.7460402198236085,6,0.943297667176821,0.6354189733909708,0.9214853446575373,C,A,A,0.7123333333333332,1.9417436608482708,6,-5.644641760446538,7.069308427113205,a,2.0842222222222224,0.0050000000000002265,3.1232460188791475, a,TRUE,363.6406176883484,124.28297259835807
Fenitrothione,Dose_6,2.5903333333333345,2.7460402198236085,6,0.943297667176821,0.6354189733909708,0.9214853446575373,C,A,C,3.3026666666666675,1.9417436608482712,6,-3.0543084271132055,9.65964176044654,a,2.0842222222222224,0.0050000000000002265,3.1232460188791475, a,TRUE,78.43157044812274,124.28297259835807
Fenitrothione,Dose_6,1.065000000000001,2.746040219823608,6,0.38783117316046134,0.9214853446575373,0.9214853446575373,C,B,B,2.2376666666666667,1.9417436608482708,6,-4.1193084271132046,8.594641760446539,a,2.0842222222222224,0.0050000000000002265,3.1232460188791475, a,TRUE,47.5942201698198,51.09819810214313
Fenitrothione,Dose_6,1.065000000000001,2.746040219823608,6,0.38783117316046134,0.9214853446575373,0.9214853446575373,C,B,C,3.3026666666666675,1.9417436608482712,6,-3.0543084271132055,9.65964176044654,a,2.0842222222222224,0.0050000000000002265,3.1232460188791475, a,TRUE,32.24666935809449,51.09819810214313
Fluoxetine,Dose_1,0.11499999999999912,0.9616279791948501,6,0.11958886647234004,0.9921567511458929,0.9921567511458929,A,C,C,-2.903666666666667,0.6799736650673948,6,-5.129797612999347,-0.6775357203339865,a,-2.4957777777777777,-3.5902000000000003,1.148493336700063, a,TRUE,3.9605097003788003,4.607782031876022
Fluoxetine,Dose_1,0.11499999999999912,0.9616279791948501,6,0.11958886647234004,0.9921567511458929,0.9921567511458929,A,C,A,-2.7886666666666677,0.6799736650673945,6,-5.014797612999348,-0.5625357203339876,a,-2.4957777777777777,-3.5902000000000003,1.148493336700063, a,TRUE,4.12383456849148,4.607782031876022
Fluoxetine,Dose_1,1.1086666666666665,0.96162797919485,6,1.152905999672481,0.5200025955808423,0.8773631990597957,B,C,C,-2.903666666666667,0.6799736650673948,6,-5.129797612999347,-0.6775357203339865,a,-2.4957777777777777,-3.5902000000000003,1.148493336700063, a,TRUE,38.18160945930432,44.42168996527468
Fluoxetine,Dose_1,1.1086666666666665,0.96162797919485,6,1.152905999672481,0.5200025955808423,0.8773631990597957,B,C,B,-1.7950000000000004,0.6799736650673945,6,-4.021130946332681,0.4311309463326798,a,-2.4957777777777777,-3.5902000000000003,1.148493336700063, a,TRUE,61.76415970287834,44.42168996527468
Fluoxetine,Dose_1,0.9936666666666673,0.9616279791948499,6,1.0333171332001412,0.5849087993731971,0.8773631990597957,B,A,A,-2.7886666666666677,0.6799736650673945,6,-5.014797612999348,-0.5625357203339876,a,-2.4957777777777777,-3.5902000000000003,1.148493336700063, a,TRUE,35.63232130050204,39.81390793339866
Fluoxetine,Dose_1,0.9936666666666673,0.9616279791948499,6,1.0333171332001412,0.5849087993731971,0.8773631990597957,B,A,B,-1.7950000000000004,0.6799736650673945,6,-4.021130946332681,0.4311309463326798,a,-2.4957777777777777,-3.5902000000000003,1.148493336700063, a,TRUE,55.35747446610958,39.81390793339866
Fluoxetine,Dose_2,0.7493333333333333,1.7564310404909156,6,0.42662268888387306,0.9060543725925922,0.9060543725925922,C,A,A,0.06133333333333324,1.2419842994176695,6,-4.004735436431385,4.127402103098051,a,1.4155555555555555,-0.9167999999999996,2.3947657563481606, a,TRUE,1221.7391304347843,52.93563579277865
Fluoxetine,Dose_2,0.7493333333333333,1.7564310404909156,6,0.42662268888387306,0.9060543725925922,0.9060543725925922,C,A,C,0.8106666666666665,1.24198429941767,6,-3.2554021030980524,4.876735436431385,a,1.4155555555555555,-0.9167999999999996,2.3947657563481606, a,TRUE,92.4342105263158,52.93563579277865
Fluoxetine,Dose_2,3.313333333333333,1.7564310404909151,6,1.8864010353673037,0.22254222232305299,0.558554252969905,B,A,A,0.06133333333333324,1.2419842994176695,6,-4.004735436431385,4.127402103098051,a,1.4155555555555555,-0.9167999999999996,2.3947657563481606, a,TRUE,5402.173913043486,234.06593406593407
Fluoxetine,Dose_2,3.313333333333333,1.7564310404909151,6,1.8864010353673037,0.22254222232305299,0.558554252969905,B,A,B,3.3746666666666663,1.2419842994176695,6,-0.691402103098052,7.4407354364313845,a,1.4155555555555555,-0.9167999999999996,2.3947657563481606, a,TRUE,98.18253654681945,234.06593406593407
Fluoxetine,Dose_2,2.5639999999999996,1.7564310404909154,6,1.4597783464834304,0.3723695019799367,0.558554252969905,B,C,C,0.8106666666666665,1.24198429941767,6,-3.2554021030980524,4.876735436431385,a,1.4155555555555555,-0.9167999999999996,2.3947657563481606, a,TRUE,316.28289473684214,181.1302982731554
Fluoxetine,Dose_2,2.5639999999999996,1.7564310404909154,6,1.4597783464834304,0.3723695019799367,0.558554252969905,B,C,B,3.3746666666666663,1.2419842994176695,6,-0.691402103098052,7.4407354364313845,a,1.4155555555555555,-0.9167999999999996,2.3947657563481606, a,TRUE,75.97787435796127,181.1302982731554
Fluoxetine,Dose_3,0.23900000000000043,1.2485984142229236,6,0.19141462721522373,0.980070583663851,0.980070583663851,B,C,C,2.647333333333333,0.8828924056757992,6,-0.2431228821470155,5.537789548813682,a,3.0011111111111113,1.7396000000000003,1.3740730006484776, a,TRUE,9.027952656761538,7.963717141799348
Fluoxetine,Dose_3,0.23900000000000043,1.2485984142229236,6,0.19141462721522373,0.980070583663851,0.980070583663851,B,C,B,2.886333333333334,0.882892405675799,6,-0.00412288214701384,5.776789548813682,a,3.0011111111111113,1.7396000000000003,1.3740730006484776, a,TRUE,8.280401893983152,7.963717141799348
Fluoxetine,Dose_3,0.8223333333333341,1.2485984142229236,6,0.6586051399441514,0.7946587447957528,0.980070583663851,A,C,C,2.647333333333333,0.8828924056757992,6,-0.2431228821470155,5.537789548813682,a,3.0011111111111113,1.7396000000000003,1.3740730006484776, a,TRUE,31.062704608411014,27.400962606442086
Fluoxetine,Dose_3,0.8223333333333341,1.2485984142229236,6,0.6586051399441514,0.7946587447957528,0.980070583663851,A,C,A,3.4696666666666673,0.882892405675799,6,0.5792104511863196,6.3601228821470155,a,3.0011111111111113,1.7396000000000003,1.3740730006484776, a,TRUE,23.700643673743894,27.400962606442086
Fluoxetine,Dose_3,0.5833333333333337,1.2485984142229234,6,0.46719051272892775,0.8887689851826799,0.980070583663851,A,B,B,2.886333333333334,0.882892405675799,6,-0.00412288214701384,5.776789548813682,a,3.0011111111111113,1.7396000000000003,1.3740730006484776, a,TRUE,20.2101859337106,19.437245464642736
Fluoxetine,Dose_3,0.5833333333333337,1.2485984142229234,6,0.46719051272892775,0.8887689851826799,0.980070583663851,A,B,A,3.4696666666666673,0.882892405675799,6,0.5792104511863196,6.3601228821470155,a,3.0011111111111113,1.7396000000000003,1.3740730006484776, a,TRUE,16.812373907195706,19.437245464642736
Fluoxetine,Dose_4,0.3936666666666668,2.032128987594592,6,0.19372129873145774,0.9795940176006188,0.9795940176006188,B,A,A,2.101666666666666,1.4369321873738896,6,-2.602632006102493,6.805965339435826,a,2.7621111111111114,1.1424,2.2712119256271777, a,TRUE,18.73116574147503,14.25238344261636
Fluoxetine,Dose_4,0.3936666666666668,2.032128987594592,6,0.19372129873145774,0.9795940176006188,0.9795940176006188,B,A,B,2.495333333333333,1.4369321873738896,6,-2.208965339435826,7.199632006102492,a,2.7621111111111114,1.1424,2.2712119256271777, a,TRUE,15.776115415442165,14.25238344261636
Fluoxetine,Dose_4,1.5876666666666672,2.0321289875945925,6,0.7812824266366919,0.7272415879424576,0.9795940176006188,C,A,A,2.101666666666666,1.4369321873738896,6,-2.602632006102493,6.805965339435826,a,2.7621111111111114,1.1424,2.2712119256271777, a,TRUE,75.54321966693105,57.48018826179655
Fluoxetine,Dose_4,1.5876666666666672,2.0321289875945925,6,0.7812824266366919,0.7272415879424576,0.9795940176006188,C,A,C,3.6893333333333334,1.4369321873738898,6,-1.0149653394358267,8.393632006102493,a,2.7621111111111114,1.1424,2.2712119256271777, a,TRUE,43.033971810625246,57.48018826179655
Fluoxetine,Dose_4,1.1940000000000004,2.0321289875945925,6,0.5875611279052342,0.831621774092039,0.9795940176006188,C,B,B,2.495333333333333,1.4369321873738896,6,-2.208965339435826,7.199632006102492,a,2.7621111111111114,1.1424,2.2712119256271777, a,TRUE,47.849318728292836,43.227804819180186
Fluoxetine,Dose_4,1.1940000000000004,2.0321289875945925,6,0.5875611279052342,0.831621774092039,0.9795940176006188,C,B,C,3.6893333333333334,1.4369321873738898,6,-1.0149653394358267,8.393632006102493,a,2.7621111111111114,1.1424,2.2712119256271777, a,TRUE,32.363570654138066,43.227804819180186
Fluoxetine,Dose_5,1.0683333333333325,2.387098548757776,6,0.4475447123409644,0.8972798527930623,0.9957722327621931,B,A,A,2.5460000000000016,1.6879335711871897,6,-2.9800392441833945,8.072039244183397,a,3.3280000000000003,0.9394,2.6005226397783967, a,TRUE,41.96124639958098,32.101362179487154
Fluoxetine,Dose_5,1.0683333333333325,2.387098548757776,6,0.4475447123409644,0.8972798527930623,0.9957722327621931,B,A,B,3.614333333333334,1.6879335711871897,6,-1.911705910850062,9.14037257751673,a,3.3280000000000003,0.9394,2.6005226397783967, a,TRUE,29.558240339389435,32.101362179487154
Fluoxetine,Dose_5,1.2776666666666658,2.3870985487577765,6,0.5352383408433437,0.8574323740954117,0.9957722327621931,C,A,A,2.5460000000000016,1.6879335711871897,6,-2.9800392441833945,8.072039244183397,a,3.3280000000000003,0.9394,2.6005226397783967, a,TRUE,50.18329405603554,38.391426282051256
Fluoxetine,Dose_5,1.2776666666666658,2.3870985487577765,6,0.5352383408433437,0.8574323740954117,0.9957722327621931,C,A,C,3.8236666666666674,1.6879335711871903,6,-1.7023725775167304,9.349705910850066,a,3.3280000000000003,0.9394,2.6005226397783967, a,TRUE,33.41469793392029,38.391426282051256
Fluoxetine,Dose_5,0.20933333333333337,2.387098548757776,6,0.08769362850237938,0.9957722327621931,0.9957722327621931,C,B,B,3.614333333333334,1.6879335711871897,6,-1.911705910850062,9.14037257751673,a,3.3280000000000003,0.9394,2.6005226397783967, a,TRUE,5.791755049340589,6.290064102564104
Fluoxetine,Dose_5,0.20933333333333337,2.387098548757776,6,0.08769362850237938,0.9957722327621931,0.9957722327621931,C,B,C,3.8236666666666674,1.6879335711871903,6,-1.7023725775167304,9.349705910850066,a,3.3280000000000003,0.9394,2.6005226397783967, a,TRUE,5.4746752680673,6.290064102564104
Fluoxetine,Dose_6,1.2530000000000003,1.5379614212760129,6,0.814714844381736,0.7083925927176085,0.7083925927176085,A,C,C,-0.40566666666666695,1.0875029501875695,6,-3.965986861421105,3.1546535280877714,a,1.2387777777777778,-1.3545999999999998,2.2993134180542776, a,TRUE,308.8742810188988,101.14808503004757
Fluoxetine,Dose_6,1.2530000000000003,1.5379614212760129,6,0.814714844381736,0.7083925927176085,0.7083925927176085,A,C,A,0.8473333333333334,1.087502950187569,6,-2.7129868614211037,4.407653528087771,a,1.2387777777777778,-1.3545999999999998,2.2993134180542776, a,TRUE,147.87568843430373,101.14808503004757
Fluoxetine,Dose_6,3.6803333333333335,1.5379614212760129,6,2.392994572178437,0.11700523535086915,0.35101570605260746,B,C,C,-0.40566666666666695,1.0875029501875695,6,-3.965986861421105,3.1546535280877714,a,1.2387777777777778,-1.3545999999999998,2.2993134180542776, a,TRUE,907.2308956450282,297.09390976769214
Fluoxetine,Dose_6,3.6803333333333335,1.5379614212760129,6,2.392994572178437,0.11700523535086915,0.35101570605260746,B,C,B,3.274666666666666,1.087502950187569,6,-0.2856535280877708,6.834986861421103,a,1.2387777777777778,-1.3545999999999998,2.2993134180542776, a,TRUE,112.38802931596092,297.09390976769214
Fluoxetine,Dose_6,2.427333333333333,1.5379614212760124,6,1.5782797277967013,0.3242113296180148,0.4863169944270222,B,A,A,0.8473333333333334,1.087502950187569,6,-2.7129868614211037,4.407653528087771,a,1.2387777777777778,-1.3545999999999998,2.2993134180542776, a,TRUE,286.4673485444531,195.94582473764459
Fluoxetine,Dose_6,2.427333333333333,1.5379614212760124,6,1.5782797277967013,0.3242113296180148,0.4863169944270222,B,A,B,3.274666666666666,1.087502950187569,6,-0.2856535280877708,6.834986861421103,a,1.2387777777777778,-1.3545999999999998,2.2993134180542776, a,TRUE,74.12459283387622,195.94582473764459
Flutamide,Dose_1,2.150333333333335,2.7051980553221093,6,0.7948894274498115,0.7195854275568301,0.7538184600210581,C,A,A,4.128999999999997,1.912863889370924,6,-2.133427089479788,10.391427089479782,a,6.224111111111111,2.8908,3.382379504300354, a,TRUE,52.07879228223145,34.54844065194497
Flutamide,Dose_1,2.150333333333335,2.7051980553221093,6,0.7948894274498115,0.7195854275568301,0.7538184600210581,C,A,C,6.279333333333332,1.9128638893709244,6,0.016906243853545,12.54176042281312,a,6.224111111111111,2.8908,3.382379504300354, a,TRUE,34.244611954559964,34.54844065194497
Flutamide,Dose_1,4.135000000000002,2.7051980553221084,6,1.5285387300441655,0.3437967841918994,0.7538184600210581,B,A,A,4.128999999999997,1.912863889370924,6,-2.133427089479788,10.391427089479782,a,6.224111111111111,2.8908,3.382379504300354, a,TRUE,100.1453136352629,66.435189317528625
Flutamide,Dose_1,4.135000000000002,2.7051980553221084,6,1.5285387300441655,0.3437967841918994,0.7538184600210581,B,A,B,8.264,1.912863889370924,6,2.0015729105202142,14.526427089479785,a,6.224111111111111,2.8908,3.382379504300354, a,TRUE,50.03630203291387,66.435189317528625
