.id,dose,diff,lwr.ci,upr.ci,pval,adj_p.value,is.significant
DMSO,0.01,0.6061343402772851,-0.6519792589216052,1.8642479394761753,0.5980027729704528,0.999999842016207,FALSE
DMSO,0.1,1.5957498844544091,0.3376362852555188,2.8538634836532992,0.008121123054857793,0.10982628479068553,TRUE
DMSO,1,0.8683789245335194,-0.38973467466537093,2.1264925237324097,0.2671166139771457,0.8422464252668401,FALSE
DMSO,10,-0.11397168647372831,-1.3720852856726187,1.144141912725162,0.9994615102492682,0.999999842016207,FALSE
EE2,1e-7,-0.22497261438857494,-1.067696968353251,0.617751739576101,0.9340192405874067,0.999999842016207,FALSE
EE2,1e-6,-0.728057522384265,-1.570781876348941,0.11466683158041091,0.11116437413664593,0.5372944749937886,FALSE
EE2,1e-5,-0.5464713334182655,-1.4151317145874565,0.3221890477509256,0.3496809409441535,0.9054238649446832,FALSE
EE2,1e-4,-0.5400338199371765,-1.3827581739018524,0.30269053402749946,0.33284909656093997,0.8990291399442771,FALSE
EE2,0.001,-0.42807451782604816,-1.2707988717907241,0.41464983613862777,0.5510060736999598,0.999999842016207,FALSE
Fadrozole,1e-4,1.9197443167675299,0.05832082855099352,3.781167804984066,0.04111130973551669,0.3428206275773929,TRUE
Fadrozole,0.001,0.6535491372526512,-1.2078743509638852,2.5149726254691878,0.8289101095428102,0.999999842016207,FALSE
Fadrozole,0.01,0.6763561499271464,-1.2423552640534659,2.595067563907759,0.8267686590060395,0.999999842016207,FALSE
Fadrozole,0.1,1.4194210031228733,-0.442002485093663,3.2808444913394097,0.18947396776336234,0.6868431331421885,FALSE
Fadrozole,1,0.4651119229099757,-1.3963115653065605,2.326535411126512,0.9488355386553825,0.999999842016207,FALSE
Fenitrothione,1e-4,0.6590553394492444,-1.11693423886396,2.4350449177624487,0.7839576453033855,0.999999842016207,FALSE
Fenitrothione,0.001,0.8185696174061949,-0.8747700044055002,2.51190923921789,0.5801963607669283,0.999999842016207,FALSE
Fenitrothione,0.01,1.1025650013013546,-0.5907746205103406,2.7959046231130498,0.3074226718647084,0.8776161580862035,FALSE
Fenitrothione,0.1,0.20754377236160815,-1.4857958494500871,1.9008833941733032,0.9974128845416924,0.999999842016207,FALSE
Fenitrothione,1,-0.27947963601958076,-1.972819257831276,1.4138599857921144,0.9899384436315298,0.999999842016207,FALSE
Fluoxetine,1e-5,0.9086287262178296,-0.20488420223170256,2.0221416546673616,0.14386515722074067,0.6471218341078627,FALSE
Fluoxetine,1e-4,0.6625166109900784,-0.4509963174594538,1.7760295394396106,0.40098277720981457,0.9854661473800528,FALSE
Fluoxetine,0.001,0.7664606832176246,-0.3470522452319076,1.8799736116671568,0.26959366619687586,0.8422464252668401,FALSE
Fluoxetine,0.01,0.07688285398141606,-1.036630074468116,1.1903957824309483,0.9998565087168039,0.999999842016207,FALSE
Fluoxetine,0.1,-1.6242046544119273,-2.7377175828614595,-0.5106917259623951,0.0019286505929101416,0.03995061942456722,TRUE
Flutamide,1e-4,2.121931973734366,-0.11887433004148962,4.362738277510221,0.06893397588873107,0.43458376103765234,FALSE
Flutamide,0.001,0.28928794867987456,-2.0204823205745623,2.5990582179343114,0.997500641596956,0.999999842016207,FALSE
Flutamide,0.01,1.9618252176257656,-0.2789810861500901,4.202631521401621,0.10399210026021555,0.536660679782906,FALSE
Flutamide,0.1,3.50098077454354,1.2601744707676845,5.741787078319396,8.763929810433613e-4,0.025415396450257477,TRUE
Flutamide,1,0.685476073681689,-1.5553302300941667,2.926282377457545,0.8917014750171846,0.999999842016207,FALSE
Glyphosate,1e-4,1.1454366437387609,-0.4293996625333534,2.720272950010875,0.2249563787751513,0.7766351171999271,FALSE
Glyphosate,0.001,-0.3579452920939834,-1.9327815983660976,1.2168910141781308,0.9649274122128639,0.999999842016207,FALSE
Glyphosate,0.01,0.7821930119433537,-0.7926432943287606,2.357029318215468,0.5716312387240441,0.999999842016207,FALSE
Glyphosate,0.1,0.9983711262804545,-0.5764651799916597,2.573207432552569,0.34257776444273536,0.903159560803575,FALSE
Glyphosate,1,1.2861792806694015,-0.3371248277849712,2.909483389123774,0.16282388160145955,0.6471218341078627,FALSE
Malathion,1e-4,0.9344567566012942,-0.18858969670477888,2.0575032099073676,0.13221019032377346,0.6184025031273275,FALSE
Malathion,0.001,1.2714052893797132,0.11379550201565536,2.429015076743771,0.026449054835885888,0.2556741967468969,TRUE
Malathion,0.01,0.6436461212810651,-0.479400332025008,1.7666925745871382,0.4372572673035031,0.999999842016207,FALSE
Malathion,0.1,0.7702090514805504,-0.3528374018255227,1.8932555047866235,0.27300401370718264,0.8422464252668401,FALSE
Malathion,1,0.46068578780145075,-0.6623606655046224,1.5837322411075239,0.7302599308023701,0.999999842016207,FALSE
NN-Dimethylformamide,0.1,-1.7088544072839453,-3.300586265681559,-0.11712254888633167,0.03114195291930444,0.28222394833119646,TRUE
NN-Dimethylformamide,1,-1.138036193421707,-2.7787558383802207,0.5026834515368066,0.2636905779025478,0.8422464252668401,FALSE
NN-Dimethylformamide,10,-1.0991579235841036,-2.690889781981717,0.4925739348135101,0.26722485524853534,0.8422464252668401,FALSE
NN-Dimethylformamide,100,-1.384833320034658,-2.9765651784322715,0.20689853836295558,0.1073321359565812,0.536660679782906,FALSE
NN-Dimethylformamide,1000,-1.53493539635014,-3.126667254747754,0.056796462047473684,0.06192789236864926,0.40816110879337014,FALSE
Prochloraz,1e-4,0.38508752904513965,-0.8400550032747376,1.610230061365017,0.8817312504344534,0.999999842016207,FALSE
Prochloraz,0.001,0.5683550230791306,-0.6567875092407467,1.7934975553990078,0.6332556698565277,0.999999842016207,FALSE
Prochloraz,0.01,0.6424287712452821,-0.6204192455526059,1.90527678804317,0.5506279713919953,0.999999842016207,FALSE
Prochloraz,0.1,-0.27812347496816536,-1.5409714917660533,0.9847245418297226,0.9694161020855815,0.999999842016207,FALSE
Prochloraz,1,0.49896174607734844,-0.7261807862425288,1.7241042783972258,0.7364645723798018,0.999999842016207,FALSE
SDS,1e-5,-0.18698692306009707,-1.3675460527605152,0.993572206640321,0.9926998133745967,0.999999842016207,FALSE
SDS,1e-4,0.324133948538274,-0.8564251811621442,1.504693078238692,0.9272225202246636,0.999999842016207,FALSE
SDS,0.001,0.26135121469026373,-1.0007195819288748,1.5234220113094021,0.976396310838563,0.999999842016207,FALSE
SDS,0.01,0.20848942141626092,-0.9720697082841572,1.389048551116679,0.9881274952683661,0.999999842016207,FALSE
SDS,0.1,-0.30173343400946295,-1.4822925637098812,0.8788256956909551,0.9446058770122907,0.999999842016207,FALSE
TEG,0.1,1.3022708704742352,-0.4705972193668768,3.075138960315347,0.2176486416108474,0.7697330008188505,FALSE
TEG,1,1.3499329215080336,-0.37000175959830184,3.069867602614369,0.16959054962826747,0.6471218341078627,FALSE
TEG,10,-1.0844432243769249,-2.8573113142180366,0.6884248654641871,0.3768921554352236,0.942230388588059,FALSE
TEG,100,0.9707312082711754,-0.8021368815699366,2.7435992981122874,0.48226510925040533,0.999999842016207,FALSE
TEG,1000,-0.2161147427694021,-1.9360494238757375,1.5038199383369333,0.9975077561323135,0.999999842016207,FALSE
TGSH,1e-4,0.6633731248861956,-0.5732760320757451,1.9000222818481363,0.4939427700498513,0.999999842016207,FALSE
TGSH,0.001,0.7824502061470784,-0.41935675136060024,1.984257163654757,0.31473131186539716,0.8776161580862035,FALSE
TGSH,0.01,0.6010745194583165,-0.6355746375036242,1.8377236764202571,0.5845312310613997,0.999999842016207,FALSE
TGSH,0.1,0.24741070636623358,-0.954396251141445,1.4492176638739123,0.9755336045495694,0.999999842016207,FALSE
TGSH,1,-0.38229713837162344,-1.618946295333564,0.8543520185903173,0.8834938594190915,0.999999842016207,FALSE
Trenbolone,1e-5,1.73958208427114,0.35182960631283544,3.1273345622294446,0.008971764859816989,0.10982628479068553,TRUE
Trenbolone,1e-4,1.6187300409687009,0.2309775630103963,3.0064825189270055,0.016842222093924386,0.17443730025850257,TRUE
Trenbolone,0.001,1.375614454048496,-0.01213802390980856,2.7633669320068006,0.052701210132446774,0.3700923597022844,FALSE
Trenbolone,0.01,0.9251770871173911,-0.4625753908409135,2.3129295650756956,0.29757983591771175,0.8776161580862035,FALSE
Trenbolone,0.1,0.47491807552504345,-0.9555444366836401,1.905380587733727,0.8570703696736406,0.999999842016207,FALSE
Vinclozolin,1e-4,-0.559247492748081,-2.174817962046695,1.056322976550533,0.83561228734641535,0.999999842016207,FALSE
Vinclozolin,0.001,-0.4049732557970518,-2.020543725095666,1.2105972135015624,0.9478058905061183,0.999999842016207,FALSE
Vinclozolin,0.01,0.06981457397731256,-1.5457558953213015,1.6853850432759268,0.999985803682832,0.999999842016207,FALSE
Vinclozolin,0.1,0.05590038591048868,-1.5596700833881254,1.6714708552091029,0.9999952960219055,0.999999842016207,FALSE
Vinclozolin,1,-1.2964016858369523,-2.911972155135566,0.3191687834616619,0.1541750472523129,0.6471218341078627,FALSE
