plate_id	embryo_id	is_VC	time_end	value
0006_17_25-05-17_PE2006	5_3	0	14	338.457
0006_17_25-05-17_PE2006	5_3	0	16	337.237
0006_17_25-05-17_PE2006	5_3	0	18	289.108
0006_17_25-05-17_PE2006	5_3	0	20	217.968
0006_17_25-05-17_PE2006	5_3	0	22	169.644
0006_17_25-05-17_PE2006	5_3	0	24	114.396
0006_17_25-05-17_PE2006	5_3	0	26	113.159
0006_17_25-05-17_PE2006	5_3	0	28	146.507
0006_17_25-05-17_PE2006	5_3	0	30	134.805
0006_17_25-05-17_PE2006	5_3	0	32	377.311
0006_17_25-05-17_PE2006	5_3	0	34	301.972
0006_17_25-05-17_PE2006	5_3	0	36	258.392
0006_17_25-05-17_PE2006	5_3	0	38	269.779
0006_17_25-05-17_PE2006	5_3	0	40	228.565
0006_17_25-05-17_PE2006	5_4	0	2	167.08
0006_17_25-05-17_PE2006	5_4	0	4	75.5248
0006_17_25-05-17_PE2006	5_4	0	6	38.8046
0006_17_25-05-17_PE2006	5_4	0	8	5.07771
0006_17_25-05-17_PE2006	5_4	0	10	11.334
0006_17_25-05-17_PE2006	5_4	0	12	141.493
0006_17_25-05-17_PE2006	5_4	0	14	102.451
0006_17_25-05-17_PE2006	5_4	0	16	33.9494
0006_17_25-05-17_PE2006	5_4	0	18	44.895
0006_17_25-05-17_PE2006	5_4	0	20	24.8534
0006_17_25-05-17_PE2006	5_4	0	22	86.8989
0006_17_25-05-17_PE2006	5_4	0	24	6.01957
0006_17_25-05-17_PE2006	5_4	0	26	8.29504
0006_17_25-05-17_PE2006	5_4	0	28	16.9551
0006_17_25-05-17_PE2006	5_4	0	30	19.6317
0006_17_25-05-17_PE2006	5_4	0	32	149.177
0006_17_25-05-17_PE2006	5_4	0	34	151.175
0006_17_25-05-17_PE2006	5_4	0	36	17.3853
0006_17_25-05-17_PE2006	5_4	0	38	32.3149
0006_17_25-05-17_PE2006	5_4	0	40	32.5072
0006_17_25-05-17_PE2006	5_5	0	2	57.6565
0006_17_25-05-17_PE2006	5_5	0	4	68.6037
0006_17_25-05-17_PE2006	5_5	0	6	66.5049
0006_17_25-05-17_PE2006	5_5	0	8	6.24766
0006_17_25-05-17_PE2006	5_5	0	10	14.8453
0006_17_25-05-17_PE2006	5_5	0	12	93.4326
0006_17_25-05-17_PE2006	5_5	0	14	16.1144
0006_17_25-05-17_PE2006	5_5	0	16	2.42663
0006_17_25-05-17_PE2006	5_5	0	18	50.7507
0006_17_25-05-17_PE2006	5_5	0	20	14.9882
0006_17_25-05-17_PE2006	5_5	0	22	10.7882
0006_17_25-05-17_PE2006	5_5	0	24	10.8076
0006_17_25-05-17_PE2006	5_5	0	26	6.07642
0006_17_25-05-17_PE2006	5_5	0	28	13.324
0006_17_25-05-17_PE2006	5_5	0	30	23.8839
0006_17_25-05-17_PE2006	5_5	0	32	138.664
0006_17_25-05-17_PE2006	5_5	0	34	184.636
0006_17_25-05-17_PE2006	5_5	0	36	124.664
0006_17_25-05-17_PE2006	5_5	0	38	43.5507
0006_17_25-05-17_PE2006	5_5	0	40	14.4932
0006_17_25-05-17_PE2006	5_6	0	2	272.731
0006_17_25-05-17_PE2006	5_6	0	4	173.584
0006_17_25-05-17_PE2006	5_6	0	6	81.0833
0006_17_25-05-17_PE2006	5_6	0	8	85.5841
0006_17_25-05-17_PE2006	5_6	0	10	95.8391
0006_17_25-05-17_PE2006	5_6	0	12	385.782
0006_17_25-05-17_PE2006	5_6	0	14	312.395
0006_17_25-05-17_PE2006	5_6	0	16	281.549
0006_17_25-05-17_PE2006	5_6	0	18	213.53
0006_17_25-05-17_PE2006	5_6	0	20	191.485
0006_17_25-05-17_PE2006	5_6	0	22	189.675
0006_17_25-05-17_PE2006	5_6	0	24	73.7035
0006_17_25-05-17_PE2006	5_6	0	26	47.267
0006_17_25-05-17_PE2006	5_6	0	28	97.1821
0006_17_25-05-17_PE2006	5_6	0	30	56.3192
0006_17_25-05-17_PE2006	5_6	0	32	370.325
0006_17_25-05-17_PE2006	5_6	0	34	332.752
0006_17_25-05-17_PE2006	5_6	0	36	304.058
0006_17_25-05-17_PE2006	5_6	0	38	314.531
0006_17_25-05-17_PE2006	5_6	0	40	240.185
0006_17_25-05-17_PE2006	5_7	0	2	218.707
0006_17_25-05-17_PE2006	5_7	0	4	318.077
0006_17_25-05-17_PE2006	5_7	0	6	300.812
0006_17_25-05-17_PE2006	5_7	0	8	348.906
0006_17_25-05-17_PE2006	5_7	0	10	365.815
0006_17_25-05-17_PE2006	5_7	0	12	386.659
0006_17_25-05-17_PE2006	5_7	0	14	318.981
0006_17_25-05-17_PE2006	5_7	0	16	304.808
0006_17_25-05-17_PE2006	5_7	0	18	356.428
0006_17_25-05-17_PE2006	5_7	0	20	294.192
0006_17_25-05-17_PE2006	5_7	0	22	190.474
0006_17_25-05-17_PE2006	5_7	0	24	130.186
0006_17_25-05-17_PE2006	5_7	0	26	259.437
0006_17_25-05-17_PE2006	5_7	0	28	306.605
0006_17_25-05-17_PE2006	5_7	0	30	275.839
0006_17_25-05-17_PE2006	5_7	0	32	280.81
0006_17_25-05-17_PE2006	5_7	0	34	318.9
0006_17_25-05-17_PE2006	5_7	0	36	251.989
0006_17_25-05-17_PE2006	5_7	0	38	324.091
0006_17_25-05-17_PE2006	5_7	0	40	264.7
0006_17_25-05-17_PE2006	5_8	0	2	8.84997
0006_17_25-05-17_PE2006	5_8	0	4	0.201967
0006_17_25-05-17_PE2006	5_8	0	6	6.32791
0006_17_25-05-17_PE2006	5_8	0	8	22.7104
0006_17_25-05-17_PE2006	5_8	0	10	2.87803
0006_17_25-05-17_PE2006	5_8	0	12	24.8275
0006_17_25-05-17_PE2006	5_8	0	14	42.2666
0006_17_25-05-17_PE2006	5_8	0	16	27.5669
0006_17_25-05-17_PE2006	5_8	0	18	54.1535
0006_17_25-05-17_PE2006	5_8	0	20	34.873
0006_17_25-05-17_PE2006	5_8	0	22	2.22473
0006_17_25-05-17_PE2006	5_8	0	24	5.49709
0006_17_25-05-17_PE2006	5_8	0	26	10.9689
0006_17_25-05-17_PE2006	5_8	0	28	25.5364
0006_17_25-05-17_PE2006	5_8	0	30	14.4874
0006_17_25-05-17_PE2006	5_8	0	32	57.3858
0006_17_25-05-17_PE2006	5_8	0	34	54.4237
0006_17_25-05-17_PE2006	5_8	0	36	58.3682
0006_17_25-05-17_PE2006	5_8	0	38	28.0444
0006_17_25-05-17_PE2006	5_8	0	40	0
0006_17_25-05-17_PE2006	5_9	0	2	73.664
0006_17_25-05-17_PE2006	5_9	0	4	111.014
0006_17_25-05-17_PE2006	5_9	0	6	97.207
0006_17_25-05-17_PE2006	5_9	0	8	74.4851
0006_17_25-05-17_PE2006	5_9	0	10	119.084
0006_17_25-05-17_PE2006	5_9	0	12	77.2598
0006_17_25-05-17_PE2006	5_9	0	14	53.0847
0006_17_25-05-17_PE2006	5_9	0	16	85.2655
0006_17_25-05-17_PE2006	5_9	0	18	61.5721
0006_17_25-05-17_PE2006	5_9	0	20	83.2715
0006_17_25-05-17_PE2006	5_9	0	22	198.099
0006_17_25-05-17_PE2006	5_9	0	24	67.429
0006_17_25-05-17_PE2006	5_9	0	26	91.2786
0006_17_25-05-17_PE2006	5_9	0	28	65.1499
0006_17_25-05-17_PE2006	5_9	0	30	127.411
0006_17_25-05-17_PE2006	5_9	0	32	141.43
0006_17_25-05-17_PE2006	5_9	0	34	93.4274
0006_17_25-05-17_PE2006	5_9	0	36	83.0012
0006_17_25-05-17_PE2006	5_9	0	38	64.1835
0006_17_25-05-17_PE2006	5_9	0	40	97.5539
0006_17_25-05-17_PE2006	5_10	0	2	75.9298
0006_17_25-05-17_PE2006	5_10	0	4	102.4
0006_17_25-05-17_PE2006	5_10	0	6	89.663
0006_17_25-05-17_PE2006	5_10	0	8	165.378
0006_17_25-05-17_PE2006	5_10	0	10	140.953
0006_17_25-05-17_PE2006	5_10	0	12	250.633
0006_17_25-05-17_PE2006	5_10	0	14	389.672
0006_17_25-05-17_PE2006	5_10	0	16	276.952
0006_17_25-05-17_PE2006	5_10	0	18	264.696
0006_17_25-05-17_PE2006	5_10	0	20	246.128
0006_17_25-05-17_PE2006	5_10	0	22	121.514
0006_17_25-05-17_PE2006	5_10	0	24	92.5327
0006_17_25-05-17_PE2006	5_10	0	26	90.179
0006_17_25-05-17_PE2006	5_10	0	28	92.3442
0006_17_25-05-17_PE2006	5_10	0	30	139.156
0006_17_25-05-17_PE2006	5_10	0	32	389.145
0006_17_25-05-17_PE2006	5_10	0	34	292.705
0006_17_25-05-17_PE2006	5_10	0	36	149.273
0006_17_25-05-17_PE2006	5_10	0	38	312.488
0006_17_25-05-17_PE2006	5_10	0	40	164.833
0006_17_25-05-17_PE2006	5_11	0	2	1.50311
0006_17_25-05-17_PE2006	5_11	0	4	11.3436
0006_17_25-05-17_PE2006	5_11	0	6	26.9901
0006_17_25-05-17_PE2006	5_11	0	8	11.7378
0006_17_25-05-17_PE2006	5_11	0	10	6.72292
0006_17_25-05-17_PE2006	5_11	0	12	39.2338
0006_17_25-05-17_PE2006	5_11	0	14	8.24139
0006_17_25-05-17_PE2006	5_11	0	16	41.0906
0006_17_25-05-17_PE2006	5_11	0	18	12.7199
0006_17_25-05-17_PE2006	5_11	0	20	50.7652
0006_17_25-05-17_PE2006	5_11	0	22	44.5828
0006_17_25-05-17_PE2006	5_11	0	24	18.4431
0006_17_25-05-17_PE2006	5_11	0	26	28.5256
0006_17_25-05-17_PE2006	5_11	0	28	25.0558
0006_17_25-05-17_PE2006	5_11	0	30	26.2761
0006_17_25-05-17_PE2006	5_11	0	32	49.7557
0006_17_25-05-17_PE2006	5_11	0	34	14.7463
0006_17_25-05-17_PE2006	5_11	0	36	21.9765
0006_17_25-05-17_PE2006	5_11	0	38	43.7949
0006_17_25-05-17_PE2006	5_11	0	40	33.3935
0006_17_25-05-17_PE2006	5_12	0	2	227.421
0006_17_25-05-17_PE2006	5_12	0	4	141.341
0006_17_25-05-17_PE2006	5_12	0	6	20.8478
0006_17_25-05-17_PE2006	5_12	0	8	143.783
0006_17_25-05-17_PE2006	5_12	0	10	83.9481
0006_17_25-05-17_PE2006	5_12	0	12	65.3357
0006_17_25-05-17_PE2006	5_12	0	14	82.1365
0006_17_25-05-17_PE2006	5_12	0	16	60.8268
0006_17_25-05-17_PE2006	5_12	0	18	95.7456
0006_17_25-05-17_PE2006	5_12	0	20	84.3868
0006_17_25-05-17_PE2006	5_12	0	22	271.467
0006_17_25-05-17_PE2006	5_12	0	24	122.459
0006_17_25-05-17_PE2006	5_12	0	26	145.289
0006_17_25-05-17_PE2006	5_12	0	28	349.291
0006_17_25-05-17_PE2006	5_12	0	30	121.391
0006_17_25-05-17_PE2006	5_12	0	32	125.249
0006_17_25-05-17_PE2006	5_12	0	34	110.824
0006_17_25-05-17_PE2006	5_12	0	36	115.941
0006_17_25-05-17_PE2006	5_12	0	38	150.265
0006_17_25-05-17_PE2006	5_12	0	40	90.5419
0006_17_25-05-17_PE2006	6_1	1	2	169.586
0006_17_25-05-17_PE2006	6_1	1	4	30.8223
0006_17_25-05-17_PE2006	6_1	1	6	54.2043
0006_17_25-05-17_PE2006	6_1	1	8	121.215
0006_17_25-05-17_PE2006	6_1	1	10	70.5471
0006_17_25-05-17_PE2006	6_1	1	12	337.071
0006_17_25-05-17_PE2006	6_1	1	14	338.655
0006_17_25-05-17_PE2006	6_1	1	16	313.69
0006_17_25-05-17_PE2006	6_1	1	18	304.783
0006_17_25-05-17_PE2006	6_1	1	20	300.802
0006_17_25-05-17_PE2006	6_1	1	22	95.8935
0006_17_25-05-17_PE2006	6_1	1	24	27.2778
0006_17_25-05-17_PE2006	6_1	1	26	51.8428
0006_17_25-05-17_PE2006	6_1	1	28	61.0483
0006_17_25-05-17_PE2006	6_1	1	30	119.989
0006_17_25-05-17_PE2006	6_1	1	32	377.995
0006_17_25-05-17_PE2006	6_1	1	34	333.862
0006_17_25-05-17_PE2006	6_1	1	36	295.57
0006_17_25-05-17_PE2006	6_1	1	38	302.035
0006_17_25-05-17_PE2006	6_1	1	40	284.729
0006_17_25-05-17_PE2006	6_2	1	2	25.9578
0006_17_25-05-17_PE2006	6_2	1	4	117.834
0006_17_25-05-17_PE2006	6_2	1	6	155.028
0006_17_25-05-17_PE2006	6_2	1	8	206.417
0006_17_25-05-17_PE2006	6_2	1	10	277.112
0006_17_25-05-17_PE2006	6_2	1	12	304.68
0006_17_25-05-17_PE2006	6_2	1	14	217.187
0006_17_25-05-17_PE2006	6_2	1	16	223.348
0006_17_25-05-17_PE2006	6_2	1	18	203.674
0006_17_25-05-17_PE2006	6_2	1	20	257.587
0006_17_25-05-17_PE2006	6_2	1	22	551.413
0006_17_25-05-17_PE2006	6_2	1	24	85.5974
0006_17_25-05-17_PE2006	6_2	1	26	91.3585
0006_17_25-05-17_PE2006	6_2	1	28	155.062
0006_17_25-05-17_PE2006	6_2	1	30	138.709
0006_17_25-05-17_PE2006	6_2	1	32	363.956
0006_17_25-05-17_PE2006	6_2	1	34	312.724
0006_17_25-05-17_PE2006	6_2	1	36	242.373
0006_17_25-05-17_PE2006	6_2	1	38	248.576
0006_17_25-05-17_PE2006	6_2	1	40	309.643
0006_17_25-05-17_PE2006	6_3	0	2	47.5802
0006_17_25-05-17_PE2006	6_3	0	4	18.1473
0006_17_25-05-17_PE2006	6_3	0	6	0.835057
0006_17_25-05-17_PE2006	6_3	0	8	0
0006_17_25-05-17_PE2006	6_3	0	10	0
0006_17_25-05-17_PE2006	6_3	0	12	87.3185
0006_17_25-05-17_PE2006	6_3	0	14	93.139
0006_17_25-05-17_PE2006	6_3	0	16	51.7828
0006_17_25-05-17_PE2006	6_3	0	18	110.302
0006_17_25-05-17_PE2006	6_3	0	20	133.658
0006_17_25-05-17_PE2006	6_3	0	22	9.50636
0006_17_25-05-17_PE2006	6_3	0	24	1.51977
0006_17_25-05-17_PE2006	6_3	0	26	36.0889
0006_17_25-05-17_PE2006	6_3	0	28	12.9265
0006_17_25-05-17_PE2006	6_3	0	30	6.33823
0006_17_25-05-17_PE2006	6_3	0	32	165.488
0006_17_25-05-17_PE2006	6_3	0	34	77.032
0006_17_25-05-17_PE2006	6_3	0	36	105.515
0006_17_25-05-17_PE2006	6_3	0	38	159.002
0006_17_25-05-17_PE2006	6_3	0	40	123.199
0006_17_25-05-17_PE2006	6_4	0	2	137.819
0006_17_25-05-17_PE2006	6_4	0	4	138.485
0006_17_25-05-17_PE2006	6_4	0	6	112.769
0006_17_25-05-17_PE2006	6_4	0	8	150.931
0006_17_25-05-17_PE2006	6_4	0	10	113.758
0006_17_25-05-17_PE2006	6_4	0	12	257.03
0006_17_25-05-17_PE2006	6_4	0	14	257.219
0006_17_25-05-17_PE2006	6_4	0	16	248.472
0006_17_25-05-17_PE2006	6_4	0	18	202.413
0006_17_25-05-17_PE2006	6_4	0	20	280.297
0006_17_25-05-17_PE2006	6_4	0	22	155.359
0006_17_25-05-17_PE2006	6_4	0	24	21.2986
0006_17_25-05-17_PE2006	6_4	0	26	85.6148
0006_17_25-05-17_PE2006	6_4	0	28	107.915
0006_17_25-05-17_PE2006	6_4	0	30	80.4874
0006_17_25-05-17_PE2006	6_4	0	32	368.038
0006_17_25-05-17_PE2006	6_4	0	34	284.131
0006_17_25-05-17_PE2006	6_4	0	36	249.799
0006_17_25-05-17_PE2006	6_4	0	38	295.753
0006_17_25-05-17_PE2006	6_4	0	40	209.858
0006_17_25-05-17_PE2006	6_5	0	2	30.6704
0006_17_25-05-17_PE2006	6_5	0	4	54.4069
0006_17_25-05-17_PE2006	6_5	0	6	113.416
0006_17_25-05-17_PE2006	6_5	0	8	103.744
0006_17_25-05-17_PE2006	6_5	0	10	142.358
0006_17_25-05-17_PE2006	6_5	0	12	255.713
0006_17_25-05-17_PE2006	6_5	0	14	220.048
0006_17_25-05-17_PE2006	6_5	0	16	192.785
0006_17_25-05-17_PE2006	6_5	0	18	50.7052
0006_17_25-05-17_PE2006	6_5	0	20	64.461
0006_17_25-05-17_PE2006	6_5	0	22	29.2997
0006_17_25-05-17_PE2006	6_5	0	24	52.0961
0006_17_25-05-17_PE2006	6_5	0	26	65.3111
0006_17_25-05-17_PE2006	6_5	0	28	100.196
0006_17_25-05-17_PE2006	6_5	0	30	162.416
0006_17_25-05-17_PE2006	6_5	0	32	248.901
0006_17_25-05-17_PE2006	6_5	0	34	173.923
0006_17_25-05-17_PE2006	6_5	0	36	64.3846
0006_17_25-05-17_PE2006	6_5	0	38	25.1615
0006_17_25-05-17_PE2006	6_5	0	40	42.6547
0006_17_25-05-17_PE2006	6_6	0	2	17.033
0006_17_25-05-17_PE2006	6_6	0	4	1.26952
0006_17_25-05-17_PE2006	6_6	0	6	3.54379
0006_17_25-05-17_PE2006	6_6	0	8	1.72335
0006_17_25-05-17_PE2006	6_6	0	10	0.890673
0006_17_25-05-17_PE2006	6_6	0	12	288.076
0006_17_25-05-17_PE2006	6_6	0	14	280.379
0006_17_25-05-17_PE2006	6_6	0	16	240.085
0006_17_25-05-17_PE2006	6_6	0	18	257.542
0006_17_25-05-17_PE2006	6_6	0	20	248.829
0006_17_25-05-17_PE2006	6_6	0	22	30.5507
0006_17_25-05-17_PE2006	6_6	0	24	2.16324
0006_17_25-05-17_PE2006	6_6	0	26	0
0006_17_25-05-17_PE2006	6_6	0	28	0.454215
0006_17_25-05-17_PE2006	6_6	0	30	0
0006_17_25-05-17_PE2006	6_6	0	32	195.343
0006_17_25-05-17_PE2006	6_6	0	34	234.164
0006_17_25-05-17_PE2006	6_6	0	36	231.685
0006_17_25-05-17_PE2006	6_6	0	38	224.749
0006_17_25-05-17_PE2006	6_6	0	40	230.657
0006_17_25-05-17_PE2006	6_7	0	2	35.6032
0006_17_25-05-17_PE2006	6_7	0	4	34.6385
0006_17_25-05-17_PE2006	6_7	0	6	0.448862
0006_17_25-05-17_PE2006	6_7	0	8	31.2536
0006_17_25-05-17_PE2006	6_7	0	10	41.5204
0006_17_25-05-17_PE2006	6_7	0	12	415.041
0006_17_25-05-17_PE2006	6_7	0	14	308.936
0006_17_25-05-17_PE2006	6_7	0	16	259.163
0006_17_25-05-17_PE2006	6_7	0	18	222.755
0006_17_25-05-17_PE2006	6_7	0	20	165.915
0006_17_25-05-17_PE2006	6_7	0	22	27.7881
0006_17_25-05-17_PE2006	6_7	0	24	15.2829
0006_17_25-05-17_PE2006	6_7	0	26	56.1864
0006_17_25-05-17_PE2006	6_7	0	28	26.9101
0006_17_25-05-17_PE2006	6_7	0	30	8.57879
0006_17_25-05-17_PE2006	6_7	0	32	259.918
0006_17_25-05-17_PE2006	6_7	0	34	336.096
0006_17_25-05-17_PE2006	6_7	0	36	205.273
0006_17_25-05-17_PE2006	6_7	0	38	144.287
0006_17_25-05-17_PE2006	6_7	0	40	62.7953
0006_17_25-05-17_PE2006	6_8	0	2	5.03337
0006_17_25-05-17_PE2006	6_8	0	4	12.1682
0006_17_25-05-17_PE2006	6_8	0	6	30.4445
0006_17_25-05-17_PE2006	6_8	0	8	34.1634
0006_17_25-05-17_PE2006	6_8	0	10	24.7912
0006_17_25-05-17_PE2006	6_8	0	12	135.724
0006_17_25-05-17_PE2006	6_8	0	14	68.5609
0006_17_25-05-17_PE2006	6_8	0	16	208.317
0006_17_25-05-17_PE2006	6_8	0	18	1.74024
0006_17_25-05-17_PE2006	6_8	0	20	95.2802
0006_17_25-05-17_PE2006	6_8	0	22	0
0006_17_25-05-17_PE2006	6_8	0	24	0
0006_17_25-05-17_PE2006	6_8	0	26	0
0006_17_25-05-17_PE2006	6_8	0	28	16.6038
0006_17_25-05-17_PE2006	6_8	0	30	0
0006_17_25-05-17_PE2006	6_8	0	32	21.86
0006_17_25-05-17_PE2006	6_8	0	34	43.8165
0006_17_25-05-17_PE2006	6_8	0	36	31.9219
0006_17_25-05-17_PE2006	6_8	0	38	57.189
0006_17_25-05-17_PE2006	6_8	0	40	78.4754
0006_17_25-05-17_PE2006	6_9	0	2	68.8677
0006_17_25-05-17_PE2006	6_9	0	4	17.6101
0006_17_25-05-17_PE2006	6_9	0	6	20.6371
0006_17_25-05-17_PE2006	6_9	0	8	5.73766
0006_17_25-05-17_PE2006	6_9	0	10	11.1339
0006_17_25-05-17_PE2006	6_9	0	12	28.279
0006_17_25-05-17_PE2006	6_9	0	14	9.31857
0006_17_25-05-17_PE2006	6_9	0	16	22.3194
0006_17_25-05-17_PE2006	6_9	0	18	12.2335
0006_17_25-05-17_PE2006	6_9	0	20	47.4686
0006_17_25-05-17_PE2006	6_9	0	22	36.5076
0006_17_25-05-17_PE2006	6_9	0	24	49.0264
0006_17_25-05-17_PE2006	6_9	0	26	28.3935
0006_17_25-05-17_PE2006	6_9	0	28	7.76486
0006_17_25-05-17_PE2006	6_9	0	30	68.4378
0006_17_25-05-17_PE2006	6_9	0	32	0
0006_17_25-05-17_PE2006	6_9	0	34	59.7527
0006_17_25-05-17_PE2006	6_9	0	36	22.4921
0006_17_25-05-17_PE2006	6_9	0	38	103.431
0006_17_25-05-17_PE2006	6_9	0	40	43.4389
0006_17_25-05-17_PE2006	6_10	0	2	0.883575
0006_17_25-05-17_PE2006	6_10	0	4	0.433468
0006_17_25-05-17_PE2006	6_10	0	6	0
0006_17_25-05-17_PE2006	6_10	0	8	8.83162
0006_17_25-05-17_PE2006	6_10	0	10	2.02977
0006_17_25-05-17_PE2006	6_10	0	12	0
0006_17_25-05-17_PE2006	6_10	0	14	21.4621
0006_17_25-05-17_PE2006	6_10	0	16	141.762
0006_17_25-05-17_PE2006	6_10	0	18	1.32198
0006_17_25-05-17_PE2006	6_10	0	20	12.4805
0006_17_25-05-17_PE2006	6_10	0	22	26.7038
0006_17_25-05-17_PE2006	6_10	0	24	6.07791
0006_17_25-05-17_PE2006	6_10	0	26	242.989
0006_17_25-05-17_PE2006	6_10	0	28	0
0006_17_25-05-17_PE2006	6_10	0	30	53.3577
0006_17_25-05-17_PE2006	6_10	0	32	1.49841
0006_17_25-05-17_PE2006	6_10	0	34	7.77109
0006_17_25-05-17_PE2006	6_10	0	36	1.40245
0006_17_25-05-17_PE2006	6_10	0	38	0.826848
0006_17_25-05-17_PE2006	6_10	0	40	0
0006_17_25-05-17_PE2006	6_11	0	2	15.579
0006_17_25-05-17_PE2006	6_11	0	4	0
0006_17_25-05-17_PE2006	6_11	0	6	2.0123
0006_17_25-05-17_PE2006	6_11	0	8	0
0006_17_25-05-17_PE2006	6_11	0	10	0.620959
0006_17_25-05-17_PE2006	6_11	0	12	337.057
0006_17_25-05-17_PE2006	6_11	0	14	341.891
0006_17_25-05-17_PE2006	6_11	0	16	278.236
0006_17_25-05-17_PE2006	6_11	0	18	0.21057
0006_17_25-05-17_PE2006	6_11	0	20	0
0006_17_25-05-17_PE2006	6_11	0	22	0
0006_17_25-05-17_PE2006	6_11	0	24	0
0006_17_25-05-17_PE2006	6_11	0	26	0
0006_17_25-05-17_PE2006	6_11	0	28	0
0006_17_25-05-17_PE2006	6_11	0	30	1.39461
0006_17_25-05-17_PE2006	6_11	0	32	193.349
0006_17_25-05-17_PE2006	6_11	0	34	233.986
0006_17_25-05-17_PE2006	6_11	0	36	295.406
0006_17_25-05-17_PE2006	6_11	0	38	121.725
0006_17_25-05-17_PE2006	6_11	0	40	0.883813
0006_17_25-05-17_PE2006	6_12	0	2	58.8038
0006_17_25-05-17_PE2006	6_12	0	4	0
0006_17_25-05-17_PE2006	6_12	0	6	0
0006_17_25-05-17_PE2006	6_12	0	8	0
0006_17_25-05-17_PE2006	6_12	0	10	0
0006_17_25-05-17_PE2006	6_12	0	12	109.961
0006_17_25-05-17_PE2006	6_12	0	14	296.954
0006_17_25-05-17_PE2006	6_12	0	16	279.786
0006_17_25-05-17_PE2006	6_12	0	18	70.9528
0006_17_25-05-17_PE2006	6_12	0	20	65.6558
0006_17_25-05-17_PE2006	6_12	0	22	52.3497
0006_17_25-05-17_PE2006	6_12	0	24	64.2268
0006_17_25-05-17_PE2006	6_12	0	26	76.6455
0006_17_25-05-17_PE2006	6_12	0	28	80.5697
0006_17_25-05-17_PE2006	6_12	0	30	63.4005
0006_17_25-05-17_PE2006	6_12	0	32	36.6456
0006_17_25-05-17_PE2006	6_12	0	34	44.5682
0006_17_25-05-17_PE2006	6_12	0	36	96.4934
0006_17_25-05-17_PE2006	6_12	0	38	44.8904
0006_17_25-05-17_PE2006	6_12	0	40	321.77
0006_17_25-05-17_PE2006	7_1	1	2	164.251
0006_17_25-05-17_PE2006	7_1	1	4	24.5834
0006_17_25-05-17_PE2006	7_1	1	6	96.4091
0006_17_25-05-17_PE2006	7_1	1	8	43.9942
0006_17_25-05-17_PE2006	7_1	1	10	49.1702
0006_17_25-05-17_PE2006	7_1	1	12	246.453
0006_17_25-05-17_PE2006	7_1	1	14	200.989
0006_17_25-05-17_PE2006	7_1	1	16	230.099
0006_17_25-05-17_PE2006	7_1	1	18	208.725
0006_17_25-05-17_PE2006	7_1	1	20	184.903
0006_17_25-05-17_PE2006	7_1	1	22	38.4971
0006_17_25-05-17_PE2006	7_1	1	24	37.4108
0006_17_25-05-17_PE2006	7_1	1	26	80.6589
0006_17_25-05-17_PE2006	7_1	1	28	42.4016
0006_17_25-05-17_PE2006	7_1	1	30	93.2402
0006_17_25-05-17_PE2006	7_1	1	32	363.285
0006_17_25-05-17_PE2006	7_1	1	34	263.903
0006_17_25-05-17_PE2006	7_1	1	36	247.671
0006_17_25-05-17_PE2006	7_1	1	38	250.196
0006_17_25-05-17_PE2006	7_1	1	40	244.832
0006_17_25-05-17_PE2006	7_2	1	2	159.963
0006_17_25-05-17_PE2006	7_2	1	4	221.782
0006_17_25-05-17_PE2006	7_2	1	6	182.771
0006_17_25-05-17_PE2006	7_2	1	8	157.703
0006_17_25-05-17_PE2006	7_2	1	10	227.035
0006_17_25-05-17_PE2006	7_2	1	12	279.691
0006_17_25-05-17_PE2006	7_2	1	14	435.865
0006_17_25-05-17_PE2006	7_2	1	16	400.18
0006_17_25-05-17_PE2006	7_2	1	18	367.675
0006_17_25-05-17_PE2006	7_2	1	20	349.218
0006_17_25-05-17_PE2006	7_2	1	22	121.808
0006_17_25-05-17_PE2006	7_2	1	24	162.159
0006_17_25-05-17_PE2006	7_2	1	26	101.491
0006_17_25-05-17_PE2006	7_2	1	28	173.582
0006_17_25-05-17_PE2006	7_2	1	30	118.804
0006_17_25-05-17_PE2006	7_2	1	32	287.33
0006_17_25-05-17_PE2006	7_2	1	34	435.806
0006_17_25-05-17_PE2006	7_2	1	36	390.468
0006_17_25-05-17_PE2006	7_2	1	38	409.284
0006_17_25-05-17_PE2006	7_2	1	40	394.712
0006_17_25-05-17_PE2006	7_3	0	2	191.254
0006_17_25-05-17_PE2006	7_3	0	4	141.45
0006_17_25-05-17_PE2006	7_3	0	6	184.327
0006_17_25-05-17_PE2006	7_3	0	8	141.809
0006_17_25-05-17_PE2006	7_3	0	10	115.564
0006_17_25-05-17_PE2006	7_3	0	12	338.497
0006_17_25-05-17_PE2006	7_3	0	14	297.38
0006_17_25-05-17_PE2006	7_3	0	16	328.232
0006_17_25-05-17_PE2006	7_3	0	18	303.086
0006_17_25-05-17_PE2006	7_3	0	20	240.557
0006_17_25-05-17_PE2006	7_3	0	22	68.2108
0006_17_25-05-17_PE2006	7_3	0	24	0.856773
0006_17_25-05-17_PE2006	7_3	0	26	5.56841
0006_17_25-05-17_PE2006	7_3	0	28	3.84923
0006_17_25-05-17_PE2006	7_3	0	30	43.2541
0006_17_25-05-17_PE2006	7_3	0	32	270.424
0006_17_25-05-17_PE2006	7_3	0	34	254.883
0006_17_25-05-17_PE2006	7_3	0	36	247.435
0006_17_25-05-17_PE2006	7_3	0	38	277.203
