	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
567333	5.854645531	6.380321282	6.070690723	5.774676885	6.149646021	6.001008776	6.056434983	6.003090076	5.987550033	6.10546129	5.377230241	5.950550969	6.040422176	5.715490028	5.83549034	5.930748209	5.664455411	6.170071865
567278	6.036171265	7.065732345	5.569963634	5.562020742	4.983327791	4.928836992	4.755318203	4.340787115	5.398107731	9.046573916	5.048636949	4.801146728	5.072740979	5.176879874	5.106673779	5.414822309	5.405083868	4.944760425
572016	8.213218187	8.507587077	8.519487446	8.471142632	8.231082795	8.676475126	8.337211074	8.42238621	8.353715739	7.950641799	8.193364511	8.261904136	7.993510105	8.055658793	8.137808696	7.42101165	8.250209855	8.193752152
798787	5.948261554	5.584182283	5.789556363	5.875160985	5.228620799	4.896002703	4.87124146	4.969051463	5.701297124	6.159119317	5.306980236	5.680040529	5.347249768	5.217965266	5.209747848	6.196496556	5.066346398	5.43276696
100334344	10.088979268	9.865063208	9.859374629	9.62579567	9.761584241	9.61608863	9.786375832	9.645800553	9.981540499	10.016399715	9.841562688	9.982805155	9.676451677	9.845845052	9.642111648	10.336274538	9.167255138	9.885362501
568308	6.609253764	6.624049408	6.339390211	6.564234969	6.177735752	6.229035449	6.364067773	6.436450232	6.563665408	6.457179146	6.263739565	6.450824783	6.02800033	6.297737805	6.190841246	6.260645918	6.01215848	6.267402256
568360	4.710622508	4.522064418	5.092347162	4.695893639	4.556825023	4.496825171	4.87124146	4.969051463	4.99040346	4.657904743	5.048636949	4.625015618	4.51938912	5.061229885	5.270619255	4.458509618	5.405083868	5.352228364
334222	11.441500207	11.300981942	11.734848016	11.667569257	11.419435792	11.433542106	11.829841238	11.658683588	11.681314678	11.222687845	11.705453469	11.616424795	11.238421359	11.625374891	11.711119821	11.347222922	11.876268149	11.843785275
553575	7.409779957	7.594662252	7.586247338	7.586244065	6.964334652	7.331183674	7.273163326	7.03166074	7.2400283	7.240564755	7.268277242	7.079144436	6.995560925	6.97377031	7.261460946	6.886978445	6.655257361	7.193626991
494104	6.210043873	5.662219519	6.054636842	5.785046147	6.025305595	5.793822705	5.954980476	5.487854197	5.987550033	5.550370608	5.676880239	5.72443137	5.668607909	5.656935321	5.966369667	6.101607632	5.465939741	5.640822097
450083	5.071235349	4.699101125	4.654767872	4.431242684	4.573836275	4.233270086	4.693665488	4.985388845	4.661047602	4.928976907	4.350382682	4.335558965	4.51938912	4.519640163	4.079998963	4.480226473	4.808852972	4.397930578
83413	5.886530626	5.491028893	5.883433385	5.743114288	5.629329908	6.001008776	5.778154196	6.118686208	5.91494142	5.40565407	6.170730645	5.897256119	5.603125622	5.799093662	5.726727302	5.691077742	6.385091674	5.937489862
556029	7.950181936	8.141022939	8.144218082	7.927822321	7.78547934	7.928496176	7.833668525	7.977955287	7.780995986	7.382673894	7.972891208	7.682211776	7.595032937	7.777378032	7.871182315	7.248253297	7.955054974	7.723710679
555688	9.291225554	9.629196054	9.596540461	9.685132563	9.479052506	9.743829167	9.540067763	9.941564834	9.727918084	8.932344361	9.673759626	9.607124782	9.340186843	9.679931714	9.711814614	8.676415441	9.890551186	9.54646014
30396	8.059117112	7.930487002	7.986034817	7.6184921	7.759693524	7.719195371	7.826505318	7.480893957	7.78269731	8.110939525	7.788161176	7.724352666	7.725767553	7.650566124	7.585174827	8.041161362	7.186378576	7.775367406
100002261	8.014722672	7.963612017	8.050189677	8.236289897	8.102173695	7.905997747	8.197978014	8.174216989	8.244375915	7.991360485	8.001769031	8.293186952	7.924819555	8.206178339	8.340219245	8.00041153	8.217717373	8.1501793
100534741	5.589988747	5.652692606	5.614448972	5.865421727	5.604711238	6.054060267	5.57658726	5.739746445	5.642548557	5.031181913	5.977507792	4.943147077	5.12032564	5.616535417	4.906417073	4.114162199	5.491254995	5.176262235
558570	5.520564544	5.155496105	5.625359234	5.512958311	5.322193857	4.862403701	5.63242101	5.533010071	5.433193597	4.856582334	5.526012493	5.557794349	4.972587446	5.585475292	5.590110813	4.789453849	5.499595653	5.814054059
791920	9.375093412	9.406392105	9.532779694	9.487400026	9.55437002	9.609774528	9.507591741	9.796337772	9.648504044	9.076762614	9.745707958	9.515358732	9.229270322	9.495912333	9.650724706	9.086171548	9.80984779	9.648152104
793658	6.494968024	6.453474767	6.659019288	6.862327964	6.938298937	6.76737523	6.847209084	6.838345373	6.66307335	6.905894879	6.655698055	6.881613224	6.933645061	6.505592666	6.748199668	6.380973634	6.996119909	6.66995551
492765	7.194225613	6.957694105	7.0717541	6.78177493	7.078990615	6.785415854	7.148498131	6.925594634	6.856418377	7.175097076	6.844661648	6.821577641	7.008264004	6.957688862	6.760985026	7.213019592	6.74217731	6.999530307
555604	4.763093663	5.652692606	5.092347162	4.171544924	4.504553591	4.681562059	5.186799963	4.235448203	5.415757321	5.201600887	4.851212093	5.178336406	4.588692034	5.061229885	4.951731056	4.969139053	4.444255845	5.640822097
792710	6.87069956	7.101186916	7.126536643	7.153940805	7.042793848	7.394261551	7.136963022	7.382552745	7.220076592	6.68852318	7.042925928	6.998292549	6.65943638	7.110964582	6.932784627	6.392472329	7.007861806	6.775200135
406802	8.25656449	7.732180662	8.383114184	8.112069304	7.635565773	7.712139246	8.199827121	7.928116831	8.021877315	7.670873674	8.068501643	7.863839587	7.534847885	7.989969491	8.074348149	7.958477153	7.839890058	8.234443468
569662	3.955663115	3.967483835	3.514709707	4.581574556	3.456003123	4.152169811	4.105673501	4.289078865	3.972435976	3.369545359	4.18116724	3.817829319	3.470377609	3.865694	4.159402692	3.542105165	4.158477138	3.879331481
317643	4.58021598	4.642468855	5.212976691	5.028192578	4.957635641	5.419443395	5.28761625	5.650360663	5.048126335	5.031181913	5.132270982	5.178336406	5.084785091	5.148824847	5.258648708	4.480226473	5.369120684	5.162832248
555254	5.426095824	5.75418059	5.547195774	5.774676885	5.545579321	5.208330448	5.643333067	5.355852963	5.458959142	5.763340197	5.508232441	5.335421559	5.462507799	5.244719575	5.646319124	5.029301861	5.03225785	5.107826062
497135	7.018314375	6.865856663	7.031309633	7.006656083	6.707292766	6.721261301	6.925283193	6.615058748	6.703152406	6.709227401	6.695522744	6.648078383	6.26344618	6.672533663	6.669012594	6.728154638	6.248250598	6.897813994
100151597	6.014690912	6.128710141	6.243510028	5.774676885	5.974968634	6.268050473	6.196376974	6.375774737	5.838483967	5.671371862	6.198714104	5.980143929	6.04659322	6.347956152	6.252498708	5.890767024	6.628886895	6.346750157
360138	8.90808977	9.118763541	9.238069932	9.319223378	9.095335256	9.253407146	9.232972401	9.47264449	9.338479332	8.640568462	9.17848642	9.203503677	8.939580576	9.021399306	9.283734936	8.425309613	9.326343324	9.15194416
101884914	6.614023101	7.128936298	7.055712113	7.037340521	7.015037545	7.091225325	6.960611392	7.39789068	7.085955329	6.56333805	7.167096559	6.924103941	6.679430536	6.813235443	7.076090387	6.322063901	7.162939586	6.905898057
559137	4.324936771	3.804971513	4.293617916	4.557582067	4.412992062	3.808395032	4.714510512	4.552958332	4.41999653	3.81381523	4.465423074	4.265183377	4.180881888	4.229406819	4.4180478	4.114162199	4.96156486	4.570593617
767630	4.098637716	4.2959495	4.056253671	4.483113462	3.922332128	4.284910019	4.041129559	3.714703017	4.48831546	3.888332676	3.542296334	4.507995197	3.706944041	3.899760963	3.995969124	3.698506885	4.59198033	4.374818929
791180	6.723997994	6.776572003	7.035405484	7.113371113	6.279750938	6.644268799	6.759661216	6.506045039	6.511268944	6.232469018	6.627151878	6.466591409	6.470402125	6.532984619	6.623066094	6.073309334	6.097056751	6.783999117
570939	5.69275223	5.93009772	5.936960729	5.865421727	5.761416681	6.046599879	5.654163208	5.886146023	5.71561793	5.095505564	5.534821017	5.358139488	5.096729487	5.217965266	5.258648708	4.890226075	5.055072808	4.913025124
561995	7.053851046	7.176249307	7.233799166	7.149934791	6.973978172	6.913975999	7.215836569	7.367049992	7.374718135	6.794048869	7.169926569	7.285817733	6.555085108	7.001488588	7.258458589	6.969907225	7.12030616	7.115610572
767701	8.563162645	8.1512075	7.986034817	7.930160061	8.482608853	8.294048199	7.772859351	8.4298667	7.866907471	8.381497924	8.306991317	7.937342788	8.37203956	8.433944871	8.104756616	8.160296011	8.391362978	7.92804893
322178	6.854669189	6.961557426	7.219470018	7.096818314	6.648288143	6.982043838	7.215836569	7.137787049	7.118653353	6.475423677	7.094479575	6.861877654	6.502182339	6.899948738	7.145988999	6.254357827	6.945122394	6.775200135
100330105	7.122401478	8.067643902	7.293158529	7.764501155	7.344847588	8.005549755	7.045322859	7.904685821	7.462249447	6.613624963	7.793676181	7.532959856	6.896545767	7.417652456	7.587569258	6.507978929	7.410809668	7.358802537
405810	8.675792043	8.461951053	8.59080014	8.485519662	8.175051906	8.276616118	8.488590436	8.224977756	8.426257187	8.373413128	8.445396222	8.385926798	8.126172647	8.32062759	8.162110127	8.415480358	7.725435051	8.42790598
100334796	4.277626502	4.2959495	4.473438506	4.900489566	4.355129368	5.053175517	4.466757849	4.31516464	5.070583977	3.888332676	4.605797835	4.715767372	4.267968508	4.562805042	4.67381294	3.542105165	4.409267772	4.201757514
100334730	8.928335151	8.831644959	9.066559575	8.994535137	8.668297192	8.780203423	8.851761534	8.819763507	8.920061064	8.535800195	8.859766552	8.682198269	8.562796783	8.804773594	8.790318386	8.527926911	8.920162432	8.726082046
564642	5.862683113	5.246973661	6.038402305	5.774676885	5.456665622	5.820314177	6.056434983	5.749344782	5.883575071	5.141933503	5.700559395	5.741812191	5.443926282	5.860926313	5.769535028	5.533822909	5.896910481	6.036539526
767688	4.301475558	3.456430463	4.373442958	4.039193416	3.595809441	4.036417124	4.226695392	3.898465861	3.42843776	3.082690956	4.135569486	3.817829319	3.910128982	4.452370271	4.184928257	3.166893177	3.660113399	3.373051553
793792	8.187851303	8.244535277	8.244924849	8.385147264	8.22031947	8.342071156	8.112215483	8.359537607	8.366251241	7.933147205	8.380909336	8.111241029	8.006231174	8.102120385	8.154055047	7.885080418	8.07571648	8.216680522
793726	4.520504897	3.936412953	4.373442958	4.739199936	4.049391294	4.359061331	4.073762449	4.41503234	4.48831546	4.570081885	4.014841098	4.380638399	4.654817871	4.028512598	4.234663206	4.344733193	4.653074103	4.327454337
793599	6.741538888	6.745538831	5.936960729	6.445056703	7.250136682	7.222822593	6.37064907	7.173873688	6.598856359	6.851055471	7.208974645	6.461354989	6.950198075	7.171478619	6.717919015	6.26690672	7.345218433	6.646023653
100330741	4.228712034	4.246139925	4.424306915	4.039193416	3.173081622	3.808395032	4.226695392	3.457983513	3.972435976	4.376562109	3.576825035	3.750733857	3.433178259	3.865694	3.674193069	4.296585367	3.288773566	3.974647649
447834	4.301475558	4.246139925	4.777218614	4.431242684	4.23193892	4.066237557	4.466757849	4.235448203	4.454560363	4.699889467	4.465423074	4.265183377	4.288942869	4.405715369	3.875727776	4.480226473	4.071635543	4.227788282
393878	4.324936771	4.220575048	4.347322304	3.773609741	3.922332128	4.429587021	3.828122416	4.235448203	4.042275422	3.26154762	4.112218533	4.289025389	4.039524276	4.25595172	4.052529261	3.366662955	3.630038534	3.911808294
572044	8.079950763	8.323210701	7.675559323	7.746043098	8.333269215	8.461892239	7.878227794	8.323044163	8.284555371	8.143632003	8.58763954	8.438837732	8.134887363	8.679227467	8.410877588	8.110686541	8.46774437	8.513722962
100000992	7.803406713	7.589678278	7.885249048	7.691966033	7.651678479	7.676331483	8.03352682	7.926002394	8.011758008	7.752935622	7.806463127	8.06365734	7.752439555	7.874797109	7.90036714	8.007906715	8.041851225	8.259896224
564844	6.874679475	6.754473777	6.829101509	6.646151005	6.210737057	5.993268194	5.778154196	6.1334222	5.90872247	6.188908182	6.404954723	6.228442932	6.24746254	6.14278675	6.258521965	6.27314047	5.448812703	5.669595585
723997	5.754530646	6.189270272	6.178327888	5.97816578	6.310523115	6.01636645	5.919512407	5.499276358	6.387037521	6.580295859	5.820675449	6.418764999	6.479553846	6.163966817	5.439191133	6.75957411	5.921950088	5.881197861
334459	8.581541266	8.445493247	8.339058181	8.579360803	7.917944166	7.778944629	7.878227794	7.641568659	8.136746707	7.908740405	8.159592165	7.887458201	7.977449389	8.065071585	7.343086229	8.108945067	6.17202664	7.501670428
108192189	6.594850417	6.718397101	6.685324155	7.362186772	5.783520691	6.119522555	5.989597458	4.698793763	5.736836077	5.527236952	6.572590745	5.67099607	5.78390971	5.521273962	5.883050512	5.727851918	4.697254373	5.291817409
553473	12.844962854	13.922090079	13.566914599	14.176105739	12.574835999	13.514455579	12.623632433	12.27970511	12.606591737	11.443995651	13.760091639	11.478892002	12.5096038	12.748942239	12.816625918	11.71219425	12.223702264	12.129199399
550433	12.278706063	13.142727519	12.746861323	13.307498829	12.274518527	12.940350345	12.226753075	12.107084239	12.250823419	11.529973488	13.130613029	11.571565966	12.386002518	12.380967064	12.514212292	11.734954802	12.183095053	11.918982524
327214	7.730613738	7.616879488	8.103832555	8.011891111	7.800009774	7.901869159	8.068355844	7.869910311	7.947989246	7.676141589	8.06242255	7.875697227	7.444265551	7.749626404	7.945868575	7.677512443	8.12641604	8.003445618
192295	6.87069956	6.50203057	7.289733597	6.827638082	6.636192004	6.536547754	7.304435959	7.03166074	6.938075371	6.196260274	7.005393087	6.935478372	6.465804402	7.059150136	6.991825796	6.39818749	7.224616682	7.387953348
557491	6.550756954	6.861728	6.669598859	6.943257085	6.811366972	6.863918117	6.999348209	6.954926607	6.897824523	6.302269201	6.823250168	7.044546771	6.46119198	6.831000072	6.879064064	6.222499578	6.975338788	6.893754912
557578	6.87069956	6.523097246	6.746565365	6.278913174	6.660283706	6.425891823	6.644899093	6.31889554	6.66307335	6.97163675	6.274297804	6.754660378	6.714736231	6.895734651	6.782045345	7.307155429	6.218242534	6.852523316
322857	8.091966223	8.21732692	8.424303643	8.247581115	8.382374055	8.249254374	8.29804256	8.345367296	8.374172038	8.10118139	8.22228039	8.291712576	8.080288356	8.134669846	8.376673373	7.885080418	8.484649431	8.242445798
558330	6.442307947	6.64822105	6.502131392	6.594027465	6.269345939	6.588847561	6.549511726	6.561581317	6.703152406	6.329270367	6.466098112	6.532989813	6.118657409	6.149881378	6.417707317	6.014991041	6.463929886	6.525277854
30577	7.553256845	7.713974176	7.866979136	7.850941423	7.366974898	7.712139246	7.559017428	7.772071837	7.68054612	7.129740975	7.802821264	7.461323507	7.357574491	7.645555463	7.689173537	6.931011218	7.85459536	7.779773095
566323	9.166911914	9.124805586	9.089393262	8.990060385	8.872858063	8.799195624	8.926249411	8.668621543	8.979125285	9.06676974	8.952257763	8.99735578	8.910269858	8.705948162	8.834333831	9.069255381	8.479387847	8.784248491
557693	9.264932465	9.467440242	9.540725528	9.58706097	9.454578327	9.597701063	9.557478583	9.754650485	9.530438606	8.995865385	9.439964311	9.385918505	9.260798051	9.317598057	9.581537716	8.681111208	9.659309872	9.347886037
415155	8.955834056	8.718622518	9.155802889	8.952604329	8.764045595	8.677683028	9.259810489	8.890868105	9.12507003	8.798658404	8.84213254	8.95885748	8.593679732	8.970215371	9.229571693	8.812107729	9.027162412	9.263892573
447859	8.604489711	8.076577755	8.519487446	8.418831734	8.152581957	7.938607888	8.611760593	8.108612682	8.467035701	8.201404946	8.170937683	8.332436018	8.066689114	8.171738708	8.364158604	8.110686541	7.878775933	8.418047853
100498669	5.540743254	4.583522361	5.547195774	5.062695047	4.763711026	4.382955019	5.28761625	4.41503234	5.664860556	4.570081885	4.428086328	4.567691558	4.158263315	4.307619737	5.921520332	3.542105165	3.689574095	5.621315929
560386	6.241205594	6.579492907	6.52561581	6.588117981	6.345613588	6.609247919	6.289619866	6.454166195	6.435427479	6.196260274	6.738096396	6.222264675	5.996469575	6.323065472	6.486039196	6.228927757	6.213179941	6.156583857
100150204	4.710622508	4.873268985	4.520951858	4.508365847	4.748808445	4.581862799	4.466757849	4.918899044	5.025313572	4.296731376	4.879149303	4.865989125	4.537029444	4.665384077	4.541745859	4.736298997	4.317894894	4.529326254
100322027	6.043260894	6.228275971	6.078651166	6.278913174	6.205288996	6.336947873	6.39021472	6.635906753	6.106434883	5.957556497	6.325960152	6.209828215	6.0154706	6.454937115	6.246450198	6.00003553	6.518303177	6.058462718
777616	7.286738913	7.247598647	7.445594819	7.302085303	7.033600954	7.141115877	7.117530489	6.921355242	7.044012268	7.282615571	7.278802445	7.061949313	7.017718445	6.981744308	7.174939011	7.443295967	6.228314733	7.040494996
791709	8.746996086	8.839014074	9.054501319	9.033108264	8.970828795	8.976515412	9.13296657	9.120858847	9.117000809	8.584239817	9.10793142	9.030440168	8.631119723	8.811500238	9.144312058	8.508243351	9.249300147	9.035186484
100536535	4.61869314	4.623086404	4.994757488	4.974840611	4.687609306	4.97672843	4.466757849	4.698793763	4.854646863	4.153002596	4.778906411	4.784470301	4.446588361	4.405715369	4.351979887	3.770777241	4.822214836	4.351331
565621	6.222589446	6.16936469	6.664318771	6.307966704	6.132525857	6.437347247	6.383722275	6.561581317	6.299430404	6.196260274	6.356092252	6.276939003	6.147653206	6.239070538	6.439079299	6.176682026	6.339356506	6.421960518
571702	7.265677039	7.047672876	7.366520383	7.525698181	7.35472387	7.265221293	7.324914017	7.472225753	7.881270958	6.901403711	7.332834142	7.589254207	7.214173074	7.489321748	7.460084184	6.886978445	7.381774861	7.569399841
445143	5.152159787	4.840077006	5.569963634	5.253991754	4.143550456	4.738233665	4.515084365	4.757047418	4.348280831	3.017780305	3.910412163	3.912961439	3.394994294	3.865694	3.995969124	3.270233068	4.002892079	3.667434146
550585	8.230402739	8.280548386	8.39750554	8.410484061	7.967058629	8.265412293	8.271912748	8.295464763	8.152622699	7.600580606	8.317238825	8.032217678	7.666896694	8.063193933	7.942131123	7.073547598	8.205022784	7.92804893
797133	6.925443396	7.448158663	7.272485908	7.433131271	7.226127191	7.431971271	7.351773637	7.407015775	7.107836146	6.68852318	7.506322647	6.881613224	6.861970734	7.059150136	7.031058914	5.866235433	7.395248187	6.941726026
353363	8.961458626	8.73225509	8.990542214	8.693848653	8.778792407	8.589305379	8.947315693	8.863508432	8.912310804	8.755762739	8.666906691	8.81539741	8.742699607	8.767205758	9.007948327	9.043047392	9.089960407	9.274858186
798788	7.362382276	7.306500667	7.230230199	7.032996785	6.599282903	6.520480817	6.82341832	6.842835455	6.910329433	6.672797663	6.907053015	6.652680109	6.75297734	6.735195883	7.099768213	6.938874765	6.455379844	6.814379694
550479	8.398774953	8.608361164	8.784534851	8.621919858	8.191677642	8.422086569	8.508122922	8.463786016	8.234464568	8.003983865	8.443058519	8.147557426	7.964470829	8.351726361	8.405459116	7.649034149	8.404747471	8.320118634
100536545	4.58021598	4.717495078	5.138773177	4.139577846	3.948654962	4.496825171	4.073762449	4.289078865	4.108889543	4.122455044	3.826809972	4.240940721	4.064066779	3.96557259	4.4180478	3.166893177	4.426867872	4.034863778
324950	6.692778697	7.022003698	7.018951843	7.121576833	6.531240554	7.009164339	6.37064907	6.842835455	6.465396936	6.281681432	6.564010514	6.52798934	5.964234274	6.378477501	6.678028873	5.459239223	6.292123877	6.334823254
565756	5.085041924	5.155496105	5.01148778	4.695893639	4.733750316	4.879301011	4.607136328	4.36596246	4.36654673	4.636445126	3.826809972	4.445721677	4.064066779	4.307619737	4.258902161	3.998530553	3.854722047	4.465123782
393944	10.166508531	10.544178721	10.508037661	10.675887333	10.44006627	10.710910321	10.547089381	10.932691562	10.658387316	9.820393004	10.802823229	10.602966176	10.164323094	10.47881142	10.755853519	9.732383799	10.909361807	10.521710716
100536704	8.417992976	8.744639451	8.565531745	8.750504541	8.286309333	8.417755801	8.303212208	8.04573666	8.02906218	8.672548837	8.477732453	8.06538406	8.495594675	8.204475744	8.038042062	8.084341095	7.452220926	7.863099615
767686	7.616415822	8.007250924	8.002865979	8.022885095	7.931205707	8.186148904	7.97426256	8.44323461	8.234464568	7.152597259	8.20720628	8.003684265	7.415943414	7.991944837	8.315875935	7.343154681	8.566325218	8.046130689
100329879	5.656224996	5.543521448	5.945692007	5.57403001	5.116995793	5.562312918	5.38184526	5.001543288	5.441833341	4.657904743	5.222268639	5.086088016	5.035993338	5.046099349	4.859633529	4.69974225	4.795366196	4.864073581
563082	8.36945922	8.761357696	8.785751049	9.103154087	8.379958106	8.847221458	8.568048265	8.962763649	8.557266598	7.514974486	8.843019379	8.285799955	7.787866172	8.419340364	8.394560735	6.691388277	8.628491841	8.239250191
100330305	5.92542087	5.881985834	6.155929222	6.307966704	5.805291142	5.969794097	6.225714213	5.758879683	5.565580016	5.617625825	5.983954608	5.943056899	5.798609844	5.903524285	5.921520332	5.426055396	5.556667902	6.006780552
405860	8.83235051	8.663952321	8.897976528	8.65055614	8.441494189	8.563400752	8.622829441	8.357969983	8.398786582	8.315514264	8.564168154	8.578397058	8.428656876	8.379153379	8.480814795	8.530531211	8.320159435	8.40954408
564706	6.259584582	6.624049408	6.372145382	6.496441879	6.284925431	6.711858962	6.45976732	6.539622677	6.523530437	6.302269201	6.542333989	6.228442932	6.153383084	6.431839714	6.362849782	5.841279481	6.429421421	6.546117061
564772	7.535769241	7.442640964	7.622093669	7.481751566	7.329905228	7.290706701	7.391148104	7.1523302	7.126713363	7.313368381	7.149998915	6.961675073	7.023987158	6.981744308	7.065822565	6.891037423	6.966340134	7.036818628
768123	7.426143585	7.423161116	7.537985851	7.201164896	6.881361909	6.846838597	7.093860577	6.471667246	7.029755822	7.137400041	6.614742748	6.987404561	6.764254768	6.617299483	6.444373189	6.728154638	5.350797228	6.665200793
497134	5.745865479	6.09393369	5.789556363	6.091115471	5.902756214	5.913488583	5.972392793	6.325327329	5.902476595	5.628536407	6.059149686	6.178259794	6.040422176	6.054812978	5.883050512	5.459239223	6.353229931	5.779272754
100001644	7.528209172	7.515406255	7.691220135	7.732712672	7.524017372	7.765374336	7.782762709	7.904685821	7.741301353	6.672797663	7.909959864	7.547858424	7.246699024	7.63800669	7.558570411	6.624702551	7.983580365	7.559184657
767629	4.277626502	4.563325885	4.237836826	4.557582067	4.504553591	4.738233665	4.961201024	4.757047418	4.880299092	4.963855962	4.906555781	4.801146728	4.864958999	4.761151167	4.981168499	4.543481917	5.33223805	4.778605362
192320	5.382038669	4.953054237	5.092347162	5.096391614	5.140022434	5.299029749	5.57658726	5.464734946	5.081683049	4.997911638	5.286264075	5.413416838	5.010964378	5.606256163	5.691542398	5.357306236	5.994562407	5.839600578
606664	4.301475558	3.499583989	4.293617916	4.233429503	3.895520077	4.382955019	4.197378303	4.151068067	4.454560363	4.059348226	4.064351244	4.606159549	4.203151314	3.682134591	4.024526351	4.246775034	4.409267772	4.374818929
110440168	5.500099589	6.351167182	5.945692007	5.855616276	5.519475813	5.993268194	5.883150346	6.412485375	6.056678803	5.628536407	5.890967193	5.994715847	5.890674541	5.808090811	6.486039196	5.260227323	6.10800822	6.10133429
678586	11.340981904	11.477795179	11.261162854	11.391008423	11.514599508	11.394589019	11.10360338	11.267211877	11.149924836	11.53251705	11.201514123	11.280776655	11.648087806	11.242523059	11.248597732	11.446057558	11.17012926	11.151992472
393615	3.83011619	4.19454897	4.293617916	4.349762692	3.527599135	4.25932109	3.973562231	4.617272313	4.087024818	4.45220611	3.937236566	3.784671604	4.24668471	4.562805042	3.210534277	4.563965402	4.200013226	4.148243105
100142648	5.138983691	4.661594353	4.943370046	5.079641708	5.057768043	5.23483156	5.094398199	5.210546516	5.025313572	4.570081885	5.233133627	5.044672846	4.906266274	5.217965266	5.133140869	4.344733193	5.68654108	4.896891792
322468	9.585192625	9.876874189	9.548627839	9.798871525	9.510315825	9.481472866	9.306895697	9.065266127	9.201466402	9.505248322	9.528623638	9.245233973	9.542588984	9.359511594	9.31874607	9.143438051	8.538261638	8.941949576
799650	12.075428556	12.284215214	11.931997393	12.057982607	12.280764388	12.209593609	11.905156851	11.950249064	11.951844818	12.495493703	11.98988012	12.124534367	12.447997733	12.073052268	11.918036905	12.286799381	11.607748028	11.776075593
799862	8.060864787	7.93442377	7.90776581	7.821020944	7.9112674	7.688366425	7.871282974	7.520670875	8.014656488	8.20505397	7.727984103	8.046275513	8.072749053	7.756614518	7.902291963	8.117631493	7.604981861	7.728276721
323011	8.05034684	8.152897958	8.438291888	8.251325301	8.243096322	8.247628584	8.406102625	8.49977223	8.385412555	7.858652041	8.317238825	8.411946387	8.03600162	8.248103	8.422995251	7.732836108	8.613199515	8.382279945
571772	7.16527386	7.47813447	7.439425933	7.51639309	7.054960624	7.405969874	7.25549219	7.495226224	7.150626686	6.667517501	7.042925928	6.957961685	6.875900337	6.98571484	6.940298268	6.328064306	7.28858602	7.058737612
556288	7.250442337	7.069317269	7.130371219	7.393019704	7.054960624	7.161980458	6.973639573	7.466417879	7.204929625	6.739737057	6.930605848	7.037526548	6.872430525	6.92083649	6.704744472	6.614919318	6.804094447	6.889684377
556205	4.780168363	5.368347173	5.153922349	5.223819006	4.6072686	4.879301011	4.755318203	4.638088585	4.661047602	4.570081885	4.519676671	4.548065956	4.686777882	4.833435849	4.599832368	3.622424415	4.754132482	4.960370074
556123	8.059117112	8.16635079	8.297030075	8.221096146	7.941072471	8.436429287	8.074415799	8.468152057	8.155251795	7.330174204	7.940111871	7.944866521	7.492529565	7.77966675	7.884875403	6.69603564	8.133132685	7.797262531
450025	7.289722808	6.957694105	7.16068635	7.287572332	7.395959754	7.168868798	7.407242172	7.212553466	7.504100923	7.470187985	7.186791036	7.666370557	7.430173982	7.272442678	7.417650563	7.521308183	7.039667784	7.463839424
393561	10.871219577	11.288348359	11.093524046	11.363811734	10.390819824	10.722076107	10.441255173	10.060065796	10.247935991	10.338044344	10.800314108	10.377946541	10.444851283	10.323551232	10.436320006	10.277798392	9.223726102	9.898589347
555686	6.618776723	7.104684918	6.898201923	7.246892058	6.699563526	7.216187687	6.964967205	7.1523302	6.959292569	6.487459765	6.953780337	6.813380767	6.741611063	6.725730923	6.962607217	5.961954083	7.144442289	6.961252591
100124622	5.701741342	6.135565956	5.476653528	5.57403001	5.545579321	5.820314177	4.995670833	5.640078226	4.233544877	5.70268393	6.289991681	4.587053763	5.415597417	5.852253679	5.038300475	5.574772549	5.626877597	4.351331
406703	11.009085367	10.669335614	11.216090464	11.250056296	10.628926315	10.699657442	11.089210337	10.598854403	10.815397644	10.607453378	10.97592817	10.998703765	10.725768837	10.813860488	11.105770215	10.805456582	10.164808121	10.792237106
100004460	7.665484332	7.772324137	7.752216783	7.850941423	7.573487824	7.974434238	7.553243311	7.928116831	7.558740888	6.905894879	7.58476298	7.416028425	7.036443458	7.34532944	7.1970608	6.55989249	7.46930779	7.087454325
556881	5.917726238	6.23467561	5.936960729	6.172354899	5.882418016	6.182142975	5.94619487	5.877418645	6.346201753	5.763340197	6.215247294	6.139442635	5.676588101	5.993034672	6.428432883	5.321662755	6.420663772	5.999243896
564337	8.639996885	8.689800726	8.822953494	9.039618473	8.426354483	8.831027984	8.582294241	8.749761751	8.67186551	7.73032355	8.662894423	8.458682325	7.885769662	8.288843657	8.312984823	7.073547598	8.585062141	8.185474329
550284	5.710674791	5.815234314	6.078651166	5.884834936	5.536930524	5.372476952	6.056434983	5.690772859	5.612252095	4.911215979	5.415888816	5.67099607	4.985493518	5.762533251	5.761074495	5.574772549	5.970762075	5.805437028
564497	5.325005077	5.745243823	5.625359234	5.512958311	5.057768043	5.572738482	5.394817856	5.555068823	5.458959142	5.258898227	5.120616024	5.178336406	5.108575804	5.244719575	5.222129332	3.968114187	5.303943802	5.050639218
