	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
798521	1.425572697	1.706227929	1.685483087	1.870020122	0.884252928	1.57059565	1.327079122	1.907631895	2.081430235	1.141735447	1.526049947	1.5948924	1.397495201	1.163538108	1.271473445	1.074844339	1.362142889	1.496974152
798527	7.597116914	7.552423161	7.520522222	7.149942406	7.446376281	7.431696791	7.467786233	7.136238596	7.379328036	7.911084598	7.050449537	7.383944928	7.345067512	7.405666729	7.202882993	7.871386228	6.355531375	6.897917594
798535	1.588315682	2.002583256	1.706024851	1.889222417	1.796249667	1.67029491	1.595869179	1.451220828	1.664504358	1.171649576	1.508409522	1.324291816	1.543189527	1.508373014	1.698160428	0.987263404	0.919441279	1.316187188
798555	4.056557038	4.258313016	4.2853082	4.388515742	4.013081957	4.501434438	4.18247067	4.483959075	4.046862063	2.96349218	4.135862355	3.802113618	3.421936267	3.962503161	3.611798945	2.075788745	4.225873618	3.723659647
798564	2.0599682	1.910400459	2.285992023	2.257577593	1.933348778	1.650898638	2.08313105	1.873201407	2.237286042	2.036266536	1.811456041	2.32415441	1.881361025	2.09442492	1.910413275	1.846144115	1.500517747	1.802135419
798565	5.44971457	5.009007361	5.540032978	4.918892912	4.860997377	4.92128222	5.091096671	4.825261785	4.91225568	4.856622168	4.776894027	4.880090167	4.862404877	4.791089277	4.908233623	5.078381664	4.73709709	4.971308641
798575	6.676453784	6.908436061	7.111841243	7.122314623	7.013018216	7.064846157	7.085582369	7.48764403	7.146788521	6.275496488	7.222604036	7.123175035	6.578041405	6.993181743	7.242620528	6.222036996	7.340501403	7.051331353
798577	3.887063974	4.127939088	4.153164192	4.257956223	3.965911258	4.211555444	3.931788279	4.416818709	4.115446214	3.389751824	4.183882764	4.074698359	3.59484924	4.001939592	4.250193797	3.217660608	4.303551632	3.886546845
798580	2.073774775	2.248313797	2.216103007	1.830831346	1.906951466	1.868033862	2.0180691	2.037681697	1.881689017	1.7885309	1.935446217	1.806365441	1.894999125	1.839687817	1.715643386	1.10289505	1.962323059	1.559326468
798582	4.26045901	4.103861175	4.19736183	4.134650473	4.148809847	4.15416159	4.074616365	4.190839714	4.248440697	4.156368909	4.037820406	4.033279622	4.088863728	4.055399962	3.976938523	3.666088534	4.081738823	3.976886101
798583	1.087370567	1.074211861	1.226569677	1.393323595	1.085971766	1.507291942	0.962295082	0.703435868	0.728739546	0.802548081	0.978166791	0.838974904	1.378203666	0.590363205	0.470389432	0.155626028	1.432988696	0.766002503
798589	3.192462788	2.582903773	3.294606902	2.93028759	2.712539858	2.893995356	3.085421579	2.766495342	2.690029975	2.381645515	2.657632877	2.846678617	2.608509787	2.694627315	2.559610149	2.553376441	2.488328504	2.80278691
798622	5.60515565	5.568473956	5.731294838	5.542548788	5.679621583	5.659153251	5.76195024	5.759854059	5.813750021	5.600724874	5.734575708	5.762491511	5.505596942	5.571647839	5.713125469	5.584133318	5.78233822	5.765286506
798626	4.003444936	3.799972715	3.944256241	4.205301736	3.668790145	3.556887442	3.660527427	3.241682416	3.579842846	3.853694835	3.875287088	3.516722191	3.737931373	3.391170885	3.634955098	3.970107289	2.953482983	3.492866066
798629	3.272464113	3.261221364	2.899178142	3.230486487	3.194021847	3.115348974	2.961125644	3.193658421	3.445630422	3.228335829	3.130926498	3.005034268	3.378908217	2.981767523	3.1921182	3.011143908	3.236983449	3.025272377
798632	5.149133995	5.016396963	5.028766001	5.262321476	5.151188501	4.95132355	5.162454278	4.964645549	5.21446878	5.08205993	5.135453742	5.267107792	5.155131211	5.263042055	5.224440178	5.200238545	4.973799042	5.200530734
798635	4.452351549	4.548140205	4.643143083	4.526745192	4.447854736	4.769926838	4.300027177	4.832000137	4.374687265	3.692811986	4.437959946	4.07809684	4.147011384	4.114166073	3.898738873	3.047682126	4.552546492	3.832866533
798655	0.851274797	0.610534249	1.532867186	0.210988268	1.303956208	1.323498097	0.738239957	1.11054067	1.318513551	0.006513156	1.214100728	0.739466708	0.815260399	1.21813967	1.068731814	0.101040811	1.380183158	0.495362982
798657	2.359543752	2.641425457	2.872166236	2.721170939	2.128755285	2.571822096	2.881059993	1.957784314	2.538413842	2.219266838	1.999987181	2.241700332	2.23235942	2.476801975	1.998750129	0.828332187	2.283120565	2.549896109
798687	3.597986615	3.60789895	3.679260911	3.791071607	3.363759276	3.43177388	3.45465997	3.517249588	3.688287369	3.511709874	3.624098578	3.546468307	3.435998421	3.761179575	3.736932519	3.553715416	3.769063151	3.741697843
798689	4.841397506	5.176680425	5.199657035	5.115144552	5.125661172	5.338402106	5.19960512	5.57271896	5.321698058	4.547145262	5.235345204	5.062719646	4.693192328	4.946723342	5.281316021	4.314000188	5.454350092	5.036691069
798697	1.336755403	1.183281821	1.254729799	0.992850204	0.771725374	0.392418427	1.156185931	0.622833903	0.836687138	1.312568268	0.815542823	1.019501892	1.397495201	1.486296408	1.223396057	1.532214768	0.763242732	1.023596629
798701	7.264994717	7.900986222	7.78863764	8.226102174	7.672311263	7.966071655	7.659969095	7.736873249	7.663704417	7.240760632	7.954518704	7.470539038	7.717622958	7.541336176	8.13364185	7.517050744	7.680145138	7.571598539
798703	2.616942407	2.669819515	2.728955926	2.489160346	2.772253542	2.519309271	2.576661065	2.142588723	2.884936413	2.742139119	2.608801775	2.566021795	2.830565202	2.741979376	2.510373719	2.632484173	2.760383296	2.590275257
798710	4.686026215	4.988488597	4.839533792	4.953511915	4.931443243	5.169780169	4.713599956	5.034469511	4.887367172	4.332212167	4.85748401	4.684385731	4.566824723	4.606414216	4.832132815	3.977701771	4.817080916	4.721561209
798736	1.768901214	1.828809857	1.600259963	1.981577565	1.283581486	1.19547286	1.156185931	0.191223534	0.231879655	0.802548081	1.235703381	-0.404424356	1.256701359	1.047714831	0.832766457	0.258965919	0.070888865	0.314360787
798737	2.205026323	2.742913441	2.477385561	2.911627668	2.472652638	2.709437064	2.576661065	2.689434327	2.682815909	1.7885309	2.8094083	2.434327223	1.948297727	2.259719605	2.689152249	1.669843386	2.561300845	2.28055026
798741	2.003381414	2.391586501	1.823487806	2.411600002	2.310926708	2.419682783	2.130071574	2.319231871	2.489637652	1.7885309	2.221866478	2.192377681	1.782104226	2.49902323	2.340475121	2.00322758	2.411467622	2.410265928
798746	4.918019401	5.210898684	5.166689487	5.115144552	5.076174656	5.239611185	5.036703007	5.104783968	5.017795031	4.741668473	4.878235492	4.918512464	4.805771709	5.013851247	5.002053122	4.364115868	5.040543825	4.930607914
798757	2.699407642	2.803967165	2.844638914	2.948709241	2.673923432	2.843628866	2.674907059	2.909269825	2.872307922	2.561872013	2.649608276	2.713164221	2.085462338	2.574208143	2.706744047	1.911043917	2.521217139	2.432646895
798766	2.708286114	2.521907472	3.00243559	2.911627668	2.982784252	2.755568522	2.871883197	3.023565394	2.934373155	2.810281663	2.959764889	3.005034268	2.704572916	2.584635995	3.00572324	2.380823143	3.052427387	2.750295366
798771	5.554359548	5.685503501	5.920061974	5.743200362	5.654057066	5.705719678	5.707536451	5.710733532	5.758205827	5.268358587	5.709705732	5.618214104	5.491078121	5.602762543	5.71094785	5.286848293	5.774686776	5.725051465
798778	2.883125846	3.131122196	3.083174331	2.731847139	2.957284056	3.020295212	2.943713327	3.11480587	3.045411654	2.866232526	3.113529362	3.019247287	3.035326071	3.066047288	2.962443706	2.91948106	3.160759491	2.941910799
798787	2.936994405	2.572915134	2.778289214	2.863893836	2.21735365	1.884735554	1.859974311	1.957784314	2.690029975	3.147852168	2.295713087	2.66877338	2.335982619	2.206698117	2.198480699	3.185229407	2.055079249	2.421499811
798788	4.351115127	4.295233518	4.21896305	4.021729636	3.588015754	3.509213668	3.812151171	3.831568306	3.899062284	3.661530514	3.895785866	3.64141296	3.741710191	3.723928734	4.088501064	3.927607616	3.444112695	3.803112545
798791	3.621677178	3.729783373	4.06446973	3.999812584	3.782057296	4.035777194	3.94497524	4.272368193	3.951031135	2.96349218	4.003601087	3.897530026	3.383752976	3.680838681	4.054555416	2.734626213	3.999515259	3.585667851
798813	0.607314539	1.510797269	0.594398432	1.160277775	0.937387813	0.963593707	0.423482195	0.399109851	-0.285792002	0.723971059	0.78656304	0.739466708	0.530749691	1.077553995	0.29541481	0.687239736	0.678306946	1.023596629
798836	4.281433394	4.164982158	3.836587151	4.026073372	3.959503673	3.623082129	3.863982472	3.500428714	3.491769187	3.835122869	4.200456616	3.481225007	3.840167404	3.72863803	3.597724725	3.712342609	3.236983449	3.364875893
798846	1.166813596	2.878849581	1.437814701	1.471846313	1.154893263	1.726966516	1.527386671	1.687526614	1.649780453	0.947922334	1.577712826	1.870487224	0.726514799	1.712336535	1.626029663	0.530838016	1.12598472	1.216521133
798858	5.302115818	5.36933907	5.422377044	5.482178275	5.241104351	5.481148266	5.357517214	5.383863516	5.362904889	5.013513292	5.300857021	5.041986245	5.040159811	5.399239015	5.245656194	4.652076415	5.494238798	5.289055357
798864	1.509237748	1.424555847	1.413039766	1.471846313	1.343862219	1.112823475	0.778083034	0.98717758	0.984826289	1.863757239	1.100951384	1.04750974	1.235417561	0.888493814	0.864460627	1.812565508	0.491780638	0.900541145
798872	5.412169996	5.407777749	5.254726147	5.247517499	5.109835825	5.341430176	4.962995411	5.059566961	5.206944825	5.118992845	5.347489697	5.033258608	4.985433754	5.351187319	5.427728269	4.857440536	4.984157196	5.058442724
798876	3.644984993	3.895239037	3.952876229	4.154625386	3.688296377	3.9746824	3.816940813	3.968335059	3.880264037	3.101982845	3.871842128	3.834625333	3.364275552	3.680838681	3.795651357	2.651601441	3.812889579	3.653933644
798908	3.420274131	3.408904746	3.560200854	3.387275374	3.278814282	3.482031296	3.62273177	3.483409403	3.655496111	3.41498217	3.517902852	3.561114488	3.398190396	3.254172686	3.317638108	3.185229407	3.498803134	3.299402355
798918	6.068688673	6.00535943	6.298725723	6.286391315	5.918032048	6.02108108	6.149495809	6.117886741	6.172281193	5.571570944	6.175626263	6.007635032	5.697785655	5.968933341	6.028506213	5.711432043	6.028818402	6.029436606
798920	2.348227918	2.184145902	2.688237505	2.068374559	1.085971766	0.724762969	0.962295082	1.019021298	0.961168827	1.015461379	1.416819179	0.669097988	0.871529456	1.135442314	0.955568042	0.530838016	0.315502405	0.537275273
798934	5.014235441	5.036525343	5.100345551	5.21173699	5.218474614	5.149191487	5.108781512	5.217146385	5.240497846	4.754079265	5.175126355	5.083159298	5.029379415	5.112634268	5.160450081	4.867695248	5.387918533	5.132090273
798970	4.875298188	5.222126762	5.088659543	5.305843211	5.141314808	5.307766621	5.15868603	5.449600815	5.120148499	4.488932448	5.422402492	5.203181274	4.704853911	4.891097513	5.152448612	4.478270099	5.341484538	5.005303784
798974	3.448207388	3.226999492	4.016221589	3.790989772	3.076491065	2.881475243	4.094369599	3.116792366	4.053463506	3.127703378	3.594725956	3.418204659	2.386907793	3.433910286	3.699175948	3.53755483	2.842288586	3.659665448
798982	3.229938445	3.542864315	3.62095873	3.472498997	3.387820048	3.74700246	3.472983122	3.776742396	3.572054664	3.505850721	3.225733733	3.380226157	3.299094153	3.472031223	3.559508072	2.973656211	3.713228634	3.421923937
798983	6.484373663	6.774846032	6.843479251	6.943272018	6.806288213	7.006427221	6.864571239	7.138052276	6.984645202	6.30109608	6.848374747	6.751884915	6.519814342	6.728664254	6.954496898	5.854418648	7.185631199	6.763122266
798985	5.203521755	5.133158638	5.208682556	5.368758918	5.233157855	5.198453496	5.242959043	5.251061502	5.398570523	4.952357767	5.078311836	5.168530182	5.037087909	5.134091345	5.196695812	4.877877583	5.24264518	5.062036328
798993	4.561719365	4.812901029	4.580553314	4.572009215	4.947720973	4.992357424	4.497917549	4.638012251	4.866824258	4.766384202	4.647890337	4.558654561	4.763648102	4.754612509	4.597675018	4.227461976	4.788659817	4.608151033
798997	3.127755394	3.131122196	3.582591799	3.325179526	3.210304693	3.184429922	3.549799523	3.477691389	3.357763687	3.0626119	3.41751191	3.402084597	2.985202426	3.29284438	3.464467815	3.334650069	3.702514757	3.382228409
799015	2.37077152	1.631201706	2.428778156	2.016925429	2.195708911	1.763547438	2.290193091	2.441767738	2.237286042	2.342731888	2.346238272	2.167069257	2.441979807	2.574208143	2.12187372	2.00322758	2.339530079	2.317099522
799022	2.19242564	2.641425457	2.000220631	2.699578557	1.19907713	1.631238035	1.723791488	1.783348993	1.777179732	1.285464227	1.96161009	1.575786614	1.594242653	1.693189866	1.569461731	1.592812861	1.306627745	1.599446158
799070	2.166889221	2.222988084	2.4038462	2.476519737	2.022111774	1.996527886	2.248256095	2.381800368	2.166642607	2.468558992	2.365963092	2.476143762	1.935156536	2.310861343	1.879723363	2.184791777	2.348720897	2.443708509
799071	3.127755394	3.291992255	3.301372714	3.440313685	3.25807879	3.050215126	3.429861382	3.143980608	3.339529411	3.046557674	3.369463194	3.147714613	3.354437334	2.965900562	3.253253031	3.292644328	3.029749442	3.305478809
799085	2.644957847	2.803967165	2.677875764	2.975908043	2.046500894	2.262425092	1.932385129	1.626821436	1.619874017	1.416162382	2.395053704	1.434454528	1.72216121	1.856996744	1.644403256	1.511436265	1.641806954	1.731680926
799091	3.898745964	4.27072513	4.126742781	4.081383119	3.943359088	3.869530653	4.042259582	3.939505512	4.066396553	3.718371543	4.080230323	3.764640211	3.668163387	3.958499573	3.99852425	3.475411759	3.868262907	4.025551479
799094	2.278403161	2.715935329	2.352651239	2.699578557	2.270086033	2.431098272	1.764030053	2.83964805	2.247101398	1.667782678	2.566807386	2.01933216	2.049328322	1.839687817	1.816312681	1.157411464	2.339530079	1.731680926
799098	1.140815638	1.611819255	1.57814366	2.051427898	1.644740702	2.01181387	1.984403684	1.990276139	2.103209803	0.912928896	2.097598994	1.822665043	1.100666547	1.712336535	2.12187372	1.10289505	2.099312788	1.994943397
799099	8.387169388	8.461461157	7.768636647	8.009582829	8.446188781	8.606923714	7.716492238	8.142620043	8.073954145	8.578721713	8.257131035	8.081449227	8.510174244	8.312705442	8.042847632	8.37080062	8.083618932	7.973583547
799102	2.988923765	2.918830571	2.890230251	2.824535998	2.499401473	2.508573377	2.899240301	2.331964538	2.530398137	2.866232526	2.913601986	2.721880805	2.45124065	2.796823662	2.223138309	2.223634266	2.366928725	2.677196813
799109	3.441727709	3.511830097	3.490864243	3.40739393	2.931325012	3.115348974	2.862647655	2.883553774	2.538413842	2.67061776	2.514745344	2.369238071	2.505591007	2.866849578	2.500321531	2.144874506	2.320970901	2.465580506
799124	3.236090826	3.501335211	3.274116978	3.503981923	3.215691724	3.45991052	3.365933332	3.483409403	3.411123213	2.742139119	3.468580426	3.465740425	2.823450779	3.01298733	3.134790364	1.895090614	3.06920493	2.926222713
799136	3.046069333	3.178003123	3.341314506	3.184593545	2.904890304	3.379702319	3.236065009	3.413250415	3.239824656	2.67061776	3.486711553	3.166992645	2.641246715	3.152699668	3.351582633	2.334255502	3.091275728	3.387966509
799142	1.114340574	0.686614951	1.30945284	0.537396389	1.132283307	0.866035722	1.327079122	1.403765191	1.261545692	1.200956017	1.339115533	1.229673572	1.146996166	0.921774863	1.385092457	0.530838016	1.229119705	1.109455476
799144	1.883079815	1.129777328	1.413039766	1.419975535	2.259692625	1.981078204	1.527386671	1.941259803	1.735950798	1.986644489	1.895288632	1.739260614	1.935156536	1.972671456	2.173394319	2.380823143	1.950297711	1.431804802
799147	1.290208409	1.209307899	1.765951465	2.538643518	1.154893263	1.981078204	1.550577251	-0.119465605	1.14038216	1.489251008	1.508409522	0.739466708	1.767350344	1.486296408	1.910413275	1.333466044	1.188746077	1.979824502
799153	5.447064977	5.334289788	5.414597458	5.192542552	5.318250937	5.402144844	5.381964409	5.376200246	5.434449922	5.250949863	5.28151393	5.316860221	5.248392473	5.264664244	5.2305338	5.211554704	5.273135101	5.326886832
799158	4.457626548	4.565875341	4.92306294	4.797101436	4.443269721	4.873968487	4.530358133	4.89984678	4.547473739	3.470187124	4.264911185	4.244618823	3.981100453	4.277336699	4.115093982	2.743563029	4.483297378	3.992035659
799194	1.97423334	2.260811864	2.378475793	1.981577565	1.866427174	1.395192272	2.114593814	1.707207014	1.919007314	1.625177977	1.752732866	1.806365441	1.472180748	1.673785671	1.490413006	1.688475101	1.516917429	1.917712885
799202	3.918008168	3.660727223	3.931228913	4.106212658	3.927031788	3.951087938	4.167547845	3.947801479	4.211318548	3.591333444	4.028568069	3.961491083	3.82955371	3.863210424	4.118383893	3.992771844	3.952060918	4.145573529
799204	1.336755403	1.631201706	1.254729799	1.095619215	1.241947939	1.168445762	1.0624953	0.703435868	1.097622394	1.339172478	1.053084095	0.739466708	0.925686002	1.346233991	0.511007286	0.723827405	0.919441279	0.656166997
799208	0.313533	1.016420261	1.387831935	0.48786968	0.407559926	-0.104619747	0.566858517	1.019021298	1.202235529	-0.132786692	1.028541396	0.773404455	0.565278005	1.321508861	1.294924377	0.723827405	1.432988696	1.163981275
799225	4.284404997	4.789370198	4.635131553	4.807232185	4.903342497	5.244472125	4.669262961	5.004957763	5.109426915	4.544289738	5.134016486	4.783473595	4.839665102	5.01770434	5.093489467	4.107979967	5.160217231	5.054840146
799229	1.509237748	1.016420261	1.336055155	1.191551858	1.19907713	1.27364287	1.661247712	1.277811716	1.542277745	1.285464227	1.214100728	2.033405697	1.05279963	1.654116928	1.550101887	1.612459499	1.12598472	1.36355178
799244	3.053055962	2.942297916	3.218010332	2.984861542	2.877962173	2.453661795	2.871883197	2.465073733	2.753382919	2.527582999	2.532308937	2.659728921	2.624971105	2.778772903	2.469737769	2.414788247	2.774092548	2.61983483
799247	2.843378382	2.33360849	3.010715853	2.424819759	2.249223798	2.156375898	2.969753623	1.941259803	2.447691993	2.722063668	2.232650253	2.141308922	2.097308655	2.193132576	2.09540663	2.5635054	1.611583435	2.352745676
799265	3.211322297	3.158097541	3.181802291	3.230486487	3.11550654	3.157193181	2.961125644	3.107419059	3.311738459	3.383374686	3.20944937	3.223327695	3.198196817	3.138614229	3.334710202	3.386920341	2.947445882	3.262396156
799266	3.583583268	3.879116407	3.62095873	3.875338353	3.774776628	4.039511061	3.816940813	4.043801349	4.012746413	3.199585855	4.152993837	3.785578819	3.435998421	3.926064497	4.137967355	2.966040346	4.345474986	3.984480765
799274	3.121122123	3.82543763	3.454904897	3.88493612	3.588015754	3.994053907	3.617250644	3.827078224	3.684680485	2.920094261	3.636332329	3.460541743	3.187153685	3.336689003	3.500215171	1.760685122	3.884152765	3.217987236
799294	4.892928223	4.873157623	5.166689487	5.180902102	4.799545209	4.884386891	4.997158203	5.06147957	5.026369902	4.222168412	5.073821114	4.927960254	4.321272309	4.754612509	4.956825064	4.168957535	5.125880565	4.796819582
799300	12.29471734	12.51978995	12.2219048	12.40365336	12.144228	12.28949808	12.03149059	12.33490921	12.05196273	11.74352407	12.05202218	12.05543047	12.02675409	12.18739337	12.0153954	11.88277559	12.31382348	12.27562031
799312	1.85136891	1.37942153	1.842167727	1.769976927	1.439049692	1.441082559	2.40915111	1.427688125	1.649780453	1.769095032	1.594530686	2.061147486	1.543189527	1.163538108	2.185992035	1.532214768	1.12598472	2.191485724
799340	3.921829938	4.110781681	3.91367411	4.102103964	3.913835588	4.178071504	3.909538565	3.943659458	4.080189575	3.821035296	4.118524996	3.882059115	3.974692522	4.059143812	3.980558647	3.448336738	3.964071639	3.898656016
799350	0.7856777	1.129777328	0.760727056	1.128310697	1.57938213	1.507291942	0.891407144	1.687526614	1.14038216	1.171649576	0.978166791	1.496728048	1.577424885	1.551537893	1.53047871	1.425193707	1.641806954	1.340063851
799354	4.53452095	4.345971229	4.500499528	4.802175703	4.230910683	4.263564008	4.440106087	4.043801349	4.365705253	4.246967969	4.321566993	4.166954338	4.055854505	4.187833563	4.398286265	3.915796164	4.092720968	4.13537594
799355	9.073103208	8.873028821	8.856429714	8.626754085	9.031757009	8.965718333	9.015025626	8.907827251	9.005445498	9.364885316	8.785471402	9.173783182	9.166484993	9.104078899	8.966062849	9.599981848	8.785482336	9.078556505
799361	3.307942862	3.386267928	3.448823558	3.717778093	3.608637273	3.577580412	3.748394067	3.844955309	3.758593663	3.364072375	3.569853099	3.66420396	3.344531565	3.488784159	3.648672463	3.158749093	3.758757452	3.393681876
799368	2.153949484	2.184145902	2.244466169	2.655399419	2.360403554	2.419682783	2.219605164	2.465073733	2.404490172	1.88196652	2.346238272	2.32415441	2.085462338	2.233452426	2.247381559	2.018034712	2.607975986	2.38753228
799377	1.031869187	0.48831684	1.197848933	1.222162354	0.369400513	1.084186915	1.02986241	0.446716364	0.517902052	1.36529496	0.304463416	0.870675401	0.4953747	0.986118651	0.588965347	0.530838016	0.025761288	0.766002503
799387	4.010640543	4.319332506	4.342189203	4.55407366	4.241512756	4.30448256	4.258379224	4.333795253	4.448857513	3.5291459	4.313970971	4.195397568	3.793599965	4.121346341	4.262141128	3.230431674	4.195631128	4.065485281
799405	1.699355359	1.98762271	1.726278233	1.945341834	1.946368492	2.01181387	1.78373615	1.497165056	1.735950798	1.141735447	2.012555989	1.074984195	1.378203666	1.749884018	1.122150208	0.208221052	1.565026761	1.559326468
799410	0.7856777	1.572255212	1.282350767	1.727932787	0.884252928	1.418319872	1.244161424	1.51959989	1.318513551	0.640866528	0.632230823	1.347007599	0.035293184	0.986118651	1.173661108	-0.140642148	1.248890581	0.993802709
799412	1.40387571	1.510797269	2.096721939	1.617127566	0.711989366	1.222002937	0.520631715	1.251245579	0.671577557	0.597447301	1.053084095	0.595120184	0.45911046	0.460500917	0.148678493	-0.014745678	0.352523325	0.57800425
799423	1.425572697	1.402165183	1.509684709	1.446144032	1.52834364	1.884735554	1.744051054	1.907631895	1.634904727	0.877065527	1.69151764	1.886082056	1.235417561	1.191097186	2.068444896	1.01705172	1.974248999	1.267214646
799425	3.393000595	3.403278753	3.314809888	3.65184812	3.001617899	3.613093933	3.312669619	3.015695012	3.302354556	2.902362845	3.464011816	3.217175783	3.374047134	3.336689003	3.31190222	2.927346037	3.222057436	3.165501725
799432	2.966896801	2.870718685	2.916909137	3.063036688	2.542909429	2.782555556	2.746947848	2.709088896	2.903674271	2.431949572	2.946725522	2.814440442	2.566515512	2.84098653	3.173260906	2.334255502	2.746542521	3.083009767
799435	3.87133937	3.636953901	3.948572673	3.860820909	3.930312064	3.835571448	4.017506673	4.028238452	3.954030602	3.357580452	3.84046162	3.699936844	3.463718093	3.783982192	3.820102944	3.375467288	3.99366813	3.807400869
799441	5.654223926	5.705070697	5.879945326	5.8462818	5.80731855	5.821930496	6.087422812	6.042425005	5.856054049	5.445623056	5.829978007	5.766709884	5.484327526	5.758243509	5.959559762	5.292948923	6.003582858	5.834156929
799443	2.944528309	3.061391042	3.167060739	3.071466993	3.014038446	3.020295212	3.214447064	3.129466986	3.339529411	2.810281663	3.159463496	3.192302401	2.772642561	3.066047288	3.134790364	2.770046046	3.309381456	3.111034458
799449	1.003296713	1.332829469	1.168544792	1.446144032	0.800690741	0.831993171	1.244161424	1.11054067	1.008102064	0.071423807	1.490550728	0.961800249	0.565278005	0.102463201	0.470389432	-0.207965294	1.03781591	0.800831555
799461	1.607425991	1.811923037	1.823487806	1.497098698	1.57938213	1.781495848	1.703243363	1.890519361	1.542277745	1.489251008	1.277961831	1.739260614	1.691229097	1.508373014	1.44920276	1.706869262	1.248890581	1.964545488
799466	3.087490424	3.184577749	3.210841058	3.440313685	3.007841539	3.301006135	3.326171036	3.275032172	3.28340163	2.893414739	3.236488747	3.186016467	2.959472063	3.028347488	3.075089907	2.854968284	2.977381884	2.861706652
799470	1.644903554	2.144228956	2.258441349	2.212551857	1.946368492	2.085904816	2.160537677	2.253826325	2.22740345	1.581276716	1.811456041	1.516902543	1.811166915	1.768297553	1.715643386	1.468959324	2.032443279	2.053882695
799473	5.176584154	5.528978204	5.402062199	5.483758216	5.265983326	5.627252408	5.415509102	5.4290075	5.332110631	4.868086208	5.376951401	5.088224281	5.067516495	5.205084779	5.272483356	4.214664478	5.399020752	5.045794147
799475	2.959479105	3.03979709	3.321481832	2.763409736	2.970090494	2.791440207	2.685421477	2.689434327	2.928285415	3.117435229	2.704865154	2.739157555	2.991563947	2.665451648	2.52035635	3.124950218	2.273500758	2.487125858
799482	2.988923765	2.157657694	2.569947076	2.257577593	2.426938726	2.170066259	2.446719591	1.783348993	2.22740345	2.289158471	2.189022914	2.253771952	2.264235273	2.246645795	2.259352106	2.651601441	2.099312788	2.230331389
799483	3.024904116	2.894975177	2.326355981	2.688659956	2.070484555	2.681033122	2.205063463	2.171212484	2.025497895	1.749393746	2.442271321	1.650736984	2.024726189	2.335768055	1.84836638	1.829452501	2.110162466	1.917712885
799492	8.397327443	8.372304699	8.250551353	8.207338258	8.457174753	8.38038055	8.372645521	8.390221557	8.38802019	8.647858481	8.270765046	8.527269739	8.744557422	8.417226478	8.431841623	8.858983471	8.483417611	8.588684139
799510	1.681432144	1.972505398	1.66464461	1.870020122	1.457356099	2.026939589	1.878420581	1.667574028	1.589334488	1.200956017	1.782393215	1.613748469	1.358650666	1.749884018	2.081988746	1.35695049	1.67141028	1.949102925
799515	3.554337869	3.627333788	3.560200854	3.728479337	3.515612293	3.509213668	3.442313959	3.61425326	3.199952698	3.787619256	3.819155545	3.589968196	3.648169231	3.747322979	3.766590655	3.670781247	3.551495839	3.540013018
799520	1.529417287	1.183281821	1.226569677	0.762342592	1.085971766	1.168445762	0.854612715	0.580778823	1.14038216	1.512813581	0.084008326	1.154401164	0.598999224	0.709495328	0.895473457	0.925775566	0.458206107	0.766002503
799521	1.266359353	1.308956753	0.873986653	1.191551858	1.241947939	0.687172194	0.423482195	1.251245579	0.912657286	1.390952848	0.899145014	1.27775824	1.191884165	1.191097186	1.318000204	1.01705172	0.524591558	0.993802709
799527	3.447041624	3.351632465	3.106540409	2.834476575	3.314399369	2.982001045	2.716512626	2.775844866	2.787412887	3.943129271	3.060042654	2.721880805	3.314399514	2.796823662	2.715460153	3.712342609	3.006709318	2.869930712
799528	1.699355359	1.424555847	2.299572542	2.051427898	1.382694045	1.248053941	2.507238241	1.764686917	1.894236013	0.640866528	2.592150416	2.061147486	1.378203666	1.749884018	1.294924377	1.235507885	1.714706562	1.979824502
799532	3.348261263	3.537738084	3.430424204	3.387275374	3.268483789	3.54642858	3.292177585	3.442899046	3.325700852	3.470187124	3.422229927	3.204792696	3.304214002	3.432167489	3.479896695	3.292644328	3.400585487	3.281017907
799538	3.616970085	3.532593574	3.836587151	3.841234242	3.66485705	3.45991052	3.922929528	3.571943591	3.755158542	3.396100897	3.495692377	3.773052157	3.398190396	3.671085788	3.795651357	3.464642647	3.53950568	3.508753527
799556	3.681511548	3.583231345	3.684446112	3.427235785	3.420844903	3.437445279	3.417300386	3.339504375	3.662847738	3.344508306	3.544111798	3.521722664	3.214604621	3.621307132	3.401047335	3.73043685	3.046791233	3.590652564
799570	5.355368776	5.065310606	5.480169611	5.475841153	5.306938673	5.159522555	5.713970104	5.50967368	5.378617205	5.072181526	5.392662127	5.541508695	4.999705656	5.520967975	5.548497541	5.404213209	5.675910277	5.705654347
799571	1.835248187	1.611819255	1.896798707	1.338495543	1.660627954	1.549801526	1.703243363	1.667574028	1.919007314	1.60339433	1.707066673	1.854721976	1.706778052	1.508373014	1.428147626	1.688475101	1.938171284	1.749619729
799608	4.179770145	4.100388433	4.569385451	4.31941332	3.722756445	4.035777194	4.446301753	3.984554064	4.066396553	4.055691927	3.892389565	3.997831831	3.703469082	3.863210424	4.033797906	3.583884399	3.97003971	4.165754977
