	F10	F11	F12	F7	F8	F9	F4	F5	F6	F1	F2	F3	E10	E11	E12	E7	E8	E9
100002948	0	0	9	0	0	0	0	4	0	6	6	8	1	7	3	3	18	13
100002956	30	27	36	6	9	45	6	58	19	90	31	86	3	45	17	22	55	125
100002960	6	0	0	0	0	10	0	6	0	30	4	3	0	10	4	19	8	25
100002967	0	13	24	0	4	0	9	9	0	6	17	28	0	19	3	18	10	41
100002993	3	4	0	0	2	1	0	9	0	19	30	14	0	13	0	9	11	0
100003007	19	34	18	2	18	45	0	41	7	65	28	22	0	39	10	40	11	56
100003020	3	0	11	0	3	4	7	0	0	4	1	1	0	3	0	3	0	1
100003026	175	121	264	53	94	204	11	189	44	217	192	226	10	324	38	166	213	334
100003029	12	0	8	0	0	0	0	3	0	9	0	0	0	0	0	4	12	0
100003036	83	20	81	32	15	60	88	132	42	477	63	112	1	514	21	38	97	95
100003037	26	39	26	20	3	18	6	63	21	43	28	37	0	20	5	26	6	41
100003048	38	95	61	16	12	98	0	93	71	111	61	67	0	106	7	19	43	162
100003049	26	10	10	0	10	46	9	199	1	41	56	65	0	91	1	26	66	70
100003064	6	0	14	0	13	0	0	1	1	26	1	0	0	0	0	0	10	0
100003066	0	2	0	0	2	3	0	9	0	4	3	15	0	0	0	0	0	6
100003080	15	0	1	0	13	21	0	3	6	32	11	24	0	14	4	4	1	13
100003100	3	10	1	4	3	7	0	11	0	0	8	19	0	16	0	0	6	2
100003103	70	78	177	28	49	146	36	172	45	206	130	171	9	211	57	152	182	207
100003113	5	16	15	3	8	16	0	44	8	26	4	0	0	26	0	14	7	24
100003123	61	56	181	14	23	101	34	149	13	65	109	156	17	208	34	78	78	152
100003139	28	8	7	0	14	13	0	15	13	24	19	34	0	37	12	7	38	80
100003142	47	11	34	2	10	72	41	89	2	88	16	67	0	61	21	65	63	108
100003148	0	2	20	4	22	31	0	27	1	40	43	43	0	10	7	18	9	64
100003157	138	66	38	73	58	189	26	105	40	101	104	106	0	87	16	66	129	123
100003205	2	7	7	0	3	5	0	9	0	21	7	4	1	19	2	1	12	0
100003206	41	28	23	4	12	50	9	43	7	81	48	77	3	74	12	94	32	80
100003209	6	0	0	0	0	0	0	5	0	2	3	14	0	4	0	0	0	0
100003220	14	18	41	6	21	26	1	32	11	45	21	29	0	46	13	14	59	38
100003223	108	53	136	11	59	147	27	98	23	138	83	175	7	135	23	68	152	190
100003238	0	0	1	4	5	2	0	4	0	17	13	9	0	18	0	7	8	39
100003245	250	209	359	62	151	312	30	338	82	445	297	415	66	407	78	360	255	655
100003254	50	33	41	15	47	62	29	95	23	123	191	56	4	72	31	36	91	67
100003272	277	140	316	40	78	221	8	377	63	367	172	464	9	493	63	307	292	421
100003275	3	0	3	1	0	0	0	0	0	4	1	7	0	6	0	12	0	2
100003277	46	5	3	8	1	4	1	0	0	10	54	0	0	6	2	14	38	7
100003278	13	14	22	0	11	17	2	26	1	6	13	8	1	6	11	12	15	4
100003291	14	13	10	0	14	23	3	22	1	7	3	40	0	40	4	20	37	36
100003313	17	0	34	2	2	8	1	21	3	37	15	17	0	32	0	13	30	14
100003326	2	0	14	0	0	11	0	0	9	12	24	11	0	10	0	1	6	9
100003329	106	22	54	8	33	94	1	35	9	85	87	77	0	116	4	40	53	63
100003330	6	7	1	0	1	2	0	1	0	6	28	55	0	29	0	9	5	11
100003333	35	19	66	11	29	40	0	44	14	80	30	73	12	91	17	33	72	83
100003342	12	9	20	3	2	6	0	33	0	19	13	18	0	26	11	13	17	21
100003349	0	0	6	0	6	1	0	0	0	0	0	0	1	0	0	9	13	11
100003353	11	0	6	9	11	14	0	50	0	25	0	22	0	8	0	11	34	36
100003354	81	15	57	22	24	107	0	71	9	62	57	65	0	85	1	43	90	80
100003363	27	26	20	1	4	55	0	33	2	39	54	28	0	27	2	33	11	70
100003376	7	37	56	1	29	27	1	62	3	14	43	33	0	61	22	15	46	38
100003386	20	23	66	0	4	23	5	38	14	41	13	44	0	38	13	33	42	35
100003387	0	11	6	0	0	18	0	17	5	8	15	5	0	3	0	0	1	9
100003412	19	13	48	3	16	45	4	20	4	57	26	31	0	62	0	6	54	48
100003413	196	143	327	47	130	547	31	430	71	575	546	683	23	736	113	260	454	718
100003419	9	26	7	3	15	31	1	14	0	54	28	4	0	10	0	25	0	36
100003431	3	15	1	0	1	15	5	12	4	52	3	17	0	34	5	24	9	20
100003436	22	15	9	0	0	57	3	19	4	30	21	43	0	49	9	54	46	26
100003438	100	11	148	0	0	109	0	66	21	95	101	25	0	120	67	16	148	219
100003446	41	16	41	6	19	81	0	24	15	53	36	25	7	73	17	19	50	101
100003450	3	1	1	2	0	3	0	22	6	9	1	7	0	11	1	0	5	0
100003472	2	0	0	0	0	0	0	3	0	7	2	2	0	8	0	2	2	7
100003476	14	14	13	6	29	10	8	33	0	70	54	29	0	16	0	0	20	28
100003481	63	40	56	10	35	54	9	78	26	212	72	145	0	135	20	85	106	176
100003493	2	11	25	4	4	13	0	9	0	6	5	10	0	38	1	29	31	6
100003503	5	5	5	2	9	44	0	11	24	9	29	8	0	19	19	2	19	10
100003514	0	2	2	4	12	2	0	2	4	8	0	0	0	0	0	0	13	21
100003520	61	30	23	13	14	40	12	31	3	81	32	63	0	98	7	9	44	78
100003524	3	9	9	0	0	9	0	3	0	2	8	6	0	12	0	3	29	24
100003539	2	0	0	8	7	25	0	10	0	9	0	2	7	20	0	5	25	13
100003546	4	19	15	7	3	18	0	37	1	31	25	20	5	33	14	20	43	51
100003553	66	14	38	0	8	38	50	61	0	57	19	27	0	40	0	32	11	71
100003558	34	30	64	9	66	57	3	67	11	104	94	139	0	151	22	68	124	132
100003562	27	0	3	0	0	11	0	22	5	24	24	12	0	44	0	16	24	56
100003563	22	25	60	3	7	97	9	58	6	65	42	81	1	104	24	29	89	127
100003564	9	1	8	0	16	6	0	13	1	25	8	10	0	2	5	4	6	8
100003570	15	12	15	2	0	71	6	12	2	64	33	30	0	79	23	33	47	46
100003572	1915	1195	1986	419	1135	2385	280	2917	428	3414	2523	3670	79	3490	508	1915	3265	3968
100003587	11	25	44	21	10	33	0	35	9	84	44	71	0	85	4	19	35	52
100003594	30	54	207	3	52	95	4	147	24	188	93	117	3	175	8	38	91	159
100003595	19	39	47	8	13	68	6	46	12	66	62	39	0	60	2	18	21	70
100003596	11	2	16	0	4	6	1	7	0	16	0	19	0	9	8	7	9	10
100003615	107	67	162	17	10	53	14	113	23	114	112	105	2	100	28	144	112	226
100003640	10	24	12	9	4	24	3	21	5	39	53	26	0	41	5	17	1	71
100003642	0	0	8	0	0	16	0	0	0	5	7	2	0	0	0	0	16	0
100003644	45	13	42	12	17	46	6	49	9	64	39	38	0	68	24	41	16	101
100003659	43	35	76	12	25	78	14	41	0	88	77	88	0	100	21	52	18	108
100003660	47	56	116	10	55	136	18	101	14	221	102	165	0	199	50	99	78	199
100003661	2	28	52	0	0	64	0	10	0	30	6	40	0	49	2	1	155	64
100003662	8	6	5	0	9	10	1	10	1	11	1	2	4	2	0	2	1	13
100003663	28	11	12	0	38	31	12	240	25	106	54	53	0	155	7	33	20	53
100003675	6	2	7	0	4	10	0	9	0	27	22	0	0	0	2	0	10	2
100003679	42	7	24	1	3	11	16	58	0	30	39	45	0	48	3	14	40	53
100003680	71	48	159	13	25	112	17	132	38	168	125	158	2	177	14	118	138	151
100003690	7	2	32	0	2	25	0	13	9	36	56	18	0	9	0	10	26	23
100003691	31	0	10	5	0	9	0	21	1	17	5	20	0	3	0	4	6	3
100003699	3	5	16	0	0	15	3	12	4	11	12	6	0	23	13	12	0	9
100003708	68	30	66	22	52	111	20	168	11	233	104	106	11	127	34	93	183	192
100003714	586	581	911	131	413	1223	141	1179	177	1334	967	1601	32	1525	227	913	1613	1848
100003720	8	2	7	0	0	14	0	24	0	8	9	7	0	13	0	24	0	18
100003721	232	298	479	84	208	495	84	599	190	730	625	811	20	771	91	577	411	625
100003733	3	5	20	1	5	30	5	13	4	41	22	36	0	17	1	20	26	56
100003734	25	14	10	0	15	11	2	11	12	35	12	23	0	12	1	24	24	9
100003741	6	1	11	10	1	26	0	18	1	2	4	18	0	11	4	27	1	2
100003744	14	3	10	12	7	34	2	11	0	31	17	28	0	11	0	3	29	28
100003745	6	10	1	1	0	22	4	14	2	29	10	7	0	17	3	11	21	56
100003752	27	25	90	1	22	65	5	79	2	148	60	92	0	151	1	51	90	132
100003763	21	22	11	1	8	28	2	7	0	43	24	14	0	30	5	11	20	26
100003770	43	45	16	5	25	510	7	80	1	250	59	155	0	46	97	123	180	88
100003782	28	22	8	0	12	36	0	25	7	24	26	16	2	7	0	21	34	43
100003785	10	9	21	0	22	12	0	10	7	5	42	37	0	17	6	32	3	55
100003787	27	21	18	12	9	67	8	70	11	122	32	92	1	39	20	64	80	81
100003790	30	15	30	0	35	91	0	106	0	149	68	27	0	171	0	58	97	125
100003801	9	10	2	2	5	28	3	8	3	44	8	15	0	32	0	39	30	32
100003805	23	4	39	1	5	84	4	63	8	27	75	29	0	83	7	44	44	87
100003830	9	0	0	0	11	0	0	15	0	9	4	21	0	7	0	1	1	5
100003844	94	61	98	9	72	146	14	175	40	211	115	176	0	162	37	112	155	167
100003846	0	0	0	0	0	182	0	48	0	0	12	13	0	7	0	0	0	7
100003848	0	7	7	0	6	9	0	1	0	4	0	4	0	1	0	0	4	14
100003849	4	4	4	0	0	1	0	22	0	7	18	15	0	31	0	0	1	8
100003850	3	1	23	0	0	20	0	11	6	15	4	13	0	7	0	0	1	19
100003866	58	35	150	44	20	150	15	155	4	170	147	249	2	150	65	95	120	218
100003877	12	10	11	0	0	39	13	16	2	62	48	75	0	90	0	38	37	67
100003889	182	212	201	2	124	248	40	435	72	260	359	378	8	536	143	268	151	307
100003895	13	12	16	5	11	12	22	40	0	47	42	33	0	17	0	25	26	33
100003902	6	0	2	0	3	4	2	9	2	22	3	45	0	5	0	1	72	21
100003903	6	21	66	1	5	44	0	23	0	69	4	10	0	11	3	7	12	22
100003906	179	73	146	55	97	313	29	346	33	514	268	505	16	508	79	300	543	576
100003913	3	4	7	0	8	21	0	20	3	24	7	10	3	22	7	14	41	21
100003922	8	3	20	1	2	25	5	8	4	14	3	59	2	33	9	21	21	36
100003928	0	10	0	2	1	7	0	0	0	9	0	2	0	0	0	2	3	0
100003937	28	6	17	4	15	40	0	18	9	32	19	31	0	38	15	29	30	45
100003938	89	69	82	29	40	144	17	106	12	150	107	106	11	199	38	127	92	143
100003947	0	0	27	0	4	0	1	0	3	3	0	11	0	0	0	2	0	0
100003955	16	0	6	0	0	13	0	5	9	1	0	11	0	14	1	6	0	0
100003956	177	113	187	34	67	245	47	222	30	320	161	348	8	290	53	247	226	356
100003958	28	34	18	7	23	61	8	86	7	42	42	40	4	42	32	17	21	78
100003959	10	22	17	0	0	9	0	0	0	10	1	20	3	4	2	15	15	19
100003969	427	286	479	75	384	850	94	874	51	989	708	1154	18	781	74	476	673	939
100003975	13	0	15	0	3	2	6	16	0	12	5	33	0	43	30	13	32	14
100003989	17	40	44	7	6	22	3	32	6	48	30	42	1	50	13	12	32	38
100003994	8	1	8	0	5	11	0	28	0	32	4	14	9	8	0	7	37	27
100003996	16	5	14	0	3	24	0	20	5	35	29	14	0	24	6	6	15	47
100003999	21	30	56	12	4	64	2	84	11	125	61	143	0	162	15	128	174	225
100004011	23	3	23	0	16	46	12	32	7	67	34	21	1	4	0	42	44	23
100004012	1	2	4	0	0	4	0	0	0	11	2	5	0	5	0	0	0	5
100004014	0	0	3	0	0	0	0	18	0	23	6	0	0	5	0	0	2	0
100004018	13	0	0	0	5	0	0	0	0	8	0	17	0	12	0	0	0	12
100004024	224	176	190	53	122	249	16	251	27	399	261	249	18	338	49	181	275	337
100004030	7	0	0	0	0	6	0	0	0	2	3	1	0	4	0	8	0	3
100004031	9	19	13	6	1	0	2	12	7	35	20	9	0	15	0	8	25	12
100004076	3	0	0	0	0	10	0	5	0	13	31	7	0	0	6	0	0	1
100004079	2	4	18	0	3	34	9	9	3	50	11	136	0	30	24	27	56	16
100004091	8	0	8	0	5	12	0	19	0	17	13	17	0	5	4	7	2	5
100004116	4	3	23	0	11	35	3	23	0	33	22	50	0	19	10	8	26	31
100004118	122	172	268	29	90	245	11	276	39	327	280	324	4	348	61	266	266	489
100004124	8	2	9	0	10	41	3	26	0	24	20	19	0	32	0	17	34	17
100004133	72	0	153	0	30	79	17	89	12	135	79	29	0	114	0	63	68	195
100004136	79	70	102	21	35	127	3	113	20	171	102	159	8	77	49	75	89	152
100004144	25	0	24	0	16	20	36	43	2	55	24	46	0	7	5	23	28	41
100004155	20	0	15	12	16	26	0	24	5	38	21	29	0	11	9	12	20	16
100004161	4	3	18	0	3	2	0	7	0	1	22	24	6	0	0	16	5	5
100004173	0	3	0	0	1	1	2	0	0	3	6	6	0	0	0	0	4	1
100004175	0	1	3	3	10	5	3	1	0	11	13	15	0	8	0	7	2	13
100004177	0	0	1	0	10	23	0	3	0	0	2	20	12	7	0	12	2	21
100004180	0	2	7	0	2	13	3	1	0	8	5	9	0	1	0	2	0	18
100004181	0	0	10	4	1	1	0	93	0	31	9	7	8	3	14	3	10	5
100004228	38	5	17	0	2	80	0	41	3	37	13	25	0	41	6	12	37	30
100004252	6	8	17	0	11	4	3	27	1	43	14	40	0	56	1	18	15	40
100004261	35	22	21	3	32	44	0	50	2	71	44	63	2	44	14	31	29	42
100004265	4	14	25	1	23	11	8	12	5	150	27	22	0	47	1	12	30	38
100004270	33	8	16	0	0	21	1	47	5	17	26	21	0	42	0	11	24	23
100004272	15	4	12	0	8	56	8	71	8	64	33	55	1	110	2	21	55	88
100004274	4	0	3	0	2	13	0	5	0	2	5	10	0	1	0	9	5	13
100004296	8	0	5	0	0	1	0	1	0	0	0	9	0	1	0	0	4	8
100004299	224	252	232	78	200	349	36	376	57	543	378	451	15	422	140	324	470	569
100004307	3	13	18	3	3	14	0	13	2	11	29	19	3	15	3	20	5	29
100004330	1	0	0	0	5	6	0	9	0	18	1	11	0	7	7	5	11	13
100004331	25	0	9	0	13	14	5	26	4	44	6	47	0	51	0	5	37	35
100004336	46	44	37	14	13	117	3	35	0	57	86	81	0	31	15	23	39	60
100004342	19	7	38	37	33	19	7	36	22	42	35	27	0	32	2	13	34	19
100004357	9	5	16	1	9	15	4	36	3	42	33	53	3	114	0	30	15	20
100004361	17	41	98	4	5	10	0	35	3	110	27	66	0	78	0	71	101	34
100004382	24	14	40	1	24	48	7	12	8	37	24	30	0	60	7	28	57	61
100004384	10	4	11	0	7	5	0	6	0	3	8	0	0	16	0	7	1	0
100004398	32	26	21	5	11	23	0	42	0	12	18	55	0	23	12	5	6	22
100004402	8	0	22	0	0	16	0	47	0	32	12	21	0	25	0	38	10	25
100004411	12	0	0	0	0	0	0	7	0	31	0	0	0	13	0	0	0	8
100004419	9	18	27	0	2	1	4	1	18	15	30	19	0	15	2	11	17	43
100004428	59	32	52	12	22	151	5	36	11	101	50	121	0	160	16	62	112	125
100004431	6	0	1	0	0	14	0	6	0	1	0	5	0	0	0	3	6	15
100004437	199	165	274	56	141	575	71	440	81	637	320	557	8	548	91	364	330	620
100004439	9	0	15	4	8	22	1	42	10	61	16	38	0	29	0	44	15	75
100004456	0	0	0	0	5	4	0	5	2	4	6	3	0	0	14	3	0	8
100004460	21	30	42	2	72	75	7	78	25	127	78	87	0	92	26	49	82	110
100004469	0	22	55	5	8	27	0	21	0	39	14	38	0	12	0	5	22	27
100004499	9	0	0	0	0	3	13	0	5	8	0	4	0	9	4	0	5	12
100004503	65	26	161	13	32	28	0	63	6	168	47	28	0	116	3	37	56	83
100004517	0	0	2	0	0	3	0	9	0	5	1	7	0	0	0	1	0	5
100004528	0	12	5	0	0	13	0	18	0	10	16	0	0	0	0	0	1	3
100004536	6	20	18	0	15	21	0	38	0	52	10	10	0	36	9	5	14	29
100004555	17	2	19	0	1	0	2	24	13	104	52	16	0	42	7	46	2	27
100004557	0	0	0	0	0	3	0	0	4	16	5	0	0	3	0	1	0	0
100004566	47	64	96	21	26	148	10	174	22	139	62	139	0	152	7	87	94	177
100004576	259	238	434	77	107	399	59	411	75	710	336	533	23	655	180	388	358	691
100004582	47	24	31	2	13	41	7	21	11	70	28	59	0	33	6	45	15	37
100004590	0	8	2	0	0	8	0	11	0	10	11	16	0	0	0	34	0	0
100004597	23	23	55	1	30	46	0	53	4	53	27	36	2	36	15	31	42	54
100004603	4	3	19	0	9	17	3	32	1	57	8	15	0	0	0	7	4	6
100004607	81	24	50	1	34	190	9	133	6	175	92	125	0	258	11	48	158	168
100004610	3	0	26	0	1	0	0	3	1	1	0	33	0	4	0	2	7	1
100004611	43	27	25	21	38	48	4	162	3	105	71	44	2	97	12	35	85	122
100004613	49	21	85	19	31	91	3	66	13	82	108	107	2	122	5	78	153	166
100004617	31	7	12	0	2	12	0	3	0	18	30	16	0	13	0	17	2	29
100004621	208	113	265	39	104	281	34	265	58	500	274	412	24	450	58	297	338	368
100004628	12	0	2	1	3	1	0	6	0	4	8	1	0	4	0	0	1	1
100004647	4	0	5	0	0	0	0	5	0	0	0	0	0	0	2	19	0	12
100004652	4	0	5	0	0	25	0	8	0	18	0	8	0	14	3	4	9	5
100004663	3	10	0	0	0	5	0	7	0	0	0	9	0	0	0	0	0	3
100004668	2	6	0	0	4	11	0	47	5	36	5	4	0	41	7	0	0	15
100004674	1	2	0	0	0	21	0	5	0	0	8	0	0	6	0	10	0	53
100004683	6	2	19	0	5	21	0	8	8	16	10	16	0	10	0	16	1	17
100004700	21	11	14	0	5	16	1	42	4	39	19	28	0	70	13	51	40	72
100004703	5	5	29	6	17	6	7	11	8	53	18	31	1	41	8	35	36	14
100004718	3	0	12	0	7	7	0	7	0	12	6	17	0	3	2	11	0	9
100004727	0	0	31	0	0	7	0	0	0	0	2	7	0	33	9	2	3	21
100004729	16	19	32	1	9	122	5	76	0	39	38	15	0	17	5	19	43	20
100004736	0	5	0	0	0	0	0	10	0	17	0	0	0	15	0	1	0	14
100004744	0	1	4	0	0	14	6	24	0	34	12	46	0	24	3	19	26	33
100004768	28	9	16	6	16	34	10	43	0	54	42	45	0	44	0	16	22	32
100004770	2	11	9	10	0	4	0	3	1	9	15	17	0	9	7	3	13	15
100004793	0	8	0	1	13	12	7	17	2	27	0	50	0	37	6	38	0	0
100004801	0	0	0	0	1	17	0	2	0	9	11	3	5	12	0	6	3	2
100004809	17	13	32	8	0	16	8	26	3	37	24	19	0	65	13	31	33	54
100004810	4	3	0	1	3	19	0	6	0	23	5	23	0	13	0	10	3	14
100004850	91	107	138	24	49	149	17	93	40	120	138	115	2	229	37	145	131	268
100004856	0	0	0	0	4	0	0	0	0	1	1	1	0	4	2	4	3	2
100004870	47	83	87	15	60	93	7	40	29	116	50	166	0	131	27	34	125	123
100004874	13	0	0	0	13	19	0	23	1	7	10	32	0	7	7	8	6	11
100004913	18	36	40	0	17	33	0	43	19	57	27	34	13	69	6	57	86	72
100004922	9	0	4	0	4	0	0	19	0	7	0	2	0	8	0	5	8	7
100004929	106	76	152	64	56	143	28	135	34	217	109	224	6	155	129	114	67	221
100004931	1	26	43	0	14	8	9	18	1	25	32	28	0	43	1	20	27	47
100004941	22	25	46	3	12	48	3	24	10	57	24	32	2	26	1	6	42	56
100004946	24	12	29	7	13	66	1	54	7	49	55	51	0	32	4	26	45	62
100004951	0	21	27	1	3	45	0	15	4	74	14	8	3	11	8	14	5	41
100004956	8	15	20	0	11	37	14	33	0	38	46	72	1	39	2	13	51	38
100004969	19	3	12	8	8	18	0	7	36	27	116	18	0	25	98	18	12	13
100004977	7	0	6	2	14	7	0	28	0	6	4	15	1	8	0	13	0	18
100004990	17	0	5	0	10	23	0	61	1	64	88	15	0	24	2	54	55	47
100005000	82	90	135	80	137	196	23	384	23	299	135	294	12	187	40	149	96	393
100005008	18	13	7	9	0	5	0	32	2	13	6	28	0	11	0	3	1	7
100005014	19	11	20	3	1	29	0	45	4	44	30	39	0	15	0	15	10	49
100005019	132	78	236	10	51	158	46	147	23	239	114	308	0	184	77	120	203	298
100005026	29	17	16	28	5	30	8	5	0	61	31	51	3	40	14	46	21	51
100005030	0	0	5	0	0	21	0	7	7	22	9	0	0	13	0	0	9	4
100005033	72	102	103	17	33	159	21	113	37	138	77	118	2	131	17	89	88	200
100005036	33	23	50	0	23	83	8	50	7	37	55	63	0	60	12	45	58	139
100005049	1	1	12	4	0	9	5	11	2	4	1	16	0	18	0	8	9	6
100005054	11	3	0	0	0	4	0	4	0	0	12	16	0	0	0	0	0	7
100005064	37	45	21	11	5	50	19	60	13	71	42	106	1	62	22	37	8	48
100005065	4	0	0	0	0	7	0	0	0	17	0	0	0	0	5	0	0	7
100005069	64	38	70	16	37	63	7	77	17	131	99	140	0	63	35	73	105	98
100005075	65	64	142	17	34	120	17	111	36	210	83	170	6	146	31	176	150	279
100005083	0	0	2	0	1	5	0	8	0	3	7	4	0	5	0	9	7	8
100005086	2	3	0	12	4	6	7	8	0	12	0	11	0	1	0	0	3	3
100005105	17	14	13	2	12	66	0	3	3	23	26	63	0	49	8	37	61	30
100005106	19	0	23	0	17	17	0	41	12	47	18	43	0	52	0	16	0	27
100005108	9	17	24	0	5	17	13	35	1	28	35	67	0	27	9	27	25	12
100005110	0	0	4	0	0	0	0	3	0	0	6	0	0	31	0	8	0	5
100005114	11	14	3	0	0	5	0	2	1	13	1	21	0	0	0	1	2	32
100005116	4	3	5	12	14	28	3	69	6	109	27	51	0	39	3	40	18	64
100005118	18	25	26	8	21	35	2	79	3	51	27	88	0	38	9	54	51	72
100005128	21	3	40	6	26	45	0	21	6	50	22	31	0	13	7	14	11	36
100005148	5	0	10	0	0	54	0	18	4	19	15	43	0	19	0	17	14	30
100005158	11	41	9	0	2	21	0	8	0	36	4	6	0	6	0	6	17	13
100005161	0	4	14	0	2	22	0	9	5	53	4	8	0	13	0	0	2	18
100005174	263	155	265	66	80	307	59	300	87	638	381	492	30	507	78	281	337	526
100005183	35	21	48	0	0	47	9	44	0	194	47	74	0	105	9	80	47	50
100005187	35	24	21	0	12	32	17	11	15	22	30	26	0	14	0	44	64	53
100005189	35	15	61	1	18	19	9	33	0	108	28	34	0	43	8	45	14	111
100005195	36	77	68	16	74	72	11	119	50	125	94	184	7	120	26	75	127	169
100005205	0	0	0	0	0	0	0	0	0	8	9	8	0	4	0	0	5	1
100005208	68	150	90	31	29	62	15	373	30	96	54	311	3	153	13	102	240	180
100005210	17	2	5	8	9	42	1	34	10	34	35	32	0	29	2	33	5	39
100005214	65	141	263	68	133	136	57	108	24	212	284	231	9	157	35	104	113	188
100005227	0	0	0	0	0	0	12	10	0	0	3	24	0	15	0	0	0	0
100005257	14	9	9	0	10	27	0	31	6	0	13	6	0	28	9	4	7	38
100005261	0	0	12	0	0	18	0	27	0	13	0	15	0	44	3	4	9	20
100005267	11	1	21	8	3	25	1	43	0	54	13	77	0	17	0	13	18	54
100005268	45	15	48	22	19	43	20	75	8	67	61	126	1	89	3	43	47	87
100005273	3	0	28	0	4	21	0	13	0	2	13	14	0	16	0	8	12	0
100005283	0	0	4	0	0	8	0	8	0	4	0	0	0	2	0	0	0	8
100005291	53	1	29	0	14	38	9	49	3	36	7	29	2	52	1	35	49	46
100005295	5	7	9	5	3	12	0	22	6	13	10	16	0	8	9	4	29	24
100005297	4	0	0	0	0	4	0	12	0	3	2	18	0	0	2	0	6	0
100005300	0	3	0	6	0	1	5	0	0	6	0	19	0	0	0	0	0	29
100005301	32	9	0	0	12	15	0	2	6	7	2	11	0	5	23	3	16	28
100005305	0	7	0	0	0	2	0	6	0	3	4	0	0	13	0	4	0	11
100005325	61	26	82	2	20	63	15	94	20	139	101	66	0	101	25	94	71	118
100005341	3	0	4	0	0	0	0	9	0	5	0	2	0	1	0	1	0	3
100005344	11	0	10	0	12	19	0	0	0	3	8	24	0	1	0	3	0	6
100005357	4	7	20	1	4	22	0	9	9	40	36	28	0	26	3	26	51	41
100005358	0	0	4	0	0	10	2	7	0	16	10	14	0	7	0	7	5	10
100005359	4	0	37	4	0	12	0	8	8	10	29	0	1	1	0	0	0	22
100005372	11	11	17	0	8	35	9	32	8	36	7	15	0	42	8	44	13	72
100005373	16	23	10	0	1	96	0	55	1	81	24	230	1	170	22	69	85	84
100005375	6	9	6	10	0	5	0	14	0	68	60	76	0	15	19	5	8	17
100005387	34	5	58	8	10	0	10	15	0	24	8	11	0	17	2	28	10	16
100005391	8	1	5	0	1	1	0	4	1	13	3	18	0	9	0	6	12	36
100005402	2	6	3	23	5	15	0	5	2	18	23	15	0	11	4	4	12	24
100005403	35	8	39	3	19	54	20	59	3	86	45	85	0	72	18	30	23	57
100005419	58	3	67	19	20	58	13	67	16	105	35	75	7	62	12	58	52	103
100005423	8	3	3	1	0	14	0	10	7	8	3	8	0	10	0	1	1	12
100005449	79	86	64	8	26	113	6	93	27	143	76	175	0	181	40	69	92	122
100005455	0	0	0	0	0	2	0	3	0	2	2	15	0	6	0	5	13	3
100005466	22	9	25	2	8	31	4	25	0	30	10	24	0	19	10	24	17	38
100005469	75	115	18	26	30	50	2	81	0	52	112	56	2	77	9	11	183	125
100005471	0	8	12	0	5	9	1	29	0	28	9	24	0	16	1	10	24	21
100005476	1	8	7	0	5	9	19	19	11	36	0	58	0	4	0	2	18	7
100005482	9	6	62	8	25	30	12	55	12	88	56	27	1	21	13	26	26	100
100005483	0	0	0	0	0	9	0	30	0	0	18	0	0	0	0	14	8	0
100005485	46	35	5	33	9	18	7	35	0	141	4	15	6	12	0	6	89	25
100005490	104	9	22	9	9	17	0	72	48	29	37	42	0	123	18	33	25	60
100005496	23	19	72	3	9	73	13	116	7	107	61	86	1	89	30	42	78	90
100005501	54	49	59	10	36	61	4	38	10	60	73	84	9	80	10	62	74	146
100005514	30	56	46	8	72	45	1	71	25	90	41	51	4	112	18	72	65	125
100005518	40	32	125	2	25	64	3	143	8	101	91	132	1	157	6	68	72	98
100005520	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	3	10	6
100005538	18	0	29	5	15	234	4	36	2	24	14	29	0	48	0	18	10	35
100005540	21	30	79	24	57	58	7	99	19	184	170	165	9	141	10	199	72	168
100005543	54	75	110	14	8	86	6	119	17	171	93	93	6	125	26	45	39	122
100005551	10	0	20	12	9	3	0	2	4	36	32	9	0	27	13	12	18	30
100005564	16	0	0	0	0	32	0	7	0	22	4	28	0	0	0	0	5	0
100005566	0	2	0	0	1	5	0	13	0	12	5	3	0	0	0	0	21	2
100005567	5	2	3	0	0	34	0	14	3	8	28	5	0	10	6	22	2	28
100005568	5	26	24	5	5	36	0	38	0	89	76	24	0	26	0	2	42	148
100005569	0	5	14	0	0	15	0	13	6	35	11	4	0	9	0	12	3	0
100005587	219	105	226	31	60	342	36	376	10	427	218	452	0	343	29	284	454	658
100005589	10	18	20	6	1	14	4	30	8	5	8	11	0	18	3	14	2	23
100005593	6	4	12	0	0	21	0	12	0	17	27	14	0	5	0	8	0	16
100005596	98	34	98	18	62	122	18	166	18	270	133	207	0	125	20	101	131	201
100005603	20	34	29	0	12	12	7	23	16	70	11	48	0	62	14	13	24	28
100005623	0	8	1	0	6	6	0	3	0	18	0	2	0	2	0	2	0	0
100005625	0	5	11	0	0	2	0	0	0	6	0	15	0	0	0	0	0	17
100005630	3	0	0	0	0	10	0	6	0	11	5	5	0	7	0	4	8	5
100005645	0	4	2	0	11	17	2	16	8	12	12	15	0	10	4	8	12	22
100005670	0	0	0	4	7	3	0	0	0	13	1	4	0	2	0	3	3	7
100005675	292	274	444	68	246	405	56	581	91	854	534	577	5	529	121	397	449	662
100005680	0	0	2	0	0	1	5	0	0	13	0	6	0	4	0	6	0	1
100005700	20	5	9	11	3	28	10	23	5	54	19	35	0	36	4	34	29	63
