gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl.mod	ctrl.mean	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
553986	Exp2	5.51826637356995e-07			4.60918172268017		2.60030314133495	89.36	0.133415580988272	4.60918172268017	1.90791333471142	TRUE				4.50821647604637	FALSE				FALSE
554116	Poly2	4.87026456986201	-2.59733952754062e-05	2.91210564678075e-11			2.02577372391085	81.21	0.670380988962138	4.87026456986201	5.41281801942424	TRUE	981745.864422608	950509.985235462	1011256.40170311	7.4385917433351	TRUE	TRUE	TRUE	TRUE	TRUE
555297	Lin	3.36649658018191e-06		5.71742582040255			1.21779377563428	62.06	0.769533249360537	5.71742582040255	5.78693922042597	TRUE	382387.785728709	268306.455502784	665564.326038248	7.00473299606024	TRUE	TRUE	TRUE	TRUE	TRUE
555341	Exp2	6.58257064598242e-07			4.37875905273992		2.0034589702996	79.98	0.664299718428338	4.37875905273992	4.63510213733732	TRUE	632169.252317321	378986.827395134	936248.675504656	6.63856110763691	TRUE	TRUE	TRUE	TRUE	TRUE
555430	Lin	4.21260934368897e-06		3.65097045698751			1.92246152213298	78.49	0.440985411640376	3.65097045698751	3.06105720759051	TRUE	316323.723127395	206343.975277298	682850.87363846	4.9835187297235	TRUE	TRUE	TRUE	TRUE	TRUE
555645	Lin	3.80012081494909e-06		4.71612928296664			1.59346512900297	71.73	0.686170535418254	4.71612928296664	4.32283341283305	TRUE	315823.972750627	211752.800635404	623146.504214231	5.91629854183602	TRUE	TRUE	TRUE	TRUE	TRUE
555879	Exp2	6.17812516145607e-07			4.15601828672037		2.00780039748627	80.06	0.374418054025372	4.15601828672037	2.15356853276682	TRUE	2082.01552138807		352913.751824206	4.16136893025309	FALSE	TRUE			FALSE
556205	Exp2	5.15878218826026e-07			5.21287969282652		1.67208279858673	73.47	0.496467762938669	5.21287969282652	5.9886736514789	TRUE	746258.111323773	501432.67656754	1026601.67293039	7.66075645006562	TRUE	TRUE	TRUE	TRUE	TRUE
556667	Exp2	7.02002189726298e-07			4.16653749869651		1.91849787181668	78.42	0.802927758268201	4.16653749869651	4.18413514414575	TRUE	543637.857777504	309076.529955905	824672.375741545	6.10263301596243	TRUE	TRUE	TRUE	TRUE	TRUE
556906	Poly2	5.61561994702367	-1.8867767204746e-05	2.14679167144968e-11			1.69559609315323	74.81	0.372027482324267	5.61561994702367	5.62513027803589	TRUE	961489.143090134	924866.356420702	995702.985102212	7.32072637118912	TRUE	TRUE	TRUE	TRUE	TRUE
