#NAME	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6
#CLASS:DOSE	1000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	100	100	100	0	0	0
ENSDARG00000002644	0	97	56	7	123	41	56	43	23	20	35	0	62	12	55	119	23	79
ENSDARG00000002656	0	131	36	12	124	106	63	42	4	132	104	0	36	33	57	129	35	43
ENSDARG00000002659	0	184	165	53	172	92	202	75	21	81	65	1	114	83	49	166	32	173
ENSDARG00000002663	0	78	51	25	43	25	84	38	13	34	30	0	50	30	17	81	30	35
ENSDARG00000002666	0	14	0	7	10	3	0	0	0	0	16	0	3	11	16	24	3	5
ENSDARG00000002670	0	36	23	32	109	41	101	30	2	18	29	3	34	24	66	165	23	76
ENSDARG00000002682	0	128	83	21	105	44	44	83	1	31	22	14	116	70	85	202	32	59
ENSDARG00000002685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002690	0	44	48	17	97	43	50	64	3	30	18	7	67	49	43	118	4	99
ENSDARG00000002696	0	366	483	147	724	224	452	170	47	198	172	26	348	228	334	853	162	635
ENSDARG00000002701	0	0	2	0	7	0	1	0	0	0	4	0	6	2	4	11	0	23
ENSDARG00000002707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002710	0	1441	939	145	2165	834	757	698	145	461	596	33	996	498	2184	2092	405	1423
ENSDARG00000002720	0	25	16	4	55	23	38	25	2	11	42	0	39	20	12	48	15	81
ENSDARG00000002722	0	3	0	0	1	0	0	0	0	0	0	0	0	7	0	1	0	0
ENSDARG00000002728	0	3	2	0	0	0	0	0	0	0	1	0	6	4	0	3	6	0
ENSDARG00000002731	0	447	198	87	497	156	310	218	31	89	142	8	231	114	159	679	128	408
ENSDARG00000002732	0	51	12	11	70	19	20	13	9	11	8	0	37	16	25	36	14	44
ENSDARG00000002745	0	662	305	124	737	378	500	248	62	171	297	22	343	173	280	1100	199	484
ENSDARG00000002748	0	59	22	16	91	27	59	20	6	42	5	0	38	20	26	93	16	39
ENSDARG00000002750	0	42	27	13	35	24	48	19	7	9	15	0	10	26	27	97	23	59
ENSDARG00000002754	0	25	5	6	15	4	19	13	0	1	13	0	3	0	14	30	5	24
ENSDARG00000002758	0	730	541	200	1231	456	1135	496	166	318	793	38	854	302	812	2957	345	881
ENSDARG00000002760	0	12	19	6	30	2	16	1	0	4	0	0	3	0	8	11	5	14
ENSDARG00000002764	0	29	22	8	105	18	25	26	1	11	8	3	23	12	12	18	5	17
ENSDARG00000002768	2	6483	3361	1569	9429	4523	6443	3638	699	1896	3263	189	4627	2064	2378	11711	1855	6760
ENSDARG00000002771	0	50	12	11	52	14	40	9	0	11	5	0	31	7	28	73	18	13
ENSDARG00000002779	0	2	2	0	6	0	23	0	0	0	12	0	15	0	0	24	0	0
ENSDARG00000002787	0	87	62	20	116	58	72	46	17	68	54	4	78	39	97	309	81	180
ENSDARG00000002790	0	311	375	124	623	278	269	198	71	134	227	11	218	128	196	450	132	483
ENSDARG00000002791	0	1480	1006	297	2337	786	1339	746	204	396	773	37	1140	506	935	2451	524	1413
ENSDARG00000002792	0	165	116	31	232	109	137	119	20	58	109	7	153	65	110	250	85	182
ENSDARG00000002795	0	66	14	0	47	23	36	13	0	6	22	0	8	5	47	39	16	26
ENSDARG00000002797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002798	0	17	3	4	38	14	15	12	5	2	9	1	25	19	16	61	1	10
ENSDARG00000002816	0	58	28	6	63	30	87	18	0	28	57	0	44	16	8	165	14	55
ENSDARG00000002826	0	11	20	7	22	63	22	26	5	0	0	0	5	0	6	57	2	31
ENSDARG00000002830	0	25	0	2	8	3	8	0	0	0	3	0	10	10	4	15	2	1
ENSDARG00000002831	0	26	12	5	37	19	100	19	10	15	10	2	12	14	33	205	2	32
ENSDARG00000002840	0	118	93	9	167	93	109	77	22	40	68	3	72	18	61	197	57	118
ENSDARG00000002847	0	48	31	18	93	38	53	20	8	18	13	2	23	13	26	84	19	92
ENSDARG00000002872	0	18	30	8	40	7	35	16	2	4	17	0	20	14	5	31	8	15
ENSDARG00000002877	0	167	117	19	237	90	144	189	15	46	78	8	124	36	132	315	52	160
ENSDARG00000002880	0	141	100	28	206	94	135	103	10	37	35	3	89	83	83	185	15	140
ENSDARG00000002894	0	41	14	6	17	4	18	30	0	0	14	1	10	12	18	46	4	60
ENSDARG00000002897	0	50	14	8	93	33	59	38	12	11	15	0	47	35	21	92	18	36
ENSDARG00000002909	0	102	96	82	164	63	77	63	9	41	102	8	79	50	28	197	24	197
ENSDARG00000002912	0	43	23	26	78	17	50	35	2	24	18	0	35	23	60	76	11	55
ENSDARG00000002916	0	165	107	52	272	74	116	99	10	44	48	4	115	38	53	283	40	107
ENSDARG00000002917	0	3	3	5	5	20	16	8	0	25	5	0	27	7	12	37	25	17
ENSDARG00000002933	0	35	29	3	31	24	28	10	2	18	20	0	18	10	18	40	1	46
ENSDARG00000002937	0	183	111	41	215	68	118	121	17	59	108	4	150	78	75	281	39	189
ENSDARG00000002945	0	15	32	13	48	4	26	12	1	12	11	0	20	15	10	68	18	20
ENSDARG00000002947	0	49	37	9	115	56	42	37	1	16	61	2	22	14	25	93	25	84
ENSDARG00000002949	0	203	184	58	309	111	191	115	17	74	126	28	232	85	106	432	81	301
ENSDARG00000002952	0	115	59	44	149	42	83	76	28	30	54	0	99	106	65	155	66	159
ENSDARG00000002956	0	13	9	0	32	13	34	7	1	10	6	0	11	4	17	28	27	18
ENSDARG00000002959	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000002967	0	75	71	18	239	97	91	50	12	34	47	5	123	68	79	138	44	111
ENSDARG00000002968	0	305	223	79	489	125	212	168	22	115	114	5	261	106	78	372	77	227
ENSDARG00000002970	0	72	92	9	114	44	52	36	26	55	51	0	46	22	52	187	55	111
ENSDARG00000002971	0	54	32	27	101	41	74	19	1	17	37	0	30	16	25	99	8	51
ENSDARG00000002986	0	94	22	11	75	31	39	35	7	20	42	9	41	20	20	90	35	71
ENSDARG00000002988	0	337	187	77	436	218	300	189	34	125	165	8	287	106	148	629	111	371
ENSDARG00000002991	0	52	39	14	103	67	31	47	3	19	55	0	22	24	58	119	36	48
ENSDARG00000002994	0	91	37	25	120	63	67	52	13	47	31	6	32	21	54	96	26	93
ENSDARG00000003008	0	117	70	30	188	107	60	69	15	54	71	7	109	29	68	203	38	149
ENSDARG00000003017	0	66	22	9	77	49	78	34	1	30	33	6	43	39	20	180	30	60
ENSDARG00000003020	0	40	35	40	82	21	31	9	6	3	27	0	14	2	8	49	10	31
ENSDARG00000003021	0	24	8	26	15	0	11	10	0	23	3	0	20	7	23	22	14	3
ENSDARG00000003022	0	22	13	0	78	43	24	43	0	4	8	4	7	0	25	25	6	67
ENSDARG00000003027	0	0	13	1	18	9	9	6	0	4	8	0	13	2	0	23	1	20
ENSDARG00000003032	0	1926	1178	457	2634	944	1652	958	212	545	1058	73	1236	519	916	3365	523	1957
ENSDARG00000003035	0	626	580	241	1145	279	543	396	40	176	362	17	413	212	504	1416	281	445
ENSDARG00000003041	0	1	24	0	19	4	21	6	8	0	1	0	1	31	12	9	9	24
ENSDARG00000003046	0	45	34	20	59	29	70	41	4	10	21	4	36	20	38	144	0	61
ENSDARG00000003054	0	2	11	0	7	0	1	17	0	2	0	0	0	0	0	4	1	5
ENSDARG00000003058	0	126	55	37	119	89	115	76	16	12	66	1	75	48	26	235	26	109
ENSDARG00000003061	0	17	20	9	63	22	7	16	0	17	4	10	33	10	10	54	3	14
ENSDARG00000003068	0	145	94	40	208	91	153	66	24	37	70	24	122	87	64	270	39	160
ENSDARG00000003069	0	13	37	2	46	18	8	21	3	17	4	0	33	26	25	71	10	13
ENSDARG00000003077	0	29	17	0	9	12	6	2	2	3	0	0	12	6	0	17	7	24
ENSDARG00000003081	2	10390	5714	2099	13825	5646	6297	3288	1058	3134	3718	441	7456	3861	4640	12776	3401	9615
ENSDARG00000003084	0	37	13	3	20	16	14	14	3	2	6	0	12	0	6	37	3	6
ENSDARG00000003085	0	17	12	3	36	8	28	27	8	20	12	0	12	11	14	80	19	17
ENSDARG00000003087	0	177	127	8	303	91	202	83	26	81	125	0	138	80	129	380	48	208
ENSDARG00000003090	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003091	0	95	42	36	120	51	89	76	9	21	93	1	79	20	39	197	31	100
ENSDARG00000003098	0	371	253	90	598	218	415	194	57	262	127	7	286	143	386	833	144	441
ENSDARG00000003109	0	68	41	13	89	53	63	21	3	46	25	1	53	30	29	94	14	64
ENSDARG00000003113	0	486	242	79	526	312	374	174	36	102	194	16	389	109	246	621	125	324
ENSDARG00000003127	0	81	65	13	116	47	85	32	1	35	60	2	60	41	44	130	48	112
ENSDARG00000003132	0	66	40	12	73	45	53	31	4	22	14	12	38	32	38	74	4	49
ENSDARG00000003142	0	33	18	0	27	21	20	19	0	9	17	3	29	5	15	95	20	33
ENSDARG00000003144	0	10	7	8	32	0	11	18	0	9	11	0	33	4	8	31	2	13
ENSDARG00000003146	0	15	20	24	27	9	8	11	0	14	7	0	3	10	3	13	10	29
ENSDARG00000003151	0	490	360	143	661	315	328	221	55	192	229	19	286	106	281	603	162	438
ENSDARG00000003153	0	29	20	4	47	23	53	8	5	10	19	0	39	12	26	76	11	25
ENSDARG00000003157	0	26	18	5	50	14	36	14	10	14	9	0	24	6	42	58	23	41
ENSDARG00000003165	0	72	70	42	132	62	160	41	2	25	39	2	40	10	58	170	21	79
ENSDARG00000003167	0	41	27	16	70	11	33	12	29	7	6	0	20	0	24	42	5	34
ENSDARG00000003169	0	286	281	86	473	251	599	122	65	82	239	6	340	161	217	792	185	350
ENSDARG00000003175	0	93	36	16	124	43	87	29	7	22	32	1	37	23	39	115	31	77
ENSDARG00000003181	0	9	8	0	14	1	4	27	6	0	4	3	3	5	0	19	1	26
ENSDARG00000003189	0	302	214	47	401	248	163	173	42	162	99	13	154	82	130	459	67	285
ENSDARG00000003193	0	27	4	2	32	41	45	15	0	5	20	0	20	17	5	50	13	26
ENSDARG00000003197	0	3	0	0	2	6	13	0	1	0	11	0	0	9	0	5	7	0
ENSDARG00000003200	0	18	8	12	66	3	14	19	0	3	2	3	9	0	12	33	0	27
ENSDARG00000003203	0	379	257	148	359	122	342	226	26	121	201	7	188	70	51	439	88	251
ENSDARG00000003205	0	32	26	13	45	12	52	44	0	8	5	1	39	5	12	52	10	30
ENSDARG00000003206	0	27	23	3	76	18	48	15	2	8	18	0	44	15	27	70	8	18
ENSDARG00000003207	0	43	31	10	63	136	17	23	3	15	11	3	31	22	21	54	13	47
ENSDARG00000003208	0	56	10	4	53	40	38	16	0	2	31	0	21	13	18	53	4	30
ENSDARG00000003210	0	15	12	0	35	11	5	4	4	0	0	0	29	0	5	31	2	15
ENSDARG00000003213	5	383	222	138	492	309	303	289	34	158	223	20	335	187	213	569	150	490
ENSDARG00000003216	0	365	157	49	381	181	284	359	41	73	147	7	270	99	133	540	89	411
ENSDARG00000003217	0	67	76	18	189	64	81	99	2	19	69	7	101	50	57	201	48	89
ENSDARG00000003219	0	83	174	27	195	52	63	88	12	58	61	10	76	40	33	201	89	64
ENSDARG00000003229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003235	0	27	11	0	58	19	29	18	0	24	7	4	22	19	19	32	0	45
ENSDARG00000003244	0	12	3	3	16	22	10	3	3	6	5	1	5	3	8	25	2	0
ENSDARG00000003250	0	24	21	5	21	21	38	21	0	4	12	3	37	11	21	77	11	17
ENSDARG00000003251	0	59	2	11	33	16	10	19	0	10	6	2	27	0	3	14	5	38
ENSDARG00000003257	0	9	14	2	6	4	23	3	2	5	3	0	21	0	14	11	1	1
ENSDARG00000003259	0	24	12	10	24	13	3	13	0	0	5	1	11	10	14	42	6	25
ENSDARG00000003269	0	309	214	123	307	129	230	92	46	106	83	8	146	84	140	532	155	177
ENSDARG00000003270	0	58	26	11	24	3	45	7	4	7	19	2	12	19	25	35	4	40
ENSDARG00000003281	0	60	30	18	72	39	82	35	33	25	59	3	42	35	51	124	29	91
ENSDARG00000003287	0	20	21	0	79	7	17	21	5	11	21	0	37	19	23	79	16	22
ENSDARG00000003290	0	24	17	5	49	6	46	20	0	4	3	3	11	10	13	25	12	26
ENSDARG00000003293	0	278	125	46	271	115	182	88	18	75	112	0	129	69	94	279	58	253
ENSDARG00000003303	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	5
ENSDARG00000003307	0	38	72	45	123	121	111	61	14	82	50	1	137	31	36	191	30	121
ENSDARG00000003308	0	78	42	13	124	50	110	53	12	37	68	8	39	64	50	175	29	195
ENSDARG00000003311	0	72	28	15	125	49	116	33	30	15	75	4	84	25	41	202	27	74
ENSDARG00000003313	0	44	2	2	11	30	1	19	0	15	30	0	30	1	6	24	37	10
ENSDARG00000003320	0	142	53	28	109	71	66	50	25	27	50	4	72	16	69	196	34	94
ENSDARG00000003326	0	5	1	0	3	0	0	3	0	0	0	0	0	4	7	7	0	0
ENSDARG00000003328	2	38	12	2	104	24	24	40	7	6	13	2	92	30	26	131	3	31
ENSDARG00000003344	0	5	5	2	9	10	7	3	0	7	9	0	9	6	6	15	1	4
ENSDARG00000003373	0	34	10	4	48	28	14	22	2	6	3	0	17	10	10	40	19	20
ENSDARG00000003375	0	41	22	13	65	15	15	5	1	13	30	1	33	0	11	63	10	26
ENSDARG00000003380	0	16	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000003381	0	51	83	10	48	39	19	48	2	9	32	27	47	20	30	91	5	50
ENSDARG00000003382	0	54	32	12	97	44	35	50	8	18	34	1	84	13	13	100	14	43
ENSDARG00000003383	0	91	53	18	86	30	60	61	2	51	40	0	55	14	51	127	33	50
ENSDARG00000003395	0	18	19	10	25	4	7	7	3	4	1	0	13	5	20	49	23	35
ENSDARG00000003398	0	26	34	6	76	22	67	32	4	7	25	2	17	15	9	89	15	54
ENSDARG00000003399	0	10	47	0	8	3	20	4	2	21	8	0	1	0	3	17	0	7
ENSDARG00000003403	0	93	63	26	193	44	143	69	4	17	80	3	59	68	113	271	40	125
ENSDARG00000003411	0	72	57	7	84	48	77	15	4	23	33	0	34	13	10	94	22	53
ENSDARG00000003414	0	5	0	0	9	1	3	0	0	5	0	0	6	0	0	6	0	1
ENSDARG00000003420	0	5	1	1	7	0	1	10	6	2	0	0	6	0	10	13	0	12
ENSDARG00000003421	0	173	73	19	259	47	128	34	15	26	36	10	90	59	81	261	24	159
ENSDARG00000003429	0	150	50	6	135	57	174	105	8	23	115	0	43	73	33	185	37	50
ENSDARG00000003444	0	25	5	11	47	14	10	32	0	16	6	0	18	11	14	75	8	15
ENSDARG00000003446	0	38	16	9	49	48	39	41	17	17	40	7	29	13	16	125	20	23
ENSDARG00000003449	0	83	30	19	94	29	77	22	3	10	58	5	53	52	45	122	33	51
ENSDARG00000003462	0	197	163	73	284	133	89	75	16	55	113	9	152	65	128	290	66	196
ENSDARG00000003469	0	29	18	13	61	18	30	24	4	11	25	0	18	4	18	23	9	32
ENSDARG00000003475	0	11	5	0	0	2	0	3	1	0	8	0	0	4	10	0	0	1
ENSDARG00000003486	0	299	155	48	350	199	230	135	27	87	117	11	162	84	166	469	96	296
ENSDARG00000003487	0	99	62	45	155	73	102	63	7	34	34	0	57	25	102	249	41	104
ENSDARG00000003495	0	230	87	32	482	35	255	173	60	41	233	3	174	29	71	1790	37	508
ENSDARG00000003512	0	382	127	32	570	83	234	146	6	40	75	10	88	202	271	515	117	293
ENSDARG00000003517	0	17	28	2	31	13	18	9	1	1	34	0	11	14	16	44	1	26
ENSDARG00000003519	0	29	5	11	22	33	19	14	6	8	6	4	10	17	28	29	6	76
ENSDARG00000003520	0	81	37	27	106	35	68	28	12	21	29	1	41	49	41	151	26	52
ENSDARG00000003523	0	2	3	2	1	6	0	8	0	0	7	0	7	0	5	21	0	6
ENSDARG00000003526	0	359	196	64	330	160	335	258	34	113	157	13	246	77	168	661	97	222
ENSDARG00000003527	0	136	53	14	148	37	43	41	23	8	39	8	93	43	57	152	23	157
ENSDARG00000003531	0	50	57	36	169	45	67	27	6	47	28	1	69	10	78	134	47	144
ENSDARG00000003533	0	8	1	0	10	1	16	7	4	0	1	0	4	2	0	12	20	0
ENSDARG00000003544	0	101	43	12	136	26	52	36	0	32	23	6	43	50	51	115	27	106
ENSDARG00000003553	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
ENSDARG00000003564	0	52	16	16	105	30	22	51	0	26	49	0	52	0	21	154	14	68
ENSDARG00000003570	0	401	386	56	986	471	568	463	80	140	186	5	291	229	241	551	159	335
ENSDARG00000003573	6	82	61	22	102	57	53	15	9	16	54	10	42	20	53	112	12	99
ENSDARG00000003576	0	1	4	0	17	5	9	4	0	15	20	0	3	0	39	73	6	26
ENSDARG00000003584	0	67	112	12	62	31	56	28	1	2	13	1	50	20	41	107	27	69
ENSDARG00000003592	0	8	2	5	12	6	9	6	1	6	3	0	15	0	11	29	10	25
ENSDARG00000003599	5	5514	3099	1590	7030	3130	4674	2787	683	1660	2453	136	3531	1625	2311	8881	1524	4942
ENSDARG00000003607	0	56	71	9	219	36	64	25	15	10	31	0	44	50	68	115	65	65
ENSDARG00000003615	0	70	60	29	179	43	74	67	7	12	33	0	98	45	38	125	7	78
ENSDARG00000003616	0	115	95	25	167	66	84	89	29	42	76	1	117	25	81	188	56	106
ENSDARG00000003631	0	133	102	33	401	85	100	117	26	152	89	33	116	36	147	350	54	254
ENSDARG00000003632	0	20	4	0	5	1	8	0	5	8	0	0	3	2	7	27	0	4
ENSDARG00000003635	0	23	43	0	34	18	37	7	3	10	4	1	25	0	5	69	5	20
ENSDARG00000003641	0	105	103	53	137	62	96	100	20	50	102	0	37	55	45	186	6	226
ENSDARG00000003642	0	22	36	7	98	18	19	16	8	25	5	7	39	4	30	46	11	24
ENSDARG00000003655	0	356	255	91	492	168	203	102	21	120	166	13	303	129	224	456	166	269
ENSDARG00000003675	0	5	13	5	13	0	6	15	0	0	5	0	8	9	5	37	0	27
ENSDARG00000003680	0	248	138	30	288	38	117	84	24	104	126	18	122	77	222	381	45	161
ENSDARG00000003681	0	464	385	88	664	279	391	462	50	134	261	28	406	151	269	788	154	523
ENSDARG00000003684	0	123	70	18	163	107	86	44	9	21	63	1	118	48	56	157	68	128
ENSDARG00000003693	0	137	72	3	162	55	94	55	20	38	57	9	110	40	79	143	13	161
ENSDARG00000003695	0	941	577	244	1367	505	689	367	100	271	371	61	572	267	468	1359	332	760
ENSDARG00000003697	0	19	27	23	21	12	25	15	0	0	2	0	21	4	2	23	4	33
ENSDARG00000003699	0	121	83	30	136	58	83	68	18	33	58	2	128	43	86	206	41	135
ENSDARG00000003701	0	3	0	0	1	0	0	0	0	0	2	0	0	2	1	3	0	0
ENSDARG00000003705	0	252	136	51	340	92	124	84	19	27	103	4	122	72	61	336	66	167
ENSDARG00000003706	0	44	9	0	38	14	13	21	0	1	19	0	16	15	6	28	15	4
ENSDARG00000003732	0	11	6	1	18	23	9	11	0	2	9	0	6	8	21	24	3	4
ENSDARG00000003749	0	48	15	3	57	23	36	29	0	19	19	0	25	4	29	56	8	30
ENSDARG00000003750	0	92	60	17	261	67	123	46	17	30	54	6	55	40	45	147	46	84
ENSDARG00000003751	0	93	52	27	121	86	119	93	9	70	74	0	70	112	63	216	27	115
ENSDARG00000003754	0	60	45	20	106	64	89	21	10	26	72	8	45	20	62	129	35	129
ENSDARG00000003757	0	45	40	2	26	34	26	13	10	18	18	1	31	21	24	39	11	26
ENSDARG00000003769	0	18	14	1	40	23	9	5	1	4	23	0	12	3	23	40	9	20
ENSDARG00000003776	0	105	61	24	172	72	79	46	16	63	56	1	48	32	72	191	48	129
ENSDARG00000003779	0	165	52	98	252	69	134	177	3	9	221	1	145	42	193	209	37	98
ENSDARG00000003789	0	147	116	28	226	86	101	257	12	31	131	36	115	57	100	236	47	206
ENSDARG00000003795	2	1636	943	320	2232	735	979	676	157	627	740	74	1057	480	872	2357	476	1551
ENSDARG00000003797	0	11	18	0	25	16	21	4	0	7	23	2	12	9	15	27	5	60
ENSDARG00000003803	0	2	11	0	2	9	0	6	0	1	4	0	0	0	8	24	0	16
ENSDARG00000003808	0	131	79	39	195	126	164	124	10	58	124	13	94	38	120	383	54	243
ENSDARG00000003811	0	662	314	178	977	415	739	439	73	198	409	25	517	247	376	1442	228	567
ENSDARG00000003818	0	123	102	30	210	77	101	95	9	68	71	9	111	59	65	215	76	159
ENSDARG00000003820	0	231	113	30	237	75	161	30	70	73	121	18	67	26	95	229	30	165
ENSDARG00000003822	0	8	14	6	46	6	10	0	0	15	5	0	7	1	15	34	5	3
ENSDARG00000003827	0	11	5	1	118	4	92	14	2	0	22	8	12	0	20	41	17	21
ENSDARG00000003829	0	194	156	64	205	163	137	99	27	59	103	0	109	85	119	301	67	164
ENSDARG00000003835	0	405	275	111	652	354	474	275	38	143	269	13	327	189	287	832	145	494
ENSDARG00000003841	0	18	4	8	22	2	13	6	1	1	3	0	18	3	3	23	0	14
ENSDARG00000003845	0	56	56	7	63	28	16	28	18	20	34	0	45	49	36	125	10	43
ENSDARG00000003846	0	6	13	4	49	4	9	8	6	0	11	0	5	11	8	16	4	12
ENSDARG00000003854	0	371	316	117	671	226	299	351	46	157	267	9	344	198	190	739	147	339
ENSDARG00000003860	0	123	76	42	216	131	165	104	10	57	94	6	126	60	47	194	51	211
ENSDARG00000003865	0	48	9	8	27	9	10	6	2	6	4	0	23	6	11	13	24	19
ENSDARG00000003866	0	250	114	71	92	60	140	84	18	49	157	3	145	74	74	395	19	117
ENSDARG00000003867	0	31	14	0	16	4	11	0	0	12	35	0	20	5	0	30	4	13
ENSDARG00000003869	0	47	24	12	50	12	19	19	12	21	14	0	36	14	38	79	10	64
ENSDARG00000003872	0	78	79	18	64	30	87	34	1	23	31	3	39	15	32	219	23	64
ENSDARG00000003877	0	112	143	33	283	96	125	76	11	57	77	0	86	68	112	221	70	150
ENSDARG00000003899	0	1	2	0	2	0	6	0	0	0	3	0	0	0	0	10	0	0
ENSDARG00000003900	0	3	1	0	2	1	0	5	0	0	0	0	1	0	2	1	1	3
ENSDARG00000003902	0	1338	582	169	1269	649	603	350	148	345	268	27	656	219	441	1335	225	1715
ENSDARG00000003903	0	4	0	0	3	0	0	0	0	0	0	0	4	5	6	0	0	0
ENSDARG00000003904	0	1	2	0	0	0	1	0	0	0	1	1	6	0	1	60	0	1
ENSDARG00000003909	0	8	14	0	4	1	6	1	0	4	7	0	9	2	14	4	0	10
ENSDARG00000003910	0	145	118	25	178	69	131	102	39	34	93	13	164	35	100	313	61	185
ENSDARG00000003920	0	263	182	48	396	171	165	164	35	134	90	11	148	70	148	442	100	279
ENSDARG00000003925	0	1	0	0	0	9	0	0	0	0	11	0	0	0	0	0	0	2
ENSDARG00000003927	0	54	76	20	133	33	56	46	10	39	56	6	59	50	66	192	38	106
ENSDARG00000003931	0	183	140	49	263	105	147	132	16	54	87	0	152	58	62	288	78	149
ENSDARG00000003934	0	13	5	3	16	2	17	2	5	5	15	2	16	0	22	39	7	31
ENSDARG00000003938	0	156	120	38	212	76	143	140	38	50	93	3	142	67	130	256	59	173
ENSDARG00000003940	0	125	111	29	129	80	81	24	14	26	41	1	94	53	54	99	31	103
ENSDARG00000003941	0	97	41	21	132	54	70	49	17	46	40	4	62	30	34	97	17	101
ENSDARG00000003944	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003952	0	571	392	151	758	322	401	439	73	149	264	10	518	165	297	821	142	533
ENSDARG00000003961	0	31	30	11	72	46	47	35	5	14	17	0	17	18	22	40	14	46
ENSDARG00000003963	0	112	70	23	130	41	87	40	21	10	51	0	34	44	88	170	19	113
ENSDARG00000003965	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
ENSDARG00000003968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003970	0	68	40	4	51	20	37	10	0	15	28	0	15	37	23	82	16	27
ENSDARG00000003971	0	60	12	0	45	10	18	7	7	18	23	0	26	35	8	40	0	39
ENSDARG00000003973	0	36	23	1	60	8	26	24	1	15	12	2	38	10	19	66	9	43
ENSDARG00000003974	0	99	77	22	215	72	106	54	7	43	69	2	100	55	43	328	34	127
ENSDARG00000003977	0	25	18	6	75	10	25	27	5	14	14	0	23	7	21	38	1	11
ENSDARG00000003984	0	100	105	3	105	15	67	73	16	31	36	2	29	23	37	163	24	49
ENSDARG00000003989	0	67	57	15	161	34	108	52	21	47	34	4	56	38	72	179	72	117
ENSDARG00000003991	0	92	52	35	176	74	111	44	18	28	43	4	47	30	98	122	40	91
ENSDARG00000003994	0	23	14	1	36	3	16	11	2	7	6	0	9	4	13	46	0	39
ENSDARG00000003998	0	21	28	10	60	31	34	35	0	2	6	0	5	3	11	48	0	10
ENSDARG00000004015	0	5	7	1	20	6	21	5	1	3	1	0	0	5	2	1	3	6
ENSDARG00000004017	0	39	30	16	71	25	55	8	0	15	25	0	22	15	32	76	27	52
ENSDARG00000004018	0	5	2	1	22	2	6	25	3	19	9	0	13	1	1	31	0	21
ENSDARG00000004023	0	275	153	35	375	138	136	103	24	95	150	5	125	109	178	426	135	246
ENSDARG00000004034	0	221	105	34	189	73	91	107	26	58	165	3	91	101	109	466	44	240
ENSDARG00000004037	0	27	15	6	60	26	28	30	0	15	14	7	25	19	44	95	21	38
ENSDARG00000004046	0	39	3	1	49	0	18	1	4	1	24	0	32	6	8	10	1	23
ENSDARG00000004049	0	14	48	17	79	38	36	27	3	21	31	2	45	25	45	98	23	51
ENSDARG00000004051	0	3	20	0	25	5	4	1	7	3	4	0	12	0	4	27	0	18
ENSDARG00000004055	0	133	134	58	158	62	87	86	18	40	100	2	114	53	118	309	39	140
ENSDARG00000004059	0	6	13	2	12	0	4	10	4	0	1	0	9	1	0	3	0	15
ENSDARG00000004060	0	884	584	215	1178	479	787	386	93	318	563	36	692	288	432	1757	332	908
ENSDARG00000004074	0	191	98	34	295	73	123	79	7	61	170	10	85	67	93	283	220	225
ENSDARG00000004078	0	139	53	12	172	75	82	72	10	31	58	7	85	39	31	177	22	76
ENSDARG00000004082	0	11	18	10	57	18	31	17	0	13	17	0	21	15	7	23	3	29
ENSDARG00000004094	0	210	150	83	406	183	162	111	43	113	120	2	181	99	160	429	90	353
ENSDARG00000004105	0	157	96	20	165	79	108	73	18	49	63	15	137	24	69	206	48	128
ENSDARG00000004109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSDARG00000004111	0	9	0	0	10	2	13	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000004114	0	30	16	9	40	17	25	19	4	3	15	0	14	0	13	18	9	28
ENSDARG00000004115	0	51	27	30	92	33	70	49	3	33	25	1	44	27	34	101	18	59
ENSDARG00000004130	0	1	7	6	10	8	2	0	0	0	0	0	1	8	3	11	1	1
ENSDARG00000004131	0	2	2	6	57	10	29	13	0	6	11	0	21	6	0	116	1	44
ENSDARG00000004132	0	251	256	171	720	223	436	239	129	181	255	14	424	152	520	839	110	270
ENSDARG00000004150	0	19	9	3	23	2	10	4	0	8	18	0	16	2	11	18	11	58
ENSDARG00000004151	0	24	17	2	31	11	34	4	6	16	19	0	14	21	23	51	14	27
ENSDARG00000004154	0	2	4	0	2	1	3	1	2	3	4	0	1	0	0	9	0	3
ENSDARG00000004158	0	22	16	0	12	8	12	1	0	9	3	3	32	0	25	38	0	39
