	E4	E5	E6	E1	E2	E3	D10	D11	D12	D7	D8	D9	D4	D5	D6	D1	D2	D3
561865	3.77983094326467	5.86484304020278	5.51577756280402	4.44263301395328	5.4315093782159	4.79585479050999	4.27741623353028	5.82910918254557	7.32890721962911	6.08836374795354	4.7443056883578	4.16546524284815	5.45375924208338	5.39273655883607	5.96647192850148	12.1161111373406	4.27550533490909	1.78787861096709
436815	9.23029240839741	8.84466515826514	8.54131265491116	9.05313060678158	9.72218653911882	8.64671135120418	9.32181035288874	8.8151699915877	7.32890721962911	8.6280969946817	8.53686360848732	7.33539024429046	9.67098995830404	9.56562701875495	8.74937380683454	12.1161111373406	9.48495870053804	9.63962765238315
503748	7.48027066140576	8.76100722921824	8.08924442468735	8.87368283122076	7.90955667502054	7.03289398781084	8.7585429232669	8.15103727743293	5.74394471890795	7.63725699396718	8.67841775270134	5.7504277435693	8.17622526655447	7.58036356201184	7.43359793892878	12.1161111373406	7.89999619981688	7.71861594852997
569898	7.16588937557174	5.86484304020278	6.85138059458846	8.3217786190789	7.98170646077638	6.5120618245094	8.36487907478063	7.17306358376293	8.06587281379532	7.06139670035327	6.58080695607492	7.62489686148544	7.21929398844635	6.97769905955723	7.98753354402931	12.1161111373406	7.37236687416167	7.81024642399554
406346	8.57306475707762	8.05247004337855	7.91787600637536	7.65764590492413	7.37904195832176	9.42312809608911	7.73684785216758	7.08286577479136	5.74394471890795	8.75132876067597	7.91423068980011	6.48739333773551	9.15419896022447	7.48333910761698	7.49371893136635	12.1161111373406	7.92575929588196	7.51579906553029
447912	7.91285636189545	8.18677113509014	7.53285107616296	8.23519093408281	7.75343747310326	8.13824698795707	9.43392071921028	5.82910918254557	8.06587281379532	6.69102825040816	7.6648712208634	8.55778266562691	7.77568733697074	8.56266156027838	7.08846245288009	12.1161111373406	8.5567914452991	7.62076862513183
777617	6.51022388350739	7.44980554092393	6.61531323635493	5.88320560533926	6.71161729740863	3.57346236917354	2.69245373280913	6.035560060013	5.74394471890795	7.44200070256824	6.69183826846366	4.16546524284815	6.30175614863833	5.03016647945136	3.46397158797229	12.1161111373406	6.05977664385365	6.3114405670241
406599	8.75919117720563	9.10430897489817	8.99997708659026	7.78502521140036	8.2388643002735	8.25528640914729	8.57509678217097	8.1059493879044	5.74394471890795	7.90333185412102	7.71831047982486	8.68902719890516	6.83227086533711	8.42575161606404	8.53722057000293	12.1161111373406	7.89999619981688	8.4172352310467
572052	7.68672153887319	8.36734338073196	7.86492712642641	6.15884004795269	7.26801064593302	5.89539046406091	7.8217367497541	7.80109480637598	5.74394471890795	8.47302759818887	7.86768810386308	5.7504277435693	6.30175614863833	8.25990087612898	7.37086218358081	12.1161111373406	7.89999619981688	8.19726954710479
30244	6.04831977919057	4.27988053948162	1.12346014002526	4.44263301395328	4.94608255104565	4.31042796333975	5.01438182769649	2.12866946440448	5.74394471890795	2.91843874651123	1.9369507663002	5.7504277435693	3.13183114719601	4.3382887748137	4.2009371821385	12.1161111373406	3.91293525552438	4.9578036124094
541529	5.81225242095704	5.01684613364783	4.29338514146757	3.95720618678304	7.01647187893705	5.1584248698947	6.59934432841765	2.12866946440448	5.74394471890795	2.91843874651123	1.9369507663002	5.7504277435693	8.26111416414098	2.95977715155997	6.2713265100299	12.1161111373406	3.42750842835414	4.10980670585445
368632	5.87498817630501	5.50227296081807	4.29338514146757	7.51792114125752	5.7940794576006	5.68893958659348	5.49980865486673	6.65223142046149	5.74394471890795	8.27599075112931	6.46051272235721	7.33539024429046	5.93918606925362	7.45802801908779	4.68636400930874	12.1161111373406	5.62914228952379	7.4025884550823
386994	8.64682881174967	7.82420105570543	8.95000862731617	8.53009585520362	7.37904195832176	8.97718455522455	8.92127242330501	8.35748815490036	9.20337633754525	9.01295634529552	9.24983372158455	6.97282016490575	9.50687057854294	7.95073201195696	8.47892192943827	13.7010736380618	7.76379181621857	7.4025884550823
445189	3.12775424668497	2.69491803876046	3.93081506208286	1.63527809189568	2.62415445615829	1.98849986845239	5.01438182769649	2.12866946440448	5.74394471890795	1.33347624579007	1.9369507663002	6.97282016490575	3.13183114719601	2.95977715155997	1.87900908725114	12.1161111373406	5.49789775624553	1.78787861096709
406412	7.59652372990161	7.82420105570543	7.69331574835621	8.07822158774441	8.99919388750522	9.08653195141291	8.24704258448677	7.80109480637598	10.6019257140355	7.7764197416388	8.04547522307836	8.80932143262287	6.83227086533711	7.75679012939611	7.49371893136635	12.1161111373406	7.67543594179772	7.67052166032893
562826	10.0968323570721	7.98032025762271	8.59106569010826	7.82510265077569	6.32459417429939	8.21731855894827	7.5504347279367	8.87013645080563	8.55129964096556	9.69542001952531	7.6648712208634	8.25292808409849	7.03872174280453	7.79772039345099	8.69918804966633	12.1161111373406	9.5360328851323	7.97770316984711
406477	8.24521182823315	8.62565537632335	7.46331014290988	7.93905884007278	7.90955667502054	7.66092521042388	8.1843068291388	9.18395189990567	8.91386972035027	8.12789211214018	8.70513509107712	7.86590496098924	7.65539310325303	7.40603338144953	8.44886469558209	12.1161111373406	6.93847034763152	8.29567325116578
558542	4.96425551440209	5.01684613364783	6.40886235888751	1.63527809189568	2.62415445615829	1.98849986845239	2.69245373280913	5.29859446584679	5.74394471890795	3.65540434067743	5.84384136190871	4.16546524284815	7.21929398844635	2.95977715155997	5.33844070588844	12.1161111373406	3.91293525552438	5.24731022960438
393816	7.48027066140576	5.01684613364783	7.83770565769138	8.26463471197529	8.45704447032303	6.94269617883926	6.94038124625272	8.23719392118265	7.32890721962911	8.22829400909802	8.08669788580488	8.68902719890516	3.13183114719601	7.73588113963313	7.16441130611339	12.1161111373406	8.4002010823584	6.91716162791205
436803	6.38648851508514	7.21847999481748	3.44538823491262	6.67967221125413	2.62415445615829	1.98849986845239	6.39289345095022	6.88355696656795	5.74394471890795	3.65540434067743	6.02441360755054	4.16546524284815	3.13183114719601	6.47073907083735	4.2009371821385	12.1161111373406	5.19304317471711	4.9578036124094
406475	7.26291382996661	7.73931215811892	6.90481985354992	7.86409678239156	7.37904195832176	8.72996685485354	7.08477115558789	8.4685194672891	8.91386972035027	7.52330080467009	7.86768810386308	9.29474825979312	7.65539310325303	7.60363334133469	7.43359793892878	12.1161111373406	7.40936108164388	8.47437913815031
569561	7.21521708793531	6.39535775690156	5.51577756280402	6.76456110884064	7.26801064593302	7.11778288539736	2.69245373280913	6.37659697784807	5.74394471890795	6.82532934211975	8.16576945679608	8.07235583845667	6.59126276583331	7.60363334133469	7.98753354402931	14.9234660593982	6.46313233808486	5.87534145221743
445484	8.15960311272431	5.50227296081807	6.95635015419	7.61255801539559	6.53104505176681	5.68893958659348	5.01438182769649	8.1059493879044	5.74394471890795	6.94818608990528	6.46051272235721	6.48739333773551	6.30175614863833	7.04723999281031	7.43359793892878	12.1161111373406	7.08286025696669	7.21414336566919
566989	3.12775424668497	5.50227296081807	3.93081506208286	1.63527809189568	2.62415445615829	5.44793148708969	2.69245373280913	2.12866946440448	5.74394471890795	1.33347624579007	1.9369507663002	4.16546524284815	4.71679364791717	3.44520397873021	5.04893408869345	12.1161111373406	5.19304317471711	6.03580612441067
368662	3.49032432606968	2.69491803876046	3.93081506208286	6.2791342816704	2.62415445615829	1.98849986845239	2.69245373280913	4.45059755929184	5.74394471890795	5.42093908704041	6.46051272235721	4.16546524284815	3.13183114719601	5.76713207361757	1.87900908725114	12.1161111373406	5.62914228952379	1.78787861096709
555634	6.8595581357354	6.60180863436898	7.86492712642641	4.44263301395328	7.01647187893705	6.38081729123115	7.646650043196	4.93602438646208	8.91386972035027	6.46275926273504	6.79493176142777	6.97282016490575	8.34128451282496	6.3102743986441	6.63389658941461	12.1161111373406	7.33439902396265	8.01669730146297
100000322	6.34276713765582	7.55289903388804	8.84455932873244	8.23519093408281	7.90955667502054	8.617856488532	6.94038124625272	8.53806040054218	5.74394471890795	8.01997677297329	8.85581400357479	9.11966155323502	8.80425648916751	7.60363334133469	5.57944880539223	14.438039232228	7.4454303363514	5.69476920657561
445204	6.62418007280447	5.50227296081807	6.16785425938371	4.44263301395328	7.01647187893705	5.89539046406091	4.27741623353028	7.17306358376293	5.74394471890795	7.63725699396718	6.58080695607492	8.07235583845667	6.83227086533711	6.12970215300228	4.68636400930874	12.1161111373406	5.49789775624553	4.9578036124094
393771	6.20304237398921	5.01684613364783	5.64702209608227	5.72274093314602	2.62415445615829	6.23642738189597	6.77991657405947	7.25795248134945	7.32890721962911	6.28767255617695	6.32926818907896	6.48739333773551	7.52414856997477	5.28170524644733	5.78589968285966	12.1161111373406	6.72029017758198	6.03580612441067
406618	9.13738294788275	8.5775610881223	9.98454704602065	8.62396277866784	9.65757745769574	9.33722802268347	10.2698825608449	9.30857855441941	5.74394471890795	9.73008102697193	8.7313666326503	10.1427451663481	9.01447419655785	9.48647199710194	8.59325460491726	12.1161111373406	9.31015147771598	9.52258823119293
554140	7.57778716732002	5.50227296081807	7.75281676010487	7.56601542945856	6.53104505176681	6.84648086357996	8.11871848751123	6.37659697784807	5.74394471890795	8.29926053045216	7.29450277091828	7.33539024429046	6.59126276583331	7.26720567675221	7.76165213661298	12.1161111373406	7.89999619981688	7.51579906553029
393763	7.30908401139953	2.69491803876046	7.31328469890528	7.18986694357331	7.14771641221531	5.89539046406091	6.77991657405947	7.55493421910658	5.74394471890795	6.54292961141902	7.22235298516244	8.25292808409849	8.34128451282496	6.52049210603444	5.78589968285966	12.1161111373406	6.46313233808486	6.18019603374585
503766	8.29194287857814	8.36734338073196	7.99382485960866	7.90206463259058	5.7940794576006	7.82138988261713	8.36487907478063	6.98665045953205	5.74394471890795	7.6733262486747	6.58080695607492	8.80932143262287	6.83227086533711	7.75679012939611	7.43359793892878	12.1161111373406	8.71291064721638	7.765158534467
541535	6.79613275559377	5.50227296081807	6.85138059458846	5.33571781003677	5.4315093782159	6.84648086357996	5.86237873425144	4.45059755929184	5.74394471890795	5.42093908704041	7.36321552100229	6.48739333773551	7.98981214232359	6.74637351345077	6.83320539763801	12.1161111373406	7.25532745297146	7.67052166032893
570989	6.7633428204761	5.86484304020278	5.64702209608227	6.67967221125413	7.48213545128587	7.54308872013003	7.21601568886614	6.77252565417921	5.74394471890795	6.61887846465232	6.58080695607492	5.7504277435693	7.52414856997477	5.99540106129069	4.2009371821385	12.1161111373406	5.62914228952379	7.27973170729676
335119	8.34830532119725	9.35312952151226	8.08924442468735	9.05313060678158	8.11600755248797	7.71642032301559	6.94038124625272	8.05940680196737	5.74394471890795	8.20384096537348	8.78244081724457	9.78017508696336	8.91319086072067	8.83260591109485	8.74937380683454	12.1161111373406	8.38170473874101	8.65824333055049
334015	8.60117009475797	8.12118279346256	8.41808088891689	8.14307273209437	8.11600755248797	9.14837120523078	9.26230934114008	9.16209246594193	7.32890721962911	9.22221949468833	9.45265060458424	8.25292808409849	8.26111416414098	8.0557015715585	9.24533130149695	12.1161111373406	8.50645976974896	8.52934559736823
557902	7.37568176012856	7.90437140438941	7.99382485960866	6.02759551467444	8.73267891293646	6.5120618245094	6.59934432841765	5.29859446584679	8.55129964096556	7.48322336529476	6.79493176142777	7.62489686148544	7.65539310325303	7.67127205821005	7.37086218358081	12.1161111373406	6.39098255232902	7.67052166032893
406517	8.67354615012545	7.90437140438941	8.9372413312423	8.53009585520362	8.69024364661606	10.0164058650223	9.20024837300783	8.8429149820706	9.65083531451647	7.99168772854187	9.30327298054601	9.83789058481964	8.55809590189811	9.355525479739	8.79787232452573	12.1161111373406	8.84028995369261	9.91199992279627
556150	7.86729378451501	4.27988053948162	7.59919357099166	7.74380254867385	7.66854857551675	7.27390208731464	7.5504347279367	7.96155947856922	7.32890721962911	6.94818608990528	6.79493176142777	9.11966155323502	6.30175614863833	6.61512898017252	7.76165213661298	12.1161111373406	6.72029017758198	7.14543061558517
796312	4.22728992023589	7.08723546153922	6.16785425938371	5.72274093314602	6.32459417429939	6.5120618245094	2.69245373280913	5.82910918254557	5.74394471890795	2.91843874651123	5.10687576774251	4.16546524284815	3.13183114719601	6.61512898017252	6.40257104330815	12.1161111373406	6.14997445282523	1.78787861096709
557566	2.64232741951473	5.01684613364783	5.64702209608227	3.95720618678304	4.20911695687945	5.1584248698947	2.69245373280913	2.12866946440448	5.74394471890795	3.65540434067743	1.9369507663002	4.16546524284815	3.13183114719601	4.88577657011619	1.87900908725114	12.1161111373406	5.01247092907529	7.765158534467
30585	8.72554078776371	7.08723546153922	8.77451183120419	7.56601542945856	7.98170646077638	8.617856488532	8.05000573742721	8.57161296025321	5.74394471890795	8.36689924732752	8.75712972871538	9.52301724746623	8.91319086072067	7.89523689936526	7.94509827770891	12.1161111373406	7.4454303363514	8.12772861385171
568981	6.51022388350739	6.39535775690156	7.14582795305371	4.44263301395328	8.29657979812979	6.63235605822711	6.39289345095022	6.88355696656795	7.32890721962911	6.37787036514853	6.58080695607492	7.62489686148544	7.03872174280453	6.12970215300228	6.12693660069472	12.1161111373406	6.31503369909572	7.14543061558517
567611	7.7716104364597	8.62565537632335	1.12346014002526	7.46816810606042	7.75343747310326	8.01086768148084	7.8217367497541	9.38605730709713	5.74394471890795	9.01295634529552	8.31199019764712	9.2098593622066	9.24035560397418	7.89523689936526	5.57944880539223	12.1161111373406	7.79208086064999	8.52934559736823
100003546	8.25703726362994	6.60180863436898	7.49849957137218	8.50564281147908	7.75343747310326	8.58841271063952	7.8217367497541	7.91002917792914	5.74394471890795	7.80920967675647	8.04547522307836	5.7504277435693	5.45375924208338	6.25255890078781	7.49371893136635	12.1161111373406	7.58131376443317	8.47437913815031
58023	6.89025493295832	2.69491803876046	7.14582795305371	7.18986694357331	2.62415445615829	1.98849986845239	6.39289345095022	6.77252565417921	5.74394471890795	7.63725699396718	6.58080695607492	6.97282016490575	3.13183114719601	7.53266681998055	7.30527384195324	12.1161111373406	6.88694004699143	6.74207492135396
100006460	6.38648851508514	5.01684613364783	7.31328469890528	6.2791342816704	7.75343747310326	7.03289398781084	5.86237873425144	6.98665045953205	5.74394471890795	7.80920967675647	6.18487827974378	6.48739333773551	7.77568733697074	7.98657721090368	5.33844070588844	12.1161111373406	5.7494365232415	7.07328082982934
327348	7.91285636189545	8.05247004337855	7.69331574835621	7.93905884007278	7.66854857551675	8.58841271063952	7.97785595167138	8.39545600509938	8.91386972035027	7.52330080467009	6.69183826846366	5.7504277435693	5.93918606925362	8.55073839290257	6.73699008237871	12.1161111373406	7.21410479024494	7.765158534467
445395	6.69543875597429	7.44980554092393	7.89164446480219	7.18986694357331	7.26801064593302	8.43144336430112	7.33630992258385	7.17306358376293	5.74394471890795	6.61887846465232	7.5516606104154	8.25292808409849	5.45375924208338	7.53266681998055	6.92340320660959	12.1161111373406	5.7494365232415	7.71861594852997
449945	7.16588937557174	7.44980554092393	6.90481985354992	5.5421686875042	7.14771641221531	6.07596270970273	6.59934432841765	6.37659697784807	5.74394471890795	6.28767255617695	6.58080695607492	6.48739333773551	7.98981214232359	5.84730242230155	6.2713265100299	12.1161111373406	5.19304317471711	5.87534145221743
445192	5.17838031975494	5.86484304020278	2.70842264074641	1.63527809189568	2.62415445615829	3.57346236917354	2.69245373280913	6.37659697784807	5.74394471890795	4.50340124723239	5.10687576774251	4.16546524284815	3.13183114719601	2.22281155739376	1.87900908725114	12.1161111373406	3.91293525552438	1.78787861096709
100535350	7.53956784508953	8.5775610881223	7.91787600637536	8.48076814284005	7.14771641221531	8.83398991939676	9.20024837300783	7.74337930851969	8.55129964096556	8.45241731851358	6.98134488565865	4.16546524284815	9.73174398938314	8.30318497385778	9.05891817726607	12.1161111373406	8.60542622054998	9.04526645365974
447839	8.89404651212069	9.51509700117565	9.61931516691243	9.05313060678158	8.35207491072149	8.29228061662949	9.70368098823238	8.57161296025321	5.74394471890795	9.45759755761926	9.52940780356828	8.25292808409849	5.45375924208338	8.90931208457698	8.67342495360124	12.1161111373406	9.03039283707255	7.46030395293858
449792	5.74666407932947	5.86484304020278	5.98144113515283	1.63527809189568	4.20911695687945	5.44793148708969	5.86237873425144	3.71363196512564	5.74394471890795	1.33347624579007	5.10687576774251	4.16546524284815	5.45375924208338	7.113582487639	5.33844070588844	12.1161111373406	5.96356132859435	7.07328082982934
100321295	6.66024932751199	5.50227296081807	5.87834764218873	6.15884004795269	7.57835076654517	7.6032097125676	8.47381344633379	6.65223142046149	5.74394471890795	6.94818608990528	7.76984078046494	4.16546524284815	4.71679364791717	7.53266681998055	6.63389658941461	12.1161111373406	6.72029017758198	7.34246746264473
494086	7.06186631102852	2.69491803876046	6.61531323635493	5.5421686875042	6.53104505176681	5.89539046406091	7.33630992258385	6.65223142046149	5.74394471890795	6.19145724091765	5.39638238493749	4.16546524284815	3.13183114719601	4.88577657011619	7.08846245288009	12.1161111373406	3.91293525552438	1.78787861096709
799901	7.06186631102852	7.33877422853519	6.48101214464334	7.24998793601089	7.66854857551675	6.38081729123115	5.01438182769649	4.45059755929184	7.32890721962911	6.61887846465232	5.84384136190871	6.97282016490575	7.3797586606396	7.113582487639	7.00829210419611	12.1161111373406	7.79208086064999	6.99733197659604
415146	6.34276713765582	4.27988053948162	1.12346014002526	4.44263301395328	5.7940794576006	4.31042796333975	6.15188535144643	5.29859446584679	5.74394471890795	5.03391596393117	5.63739048444129	9.02344623797572	5.45375924208338	5.49583005180018	7.23656109186922	12.1161111373406	6.31503369909572	5.69476920657561
692331	9.31757880556499	9.06995747010739	9.06009807902783	8.62396277866784	8.69024364661606	8.39789080459009	8.11871848751123	9.16209246594193	5.74394471890795	9.45759755761926	9.46833222681651	8.25292808409849	8.41723336605826	8.66575505324249	8.99795015997465	12.1161111373406	8.63696179398309	9.3192600714834
192325	6.8595581357354	4.27988053948162	5.64702209608227	5.88320560533926	7.01647187893705	1.98849986845239	7.90190709843808	2.12866946440448	5.74394471890795	5.85703820184709	5.63739048444129	4.16546524284815	3.13183114719601	4.3382887748137	1.87900908725114	12.1161111373406	5.35350784691036	5.69476920657561
567417	6.25113666219026	6.94284555220405	5.98144113515283	6.49325908702325	5.7940794576006	5.44793148708969	6.94038124625272	5.29859446584679	5.74394471890795	5.72579366856883	6.18487827974378	4.16546524284815	3.13183114719601	6.52049210603444	6.92340320660959	12.1161111373406	5.49789775624553	7.56923832449175
325712	8.38109525631492	9.03476804164509	7.56640363587399	7.12713118822535	6.87208196960188	6.5120618245094	7.97785595167138	8.89685378918141	7.32890721962911	8.12789211214018	8.3463417024379	8.68902719890516	7.3797586606396	8.5143660032376	7.94509827770891	12.1161111373406	8.00039809677472	8.12772861385171
393329	3.77983094326467	5.01684613364783	6.40886235888751	5.33571781003677	4.94608255104565	5.44793148708969	7.08477115558789	3.71363196512564	5.74394471890795	1.33347624579007	1.9369507663002	4.16546524284815	3.13183114719601	4.3382887748137	7.23656109186922	12.1161111373406	5.35350784691036	5.24731022960438
563732	6.58718586532227	2.69491803876046	5.2109229812756	1.63527809189568	5.4315093782159	5.68893958659348	2.69245373280913	2.12866946440448	7.32890721962911	7.6733262486747	4.7443056883578	4.16546524284815	5.93918606925362	5.68224317603106	1.87900908725114	12.1161111373406	2.69054283418793	4.10980670585445
564698	5.81225242095704	5.86484304020278	4.29338514146757	3.95720618678304	2.62415445615829	5.1584248698947	5.49980865486673	4.45059755929184	5.74394471890795	4.50340124723239	6.18487827974378	5.7504277435693	6.83227086533711	5.28170524644733	8.8676937740233	12.1161111373406	4.80602005160787	7.46030395293858
492501	5.93510916874258	4.27988053948162	3.44538823491262	7.12713118822535	6.32459417429939	1.98849986845239	6.39289345095022	6.77252565417921	8.55129964096556	5.42093908704041	6.02441360755054	5.7504277435693	7.03872174280453	4.72531189792294	5.04893408869345	12.1161111373406	5.49789775624553	5.87534145221743
30627	7.70410361710142	2.69491803876046	8.20027573707609	5.72274093314602	2.62415445615829	7.19795323408134	7.4473412349726	7.80109480637598	8.55129964096556	6.69102825040816	7.86768810386308	4.16546524284815	5.93918606925362	6.56858639423549	6.12693660069472	12.1161111373406	7.29540489234679	7.51579906553029
101101687	5.60580154348962	6.60180863436898	3.44538823491262	5.09470971053298	7.26801064593302	1.98849986845239	4.27741623353028	5.58810108304178	5.74394471890795	5.42093908704041	7.29450277091828	4.16546524284815	3.13183114719601	5.03016647945136	5.57944880539223	12.1161111373406	2.69054283418793	4.10980670585445
564015	3.77983094326467	6.7823808800108	6.48101214464334	6.15884004795269	6.08358607479559	7.48035296478206	2.69245373280913	2.12866946440448	5.74394471890795	5.85703820184709	6.79493176142777	5.7504277435693	5.45375924208338	5.68224317603106	4.68636400930874	12.1161111373406	7.21410479024494	4.59523353302469
570425	6.58718586532227	7.82420105570543	5.03035073563378	5.33571781003677	6.87208196960188	6.5120618245094	7.33630992258385	3.71363196512564	5.74394471890795	6.28767255617695	5.39638238493749	4.16546524284815	7.52414856997477	3.80777405811492	5.78589968285966	12.1161111373406	4.27550533490909	1.78787861096709
550367	3.49032432606968	6.7823808800108	4.58289175866256	3.95720618678304	5.4315093782159	5.68893958659348	7.21601568886614	6.035560060013	5.74394471890795	1.33347624579007	5.63739048444129	4.16546524284815	3.13183114719601	3.80777405811492	5.96647192850148	12.1161111373406	3.42750842835414	6.03580612441067
327538	7.92772963837698	6.60180863436898	8.32313248486162	6.15884004795269	7.14771641221531	7.91923720601528	7.73684785216758	7.41407168326673	8.91386972035027	7.56229493628595	7.14640413192915	4.16546524284815	5.93918606925362	7.98657721090368	8.25404851859806	12.1161111373406	7.95107038441115	7.56923832449175
323738	7.30908401139953	7.33877422853519	7.69331574835621	6.76456110884064	7.57835076654517	7.87114291781423	8.42037418737233	7.48622146902256	5.74394471890795	7.00590158776157	8.00303995675797	7.86590496098924	7.88671864935948	6.3102743986441	6.73699008237871	12.1161111373406	6.98822338282862	7.34246746264473
569075	7.21521708793531	6.15434965739776	6.95635015419	7.24998793601089	7.26801064593302	7.87114291781423	7.646650043196	5.82910918254557	7.32890721962911	7.35584405881853	7.91423068980011	6.48739333773551	8.34128451282496	6.74637351345077	6.2713265100299	12.1161111373406	7.51497126960448	7.07328082982934
100333286	7.66912747885845	7.73931215811892	3.93081506208286	7.36319854645888	7.90955667502054	7.9657797919523	5.49980865486673	7.48622146902256	5.74394471890795	5.72579366856883	7.29450277091828	6.48739333773551	5.93918606925362	4.54473965228112	7.43359793892878	12.1161111373406	5.7494365232415	4.59523353302469
553696	5.87498817630501	8.18677113509014	6.90481985354992	1.63527809189568	6.87208196960188	4.79585479050999	6.15188535144643	4.93602438646208	5.74394471890795	6.61887846465232	6.18487827974378	4.16546524284815	7.21929398844635	6.86666774716849	7.43359793892878	12.1161111373406	6.31503369909572	5.69476920657561
368882	7.35382232616482	6.60180863436898	7.23198459680343	6.15884004795269	4.94608255104565	6.94269617883926	7.8217367497541	6.98665045953205	5.74394471890795	6.28767255617695	6.18487827974378	4.16546524284815	3.13183114719601	6.25255890078781	5.33844070588844	12.1161111373406	5.01247092907529	6.3114405670241
445190	7.21521708793531	7.98032025762271	7.78167162277705	7.9751280947803	8.50679750552013	6.94269617883926	7.5504347279367	7.08286577479136	9.20337633754525	8.32216093256224	6.58080695607492	9.4508674617104	7.3797586606396	7.62653374344477	5.33844070588844	12.1161111373406	7.92575929588196	6.64585960609466
30297	8.72554078776371	8.30962788287567	8.0659746453645	7.65764590492413	8.89094099685319	7.11778288539736	7.646650043196	7.96155947856922	5.74394471890795	7.63725699396718	7.81959381566204	6.97282016490575	8.80425648916751	8.00417127091842	8.06883364613116	15.2860361387829	7.51497126960448	7.4025884550823
393896	9.69326438473996	8.62565537632335	8.89824719962643	8.3217786190789	7.75343747310326	8.09702432523056	6.39289345095022	8.15103727743293	8.06587281379532	7.90333185412102	8.99223320180139	6.48739333773551	8.55809590189811	8.41263611627378	8.28840002338884	12.1161111373406	8.57318588354977	9.27169438823134
492767	5.93510916874258	6.39535775690156	1.12346014002526	3.22024059261683	2.62415445615829	6.23642738189597	6.15188535144643	5.82910918254557	5.74394471890795	7.26421358335296	6.46051272235721	4.16546524284815	6.83227086533711	4.88577657011619	4.68636400930874	12.1161111373406	5.01247092907529	6.54276611313056
58004	9.96965550214468	9.46310236353739	10.1430508683831	9.18217255178331	8.60143437965821	9.88936667643314	9.85232506958752	9.4595863425191	10.8732277358529	10.6349724407726	10.4328057931874	7.86590496098924	8.55809590189811	9.31380608961435	9.77987589523189	12.1161111373406	9.22970164529596	9.90162077701628
559435	7.06186631102852	6.94284555220405	5.87834764218873	5.33571781003677	2.62415445615829	5.44793148708969	5.49980865486673	5.82910918254557	5.74394471890795	7.21611929515191	6.89114707668707	7.86590496098924	4.71679364791717	5.92325127553485	5.33844070588844	12.1161111373406	7.4454303363514	5.48831832910818
558006	9.37296737543152	8.96170457945537	9.02432694800601	7.93905884007278	8.85297314665417	9.22690460777747	8.62319107037201	8.78688094715627	8.06587281379532	7.90333185412102	8.94817802172345	8.80932143262287	7.21929398844635	8.69854498836016	8.14579562794604	12.1161111373406	8.60542622054998	9.23908972279942
566261	8.85567470124817	6.39535775690156	6.16785425938371	7.18986694357331	8.99919388750522	6.07596270970273	7.21601568886614	6.21613230565482	7.32890721962911	6.28767255617695	9.89695269836828	11.1541499296203	6.30175614863833	4.88577657011619	5.78589968285966	12.1161111373406	7.7054931756539	5.24731022960438
322059	5.87498817630501	5.01684613364783	6.79588548199675	6.58947440228255	7.01647187893705	6.63235605822711	7.21601568886614	6.77252565417921	5.74394471890795	7.52330080467009	7.14640413192915	8.07235583845667	8.08602745758289	7.23776189885973	7.43359793892878	12.1161111373406	6.77800567543827	6.99733197659604
30129	4.84396128068438	5.86484304020278	4.29338514146757	7.18986694357331	5.7940794576006	1.98849986845239	9.46063805758605	2.12866946440448	5.74394471890795	1.33347624579007	5.10687576774251	4.16546524284815	8.4893831518141	8.12166483393686	7.37086218358081	12.1161111373406	8.32474885392893	4.9578036124094
114403	5.07528682679084	7.64911434914734	5.76731632979998	6.02759551467444	5.4315093782159	6.07596270970273	5.01438182769649	6.035560060013	5.74394471890795	1.33347624579007	6.02441360755054	6.48739333773551	5.93918606925362	4.88577657011619	5.04893408869345	12.1161111373406	5.7494365232415	5.24731022960438
553304	5.87498817630501	6.15434965739776	5.2109229812756	6.58947440228255	2.62415445615829	4.79585479050999	2.69245373280913	6.77252565417921	5.74394471890795	6.19145724091765	5.84384136190871	4.16546524284815	3.13183114719601	4.72531189792294	4.2009371821385	12.1161111373406	6.23486335041174	5.48831832910818
393676	8.26876655621205	8.2495068904381	7.59919357099166	7.24998793601089	6.87208196960188	6.63235605822711	8.42037418737233	8.69852507273543	8.06587281379532	8.49334758256846	8.41268419726659	8.25292808409849	8.55809590189811	8.15354889495665	7.37086218358081	12.1161111373406	7.97594505305018	8.26361204193348
100170786	7.80421510189163	2.69491803876046	7.10074006352518	7.06154284659777	7.57835076654517	7.71642032301559	6.39289345095022	5.82910918254557	5.74394471890795	7.11483595931473	5.84384136190871	8.92035274501162	3.13183114719601	6.97769905955723	7.30527384195324	12.1161111373406	8.43649721158139	6.54276611313056
571256	6.04831977919057	5.01684613364783	5.98144113515283	5.09470971053298	5.7940794576006	5.68893958659348	5.86237873425144	5.29859446584679	5.74394471890795	5.72579366856883	4.25887886118756	4.16546524284815	3.13183114719601	5.16141101272962	4.68636400930874	12.1161111373406	4.80602005160787	6.54276611313056
402898	7.7716104364597	7.21847999481748	6.79588548199675	9.15097793017972	6.08358607479559	7.66092521042388	9.51263269522432	7.55493421910658	5.74394471890795	7.44200070256824	8.2407315144773	9.99835525701289	8.08602745758289	7.60363334133469	7.37086218358081	12.1161111373406	8.02444357074137	7.46030395293858
