plate_id,is_VC,endpoint,endpoint_value_norm,dose
24DMP,FALSE,ld_pearson,-54.404024818265434,0.1
24DMP,FALSE,ld_pearson,22.10792968088154,0.1
24DMP,FALSE,ld_pearson,3.1026170408018316,0.1
24DMP,FALSE,ld_pearson,12.469001986610962,0.1
24DMP,FALSE,ld_pearson,-10.448280851929141,0.1
24DMP,FALSE,ld_pearson,-22.722795278803446,0.1
24DMP,FALSE,ld_pearson,24.63058905516516,0.1
24DMP,FALSE,ld_pearson,5.405468462609321,0.1
24DMP,FALSE,ld_pearson,12.652342466407077,0.1
24DMP,TRUE,ld_pearson,-34.220559599417925,0
24DMP,TRUE,ld_pearson,0,0
24DMP,TRUE,ld_pearson,8.527842183215697,0
24DMP,TRUE,ld_pearson,2.387282758433912,0
24DMP,TRUE,ld_pearson,0.06909934458082034,0
24DMP,TRUE,ld_pearson,-8.90661733183444,0
24DMP,TRUE,ld_pearson,5.793221606982996,0
24DMP,TRUE,ld_pearson,-29.07253410657107,0
24DMP,TRUE,ld_pearson,-57.29204116972434,0
24DNP,FALSE,ld_pearson,11.874170406021477,10000
24DNP,FALSE,ld_pearson,-43.501156378637795,10000
24DNP,FALSE,ld_pearson,17.525699979335755,10000
24DNP,FALSE,ld_pearson,9.988422466469586,10000
24DNP,FALSE,ld_pearson,26.452076436315124,10000
24DNP,FALSE,ld_pearson,9.360964457895719,10000
24DNP,FALSE,ld_pearson,-6.9224784246690945,10000
24DNP,FALSE,ld_pearson,-13.559380056860078,10000
24DNP,FALSE,ld_pearson,5.042835793266718,10000
24DNP,FALSE,ld_pearson,25.622607032229112,1000
24DNP,FALSE,ld_pearson,30.64317934613055,1000
24DNP,FALSE,ld_pearson,7.053601180679607,1000
24DNP,FALSE,ld_pearson,20.260688516129363,1000
24DNP,FALSE,ld_pearson,29.840131031291094,1000
24DNP,FALSE,ld_pearson,9.197619431689859,1000
24DNP,FALSE,ld_pearson,27.536964270110815,1000
24DNP,FALSE,ld_pearson,-20.860170235298582,1000
24DNP,FALSE,ld_pearson,5.299809836908125,1000
24DNP,FALSE,ld_pearson,22.45362007052924,100
24DNP,FALSE,ld_pearson,18.481206351930823,100
24DNP,FALSE,ld_pearson,7.837658665779784,100
24DNP,FALSE,ld_pearson,9.770586958539113,100
24DNP,FALSE,ld_pearson,20.711587829699837,100
24DNP,FALSE,ld_pearson,26.34711107011273,100
24DNP,FALSE,ld_pearson,6.310629555104754,100
24DNP,FALSE,ld_pearson,14.634317591504441,100
24DNP,FALSE,ld_pearson,26.515995617827542,100
24DNP,FALSE,ld_pearson,-4.748051090655565,10
24DNP,FALSE,ld_pearson,-20.891363315053695,10
24DNP,FALSE,ld_pearson,32.42399271762332,10
24DNP,FALSE,ld_pearson,5.508174822204381,10
24DNP,FALSE,ld_pearson,19.413455554915828,10
24DNP,FALSE,ld_pearson,0.6058111135716331,10
24DNP,FALSE,ld_pearson,-6.354222119968597,10
24DNP,FALSE,ld_pearson,-83.49764561187257,10
24DNP,FALSE,ld_pearson,19.418376174044,10
24DNP,FALSE,ld_pearson,22.5728933575067,1
24DNP,FALSE,ld_pearson,-41.756928215522734,1
24DNP,FALSE,ld_pearson,24.84562889674031,1
24DNP,FALSE,ld_pearson,-12.67165102394,1
24DNP,FALSE,ld_pearson,26.07889435742554,1
24DNP,FALSE,ld_pearson,17.60591793690243,1
24DNP,FALSE,ld_pearson,10.672125826248674,1
24DNP,FALSE,ld_pearson,-9.42033020170102,1
24DNP,FALSE,ld_pearson,8.800522589293138,1
24DNP,TRUE,ld_pearson,-1.310874496347239,0
24DNP,TRUE,ld_pearson,14.184944493326327,0
24DNP,TRUE,ld_pearson,24.051810108896163,0
24DNP,TRUE,ld_pearson,-41.080273388853406,0
24DNP,TRUE,ld_pearson,2.3367814717852013,0
24DNP,TRUE,ld_pearson,8.443728733717151,0
24DNP,TRUE,ld_pearson,-16.586481069192615,0
24DNP,TRUE,ld_pearson,-21.814600806675216,0
24DNP,TRUE,ld_pearson,0,0
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,-100,1000
34DCA,FALSE,ld_pearson,14.996430376487695,100
34DCA,FALSE,ld_pearson,46.800979526233505,100
34DCA,FALSE,ld_pearson,3.466908195925896,100
34DCA,FALSE,ld_pearson,62.97434764402561,100
34DCA,FALSE,ld_pearson,0.7814799883453958,100
34DCA,FALSE,ld_pearson,-55.80919267411193,100
34DCA,FALSE,ld_pearson,17.2366702269412,100
34DCA,FALSE,ld_pearson,-94.28326280180283,100
34DCA,FALSE,ld_pearson,-5.412737101324154,100
34DCA,FALSE,ld_pearson,44.02487452966716,10
34DCA,FALSE,ld_pearson,32.30260858525,10
34DCA,FALSE,ld_pearson,66.18013303458295,10
34DCA,FALSE,ld_pearson,-69.30429462687893,10
34DCA,FALSE,ld_pearson,39.23617972511087,10
34DCA,FALSE,ld_pearson,47.46531229449988,10
34DCA,FALSE,ld_pearson,74.12600645916928,10
34DCA,FALSE,ld_pearson,-14.65643380575527,10
34DCA,FALSE,ld_pearson,25.32309323649571,10
34DCA,FALSE,ld_pearson,-11.376912157745735,1
34DCA,FALSE,ld_pearson,7.297485378506565,1
34DCA,FALSE,ld_pearson,-34.584659659167286,1
34DCA,FALSE,ld_pearson,-2.4101697742462704,1
34DCA,FALSE,ld_pearson,-47.196719126259936,1
34DCA,FALSE,ld_pearson,-61.890408093587865,1
34DCA,FALSE,ld_pearson,-10.480338714843796,1
34DCA,FALSE,ld_pearson,69.57906655818022,1
34DCA,FALSE,ld_pearson,-51.69997991341817,1
34DCA,FALSE,ld_pearson,13.553907546581655,0.1
34DCA,FALSE,ld_pearson,-32.06714063157047,0.1
34DCA,FALSE,ld_pearson,20.27651722890444,0.1
34DCA,FALSE,ld_pearson,-87.61224309983248,0.1
34DCA,FALSE,ld_pearson,-74.09916004982686,0.1
34DCA,FALSE,ld_pearson,62.3436544107343,0.1
34DCA,FALSE,ld_pearson,71.05891657538308,0.1
34DCA,FALSE,ld_pearson,-5.83142094873061,0.1
34DCA,FALSE,ld_pearson,25.422872748281634,0.1
34DCA,TRUE,ld_pearson,-12.065146814184118,0
34DCA,TRUE,ld_pearson,-13.703343771346027,0
34DCA,TRUE,ld_pearson,-0.7078019127213793,0
34DCA,TRUE,ld_pearson,-7.87994267990328,0
34DCA,TRUE,ld_pearson,13.291128418569514,0
34DCA,TRUE,ld_pearson,8.385349150013283,0
34DCA,TRUE,ld_pearson,29.156382088624582,0
34DCA,TRUE,ld_pearson,0,0
34DCA,TRUE,ld_pearson,2.0114887483826607,0
4TOP,FALSE,ld_pearson,0.67372850476292,100
4TOP,FALSE,ld_pearson,10.90142815083314,100
4TOP,FALSE,ld_pearson,4.858618716941777,100
4TOP,FALSE,ld_pearson,-10.25653486640941,100
4TOP,FALSE,ld_pearson,-18.907471438767658,100
4TOP,FALSE,ld_pearson,-6.870524021682073,100
4TOP,FALSE,ld_pearson,-12.112479910711684,100
4TOP,FALSE,ld_pearson,-1.935445570328227,100
4TOP,FALSE,ld_pearson,-0.4145293116186224,100
4TOP,FALSE,ld_pearson,3.811784339181571,10
4TOP,FALSE,ld_pearson,4.673200875981593,10
4TOP,FALSE,ld_pearson,5.518305420466135,10
4TOP,FALSE,ld_pearson,-6.991250850186063,10
4TOP,FALSE,ld_pearson,21.22436114290214,10
4TOP,FALSE,ld_pearson,-2.815802646844574,10
4TOP,FALSE,ld_pearson,-30.196525393383226,10
4TOP,FALSE,ld_pearson,9.400803624178764,10
4TOP,FALSE,ld_pearson,-6.486467165876249,10
4TOP,FALSE,ld_pearson,-18.2796322670647,1
4TOP,FALSE,ld_pearson,16.648033597299673,1
4TOP,FALSE,ld_pearson,1.247212837768032,1
4TOP,FALSE,ld_pearson,6.514683900917035,1
4TOP,FALSE,ld_pearson,-8.887780578364783,1
4TOP,FALSE,ld_pearson,14.619784169021216,1
4TOP,FALSE,ld_pearson,14.890260663917076,1
4TOP,FALSE,ld_pearson,3.1331359083419272,1
4TOP,FALSE,ld_pearson,16.598410168940703,1
4TOP,FALSE,ld_pearson,-28.475435230177325,0.1
4TOP,FALSE,ld_pearson,-41.04875739646903,0.1
4TOP,FALSE,ld_pearson,-8.776353007014563,0.1
4TOP,FALSE,ld_pearson,16.083768835828877,0.1
4TOP,FALSE,ld_pearson,-1.3754802984529704,0.1
4TOP,FALSE,ld_pearson,2.915730600396799,0.1
4TOP,FALSE,ld_pearson,-29.87341800617081,0.1
4TOP,FALSE,ld_pearson,20.153636209832328,0.1
4TOP,FALSE,ld_pearson,13.645717148064179,0.1
4TOP,FALSE,ld_pearson,-3.137409164603895,0.01
4TOP,FALSE,ld_pearson,15.921813754384686,0.01
4TOP,FALSE,ld_pearson,-30.750663791853796,0.01
4TOP,FALSE,ld_pearson,3.0184652584533893,0.01
4TOP,FALSE,ld_pearson,5.311359965689718,0.01
4TOP,FALSE,ld_pearson,16.524768980354636,0.01
4TOP,FALSE,ld_pearson,6.935695459049768,0.01
4TOP,FALSE,ld_pearson,11.049901862503916,0.01
4TOP,FALSE,ld_pearson,-16.49877115916584,0.01
4TOP,TRUE,ld_pearson,-3.5102797231290452,0
4TOP,TRUE,ld_pearson,7.403542553172684,0
4TOP,TRUE,ld_pearson,1.3119354021378342,0
4TOP,TRUE,ld_pearson,0,0
4TOP,TRUE,ld_pearson,-31.4749181012009,0
4TOP,TRUE,ld_pearson,6.140402778738746,0
4TOP,TRUE,ld_pearson,-73.76308039178932,0
4TOP,TRUE,ld_pearson,-4.1530251665157465,0
4TOP,TRUE,ld_pearson,4.299289392418444,0
4TPP,FALSE,ld_pearson,-46.95708085318424,1000
4TPP,FALSE,ld_pearson,39.13006774045738,1000
4TPP,FALSE,ld_pearson,-50.42983160698933,1000
4TPP,FALSE,ld_pearson,-74.95407152675429,1000
4TPP,FALSE,ld_pearson,-84.87944416070562,1000
4TPP,FALSE,ld_pearson,-55.18677175132901,1000
4TPP,FALSE,ld_pearson,14.405035852524037,1000
4TPP,FALSE,ld_pearson,-40.453408768769435,1000
4TPP,FALSE,ld_pearson,0.6847105352606206,1000
4TPP,FALSE,ld_pearson,-100,100
4TPP,FALSE,ld_pearson,36.700938723581515,100
4TPP,FALSE,ld_pearson,-11.78231816436221,100
4TPP,FALSE,ld_pearson,36.498172393048776,100
4TPP,FALSE,ld_pearson,20.922426615599903,100
4TPP,FALSE,ld_pearson,10.10504166139063,100
4TPP,FALSE,ld_pearson,41.11455253683377,100
4TPP,FALSE,ld_pearson,36.09221752255141,100
4TPP,FALSE,ld_pearson,31.66488598932412,100
4TPP,FALSE,ld_pearson,4.288643469948084,10
4TPP,FALSE,ld_pearson,37.30667673239142,10
4TPP,FALSE,ld_pearson,8.933057706383863,10
4TPP,FALSE,ld_pearson,3.1116862588204555,10
4TPP,FALSE,ld_pearson,6.607971328292223,10
4TPP,FALSE,ld_pearson,37.511111149670256,10
4TPP,FALSE,ld_pearson,-26.669632005841166,10
4TPP,FALSE,ld_pearson,-0.8054694398603601,10
4TPP,FALSE,ld_pearson,-58.67789533227003,10
4TPP,FALSE,ld_pearson,9.356037391378464,1
4TPP,FALSE,ld_pearson,32.174579421668454,1
4TPP,FALSE,ld_pearson,31.557155933995205,1
4TPP,FALSE,ld_pearson,6.734753831244845,1
4TPP,FALSE,ld_pearson,38.37258655874524,1
4TPP,FALSE,ld_pearson,18.074070177382183,1
4TPP,FALSE,ld_pearson,-2.2730259475423793,1
4TPP,FALSE,ld_pearson,-9.863338218018043,1
4TPP,FALSE,ld_pearson,11.66736584303834,1
4TPP,FALSE,ld_pearson,-23.1063368287833,0.1
4TPP,FALSE,ld_pearson,-14.693136155734237,0.1
4TPP,FALSE,ld_pearson,-6.552246919455769,0.1
4TPP,FALSE,ld_pearson,44.32478881997224,0.1
4TPP,FALSE,ld_pearson,1.4470156862070382,0.1
4TPP,FALSE,ld_pearson,9.518202552857005,0.1
4TPP,FALSE,ld_pearson,37.434871869828356,0.1
4TPP,FALSE,ld_pearson,-22.023407018433147,0.1
4TPP,FALSE,ld_pearson,35.72961373285489,0.1
4TPP,TRUE,ld_pearson,29.335527306130786,0
4TPP,TRUE,ld_pearson,0,0
4TPP,TRUE,ld_pearson,-6.328443149411569,0
4TPP,TRUE,ld_pearson,-89.57248590345444,0
4TPP,TRUE,ld_pearson,21.439309635979413,0
4TPP,TRUE,ld_pearson,30.58010437844524,0
4TPP,TRUE,ld_pearson,-57.041874230197635,0
4TPP,TRUE,ld_pearson,11.640034651920828,0
4TPP,TRUE,ld_pearson,-38.641175705610806,0
Analine,FALSE,ld_pearson,-2.1583436979250195,10000
Analine,FALSE,ld_pearson,6.880424687507912,10000
Analine,FALSE,ld_pearson,6.0999949141753405,10000
Analine,FALSE,ld_pearson,-3.803313049517911,10000
Analine,FALSE,ld_pearson,10.555943884266924,10000
Analine,FALSE,ld_pearson,20.264044652803676,10000
Analine,FALSE,ld_pearson,3.095539828671164,10000
Analine,FALSE,ld_pearson,13.325172851993855,10000
Analine,FALSE,ld_pearson,18.777289750414965,10000
Analine,FALSE,ld_pearson,5.04694767773357,1000
Analine,FALSE,ld_pearson,-36.17224570452603,1000
Analine,FALSE,ld_pearson,17.664599302742204,1000
Analine,FALSE,ld_pearson,4.894289993033652,1000
Analine,FALSE,ld_pearson,-9.053558415622177,1000
Analine,FALSE,ld_pearson,3.2971997935810577,1000
Analine,FALSE,ld_pearson,8.775282445644933,1000
Analine,FALSE,ld_pearson,-16.024407334012537,1000
Analine,FALSE,ld_pearson,12.821990238545823,1000
Analine,FALSE,ld_pearson,15.413055636633203,100
Analine,FALSE,ld_pearson,5.293481192252145,100
Analine,FALSE,ld_pearson,9.202700914580106,100
Analine,FALSE,ld_pearson,-12.609469180563437,100
Analine,FALSE,ld_pearson,-11.215527798802256,100
Analine,FALSE,ld_pearson,-4.19275889177986,100
Analine,FALSE,ld_pearson,-24.877684363996536,100
Analine,FALSE,ld_pearson,-1.5585805632160827,100
Analine,FALSE,ld_pearson,-93.51961956604967,100
Analine,FALSE,ld_pearson,-63.43806330614674,10
Analine,FALSE,ld_pearson,-52.49457650350627,10
Analine,FALSE,ld_pearson,15.448654782564205,10
Analine,FALSE,ld_pearson,-14.585607024325796,10
Analine,FALSE,ld_pearson,-6.601527340552366,10
Analine,FALSE,ld_pearson,3.04908775513897,10
Analine,FALSE,ld_pearson,10.877272702071792,10
Analine,FALSE,ld_pearson,-1.5432526475559882,10
Analine,FALSE,ld_pearson,-1.246645517468508,10
Analine,FALSE,ld_pearson,11.957515836146754,1
Analine,FALSE,ld_pearson,5.483556199566834,1
Analine,FALSE,ld_pearson,-10.696364733101248,1
Analine,FALSE,ld_pearson,2.4828967136550943,1
Analine,FALSE,ld_pearson,-22.627067341639716,1
Analine,FALSE,ld_pearson,17.512020055593467,1
Analine,FALSE,ld_pearson,-10.232156550716283,1
Analine,FALSE,ld_pearson,5.355378332744195,1
Analine,FALSE,ld_pearson,1.1318161046036437,1
Analine,TRUE,ld_pearson,-24.302354521369722,0
Analine,TRUE,ld_pearson,-6.265611941777564,0
Analine,TRUE,ld_pearson,16.10571672795504,0
Analine,TRUE,ld_pearson,18.266320642077275,0
Analine,TRUE,ld_pearson,-18.655538029025323,0
Analine,TRUE,ld_pearson,0,0
Analine,TRUE,ld_pearson,9.889603259184582,0
Analine,TRUE,ld_pearson,14.85024818557146,0
Analine,TRUE,ld_pearson,-1.6934378826934875,0
BPA,FALSE,ld_pearson,11.300170045956122,1000
BPA,FALSE,ld_pearson,-51.65748839830736,1000
BPA,FALSE,ld_pearson,23.355562704174602,1000
BPA,FALSE,ld_pearson,4.710658250161856,1000
BPA,FALSE,ld_pearson,14.598713580448262,1000
BPA,FALSE,ld_pearson,-90.91619978583549,1000
BPA,FALSE,ld_pearson,3.818253362523947,1000
BPA,FALSE,ld_pearson,-4.5860180835408215,1000
BPA,FALSE,ld_pearson,-8.839897253454026,1000
BPA,FALSE,ld_pearson,21.109241800108578,100
BPA,FALSE,ld_pearson,-17.58029031309397,100
