	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
ENSDARG00000056620	4.506372989	4.624318599	4.115264564	4.384754703	4.990912758	4.109017218	3.95422028	3.336857026	4.672449205	4.384754703	4.938758819	4.062239067	4.25687738	4.249767689
ENSDARG00000056621	11.44265213	11.37505391	11.44042522	11.43961322	11.3616423	11.3635363	11.25826658	11.3953439	11.37126445	11.41544592	11.26144545	11.36195857	11.30902217	11.2692179
ENSDARG00000056623	10.36115388	10.2992151	10.46065471	10.35868442	10.46903355	10.39438311	10.26892017	10.28333374	10.42485072	10.37636817	10.24936681	10.33412893	10.42217114	10.27404863
ENSDARG00000056624	5.955427228	5.94182411	5.800631934	6.006209462	5.892943543	6.100212279	5.691873099	6.01385228	5.574399648	5.59628707	6.218585869	6.380014841	6.062479684	6.001306698
ENSDARG00000056625	5.088496841	4.510953728	4.700801301	4.932303502	4.132973672	4.610319557	4.572466721	4.564269834	3.822326801	4.570658647	3.856723809	4.890608473	4.568850573	4.769820366
ENSDARG00000056627	9.11728432	8.919592159	9.031073439	8.957363236	9.071182048	9.008974705	9.044272738	9.211946017	8.993535876	8.981457155	9.166935258	9.103561908	9.233195402	9.07453138
ENSDARG00000056628	7.904057962	7.920699122	7.792540775	7.928639147	7.984337092	7.984337092	7.885005708	7.979166893	7.765920361	7.796992521	8.033737593	7.728509493	7.920699122	8.050364562
ENSDARG00000056630	6.827055981	7.376098005	6.661652004	7.373034604	6.983357632	7.057596238	7.299541374	7.324384026	6.921218989	7.221471986	7.255224073	7.229559833	7.351905227	7.474352949
ENSDARG00000056633	8.845586365	9.161797318	9.22706881	9.33063917	9.264745151	9.091678683	9.064876619	9.301066228	9.290221548	9.386659573	9.236872441	9.214917691	9.340880872	9.379498094
ENSDARG00000056638	8.336391695	8.192229203	8.256569864	7.820271208	8.022057129	8.22060245	8.202743312	8.046554295	8.192791419	8.027134585	8.301995997	8.347686344	8.06391693	8.241789619
ENSDARG00000056639	9.744376178	10.19038879	9.900035682	10.06111133	10.30316749	9.951854524	9.949510491	10.16773278	10.0913953	10.08491849	10.1198496	10.05228376	10.13396462	10.09158614
ENSDARG00000056640	9.528640719	9.707620944	9.635144655	9.478194002	9.653083457	9.548843404	9.456067638	9.810561681	9.674151508	9.488288611	9.5211282	9.745855747	9.588219953	9.699697992
ENSDARG00000056642	9.578399983	9.829937187	9.812398388	10.19427057	10.22125141	9.789291096	9.975573644	9.972850998	9.889119503	10.17549162	10.03952447	9.989409373	10.18159281	9.994650621
ENSDARG00000056643	6.464518912	5.072127795	5.574399648	5.98358519	4.863964147	5.691873099	6.304390181	5.840630608	5.331004438	6.207861451	4.938758819	5.424354601	5.726054089	4.70845913
ENSDARG00000056647	8.819593375	8.904195662	8.941175204	9.108450758	9.120391611	8.865431948	8.755061127	8.703424258	8.957470691	8.926043854	9.035757996	8.797874647	8.979665365	9.09892902
ENSDARG00000056649	9.844020807	9.887590741	9.778171814	9.796790234	9.956118425	9.911596624	9.913602035	9.906320603	9.867641085	9.827311983	9.854026749	9.799102423	9.699192907	9.809747252
ENSDARG00000056650	7.70406228	7.321205863	7.512304186	7.549080834	7.265055361	7.828898536	7.403716728	7.819322157	7.742000148	7.648403077	7.772999307	7.758390937	7.460172882	7.778552839
ENSDARG00000056651	7.367611638	7.749482516	7.703615209	8.086865296	8.270806337	7.588824331	7.862851716	7.765920361	7.60826107	8.05145943	7.991727919	7.654763553	8.081153471	7.698815337
ENSDARG00000056653	7.668669129	7.518497318	7.358792048	7.395773452	7.505609501	7.766133715	7.758390937	7.850103496	7.481292161	7.316589156	7.851324806	7.871358084	7.619225609	7.662283137
ENSDARG00000056654	4.506372989	4.394810321	3.906568063	4.222997247	4.672449205	3.108225374	5.164694358	5.810907927	4.560063142	4.441027231	4.624318599	4.228568855	5.048270257	4.887437465
ENSDARG00000056656	8.197178877	8.420767775	8.449561315	8.568066149	8.605146657	8.294543471	8.33117331	8.526196532	8.347421094	8.558262166	8.648107627	8.416597897	8.653670984	8.45306939
ENSDARG00000056659	8.871382684	8.993535876	8.994126348	9.176392205	9.416217659	8.893048593	8.940741597	8.744985864	8.853618185	9.086755252	8.805757473	8.874516158	8.99739127	8.966869498
ENSDARG00000056665	9.201929989	9.095377824	9.303368655	9.151035656	8.890536467	9.250660959	9.150337722	9.217177047	9.231198075	9.109383324	9.011745072	9.277986852	9.019438037	9.14185053
ENSDARG00000056666	8.011706322	7.977845691	7.949166512	7.972420173	7.869007032	7.828898536	8.004894722	8.07166048	7.982717231	8.262636914	7.999633976	7.758390937	8.198016784	8.191323152
ENSDARG00000056672	8.970360762	8.801431061	8.801006934	8.535099367	8.616086757	8.934189581	8.627690403	8.764444413	8.725218248	8.885242774	8.824557579	8.861147124	8.649339306	8.597194209
ENSDARG00000056677	6.531205959	6.004747741	6.382562493	6.509097242	6.184066779	6.420917323	5.917174455	6.616542619	6.509097242	6.384359754	6.722307344	6.580411009	6.416330036	6.700026345
ENSDARG00000056678	9.231198075	9.332905735	9.280155466	9.284867737	9.338024616	9.230561408	9.307220357	9.184929191	9.139455646	9.288739583	9.419641926	9.139199846	9.252548739	9.199650524
ENSDARG00000056679	8.11251621	8.34865871	8.087976247	8.183378762	8.302955734	8.270806337	7.936386485	8.097551618	8.347421094	7.977845691	8.160347434	7.925377024	8.252854001	8.162318724
ENSDARG00000056680	9.456067638	9.349382216	9.487601053	9.627787366	9.599733953	9.542710481	9.386727773	9.349235735	9.556298145	9.603904122	9.478645196	9.652472815	9.512506345	9.448199464
ENSDARG00000056683	7.946578395	7.444296752	7.720207012	7.897597667	7.910964318	7.978757152	7.928639147	7.438606421	7.693288578	7.816038683	7.829783233	7.300226091	7.681711086	7.706491849
ENSDARG00000056690	9.690978267	9.833766002	9.74402089	9.851869603	9.936496862	9.854579808	9.707938903	9.783204822	9.735762494	9.945457898	9.951345699	9.855434239	9.879980396	10.00485468
ENSDARG00000056695	9.551016332	9.703739151	9.419641926	9.423134467	9.620406862	9.573079742	9.488139659	9.504903852	9.461464207	9.393887691	9.514831156	9.512571525	9.588219953	9.629736848
ENSDARG00000056704	8.624537262	8.511511749	8.618624134	8.584400537	8.583630386	8.649712624	8.430834721	8.521746957	8.548420214	8.593682693	8.617996912	8.662077716	8.550605517	8.499489097
ENSDARG00000056713	7.041295026	6.831943719	6.95426326	6.996243381	6.939664485	6.9613347	6.948553963	7.17706796	6.689901573	7.076811241	7.031070201	6.856535432	7.104399276	6.996998457
ENSDARG00000056717	8.094172962	7.818941197	8.033999806	7.738898816	7.796992521	7.891134353	7.997365848	7.796992521	7.982717231	7.989678699	7.857000158	7.877588055	7.728983285	7.758390937
ENSDARG00000056719	10.22388393	10.53873337	10.75580716	9.705156181	10.06368846	10.43811012	10.08018053	9.723616528	10.62755906	10.10706289	10.78674911	10.52886592	10.35747412	10.56343815
ENSDARG00000056720	9.645094426	9.665968801	9.700736345	9.56786201	9.546106108	9.757539919	9.85553965	9.60552113	9.72540596	9.523329887	9.662939187	9.652472815	9.619394857	9.703035715
ENSDARG00000056722	11.76762827	11.8036843	11.74324085	11.75547476	11.91633266	11.60434614	11.53494875	11.86314402	11.72189512	11.69318041	11.74478141	11.67219484	11.77163134	11.62856147
ENSDARG00000056725	13.10260248	12.95891051	12.97404285	13.11573646	13.12201121	12.88530188	12.94996532	12.89928558	12.93847238	13.00724313	12.92016491	13.02962504	13.09210103	12.87255067
ENSDARG00000056726	8.11251621	7.94293857	8.118897061	7.960232744	7.953100944	8.244827318	8.134671499	8.03426202	8.057488498	8.065932622	8.050561598	8.191323152	8.163827513	8.028530231
ENSDARG00000056729	6.581562413	7.101470488	6.812890455	6.619716015	7.088746368	6.812469842	6.827055981	7.225608046	6.674844522	6.519305316	7.299541374	6.856535432	6.795105112	7.389802201
ENSDARG00000056732	7.399265937	7.662532652	7.483297557	7.600780799	7.63492151	6.9613347	7.345117118	7.618485619	7.440904799	7.571387238	7.868576761	7.403716728	7.846933081	7.953295745
ENSDARG00000056741	8.713946862	8.714055909	8.598457117	8.62795063	8.6658824	8.604654739	8.690590419	8.786445694	8.629544917	8.680389316	8.789777424	8.833903977	8.653670984	8.600021331
ENSDARG00000056742	9.33063917	9.614434625	9.512307842	9.650763491	9.777888929	9.440030676	9.399153228	9.446110303	9.597964813	9.67915112	9.433920538	9.422343859	9.646182288	9.441203608
ENSDARG00000056743	11.62856147	11.34027491	11.41416364	11.28802782	11.22109056	11.5947797	11.1342529	11.3953439	11.51852086	11.40810231	11.23996906	11.48131295	11.23996906	11.15898559
ENSDARG00000056744	11.07302873	8.633654952	9.606716589	9.700556388	9.980135112	11.0148515	10.50362732	9.011745072	10.10803559	9.338185887	10.37848459	9.588340974	9.447450949	8.91690899
ENSDARG00000056745	10.85252917	11.01125384	10.95341509	11.21466025	11.20470069	10.88898356	10.96451845	11.0981286	10.87942255	11.22246571	11.06889166	10.95697429	11.21215866	10.98381905
ENSDARG00000056750	5.712116127	4.988235993	4.938758819	5.532925546	6.205107948	5.016504613	4.860585168	5.597349475	5.10531132	5.736988083	6.270113266	5.266151104	5.938075023	5.424354601
ENSDARG00000056753	9.715102122	10.23282888	10.01757485	10.48001327	10.5605653	10.04165282	10.16816135	10.17448474	10.12694618	10.13116339	10.22981858	9.934743042	10.417984	10.17180835
ENSDARG00000056757	4.184217829	4.813625428	4.441027231	4.457354204	4.568850573	3.723070174	4.311412201	3.877134844	4.780931859	4.506372989	3.856723809	4.314055079	3.399906284	4.64015226
ENSDARG00000056762	3.257180081	3.799790956	4.115264564	4.884266456	4.568850573	4.109017218	3.475937717	4.380173964	4.278334161	4.570658647	4.492986673	3.966039234	4.441027231	4.168360562
ENSDARG00000056764	7.115534917	6.972938318	7.202295669	6.827055981	7.039683662	7.121172978	6.931535294	6.936437808	6.901731974	6.777523303	6.905193715	6.814211071	7.053003953	6.725109279
ENSDARG00000056765	12.39628539	10.6333043	11.21588658	11.50683243	11.93035073	12.53391022	12.04225319	11.17443164	11.84584955	11.04039055	12.08467692	11.36132602	11.34558755	10.94294366
ENSDARG00000056767	7.848766142	7.891972547	7.823314311	7.452641184	7.748738587	7.745199839	8.251536048	8.087976247	7.361438448	7.546406703	7.487100222	7.531344743	7.221471986	7.647835309
ENSDARG00000056768	7.539710252	7.394049677	7.00235258	7.373034604	7.316589156	7.44778136	7.50787896	7.225608046	7.191770125	7.264031796	7.530295654	7.444296752	7.329270781	7.323239704
ENSDARG00000056774	7.904057962	8.192229203	8.486050647	8.488267317	8.583630386	8.170577087	7.921961473	7.765920361	8.30676546	8.301698595	7.772999307	8.191323152	8.495427459	7.934756319
ENSDARG00000056780	5.318190382	5.189186485	5.436698198	5.824017822	5.457780043	5.691873099	5.457780043	4.890608473	5.294802187	5.388083993	5.217228888	5.053917167	5.006606487	5.642137112
ENSDARG00000056781	12.80588785	12.74791185	13.05727953	12.10717627	12.25918805	12.74791185	12.46102868	12.32441922	13.01541088	12.366247	12.85754949	12.63147682	12.53728454	12.76574556
ENSDARG00000056783	9.295017365	9.485120249	9.350893388	9.438301034	9.521851381	9.47243411	9.46813513	9.370969607	9.457864022	9.584659332	9.525032336	9.562443672	9.530301044	9.507284698
ENSDARG00000056791	9.96223001	7.966897291	10.19012352	8.588508042	8.108484662	10.00467501	8.755061127	8.199398337	9.931331358	8.535618366	8.315041371	10.0017733	8.588231804	8.384024326
ENSDARG00000056793	6.413977592	6.235328039	6.175618838	6.388502788	6.591123663	6.347533471	6.261519779	6.255560065	6.280694453	6.263398589	6.243003846	6.563408736	6.355388913	6.217937749
ENSDARG00000056794	5.206404449	4.624318599	5.624953075	5.14535101	5.072127795	5.016504613	4.990912758	4.564269834	5.019675622	5.114664611	4.564269834	5.313212329	5.43007774	4.990912758
ENSDARG00000056795	7.378074562	6.585567397	7.255224073	7.023343956	7.299541374	7.464973407	7.009188399	6.9613347	7.496232831	7.009990346	7.159762314	7.452641184	7.17706796	6.996998457
ENSDARG00000056797	8.823704196	8.966666599	8.960921332	9.26966825	9.298439402	9.100006978	8.772466152	8.898037019	8.878991605	9.238764168	8.786445694	8.874516158	9.169840923	8.978145544
ENSDARG00000056801	9.273017403	9.230307875	9.278544043	9.114626647	9.22789885	9.297033257	9.150337722	9.211946017	9.233959003	9.202643188	9.2826054	9.186682908	9.129703379	9.291920013
ENSDARG00000056803	9.362009055	9.126384939	9.340575662	9.092608852	9.029233971	9.291920013	9.220060798	9.272634272	9.095197564	9.062254435	9.272787073	9.193530212	8.964387817	9.095558084
ENSDARG00000056804	4.506372989	3.877134844	4.700801301	4.085333176	3.219580181	3.608645937	3.475937717	4.99418445	4.278334161	3.900320717	3.502119073	3.608645937	3.399906284	3.48418609
ENSDARG00000056805	6.691343446	6.3639271	6.616542619	6.85012931	6.551189144	6.983357632	6.709956048	6.417432182	6.944220537	6.777523303	6.68588694	6.708419815	6.600699942	6.725109279
ENSDARG00000056806	7.361438448	8.078226309	7.691145736	8.551931463	8.421388215	7.865408765	8.082283136	8.24095673	8.088491427	8.463594126	8.423125462	8.05982639	8.451379701	8.476191111
ENSDARG00000056819	7.797503934	7.90908452	7.949166512	7.960232744	8.118140999	8.004367631	7.738221131	7.824868721	8.033737593	8.020056888	7.973058938	7.925377024	8.058857651	8.055489002
ENSDARG00000056829	8.185361601	8.207164379	8.090671794	7.954806746	8.087976247	8.023565194	8.162895224	8.076917437	8.038851478	7.983147501	7.758390937	8.065579106	8.14585429	7.772999307
ENSDARG00000056830	6.032920634	5.825810034	5.917174455	5.917174455	5.810096496	5.763948635	5.620654987	6.01385228	5.892943543	5.820518245	5.29915795	5.424354601	5.726054089	5.458937953
ENSDARG00000056831	10.21831954	10.14829804	10.16332536	10.20064639	10.21715614	10.19715856	10.11480848	10.19291876	10.30423529	10.29937208	10.32946385	10.23551646	10.11945886	10.33924762
ENSDARG00000056832	5.658154548	5.292193196	5.847632632	4.742560397	5.60017293	5.792832057	4.791896511	6.01385228	6.167960924	5.709507136	5.49921973	5.651903694	5.390508803	5.20408863
ENSDARG00000056833	6.479636399	7.174264985	6.746253225	7.188305982	7.415757471	6.933149616	7.330572392	6.902647977	6.921218989	7.128724932	6.931535294	6.923198897	7.562709627	7.106482348
ENSDARG00000056835	5.206404449	4.988235993	4.975580604	4.700801301	4.624318599	5.155966868	5.111677455	4.055991721	5.10531132	5.190524867	4.564269834	4.842291826	5.276217039	4.324134706
ENSDARG00000056836	10.44638212	10.92160668	11.10383023	10.70016381	10.16228949	10.9242815	11.25438017	10.99537448	10.56011055	10.70976793	10.23473457	10.76505948	10.39654049	10.42932855
ENSDARG00000056840	9.542857171	9.791155475	9.660734237	9.6307608	9.566834688	9.690912755	9.733959425	9.590219079	9.516277969	9.603904122	9.719222993	9.62948561	9.635637055	9.723507644
ENSDARG00000056842	5.686162778	5.622736868	5.735061865	5.68248611	5.686162778	5.736988083	6.070857395	6.120915718	5.772612637	6.001306698	5.960455038	5.87262465	5.822193886	5.606807937
ENSDARG00000056847	6.646230419	6.952710688	6.858312194	7.088746368	7.039683662	7.243473121	6.731747658	6.915514882	7.038875426	7.157596546	7.093877521	7.046220613	7.074653435	6.983357632
ENSDARG00000056855	7.993238187	7.804839726	7.889581134	7.815346988	7.891134353	8.011706322	7.983147501	7.931526537	7.864923825	7.789152031	8.176614487	7.931971677	7.924915773	8.122484516
ENSDARG00000056856	11.70397477	11.82699086	11.79650111	11.7886761	11.7806017	11.80989641	11.83602916	11.7384295	11.71206803	11.79410206	11.66689483	11.71671047	11.73902489	11.66973446
ENSDARG00000056859	4.394810321	4.813625428	4.184217829	4.457354204	4.863964147	4.877601905	4.990912758	4.739066854	4.618746991	5.027053322	5.075399487	4.441027231	4.664518397	5.20408863
ENSDARG00000056862	7.824868721	7.649393868	7.683651212	7.76778779	7.943388743	7.681711086	7.777160638	7.68974516	7.787327597	7.796992521	7.73199121	7.742721007	7.786238373	7.742217095
ENSDARG00000056871	6.853559906	7.022620797	7.031070201	6.860087979	6.994358957	6.829652944	6.980006556	6.876926388	6.734695001	6.929801857	6.973746555	6.814211071	7.116981287	6.931535294
ENSDARG00000056873	10.63050176	10.27534925	9.749055184	10.02732945	9.997651962	10.40320526	10.1302575	10.47724911	10.47952292	10.19550254	10.09759459	10.49481621	9.729113582	10.17328157
ENSDARG00000056874	6.707023128	6.81078638	7.106482348	7.592266756	6.825329356	7.097445313	7.369539073	7.574054273	7.191770125	7.097445313	7.56819933	7.290392092	7.301971283	7.021736246
ENSDARG00000056877	10.70995816	10.95872105	10.86062156	11.09727598	11.13192294	10.91916746	10.8679305	10.67434861	10.80867236	10.91247894	10.94013855	10.79209213	11.12346336	10.89696831
ENSDARG00000056885	11.26087637	10.83632272	11.51120819	11.29467176	11.00686259	11.50998165	11.09676689	10.84994736	11.49816012	11.15650211	11.03071298	11.43379816	11.25105163	10.92085269
ENSDARG00000056886	6.853559906	6.879276711	6.844449695	6.603696389	6.775693348	6.949286371	6.677747807	6.646230419	6.633002643	6.661652004	6.548002564	6.309931518	6.805645031	6.68354421
ENSDARG00000056888	7.103660566	7.649393868	7.720207012	7.255224073	7.322808532	7.433035339	7.414597706	7.300226091	7.299883732	7.351905227	7.383037594	7.428318185	7.846933081	7.60826107
ENSDARG00000056892	9.898944075	9.564060191	9.840817369	9.866605149	9.653083457	9.844151497	9.796913602	9.679562205	9.671309784	9.871158009	9.69329227	9.874511085	9.756355121	9.596348518
ENSDARG00000056896	5.60017293	5.541408269	6.004747741	5.532925546	5.424354601	5.792832057	5.053917167	5.36091204	5.574399648	5.443895554	5.775479647	5.146889178	5.776345631	5.820518245
ENSDARG00000056903	8.436871899	8.301995997	8.467770254	8.21056586	8.26665865	8.279496384	8.251536048	8.416745744	8.263334574	8.204444444	8.257092037	8.568066149	8.210245325	8.384024326
ENSDARG00000056909	7.744294635	6.235328039	7.279829496	6.881864054	6.239814569	7.510619347	8.023565194	7.618485619	7.532910615	7.695273572	6.905193715	6.467987613	6.805645031	6.523851644
ENSDARG00000056910	5.284305768	4.860585168	4.739066854	3.822326801	4.990912758	4.420445227	5.053917167	4.055991721	4.339242142	5.155966868	5.075399487	4.594127918	5.184951303	4.70845913
ENSDARG00000056911	4.184217829	4.055991721	5.289445042	3.914204863	3.493152582	4.780931859	4.506372989	3.336857026	4.884266456	4.001326404	4.990912758	4.384754703	4.109017218	3.991881404
ENSDARG00000056913	8.142634849	7.654138866	7.758390937	7.73036201	7.766808141	8.029489821	7.710484577	7.909537486	7.749482516	7.564528379	7.725163809	7.906839132	7.512562457	7.60826107
