	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
557875	3.751897106	3.171445945	3.900418887	3.801337268	3.79525641	3.385473953	3.386473439	3.238175767	2.87659188	2.977828216	2.895377975	2.968810534	3.355789448	3.095857245	3.044683165	3.087837396	3.233602595	3.086122577	3.170179925
557878	4.087489629	3.984601108	4.27162915	4.106291435	3.613649163	3.807790603	3.845121609	3.490365717	3.731940361	3.376094642	3.680647988	3.788447948	3.622346757	3.672808642	3.295697065	3.720766225	3.473152081	3.770154047	3.72571274
557879	1.626536519	1.511089616	2.096943984	1.706772601	1.731382406	1.880984098	1.414626624	1.182244603	0.976199747	1.316577555	1.210519781	1.369862979	1.587170551	1.195315933	0.923291302	1.256569874	1.615088293	1.38745547	1.79596329
557881	3.066969581	2.562963833	3.225237278	3.07998812	3.089669445	2.865099995	3.246117053	2.948493548	2.740672002	3.070014114	2.777059772	2.672197773	3.207454325	2.854028655	2.843721498	2.955005434	3.008443801	3.058510898	3.061967274
557882	2.032121174	2.103347846	1.932353661	2.051692328	1.610782078	1.698266475	1.414626624	1.40899732	1.587324268	0.794636619	2.012619224	1.778350897	1.368150365	1.851753528	1.590081246	1.256569874	1.782766332	1.934913935	1.61084365
557884	4.275443652	3.760921758	3.831977559	3.991035349	3.923161458	4.030428877	4.014947912	3.992412997	3.909973771	3.566516192	3.869579154	4.095901639	3.666727688	3.915082499	4.188908964	3.702865695	4.137418876	4.106475867	3.988970055
557886	1.835453623	2.210311339	2.172694401	2.343840337	1.672342055	1.80261799	1.918004363	1.182244603	1.609793049	1.656421893	1.382465004	1.272193167	1.760997226	1.640821315	1.508729069	1.474803291	1.750753654	1.593893964	1.716604595
557892	0.3600606	0.649660956	0.638450158	0.762959951	1.11540475	0.320856664	0.731646956	0.913083558	0.534517026	0.439982539	1.09162008	0.175747748	0.946623134	0.771414815	1.127838132	0.876962333	0.736708364	0.757455942	0.69059189
557893	2.242316268	1.894656056	2.416540861	2.315729571	2.458150208	2.566259189	1.904231043	1.563610279	2.032001807	1.699040906	1.480374893	1.847802138	1.491715068	1.475553345	1.685716486	1.679045638	1.750753654	1.668851946	1.520272009
557898	2.635763211	2.210311339	2.698666362	2.710589924	3.066927577	2.219381755	2.450641468	2.760286705	2.204309329	2.512022442	2.48790061	2.096334922	2.312290171	2.327939216	1.82665722	2.462253854	2.828445827	2.092972186	2.439337475
557902	3.781643416	3.891228291	3.965759887	4.178311762	3.273054993	3.385473953	3.523415561	3.570720807	3.35349557	3.259909644	3.268632354	3.325989084	3.581202027	3.690060654	3.271239314	3.498065813	3.068112609	3.165921748	3.298354438
557906	4.101035786	3.954143396	4.04045264	4.122609527	3.956537664	3.812797239	4.018148593	3.908320624	3.762344933	3.866752252	3.967378391	4.069978258	3.889059817	3.909201485	3.947873904	3.986478094	3.808616225	3.884647478	4.098676089
557907	4.93130405	4.804359501	4.912072059	4.812327007	4.931961085	4.944865036	4.772596633	4.792727381	4.758050812	4.748199899	4.823303986	4.873528326	4.790025082	4.92440069	4.767377595	4.577857597	4.961299289	4.704854094	4.677448712
557908	3.654203979	3.670142379	3.948622933	3.69077089	3.680093335	3.550419245	3.660818159	3.81462821	3.424927438	3.729579035	3.664074767	3.542539678	3.649138807	3.495762766	3.37243712	3.570928192	3.835573452	3.753030082	3.501407197
557909	3.242244186	3.44223578	3.496845753	3.927439562	3.299308318	3.676620977	3.059889492	3.056622994	3.000801729	3.02884013	2.964684042	3.225195594	2.908027937	3.074995778	3.037449949	2.955005434	2.960266087	3.259837905	2.900780972
557911	5.313742511	5.537947824	5.45612504	5.632223393	5.216571293	5.286426666	5.388033836	5.088563946	5.271081538	5.398701196	5.053882187	5.241865471	5.513204956	5.116566668	5.167608344	5.444734925	5.064195446	5.252221765	5.477221386
557912	4.269457503	4.213999136	4.288753379	4.193839502	4.156475615	4.165720364	3.75207142	3.78798321	3.792121936	3.595005583	3.883962968	3.770675462	3.831741308	3.740612367	3.831417265	3.666384218	3.902663988	3.735700421	3.36493087
557913	0.883460801	0.649660956	0.504143844	0.53811453	0.821408774	0.263501062	0.907637419	0.662356019	1.076403591	1.316577555	0.934659021	0.740635531	1.368150365	1.095267475	1.043699614	1.068071845	0.525908205	0.950083053	1.237169854
557919	3.114495313	3.068573711	3.405601273	3.153300459	3.292789639	3.054540029	2.802121155	2.656095952	2.624100096	2.783583557	2.689694661	2.739526407	2.816444285	3.043126826	2.270959178	2.788464706	2.960266087	2.740070576	3.029497638
557921	3.963199129	3.980828874	4.095986094	4.243180603	3.387605925	3.797724902	3.53686751	3.591413893	3.811637221	3.622943262	3.643086867	3.788447948	3.74332714	3.88842707	3.648866605	3.655257427	3.478048612	3.735700421	3.626081523
557924	3.017824752	2.778200042	2.807228886	2.985009498	2.633479957	2.589783798	2.506406022	2.288971169	2.55630782	2.841801075	2.777059772	3.099846891	2.613742246	2.657555027	2.955394907	2.560949004	2.550204097	2.927269143	2.759445199
557926	4.992545674	4.98845502	5.210492783	5.240104896	4.946569354	5.206889327	4.876768479	4.889896444	4.887827304	4.634773254	4.854680078	4.987161904	4.71169892	5.077769298	4.888903436	4.620436292	4.874834504	5.032113742	4.66164501
557928	4.272453683	4.226796123	4.215424377	4.21301707	3.685079886	4.165720364	3.884236229	3.778991053	3.792121936	3.677246163	4.039824191	4.03169136	3.889059817	3.98664115	4.012011861	3.950519773	3.909929492	4.172363173	3.919790995
557935	2.17985856	1.552340989	2.729093663	1.640325018	0.959513406	1.991087332	1.696174831	0.700954136	2.317842875	1.47211588	1.187510871	2.206195548	1.973773883	1.537863156	2.283242256	1.664321229	1.230177807	2.235411096	1.055596391
557946	4.509306122	4.700388503	4.679977066	4.761130182	4.45974443	4.566346682	4.637601357	4.327599431	4.347791797	4.578816043	4.308626514	4.470862143	4.59022475	4.50626381	4.409456045	4.683863258	4.43554521	4.486539131	4.63221412
557957	5.179726832	5.136516766	5.230127692	5.175094445	5.042943071	5.007342957	4.998437821	4.745040367	4.876289561	5.011780937	4.702718146	4.930663571	4.887004313	4.891966911	4.827324177	4.908214835	4.989006432	4.925335605	4.76633836
557962	4.968729572	4.940707841	4.853431482	5.026921133	4.499916136	4.835958713	4.810010768	4.868861839	4.719828801	4.541244254	4.779737778	4.78245833	4.659944964	4.754408028	4.588394339	4.511536424	4.792714806	4.684676343	4.574303994
557970	3.307965158	3.131172949	3.083278693	3.088320349	3.435736826	3.251767348	3.096687668	3.308602721	3.191628408	2.942789825	3.322429765	3.150201224	3.272081854	3.284854647	3.19527532	3.008448944	3.487792098	3.40393672	3.053918117
557972	5.211296504	5.153371831	5.228353702	5.240104896	4.763036628	5.033312552	4.968968863	4.686135093	4.955180699	4.908876346	4.800737996	4.875192557	4.790025082	4.882993304	4.951814082	4.844331642	4.964791922	5.108153213	4.915941433
557975	3.087529752	3.532616034	3.232335467	3.245592149	3.499399515	3.585947113	3.541323764	3.751673328	3.669138636	3.703649879	3.505669135	3.525684781	3.56722216	3.443822666	3.749681796	3.640286944	3.590839907	3.8120953	3.750826782
557979	3.409441798	3.164811367	3.373857352	3.253023113	3.232756907	2.754960555	2.678106252	2.760286705	2.509275929	2.547440275	2.420428935	2.601572526	2.399031982	2.804195851	2.411873836	2.241960601	3.055064511	2.84884428	2.426925625
557981	5.205037594	5.367854547	5.434745705	5.522746631	5.088818531	5.425294519	5.254637182	5.013881304	5.159374833	5.02858824	4.931124797	5.285071382	5.139339244	5.212812549	5.147592706	5.096854902	5.060935619	5.244584433	5.106993578
557984	1.290545258	1.333168821	1.842435621	1.662815981	0.70839771	0.376018962	1.414626624	1.542511569	0.941189799	1.343693181	1.187510871	0.9318779	0.72948433	1.009912252	0.954348538	1.722338102	1.298203105	0.535087477	1.118694369
557988	2.519519353	2.458337968	2.391394938	1.831136169	2.374191367	2.940229545	2.874543933	2.142418739	2.750816853	2.475713178	2.449732582	2.457930743	2.529730519	2.388373729	1.939608661	2.401401213	2.531484118	2.473562981	2.36321226
557991	3.921816481	4.210782074	4.240283814	4.081462918	3.849564553	4.274965829	3.863032551	3.339512672	3.653001551	3.495754749	3.638852397	4.081557306	3.788211415	3.789452562	3.736342129	3.666384218	3.691238332	3.94621112	3.892969013
557995	5.601526249	5.633545948	5.622044574	5.466325821	5.515652313	5.475094271	5.375610082	5.255072298	5.323000687	5.340999344	5.382409751	5.527641817	5.367547566	5.418287682	5.415111767	5.396548653	5.533890361	5.494283182	5.42044138
557996	1.290545258	1.04603399	1.879078047	1.393729334	1.501958639	1.385275585	1.94516269	1.312588356	1.229341604	1.172783567	1.140362018	1.272193167	1.676700299	1.459546127	1.66708989	1.524567382	0.800644801	1.223079862	1.756829537
557997	1.42587214	0.828213504	1.139079081	1.192015501	0.99206843	0.835595779	0.988186201	0.09449578	0.33318967	0.671629178	0.192209348	0.825718171	0.433241277	0.965263047	0.39910532	0.396438364	0.977030237	0.613081163	0.771354773
558006	4.999795306	5.129719214	5.237201919	5.196449492	4.627139801	4.833497434	4.88204827	4.420153785	4.61543601	4.490587526	4.340265663	4.814036704	4.576332462	4.650722599	4.588394339	4.525861566	4.506757015	4.735691301	4.519827641
558007	3.478531319	3.285929263	3.328208697	3.400834763	3.299308318	2.865099995	2.874543933	2.760286705	2.780830279	2.743424357	2.888260672	2.87876716	2.792610224	2.896263595	2.810160074	2.942855363	2.981110986	2.987077241	2.475944911
558010	2.777481052	2.926763993	2.985843855	3.176932763	2.664107789	2.985273277	2.779665888	2.533134056	2.829505478	2.221737054	2.390517718	2.754071005	2.520086578	3.053828221	2.423018303	2.675520494	2.307735109	2.872822587	2.677993594
558013	2.654258157	2.706919916	2.960421071	2.773947124	2.60218778	2.712729279	2.5154941	2.522398036	2.567830069	2.512022442	2.4972869	2.702510165	2.460828599	2.732737776	2.775799278	2.630777711	2.805255401	2.574488934	2.613737566
558020	5.669018811	5.88432505	5.909031236	6.013150503	5.734678364	5.565372768	5.588659463	5.45461547	5.22997176	5.380813768	5.45164058	5.458277702	5.456188544	5.523084427	5.352373195	5.285471073	5.565289007	5.485238076	5.52749789
558023	1.42587214	0.723754123	0.761311275	0.762959951	0.70839771	1.183602047	0.66786601	0.845780803	0.752135544	0.439982539	0.23771983	0.520111269	0.16276028	0.919187765	1.181322391	0.770991281	0.599650713	0.757455942	1.022981417
558034	5.174931228	5.272331419	5.254737197	5.30588876	5.067973191	5.185818114	5.118116575	5.059153166	4.901551889	4.97756726	4.817695493	5.010065119	5.145624846	5.084308415	5.052124857	5.022311737	5.002662981	5.035658431	5.035216392
558035	1.681669789	1.862216822	1.9496838	1.831136169	1.568232581	1.631829081	1.647401067	1.542511569	1.587324268	1.343693181	1.572060232	1.861300009	1.77728127	1.324661848	1.487653477	1.572672	1.718014479	1.49436404	1.265328579
558042	4.470695485	4.522398698	4.546814892	4.205376607	4.6036306	4.663774671	4.44175574	4.836723471	4.869322365	5.034840839	4.817695493	4.999422183	4.864316887	4.615038271	5.108435418	4.900382431	4.676113149	4.882672399	4.898067708
558044	6.320987277	6.574104575	6.650972204	6.385256818	6.172141077	6.504280119	6.227070752	5.708945876	5.991237173	5.829926869	6.036119001	6.118453332	5.977788065	6.110410382	5.866674735	5.931859216	5.978560667	6.206562412	6.029341547
558045	3.764720698	3.91909184	3.653116847	3.582864834	3.613649163	3.735809741	3.527913495	3.369774241	3.399359555	3.483616239	3.434163858	3.579758289	3.608761811	3.579613315	3.49367175	3.677425849	3.328832607	3.524887221	3.519056069
558046	3.988928631	4.313330999	4.138167699	4.438320302	3.459213218	4.097610116	3.63603227	3.468159685	3.597869165	3.42769248	3.322429765	3.623981188	3.709783997	3.623375731	3.412127906	3.647791604	3.125411263	3.519834067	3.140081305
558048	3.690498762	3.693378331	3.694823862	3.712494804	3.581919086	3.709206393	3.559012394	3.651769761	3.905439987	3.495754749	3.634605462	3.759905922	3.553105499	3.81484	3.978411942	3.644044154	3.478048612	3.961200131	3.459366956
558050	5.440362287	5.696999679	5.723763077	6.022963704	5.414197708	5.201173086	5.314439886	5.095823904	4.714655158	4.949158526	4.910195659	4.541735263	5.043297319	5.330800817	4.6887622	5.221531016	4.959549797	4.664212376	4.640300453
558068	0.645367427	1.424870249	1.168981343	1.594263076	-1.724684486	-1.246575641	-0.085573863	0.09449578	-0.985218285	-1.281187579	-0.508146319	-0.765651592	-0.6043821	-0.291432384	-0.515242515	0.122533642	-0.395453766	-0.727712179	-0.874897799
558069	5.129386382	5.350419099	5.387837308	5.45348247	4.809443154	5.041866229	5.009737354	4.627229336	4.645652915	4.640251432	4.617054869	4.919416108	4.864316887	4.995509811	4.69567107	4.934531364	4.645972323	4.985222271	4.920375477
558071	5.658750571	5.714141473	5.728790995	5.664624392	5.524025353	5.420382693	5.563686441	5.414533241	5.215393624	5.232751722	5.32162592	5.277540226	5.420346416	5.563896776	5.269907141	5.467177622	5.314656305	5.379021083	5.489209746
558073	0.569442146	1.40248553	1.785665592	1.472231616	1.023905017	1.24415609	0.79272715	0.845780803	1.108315746	0.754788191	0.521489526	0.769557535	1.160364318	0.635540881	0.859096143	0.927164965	0.861867581	1.365089108	0.466370952
558075	5.087469567	5.212469855	5.32945666	5.392547876	4.874187153	4.933417864	5.028904432	4.632231061	4.699021971	4.940303627	4.708790931	4.886788728	4.925868553	4.918557616	4.856388542	4.994622259	4.645972323	5.104782445	5.01047454
558079	5.413470937	6.040164505	5.768395704	5.883899642	5.060317765	5.45602033	5.645646748	5.271194132	5.166970879	5.424329654	5.280085551	5.522341231	5.565711588	5.365575959	5.384083494	5.675185689	4.952530534	5.388754927	5.561960999
558083	2.436470662	1.972699688	2.441255992	2.411810418	2.245082941	2.493292336	2.214357499	1.604903993	1.855218448	1.740436942	1.362059633	1.847802138	2.001762018	2.129777722	2.114775937	1.896237163	1.961220588	1.722620406	1.889391156
558084	4.526976784	4.670256479	4.864895173	4.721503869	4.456831762	4.477708091	4.588924705	4.238570794	4.064369411	4.390121556	4.292542878	4.081557306	4.439781715	4.394940855	4.097964284	4.325188736	4.224492709	4.247650615	4.444863404
558088	4.49655038	4.752204392	5.053037647	4.937512704	4.560866495	4.423097446	4.495563643	4.315212505	4.496881175	4.45993683	4.35065971	4.337180274	4.374383281	4.417903265	4.375438976	4.509478315	4.273194795	4.46829356	4.391567695
558091	2.302181864	2.778200042	2.558853425	2.68883709	2.057863822	2.554351455	2.551284512	1.795309463	1.998335778	2.067632391	2.149881243	2.049936024	1.93074651	2.301243088	2.114775937	2.309759486	1.859821707	2.43112902	2.511646398
558097	3.544462855	3.636970208	3.565901514	3.899301959	3.719511332	3.482921566	3.793754673	3.704961885	3.586585277	3.6449103	3.659901542	3.791976323	3.726653053	3.740612367	3.667728432	3.833646327	3.558843349	3.650416344	3.58756864
558102	7.635947722	7.605999084	7.907300889	7.83864099	7.491856147	7.594747656	7.596780028	7.236865544	7.292451403	7.348079884	7.18068778	7.286587976	7.465548842	7.397200842	7.152261248	7.431631914	7.241526327	7.294624605	7.496574977
558106	3.747597119	3.743217111	3.610168135	3.606262282	3.665029425	3.431769694	3.778736102	3.67619138	3.603478184	3.729579035	3.840374018	3.663040363	3.622346757	3.503590147	3.355086717	3.394812595	3.630962376	3.524887221	3.440967802
558108	4.296201709	4.025457469	4.425096164	4.326544866	4.120117049	3.876350125	4.309545262	4.038352879	4.196423571	4.058984341	3.933206137	4.028703695	3.993806798	3.98664115	3.924538543	4.075423283	4.140510567	3.972340569	4.156201929
558115	1.167187739	0.35551155	1.045463495	0.92058662	0.303998427	1.020066811	0.907637419	-0.026405821	0.830754201	1.079083072	0.849272431	0.906061294	0.625390093	0.606760109	0.443561584	1.133679402	0.920597706	1.223079862	0.847835182
558116	4.233009437	4.131338726	3.986898732	4.098062648	4.260356936	4.161801665	4.348208699	4.038352879	4.104479147	4.380334052	4.156979668	4.638979987	4.081659675	4.057478713	4.493791789	4.172270245	4.440570832	4.409400328	4.225922248
558117	2.559317124	2.223140935	2.428951351	2.272508949	2.446451111	2.321271485	2.382735773	1.684106289	2.081072141	2.146741374	2.173493238	2.163249891	2.399031982	2.236961161	2.114775937	2.181198327	2.02951921	2.283907908	2.168212761
558120	3.387500229	3.261262073	3.502728339	3.522655218	3.26641633	3.295344145	3.32577191	3.405269657	3.199056949	3.201818448	3.268632354	3.359666526	3.189314323	3.090670091	3.277392733	3.376861735	3.204354189	3.058510898	3.338667813
558123	4.38192958	4.789341378	4.687743967	4.781827436	3.910443589	4.328384398	4.293785021	4.027004323	4.158822881	3.952920581	3.883962968	4.250077217	4.228047373	4.341353002	4.295834759	4.400419665	3.949248608	4.244590842	4.167436878
558126	2.499201056	3.082721272	2.934542246	3.238122711	2.010977072	2.292886937	2.321873408	2.128326997	2.46065898	2.221737054	2.012619224	2.560788971	2.460828599	2.486426896	2.283242256	2.576761193	1.889527268	2.554860686	2.523353227
558132	0.3600606	0.759420936	0.761311275	0.211883625	0.70839771	0.263501062	1.136930715	0.406186866	0.625539791	0.439982539	0.281838459	0.79791111	0.473772996	0.387410537	0.825894606	0.824949582	0.949089881	1.197990707	1.265328579
558134	1.192717503	1.209683455	1.38820474	1.160751141	0.926206772	1.1203946	1.414626624	1.068765756	0.976199747	1.5900355	1.46131729	1.167427885	1.389493481	1.156125139	1.232894533	0.851190344	0.831580926	1.093029141	1.320048982
558137	5.777394002	5.621482719	5.672495977	5.756370863	5.900346174	5.891845256	5.886217571	5.680255505	5.874307142	5.791054454	5.659265395	5.875704808	5.908327441	5.688442467	5.807311389	5.740693212	5.81597416	5.923419491	5.780143955
558139	0.883460801	1.490013012	1.226988407	0.804010363	0.857193982	1.152344452	1.293058544	0.87982461	1.200023584	0.671629178	1.116196885	2.227198302	1.030529982	1.376732368	2.258570623	0.975679242	1.004439742	1.808007666	1.087490311
558142	3.359595505	3.517072464	3.520233537	3.472610234	2.972196147	3.251767348	3.072260133	3.041663318	3.250012534	2.933895629	3.030812749	3.076890365	2.878141406	3.186171564	3.087337048	3.214526158	3.180520884	3.204224927	2.80811191
558146	3.032037786	2.926763993	3.098896759	3.169098263	2.694098898	2.733999439	1.984965005	2.980223405	2.790697586	2.425834074	2.866695635	2.62550049	2.500603115	2.902197477	2.488135578	2.682844554	2.604949288	2.247688989	2.122763116
558149	1.266703164	1.76027874	1.438174283	1.570668609	1.023905017	1.152344452	0.731646956	-0.647132846	1.076403591	0.335797401	1.140362018	0.982165184	0.857533288	0.871592295	0.923291302	0.595836031	0.669806505	0.979827829	0.989612028
558150	3.205093068	3.310181773	3.653116847	3.407509381	2.955784688	3.229475208	3.336067856	2.500683302	2.656837903	2.6916004	2.881108083	2.851973397	2.958884361	2.890305205	2.767079667	2.874136862	2.622745576	3.058510898	2.996280373
558152	5.682597092	5.887350729	5.800986764	5.894629179	5.52819372	5.690327931	5.676359961	5.426099388	5.51825479	5.540208991	5.402531296	5.515954712	5.548025451	5.616276336	5.42068227	5.562573048	5.549093551	5.656170292	5.60804242
558153	6.976542695	7.110059018	7.250702708	7.200807463	6.841367577	6.978687899	6.922435743	6.65228873	6.631220551	6.480605226	6.675272022	6.734144654	6.791383838	6.820960684	6.536193483	6.654156439	6.755183003	6.794403704	6.778474301
558154	3.205093068	3.267468523	3.78447694	3.617820231	3.066927577	3.31664869	3.278508632	2.988048016	3.138529221	3.245604659	3.160537306	3.111189608	3.195386368	3.16164608	3.366676806	3.249474374	2.953250317	3.409411763	3.077932103
558156	1.944668756	2.309888862	2.000459113	2.242958675	1.929278595	1.880984098	1.647401067	1.499365283	1.737718313	1.232031794	1.480374893	1.443500938	1.491715068	1.640821315	1.570169212	1.60387314	1.597196708	1.919647854	1.696063575
558162	5.441693786	5.693546743	5.525666063	5.630798012	5.690728228	5.358387097	5.553795493	5.772619181	5.594872731	5.60187159	5.70453972	5.549694034	5.598156593	5.658956718	5.718515931	5.589126817	5.777764868	5.541173141	5.472699942
558170	4.488842447	4.698092867	4.591661975	4.710750415	4.45974443	4.578156222	4.618749078	4.293276128	4.469499549	4.481460498	4.391502852	4.327487702	4.490046464	4.394940855	4.372567681	4.527896453	4.392105454	4.529912219	4.624082208
558173	6.186086906	6.363550681	6.388036953	6.307988946	6.205493231	6.463475798	6.310368403	6.161405408	6.191655243	6.104162638	6.137895999	6.3334613	6.241835441	6.293684091	6.126482226	6.131070786	6.268673962	6.277887242	6.066823199
558180	2.588461155	2.436470464	2.614242527	2.721344569	2.570201796	2.701975435	2.469470168	1.915061943	2.317842875	2.582009402	2.349646278	2.535753714	2.558281472	2.388373729	2.445052249	2.560949004	2.595968139	2.574488934	2.534965825
558181	5.201897926	5.316400462	5.317825293	5.407608389	5.003566701	5.12673602	5.049385375	5.040462229	5.01743005	4.848630469	5.041103624	5.045970392	4.963713249	5.028436055	4.955656381	5.062172418	4.973486691	5.118218519	4.927001096
558182	7.444673428	7.244736064	7.353155741	7.278414373	7.268385371	7.321990805	7.340007033	7.174802403	7.149281384	7.083346143	7.063941762	7.149940362	7.178454527	7.248218383	7.072233306	7.126552309	7.156651313	7.210878448	7.168764257
558184	3.179783289	2.846123576	3.473072568	3.400834763	3.177213039	3.698426158	3.435177217	3.07142914	3.38640366	2.951629523	3.062774102	3.538344379	3.283527489	3.032345458	3.535347765	3.244533306	3.041897325	3.549890864	3.384319096
558186	4.353915845	4.248921295	4.219002059	4.489547879	4.662964815	4.416534611	4.395740307	4.799412937	4.573183877	4.704416612	4.550986153	4.31527969	4.411370946	4.470767908	4.686451871	4.57589202	4.601791422	4.441821552	4.26828109
558193	5.195598019	5.072382675	5.290881814	5.287914308	4.999569302	5.02254864	5.125555108	4.978970038	4.906097889	4.951363784	4.827030905	4.90482503	5.021247618	4.798025182	4.762998853	4.975365908	4.770934469	4.677887222	4.995843383
558202	4.987084443	4.769799759	4.942687484	4.705343481	4.940326771	4.765404221	4.811856245	4.885713987	4.773060515	4.704416612	4.793136874	4.746541019	4.825693199	4.878485483	4.870704061	4.678377584	4.854267935	4.700394475	4.454067505
558206	7.07463812	7.112215867	7.389724872	7.33202498	6.660148792	6.792920372	6.787801153	6.441226391	6.52661153	6.346282301	6.391119775	6.718933426	6.672900966	6.663492987	6.431790487	6.74223613	6.34838078	6.693111017	6.634774274
558211	3.902606481	4.411876184	4.068486555	4.250623967	3.845116146	4.126045983	3.823330765	3.375751122	3.711308725	3.336147947	3.688863745	4.154637293	3.7922234	3.983845926	3.900819522	3.688383616	3.891696663	4.143085656	3.883916382
558212	4.02490687	3.769693266	3.957216855	3.739197619	4.040644539	3.802766531	3.939301511	3.778991053	3.695639035	3.819245082	3.980823831	3.616040833	3.881547653	3.789452562	3.700154639	3.827050847	3.984086528	3.359371887	3.892969013
558213	5.331089549	5.645509145	5.632813529	5.632223393	5.351282924	5.366922195	5.40524929	5.210621413	5.202515784	5.19974115	5.164064765	5.267437136	5.314138572	5.497835165	5.222856245	5.308144529	5.389331695	5.362180162	5.254762756
558214	4.097661152	4.036402195	4.193769944	3.999895866	4.040644539	4.307253724	3.94603921	3.78798321	4.080547365	4.071203502	4.14508606	4.016690776	3.940577425	3.983845926	4.004612547	3.977572186	4.192080265	4.103101173	3.883916382
558218	6.372161824	6.603839767	6.560806381	6.482499981	6.368575061	6.541702116	6.411806773	6.261639847	6.31813924	6.18134563	6.274498861	6.44579753	6.293697758	6.371133229	6.292903888	6.207963899	6.35770943	6.43578939	6.283671422
558219	2.529572191	2.47987896	2.749027763	2.732019636	2.217814513	2.335257048	2.586208485	2.37503265	2.720165746	2.648757713	2.185155881	2.501682901	2.520086578	2.227539674	2.477484763	2.31919009	2.700219045	2.387409029	2.546485696
558224	3.871328314	3.55815553	3.986898732	3.504091189	3.51628535	3.438263743	3.845121609	3.549726588	3.528802773	3.525661582	3.537862922	3.306385878	3.679780039	3.515252162	3.295697065	3.628956247	3.516633844	3.431106493	3.755797552
558232	5.408031989	5.563393933	5.630128817	5.660439215	5.248923221	5.334216646	5.257348388	4.770215752	4.939743822	4.981888606	4.913705001	5.126429526	5.101039447	5.172873928	4.894919231	5.100961323	4.995850866	5.124889921	5.071551323
558237	4.042565027	4.204326348	4.348770319	4.280019236	4.079034988	4.177413	3.89123543	3.422695155	3.859300841	3.765114334	3.764664937	3.781365205	3.847250282	3.842876837	3.754101082	3.776599551	4.05133583	4.119896252	3.770607921
558239	2.929474197	3.363303696	2.881348897	3.002749937	3.112058378	2.376418224	2.180475659	2.995830419	1.696324237	2.207046559	2.543323616	1.806533852	2.255302739	2.890305205	1.82665722	2.528795018	2.595968139	2.452502009	1.736857255
558248	1.883275916	2.075320214	2.081304648	1.94562492	2.190020739	1.698266475	1.789037998	1.915061943	1.836287696	2.146741374	2.051367949	1.612660104	1.987835821	2.088739378	1.740195405	2.005418353	1.782766332	1.87285576	2.059846771
558261	2.794255614	3.103685836	2.547515769	3.267771193	2.80819224	2.855427622	2.258329948	3.064045061	1.541308848	2.207046559	2.648164134	2.247899681	2.520086578	2.592987304	2.155435265	2.453716195	2.559473777	2.441855093	1.79596329
558271	6.731856423	6.878279282	6.949031639	6.946741113	6.345139175	6.543962028	6.572287685	6.150116518	6.227512775	6.268824669	6.206025854	6.297918862	6.424167102	6.471323753	6.116219701	6.449852259	6.250187978	6.362177209	6.454672882
558278	1.003725455	0.893874564	1.282753028	1.160751141	1.11540475	0.912237087	1.250147673	0.622696788	1.258075679	1.142221298	0.694670133	1.251839909	0.72948433	0.965263047	0.791910949	1.133679402	1.298203105	0.888687976	1.022981417
558281	3.847416473	3.838009129	3.970012508	3.717875053	3.644696372	3.703826345	3.685185402	3.601650188	3.711308725	3.452815481	3.528737769	3.608056534	3.465375631	3.630542125	3.472373402	3.766294069	3.468238874	3.569586384	3.598677628
558285	1.569212299	1.592445565	1.932353661	1.963853243	2.026775905	1.86178802	1.984965005	1.8478536	1.541308848	2.162055635	2.149881243	1.914062998	2.069445234	2.002985317	1.757907279	1.9212237	1.560733807	1.650474396	1.588728208
558288	4.342556247	4.445109821	4.566607246	4.350989219	4.233378382	4.27133327	4.283181725	4.264573056	4.196423571	4.087336378	4.065291503	4.140867964	4.288942274	4.265124203	4.132319504	4.210779951	4.115589514	4.146368209	4.19697591
558290	4.084083122	4.351808992	4.281928059	4.290889863	3.931578177	4.300140825	4.325135195	3.988517814	3.772339044	4.017489777	3.787797722	3.913571355	4.314273285	4.241915395	4.055628083	4.047326011	3.935074425	4.2898197	4.14866306
558292	3.898733594	4.178210629	4.032341866	3.991035349	3.79525641	3.631996288	3.748221628	3.204990527	3.797025561	3.577979547	3.643086867	3.525684781	3.722454244	3.720603734	3.43982447	3.489738081	3.938631047	3.664221959	3.642277434
558299	1.989057506	2.309888862	2.326543064	2.655580219	2.088295947	2.416437543	2.061419477	2.433506371	2.521178423	2.207046559	2.27521084	2.560788971	2.440522424	2.0139875	2.411873836	2.221989514	2.54087447	2.504588946	2.255029769
558306	4.81693413	5.058132862	5.121540732	5.30231174	4.865427826	4.965243804	4.887308809	4.845363947	4.755533942	4.735459816	4.692539685	4.694705454	5.014394732	4.820132769	4.738675288	4.694772422	4.608505428	4.650406668	4.761403838
558307	4.717106989	4.899341716	4.526747226	4.734833941	4.786426475	4.831031949	4.545219649	4.860361367	4.770569717	4.709637088	4.795040912	4.755604525	4.666516655	4.948973081	4.896918935	4.618527917	4.904235661	4.655023265	4.682678375
558311	5.051293141	4.909298912	4.780248288	4.80476235	4.938239893	5.15065998	4.906434987	5.27918799	5.293809595	5.13330759	5.277364005	5.223691736	4.995379707	5.15185975	5.266817707	5.103692458	5.341771955	5.306048522	5.087411025
