	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
445325	6.9170500163	7.3113702593	7.5722846853	7.5178437483	6.8833942363	7.2761528313	6.9915818463	6.3216735233	6.5630185993	6.3561462993	6.4449211123	6.9451715353	6.7635643193	6.8553269763	6.6247249453	6.4229843523	6.6785472083	7.0184246753	6.6520798453
450023	7.4994359383	7.6321587383	7.6483053773	7.5239790523	7.5281643613	7.1398460143	7.4728362133	7.2722045243	7.1337177513	7.2117505343	7.3592569693	7.3211776143	7.3884392603	7.2936054703	7.3089605973	7.3215017123	7.2054400303	7.2790714903	7.5374455203
114418	13.9522471133	15.1097928703	14.6521808603	15.3251644703	14.0924286803	14.4873357603	13.8188894713	14.1472546903	13.4398056253	12.9521052213	13.8928516313	14.1429495003	13.5533033413	14.5501824703	13.5011839103	13.9142056723	13.3204936853	13.8433695393	13.5255863533
553178	13.1428253293	14.1560558503	13.7679092523	14.3855241403	13.4468776983	13.6856990183	13.1654237443	13.4555110743	12.9273392463	12.5013101593	13.2934238783	13.3862246263	13.0185231803	13.7647143093	12.9336774473	13.2696264813	12.8086278833	13.1524656573	12.9671968203
569403	8.9112462283	9.1947331143	9.1488640413	9.1486070723	8.7224136223	8.9331961683	8.6636730303	8.2947663033	8.6078459053	8.2773207173	8.5729663263	8.5535932853	8.5900144733	8.7046195003	8.5736495573	8.5847836793	8.6014594263	8.7525097113	8.4120819753
108191561	6.3206379613	6.3639945163	6.4241398813	6.5218153013	6.3191143413	5.8375216073	6.3976542553	6.1790749913	6.0104555223	6.2022350893	5.9270410003	6.1584384213	6.3942205123	5.8469420583	5.8874679763	6.0006068833	6.0771101543	5.8521034833	6.1332611713
436650	4.5251150803	4.8566060843	5.0080464363	5.2477707703	5.1105932803	5.2093852793	5.0596631183	5.0931717193	4.3283782003	5.1061860863	4.5530172413	4.8209067013	4.7246728603	5.0484095433	4.8867392823	4.7384245063	4.7642192703	4.5302760073	4.6857804203
103910581	4.4426807093	4.8566060843	4.8329544023	4.6274861653	4.9213953023	5.0152553413	4.8749449933	4.6961426663	5.6049815793	5.1374098283	4.4018229703	4.6139639663	4.2995188753	4.9604515773	5.2531938823	4.4268329173	5.0265267243	5.3826440003	4.5092782903
110440077	5.4634885773	5.0120474613	5.3316306803	5.3889178643	5.0190935473	5.0494790423	5.1554845893	4.8061027273	4.9363783293	4.9390473493	5.1593175753	5.4023402663	4.7246728603	4.7923073613	5.3725825513	5.1073285583	4.9157862363	4.9750163593	4.6857804203
570815	7.7239259233	8.1082989683	8.4395492663	8.6527029013	6.6298756253	7.1663579433	7.2137654123	6.0679578003	7.2781682443	6.4023305843	5.9230261493	7.3757100253	6.8563436283	7.3330626283	6.1925236433	6.6696490613	6.2631234723	7.2015779803	6.7683958283
100331987	8.4235275393	8.6442094833	8.6222893773	8.8175404403	7.9351346073	8.3235729283	8.1735505703	7.9837063443	8.1348370723	7.8666065793	8.0285750233	8.4281347103	8.2379695393	8.2464322993	8.1069932293	8.2385317813	7.8905502403	8.1675517033	8.1438515903
393391	4.7813779263	4.9822702083	4.6757657043	4.4838007313	5.0807335513	4.7076015773	4.7268354863	5.0639542863	5.3889298223	5.2559562873	4.7845931193	4.9012498243	4.7577662553	4.6589472393	4.7166320493	4.6518033253	5.2019592903	4.3603719673	4.8797953663
387260	9.6777856223	10.2093050633	9.8292133373	9.8957442623	9.7933792873	9.5913780993	10.2048666973	10.0965421273	9.6761395363	10.0611905603	9.9183238043	9.4209030323	10.0823370703	10.1385381703	9.6816929143	10.2965203723	9.9272246363	9.8237119533	9.8754587423
566797	6.3992405783	6.3754946193	6.4241398813	6.6507687493	6.1132879073	6.0383287683	5.9537410413	5.4945538133	5.6271057873	5.8902646473	5.8848962073	6.1028937063	5.7724698003	6.0523644383	5.7705928693	6.2568475303	6.2003486933	6.4582594563	6.0225173633
103911794	4.7813779263	5.3976740603	5.3316306803	5.2477707703	4.8873015303	4.7076015773	4.9028259493	4.2539310543	4.9004976183	4.0969038663	4.5530172413	4.8209067013	4.8217592263	4.9375978663	4.8542846733	4.4947678813	5.0788642933	4.7178825603	5.0181699473
405770	3.1632871853	3.6429965233	2.3114964813	3.0558502243	2.6416323753	3.8564061203	2.2393349543	2.4309118563	3.5626877513	3.8924736533	3.4098863573	9.8201302043	3.6941080653	2.9349721893	8.6298540213	2.2974553953	2.6094762523	6.5301502333	5.1138828993
393519	8.6355157023	8.4593368793	8.8042078193	8.7510976693	8.2853052553	8.5102373993	8.3177370743	7.5762929813	7.8308543903	7.9525048033	7.9826883813	7.9055170263	7.9924750863	8.0285381493	7.9118639823	7.7016521433	8.2962819593	7.9895551703	7.7209012703
403077	11.3139993593	10.9893368213	11.4279150303	11.2329823353	11.2702035313	11.1244500273	11.2600543853	10.9894689393	10.8771832093	10.9431765663	10.9522212503	10.8623953633	11.0450817833	11.0273883593	10.8293832713	11.0763862853	11.1088305393	10.8570391703	11.2529293143
368201	4.2621751553	4.6448494863	5.2503286653	4.9157751503	5.0190935473	4.9442716413	4.9833747313	5.1774331333	5.4398146863	4.7898251493	5.1826994013	5.0018549593	4.9703262883	4.5426051553	4.9799397933	5.3830359273	5.1043378723	5.0607391253	4.6436377333
327635	7.0272263163	6.9606430983	7.3033825233	6.8785231363	7.2211182793	7.0913900783	6.9386927663	7.2333642973	6.9083734193	7.1670600053	7.1674932573	6.6442265913	6.9469165293	7.1116098793	6.7709878083	6.8883937473	7.0697811993	7.1739913293	6.1634012913
798222	6.3206379613	5.9979607123	6.2398536173	6.3801939523	5.8731308863	6.0720157643	5.6752879583	5.0036820323	5.8314762263	5.1679720973	5.2942410343	5.9475948043	5.7561857563	5.8832751463	5.5039175993	5.4008514543	5.6102768233	5.9148363843	5.6278137213
797715	10.2119302233	10.3601870093	10.2862838673	10.3505508883	10.1902325623	10.2674576163	10.0373234973	10.2519786503	9.9896311943	10.0178043933	10.1058230933	9.9509340843	10.0493049393	10.3588150463	9.9325462923	10.2012474453	10.1392392223	10.1415464483	9.8571347193
797792	6.5642858923	6.9219525233	6.7832767443	6.9712453263	6.4533387383	6.6644129443	6.7973096853	6.5911131533	6.6627760043	6.7181061513	6.8177622663	6.6673863033	6.9540728913	7.1064962683	6.6813252823	6.8238272783	6.9484388473	6.6081505383	6.7546337293
100333571	8.6608061463	8.9064706613	8.8416978183	8.8642299493	8.5614703763	8.7502258523	8.4511757393	8.2629791623	8.3193959033	8.0825249083	8.3117901193	8.4258730213	8.0702769963	8.5246401883	8.2572891753	8.1726531833	8.3611165343	8.5647646813	8.2139284603
792928	7.0895070713	7.2932950103	7.5722846853	7.5116822423	6.8215489743	7.1318822043	6.7210582663	5.8082261913	6.5970432833	6.1723975713	6.5475457933	6.7779160903	6.5628627913	6.8430814083	6.6247249453	6.5401501183	6.9343041183	6.8114289163	6.4590338803
556310	8.9226960713	9.2076583853	9.0897170863	9.1897096633	8.8023464703	9.1848607363	8.8416676293	8.8100816613	9.0743070773	8.8880907243	8.7883254043	9.0616982773	8.9712992383	8.8796813173	9.0109694603	8.9555649633	8.6903506083	9.0932057203	8.8170930103
101885019	6.2128452303	6.2685364943	6.7832767443	6.8592415193	5.8378629443	6.2444232513	6.0689655923	5.5795934033	5.6049815793	5.5623985813	5.7967230093	5.6855285683	5.6891468613	5.7970292303	6.1099644673	5.7595577343	5.8993423153	6.0606810753	5.8292520273
503750	5.1099200993	5.0978601593	5.2503286653	5.7019611313	4.7035862403	3.8564061203	4.1142583413	4.0896843103	3.9613284033	4.5785705053	3.7600230283	4.2548767583	4.2995188753	4.6589472393	4.3010477183	4.4612002353	4.1327510213	4.7178825603	4.1364258973
103909734	7.5146484013	7.4374243103	7.4440895993	7.4614192923	7.1292936953	7.6607820703	7.0735944313	6.6707965353	6.9788874133	6.8837716153	6.7722483023	7.2099063783	6.8116328153	7.0436759763	7.0398716953	6.8820655913	7.1017519703	7.2367259423	6.7644992923
553595	5.7472375223	6.5581523633	6.5652912063	6.2966546133	5.9075572053	6.2736709873	5.6752879583	5.2309918633	5.5129273213	5.2841310403	5.5129396253	5.7302050253	5.8965202483	5.8832751463	5.5246897363	5.9287450693	5.3583533473	6.0040998693	5.8479313333
100334952	7.2676775073	7.2186405273	7.3300075633	7.3553138033	7.4602116383	7.2761528313	6.9785402363	6.8526455493	6.8531298573	6.6547767793	7.2079394293	6.7849921653	6.6968754433	7.2709302963	7.1509272843	6.7631387603	7.3131384243	6.8837780733	6.7742978503
541353	7.7079164323	7.9299640693	8.0396795213	8.1498907513	7.7000440333	7.5335680313	7.6186663193	7.2849223233	7.6098197533	7.8478521673	7.2583291413	7.6152050043	7.4042010313	7.6293005473	7.6201256913	7.4208875103	7.4829806283	7.5150225973	7.5546045933
108178997	9.6470527803	9.6501973173	9.8546512413	9.8622375383	9.4449802103	9.3518625323	9.6178892873	9.3519695133	9.1526580863	9.4099607853	9.2807018193	9.2600888003	9.5241066863	9.3757189413	9.2511408183	9.4969426833	9.4380948013	9.3936120663	9.6114535193
353246	9.5234044803	9.7024977073	9.7063046133	9.6667613513	9.2474753943	9.2321877543	9.3328722343	9.0128972253	9.0923107393	8.9332699143	9.0554178043	9.1438056103	9.1439459373	9.2526618053	8.9943111463	9.1707325533	9.0397136063	9.2397729633	9.0825995553
336088	9.0359767143	9.0886854473	9.2128522373	9.3117554413	8.9017575003	8.9468785233	8.9391315973	9.0186193403	8.7632631423	8.8054540043	8.6650795703	8.9290496223	8.9818414923	8.7852353203	8.7734551883	8.7709651883	8.7070743883	8.8935211843	8.9548688383
793549	7.4208702503	7.6793173403	7.5944166933	7.7396679113	7.4945880453	7.5153179023	7.4774788933	7.0064589343	7.1024741773	7.3973127533	7.1318990723	7.2462503263	7.3671520673	7.4791300183	7.0107186613	7.1687088983	7.2345703173	7.3374871863	7.4237585613
436780	8.5396221553	8.6909821033	8.6195940033	8.7999508803	8.0704301203	8.4823228133	8.2889735513	8.0485352743	8.1501968763	8.1567847873	8.0792897643	8.2932015713	8.3398298513	8.2229972853	8.1443836463	8.2991601103	8.0132915153	8.2997748153	8.3706988533
793097	6.6122166133	6.4643371973	7.0060149223	7.0413580093	6.6389501803	6.6863293583	6.5376083343	6.2967730023	6.4681562013	6.4336549813	6.7011663363	6.3895477153	6.3186109583	6.6244029273	6.5043927093	6.3049480163	6.6785472083	6.7000705753	6.5068349283
103909737	5.5447751723	5.3749365403	5.3833932703	5.6355135483	5.2778314973	5.5090013993	5.3704197953	5.6984341713	5.4889657843	5.6298192933	5.0618058643	5.0259470403	5.2746614503	5.2658299033	5.6992941863	5.3282300463	5.3793730983	5.0041602413	5.5154605393
100330524	6.6586060003	6.5378254053	7.3167564633	6.9622367203	6.1132879073	6.1840865113	6.8483847923	6.0509151203	4.7063475003	6.0628209213	5.9408200453	5.0018549593	6.5249190493	5.5177247083	4.6425451403	6.6410352093	6.0899186613	5.5100154583	6.1332611713
406409	10.3791728723	10.2125147073	10.4461894843	10.4294776073	10.3141007513	10.1162273953	10.0318102463	10.1712242913	9.7636249903	9.9665679583	10.1225439863	9.8312814663	9.8613178363	10.2064313303	9.8557282813	10.0464515253	10.0746584703	9.8510383763	9.8788687363
550458	7.1749718193	7.7692476323	7.6269908373	8.0342967723	7.0998224693	7.2761528313	7.2137457253	7.1029815813	6.7858861163	6.3561462993	6.9733430293	7.0310044443	6.7222463913	7.1715998753	6.5354297123	6.9860420323	6.6528813463	7.0112650333	6.8033004403
100536460	4.7813779263	4.4410354933	4.7564998053	4.5811630433	5.0502427253	5.0494790423	4.7576988073	4.9725745673	5.2814371473	4.8286024483	5.3977743143	4.7647460653	5.1555528483	5.1110284583	4.9184798323	4.7934112093	4.9442784113	5.3602776383	4.8052902473
30072	6.7211428993	7.2250114223	6.9641337363	7.2920111543	6.6592963193	6.7291879693	6.9386927663	6.3216735233	6.8993118133	6.6973037203	6.7722483023	7.0893304443	6.7635643193	6.8057084313	7.2969357923	6.7562352623	6.5911566693	7.3259917393	6.8503788983
415152	10.9264758133	10.9944735463	10.7993056963	10.7498283693	10.8636594553	11.2433325373	10.7521895033	11.0880045663	11.4150971183	11.2238001783	11.1183050083	11.3857993763	10.9860850543	10.9879598473	11.6245469903	11.0558008323	11.0229434093	11.2466435943	10.9126789693
100037356	8.2373966733	8.1468019643	8.1028015503	8.2458124973	8.1623954063	8.1332518063	7.8330830333	8.0297684683	7.9887028723	7.7752683593	7.9793542333	7.9184449533	7.7954025833	8.0366261033	7.8678338093	7.8189302953	8.0432353133	8.0710041473	7.6428244473
558149	5.2618916943	5.7554672703	5.4333628133	5.5658571393	5.0190935473	5.1475329823	4.7268354863	3.3480556843	5.0715921213	4.3309859313	5.1355505483	4.9773537143	4.8527218183	4.8667808253	4.9184798323	4.5910245613	4.6649950353	4.9750163593	4.9848005583
560944	10.1377254453	10.2189126513	10.4362674513	10.5952524623	9.8575187563	10.0384859323	9.9338658133	9.5146781323	9.4894904233	9.3743651173	9.5255173993	9.8019325403	9.7382154793	9.9022624533	9.5113277643	9.7012549883	9.5442820813	9.8659990103	9.7432640393
557738	6.9246627273	6.6651026823	6.9297307763	7.1082206633	6.3938708263	6.4377019033	6.3376360023	6.0359460983	6.1080708533	5.9442324663	5.6023513213	6.0800628743	6.0646337643	6.2964316183	6.2784307863	5.8137596713	6.3779489593	6.1284230193	5.8479313333
58073	8.8822176393	8.9005128073	8.9784128863	8.9418955763	8.8628111783	8.8627675253	8.7544575683	8.8788067323	8.6435573103	8.5157890883	8.6036071043	8.5680227483	8.5527873663	8.8278037503	8.5073603683	8.4671097903	8.6776793093	8.6128586343	8.5410773313
322412	9.9518499923	10.2920371403	10.1169693753	11.0737644513	9.9949404853	10.9314936393	9.6966526333	10.3083479303	10.0410038173	9.3987298693	10.2960578263	10.1795616673	10.0733283683	10.8000059183	10.7560678303	9.9438547223	9.8255932583	10.2235985043	9.0426185273
571998	7.1295823223	7.1195386423	7.4622560843	7.4093417923	7.0155277943	7.0831534653	6.8907688513	6.8004563973	7.0295994573	6.8369896053	6.5018010473	7.1672174423	6.8581512463	6.9439983903	7.0684472733	6.9196247453	6.7203343313	7.2367259423	6.9488420433
100036767	7.5787761523	7.5734550473	7.6693095933	7.5721442283	7.3266556183	7.4591400423	7.3105904863	7.1454419173	7.0624434843	6.7886396173	7.1791654743	6.9764156193	7.0705949573	7.2432411053	6.7709878083	6.8629128533	7.2460597113	7.0675713243	7.1045298703
100006249	7.1426971193	7.4429004523	7.4132943483	7.3825806973	7.0390099993	7.3603574503	7.2736971623	7.1314268653	7.2805266103	7.1052340713	7.1378927563	7.4602804113	7.1223339753	7.3595679873	7.3089605973	6.9009673913	7.3720023063	7.0606520493	7.1875373693
100006583	5.1879060333	4.7546094663	4.8329544023	4.5333030603	4.8523825123	5.2393446203	5.2453362033	4.9725745673	4.1564950343	4.7089963083	5.0104616423	4.0350909843	5.1555528483	4.9829489013	4.2520626773	5.1288679323	5.2710710363	4.7178825603	4.4122081683
570841	7.9397243853	8.1162820433	8.1558549263	8.3111291133	7.4832200133	7.9460994473	7.7776939573	7.4120985403	7.6643271663	7.4165313013	7.7559616823	8.0028035143	7.6964634513	7.6328616273	7.5610217783	7.6050602553	7.5165737683	7.9300548013	7.5938661583
393432	7.7683953993	7.8538995453	7.6430061913	7.8463395073	7.6702780183	7.3940421233	7.5803337553	7.4855542473	7.3420114373	7.1131087683	7.2909703353	6.9388406923	7.5856357733	7.3809018953	7.1171317803	7.5341868513	7.5165737683	6.9071100503	7.4545554863
445215	6.2003555613	5.5062781463	6.0921325143	5.9408134503	6.1279618753	6.2444232513	6.1526259963	6.0055338943	5.4889657843	6.1264513353	5.4755634233	5.3267733363	6.1789950893	6.1549966433	5.6049107213	6.0352385803	6.1523090303	5.7865182623	6.3453133713
393607	7.0690441093	6.1260298693	7.1474542923	6.5818627933	6.8305479913	6.8506161523	6.6651781703	6.6013176053	6.6520264333	6.5542441273	6.7252515653	6.7126193543	6.6883183333	6.6172299183	6.6247249453	6.7904270793	6.8910495303	6.9224576733	6.6520798453
101886867	5.2857337883	4.8890630943	5.8000267503	5.3058969323	5.8199003053	4.7908807273	4.6952974503	5.2570436033	4.6207283213	5.0416351223	4.9298475513	4.7063103703	4.7901175253	4.9143762953	4.8542846733	4.6518033253	5.0529328313	4.8521705633	4.7665433033
550403	10.8831774513	11.2683476213	11.1589949203	11.3623062753	10.3141007513	10.7554377353	10.4382908283	10.2446733543	10.1924186583	9.9589415903	10.1472674783	10.5535146603	10.3586320853	10.6116323953	10.3069518933	10.3136674953	10.0722400543	10.6322322703	10.1370251253
402814	7.5739431903	8.0851025003	7.7454592683	7.9547763803	7.7858256143	8.4410236073	7.7003702233	7.6271189083	8.2675209523	7.5267577963	7.6550900723	8.4726394973	7.8691846973	7.9132025703	8.3357889463	7.4382444583	8.0233419953	8.5225851693	7.7056202843
570025	6.8142458593	7.0277742003	6.8674780173	7.2106680533	6.5867929163	6.6421584493	6.6488066553	5.8937396253	6.2854745993	6.7984401153	6.4352192143	6.6750243183	6.3942205123	6.5954943933	6.4726732933	6.5875904853	6.3355562253	6.8196492273	6.5644416293
570001	7.4475370383	7.7908808083	7.7205199903	7.9994943303	7.1072469083	7.5456077753	7.2790257523	6.5389793013	6.9788874133	6.7688366013	6.8473262823	7.3500918583	7.0573649903	6.9779952283	7.1442312203	6.6410352093	7.0171069703	7.2428519363	6.7644992923
101883923	9.0165166823	9.1995936713	9.0198874683	9.2390278513	8.8650026673	9.2580280843	8.9887564703	8.5372829173	8.9481740483	8.5966485633	8.7614015993	9.1327544863	8.7527509403	8.8200148833	8.9489250413	8.6232331823	8.8903005303	9.1851487013	8.6752544433
402794	5.5837630893	5.7377546813	5.6809720273	5.8460482773	5.6675305853	5.7978065203	6.0689655923	5.9265744993	5.8875391763	6.0464649333	5.9813847333	5.6078486343	5.9689624133	6.0734832923	5.6992941863	5.7869132333	5.9977750343	5.6270482533	6.2361067693
100007104	7.2616790613	7.5834063793	7.5944166933	7.6639033833	7.0076146813	7.0581576663	6.7748544183	6.2714351463	6.7560793943	6.4461777083	6.5385121463	6.7564772133	6.7306051853	6.9091810503	6.6150718423	6.7904270793	6.3247605033	6.8837780733	6.4590338803
100038776	5.8940593133	6.4857185633	5.9619967633	6.2966546133	5.8017111953	5.6041740763	5.4291166323	5.5377000993	5.8875391763	6.1264513353	5.8990817073	6.1584384213	5.8512420483	5.8832751463	5.8713401253	5.8269978453	5.4406550183	6.0326678373	5.6912521053
553691	10.6539323503	10.8586914603	10.9570883013	11.0537606743	10.2222108423	10.5270565793	10.4406702893	10.0829520353	10.2117628373	10.0743594103	10.0647267923	10.3867834343	10.3120474283	10.3366037033	10.1578566893	10.2881689363	10.0649603853	10.4410036193	10.1782013653
561082	8.7034718283	8.6370609413	8.7970686813	8.8225268893	8.4865901103	8.2988901883	8.1735505703	8.0448013913	8.1114863253	7.9169584523	8.1402745903	7.8356768923	8.2232359033	8.2441058543	7.8266057953	8.0844578753	8.2879688703	7.8196320753	7.8699951193
406286	8.7914536723	8.8683152513	8.8416978183	9.0242753953	8.8227842403	8.5224725973	8.7753460153	8.6521713673	8.2988692083	8.6161746373	8.5795872133	8.5029956193	8.5784838573	8.7113718953	8.4968861733	8.8114891683	8.5209870133	8.5023010473	8.4795190713
568018	6.6677075303	7.2993452903	7.0940852893	7.4930382443	6.8572130723	7.1712687953	7.4303657473	6.7554752353	6.9173784643	7.4037474243	6.5918845393	7.0310044443	7.1159671653	6.8735026193	6.8958269883	7.1477604913	6.6614874673	7.1675651793	7.1352698353
100535694	6.2003555613	6.3639945163	6.1825671643	6.2231419483	6.2267016813	5.8569765503	6.0188871673	5.7725492333	5.8122937633	5.9264665643	6.0718225943	5.7005749683	6.2620702623	6.1549966433	5.4397440623	6.0006068833	6.1400449403	5.7865182623	5.3418385803
569030	6.6216145893	6.4962915783	7.1474542923	6.9163300783	6.5867929163	6.2145702853	6.6570156353	6.4738252583	6.2431266023	6.0131859323	6.1450697733	6.6673863033	6.5721948233	6.5510155703	6.4182068333	6.4743676053	6.2807511623	6.7696097553	6.4345260053
449822	8.4262115653	8.2219846533	8.2771165893	8.3702148183	8.5775955223	7.9775459693	8.1792614343	8.3411711903	7.9409286103	8.2702952793	8.2714664423	8.0358059423	7.8653940803	8.1453397703	7.8678338093	8.1648545413	8.2599074363	7.9968230943	7.9925773043
503761	5.0554844293	5.3044913923	5.3316306803	5.2477707703	5.3794404823	5.6041740763	5.7842265283	4.8750131403	5.0055687273	5.3117660853	5.2726119613	5.4206293433	5.1801742593	5.4707418753	5.0097150253	5.0854627223	5.1043378723	5.3826440003	4.8052902473
406289	9.8822061133	9.5176504313	9.9860204743	9.9684047983	9.8673903703	9.5168927163	9.7938472693	9.4068156873	9.3584198613	9.3277530783	9.4528518773	9.2889968593	9.4450416553	9.4861496313	9.2291613633	9.4193128763	9.5500870663	9.1883264303	9.4843982763
324781	6.5836496853	6.2436513743	6.6522604273	6.8495032053	6.3816773303	6.1685996283	6.6973741793	6.2967730023	6.4309105313	6.4082786383	6.3448348083	6.5724295293	6.4560171293	6.2600505243	6.6150718423	6.2470319503	6.3355562253	6.4997774763	6.5301543553
565440	7.7254563843	7.6079884823	7.9987781243	7.9950843963	7.3949785533	7.4654911493	7.4681785443	7.2529151143	7.0785892933	6.9816449773	7.1198364813	7.0487511633	7.0902151713	7.2663521793	7.0895135453	7.2691175493	7.4235075063	7.0675713243	7.3272151903
751728	8.3405930733	8.1897768003	8.3698520683	8.3004463083	8.3555671783	8.1252514103	8.3859986193	8.0998196233	8.1075575243	8.0663920323	8.1131499633	7.9280654373	8.1252007903	8.0526672433	7.9039578003	8.0733916773	8.1991395633	8.0949070973	8.3046201603
449615	7.0552390883	6.8821956733	7.2345874333	6.6167271173	7.4485683683	6.8212037553	6.9183485623	7.2722045243	6.8437133793	6.8652404503	7.0516267563	6.9639990643	7.0372897403	7.0057264903	7.1102766293	6.6853201493	7.1817047533	7.0326382423	7.0164532773
678614	8.6945938373	8.6955770333	8.7970686813	9.0372019523	8.5935424273	8.2259480703	8.1620605713	8.4008100173	7.3353077683	7.9214499383	8.0824010143	7.7800994533	7.8191123793	8.5092231063	7.7090200693	7.8805405473	8.2196812393	8.0675568803	7.7309994083
492467	6.9093969233	7.2626570533	7.3300075633	7.1721212933	7.0998224693	7.0831534653	7.0109258423	6.3938958193	6.7560793943	6.5885393213	6.8762966133	6.5642269673	6.5998341113	6.9150426053	6.7534955653	6.4910965653	6.5821192593	6.6640022643	6.3713705533
321756	9.1828727813	9.1718314473	9.2741224733	9.2538696303	8.9562197163	8.9849550263	9.1472092013	8.9383815023	8.9893218203	8.8949584593	8.9435252953	8.9081379263	9.0078649433	9.0411507633	8.8861000203	8.9690624803	8.9807605303	9.0166156493	9.2017520123
100537398	6.8783719943	7.8121943823	7.6745132113	7.4930382443	6.6183129933	6.2591212353	7.4774788933	6.6512844823	6.7049908003	7.6563573553	6.6517549633	7.0893304443	7.7874119303	6.6874039473	6.9428871813	7.6050602553	6.9413887933	6.7439237493	7.8608274373
562601	6.5347439953	6.3982234143	6.6094310573	6.6051990383	6.6286684873	6.6644129443	6.6238956823	6.1790749913	6.6840378033	6.6330337843	6.4924754303	6.1364764843	6.3623003693	6.5051217063	6.1901685663	6.3514964063	6.3674669863	6.6456242253	6.3842247573
407679	7.0272263163	7.1195386423	6.9977353853	7.2182553383	6.9260005873	7.1634770303	7.1913123853	6.8611631013	6.7256438383	6.7787720873	6.6766721783	6.5724295293	7.0100806653	6.7411847153	6.4070623663	6.8564716843	6.9128389243	6.8196492273	7.1122764843
563089	7.1163472113	7.1599998973	7.3033825233	7.3690116673	6.9005880613	6.9354180753	7.0488526953	6.8180633873	6.9173784643	6.8369896053	6.7489412943	6.8606210093	6.7471788713	7.0275339883	6.5857188403	7.1157562633	6.9056122973	6.8915974003	6.9226479713
100001518	5.7643086523	6.3639945163	6.4964411123	6.4333149823	5.7646302043	6.0038363363	5.6913633613	5.6000925233	5.8875391763	5.2272203243	5.5129396253	5.5755664303	5.6188403603	5.5022331483	5.4177024693	5.3467309733	5.5923852383	5.7865182623	6.0225173633
100001665	6.5932349833	7.2058137093	6.8674780173	7.0498872793	6.6286684873	6.7501490853	6.7288673403	6.2325739193	6.5044644593	6.3428134543	6.5385121463	6.7273872793	6.4254496713	6.5434672623	6.5955696813	6.4743676053	6.4292460193	6.7696097553	6.4345260053
406416	6.4423055103	7.1928718273	6.9977353853	7.5422299503	6.8305479913	6.6971639653	6.5376083343	6.6512844823	5.9590538553	6.1419299043	6.2372840003	6.5805857193	6.0777975443	6.6597425713	6.2031128953	6.5875904853	6.1276757013	6.2671242123	6.4831323703
30686	9.1717200653	9.3055899473	9.4857632003	9.4678934033	9.1839418553	9.2377640633	9.5599697913	9.1753964363	9.3181892173	9.6440167963	9.1309847583	9.5500837803	9.5156670043	9.2982257483	9.3692577843	9.5646929573	9.2526116993	9.5997868273	9.7181016373
565859	9.2389061033	9.5446426763	9.4916713603	9.5332238103	9.2048554553	9.3118892313	9.3930849093	9.0524834623	9.1022165383	8.9963645933	9.0378956783	9.4095017303	9.2171564573	9.2584366183	9.1759880063	9.0837953593	9.0691194933	9.1578516143	9.1631177153
793765	7.4737198493	7.3526854663	7.2275239973	6.8495032053	7.2879781693	7.0913900783	7.3414793753	7.0368518483	6.8624852713	7.0072243083	7.2801717863	7.4244779053	7.0573649903	7.1369095423	7.1575924133	7.1265034173	7.1392045533	7.0606520493	6.9226479713
550542	6.4316591923	5.7902531063	6.1971034413	5.4417244323	6.7849808483	6.3850702503	6.3679572123	6.5808360093	6.4558475103	6.5885393213	6.4352192143	6.5724295293	6.2620702623	6.2227282043	6.4402407793	6.3330568813	6.6090634023	6.4895094463	5.9378636533
567049	8.7935339473	9.2394738423	9.0916633903	9.3519714763	8.5988191303	8.9100998733	8.7658887423	8.2884646583	8.6381204573	8.2981940673	8.3740516683	8.7758720743	8.7690735813	8.6476723843	8.5408856623	8.5452813293	8.3637557573	8.6955830053	8.5410773313
566480	7.3715915533	7.4041236303	7.4742412213	7.6471372133	6.6793595043	6.8310746643	6.9785402363	6.8180633873	7.0624434843	6.9468180533	6.8834492023	6.6364233253	6.9962812413	7.0596393513	6.5658130473	6.9919310563	6.7768746353	6.7352591063	6.9049172533
393147	8.2676422133	8.2934426743	8.6356912233	8.5553284103	8.3772242153	8.0886902373	8.0292348753	8.0448013913	7.7424112723	7.9348411023	8.0604800333	7.8219819623	8.0899015063	8.3667955793	7.7135503733	8.2008928593	8.0981542043	7.8758996383	7.9016308663
641390	6.2855943603	6.4962915783	6.0446965213	6.5094999563	6.4649437263	6.0552705883	6.2856400263	6.4626743313	6.3666144943	6.4336549813	6.2920613923	5.9349266063	6.2032229743	6.3750822133	5.9347971913	6.3876831273	6.3674669863	5.8521034833	6.4095945963
445156	8.3715587113	8.1468019643	8.4418064413	8.3633878533	7.9762612013	8.1172064013	8.1849497813	7.8316510593	8.0595579413	7.9214499383	7.9489949943	8.0622574473	8.0636757203	8.0763994073	8.1207021273	8.1412024413	7.9123471193	7.7221454293	7.9325877583
386707	8.1844777063	7.6225391733	8.2941197243	8.3427109543	8.2950903123	7.9686309733	8.2542240073	7.6762150153	7.5704009683	7.6400988303	7.7944150203	7.4469583743	7.9643991413	7.9335582413	7.4513792573	7.9457083033	7.9444371383	7.5500285393	8.1094305103
