	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
751647	7.2727678554	7.1378743794	7.4440457064	7.2282684704	6.5184551964	6.4229157814	6.7896917724	6.7008405344	6.7747135374	6.7328586474	6.7017050954	6.6987082024	6.9254403994	6.7677225634	6.6801040874	6.9584994784	6.8906081504	6.5714910824	6.8974301494
101883138	5.3582225274	5.7488742044	5.9204399914	5.8432191994	5.6798838694	5.5679691404	5.8063236854	5.5047223644	6.1894551794	5.9022846824	5.8301009224	5.7579530274	6.1556436524	5.9225216554	5.4890120094	6.3548973214	5.5860505074	5.8636560264	6.0130183874
570508	5.3582225274	4.5660966834	5.2368729904	5.5941882524	4.4254682104	4.1265678404	5.0381274764	4.8009486164	4.5761946724	4.4083625984	4.8939917744	4.9143807364	4.6563352084	4.6185616354	5.0233926264	4.5183096164	4.2707062704	4.0883723394	4.9969335294
327615	6.8364632894	6.5463524094	7.1995862534	6.3652559214	5.5871860514	5.5496233674	6.6080021734	5.3422738554	6.6177767274	6.3765352294	4.2770527504	6.0795921344	5.8462059134	6.5065426234	6.4857060454	6.6402868424	4.8840934034	4.9593794794	5.4786972204
100141350	9.3555003194	9.5780805674	9.1652004164	9.3097141804	9.0808399624	9.2391116394	8.3868815904	8.9248197984	9.4436887904	8.5251288174	9.0486230184	9.3740093214	8.4015564294	9.0899345364	9.5245533684	8.4892690094	8.5235798764	8.7903420734	7.6617893144
541384	10.3025334434	10.0724540454	10.2524347124	9.6882159774	9.7860595514	9.9888199784	10.1859963434	9.9443129324	9.7828619734	10.1428305154	10.1324694924	10.1621040414	10.4247074174	9.8072241854	9.8625592054	10.0322581284	10.1102798914	10.0702780554	10.2247277244
100535350	8.2433155104	8.5062458474	8.5854300934	8.6474443944	7.8112426474	7.5660516204	8.4293971074	7.8015042874	7.6422783004	7.8459035474	8.3366696844	7.7650409114	7.8743213734	8.1999776034	8.2606053824	7.8888295784	7.8095132864	8.0101639184	8.0249654274
100331980	7.4160174894	7.4492667564	7.5189939634	7.9748600794	6.9368095094	6.9905050574	7.8112912574	6.9678890464	7.2850844964	7.4718835094	7.3708414104	7.2919283344	7.4196791224	7.2971604504	6.9862114324	7.4703364454	6.9934426624	6.7922779304	7.5431144494
567809	6.5703942684	6.5364372104	6.8964560954	6.7879339764	6.4673546704	5.5496233674	6.5734217074	5.7990306724	6.3150600314	6.4660827694	5.9098422154	6.0125329884	6.4102906694	5.6655770804	5.9946553764	6.3013189574	6.0667300424	5.9164279664	6.5219600224
553062	6.8520545674	6.4960805924	6.3448214774	6.1040556804	6.2826297624	6.5108883134	6.3189151844	6.5784475424	6.6371508474	6.5503954704	6.3931218484	6.5073889264	6.8070864044	6.1641601994	6.2609730204	6.6510356524	6.4669271614	6.0872661404	6.2836601544
641469	6.0681538004	5.8801128134	5.9540723154	5.7848744684	4.9569421784	4.3966798334	5.6819940294	4.6354060694	4.8661949754	5.6196382944	5.5203536244	4.7262973704	5.1932195184	5.2238456574	5.1816380674	5.3245974234	5.1643380484	4.9843120174	5.6796035054
100330198	7.8633839034	8.1046948114	8.1136690494	8.1849649244	7.6901797924	7.2567773024	7.9879792464	7.6834590714	7.3569549614	7.6639008894	7.7588799534	7.5406698414	7.8408245544	7.8310326224	7.4927051584	7.5471503494	7.5493787434	7.4542923204	7.7492729954
100330275	5.9427032334	6.6603056214	5.5976441764	5.6387942074	5.6798838694	5.9360374924	5.5927255154	5.7673644614	6.2025193294	5.7140534954	5.3929443094	5.2990631064	6.1188519594	6.1524026064	6.0543377244	5.6798701144	5.6150113444	5.8636560264	6.1136200354
100536073	9.1689110594	9.4597816634	9.5977228514	9.6735514894	9.2466015794	8.9588422554	9.6352765014	9.0665378264	8.9086939534	9.1812921624	9.4098286064	9.0703605374	9.2163928164	9.3056623814	9.3269834854	9.2241730504	9.0100241924	9.1676166364	9.1572417894
325402	11.9576055274	12.0493229324	12.1855683394	12.2825527164	12.0455474704	11.9014557074	12.3464951104	11.9442315844	11.7229803954	11.9678213394	12.1212164704	11.8804144934	11.8998112284	12.1034649324	12.1126936884	11.8584882654	11.8321374044	12.0307896354	11.9702251564
100003326	6.8047659564	6.7574019524	6.3192402134	6.8173394724	6.8858284284	6.7705363484	6.7070321934	6.5692946644	6.5580426084	6.3532520984	6.7106391054	6.7156724774	6.1915203664	6.6803579534	6.4857060454	6.4807353444	6.6737654904	6.4867843524	6.6229416794
562530	9.6388863834	9.7326183484	9.6305935934	9.5722624394	9.6740834694	9.5344243694	9.4680846674	9.6179801234	9.4201155514	9.3958890184	9.7383288354	9.5569229554	9.3467355684	9.6530536724	9.3366305764	9.3531907964	9.4004473594	9.3513283044	9.2262735714
100334351	5.5424736704	5.3338594134	5.0628297744	5.4762387154	4.8546034184	5.0725923064	4.9688633984	4.7693249394	5.3142461524	4.9639764484	4.8939917744	5.2298981064	5.8311217574	5.4131050944	5.2444815984	5.3512065134	4.9537641004	4.9843120174	4.8039674494
436968	9.8477222524	9.7369540114	9.9119712354	10.0602777914	9.8622127924	9.6859445764	10.0903837874	9.7030831664	9.5265381214	9.7635367654	9.6849301294	9.7033746764	9.7166104424	9.7103108304	9.8617242554	9.4791714414	9.4694679144	9.4807107034	9.4788582674
796439	7.0132812004	7.2330299524	6.9557662624	7.4129632994	6.7498890334	6.9491128914	6.6080021734	6.3833532914	6.9707088764	5.9803472294	7.3366235314	7.2104932164	6.8600647474	6.4403974174	6.5699101664	6.5512855304	6.4983538314	6.8133021624	6.1411203214
556899	6.1835630554	6.1638946714	6.5008807914	6.2260143524	5.4881206184	5.5496233674	6.3464836684	5.1095367174	5.4518976884	5.7140534954	5.9854059104	5.7742386064	5.9889600874	5.5448568874	5.7710065664	5.8387435294	5.4480116954	5.5328501884	5.6796035054
555401	10.3858989974	10.4571535974	10.4122059674	10.6844365694	9.9454800364	9.9217519894	9.9069778314	9.7605064434	9.8642405714	9.8314571274	9.8354609714	9.9437139894	9.7670191314	9.8758626494	10.0906186824	9.7542892384	9.3625248144	9.0080905094	8.9858271874
