	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
445252	4.035752928	3.475152228	3.953136142	3.776034273	3.865237203	4.103682275	3.782299286	3.747506783	3.610638466	3.978108478	3.67542392	3.675567896	3.902988065	3.722600694	3.663839706	3.870995451	3.690925446	3.910512891	3.870470187
445254	3.387834233	3.485838749	3.784711961	3.770866862	3.504038459	3.281159987	3.581186123	3.583398794	3.415772773	3.469581364	3.451446413	3.479134991	3.476907685	3.575702359	3.586580845	3.390726852	3.264877528	3.645706904	3.488889364
445255	3.134785431	3.061908404	3.604973852	3.360466006	3.021076757	2.864475067	3.416247356	3.02893299	3.017888814	3.087590206	3.118440263	3.171364862	3.127359345	3.049131972	3.133996513	3.097858459	3.241080671	3.138093002	3.460975308
445256	4.01085165	3.842476935	3.991294128	3.927680707	4.102887809	3.988784262	3.986199153	3.924808937	3.835248089	4.028337398	3.827434555	3.86423882	4.014117659	3.755094838	3.991787841	4.09899586	4.005361891	4.154172802	4.057307477
445257	2.509981801	2.593532347	2.417136974	2.633516733	2.852990959	2.894826325	2.420715147	2.521602744	2.72231554	2.724872041	2.484028463	2.820704077	2.951155944	2.711068962	2.452657019	2.665725882	2.768332369	2.759636569	3.01541197
445275	4.028682026	3.875359926	4.012064879	3.986817442	4.013696404	3.935031727	4.086740799	3.89483932	3.898825852	4.236595206	3.909900486	4.171084614	4.201515775	3.794709611	3.994938645	4.20076864	4.195662148	4.17110056	4.331530605
445276	5.319660266	5.23656488	5.36872117	5.245820231	5.400839899	5.345177243	5.363203261	5.266351296	5.170292136	5.280412394	5.257290086	5.140438587	5.356306255	5.188579675	5.289449162	5.283894819	5.437192857	5.452584838	5.50295297
445277	5.139390447	4.789539545	4.936290913	4.84725727	4.431481776	4.283627596	4.638002844	4.212884029	4.450324879	4.741675452	4.231841401	4.372405612	4.804400843	4.275435277	4.164030507	4.796125343	4.467897407	4.204371619	4.466811028
445279	2.835832186	2.448106065	2.417136974	2.805096573	2.461557416	3.037684995	2.866687539	2.607263285	3.010232494	2.833173105	2.980231815	2.860650958	2.807254553	2.669054873	2.925241177	2.69821559	2.925896081	2.961239236	2.870153385
445280	2.769514923	2.469800489	2.854440128	2.784732325	1.785710488	2.586239419	2.447268774	2.377339329	2.196717502	2.423715167	2.656363402	2.311057908	2.517117625	2.581167756	2.415515588	2.575329967	2.545533769	2.525213518	2.471788291
445281	5.06703581	5.616777631	5.500974227	5.796426608	4.937480523	4.77262182	4.265242113	4.890816382	4.725131307	4.553961242	4.88772076	4.822192579	4.260876736	5.008246113	4.684708529	4.58937412	4.626929556	3.720440951	3.787489988
445282	8.219498294	9.134351419	8.391376984	9.626041907	7.706815666	8.591774969	8.28768944	8.079393306	8.180022588	8.2539653	8.920444082	7.980220618	7.709844816	8.098970255	7.511915017	8.056606656	7.562997262	7.157872338	7.056152287
445283	4.481267395	4.372346807	4.201201998	4.422112488	4.431481776	4.348114423	4.511598276	4.301217797	4.156367918	4.256182753	4.051048561	4.129179235	4.114080192	4.471505198	4.124298536	4.08677714	4.256274842	4.063400959	4.297210701
445284	4.578891183	4.78738145	4.809138169	4.740283783	4.229760435	4.040605793	4.393672324	4.233984258	4.39260157	4.441542596	4.383849622	4.551485475	4.533020645	4.40906317	4.347766839	4.643210191	4.298391155	4.196125511	4.447025523
445285	6.269505184	6.191574387	6.330537364	6.358883123	6.337064861	6.213551166	6.300261612	6.187329065	6.25619905	6.47829308	6.163772374	6.272099119	6.440780505	6.13926723	6.28083848	6.364786586	6.324724362	6.371688096	6.446473233
445286	5.954881675	6.169372365	6.124696457	6.291920257	5.984859127	5.828585056	6.173792357	6.027329978	5.785883308	5.924245622	6.101092037	5.783139367	5.866732163	6.076367472	5.971821842	5.792719632	5.927806358	5.963218558	5.9936792
445287	6.386131689	6.025724041	5.727601651	5.453588665	5.958016231	6.310317896	5.631264736	6.177249045	6.397160764	6.034223788	6.224648228	6.050828004	6.25400389	6.083582149	5.967818538	6.179677953	6.186407404	6.112354627	5.856850177
445288	5.255995062	5.141767551	5.370330789	5.309570664	5.161624153	5.10507811	5.243313037	5.082483065	5.189063442	5.390861517	5.01985258	5.124119962	5.345378185	4.956789579	5.304764788	5.221929487	4.822410351	5.004229962	5.229456819
445289	3.549713969	3.568595457	3.75051124	3.811697012	2.996458118	2.989277186	3.442882587	2.958240963	2.987016683	3.102094958	3.025323462	3.099732418	3.0687697	3.250591535	3.259821897	3.294840381	2.943697533	3.210840296	2.952650749
445290	7.325009919	7.206590391	7.311897523	7.215200991	6.997935659	7.015799193	7.168981302	6.956501839	7.098183953	7.184939647	7.001186736	7.147615353	7.103981667	6.96783025	7.092047216	7.261802539	6.976310226	7.001039856	7.096626788
445291	8.060449973	7.870001024	7.96411949	7.961421365	7.900870505	8.040584086	7.998599391	7.82657011	8.03404767	7.952839532	7.829883031	8.110181735	8.016453492	7.808065443	8.050937626	7.936067697	7.957516255	8.14768767	8.055936453
445292	5.420347803	4.909488016	4.912183197	4.881222222	4.867932616	4.927453804	4.748892032	4.778360512	5.035351166	4.643450841	4.901895038	4.925622545	4.917552137	4.606739434	4.949568865	4.92753961	4.696826125	5.1997522	4.932919531
445293	1.945519168	1.357957203	1.747483055	1.253936318	1.09967976	0.985195733	1.183341388	0.682586007	1.408784327	1.211738364	1.462155934	0.870581864	1.353798919	0.916164417	1.094269789	1.200910971	0.780945662	0.569264958	1.366490845
445296	4.049791606	4.083162648	3.948833389	3.946136154	4.007549585	3.817161104	3.797858808	3.751693091	3.689458238	3.850763855	3.937684865	3.762480425	3.798691634	3.624884225	3.777981809	3.827598456	3.749448908	3.927216141	3.916416398
445297	3.56445723	2.76125549	3.393293625	2.633516733	3.246593172	3.129884457	3.183361559	3.63416699	3.282281336	3.93013799	2.81029155	3.275514665	3.766283261	2.897277339	3.275453581	3.971885952	3.292925118	3.280094759	3.857681212
445299	2.540129867	2.583617148	2.636329143	2.50247972	2.479433506	2.41880002	2.796133839	2.670540587	2.625409977	2.770989412	2.288278967	2.675962981	2.53646426	2.6169676	2.558667234	2.821317383	2.30965168	2.602122886	2.718079882
445300	4.855549736	4.969730179	4.979116957	5.054954228	5.1280199	4.979715398	5.027115568	5.050557134	4.975666094	4.831462094	4.909932536	4.984660238	4.864957913	5.061182609	5.130927713	4.906837966	5.068065455	5.142253593	5.015841639
445301	1.268043448	1.286408635	1.014423725	1.130266472	1.634365989	1.834569209	1.333239473	1.626745188	1.70280575	1.761233433	1.483856225	1.915450492	1.800420435	1.35821883	1.371408891	1.572057282	1.324530286	1.510794105	1.436965734
445302	3.752164025	3.752414299	3.822830793	3.936937941	3.774032998	3.70173016	3.823424144	3.597422783	3.861016373	3.938244659	3.462418199	3.724016332	3.766283261	3.722600694	3.683501594	3.940543165	3.756180513	3.917217415	3.883146787
445304	4.067150001	3.907510094	4.11933472	4.269263634	4.031981269	3.863937594	4.048228513	4.004152855	3.9275631	4.058400199	4.104556007	3.933300993	4.09463412	3.960632934	3.781635297	4.011208441	4.055341498	4.105103231	4.168497491
445305	5.588460729	5.464369881	5.741350088	5.609345403	5.763823524	5.687257835	5.675454178	5.654020557	5.660651238	5.763592341	5.594264695	5.612316125	5.767888529	5.615389211	5.605106813	5.639423174	5.854418943	5.819413809	5.763949649
445307	3.192871182	2.950593654	2.986247773	2.940124222	2.933008366	3.222539177	3.175441858	3.109430509	3.169943556	3.316290532	3.083333729	3.152178803	3.214017411	3.360269966	2.989836264	3.377412829	3.356323796	3.451541595	3.449656682
445308	3.053510594	2.573633334	2.926232573	3.07201603	3.214932172	2.946451426	3.033695972	3.109430509	2.915039857	3.035643419	2.852606326	2.952238656	3.133724824	2.590201344	2.885048673	3.184499894	3.100038033	3.300751859	3.426749495
445309	5.708363848	5.683283776	5.83758177	5.796426608	5.437881225	5.587423322	5.813255567	5.452742687	5.538221811	5.567183301	5.696542369	5.582765916	5.443437336	5.541633364	5.549404756	5.591221105	5.51267795	5.589000699	5.584127403
445310	3.278820187	3.261674253	3.582930386	3.360466006	3.495279236	3.418067959	3.718326756	3.36579183	3.055572543	3.179364705	3.360532188	3.367113053	3.476907685	3.204273843	3.464608149	3.410470303	3.324972683	3.554040793	3.521688573
445312	1.753016061	1.911526118	2.173399048	1.771250318	1.785710488	2.130778328	2.250230288	1.994885825	2.236635117	2.158204788	1.665735343	1.884782478	2.447285202	1.9834805	1.953901455	2.375536785	2.545533769	2.347990788	2.515868589
445314	3.409771266	3.448084387	3.449195909	3.541288049	3.530001493	3.613231558	3.222320767	3.606696942	3.450133502	3.491783183	3.521315384	3.652996281	3.786623647	3.186514017	3.578202356	3.266231523	3.581476824	3.883378806	3.460975308
445315	5.582437274	5.156891971	5.552927456	5.385913159	5.491718847	5.434405551	5.557010116	5.470630904	5.36144804	5.461466796	5.386755253	5.489026492	5.521969453	5.324703149	5.276560756	5.660187318	5.72400576	5.717470821	5.735104602
445316	2.468778617	2.743553919	2.872725938	2.489955308	3.05723451	2.667595491	2.933951147	2.714097597	2.645318822	2.859024085	2.766698068	2.922350832	2.6650795	2.751894062	2.864524568	2.821317383	2.60640506	2.948204634	3.133293399
445317	4.287536474	4.267867016	4.329203996	3.776034273	4.170472037	4.380649224	3.897509406	4.281085072	4.530123201	4.223387518	4.27914877	4.307406857	4.340081062	4.241434869	4.104014537	4.411386189	4.354918443	4.142776268	4.068450175
445319	5.695026728	6.16854347	6.341246645	6.576632284	6.009674793	5.462540616	5.922568892	5.920754914	5.59306724	5.538141739	6.209261356	5.608801892	5.36715217	6.027324959	5.635708506	5.57818749	5.653643648	5.137955016	5.405266576
445321	4.600511612	4.485828191	4.503611021	4.64182248	4.498761609	4.705715823	4.460372856	4.532914571	4.748328783	4.623479968	4.315908568	4.636780425	4.722307593	4.631016509	4.534737975	4.719056396	4.71939218	4.653024835	4.765006345
445322	3.154408348	3.018407633	3.246766191	3.304347871	3.277574243	3.246274089	3.143321009	3.29870951	2.99479687	3.502757267	3.572848629	3.442752321	3.177513707	3.278802695	3.190056308	3.315930768	3.483465674	3.451541595	3.432510481
445324	4.359748941	4.307562384	4.479949864	4.511572699	4.164959382	4.345369778	4.505293688	4.337877723	4.177030725	4.39518034	4.257264893	4.399777469	4.451286903	4.406508388	4.053532459	4.32733231	4.316721985	4.279144179	4.587907818
445325	2.922309973	3.316581673	3.577366488	3.522963317	3.404631475	2.996292829	3.604967432	2.86083721	2.759325796	3.012794869	3.069048372	2.995940559	3.26129523	3.094279541	3.351168088	3.350410407	3.202169906	3.25385037	3.222450922
445326	2.08838336	1.593571543	1.363785914	1.595338964	1.004122116	1.461403308	1.24518177	1.23056247	1.337150947	0.915850107	0.843839499	1.10149825	1.167818773	0.887137676	1.332086164	1.041227393	0.907281492	0.348944841	0.706487105
445327	3.254781342	3.061908404	3.091484823	3.200560828	3.193432116	3.091089593	2.971024783	3.2162886	2.923216923	3.137731382	3.250900291	3.106393434	3.014614205	3.087915746	2.983505359	3.377412829	3.320437815	2.908378974	3.331300471
445360	3.906712196	3.743536256	4.080528982	4.085850467	3.844696014	3.7769877	3.868330226	3.796958141	3.835248089	4.009224975	3.712658747	3.693374324	3.872863669	3.943111694	3.969537406	3.889871772	3.704910779	4.128402822	4.108585863
445374	5.29187495	5.586067869	5.386328972	5.518231312	4.840530588	4.681981078	5.370158823	4.798734373	4.672744638	4.762370192	5.061938835	4.693179164	4.650877165	5.1293888	5.164895637	4.79862473	4.766829337	4.665024607	4.838444583
445376	3.199183128	3.44260934	3.315219354	3.640948605	2.738891608	2.490113987	3.042430827	2.550725055	2.532255373	2.841841668	2.757819043	2.621201091	2.682551684	3.009276708	2.786668163	2.69821559	2.473835909	2.425279916	2.379369053
445379	4.056760047	4.051141288	4.488868335	4.220820411	4.170472037	3.852384886	4.298437315	3.954168634	3.923492659	4.109548257	4.108053587	3.812220849	4.228530856	4.155799303	4.016803678	4.158583774	4.178224065	4.236892654	4.374061905
445382	5.466866111	5.591025572	5.672564281	5.556271593	5.449264278	5.379120097	5.411202344	5.397707451	5.530213731	5.64229894	5.408192764	5.460714439	5.71792526	5.497901382	5.454177996	5.521820391	5.534378449	5.466364644	5.573738217
445385	4.179952653	3.958272662	4.381222532	4.126874854	4.1923144	4.320430137	4.298437315	3.968627422	4.159832336	4.313398574	4.058298591	4.155110883	4.417772953	4.008589727	4.245655487	4.394962623	4.357134108	4.294674842	4.529973731
445386	3.199183128	2.935080985	3.467358787	3.245958189	3.366715098	3.136250043	3.593125778	3.160703805	3.338392297	3.480724981	2.957146233	3.339108272	3.587700154	2.904537879	3.290917709	3.565268451	3.511586604	3.693355675	3.887347689
445387	4.302271026	4.41770013	4.193948542	4.508471404	4.71412121	4.471555239	4.376503958	4.561811696	4.430383369	4.660701417	4.476059918	4.405190069	4.589683453	4.657042828	4.3052493	4.554307271	4.679224211	4.555405155	4.746625632
445388	4.578891183	4.99986574	4.738605947	4.761280592	4.978912073	4.890275599	4.71923729	4.917146323	5.006779463	4.96442221	4.885684447	4.832273103	4.870685598	5.066047249	4.757012338	5.007497656	4.828810719	4.696544445	4.535337659
445389	3.457942968	3.437113435	3.267645318	3.589045711	3.287755165	3.331956375	3.289901098	3.327040493	3.275909909	3.25270548	3.179556379	3.099732418	3.207997241	3.338991202	2.996139508	3.207253456	3.197231433	3.085490675	3.119074312
445390	3.447376288	2.871306473	3.374167581	3.282727727	3.413956887	3.204478174	3.777075263	3.022017641	3.2305042	3.815990989	3.294530238	3.31630634	3.826463793	2.982081404	3.238712645	3.792918959	3.546954895	3.776823164	3.899877493
445391	4.859540231	4.863108338	4.970652847	4.888397547	4.985181858	5.140340253	4.780562268	5.052255177	5.027787201	5.034156561	4.879558205	4.75383391	5.109010702	4.967228758	4.946317287	5.007497656	5.000219019	4.964323936	4.978918464
445392	2.128622455	1.334499743	2.113150025	1.946475749	2.309966614	1.850142467	2.447268774	1.966351298	2.113407786	2.212689129	1.72160011	2.045918771	2.638467947	1.839384965	2.267042397	2.205142391	2.13472333	2.50755111	2.755330728
445393	5.260529152	5.393778181	5.329541532	5.278957833	5.150509479	5.100202159	5.226164338	5.105563445	5.031574141	5.067799152	5.177973057	5.183598547	5.189124825	5.279344781	5.122309281	5.031070941	5.161036713	5.074891751	5.172073917
445394	3.205467578	3.165246195	3.485295843	3.311483181	3.05723451	3.412833973	3.214612637	3.371243734	3.275909909	3.513648506	3.312832293	3.339108272	3.550120989	3.432367214	3.249305879	3.565268451	3.479403276	3.341199358	3.640933725
445395	3.260828708	2.661093837	3.393293625	3.003176765	3.204222195	3.030868247	3.361454662	2.891514009	3.282281336	3.371215391	2.972577593	3.093040505	3.441426957	2.799406493	3.201011526	3.588564565	3.283636376	3.316052868	3.831758044
445398	6.572099097	6.50499035	6.784366455	6.763185271	6.709755871	6.561559369	6.706929653	6.615993466	6.439108154	6.565268183	6.609160835	6.449567374	6.69435658	6.644840816	6.528693126	6.592863899	6.655159738	6.716815093	6.795068689
445399	4.574042323	4.693696579	4.809138169	4.834930501	4.784113908	4.559441473	4.660873031	4.633889078	4.567121992	4.54867595	4.567817983	4.573286616	4.685951951	4.6089634	4.713683871	4.51228869	4.570759814	4.553254656	4.744311489
445400	2.437085125	2.369498658	2.699157779	2.198186515	2.140556812	2.205327015	2.140604783	2.531375645	1.563272312	2.115947235	2.505404647	1.788661449	2.285188915	2.187728343	1.953901455	2.029023929	2.253666251	2.50755111	2.426318594
445403	5.102825274	5.373780187	5.13684824	5.368913908	5.370027423	5.309008519	5.038075587	5.388327283	5.140792839	5.005509078	5.423713592	5.044848503	5.129858241	5.593094058	5.125187816	5.054265227	5.41503176	5.425799895	5.194284768
445404	4.527146658	4.128195973	4.648616544	4.560307629	4.632592712	4.790893274	4.674984955	4.578404865	4.605738102	4.807322578	4.470636083	4.611248957	4.703174665	4.436871173	4.665063195	4.648762018	4.734810602	4.817950466	5.038683865
445406	2.726463213	2.414940209	2.835919571	2.438741212	2.631070008	2.40831833	3.068322492	2.451273502	2.693921144	2.696476999	2.238086228	2.72872201	2.758659082	2.572077246	2.779377453	2.708884908	2.768332369	2.993319639	2.844455358
445408	3.529818952	3.63730728	3.684761009	3.652233323	3.759475367	3.454183632	3.544762584	3.486250991	3.374622739	3.653158471	3.521315384	3.383658648	3.28436556	3.284379327	3.531230155	3.377412829	3.324972683	3.641664215	3.564292185
445411	2.393714113	2.298534445	2.646992437	2.399101103	2.614987418	2.39775993	2.632220807	2.077251799	2.249699267	2.545460136	2.225260364	2.299478139	2.72532822	2.438402309	2.7348421	2.348498895	2.398387672	3.037066514	2.968598869
445412	3.365558478	3.409315408	3.39961304	3.414482736	3.67667162	3.697431819	3.62836308	3.569237143	3.404134899	3.377191051	3.318881743	3.361555417	3.668836642	3.472003649	3.259821897	3.384085199	3.701427135	3.549732506	3.791978421
445471	4.785965998	4.791694417	4.931937549	4.878822495	4.224470141	4.245861608	4.61476426	4.437390647	4.313933465	4.441542596	4.560177705	4.431952598	4.469015508	4.536038917	4.26666413	4.411386189	4.392129649	4.401338933	4.452706267
445472	3.4043182	3.217475217	3.393293625	2.958422172	2.866639204	2.62296518	3.051113115	2.652742775	3.010232494	3.15869822	2.87741199	2.868509298	3.225982906	2.783742234	2.864524568	3.251711498	2.995820737	2.818122715	3.147373711
445473	6.168579871	6.225445734	6.302146736	6.298219493	6.028010376	5.89484407	6.044975038	5.992377621	6.054152336	6.031384636	6.097577519	5.940527794	6.088558923	6.085979045	6.061710375	6.022843013	5.870018883	5.759116341	5.819965172
445474	3.325728613	3.386684785	3.152626396	2.86451941	2.811253995	2.548554278	3.175441858	2.634722654	3.025504716	2.734214205	2.941548029	2.754395212	2.892305486	2.814902501	2.625246396	2.988267933	2.628585552	2.643142676	2.80946339
445475	3.003895964	2.573633334	3.019453561	2.835113914	2.07152213	2.264637126	2.83687171	1.994885825	2.337978632	2.328239456	2.104387963	2.086911757	2.35222828	1.884144587	2.267042397	2.539915843	2.389755685	2.075727581	2.045236412
445476	3.933460235	4.061894239	4.072640988	4.220820411	4.224470141	3.942315503	4.160811934	4.128477675	3.951747482	4.043447103	4.260411559	4.006348134	4.003729644	4.35443905	4.302708814	4.111111964	4.082377574	4.196125511	4.161576838
445477	3.925868408	3.765629759	3.30851836	2.994336226	3.297864745	3.764714251	3.986199153	3.883438239	4.335538846	4.116709312	4.097535306	3.922017781	3.936142738	4.143578281	4.109839125	4.049487522	4.210443128	4.286930409	4.053574037
445478	5.097766531	5.290895249	5.367109753	5.440630599	5.303849102	5.026727618	5.220402507	5.075820278	5.107093108	5.104282126	5.324978048	5.120833969	5.073029119	5.394692676	5.255696778	4.985727932	5.115954223	5.1997522	5.254064877
445479	4.512015105	4.59103048	4.524000913	4.650289167	4.159425581	4.040605793	4.424069737	4.239956644	4.326318988	4.31961805	4.557621927	4.380671835	4.283953706	4.406508388	4.345300195	4.019803108	4.173202795	4.075439404	4.334610488
445480	4.308122966	4.107585888	4.406544947	4.030712917	4.079637374	4.317632264	4.660873031	4.09591882	4.615863521	4.392232628	3.937684865	4.570880472	4.563988932	4.008589727	4.598267484	4.56609118	4.188214478	4.651015133	4.660885191
445481	5.318211145	5.043920698	5.161228297	4.724333173	5.323775928	5.327206223	5.078980452	5.152229463	5.362951737	5.40847475	5.244634563	5.254281199	5.210360407	5.223833457	5.120867856	5.294558857	5.570154357	5.482276482	5.278260225
445482	5.612306167	5.620419258	5.582391392	5.474400406	5.389066697	5.554530325	5.697742815	5.39904251	5.567210231	5.524745261	5.645708188	5.59347385	5.531642723	5.496700841	5.618447317	5.426462332	5.476448517	5.543141657	5.626209111
445483	4.739084194	4.734594355	4.987531699	4.753442556	4.511849096	4.237004172	4.824270725	4.39787113	4.508547061	4.720679531	4.529205431	4.688747519	4.843759677	4.44933613	4.766261817	4.678920951	4.461733212	4.642948213	4.872748846
445484	3.371159745	3.165246195	3.189564516	2.844982491	3.069088481	3.653729005	3.199071714	3.160703805	3.595368066	3.394970945	3.002953799	3.578298262	3.399779423	3.04256542	3.228041053	3.199708738	3.073333959	3.47899049	3.466601494
445486	10.57994331	10.45483521	10.34063399	10.43188761	10.96301818	11.02999412	10.62302474	10.96534839	10.93597249	10.91288809	10.78958133	10.95320619	10.93417023	10.9219439	10.89716827	10.9020394	11.25353568	11.07617902	11.10429171
445487	5.778538949	5.789535268	5.780616328	5.726081231	5.763823524	5.709840056	5.584184132	5.733427714	5.747255611	5.823902841	5.724154952	5.605279079	5.748317798	5.59870023	5.600977101	5.927859682	5.54413543	5.292916133	5.548759852
445488	5.635763877	5.765616713	5.911303276	5.89114894	5.808703456	5.680740311	5.735938075	5.696986575	5.60582401	5.700650205	5.788781468	5.504238407	5.598749034	5.737301647	5.560080508	5.720744694	5.727435372	5.75444399	5.774194283
445490	4.227045647	4.239731468	4.577934832	4.545254059	4.398977473	4.070828131	4.473350735	4.233984258	3.93566969	4.325810828	4.269810583	4.272295097	4.399399237	4.32227084	4.315366742	4.177911756	4.443081006	4.527195486	4.469615508
445491	3.855681955	3.992398091	3.90508497	3.932316749	3.858422585	3.640355769	3.599058755	3.739097548	3.62072967	3.513648506	3.730921878	3.812220849	3.728931882	3.685148036	3.890534718	3.57696353	3.779496814	3.629467728	3.548462898
445492	4.01085165	3.891524565	3.99547227	3.791426375	3.645342581	4.119832974	4.172795654	3.772444332	4.224123287	4.134457967	3.784363776	4.23326755	4.038069378	3.646697126	4.28737123	4.045284103	3.772873377	4.20162815	4.175385103
445493	2.891459928	2.734621014	2.646992437	2.753636626	2.906825936	3.010222589	2.754212131	2.471719833	2.939433312	2.997358959	2.964882545	2.78793057	2.815197007	2.822588532	2.550124572	2.719475901	2.761657358	2.706440936	2.92021567
445494	3.167343565	3.069032699	3.473362619	3.387727165	3.204222195	3.05794409	3.110468689	2.958240963	3.077719183	3.219830196	3.186189959	3.031374034	3.177513707	2.807175302	3.195544316	3.056687482	3.062512374	3.138093002	3.293813652
445495	2.598599364	2.369498658	2.559394171	2.258501475	2.07152213	2.105047433	2.473342486	2.451273502	2.300804048	2.423715167	2.238086228	2.322545472	2.487602351	2.291064842	2.203092932	2.632487611	2.529906005	2.338031882	2.305949408
445497	3.871576684	4.117927734	4.134569392	4.166764857	4.044043688	3.789157616	3.868330226	4.072682374	3.848189762	4.035912031	3.889721701	3.824392542	4.058287607	4.041894111	3.695171376	4.119133204	3.97970743	3.834630399	3.964925059
445498	3.046526402	3.191597045	3.13000087	2.667280963	2.548801937	2.217385704	2.866687539	2.634722654	2.786473439	2.4466285	2.869190734	2.57392273	2.708369501	2.791595623	2.452657019	2.159202397	2.774976639	2.4158422	2.660335645
445499	6.445078874	6.36294897	6.519374291	6.382790676	6.12062565	6.251428316	6.391966834	6.216396246	6.216826496	6.302617004	6.262804706	6.196854164	6.222248671	6.276406737	6.161126759	6.323728171	6.118807586	6.322659934	6.279119448
445500	5.833335368	5.634894532	5.953793151	5.801503436	5.743625259	5.710906633	5.892690093	5.745023117	5.76783433	5.750991593	5.676658686	5.89316269	5.898853338	5.648198934	5.735151205	5.880276893	5.868466458	5.868670377	5.901149343
445501	3.539800755	3.603360401	3.503012623	3.289970501	3.823858129	3.886769127	3.469034976	3.809060595	3.615692891	3.789350033	3.542150091	3.630065901	3.420753469	3.825636406	3.491627242	3.474396105	3.73929224	3.720440951	3.778471011
445502	1.664551266	1.469843195	1.824654986	2.119064073	2.023592686	1.940208697	1.967963636	1.798446776	1.721681467	2.057606682	2.275893542	1.685676203	1.952193141	1.884144587	1.979577042	2.079227347	1.785768628	2.075727581	1.781977487
445503	6.942676365	7.609157622	7.626031929	7.833741717	6.862307244	6.547299499	7.431295442	6.307368442	5.933852627	5.971422014	6.760177269	6.107541417	5.971725593	6.672217214	7.153610482	5.362017538	6.275788099	6.657988761	6.573786854
445504	5.192557176	5.388092699	5.427112544	5.63942677	5.076098698	4.854046163	5.02270814	4.963001113	4.817958257	4.9200857	5.027260681	4.877757301	4.780259603	5.00149036	4.970527351	4.778507332	4.736513633	4.587283797	4.872748846
445505	4.313951266	4.540669867	4.656553693	5.059199379	4.85771775	4.671062109	4.594118832	4.359983235	4.260075492	4.486461233	4.300705649	4.914278883	4.578060824	4.252857603	4.235035317	4.472144306	4.682761816	5.176188768	4.982849915
445506	5.546996432	5.212639145	5.506840064	5.318452189	5.286184453	5.306188387	5.449469456	5.267813552	5.383840564	5.468480883	5.30378347	5.237691176	5.52923048	5.188579675	5.17326411	5.447319708	5.416094805	5.428148862	5.575040964
445507	0.610000308	1.381039351	1.43934215	1.253936318	1.465263808	0.772830901	0.561028231	0.610656688	0.359796954	0.741521296	0.775100561	0.990655166	1.11732025	0.522085353	0.525454148	1.041227393	1.360315865	0.955363231	1.342212843
445508	2.589017529	2.603379866	2.490018275	2.198186515	1.99901731	2.490113987	2.434053051	2.366461074	2.127631123	2.328239456	2.547229671	1.884782478	2.262131854	2.497214378	2.277430383	2.111751278	2.07136022	1.937463212	1.903101281
445509	3.690775832	3.859012115	3.315219354	3.51061623	3.781257096	3.4943811	3.662760205	3.784753302	3.433055431	3.633322452	3.680131168	3.587849779	3.703482672	3.844634311	3.639886172	3.787895986	4.027789073	3.681590206	3.952949945
445510	1.608745696	1.895585273	1.284052928	1.791804407	2.309966614	1.668826856	1.892674673	1.994885825	1.408784327	1.761233433	1.72160011	1.667773914	1.556919153	1.696117511	1.745220399	1.595244904	1.718425132	1.596832139	1.799916027
445562	2.645576587	2.622875519	2.926232573	3.113430084	2.24874529	1.98321743	2.83687171	1.951869565	2.313302312	2.376766975	2.417931199	2.378650024	2.33022615	2.438402309	2.665350195	2.174678841	2.155240677	2.489669785	2.355308613
445564	3.743552596	4.107585888	3.449195909	3.491895176	3.52139896	3.817161104	3.604967432	3.743308292	3.951747482	3.613209896	4.017964857	3.666581582	3.637823462	4.067994908	3.582397683	3.667260283	3.704910779	3.549732506	3.564292185
445565	2.811319059	2.988660898	3.288226581	3.25338745	2.309966614	2.676358234	3.289901098	2.521602744	2.444078907	2.576954655	2.818854377	2.21570791	2.526823372	2.562929093	2.749840492	2.515814062	2.398387672	2.266325522	2.650482839
445567	2.348998741	2.501742446	2.548060729	2.08615872	1.39165282	1.311967033	2.004184211	1.715148848	1.563272312	1.742838241	1.462155934	1.869200484	1.908313925	1.24837826	1.684068249	1.994557388	1.495191633	1.693731223	1.609625727
445568	2.426363993	2.752431854	2.699157779	2.764076507	1.428927747	1.219067781	2.323728738	1.532568781	1.385299524	1.917017217	1.87728086	2.017928369	2.02248372	1.941742582	2.124716028	1.788695797	1.647783533	1.492953179	1.589139936
445818	2.579371629	3.322555476	4.111656627	3.491895176	2.479433506	3.167663365	3.494721717	2.344455355	2.183162361	3.116455331	2.324809775	3.389131946	2.965500964	2.59917872	3.04559793	3.294840381	2.449122327	2.542662304	3.175128661
445819	3.686289365	3.44260934	3.560544877	3.691048887	3.67667162	3.813193732	3.62836308	3.625068301	3.708508247	3.775842772	3.592957323	3.489363714	3.853711413	3.620481788	3.774319045	3.802912741	3.91500624	3.93053371	4.094119927
446115	5.757307884	5.672799907	5.933249233	5.800235903	5.528673681	5.461273583	5.694975495	5.508231854	5.580196663	5.700650205	5.490892598	5.520538969	5.804257252	5.555536689	5.538649415	5.687415989	5.472366284	5.487917016	5.775328098
446116	3.254781342	2.887516339	3.348265259	3.113430084	3.149446223	3.180039644	3.45601804	2.958240963	3.062992595	3.371215391	3.090423711	3.221314243	3.19588101	2.975201716	3.110948092	3.423484077	3.084074976	3.11495064	3.455327095
