	dose_0.00003.dose_0.0003	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000057648	-0.121956405999999	-0.0605742376666676	0.0380194423333364	-0.0620442483333346	-0.0723725933333323	10.1071858591765	0.405727013120517	0.836989019975325	0.999980941698775
ENSDARG00000100232	0.132190359666668	0.0744661893333349	-0.0887906319999994	0.186248776333333	-0.069862778666665	5.85218014247059	0.405671898104633	0.837026449040331	0.999980941698775
ENSDARG00000046071	-0.0238864436666661	-0.144372534666666	-0.00214751700000004	-0.01161310866667	-0.067102437	7.52708125858824	0.40555219568281	0.837107734698933	0.999980941698775
ENSDARG00000074033	-0.128332573333334	0.0453762970000007	-0.167057120333333	-0.253099763500002	0.0328301546666676	5.50257726776471	0.405526175763235	0.837125402949211	0.999980941698775
ENSDARG00000017739	-0.214461832666667	-0.135874192	-0.00216475533333416	-0.0885626298333353	-0.00129132933333409	6.23937121376471	0.405518437891794	0.837130657113872	0.999980941698775
ENSDARG00000020395	-0.00193541433333344	-0.0751510176666663	-0.00282583066666753	-0.170634210833336	-0.110704831666666	9.10111869252941	0.405403543605346	0.837208669019782	0.999980941698775
ENSDARG00000078267	-0.0142898916666647	0.0134925216666684	0.174887407000002	-0.0883828215000024	-0.0503701603333315	6.35411479941176	0.405295265064152	0.837282182832253	0.999980941698775
ENSDARG00000096073	0.392128830333335	0.284450643666667	0.253252843666666	0.260309670833332	0.424846158666667	5.96039812741176	0.40526316098756	0.83730397819621	0.999980941698775
ENSDARG00000076815	0.0281221233333309	0.00319336999999997	0.0336353299999992	0.0781118399999947	-0.0591966933333339	13.9840461429412	0.405236755468861	0.837321904436665	0.999980941698775
ENSDARG00000053558	-0.175252184333335	-0.241618762333334	-0.139299228333334	-0.287203574166671	-0.200621123333335	6.19995616629412	0.405221989116686	0.837331928899279	0.999980941698775
ENSDARG00000045620	-0.0881801976666683	-0.0105690983333329	0.0741937039999989	0.0654898844999963	0.0454989403333315	9.24381951929412	0.405144576883968	0.837384480095687	0.999980941698775
ENSDARG00000094214	-0.0432622883333327	-0.112481707333332	-0.00437752899999921	-0.0534184493333356	0.0439894780000003	8.48732925129412	0.404958908118432	0.837510508778803	0.999980941698775
ENSDARG00000004588	0.125406669999997	0.0847694766666685	-0.010360013333333	0.0647969749999966	0.127178020000001	11.9298581941176	0.404900624913825	0.837550066798801	0.999980941698775
ENSDARG00000099742	0.00327727666666533	-0.127956359999999	0.0297160466666675	-0.00360547000000366	-0.0146458100000011	10.3347881994118	0.404799744978322	0.837618532043365	0.999980941698775
ENSDARG00000102575	-0.281657497000001	-0.423950091666668	0.0916369513333333	-0.260110955500002	-0.0136119340000009	5.42082901658824	0.404763877074688	0.83764287364879	0.999980941698775
ENSDARG00000102341	0.238522090999999	0.355337904333334	0.284851736333334	0.0510316356666651	0.051396409333333	4.93296239594118	0.404687550115481	0.837694670457471	0.999980941698775
ENSDARG00000093317	0.162395871666666	0.420883635333333	0.328009939666667	0.398003847999998	-0.0973267736666665	4.82623642082353	0.404548930151787	0.837788732836011	0.999980941698775
ENSDARG00000074490	-0.0554449003333346	0.0216688306666679	-0.0660528066666632	-0.0346515253333362	0.0517831333333358	9.79936283576471	0.40454668910304	0.837790253448705	0.999980941698775
ENSDARG00000062457	-0.00903144833333158	-0.0621767040000005	0.015663168333333	-0.0579069723333347	-0.101633077333332	8.69416308741176	0.404516452112819	0.837810769821984	0.999980941698775
ENSDARG00000042116	-0.102975712333333	-0.135045816000001	-0.143822378	-0.218088933833338	-0.0985264250000011	7.07682855576471	0.404500758958966	0.837821417742557	0.999980941698775
ENSDARG00000088318	0.128390060000003	0.0830721933333329	0.0462775000000022	0.11606825833333	0.0597331700000012	11.3645431094118	0.40449839147545	0.837823024086719	0.999980941698775
ENSDARG00000000142	0.165703785666666	0.0781192800000001	0.0631870803333321	0.220880371666664	0.265782149	7.03070737864706	0.404353114853693	0.837921589230948	0.999980941698775
ENSDARG00000021811	0.108797306666666	0.118439839999999	-0.00866766000000041	0.0167735549999968	0.0614894633333343	13.2611567370588	0.404318879480981	0.837944815180701	0.999980941698775
ENSDARG00000058369	0.0996451266666654	0.0716473400000002	-0.0293184413333325	0.0806812533333279	0.102849176666666	10.1764754232941	0.404314796331707	0.837947585229631	0.999980941698775
ENSDARG00000001930	0.0407524516666662	-0.0791783253333325	-0.0475388236666667	-0.0205744471666698	-0.0797291006666665	8.73375837447059	0.404161953340954	0.838051269324961	0.999980941698775
ENSDARG00000035819	-0.0272585643333336	0.139522698666667	0.0373061873333356	-0.1265300555	-0.0497133576666666	8.16956979129412	0.404060438199673	0.838120127571178	0.999980941698775
ENSDARG00000005462	0.0677300516666683	-0.069264067999999	-0.104459194333334	0.14181700983333	0.191309935333333	8.47701451535294	0.404052898526253	0.838125241561084	0.999980941698775
ENSDARG00000100308	0.226765621333332	0.0637873213333329	0.0732343616666657	0.190821702999998	0.185487448666667	7.36518960788235	0.403998551552712	0.838162103025739	0.999980941698775
ENSDARG00000007601	0.194533202333334	0.0557622503333342	-0.0530981473333352	0.0042022358333309	0.0060827769999996	8.16682510505882	0.403828902115324	0.838277160021261	0.999980941698775
ENSDARG00000039406	-0.221537566666665	-0.200255341333333	-0.014500483	-0.139046111500003	-0.0356429109999992	7.21069328511765	0.403770115670954	0.838317025815026	0.999980941698775
ENSDARG00000056200	0.0736387596666663	-0.00901423266666601	0.123118747000002	-0.0242890093333354	-0.0420718559999997	7.74558475464706	0.40373970587247	0.838337647405327	0.999980941698775
ENSDARG00000045442	0.294435519999999	0.399174621	0.000327280000000485	-0.193455630500003	-0.144430142333331	10.7106126967647	0.40372308644235	0.838348917226723	0.999980941698775
ENSDARG00000088593	-0.0311915396666684	-0.0801312193333334	-0.182222012333332	-0.184869306833336	-0.0968550546666673	8.12500979717647	0.403715523664301	0.83835404558428	0.999980941698775
ENSDARG00000031434	-0.0722987143333356	-0.145742965666667	-0.0736620606666669	0.0208913938333275	0.0195536759999975	9.52323414970588	0.403667500290881	0.838386609790278	0.999980941698775
ENSDARG00000005645	0.125277163333331	0.0865012346666649	-0.0169782553333349	0.0698031818333291	0.0152209493333331	10.0552935813529	0.403657085946038	0.838393671505517	0.999980941698775
ENSDARG00000001933	-0.0836745723333348	-0.053865746333333	0.0619539840000005	-0.159627471000003	0.095759370333333	7.678534459	0.40363491114058	0.838408707519455	0.999980941698775
ENSDARG00000012135	0.189164322333337	0.118920440666669	0.120470896333336	0.0971796954999995	0.0298560630000022	8.19990380264706	0.403620087875974	0.838418758552309	0.999980941698775
ENSDARG00000068784	0.036789574000001	0.0831416666666671	0.285060189333332	-0.0872948598333361	0.099818202999999	7.00272582070588	0.403549309796789	0.838466748641243	0.999980941698775
ENSDARG00000010732	0.137195395333332	-0.0348155716666669	0.0612791503333332	0.231227207833331	0.0590193216666659	7.11136481141176	0.40354228321497	0.838471512776865	0.999980941698775
ENSDARG00000116493	-0.0587503993333334	0.0595048673333327	0.266199261000001	0.118466008499999	-0.0358325256666667	3.99870230617647	0.403521949293474	0.838485299360429	0.999980941698775
ENSDARG00000014018	0.260950496666664	0.243879271333332	0.0490787953333331	0.09281270683333	0.0305528320000015	9.63629869088235	0.403120285950842	0.838757587233014	0.999980941698775
ENSDARG00000021389	0.0338519066666656	-0.0294166873333346	-0.00793123400000084	0.0769211828333312	0.0755011066666658	9.34478213952941	0.403114782483901	0.838761317461032	0.999980941698775
ENSDARG00000035871	-0.0526196066666724	-0.0328574100000019	0.0551097533333316	0.0205942583333254	0.0348052899999995	14.6819359517647	0.403098928476275	0.838772063157189	0.999980941698775
ENSDARG00000076974	0.00397944866666666	0.0440441786666668	-0.213003934	-0.000664981333334147	0.0555917973333342	4.97560388264706	0.403082692732554	0.83878306745627	0.999980941698775
ENSDARG00000063407	0.0625095919999978	0.0454962033333324	0.0340663130000003	0.238146855666663	0.0706159436666667	8.03520988411765	0.403036057056953	0.838814675534539	0.999980941698775
ENSDARG00000018881	0.104631725333334	0.0617878406666676	0.0850624419999999	0.127426277666665	0.289190792000001	8.62579253117647	0.403034695067455	0.838815598627955	0.999980941698775
ENSDARG00000063627	-0.0940108359999972	-0.073702299999999	0.0572676873333346	-0.0490672043333351	-0.0955861783333312	9.79058537164706	0.40298479902149	0.83884941519825	0.999980941698775
ENSDARG00000100624	0.030302652333333	0.0167506326666658	-0.0742225316666669	-0.0762659053333365	-0.0697980433333338	9.18340851917647	0.402917976349049	0.838894701617328	0.999980941698775
ENSDARG00000003197	-0.111637809666666	-0.058773506333333	-0.0281349276666658	-0.477861941666669	0.0192597793333338	6.43873722188235	0.402858065938671	0.838935301565559	0.999980941698775
