plate_id,Dose,estimate,SE.x,df.x,t.ratio,p.value,adj.p.value,Group_1,contrast_1,Group,emmean,SE.y,df.y,lower.CL,upper.CL,.group,mean_totaldist,percent15,sd,legacy_group,keep
4C3MP,Dose4,147.76735537189953,55.67130485761223,399,2.654282233007415,0.022460897741510055,0.06626802078360461,B,C,C,814.1553719008274,40.21222516608944,399,717.7343469252379,910.5763968764169,a,990.1970149253731,456.42,463.4508035087032, a  ,TRUE
4C3MP,Dose4,147.76735537189953,55.67130485761223,399,2.654282233007415,0.022460897741510055,0.06626802078360461,B,C,B,961.9227272727269,38.50027443721569,399,869.6066242034465,1054.2388303420073,a,990.1970149253731,456.42,463.4508035087032,  b ,TRUE
4C3MP,Dose4,344.04999722668924,54.13110013414771,399,6.355865599887393,1.6799692748037387e-9,3.653933172698132e-8,A,C,C,814.1553719008274,40.21222516608944,399,717.7343469252379,910.5763968764169,a,990.1970149253731,456.42,463.4508035087032, a  ,TRUE
4C3MP,Dose4,344.04999722668924,54.13110013414771,399,6.355865599887393,1.6799692748037387e-9,3.653933172698132e-8,A,C,A,1158.2053691275166,36.23745229627563,399,1071.3150695114332,1245.0956687436,a,990.1970149253731,456.42,463.4508035087032,   c,TRUE
4C3MP,Dose4,196.28264185478972,52.871770167697036,399,3.712428035456852,6.848771647237628e-4,0.0033726969809981526,A,B,B,961.9227272727269,38.50027443721569,399,869.6066242034465,1054.2388303420073,a,990.1970149253731,456.42,463.4508035087032,  b ,TRUE
4C3MP,Dose4,196.28264185478972,52.871770167697036,399,3.712428035456852,6.848771647237628e-4,0.0033726969809981526,A,B,A,1158.2053691275166,36.23745229627563,399,1071.3150695114332,1245.0956687436,a,990.1970149253731,456.42,463.4508035087032,   c,TRUE
4C3MP,Dose5,162.137785596997,61.755219532761096,430,2.6254912025854433,0.024277059775813736,0.06952654968630952,A,B,B,940.3394557823126,43.51773120098208,430,836.0241733820471,1044.654738182578,a,1073.3101616628176,508.88,535.9595681943687, a ,TRUE
4C3MP,Dose5,162.137785596997,61.755219532761096,430,2.6254912025854433,0.024277059775813736,0.06952654968630952,A,B,A,1102.4772413793096,43.816825657030364,430,997.4450070197855,1207.5094757388338,a,1073.3101616628176,508.88,535.9595681943687,  b,TRUE
4C3MP,Dose5,241.6052250687507,62.19463635158366,430,3.8846633607272265,3.4846911888553045e-4,0.0019147461058762832,C,B,B,940.3394557823126,43.51773120098208,430,836.0241733820471,1044.654738182578,a,1073.3101616628176,508.88,535.9595681943687, a ,TRUE
4C3MP,Dose5,241.6052250687507,62.19463635158366,430,3.8846633607272265,3.4846911888553045e-4,0.0019147461058762832,C,B,C,1181.9446808510634,44.433994441472436,430,1075.4330463881568,1288.45631531397,a,1073.3101616628176,508.88,535.9595681943687,  b,TRUE
4C3MP,Dose5,79.46743947175374,62.40427928182011,430,1.27342932866632,0.41098315877082225,0.606026013780704,C,A,A,1102.4772413793096,43.816825657030364,430,997.4450070197855,1207.5094757388338,a,1073.3101616628176,508.88,535.9595681943687,  b,TRUE
4C3MP,Dose5,79.46743947175374,62.40427928182011,430,1.27342932866632,0.41098315877082225,0.606026013780704,C,A,C,1181.9446808510634,44.433994441472436,430,1075.4330463881568,1288.45631531397,a,1073.3101616628176,508.88,535.9595681943687,  b,TRUE
4C3MP,Control,125.56602777777832,53.19946929509426,437,2.360287225447139,0.04893721892043157,0.12281359748300615,B,C,C,857.151333333334,37.231872674240634,437,767.9093168882015,946.3933497784666,a,994.8459090909091,549.2800000000001,470.4679428696119, a  ,TRUE
4C3MP,Control,125.56602777777832,53.19946929509426,437,2.360287225447139,0.04893721892043157,0.12281359748300615,B,C,B,982.7173611111124,37.99962092506731,437,891.6351094829292,1073.7996127392955,a,994.8459090909091,549.2800000000001,470.4679428696119,  b ,TRUE
4C3MP,Control,291.1240091324195,53.01323519663049,437,5.491534482900663,2.02798784099123e-7,2.520499173803386e-6,A,C,C,857.151333333334,37.231872674240634,437,767.9093168882015,946.3933497784666,a,994.8459090909091,549.2800000000001,470.4679428696119, a  ,TRUE
4C3MP,Control,291.1240091324195,53.01323519663049,437,5.491534482900663,2.02798784099123e-7,2.520499173803386e-6,A,C,A,1148.2753424657535,37.73845205069221,437,1057.8190931121771,1238.7315918193299,a,994.8459090909091,549.2800000000001,470.4679428696119,   c,TRUE
4C3MP,Control,165.55798135464116,53.555223401935294,437,3.0913507747342996,0.00599617843250877,0.021888147844542502,A,B,B,982.7173611111124,37.99962092506731,437,891.6351094829292,1073.7996127392955,a,994.8459090909091,549.2800000000001,470.4679428696119,  b ,TRUE
4C3MP,Control,165.55798135464116,53.555223401935294,437,3.0913507747342996,0.00599617843250877,0.021888147844542502,A,B,A,1148.2753424657535,37.73845205069221,437,1057.8190931121771,1238.7315918193299,a,994.8459090909091,549.2800000000001,470.4679428696119,   c,TRUE
4TOP,Dose1,35.247333333333245,58.500620690198325,447,0.6025121258113227,0.818811753790697,0.972046680841029,B,A,A,999.8120000000004,41.366185593661186,447,900.6688770360878,1098.955122963913,a,1033.1526666666666,442.91499999999996,506.1951735920926, a,TRUE
4TOP,Dose1,35.247333333333245,58.500620690198325,447,0.6025121258113227,0.818811753790697,0.972046680841029,B,A,B,1035.0593333333336,41.36618559366131,447,935.9162103694207,1134.2024562972465,a,1033.1526666666666,442.91499999999996,506.1951735920926, a,TRUE
4TOP,Dose1,64.77466666666668,58.50062069019831,447,1.1072475112647748,0.5100808914147362,0.7062658496511732,C,A,A,999.8120000000004,41.366185593661186,447,900.6688770360878,1098.955122963913,a,1033.1526666666666,442.91499999999996,506.1951735920926, a,TRUE
4TOP,Dose1,64.77466666666668,58.50062069019831,447,1.1072475112647748,0.5100808914147362,0.7062658496511732,C,A,C,1064.586666666667,41.36618559366129,447,965.4435437027541,1163.72978963058,a,1033.1526666666666,442.91499999999996,506.1951735920926, a,TRUE
4TOP,Dose1,29.52733333333343,58.5006206901983,447,0.504735385453452,0.8690665228572783,0.9999999299342638,C,B,B,1035.0593333333336,41.36618559366131,447,935.9162103694207,1134.2024562972465,a,1033.1526666666666,442.91499999999996,506.1951735920926, a,TRUE
4TOP,Dose1,29.52733333333343,58.5006206901983,447,0.504735385453452,0.8690665228572783,0.9999999299342638,C,B,C,1064.586666666667,41.36618559366129,447,965.4435437027541,1163.72978963058,a,1033.1526666666666,442.91499999999996,506.1951735920926, a,TRUE
4TOP,Dose2,54.16466666666699,50.26576870508204,447,1.0775656686851933,0.5284996343329822,0.7240861131806213,C,A,A,1007.6713333333325,35.54326591291798,447,922.4841126028948,1092.8585540637703,a,1050.41,564.28,435.4719992200154, a,TRUE
4TOP,Dose2,54.16466666666699,50.26576870508204,447,1.0775656686851933,0.5284996343329822,0.7240861131806213,C,A,C,1061.8359999999996,35.54326591291807,447,976.6487792695616,1147.0232207304375,a,1050.41,564.28,435.4719992200154, a,TRUE
4TOP,Dose2,74.05133333333369,50.26576870508205,447,1.4731960783849871,0.304813113527983,0.4926081896644184,B,A,A,1007.6713333333325,35.54326591291798,447,922.4841126028948,1092.8585540637703,a,1050.41,564.28,435.4719992200154, a,TRUE
4TOP,Dose2,74.05133333333369,50.26576870508205,447,1.4731960783849871,0.304813113527983,0.4926081896644184,B,A,B,1081.7226666666663,35.54326591291809,447,996.5354459362283,1166.9098873971043,a,1050.41,564.28,435.4719992200154, a,TRUE
4TOP,Dose2,19.8866666666667,50.26576870508204,447,0.3956304096997942,0.9173642795621733,0.9999999299342638,B,C,C,1061.8359999999996,35.54326591291807,447,976.6487792695616,1147.0232207304375,a,1050.41,564.28,435.4719992200154, a,TRUE
4TOP,Dose2,19.8866666666667,50.26576870508204,447,0.3956304096997942,0.9173642795621733,0.9999999299342638,B,C,B,1081.7226666666663,35.54326591291809,447,996.5354459362283,1166.9098873971043,a,1050.41,564.28,435.4719992200154, a,TRUE
4TOP,Dose3,8.962000000000089,57.00563041471321,447,0.15721254084556158,0.9864670102007502,0.9999999299342638,B,C,C,878.9386666666662,40.30906783205784,447,782.329157927074,975.5481754062585,a,918.7811111111112,387.33,495.13368433812497, a,TRUE
4TOP,Dose3,8.962000000000089,57.00563041471321,447,0.15721254084556158,0.9864670102007502,0.9999999299342638,B,C,B,887.9006666666662,40.30906783205785,447,791.291157927074,984.5101754062584,a,918.7811111111112,387.33,495.13368433812497, a,TRUE
4TOP,Dose3,110.56533333333363,57.00563041471322,447,1.9395511027415389,0.12886710743372087,0.2538438870958577,A,C,C,878.9386666666662,40.30906783205784,447,782.329157927074,975.5481754062585,a,918.7811111111112,387.33,495.13368433812497, a,TRUE
4TOP,Dose3,110.56533333333363,57.00563041471322,447,1.9395511027415389,0.12886710743372087,0.2538438870958577,A,C,A,989.5039999999998,40.30906783205773,447,892.8944912604078,1086.1135087395917,a,918.7811111111112,387.33,495.13368433812497, a,TRUE
4TOP,Dose3,101.60333333333354,57.00563041471323,447,1.7823385618959768,0.1766762080707347,0.32588332372057777,A,B,B,887.9006666666662,40.30906783205785,447,791.291157927074,984.5101754062584,a,918.7811111111112,387.33,495.13368433812497, a,TRUE
4TOP,Dose3,101.60333333333354,57.00563041471323,447,1.7823385618959768,0.1766762080707347,0.32588332372057777,A,B,A,989.5039999999998,40.30906783205773,447,892.8944912604078,1086.1135087395917,a,918.7811111111112,387.33,495.13368433812497, a,TRUE
4TOP,Dose4,24.690000000000207,52.2400050937201,447,0.47262629388541644,0.8842094208447765,0.9999999299342638,B,A,A,1040.4819999999995,36.93926185098918,447,951.9489692810641,1129.015030718935,a,1156.638222222222,645.02,474.8347396552504, a ,TRUE
4TOP,Dose4,24.690000000000207,52.2400050937201,447,0.47262629388541644,0.8842094208447765,0.9999999299342638,B,A,B,1065.1719999999998,36.93926185098929,447,976.6389692810642,1153.7050307189354,a,1156.638222222222,645.02,474.8347396552504, a ,TRUE
4TOP,Dose4,323.77866666666716,52.240005093720086,447,6.197906491123017,3.885220034582915e-9,7.511425400193635e-8,C,A,A,1040.4819999999995,36.93926185098918,447,951.9489692810641,1129.015030718935,a,1156.638222222222,645.02,474.8347396552504, a ,TRUE
4TOP,Dose4,323.77866666666716,52.240005093720086,447,6.197906491123017,3.885220034582915e-9,7.511425400193635e-8,C,A,C,1364.2606666666666,36.93926185098928,447,1275.727635947731,1452.7936973856022,a,1156.638222222222,645.02,474.8347396552504,  b,TRUE
4TOP,Dose4,299.08866666666694,52.24000509372008,447,5.7252801972376,5.681962589321188e-8,8.723483740075471e-7,C,B,B,1065.1719999999998,36.93926185098929,447,976.6389692810642,1153.7050307189354,a,1156.638222222222,645.02,474.8347396552504, a ,TRUE
4TOP,Dose4,299.08866666666694,52.24000509372008,447,5.7252801972376,5.681962589321188e-8,8.723483740075471e-7,C,B,C,1364.2606666666666,36.93926185098928,447,1275.727635947731,1452.7936973856022,a,1156.638222222222,645.02,474.8347396552504,  b,TRUE
4TOP,Dose5,192.4771904761907,50.957783943383,437,3.7771891864458595,5.287570044929524e-4,0.0027059917288756972,C,A,A,870.9806666666665,35.40589295480537,437,786.1153871527134,955.8459461806195,a,1000.2602272727273,550.1999999999999,442.5524737402511, a ,TRUE
4TOP,Dose5,192.4771904761907,50.957783943383,437,3.7771891864458595,5.287570044929524e-4,0.0027059917288756972,C,A,C,1063.4578571428572,36.64858098880996,437,975.6139472780452,1151.3017670076692,a,1000.2602272727273,550.1999999999999,442.5524737402511,  b,TRUE
4TOP,Dose5,199.57466666666608,50.071494004615694,437,3.9857941256609775,2.321656019178553e-4,0.0013616903842822523,B,A,A,870.9806666666665,35.40589295480537,437,786.1153871527134,955.8459461806195,a,1000.2602272727273,550.1999999999999,442.5524737402511, a ,TRUE
4TOP,Dose5,199.57466666666608,50.071494004615694,437,3.9857941256609775,2.321656019178553e-4,0.0013616903842822523,B,A,B,1070.5553333333326,35.405892954805346,437,985.6900538193795,1155.4206128472856,a,1000.2602272727273,550.1999999999999,442.5524737402511,  b,TRUE
4TOP,Dose5,7.097476190475362,50.957783943382985,437,0.13928149227134887,0.9893622737593131,0.9999999299342638,B,C,C,1063.4578571428572,36.64858098880996,437,975.6139472780452,1151.3017670076692,a,1000.2602272727273,550.1999999999999,442.5524737402511,  b,TRUE
4TOP,Dose5,7.097476190475362,50.957783943382985,437,0.13928149227134887,0.9893622737593131,0.9999999299342638,B,C,B,1070.5553333333326,35.405892954805346,437,985.6900538193795,1155.4206128472856,a,1000.2602272727273,550.1999999999999,442.5524737402511,  b,TRUE
4TOP,Control,51.46600000000029,51.61633646275611,447,0.9970874247755981,0.5790802509461325,0.7757090137656537,A,B,B,1013.0226666666667,36.49826153282132,447,925.546589789227,1100.4987435441064,a,1048.7657777777779,538.215,446.7344811446762, a,TRUE
4TOP,Control,51.46600000000029,51.61633646275611,447,0.9970874247755981,0.5790802509461325,0.7757090137656537,A,B,A,1064.488666666667,36.49826153282121,447,977.0125897892276,1151.9647435441066,a,1048.7657777777779,538.215,446.7344811446762, a,TRUE
4TOP,Control,55.76333333333348,51.61633646275609,447,1.0803427200527815,0.5267697266187346,0.7236152560394196,C,B,B,1013.0226666666667,36.49826153282132,447,925.546589789227,1100.4987435441064,a,1048.7657777777779,538.215,446.7344811446762, a,TRUE
4TOP,Control,55.76333333333348,51.61633646275609,447,1.0803427200527815,0.5267697266187346,0.7236152560394196,C,B,C,1068.7860000000003,36.49826153282131,447,981.3099231225606,1156.26207687744,a,1048.7657777777779,538.215,446.7344811446762, a,TRUE
4TOP,Control,4.297333333333188,51.616336462756095,447,0.08325529527718303,0.9961858757437878,0.9999999299342638,C,A,A,1064.488666666667,36.49826153282121,447,977.0125897892276,1151.9647435441066,a,1048.7657777777779,538.215,446.7344811446762, a,TRUE
4TOP,Control,4.297333333333188,51.616336462756095,447,0.08325529527718303,0.9961858757437878,0.9999999299342638,C,A,C,1068.7860000000003,36.49826153282131,447,981.3099231225606,1156.26207687744,a,1048.7657777777779,538.215,446.7344811446762, a,TRUE
4TPP,Dose1,124.70708527131679,60.28931536294639,407,2.068477383107942,0.09773075050061342,0.20570746677951696,B,C,C,968.9673333333346,40.99520907205371,407,870.6770095907298,1067.2576570759395,a,1082.4260975609757,535.9849999999999,510.0418681475692, a ,TRUE
4TPP,Dose1,124.70708527131679,60.28931536294639,407,2.068477383107942,0.09773075050061342,0.20570746677951696,B,C,B,1093.6744186046515,44.20627082294325,407,987.6852367223626,1199.6636004869404,a,1082.4260975609757,535.9849999999999,510.0418681475692, ab,TRUE
4TPP,Dose1,232.29678880407033,60.0413733872686,407,3.868945290537398,3.736350635520358e-4,0.0020316406580641946,A,C,C,968.9673333333346,40.99520907205371,407,870.6770095907298,1067.2576570759395,a,1082.4260975609757,535.9849999999999,510.0418681475692, a ,TRUE
4TPP,Dose1,232.29678880407033,60.0413733872686,407,3.868945290537398,3.736350635520358e-4,0.0020316406580641946,A,C,A,1201.264122137405,43.867520460678286,407,1096.0871298628438,1306.441114411966,a,1082.4260975609757,535.9849999999999,510.0418681475692,  b,TRUE
4TPP,Dose1,107.58970353275355,62.27803570633422,407,1.7275706003330278,0.1961355030116142,0.35549559920855073,A,B,B,1093.6744186046515,44.20627082294325,407,987.6852367223626,1199.6636004869404,a,1082.4260975609757,535.9849999999999,510.0418681475692, ab,TRUE
4TPP,Dose1,107.58970353275355,62.27803570633422,407,1.7275706003330278,0.1961355030116142,0.35549559920855073,A,B,A,1201.264122137405,43.867520460678286,407,1096.0871298628438,1306.441114411966,a,1082.4260975609757,535.9849999999999,510.0418681475692,  b,TRUE
4TPP,Dose2,20.806666666666555,54.049426100070285,447,0.3849562921934429,0.9215837640340385,0.9999999299342638,C,A,A,966.4733333333336,38.21871571460079,447,874.8738112300407,1058.0728554366265,a,998.2526666666666,471.145,468.09486365998, a,TRUE
4TPP,Dose2,20.806666666666555,54.049426100070285,447,0.3849562921934429,0.9215837640340385,0.9999999299342638,C,A,C,987.2800000000001,38.21871571460089,447,895.6804778967069,1078.8795221032933,a,998.2526666666666,471.145,468.09486365998, a,TRUE
4TPP,Dose2,74.53133333333334,54.0494261000703,447,1.378947728239364,0.35281644177933813,0.5416770076729839,B,A,A,966.4733333333336,38.21871571460079,447,874.8738112300407,1058.0728554366265,a,998.2526666666666,471.145,468.09486365998, a,TRUE
4TPP,Dose2,74.53133333333334,54.0494261000703,447,1.378947728239364,0.35281644177933813,0.5416770076729839,B,A,B,1041.004666666667,38.218715714600904,447,949.4051445633737,1132.60418876996,a,998.2526666666666,471.145,468.09486365998, a,TRUE
4TPP,Dose2,53.72466666666678,54.04942610007028,447,0.9939914360459218,0.5810387440275299,0.7757090137656537,B,C,C,987.2800000000001,38.21871571460089,447,895.6804778967069,1078.8795221032933,a,998.2526666666666,471.145,468.09486365998, a,TRUE
4TPP,Dose2,53.72466666666678,54.04942610007028,447,0.9939914360459218,0.5810387440275299,0.7757090137656537,B,C,B,1041.004666666667,38.218715714600904,447,949.4051445633737,1132.60418876996,a,998.2526666666666,471.145,468.09486365998, a,TRUE
4TPP,Dose3,72.33666666666653,52.18884401799279,447,1.3860561203794342,0.34906079706865156,0.538330126025935,B,A,A,911.7506666666662,36.9030855074096,447,823.3043404777334,1000.1969928555991,a,977.1162222222222,449.48499999999996,453.8155331794645, a ,TRUE
4TPP,Dose3,72.33666666666653,52.18884401799279,447,1.3860561203794342,0.34906079706865156,0.538330126025935,B,A,B,984.0873333333327,36.90308550740971,447,895.6410071443996,1072.533659522266,a,977.1162222222222,449.48499999999996,453.8155331794645, ab,TRUE
4TPP,Dose3,123.75999999999998,52.18884401799278,447,2.371388029927088,0.04756540934053344,0.11994755398917128,C,A,A,911.7506666666662,36.9030855074096,447,823.3043404777334,1000.1969928555991,a,977.1162222222222,449.48499999999996,453.8155331794645, a ,TRUE
4TPP,Dose3,123.75999999999998,52.18884401799278,447,2.371388029927088,0.04756540934053344,0.11994755398917128,C,A,C,1035.510666666666,36.903085507409706,447,947.064340477733,1123.9569928555993,a,977.1162222222222,449.48499999999996,453.8155331794645,  b,TRUE
4TPP,Dose3,51.423333333333446,52.18884401799278,447,0.9853319095476533,0.5865196381351175,0.7810287018023759,C,B,B,984.0873333333327,36.90308550740971,447,895.6410071443996,1072.533659522266,a,977.1162222222222,449.48499999999996,453.8155331794645, ab,TRUE
4TPP,Dose3,51.423333333333446,52.18884401799278,447,0.9853319095476533,0.5865196381351175,0.7810287018023759,C,B,C,1035.510666666666,36.903085507409706,447,947.064340477733,1123.9569928555993,a,977.1162222222222,449.48499999999996,453.8155331794645,  b,TRUE
4TPP,Dose4,214.6373333333339,50.78294765047219,447,4.226563113481228,8.525151944571707e-5,5.705293993674912e-4,B,A,A,786.8653333333324,35.908966652290246,447,700.8016306925796,872.9290359740852,a,935.0626666666667,361.32,451.2221236145212, a ,TRUE
4TPP,Dose4,214.6373333333339,50.78294765047219,447,4.226563113481228,8.525151944571707e-5,5.705293993674912e-4,B,A,B,1001.5026666666663,35.90896665229036,447,915.4389640259133,1087.5663693074193,a,935.0626666666667,361.32,451.2221236145212,  b,TRUE
4TPP,Dose4,229.95466666666707,50.782947650472174,447,4.528186671033637,2.2736094052677736e-5,1.8838477929361555e-4,C,A,A,786.8653333333324,35.908966652290246,447,700.8016306925796,872.9290359740852,a,935.0626666666667,361.32,451.2221236145212, a ,TRUE
4TPP,Dose4,229.95466666666707,50.782947650472174,447,4.528186671033637,2.2736094052677736e-5,1.8838477929361555e-4,C,A,C,1016.8199999999995,35.908966652290346,447,930.7562973592464,1102.8837026407525,a,935.0626666666667,361.32,451.2221236145212,  b,TRUE
4TPP,Dose4,15.317333333333153,50.78294765047217,447,0.30162355755240877,0.9510935762537829,0.9999999299342638,C,B,B,1001.5026666666663,35.90896665229036,447,915.4389640259133,1087.5663693074193,a,935.0626666666667,361.32,451.2221236145212,  b,TRUE
4TPP,Dose4,15.317333333333153,50.78294765047217,447,0.30162355755240877,0.9510935762537829,0.9999999299342638,C,B,C,1016.8199999999995,35.908966652290346,447,930.7562973592464,1102.8837026407525,a,935.0626666666667,361.32,451.2221236145212,  b,TRUE
4TPP,Dose5,37.08666666666592,47.86961385051786,446,0.7747433848636469,0.7187367492944585,0.8932871026945414,C,B,B,1021.6680000000009,33.84892856648262,446,940.5409457188923,1102.7950542811095,a,1075.039420935412,648.88,416.86117157469613, a ,TRUE
4TPP,Dose5,37.08666666666592,47.86961385051786,446,0.7747433848636469,0.7187367492944585,0.8932871026945414,C,B,C,1058.7546666666667,33.8489285664827,446,977.627612385558,1139.8817209477754,a,1075.039420935412,648.88,416.86117157469613, ab,TRUE
4TPP,Dose5,123.49508724832131,47.94986472638779,446,2.575504393036576,0.02782610042584821,0.07604829540467417,A,B,B,1021.6680000000009,33.84892856648262,446,940.5409457188923,1102.7950542811095,a,1075.039420935412,648.88,416.86117157469613, a ,TRUE
4TPP,Dose5,123.49508724832131,47.94986472638779,446,2.575504393036576,0.02782610042584821,0.07604829540467417,A,B,A,1145.1630872483222,33.96232562973353,446,1063.764249779524,1226.5619247171203,a,1075.039420935412,648.88,416.86117157469613,  b,TRUE
4TPP,Dose5,86.40842058165539,47.94986472638795,446,1.8020576507299881,0.17006136124733928,0.31609019922099446,A,C,C,1058.7546666666667,33.8489285664827,446,977.627612385558,1139.8817209477754,a,1075.039420935412,648.88,416.86117157469613, ab,TRUE
4TPP,Dose5,86.40842058165539,47.94986472638795,446,1.8020576507299881,0.17006136124733928,0.31609019922099446,A,C,A,1145.1630872483222,33.96232562973353,446,1063.764249779524,1226.5619247171203,a,1075.039420935412,648.88,416.86117157469613,  b,TRUE
4TPP,Control,40.942000000000036,50.64791500252415,447,0.8083649642430414,0.6980364812189848,0.8780121522802652,B,C,C,942.9566666666663,35.81348415124472,447,857.121808750323,1028.7915245830095,a,1028.0168888888888,504.44,447.4103114055286, a ,TRUE
4TPP,Control,40.942000000000036,50.64791500252415,447,0.8083649642430414,0.6980364812189848,0.8780121522802652,B,C,B,983.8986666666663,35.81348415124474,447,898.063808750323,1069.7335245830095,a,1028.0168888888888,504.44,447.4103114055286, a ,TRUE
4TPP,Control,214.23866666666729,50.64791500252416,447,4.229960239350232,8.402855903555384e-5,5.705293993674912e-4,A,C,C,942.9566666666663,35.81348415124472,447,857.121808750323,1028.7915245830095,a,1028.0168888888888,504.44,447.4103114055286, a ,TRUE
4TPP,Control,214.23866666666729,50.64791500252416,447,4.229960239350232,8.402855903555384e-5,5.705293993674912e-4,A,C,A,1157.1953333333336,35.81348415124463,447,1071.3604754169905,1243.0301912496766,a,1028.0168888888888,504.44,447.4103114055286,  b,TRUE
4TPP,Control,173.29666666666725,50.647915002524165,447,3.42159527510719,0.0019617650941602394,0.008393781796324959,A,B,B,983.8986666666663,35.81348415124474,447,898.063808750323,1069.7335245830095,a,1028.0168888888888,504.44,447.4103114055286, a ,TRUE
4TPP,Control,173.29666666666725,50.647915002524165,447,3.42159527510719,0.0019617650941602394,0.008393781796324959,A,B,A,1157.1953333333336,35.81348415124463,447,1071.3604754169905,1243.0301912496766,a,1028.0168888888888,504.44,447.4103114055286,  b,TRUE
Aniline,Dose1,129.21666666666698,58.5205001931724,434,2.2080581375779613,0.07093173282133358,0.1645616201454939,A,C,C,1137.1226666666666,41.38024252502098,434,1037.934680068117,1236.3106532652164,a,1245.1913043478262,686.8799999999999,512.5311576274081, a ,TRUE
Aniline,Dose1,129.21666666666698,58.5205001931724,434,2.2080581375779613,0.07093173282133358,0.1645616201454939,A,C,A,1266.3393333333336,41.38024252502072,434,1167.1513467347845,1365.5273199318826,a,1245.1913043478262,686.8799999999999,512.5311576274081, ab,TRUE
Aniline,Dose1,203.23718734793147,59.892673064936396,434,3.3933564315551443,0.002172021046067285,0.009143507951992926,B,C,C,1137.1226666666666,41.38024252502098,434,1037.934680068117,1236.3106532652164,a,1245.1913043478262,686.8799999999999,512.5311576274081, a ,TRUE
Aniline,Dose1,203.23718734793147,59.892673064936396,434,3.3933564315551443,0.002172021046067285,0.009143507951992926,B,C,B,1340.3598540145981,43.29905097613351,434,1236.5725046448165,1444.1472033843797,a,1245.1913043478262,686.8799999999999,512.5311576274081,  b,TRUE
Aniline,Dose1,74.02052068126449,59.89267306493612,434,1.2358860757644068,0.43265255697922567,0.6256084064907362,B,A,A,1266.3393333333336,41.38024252502072,434,1167.1513467347845,1365.5273199318826,a,1245.1913043478262,686.8799999999999,512.5311576274081, ab,TRUE
Aniline,Dose1,74.02052068126449,59.89267306493612,434,1.2358860757644068,0.43265255697922567,0.6256084064907362,B,A,B,1340.3598540145981,43.29905097613351,434,1236.5725046448165,1444.1472033843797,a,1245.1913043478262,686.8799999999999,512.5311576274081,  b,TRUE
Aniline,Dose2,123.72400000000042,52.0347943570957,447,2.377716709149036,0.046810242771494814,0.11919486208156241,C,B,B,780.3753333333336,36.7941559475499,447,692.1900806901625,868.5605859765047,a,913.7333333333333,366.49499999999995,463.64859043463804, a  ,TRUE
Aniline,Dose2,123.72400000000042,52.0347943570957,447,2.377716709149036,0.046810242771494814,0.11919486208156241,C,B,C,904.099333333334,36.794155947549896,447,815.9140806901629,992.2845859765051,a,913.7333333333333,366.49499999999995,463.64859043463804,  b ,TRUE
Aniline,Dose2,276.3500000000009,52.03479435709572,447,5.310869455993467,5.158303485464089e-7,5.853553085678813e-6,A,B,B,780.3753333333336,36.7941559475499,447,692.1900806901625,868.5605859765047,a,913.7333333333333,366.49499999999995,463.64859043463804, a  ,TRUE
Aniline,Dose2,276.3500000000009,52.03479435709572,447,5.310869455993467,5.158303485464089e-7,5.853553085678813e-6,A,B,A,1056.7253333333344,36.79415594754979,447,968.5400806901637,1144.9105859765052,a,913.7333333333333,366.49499999999995,463.64859043463804,   c,TRUE
Aniline,Dose2,152.62600000000046,52.034794357095706,447,2.9331527468444327,0.009856095853912339,0.03298001304962975,A,C,C,904.099333333334,36.794155947549896,447,815.9140806901629,992.2845859765051,a,913.7333333333333,366.49499999999995,463.64859043463804,  b ,TRUE
Aniline,Dose2,152.62600000000046,52.034794357095706,447,2.9331527468444327,0.009856095853912339,0.03298001304962975,A,C,A,1056.7253333333344,36.79415594754979,447,968.5400806901637,1144.9105859765052,a,913.7333333333333,366.49499999999995,463.64859043463804,   c,TRUE
Aniline,Dose3,1.6233333333333133,55.83825133532506,447,0.029072066092913993,0.9995341349432967,0.9999999299342638,A,B,B,930.1833333333333,39.483606168807164,447,835.552224245707,1024.8144424209595,a,984.9806666666667,450.2049999999999,488.51200786704266, a ,TRUE
Aniline,Dose3,1.6233333333333133,55.83825133532506,447,0.029072066092913993,0.9995341349432967,0.9999999299342638,A,B,A,931.8066666666666,39.48360616880705,447,837.1755575790406,1026.4377757542927,a,984.9806666666667,450.2049999999999,488.51200786704266, a ,TRUE
Aniline,Dose3,162.76866666666697,55.83825133532504,447,2.915002937488022,0.01042004038334654,0.03464497503252799,C,B,B,930.1833333333333,39.483606168807164,447,835.552224245707,1024.8144424209595,a,984.9806666666667,450.2049999999999,488.51200786704266, a ,TRUE
Aniline,Dose3,162.76866666666697,55.83825133532504,447,2.915002937488022,0.01042004038334654,0.03464497503252799,C,B,C,1092.9520000000002,39.48360616880716,447,998.3208909123739,1187.5831090876266,a,984.9806666666667,450.2049999999999,488.51200786704266,  b,TRUE
Aniline,Dose3,161.14533333333367,55.83825133532505,447,2.885930871395108,0.011383877523273411,0.03690921780837715,C,A,A,931.8066666666666,39.48360616880705,447,837.1755575790406,1026.4377757542927,a,984.9806666666667,450.2049999999999,488.51200786704266, a ,TRUE
Aniline,Dose3,161.14533333333367,55.83825133532505,447,2.885930871395108,0.011383877523273411,0.03690921780837715,C,A,C,1092.9520000000002,39.48360616880716,447,998.3208909123739,1187.5831090876266,a,984.9806666666667,450.2049999999999,488.51200786704266,  b,TRUE
