plate_id,dose,Dose_mg_L,Group,endpoint,endpoint_value_norm
Fadrozole,Dose5,1e-4,A,ld_pearson,-67.36259217234262
Fadrozole,Dose5,1e-4,A,ld_pearson,-1.701262166826396
Fadrozole,Dose5,1e-4,A,ld_pearson,20.448857951022717
Fadrozole,Dose5,1e-4,B,ld_pearson,18.08743743901509
Fadrozole,Dose5,1e-4,B,ld_pearson,8.816293946547276
Fadrozole,Dose5,1e-4,B,ld_pearson,18.13091785400087
Fadrozole,Dose5,1e-4,C,ld_pearson,7.937687240318397
Fadrozole,Control,0,C,ld_pearson,-65.8629849906292
Fadrozole,Control,0,C,ld_pearson,14.759279602441168
Fadrozole,Control,0,A,ld_pearson,-11.933913128006765
Fadrozole,Control,0,A,ld_pearson,11.037718137938484
Fadrozole,Control,0,A,ld_pearson,-8.729502970932614
Fadrozole,Control,0,B,ld_pearson,6.592509246388943
Fadrozole,Control,0,B,ld_pearson,0
Fadrozole,Control,0,B,ld_pearson,-5.838280120994796
Fadrozole,Control,0,C,ld_pearson,10.76254647524975
Fadrozole,Dose1,1,C,ld_pearson,18.60226455457976
Fadrozole,Dose1,1,C,ld_pearson,-13.643745047900936
Fenitrothion,Dose1,1,A,ld_pearson,-26.919094176272964
Fenitrothion,Dose1,1,A,ld_pearson,-6.820174189462875
Fenitrothion,Dose1,1,A,ld_pearson,5.679627436921095
Fenitrothion,Dose1,1,B,ld_pearson,-22.57492510675229
Fenitrothion,Dose1,1,B,ld_pearson,5.794199569480398
Fenitrothion,Dose1,1,B,ld_pearson,14.506872238003822
Fenitrothion,Dose1,1,C,ld_pearson,12.133974369563319
Fenitrothion,Dose1,1,C,ld_pearson,-28.398257786795682
Fenitrothion,Dose1,1,C,ld_pearson,-20.28994888956605
Fenitrothion,Dose2,0.1,A,ld_pearson,5.113632879218272
Fenitrothion,Dose2,0.1,A,ld_pearson,-23.97993301731522
Fenitrothion,Dose2,0.1,A,ld_pearson,-5.7736166735449075
Fenitrothion,Dose2,0.1,B,ld_pearson,21.38096161680356
Fenitrothion,Dose2,0.1,B,ld_pearson,8.907475712141235
Fenitrothion,Dose2,0.1,B,ld_pearson,10.059593133161073
Fenitrothion,Dose2,0.1,C,ld_pearson,20.248408550729934
Fenitrothion,Dose2,0.1,C,ld_pearson,14.0638924162852
Fenitrothion,Dose3,0.01,C,ld_pearson,2.546011298422286
Fenitrothion,Dose3,0.01,A,ld_pearson,-12.274325968228865
Fenitrothion,Dose3,0.01,A,ld_pearson,6.622009295337932
Fenitrothion,Dose3,0.01,A,ld_pearson,-0.5399831951236678
Fenitrothion,Dose3,0.01,B,ld_pearson,-0.9557954019060304
Fenitrothion,Dose3,0.01,B,ld_pearson,-17.090673953653607
Fenitrothion,Dose3,0.01,B,ld_pearson,-11.184449898354572
Fenitrothion,Dose3,0.01,C,ld_pearson,-30.381855566563388
Fenitrothion,Dose3,0.01,C,ld_pearson,13.182424789442138
Fenitrothion,Dose4,0.001,C,ld_pearson,3.381072196135122
Fenitrothion,Dose4,0.001,A,ld_pearson,11.715913813615856
Fenitrothion,Dose4,0.001,A,ld_pearson,-71.98675525015427
Fenitrothion,Dose4,0.001,A,ld_pearson,22.84429720684554
Fenitrothion,Dose4,0.001,B,ld_pearson,13.014633271779786
Fenitrothion,Dose4,0.001,B,ld_pearson,21.25941627761098
Fenitrothion,Dose4,0.001,B,ld_pearson,19.023376565857262
Fenitrothion,Dose4,0.001,C,ld_pearson,0.3532370073254185
Fenitrothion,Dose4,0.001,C,ld_pearson,-1.7584980258588843
Fenitrothion,Dose5,1e-4,C,ld_pearson,11.758360139885667
Fenitrothion,Dose5,1e-4,A,ld_pearson,9.957186257599886
Fenitrothion,Dose5,1e-4,A,ld_pearson,-2.458372441536312
Fenitrothion,Dose5,1e-4,A,ld_pearson,15.571150753746778
Fenitrothion,Dose5,1e-4,B,ld_pearson,-52.198402135804365
Fenitrothion,Dose5,1e-4,B,ld_pearson,19.468145700534095
Fenitrothion,Dose5,1e-4,B,ld_pearson,-45.47829657619922
Fenitrothion,Dose5,1e-4,C,ld_pearson,10.065179552465025
Fenitrothion,Dose5,1e-4,C,ld_pearson,-1.604666226985188
Fenitrothion,Control,0,C,ld_pearson,-29.646299446060254
Fenitrothion,Control,0,A,ld_pearson,-5.665266142749644
Fenitrothion,Control,0,A,ld_pearson,15.226693046301818
Fenitrothion,Control,0,A,ld_pearson,5.207546640987658
Fenitrothion,Control,0,B,ld_pearson,-49.76066403442848
Fenitrothion,Control,0,B,ld_pearson,5.515482708546514
Fenitrothion,Control,0,B,ld_pearson,0
Fenitrothion,Control,0,C,ld_pearson,6.165037009309799
Fenitrothion,Control,0,C,ld_pearson,-85.842876336043
Fenitrothion,Dose2,0.1,C,ld_pearson,15.612919567063543
Fluoxetine,Dose1,0.1,A,ld_pearson,-36.25206902171286
Fluoxetine,Dose1,0.1,A,ld_pearson,-37.07773711169805
Fluoxetine,Dose1,0.1,A,ld_pearson,-9.085673170680238
Fluoxetine,Dose1,0.1,B,ld_pearson,12.475589836704032
Fluoxetine,Dose1,0.1,B,ld_pearson,-82.02900297761741
Fluoxetine,Dose1,0.1,B,ld_pearson,-8.57226612208764
Fluoxetine,Dose1,0.1,C,ld_pearson,-57.440572588193625
Fluoxetine,Dose1,0.1,C,ld_pearson,-41.396670397630906
Fluoxetine,Dose1,0.1,C,ld_pearson,-48.299100176299866
Fluoxetine,Dose2,0.01,A,ld_pearson,-29.42342574584609
Fluoxetine,Dose2,0.01,A,ld_pearson,-4.453262803582774
Fluoxetine,Dose2,0.01,A,ld_pearson,-2.1647869241244564
Fluoxetine,Dose2,0.01,B,ld_pearson,8.370079585202745
Fluoxetine,Dose2,0.01,B,ld_pearson,5.1118913271108966
Fluoxetine,Dose2,0.01,B,ld_pearson,5.177953273651752
Fluoxetine,Dose2,0.01,C,ld_pearson,-19.052846160736877
Fluoxetine,Dose2,0.01,C,ld_pearson,-34.031938688771106
Fluoxetine,Dose2,0.01,C,ld_pearson,-16.871019387168886
Fluoxetine,Dose3,0.001,A,ld_pearson,3.1421195563403614
Fluoxetine,Dose3,0.001,A,ld_pearson,-4.193628020144985
Fluoxetine,Dose3,0.001,A,ld_pearson,-8.725823209893619
Fluoxetine,Dose3,0.001,B,ld_pearson,-49.03245461697183
Fluoxetine,Dose3,0.001,B,ld_pearson,-43.70074649088438
Fluoxetine,Dose3,0.001,B,ld_pearson,-5.182163863874322
Fluoxetine,Dose3,0.001,C,ld_pearson,-36.12363334103902
Fluoxetine,Dose3,0.001,C,ld_pearson,-28.891245454634813
Fluoxetine,Dose3,0.001,C,ld_pearson,-41.75185953161685
Fluoxetine,Dose4,1e-4,A,ld_pearson,1.1559375078913092
Fluoxetine,Dose4,1e-4,A,ld_pearson,-12.315175568952696
Fluoxetine,Dose4,1e-4,A,ld_pearson,-78.83327063507056
Fluoxetine,Dose4,1e-4,B,ld_pearson,-1.6592729651271014
Fluoxetine,Dose4,1e-4,B,ld_pearson,-32.552794856191696
Fluoxetine,Dose4,1e-4,B,ld_pearson,-19.303115388515195
Fluoxetine,Dose4,1e-4,C,ld_pearson,0.239231578442741
Fluoxetine,Dose4,1e-4,C,ld_pearson,8.778640753977385
Fluoxetine,Dose4,1e-4,C,ld_pearson,-27.326803050175485
Fluoxetine,Dose5,1e-5,A,ld_pearson,5.69935008556925
Fluoxetine,Dose5,1e-5,A,ld_pearson,9.191022637649098
Fluoxetine,Dose5,1e-5,A,ld_pearson,-35.45895222392302
Fluoxetine,Dose5,1e-5,B,ld_pearson,1.743620775447738
Fluoxetine,Dose5,1e-5,B,ld_pearson,-39.06226789229264
Fluoxetine,Dose5,1e-5,B,ld_pearson,9.369885479648943
Fluoxetine,Dose5,1e-5,C,ld_pearson,-28.10499487591163
Fluoxetine,Dose5,1e-5,C,ld_pearson,-88.20376516663586
Fluoxetine,Dose5,1e-5,C,ld_pearson,-37.715007425825995
Fluoxetine,Control,0,A,ld_pearson,7.14986412765748
Fluoxetine,Control,0,A,ld_pearson,-0.7884739221392891
Fluoxetine,Control,0,A,ld_pearson,-29.09679206658879
Fluoxetine,Control,0,B,ld_pearson,0
Fluoxetine,Control,0,B,ld_pearson,4.120864134885622
Fluoxetine,Control,0,B,ld_pearson,8.45301519597821
Fluoxetine,Control,0,C,ld_pearson,5.787838728419729
Fluoxetine,Control,0,C,ld_pearson,-32.23918650158508
Fluoxetine,Control,0,C,ld_pearson,-9.086448414719086
Flutamide,Dose1,1,A,ld_pearson,-57.45619015618615
Flutamide,Dose1,1,A,ld_pearson,25.78546812671101
Flutamide,Dose1,1,A,ld_pearson,-44.2990995847404
Flutamide,Dose1,1,B,ld_pearson,26.24397348888634
Flutamide,Dose1,1,B,ld_pearson,-58.988901072440214
Flutamide,Dose1,1,B,ld_pearson,-9.65715710430085
Flutamide,Dose1,1,C,ld_pearson,23.82849874083159
Flutamide,Dose1,1,C,ld_pearson,13.891199071617777
Flutamide,Dose2,0.1,C,ld_pearson,5.4086054208298435
Flutamide,Dose2,0.1,A,ld_pearson,-65.99394814136227
Flutamide,Dose2,0.1,A,ld_pearson,-9.694747086677282
Flutamide,Dose2,0.1,A,ld_pearson,10.906294197298621
Flutamide,Dose2,0.1,B,ld_pearson,28.937350731223518
Flutamide,Dose2,0.1,B,ld_pearson,31.53344995912221
Flutamide,Dose2,0.1,B,ld_pearson,30.18978103696506
Flutamide,Dose2,0.1,C,ld_pearson,-38.13110217904136
Flutamide,Dose2,0.1,C,ld_pearson,-46.39662925161316
Flutamide,Dose3,0.01,C,ld_pearson,21.025141715304542
Flutamide,Dose3,0.01,A,ld_pearson,3.625666429592144
Flutamide,Dose3,0.01,A,ld_pearson,12.862440076568632
Flutamide,Dose3,0.01,A,ld_pearson,-3.9128392962659575
Flutamide,Dose3,0.01,B,ld_pearson,8.673244320076805
Flutamide,Dose3,0.01,B,ld_pearson,15.380323274632104
Flutamide,Dose3,0.01,B,ld_pearson,-4.097485158427105
Flutamide,Dose3,0.01,C,ld_pearson,4.532642893541805
Flutamide,Dose3,0.01,C,ld_pearson,9.047804107814514
Flutamide,Dose4,0.001,C,ld_pearson,-26.554984343178347
Flutamide,Dose4,0.001,A,ld_pearson,24.126676268302433
Flutamide,Dose4,0.001,A,ld_pearson,29.420354501833486
Flutamide,Dose4,0.001,A,ld_pearson,37.042667707210285
Flutamide,Dose4,0.001,B,ld_pearson,32.62003516841517
Flutamide,Dose4,0.001,B,ld_pearson,10.845373220853105
Flutamide,Dose4,0.001,B,ld_pearson,45.38444128338256
Flutamide,Dose4,0.001,C,ld_pearson,14.45689915742932
Flutamide,Dose4,0.001,C,ld_pearson,-16.098709779955527
Flutamide,Dose5,1e-4,C,ld_pearson,16.662964078032758
Flutamide,Dose5,1e-4,A,ld_pearson,11.645037893049164
Flutamide,Dose5,1e-4,A,ld_pearson,11.96500503778249
Flutamide,Dose5,1e-4,A,ld_pearson,31.955567031988267
Flutamide,Dose5,1e-4,B,ld_pearson,-18.22437539403252
Flutamide,Dose5,1e-4,B,ld_pearson,-37.73672127036165
Flutamide,Dose5,1e-4,B,ld_pearson,-84.63435859658432
Flutamide,Dose5,1e-4,C,ld_pearson,-3.898873020062382
Flutamide,Dose5,1e-4,C,ld_pearson,-11.134191104496125
Flutamide,Control,0,C,ld_pearson,0.4032206299643377
Flutamide,Control,0,A,ld_pearson,-35.820441763863855
Flutamide,Control,0,A,ld_pearson,0
Flutamide,Control,0,A,ld_pearson,3.4919686990163115
Flutamide,Control,0,B,ld_pearson,30.956110014868784
Flutamide,Control,0,B,ld_pearson,-12.607143050513798
Flutamide,Control,0,B,ld_pearson,-46.8099674388958
Flutamide,Control,0,C,ld_pearson,-0.09472873554661021
Flutamide,Control,0,C,ld_pearson,4.346968562991705
Flutamide,Dose1,1,C,ld_pearson,-12.604139221859086
Glyphosate,Dose1,1,A,ld_pearson,-29.562819200280842
Glyphosate,Dose1,1,A,ld_pearson,4.857759328986688
Glyphosate,Dose1,1,A,ld_pearson,17.7688154976033
Glyphosate,Dose1,1,B,ld_pearson,-60.29717659330378
Glyphosate,Dose1,1,B,ld_pearson,-45.6902963209571
Glyphosate,Dose1,1,B,ld_pearson,16.22715567606616
Glyphosate,Dose1,1,C,ld_pearson,10.894627802629458
Glyphosate,Dose1,1,C,ld_pearson,-15.032462688067184
Glyphosate,Dose1,1,C,ld_pearson,9.775563830819294
Glyphosate,Dose2,0.1,A,ld_pearson,-4.614079012955216
Glyphosate,Dose2,0.1,A,ld_pearson,-20.018472895920098
Glyphosate,Dose2,0.1,A,ld_pearson,11.449822539127567
Glyphosate,Dose2,0.1,B,ld_pearson,35.13170480687674
Glyphosate,Dose2,0.1,B,ld_pearson,-68.99790457544094
Glyphosate,Dose2,0.1,B,ld_pearson,-45.27773364516977
Glyphosate,Dose2,0.1,C,ld_pearson,-4.226785788921035
Glyphosate,Dose2,0.1,C,ld_pearson,-54.530585846539864
Glyphosate,Dose2,0.1,C,ld_pearson,17.819287697112827
Glyphosate,Dose3,0.01,A,ld_pearson,-60.09577785842029
Glyphosate,Dose3,0.01,A,ld_pearson,13.201078532315023
Glyphosate,Dose3,0.01,A,ld_pearson,19.99745718092494
Glyphosate,Dose3,0.01,B,ld_pearson,9.059298221262097
Glyphosate,Dose3,0.01,B,ld_pearson,-32.42201060734136
Glyphosate,Dose3,0.01,B,ld_pearson,21.69372025112932
Glyphosate,Dose3,0.01,C,ld_pearson,10.489948556840417
Glyphosate,Dose3,0.01,C,ld_pearson,19.03567724977107
Glyphosate,Dose3,0.01,C,ld_pearson,17.21872677801477
Glyphosate,Dose4,0.001,A,ld_pearson,-4.869859655659724
Glyphosate,Dose4,0.001,A,ld_pearson,9.827372235678354
Glyphosate,Dose4,0.001,A,ld_pearson,6.622945835703732
Glyphosate,Dose4,0.001,B,ld_pearson,7.99532123175824
Glyphosate,Dose4,0.001,B,ld_pearson,6.131571564148828
Glyphosate,Dose4,0.001,B,ld_pearson,-12.711045807329441
Glyphosate,Dose4,0.001,C,ld_pearson,-1.013399517168807
Glyphosate,Dose4,0.001,C,ld_pearson,3.12445346592132
Glyphosate,Dose4,0.001,C,ld_pearson,-13.510834844088137
Glyphosate,Dose5,1e-4,A,ld_pearson,-92.76309624768965
Glyphosate,Dose5,1e-4,A,ld_pearson,-43.27775619020981
Glyphosate,Dose5,1e-4,A,ld_pearson,-0.584042669655787
Glyphosate,Dose5,1e-4,B,ld_pearson,1.1890996846659334
Glyphosate,Dose5,1e-4,B,ld_pearson,-56.599614226795836
Glyphosate,Dose5,1e-4,B,ld_pearson,9.025033160255887
Glyphosate,Dose5,1e-4,C,ld_pearson,4.129997618455917
Glyphosate,Dose5,1e-4,C,ld_pearson,-10.620315274994468
Glyphosate,Dose5,1e-4,C,ld_pearson,18.565652129656684
Glyphosate,Control,0,A,ld_pearson,-11.336471187587108
Glyphosate,Control,0,A,ld_pearson,-53.96981687417347
Glyphosate,Control,0,A,ld_pearson,-8.843275988935005
Glyphosate,Control,0,B,ld_pearson,4.382277594089118
Glyphosate,Control,0,B,ld_pearson,11.694326577171665
Glyphosate,Control,0,B,ld_pearson,-3.0578164658178792
Glyphosate,Control,0,C,ld_pearson,12.365830348124845
Glyphosate,Control,0,C,ld_pearson,0
Glyphosate,Control,0,C,ld_pearson,0.03511527030366324
Prochloraz,Dose1,1,A,ld_pearson,3.6174379834321684
Prochloraz,Dose1,1,A,ld_pearson,-68.90410135285633
Prochloraz,Dose1,1,A,ld_pearson,0.6302996001948742
Prochloraz,Dose1,1,B,ld_pearson,-7.157850269052034
Prochloraz,Dose1,1,B,ld_pearson,-17.656975895120837
Prochloraz,Dose1,1,B,ld_pearson,16.039212146263708
Prochloraz,Dose1,1,C,ld_pearson,-67.55901351445675
Prochloraz,Dose1,1,C,ld_pearson,-35.14297249481528
Prochloraz,Dose1,1,C,ld_pearson,-99.52463869985603
Prochloraz,Dose2,0.1,A,ld_pearson,16.720187727326802
Prochloraz,Dose2,0.1,A,ld_pearson,18.961903815382158
Prochloraz,Dose2,0.1,A,ld_pearson,-19.222979289268295
Prochloraz,Dose2,0.1,B,ld_pearson,6.504011544821793
Prochloraz,Dose2,0.1,B,ld_pearson,13.780572753966823
Prochloraz,Dose2,0.1,B,ld_pearson,-96.1974772228782
Prochloraz,Dose2,0.1,C,ld_pearson,-19.833892122744942
Prochloraz,Dose2,0.1,C,ld_pearson,17.821367351083993
Prochloraz,Dose2,0.1,C,ld_pearson,9.238630441469752
Prochloraz,Dose3,0.01,A,ld_pearson,19.940988872664377
Prochloraz,Dose3,0.01,A,ld_pearson,5.460040944558472
Prochloraz,Dose3,0.01,A,ld_pearson,-42.75105973460677
Prochloraz,Dose3,0.01,B,ld_pearson,20.260075516998356
Prochloraz,Dose3,0.01,B,ld_pearson,-17.728625283499724
Prochloraz,Dose3,0.01,B,ld_pearson,14.930692366969424
Prochloraz,Dose3,0.01,C,ld_pearson,-2.6119130558388832
Prochloraz,Dose3,0.01,C,ld_pearson,5.235725633703709
Prochloraz,Dose3,0.01,C,ld_pearson,-7.071619522050838
Prochloraz,Dose4,0.001,A,ld_pearson,-19.624606125152695
Prochloraz,Dose4,0.001,A,ld_pearson,21.140512085634583
Prochloraz,Dose4,0.001,A,ld_pearson,23.26316226473581
Prochloraz,Dose4,0.001,B,ld_pearson,18.848199900617942
Prochloraz,Dose4,0.001,B,ld_pearson,8.458358357960691
Prochloraz,Dose4,0.001,B,ld_pearson,15.058651519475674
Prochloraz,Dose4,0.001,C,ld_pearson,-19.152010138424203
Prochloraz,Dose4,0.001,C,ld_pearson,8.096365970780269
Prochloraz,Dose4,0.001,C,ld_pearson,15.112521316050163
Prochloraz,Dose5,1e-4,A,ld_pearson,12.32574083284534
Prochloraz,Dose5,1e-4,A,ld_pearson,15.379670471979566
Prochloraz,Dose5,1e-4,A,ld_pearson,20.579960806963513
Prochloraz,Dose5,1e-4,B,ld_pearson,-12.45929726490425
Prochloraz,Dose5,1e-4,B,ld_pearson,-18.460851715836284
Prochloraz,Dose5,1e-4,B,ld_pearson,3.130642216080332
Prochloraz,Dose5,1e-4,C,ld_pearson,9.049519152970745
Prochloraz,Dose5,1e-4,C,ld_pearson,-7.9071451477425825
Prochloraz,Dose5,1e-4,C,ld_pearson,-31.422519787601914
Prochloraz,Control,0,A,ld_pearson,-40.01862765212309
Prochloraz,Control,0,A,ld_pearson,-18.944208444610396
Prochloraz,Control,0,A,ld_pearson,0
Prochloraz,Control,0,B,ld_pearson,21.77663018392748
Prochloraz,Control,0,B,ld_pearson,-16.331703302418603
Prochloraz,Control,0,B,ld_pearson,20.71796718681098
Prochloraz,Control,0,C,ld_pearson,-5.889775626805886
Prochloraz,Control,0,C,ld_pearson,9.177286112495693
Prochloraz,Control,0,C,ld_pearson,8.497903592031292
SDS,Dose1,0.1,A,ld_pearson,2.815507370488504
SDS,Dose1,0.1,A,ld_pearson,-10.244157784267372
SDS,Dose1,0.1,A,ld_pearson,-13.299014105581037
SDS,Dose1,0.1,B,ld_pearson,-81.85758282543324
SDS,Dose1,0.1,B,ld_pearson,-1.5373116073017457
SDS,Dose1,0.1,B,ld_pearson,11.613845564367836
SDS,Dose1,0.1,C,ld_pearson,-42.35161506714443
SDS,Dose1,0.1,C,ld_pearson,8.371123419424393
SDS,Dose2,0.01,C,ld_pearson,-34.67442580120658
SDS,Dose2,0.01,A,ld_pearson,-18.60281273436138
SDS,Dose2,0.01,A,ld_pearson,-91.76957952045838
SDS,Dose2,0.01,A,ld_pearson,-55.407353720166306
SDS,Dose2,0.01,B,ld_pearson,12.911440929070395
SDS,Dose2,0.01,B,ld_pearson,10.526337307161043
SDS,Dose2,0.01,B,ld_pearson,-44.10133078895009
SDS,Dose2,0.01,C,ld_pearson,-11.599383545345745
SDS,Dose2,0.01,C,ld_pearson,9.828127325284726
SDS,Dose3,0.001,C,ld_pearson,7.367346463983964
SDS,Dose3,0.001,A,ld_pearson,8.933239875460089
SDS,Dose3,0.001,A,ld_pearson,16.38941387575865
SDS,Dose3,0.001,A,ld_pearson,0.500492564481192
SDS,Dose3,0.001,B,ld_pearson,-3.7778414920413184
SDS,Dose3,0.001,B,ld_pearson,12.953822677273806
SDS,Dose3,0.001,B,ld_pearson,-59.60092316391517
SDS,Dose3,0.001,C,ld_pearson,-36.062206131337724
SDS,Dose3,0.001,C,ld_pearson,2.761622007922938
SDS,Dose4,1e-4,C,ld_pearson,7.425499635504565
SDS,Dose4,1e-4,A,ld_pearson,-8.285114130067072
SDS,Dose4,1e-4,A,ld_pearson,-55.86726707463423
SDS,Dose4,1e-4,A,ld_pearson,-28.69929504300748
SDS,Dose4,1e-4,B,ld_pearson,-12.501014518547422
SDS,Dose4,1e-4,B,ld_pearson,-10.06313371258284
SDS,Dose4,1e-4,B,ld_pearson,0.21700035186907485
SDS,Dose4,1e-4,C,ld_pearson,16.16739919789123
SDS,Dose4,1e-4,C,ld_pearson,-37.65804225498304
SDS,Dose5,1e-5,C,ld_pearson,-31.985375387035035
SDS,Dose5,1e-5,A,ld_pearson,-37.928807243331605
SDS,Dose5,1e-5,A,ld_pearson,-13.776465139222367
SDS,Dose5,1e-5,A,ld_pearson,4.357678467707984
SDS,Dose5,1e-5,B,ld_pearson,9.081044933307084
SDS,Dose5,1e-5,B,ld_pearson,-39.60798299015226
SDS,Dose5,1e-5,B,ld_pearson,-75.48110106585818
SDS,Dose5,1e-5,C,ld_pearson,-12.531238317514195
SDS,Dose5,1e-5,C,ld_pearson,11.057866457382005
SDS,Control,0,C,ld_pearson,-42.80993995109036
SDS,Control,0,A,ld_pearson,11.426408921542048
SDS,Control,0,A,ld_pearson,6.7551223775653
SDS,Control,0,A,ld_pearson,6.8219948043403775
SDS,Control,0,B,ld_pearson,0
SDS,Control,0,B,ld_pearson,-11.769098947600725
SDS,Control,0,B,ld_pearson,-34.24703311742368
SDS,Control,0,C,ld_pearson,-37.81481929252962
SDS,Control,0,C,ld_pearson,6.970246359110547
SDS,Dose1,0.1,C,ld_pearson,-25.709016027990543
TEG,Dose1,1000,A,ld_pearson,13.870500209704105
TEG,Dose1,1000,A,ld_pearson,-4.072579000551741
TEG,Dose1,1000,A,ld_pearson,10.025511328172954
TEG,Dose1,1000,B,ld_pearson,10.685669996096976
TEG,Dose1,1000,B,ld_pearson,-9.810775924988505
TEG,Dose1,1000,B,ld_pearson,-32.162671241900654
TEG,Dose1,1000,C,ld_pearson,14.353033786987538
TEG,Dose1,1000,C,ld_pearson,-3.143485244950085
TEG,Dose2,100,C,ld_pearson,2.039335432674406
TEG,Dose2,100,A,ld_pearson,-2.0901367640868074
TEG,Dose2,100,A,ld_pearson,11.247886749256281
TEG,Dose2,100,A,ld_pearson,-8.663480970513277
TEG,Dose2,100,B,ld_pearson,4.877933735416363
TEG,Dose2,100,B,ld_pearson,-5.893885461010726
TEG,Dose2,100,B,ld_pearson,2.550498779180785
TEG,Dose2,100,C,ld_pearson,-27.673343409429762
TEG,Dose2,100,C,ld_pearson,-23.488776938660124
TEG,Dose3,10,C,ld_pearson,0.25451852643520567
TEG,Dose3,10,A,ld_pearson,-10.889275895480694
TEG,Dose3,10,A,ld_pearson,-20.298936002058227
TEG,Dose3,10,A,ld_pearson,0.6390855227538879
TEG,Dose3,10,B,ld_pearson,-26.76413323956966
TEG,Dose3,10,B,ld_pearson,-14.584527471447416
TEG,Dose3,10,B,ld_pearson,-99.09775358553121
TEG,Dose3,10,C,ld_pearson,10.905137671598368
TEG,Dose3,10,C,ld_pearson,-5.868072838248381
TEG,Dose4,1,C,ld_pearson,2.4490337390439265
TEG,Dose4,1,A,ld_pearson,-4.488203024712519
TEG,Dose4,1,A,ld_pearson,3.961390296379278
TEG,Dose4,1,A,ld_pearson,-5.480943564155055
TEG,Dose4,1,B,ld_pearson,3.5237139758327487
TEG,Dose4,1,B,ld_pearson,4.753313423584785
TEG,Dose4,1,B,ld_pearson,-13.378221956748547
TEG,Dose4,1,C,ld_pearson,-65.88835540927415
TEG,Dose4,1,C,ld_pearson,6.936744492510087
TEG,Dose5,0.1,C,ld_pearson,-6.568081179692257
TEG,Dose5,0.1,A,ld_pearson,7.0690138119515495
TEG,Dose5,0.1,A,ld_pearson,13.010526574921187
TEG,Dose5,0.1,A,ld_pearson,0.30573802251578286
TEG,Dose5,0.1,B,ld_pearson,-21.300529180516207
TEG,Dose5,0.1,B,ld_pearson,13.386961392273378
TEG,Dose5,0.1,B,ld_pearson,-78.17300140804572
TEG,Dose5,0.1,C,ld_pearson,-3.726248750923901
TEG,Dose5,0.1,C,ld_pearson,-100
TEG,Control,0,C,ld_pearson,-8.21076539235112
TEG,Control,0,A,ld_pearson,-97.55448645027637
TEG,Control,0,A,ld_pearson,6.338671832994365
TEG,Control,0,A,ld_pearson,0
TEG,Control,0,B,ld_pearson,-0.9669866889347389
TEG,Control,0,B,ld_pearson,0.1643294815737022
TEG,Control,0,B,ld_pearson,10.194962628091432
TEG,Control,0,C,ld_pearson,0.5477083737011554
TEG,Dose1,1000,C,ld_pearson,-25.98286830030493
TEG,Control,0,C,ld_pearson,-4.975232184362639
TGSH,Dose1,1,A,ld_pearson,27.208511458222787
TGSH,Dose1,1,A,ld_pearson,12.202895169292091
TGSH,Dose1,1,A,ld_pearson,-13.900722317717708
TGSH,Dose1,1,B,ld_pearson,14.540363689686586
TGSH,Dose1,1,B,ld_pearson,22.722572593045328
TGSH,Dose1,1,B,ld_pearson,26.581150325354614
TGSH,Dose1,1,C,ld_pearson,-31.774933479002783
TGSH,Dose1,1,C,ld_pearson,12.04773372182568
TGSH,Dose1,1,C,ld_pearson,-42.798046771866694
TGSH,Dose2,0.1,A,ld_pearson,21.77423935511176
TGSH,Dose2,0.1,A,ld_pearson,-20.803892573529197
TGSH,Dose2,0.1,A,ld_pearson,23.03087222502596
TGSH,Dose2,0.1,B,ld_pearson,3.506123627505204
TGSH,Dose2,0.1,B,ld_pearson,25.22235042206782
TGSH,Dose2,0.1,B,ld_pearson,-16.881680678934813
TGSH,Dose2,0.1,C,ld_pearson,-2.345143660139996
TGSH,Dose2,0.1,C,ld_pearson,-82.0594688602197
TGSH,Dose2,0.1,C,ld_pearson,10.716862750241944
TGSH,Dose3,0.01,A,ld_pearson,10.090946038063976
TGSH,Dose3,0.01,A,ld_pearson,-24.806961393072996
TGSH,Dose3,0.01,A,ld_pearson,-46.704787573969284
TGSH,Dose3,0.01,B,ld_pearson,-3.697016664580701
TGSH,Dose3,0.01,B,ld_pearson,-47.63570528305904
TGSH,Dose3,0.01,B,ld_pearson,22.37479430767513
TGSH,Dose3,0.01,C,ld_pearson,-12.62539165657256
TGSH,Dose3,0.01,C,ld_pearson,32.15629843037294
TGSH,Dose3,0.01,C,ld_pearson,-89.66452085101216
TGSH,Dose4,0.001,A,ld_pearson,28.160765412638114
TGSH,Dose4,0.001,A,ld_pearson,-27.521279672791223
TGSH,Dose4,0.001,A,ld_pearson,-88.09433028255052
TGSH,Dose4,0.001,B,ld_pearson,14.303614932879483
TGSH,Dose4,0.001,B,ld_pearson,6.998364633937342
TGSH,Dose4,0.001,B,ld_pearson,-44.60462382598386
TGSH,Dose4,0.001,C,ld_pearson,7.516123145335271
TGSH,Dose4,0.001,C,ld_pearson,12.64160227572097
TGSH,Dose4,0.001,C,ld_pearson,-10.750861096207217
TGSH,Dose5,1e-4,A,ld_pearson,-13.341194963591747
TGSH,Dose5,1e-4,A,ld_pearson,1.1169502705791245
TGSH,Dose5,1e-4,A,ld_pearson,27.648589491158333
TGSH,Dose5,1e-4,B,ld_pearson,-0.6636711778387792
TGSH,Dose5,1e-4,B,ld_pearson,5.980977115936696
TGSH,Dose5,1e-4,B,ld_pearson,-11.21379457241936
