plate_id,Dose,Group,emmean,SE,df,lower.CL,upper.CL,.group,mean_totaldist,percent15,sd,legacy_group
BPA,Dose4,A,828.7713333333332,32.56854739567115,447,750.7136769924055,906.828989674261,a,786.294,330.83500000000004,400.3728402516033, a
BPA,Dose5,A,641.582,28.835571883652978,447,572.4712369947248,710.6927630052752,a,795.4131111111111,387.235,374.09192286685266, a  
BPA,Dose5,C,795.748,28.835571883653056,447,726.6372369947246,864.8587630052755,a,795.4131111111111,387.235,374.09192286685266,  b 
BPA,Dose5,B,948.909333333334,28.835571883653063,447,879.7985703280585,1018.0200963386094,a,795.4131111111111,387.235,374.09192286685266,   c
BPA,Control,C,830.4786666666679,30.054963654435735,447,758.4453642360892,902.5119690972466,a,903.6251111111111,487.85,370.9203847430286, a
BPA,Control,A,936.4900000000015,30.05496365443565,447,864.4566975694229,1008.5233024305801,a,903.6251111111111,487.85,370.9203847430286, a
BPA,Control,B,943.9066666666679,30.054963654435742,447,871.8733642360892,1015.9399690972466,a,903.6251111111111,487.85,370.9203847430286, a
BPAF,Dose1,C,729.4640000000027,35.064468752215646,441,645.4200213840712,813.5079786159341,a,915.5772522522523,461.46000000000004,467.86129159411854, a 
BPAF,Dose1,B,851.033999999999,35.0644687522158,441,766.9900213840672,935.0779786159308,a,915.5772522522523,461.46000000000004,467.86129159411854, a 
BPAF,Dose1,A,1176.67777777778,35.78752356028925,441,1090.9007512934406,1262.4548042621193,a,915.5772522522523,461.46000000000004,467.86129159411854,  b
BPAF,Dose2,B,881.243333333335,31.96417007615531,446,804.63355362566665,957.8531130410034,a,975.9173719376392,537.26,397.9302527849205, a 
BPAF,Dose2,C,979.9393333333338,31.96417007615538,446,903.3295536256652,1056.5491130410023,a,975.9173719376392,537.26,397.9302527849205, ab
BPAF,Dose2,A,1067.1778523489938,32.07125302292478,446,990.3114227441777,1144.04428195381,a,975.9173719376392,537.26,397.9302527849205,  b
BPAF,Dose3,C,920.7386666666677,35.97275547232159,447,834.5220801489673,1006.955253184368,a,973.3037777777778,547.6199999999999,441.35435859643025, a
BPAF,Dose3,B,983.7393333333343,35.972755472321595,447,897.522746815634,1069.9559198510347,a,973.3037777777778,547.6199999999999,441.35435859643025, a
BPAF,Dose3,A,1015.4333333333349,35.97275547232149,447,929.2167468156348,1101.649919851035,a,973.3037777777778,547.6199999999999,441.35435859643025, a
BPAF,Dose4,C,804.7033333333331,38.272433185716814,438,712.9679768286665,896.4386898379998,a,914.0448979591837,285.1,474.31375440309074, a 
BPAF,Dose4,B,959.829999999999,38.27243318571686,438,868.0946434953322,1051.5653565046657,a,914.0448979591837,285.1,474.31375440309074, ab
BPAF,Dose4,A,981.6581560283682,39.475000733768425,438,887.0403602963303,1076.2759517604063,a,914.0448979591837,285.1,474.31375440309074,  b
BPAF,Dose5,B,886.2226666666675,40.03492109488083,447,790.270210620816,982.1751227125189,a,1007.3811111111111,480.65999999999997,497.6841036831459, a 
BPAF,Dose5,A,1029.562666666668,40.03492109488071,447,933.6102106208169,1125.5151227125193,a,1007.3811111111111,480.65999999999997,497.6841036831459, ab
BPAF,Dose5,C,1106.358000000001,40.03492109488082,447,1010.4055439541496,1202.3104560458526,a,1007.3811111111111,480.65999999999997,497.6841036831459,  b
BPAF,Control,B,856.1299999999993,39.98260672210246,447,760.3029268053514,951.9570731946473,a,979.0462222222222,394.28,514.3076691309388, a 
BPAF,Control,C,875.378666666666,39.982606722102446,447,779.5515934720181,971.205739861314,a,979.0462222222222,394.28,514.3076691309388, a 
BPAF,Control,A,1205.63,39.98260672210234,447,1109.8029268053524,1301.4570731946478,a,979.0462222222222,394.28,514.3076691309388,  b
ClofibricAcid,Dose1,B,1030.8473333333322,31.56833577161636,447,955.1869031956538,1106.5077634710105,a,1113.9386666666667,720.2149999999999,394.1257812725489, a 
ClofibricAcid,Dose1,C,1087.8406666666656,31.568335771616354,447,1012.1802365289872,1163.501096804344,a,1113.9386666666667,720.2149999999999,394.1257812725489, ab
ClofibricAcid,Dose1,A,1223.1279999999995,31.568335771616265,447,1147.4675698623214,1298.7884301376776,a,1113.9386666666667,720.2149999999999,394.1257812725489,  b
ClofibricAcid,Dose2,B,896.1993333333337,36.258804211644765,444,809.2949601410078,983.1037065256596,a,929.169351230425,399.83,444.96859926022313, a
ClofibricAcid,Dose2,A,905.1133333333341,36.258804211644645,444,818.2089601410086,992.0177065256597,a,929.169351230425,399.83,444.96859926022313, a
ClofibricAcid,Dose2,C,987.3591836734695,36.6269233368134,444,899.5725099605265,1075.1458573864124,a,929.169351230425,399.83,444.96859926022313, a
ClofibricAcid,Dose3,C,776.7146666666652,33.55100518604898,447,696.3023350729819,857.1269982603484,a,959.6713333333333,506.455,430.7383388161053, a 
ClofibricAcid,Dose3,B,1019.6419999999988,33.551005186049,447,939.2296684063156,1100.054331593682,a,959.6713333333333,506.455,430.7383388161053,  b
ClofibricAcid,Dose3,A,1082.6573333333322,33.5510051860489,447,1002.2450017396492,1163.069664927015,a,959.6713333333333,506.455,430.7383388161053,  b
ClofibricAcid,Dose4,C,932.5613333333331,31.297990868102357,447,857.5488439624211,1007.5738227042451,a,999.052,603.03,389.2879708374673, a 
ClofibricAcid,Dose4,B,964.7386666666665,31.297990868102367,447,889.7261772957544,1039.7511560375785,a,999.052,603.03,389.2879708374673, ab
ClofibricAcid,Dose4,A,1099.8560000000004,31.297990868102275,447,1024.8435106290885,1174.8684893709124,a,999.052,603.03,389.2879708374673,  b
ClofibricAcid,Dose5,C,894.5959999999991,39.056663121258026,446,800.9873641209069,988.2046358790913,a,966.6812917594655,363.98,482.7985053747346, a
ClofibricAcid,Dose5,A,939.5726666666657,39.05666312125822,446,845.964030787573,1033.1813025457582,a,966.6812917594655,363.98,482.7985053747346, a
ClofibricAcid,Dose5,B,1066.5409395973147,39.18750658029475,446,972.6187060696958,1160.4631731249337,a,966.6812917594655,363.98,482.7985053747346, a
ClofibricAcid,Control,C,716.3593333333337,36.70028918375871,447,628.399052946396,804.3196137202714,a,838.7786666666667,284.09999999999997,477.72471374986895, a 
ClofibricAcid,Control,A,728.8273333333337,36.70028918375861,447,640.8670529463963,816.7876137202712,a,838.7786666666667,284.09999999999997,477.72471374986895, a 
ClofibricAcid,Control,B,1071.1493333333342,36.70028918375873,447,983.1890529463965,1159.109613720272,a,838.7786666666667,284.09999999999997,477.72471374986895,  b
DES,Dose1,C,999.8779999999995,36.41610441182498,447,912.5988306554252,1087.1571693445737,a,1069.5757777777778,655.02,452.08704196202393, a 
DES,Dose1,B,1027.8819999999996,36.41610441182499,447,940.6028306554254,1115.1611693445739,a,1069.5757777777778,655.02,452.08704196202393, ab
DES,Dose1,A,1180.9673333333333,36.41610441182488,447,1093.6881639887592,1268.2465026779073,a,1069.5757777777778,655.02,452.08704196202393,  b
DES,Dose2,B,938.1186666666666,41.98062271202147,447,837.5029105869629,1038.7344227463702,a,993.9648888888889,468.96,515.3326108339769, a
DES,Dose2,A,986.718,41.980622712021344,447,886.1022439202966,1087.3337560797033,a,993.9648888888889,468.96,515.3326108339769, a
DES,Dose2,C,1057.0580000000002,41.98062271202146,447,956.4422439202965,1157.673756079704,a,993.9648888888889,468.96,515.3326108339769, a
DES,Dose3,C,859.5813333333326,43.353460129682986,447,755.6752717310059,963.4873949356594,a,931.4557777777778,353.41499999999996,533.9065909518872, a
DES,Dose3,B,915.5619999999992,43.353460129682986,447,811.6559383976725,1019.468061602326,a,931.4557777777778,353.41499999999996,533.9065909518872, a
DES,Dose3,A,1019.2239999999996,43.353460129682865,447,915.3179383976731,1123.1300616023261,a,931.4557777777778,353.41499999999996,533.9065909518872, a
DES,Dose4,A,782.413333333334,33.34780098406458,447,702.4880251113975,862.3386415552704,a,811.9604444444444,364.34499999999997,408.1448626947578, a
DES,Dose4,B,816.0406666666671,33.347800984064676,447,736.1153584447304,895.9659748886038,a,811.9604444444444,364.34499999999997,408.1448626947578, a
DES,Dose4,C,837.4273333333338,33.34780098406466,447,757.5020251113971,917.3526415552705,a,811.9604444444444,364.34499999999997,408.1448626947578, a
DES,Dose5,B,837.1713333333332,39.551718200873616,447,742.3769788443344,931.965687822332,a,961.2444444444444,376.35499999999996,492.3621424440058, a 
DES,Dose5,C,982.6926666666667,39.5517182008736,447,887.898312177668,1077.4870211556654,a,961.2444444444444,376.35499999999996,492.3621424440058, ab
DES,Dose5,A,1063.8693333333333,39.551718200873495,447,969.0749788443349,1158.663687822332,a,961.2444444444444,376.35499999999996,492.3621424440058,  b
DES,Control,B,828.3313333333335,38.30834243588388,447,736.5170011642466,920.1456655024205,a,914.9868888888889,437.34,472.5631486127807, a
DES,Control,A,933.720666666667,38.30834243588376,447,841.9063344975802,1025.5349988357536,a,914.9868888888889,437.34,472.5631486127807, a
DES,Control,C,982.9086666666672,38.30834243588386,447,891.0943344975802,1074.722998835754,a,914.9868888888889,437.34,472.5631486127807, a
Dimethylformamide,Dose1,C,969.7099999999989,36.75112668816991,446,881.6271336880836,1057.7928663119142,a,1155.4400890868596,739.3199999999999,470.08034979594476, a 
Dimethylformamide,Dose1,A,1194.8946666666654,36.75112668817009,446,1106.8118003547497,1282.9775329785812,a,1155.4400890868596,739.3199999999999,470.08034979594476,  b
Dimethylformamide,Dose1,B,1302.6973154362406,36.8742463854274,446,1214.3193633184965,1391.0752675539848,a,1155.4400890868596,739.3199999999999,470.08034979594476,  b
Dimethylformamide,Dose2,C,856.4383928571435,39.444288821235965,409,761.8684741246273,951.0083115896598,a,1077.6259708737864,594.3799999999999,438.45829180752514, a 
Dimethylformamide,Dose2,A,1133.2860000000005,34.0837610511384,409,1051.5682505100083,1215.0037494899927,a,1077.6259708737864,594.3799999999999,438.45829180752514,  b
Dimethylformamide,Dose2,B,1187.1193333333335,34.08376105113847,409,1105.401583843341,1268.837082823326,a,1077.6259708737864,594.3799999999999,438.45829180752514,  b
Dimethylformamide,Dose3,B,947.6373333333333,31.052776748548283,447,873.2125533017895,1022.0621133648772,a,1135.188,711.3199999999999,402.8512698829745, a 
Dimethylformamide,Dose3,A,1197.4060000000004,31.052776748548187,447,1122.9812199684568,1271.830780031544,a,1135.188,711.3199999999999,402.8512698829745,  b
Dimethylformamide,Dose3,C,1260.520666666667,31.052776748548272,447,1186.0958866351232,1334.9454466982108,a,1135.188,711.3199999999999,402.8512698829745,  b
Dimethylformamide,Dose4,C,862.3119999999992,36.93587468581013,447,773.7870873642041,950.8369126357943,a,1048.6957777777777,475.49,478.2598938001888, a  
Dimethylformamide,Dose4,B,1035.2559999999994,36.93587468581014,447,946.7310873642043,1123.7809126357945,a,1048.6957777777777,475.49,478.2598938001888,  b 
Dimethylformamide,Dose4,A,1248.5193333333332,36.935874685810035,447,1159.9944206975383,1337.044245969128,a,1048.6957777777777,475.49,478.2598938001888,   c
Dimethylformamide,Dose5,A,956.7699999999994,33.638563630039506,447,876.1478154200063,1037.3921845799925,a,1037.8782222222221,563.8499999999999,415.07219241287066, a
Dimethylformamide,Dose5,C,1074.2959999999998,33.63856363003959,447,993.6738154200065,1154.918184579993,a,1037.8782222222221,563.8499999999999,415.07219241287066, a
Dimethylformamide,Dose5,B,1082.5686666666668,33.638563630039606,447,1001.9464820866734,1163.1908512466603,a,1037.8782222222221,563.8499999999999,415.07219241287066, a
Dimethylformamide,Control,C,842.907333333333,35.96371767030149,447,756.7124078874511,929.1022587792148,a,896.7928888888889,406.005,441.14170149243955, a
Dimethylformamide,Control,A,920.552,35.96371767030139,447,834.3570745541184,1006.7469254458816,a,896.7928888888889,406.005,441.14170149243955, a
Dimethylformamide,Control,B,926.9193333333333,35.9637176703015,447,840.7244078874514,1013.1142587792151,a,896.7928888888889,406.005,441.14170149243955, a
DMSO,Dose1,C,817.3686666666674,39.676252545404736,447,722.2758383479962,912.4614949853386,a,872.9455555555555,319.14,486.86417636484504, a
DMSO,Dose1,B,875.9640000000007,39.676252545404736,447,780.8711716813295,971.0568283186719,a,872.9455555555555,319.14,486.86417636484504, a
DMSO,Dose1,A,925.5040000000008,39.67625254540462,447,830.41117168133,1020.5968283186717,a,872.9455555555555,319.14,486.86417636484504, a
DMSO,Dose2,C,697.0300000000007,30.07559277913171,447,624.9472553543127,769.1127446456886,a,727.2577777777777,281.14,368.3051268966962, a
DMSO,Dose2,B,729.311333333334,30.07559277913172,447,657.2285886876459,801.3940779790221,a,727.2577777777777,281.14,368.3051268966962, a
DMSO,Dose2,A,755.4320000000007,30.07559277913163,447,683.3492553543128,827.5147446456886,a,727.2577777777777,281.14,368.3051268966962, a
DMSO,Dose3,C,710.9766666666674,32.6590988472395,440,632.697300602586,789.2560327307488,a,811.155079006772,347.62,406.6549584598501, a 
DMSO,Dose3,A,825.4720000000008,32.659098847239406,440,747.1926339359196,903.7513660640819,a,811.155079006772,347.62,406.6549584598501, ab
DMSO,Dose3,B,901.2195804195807,33.44889752508746,440,821.0471756005303,981.391985238631,a,811.155079006772,347.62,406.6549584598501,  b
DMSO,Dose4,B,760.077083333334,37.24962152118318,433,670.7893511041734,849.3648155624946,a,790.1433486238532,238.70000000000002,446.5917264566883, a
DMSO,Dose4,A,792.0200000000007,37.120952323162406,433,703.0406891837257,880.9993108162756,a,790.1433486238532,238.70000000000002,446.5917264566883, a
DMSO,Dose4,C,817.7448979591844,36.86756402137165,433,729.3729615514636,906.1168343669052,a,790.1433486238532,238.70000000000002,446.5917264566883, a
DMSO,Dose5,C,691.212,35.408893760877795,447,606.3468315594085,776.0771684405914,a,755.9173333333333,235.99499999999995,435.13494577566314, a
DMSO,Dose5,B,783.7540000000001,35.4088937608778,447,698.8888315594087,868.6191684405916,a,755.9173333333333,235.99499999999995,435.13494577566314, a
DMSO,Dose5,A,792.7860000000006,35.4088937608777,447,707.9208315594094,877.6511684405918,a,755.9173333333333,235.99499999999995,435.13494577566314, a
DMSO,Control,A,854.1273333333335,33.063918102688085,447,774.882412606926,933.372254059741,a,916.1971111111111,512.555,408.4793592859773, a
DMSO,Control,C,897.2106666666666,33.06391810268818,447,817.9657459402589,976.4555873930743,a,916.1971111111111,512.555,408.4793592859773, a
DMSO,Control,B,997.2533333333333,33.06391810268818,447,918.0084126069256,1076.4982540597412,a,916.1971111111111,512.555,408.4793592859773, a
EE2,Dose1,B,921.3660000000009,38.58949120399145,444,828.8754830673818,1013.85651693262,a,1046.3078299776287,480.64000000000004,483.61310737937714, a 
EE2,Dose1,C,1035.0421768707488,38.98127273268713,444,941.6126458443142,1128.4717078971833,a,1046.3078299776287,480.64000000000004,483.61310737937714, ab
EE2,Dose1,A,1182.29,38.58949120399132,444,1089.799483067381,1274.7805169326189,a,1046.3078299776287,480.64000000000004,483.61310737937714,  b
EE2,Dose2,C,802.4379999999999,34.78849492050464,440,719.0547645519465,885.8212354480532,a,830.6158013544018,314.31,426.24642063860006, a
EE2,Dose2,B,815.1636363636364,35.629789024210666,440,729.7639347105726,900.5633380167003,a,830.6158013544018,314.31,426.24642063860006, a
EE2,Dose2,A,873.5246666666665,34.78849492050454,440,790.1414312186134,956.9079021147195,a,830.6158013544018,314.31,426.24642063860006, a
EE2,Dose3,C,854.6006711409391,27.296009457077794,445,789.178700903676,920.0226413782021,a,937.1379464285715,578.11,338.5315388005434, a 
EE2,Dose3,B,946.226845637584,27.296009457077737,445,880.8048754003212,1011.6488158748468,a,937.1379464285715,578.11,338.5315388005434, ab
EE2,Dose3,A,1010.0966666666667,27.204870606792852,445,944.8931343355077,1075.3001989978256,a,937.1379464285715,578.11,338.5315388005434,  b
EE2,Dose4,C,785.782666666666,40.58240722718921,444,688.5155686639707,883.0497646693614,a,806.5080536912751,217.7,496.21209688191124, a
EE2,Dose4,B,806.3266666666661,40.58240722718914,444,709.0595686639709,903.5937646693613,a,806.5080536912751,217.7,496.21209688191124, a
EE2,Dose4,A,827.8414965986389,40.99442192459904,444,729.5868900500072,926.0961031472705,a,806.5080536912751,217.7,496.21209688191124, a
EE2,Dose5,C,808.3239999999989,36.223924987367575,447,721.5054307334032,895.1425692665947,a,1015.7568888888889,454.09999999999997,466.38157533995707, a 
EE2,Dose5,A,1118.6299999999992,36.22392498736748,447,1031.8114307334035,1205.4485692665949,a,1015.7568888888889,454.09999999999997,466.38157533995707,  b
EE2,Dose5,B,1120.316666666666,36.22392498736759,447,1033.49809740007,1207.1352359332618,a,1015.7568888888889,454.09999999999997,466.38157533995707,  b
EE2,Control,B,828.1306666666668,39.52471109251856,447,733.4010406273937,922.8602927059399,a,861.0062222222223,300.33500000000004,483.5760493059094, a
EE2,Control,C,872.3173333333335,39.524711092518544,447,777.5877072940605,967.0469593726066,a,861.0062222222223,300.33500000000004,483.5760493059094, a
EE2,Control,A,882.5706666666671,39.52471109251844,447,787.8410406273944,977.3002927059398,a,861.0062222222223,300.33500000000004,483.5760493059094, a
Fadrozole,Dose1,C,1474.2193333333337,60.52986013750687,433,1329.1286257471431,1619.3100409195242,a,1551.2678899082568,746.0000000000001,746.014783543478, a
Fadrozole,Dose1,A,1491.2028571428577,62.65435768905483,433,1341.0197067140937,1641.3860075716218,a,1551.2678899082568,746.0000000000001,746.014783543478, a
Fadrozole,Dose1,B,1688.0239726027398,61.353433506309585,433,1540.959151041112,1835.0887941643678,a,1551.2678899082568,746.0000000000001,746.014783543478, a
Fadrozole,Dose2,A,855.9339999999997,42.79593542089319,442,753.3598048179606,958.5081951820389,a,1189.5519101123596,534.24,602.0683655003044, a  
Fadrozole,Dose2,C,1142.4786666666655,42.79593542089313,442,1039.9044714846264,1245.0528618487047,a,1189.5519101123596,534.24,602.0683655003044,  b 
Fadrozole,Dose2,B,1583.370344827585,43.52754286833116,442,1479.0426175782577,1687.6980720769125,a,1189.5519101123596,534.24,602.0683655003044,   c
Fadrozole,Dose3,A,872.2893333333333,39.57407359819497,447,777.441399238825,967.1372674278415,a,1028.810888888889,450.63,529.6573789319984, a 
Fadrozole,Dose3,C,880.1993333333332,39.574073598195085,447,785.3513992388248,975.0472674278417,a,1028.810888888889,450.63,529.6573789319984, a 
Fadrozole,Dose3,B,1333.9440000000004,39.57407359819509,447,1239.096065905492,1428.7919340945089,a,1028.810888888889,450.63,529.6573789319984,  b
Fadrozole,Dose4,B,743.6819999999998,38.01894655309656,447,652.5612684416694,834.8027315583302,a,879.8042222222222,265.45000000000005,474.51008311721466, a 
Fadrozole,Dose4,C,941.8366666666665,38.018946553096555,447,850.7159351083361,1032.9573982249967,a,879.8042222222222,265.45000000000005,474.51008311721466,  b
Fadrozole,Dose4,A,953.8939999999999,38.01894655309645,447,862.7732684416698,1045.01473155833,a,879.8042222222222,265.45000000000005,474.51008311721466,  b
Fadrozole,Dose5,C,967.3393333333327,42.77262939788428,447,864.8253597816083,1069.853306885057,a,1018.680888888889,495.7199999999999,523.982670524841, a
Fadrozole,Dose5,A,1037.1519999999994,42.77262939788417,447,934.6380264482752,1139.6659735517235,a,1018.680888888889,495.7199999999999,523.982670524841, a
Fadrozole,Dose5,B,1051.5513333333326,42.772629397884295,447,949.0373597816083,1154.065306885057,a,1018.680888888889,495.7199999999999,523.982670524841, a
Fadrozole,Control,A,956.2686666666664,37.72468071578769,447,865.8532076316228,1046.68412570171,a,981.3615555555556,460.445,461.3668006880045, a
Fadrozole,Control,B,988.1766666666667,37.724680715787805,447,897.7612076316229,1078.5921257017105,a,981.3615555555556,460.445,461.3668006880045, a
Fadrozole,Control,C,999.6393333333332,37.7246807157878,447,909.2238742982894,1090.054792368377,a,981.3615555555556,460.445,461.3668006880045, a
Fenitrothion,Dose1,B,909.9466666666666,27.70008919516139,446,843.5567767972241,976.3365565361091,a,970.5953229398664,589.84,341.3659053562371, a
Fenitrothion,Dose1,C,988.7693333333324,27.70008919516145,446,922.3794434638897,1055.1592232027751,a,970.5953229398664,589.84,341.3659053562371, a
Fenitrothion,Dose1,A,1013.3550335570458,27.792887073840173,446,946.742731373253,1079.9673357408385,a,970.5953229398664,589.84,341.3659053562371, a
Fenitrothion,Dose2,B,847.7176923076928,36.21930906538476,427,760.8948929813395,934.5404916340461,a,879.9862790697674,415.83500000000004,412.9120742321886, a
Fenitrothion,Dose2,C,873.2506666666675,33.71834173389928,427,792.4230392623223,954.0782940710127,a,879.9862790697674,415.83500000000004,412.9120742321886, a
Fenitrothion,Dose2,A,914.6880000000007,33.71834173389926,427,833.8603725956555,995.5156274043459,a,879.9862790697674,415.83500000000004,412.9120742321886, a
Fenitrothion,Dose3,C,745.3913333333342,32.14798598004471,427,668.3280704628835,822.4545962037848,a,864.533953488372,427.465,402.4026390065532, a 
Fenitrothion,Dose3,A,925.9200000000014,32.147985980044695,427,848.8567371295508,1002.9832628704521,a,864.533953488372,427.465,402.4026390065532,  b
Fenitrothion,Dose3,B,931.1761538461548,34.53247639608178,427,848.396930670844,1013.9553770214656,a,864.533953488372,427.465,402.4026390065532,  b
Fenitrothion,Dose4,B,992.8553333333322,42.73241549474377,447,890.437741207323,1095.2729254593412,a,1079.6884444444445,506.46500000000003,525.8549727237844, a
Fenitrothion,Dose4,C,1113.9299999999992,42.732415494743755,447,1011.51240787399,1216.3475921260083,a,1079.6884444444445,506.46500000000003,525.8549727237844, a
Fenitrothion,Dose4,A,1132.2799999999988,42.73241549474364,447,1029.86240787399,1234.6975921260077,a,1079.6884444444445,506.46500000000003,525.8549727237844, a
Fenitrothion,Dose5,A,847.9973333333324,35.24286734513005,447,763.5300835578416,932.4645831088233,a,936.0288888888889,462.38,435.93214717017815, a 
Fenitrothion,Dose5,B,948.275333333333,35.242867345130165,447,863.808083557842,1032.7425831088242,a,936.0288888888889,462.38,435.93214717017815, ab
Fenitrothion,Dose5,C,1011.8139999999999,35.24286734513015,447,927.3467502245088,1096.2812497754908,a,936.0288888888889,462.38,435.93214717017815,  b
Fenitrothion,Control,B,1025.7123287671252,40.07907771085519,443,929.6507798308076,1121.7738777034428,a,1077.9970852017937,562.925,485.990794998162, a
Fenitrothion,Control,C,1058.1466666666677,39.541079115463894,443,963.3745929715643,1152.918740361771,a,1077.9970852017937,562.925,485.990794998162, a
Fenitrothion,Control,A,1148.7380000000007,39.5410791154638,443,1053.9659263048977,1243.5100736951038,a,1077.9970852017937,562.925,485.990794998162, a
Fluoxetine,Dose1,B,743.5626666666667,35.158726203438626,436,659.2890838030778,827.8362495302556,a,856.6710706150342,385.54,444.35908430571726, a 
Fluoxetine,Dose1,C,815.1664285714287,36.39273909501083,436,727.9349829266087,902.3978742162487,a,856.6710706150342,385.54,444.35908430571726, a 
Fluoxetine,Dose1,A,1009.5362416107376,35.27651121076244,436,924.9803343956534,1094.092148825822,a,856.6710706150342,385.54,444.35908430571726,  b
Fluoxetine,Dose2,B,821.0133333333326,33.514607178743965,447,740.6882375353143,901.338429131351,a,933.4115555555555,483.9799999999999,417.34774522601214, a 
Fluoxetine,Dose2,C,976.5173333333328,33.51460717874395,447,896.1922375353145,1056.842429131351,a,933.4115555555555,483.9799999999999,417.34774522601214,  b
Fluoxetine,Dose2,A,1002.7039999999996,33.514607178743866,447,922.3789042019815,1083.0290957980178,a,933.4115555555555,483.9799999999999,417.34774522601214,  b
Fluoxetine,Dose3,A,905.822000000001,35.449706102142926,447,820.8590158456708,990.7849841543313,a,984.3495555555555,515.995,437.3290177497361, a
Fluoxetine,Dose3,C,996.1506666666676,35.449706102143026,447,911.1876825123371,1081.1136508209981,a,984.3495555555555,515.995,437.3290177497361, a
Fluoxetine,Dose3,B,1051.076000000001,35.449706102143026,447,966.1130158456705,1136.0389841543315,a,984.3495555555555,515.995,437.3290177497361, a
Fluoxetine,Dose4,B,820.7519999999995,36.16769988642251,447,734.0681865011076,907.4358134988914,a,925.6711111111111,402.7649999999998,450.02035203777825, a 
Fluoxetine,Dose4,C,928.2759999999996,36.167699886422504,447,841.5921865011078,1014.9598134988914,a,925.6711111111111,402.7649999999998,450.02035203777825, ab
Fluoxetine,Dose4,A,1027.9853333333333,36.1676998864224,447,941.3015198344417,1114.669146832225,a,925.6711111111111,402.7649999999998,450.02035203777825,  b
Fluoxetine,Dose5,C,872.0973333333333,38.79465782043229,447,779.1174398421767,965.0772268244898,a,976.324888888889,436.1949999999999,481.05603052207755, a 
Fluoxetine,Dose5,A,985.6573333333333,38.794657820432185,447,892.677439842177,1078.6372268244897,a,976.324888888889,436.1949999999999,481.05603052207755, ab
Fluoxetine,Dose5,B,1071.2200000000003,38.794657820432306,447,978.2401065088436,1164.199893491157,a,976.324888888889,436.1949999999999,481.05603052207755,  b
Fluoxetine,Control,B,810.9573333333345,39.75991145757367,447,715.6639981103608,906.2506685563083,a,952.2224444444445,377.93499999999995,502.47290399596284, a 
Fluoxetine,Control,A,924.9266666666678,39.75991145757355,447,829.6333314436943,1020.2200018896413,a,952.2224444444445,377.93499999999995,502.47290399596284, a 
Fluoxetine,Control,C,1120.7833333333347,39.759911457573665,447,1025.4899981103608,1216.0766685563085,a,952.2224444444445,377.93499999999995,502.47290399596284,  b
Flutamide,Dose1,C,1107.741333333333,43.474076454464985,443,1003.5426500971489,1211.940016569517,a,1218.043721973094,706.5249999999999,538.4922889861808, a 
Flutamide,Dose1,A,1225.0367346938772,43.91544895253519,443,1119.780169683856,1330.2932997038984,a,1218.043721973094,706.5249999999999,538.4922889861808, ab
Flutamide,Dose1,B,1322.1872483221473,43.61971865958795,443,1217.639489792476,1426.7350068518185,a,1218.043721973094,706.5249999999999,538.4922889861808,  b
Flutamide,Dose2,C,960.3543624161072,33.469760653692695,446,880.1360747384125,1040.5726500938017,a,1007.6786191536748,640.0400000000001,411.077961124403, a
Flutamide,Dose2,A,980.7693333333336,33.35800821932728,446,900.8188870967942,1060.719779569873,a,1007.6786191536748,640.0400000000001,411.077961124403, a
Flutamide,Dose2,B,1081.5966666666657,33.35800821932711,446,1001.6462204301267,1161.5471129032046,a,1007.6786191536748,640.0400000000001,411.077961124403, a
Flutamide,Dose3,C,1005.823333333334,36.69632390596892,447,917.8725566030148,1093.774110063653,a,1067.7142222222221,625.835,450.5840016183743, a
Flutamide,Dose3,A,1094.2226666666677,36.69632390596882,447,1006.2718899363488,1182.1734433969866,a,1067.7142222222221,625.835,450.5840016183743, a
Flutamide,Dose3,B,1103.0966666666673,36.696323905968924,447,1015.145889936348,1191.0474433969864,a,1067.7142222222221,625.835,450.5840016183743, a
Flutamide,Dose4,A,1031.537333333332,39.86320234955282,445,935.9948240234883,1127.0798426431759,a,1174.3457589285715,674.855,498.5804228587758, a 
Flutamide,Dose4,C,1207.2547297297288,40.13164445568633,445,1111.0688292492632,1303.4406302101943,a,1174.3457589285715,674.855,498.5804228587758, ab
Flutamide,Dose4,B,1284.683999999999,39.86320234955271,445,1189.1414906901555,1380.2265093098426,a,1174.3457589285715,674.855,498.5804228587758,  b
Flutamide,Dose5,B,938.1559999999994,35.87339671680114,447,852.177548499457,1024.1344515005417,a,998.9913333333334,462.3899999999999,442.3790858322048, a
Flutamide,Dose5,A,979.4233333333325,35.87339671680103,447,893.4448818327903,1065.4017848338747,a,998.9913333333334,462.3899999999999,442.3790858322048, a
Flutamide,Dose5,C,1079.3946666666661,35.873396716801125,447,993.4162151661237,1165.3731181672085,a,998.9913333333334,462.3899999999999,442.3790858322048, a
Flutamide,Control,A,855.8260000000002,36.075691927470125,447,769.3627037244676,942.2892962755329,a,977.042,474.52,449.1762171160859, a 
Flutamide,Control,C,1029.2193333333337,36.07569192747022,447,942.7560370578008,1115.6826296088666,a,977.042,474.52,449.1762171160859,  b
Flutamide,Control,B,1046.0806666666672,36.07569192747023,447,959.6173703911343,1132.5439629422,a,977.042,474.52,449.1762171160859,  b
Glyphosate,Dose1,C,929.5313333333326,40.062326467475415,447,833.5131943102855,1025.5494723563795,a,1020.8448888888889,428.5799999999999,493.99427102627465, a
