plate_id,Cycle,Dose,pval,se,value,sd
Trenbolone,Light,Dose1,0.26519486685303223,34.64002087625752,756.9214814814815,402.4806718980679
Trenbolone,Light,Dose2,1,25.166011543881964,611.002962962963,292.40263079975534
Trenbolone,Light,Dose3,1,28.999117024752703,575.402962962963,336.9392918747616
Trenbolone,Light,Dose4,0.00697041644807212,25.45010218748278,776.9903703703703,295.7034657941933
Trenbolone,Light,Dose5,1,21.050360706338537,669.6177777777777,244.58308934192445
Trenbolone,Dark,Dose1,0.0033399839915207764,30.167031023754255,1094.524427480916,350.5092262785681
Trenbolone,Dark,Dose2,0.05692870139593074,24.0643473973082,1144.894074074074,279.60245012137335
Trenbolone,Dark,Dose3,6.42163684661364e-4,14.8988486875271,1126.3637037037038,173.10897853337005
Trenbolone,Dark,Dose4,1,18.859014534052033,1259.9237037037037,219.12194764880147
Trenbolone,Dark,Dose5,0.6848140629084971,15.267681148232175,1193.0696296296296,177.39442446692442
Trenbolone,Light,Control,1,22.32771211560337,640.4540740740741,259.42457154793624
Trenbolone,Dark,Control,1,24.687911353542834,1261.931851851852,286.8476085747492
Vinclozolin,Light,Dose1,1,48.545110862945656,1189.8453125,564.0432177359438
Vinclozolin,Light,Dose2,1,36.74867996335649,1084.42,426.98107647955754
Vinclozolin,Light,Dose3,1,41.45592955538775,1214.14,481.67437430869376
Vinclozolin,Light,Dose4,1,36.59805381976124,1059.8666666666666,425.2309588426141
Vinclozolin,Light,Dose5,0.03608074513763309,28.805914929510436,983.437037037037,334.69448638278453
Vinclozolin,Dark,Dose1,2.1269726768746722e-7,33.391086879370484,1710.7888888888888,387.9693701867006
Vinclozolin,Dark,Dose2,1,26.31808421444208,1454.4081481481483,305.78850559985545
Vinclozolin,Dark,Dose3,1,28.03135793201326,1445.9214814814816,325.6949473267996
Vinclozolin,Dark,Dose4,0.151420364576947,21.66916500703341,1532.0607407407408,251.77294559538274
Vinclozolin,Dark,Dose5,1,30.338113758509397,1448.502962962963,352.497028026159
Vinclozolin,Light,Control,1,34.79876448749712,1144.0293233082707,404.32510598601124
Vinclozolin,Dark,Control,1,17.91609916799573,1446.1733333333334,208.16626111994404
