	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
552940	6.11541949	5.679826992	6.064378218	5.918289234	6.19962796	6.117732969	6.172124137	5.854091863	5.819542997	6.052618747	5.989711177	5.90675736	5.925406775	5.969454526	6.001664903	5.978422048	5.891597656	5.925574272	6.04677735
552941	3.261277081	3.191995887	3.204517487	3.290334686	3.327445456	3.405784059	3.411862519	3.242983497	3.359130469	3.219736968	3.117962533	3.18494546	3.293873632	3.206434668	3.26174911	3.08622579	3.096682828	3.326998144	3.316091565
552944	2.089368116	1.594881429	1.440848051	0.442676766	1.128150735	1.373181037	1.249467214	2.0622377	1.895227671	1.816454065	2.092957708	1.862287628	1.558277813	2.309287524	1.623711319	1.690310283	2.214968129	1.703706675	2.212846259
552960	1.195938751	1.594881429	1.230083248	1.369372249	1.351073036	0.941206245	0.946117473	1.847319249	1.638824661	1.380226346	1.650251747	1.654294253	1.289620563	1.751014425	1.058668225	1.4071044	1.709984355	1.428972156	1.446152966
552967	5.16393519	5.40653528	5.268801477	5.320268957	4.91513104	5.265584097	5.239156789	5.228031543	5.16029991	5.229860166	5.030531588	5.039146864	5.145614263	4.992977065	5.135442469	5.149084373	5.049371082	5.313006798	5.152883609
552973	3.922348524	4.201515521	4.326087564	4.18258752	3.476902533	4.103952165	4.008186915	3.742037858	3.940071557	3.928850857	3.558485366	3.960994874	3.881642018	3.690253593	4.045101836	4.021126912	3.508103034	3.95912646	3.794187057
552978	4.373985935	3.855129202	4.594719136	4.312732087	4.101009704	4.465911115	4.372417363	3.879137244	3.940071557	4.273950581	3.731714373	3.927725796	4.217220519	3.739399422	4.212756349	4.289435544	3.997724583	3.905759014	4.507521506
552980	5.387678383	5.15695636	5.230320692	5.059266779	5.004021515	5.285294627	5.049231905	4.800921399	5.002969529	4.838763684	5.067377544	5.140637319	5.014563583	4.904771556	5.281159519	5.084703506	4.930393945	5.135369015	4.990981859
552981	1.316965857	0.960441171	1.14236816	1.369372249	1.157973787	1.206761176	0.597790075	0.828065514	0.881412979	0.85113227	1.311080231	1.386904352	0.905174448	1.017227476	0.896142661	0.891876616	0.620570934	0.900754695	0.666533453
552994	1.532252385	1.989674732	1.768365034	1.852848048	2.245624176	1.673616793	1.86985547	2.031186478	2.172231204	2.150948487	1.888519633	1.654294253	1.967185448	2.124318504	1.740098426	1.767337453	2.056160788	2.133237132	1.78778234
552997	4.583915332	4.67057498	4.79256751	4.820087612	4.649858146	4.610426273	4.592834224	4.202000467	4.357363547	4.455698734	4.220308779	4.4541171	4.57182298	4.148082438	4.969935386	4.324905253	4.185296159	4.475344372	4.436537983
553000	2.627653251	2.146066747	2.035113373	1.708971823	2.020629681	2.122441007	2.114781015	2.315183597	2.453200834	1.986116427	2.585969941	2.399931588	2.152563294	2.666304291	2.189402036	2.33382699	2.300125685	1.950705539	2.347923546
553019	5.666939855	5.730129169	5.810632667	5.845195394	4.945373845	5.76495672	5.687082324	5.521290195	5.615450303	5.783168318	5.258297554	5.684530498	5.624618483	5.126232192	5.585604535	5.546047518	4.749726243	5.663977173	5.426066515
553020	4.208634864	4.11122838	4.384601967	4.330401589	3.934380304	4.333334356	3.956752239	4.163142607	4.111630969	4.228545219	3.820729426	4.044842498	4.137429912	3.934911167	4.241251202	4.15614897	3.953344666	4.022209935	4.021382414
553029	3.598642463	3.578907142	3.841798549	3.658112413	3.260292793	3.581869839	3.317149915	3.173585478	3.572474288	3.45344919	3.294097755	3.351008277	3.65889822	3.332791262	3.72423737	3.604695017	3.269533298	3.435263584	3.618265554
553030	3.484413001	3.442936392	3.47372533	3.547640498	3.410316956	3.396147714	3.406760697	3.353800412	3.289343388	3.182122929	3.586961559	3.459745999	3.314752556	3.513175896	3.272833318	3.276109139	3.328638185	3.301794531	3.355106232
553051	3.691113942	3.538418131	3.44346099	3.535504166	2.735500812	3.280440424	2.268934178	2.390519471	2.913728433	2.443650856	2.735912645	3.286858236	2.833253462	2.979794789	3.32168464	3.123327212	2.961302962	3.320738399	2.6282973
553052	3.907006154	4.076300752	4.222959109	4.291239	3.779922783	4.021738772	4.343339414	3.913598795	3.990419878	4.476564464	3.37470712	3.800254935	4.203292025	3.360980247	3.74826171	4.013241947	3.062269832	3.967164402	3.863475634
553061	4.576661183	4.693804561	4.656709631	4.412327137	4.379393765	4.465911115	4.47347346	4.547486564	4.544982896	4.486885241	4.432891153	4.427587061	4.565303762	4.426721246	4.565819706	4.417429944	4.365445157	4.675026839	4.44258851
553062	2.89980474	2.543914396	2.392776397	2.15210445	2.83115652	2.40784244	2.458369518	2.462115857	2.500293066	2.298864243	2.504718402	2.582028745	2.696760658	2.997859867	2.612266388	2.20129945	3.062269832	2.867501427	2.670152917
553066	4.091367286	3.809069296	4.092514517	4.052361592	3.789480986	3.64018044	3.597948015	3.309195912	3.64411709	3.540248054	3.3812256	3.527936056	3.570515897	3.381766317	3.483094686	3.588866378	3.374238306	3.704107719	3.639491157
553068	5.494185224	5.552187009	5.634299824	5.666138203	5.636842772	5.540601992	5.436050605	5.495927863	5.510099291	5.51597079	5.480987343	5.468747778	5.508217547	5.702460789	5.584492903	5.525406503	5.789057565	5.560194152	5.695478411
553082	5.262164721	5.631321428	5.365589296	5.306050711	4.760913385	5.567681842	5.663748917	5.065133873	5.128179106	5.408778822	4.898165863	5.474518964	5.403688054	4.930864043	5.478374457	5.547413143	4.247878839	5.538780294	5.637317314
553083	4.588731246	4.750293001	4.780511984	4.65320785	4.838931638	4.724551939	4.665117606	4.64557182	4.666948718	4.610026468	4.618134669	4.767884152	4.729798404	4.790236335	4.819315833	4.573032302	4.901486073	4.56810639	4.673630846
553087	4.690806916	4.770099281	4.770794502	4.758768579	4.183071593	4.697346198	4.822817853	4.482973026	4.892573503	4.808224765	4.607054523	4.695605525	4.620848398	4.5481555	4.636175057	4.696340731	4.301972178	4.647780703	4.64767694
553130	2.646252478	2.698907865	2.935490377	2.199025748	2.611656403	2.885221095	2.36675888	2.595457219	2.741503769	2.251224366	2.200072336	2.836249312	2.140918961	2.536375952	2.494108027	2.43172699	2.335137251	2.475109408	2.596088914
553162	2.74447111	2.698907865	2.709988903	3.072448701	2.231668384	2.701825342	2.62579311	2.450427156	2.132926165	2.739608223	2.380081932	2.685173181	2.664591749	1.986361117	2.938870293	2.841024981	1.969681087	2.684605112	2.268403801
553164	4.579083288	4.721195171	4.659345376	4.598841016	4.395130917	4.695383158	4.542551513	4.436329533	4.499350023	4.481734081	4.601482374	4.587916781	4.631289176	4.507752035	4.686777698	4.679001526	4.734508368	4.625099213	4.544560782
553166	6.991731674	7.096700867	7.402016449	7.317503601	6.454442652	7.211224995	7.286157123	6.541451764	6.860413943	7.176089926	6.518559913	6.990739764	7.148091312	6.313025055	7.029985275	7.112735612	6.177781822	7.073462251	6.879631143
553169	2.868463923	1.534401529	2.593543292	1.642628826	0.827734082	1.392695951	0.888724237	-0.497816572	1.326786854	0.448234269	1.514526575	0.547322239	1.036664555	0.787281768	1.358308512	1.254931621	0.831430949	1.998548759	1.62705632
553174	1.269766241	1.974579355	2.217865827	1.891451142	1.002282555	1.810498058	2.211576994	1.69715147	1.69388057	2.163870806	1.713608204	1.654294253	1.739061341	0.828242168	1.623711319	1.822523618	0.327905658	1.966830212	1.668947438
553178	9.147703475	10.16090745	9.772728798	10.39031959	8.997830915	9.212402008	9.149589737	8.990053119	9.644103161	9.043797146	8.990807911	9.458868573	8.855350203	8.812756907	9.223167222	9.283707945	7.981271184	10.0384981	9.234459195
553179	3.875823087	4.062089443	4.37821634	4.000327804	4.001714416	3.615478195	3.709880758	3.909335851	3.809051866	3.410722397	3.721476068	3.863199742	3.795140329	4.003575056	3.884567446	3.599438077	4.061835159	3.867620772	3.665591415
553180	3.945060428	3.7702585	3.80418433	3.90920377	3.51772906	3.831074838	3.71814173	3.574464365	3.790226858	3.631453258	3.762000428	3.786401894	3.539809525	3.525681779	4.035371756	3.691251149	3.582838573	4.006695776	3.501399215
553185	4.496925326	4.501841692	4.705983449	4.658813283	4.069972536	4.340888687	4.133919708	4.032043725	4.22344285	4.113361241	4.291247805	4.332280576	4.231015825	4.021346615	4.336771584	4.009283244	3.994077956	4.446886366	4.303237175
553186	3.926158758	4.007514335	4.080764773	4.236062223	3.568577826	4.30529171	4.390620952	4.047643652	3.973831573	4.326615468	3.731714373	4.079337205	4.266278206	3.538080187	4.057974028	4.205424141	3.518294307	4.151281682	4.100047919
553187	2.231637169	2.448807959	2.740180807	2.599565519	0.900106713	2.256296366	1.72979989	0.459569286	1.772714839	1.624146596	1.490610343	1.964250186	1.289620563	0.906831053	1.534425571	2.242351408	0.542830747	1.760310773	1.239268986
553188	5.891098042	5.976387064	6.085110389	5.936863725	5.759847889	6.01444559	5.962985584	5.960933623	5.777149979	5.915127765	5.929831778	6.034338274	5.790310609	5.791888614	5.899885833	5.851504029	5.853868249	5.765409507	5.94815516
553189	5.832412969	5.760149967	6.006555476	5.949496365	5.323123803	5.85300144	5.907176277	5.358840367	5.555398688	5.828509217	5.355845974	5.590668253	5.67494189	5.233041212	5.787482356	5.777790666	5.112957052	5.763102988	5.684032258
553191	3.803094686	3.97754085	3.823114021	4.258386798	3.596071458	3.934555743	4.057850803	3.85717312	3.968259481	4.110026642	3.614886545	3.74402631	3.871108722	3.802426641	3.913185005	3.936103748	3.577974865	3.640189901	3.899112396
553196	4.431412898	4.358026024	4.518376891	4.533218699	4.208232786	4.348403668	4.588334802	4.173844423	4.318476249	4.48945394	4.227561721	4.43943846	4.287557381	4.222947416	4.304729168	4.184511947	4.109800968	4.376205609	4.238635683
553197	1.591036397	1.449603531	1.172203023	1.423060613	1.298487882	1.139047255	1.272087304	0.998282973	1.218302466	1.191197322	0.624641449	1.33709197	1.22491238	1.569658226	0.952376923	1.172369636	1.370723719	1.381644875	1.093072465
553201	7.322167068	7.668374988	7.701513454	7.675760478	6.621621426	7.738440916	7.638715548	7.180718466	7.418961953	7.506987577	7.096650629	7.509093873	7.396302129	6.90765765	7.643608237	7.639031149	6.559049615	7.615604506	7.355808742
553204	4.737090872	4.642196569	4.738752888	4.810047058	4.419958663	4.423849028	4.533217887	4.381987399	4.479901929	4.633441867	4.482237403	4.403588133	4.482379976	4.344401081	4.540820296	4.362630134	4.301972178	4.47815954	4.296571646
553205	5.552044801	5.633725775	5.568515665	5.635194481	5.255764903	5.517455399	5.556116382	5.414044809	5.546077893	5.524762803	5.43473447	5.408222608	5.563781173	5.332484854	5.490294504	5.447091082	5.249218264	5.483812379	5.576712644
553206	2.718340469	3.047999435	2.986758867	3.003633306	1.866599502	2.629647052	2.22323231	1.899833052	2.515654967	1.732204252	1.942408587	2.734105705	2.231543677	2.004344669	2.549847354	2.927472594	2.189684719	2.71356187	2.212846259
553209	4.9086689	4.889593717	5.026963946	5.131597518	4.369868411	4.877819445	4.82855209	4.325517964	4.747227886	4.716917322	4.587457112	4.760817079	4.704311804	4.420037822	4.790683048	4.863544743	4.278180728	4.848227268	4.770612109
553210	4.512215353	4.796091646	4.927699078	4.874095309	4.168494259	4.97326073	4.971891395	4.344587756	4.653123561	4.77070373	4.1872116	4.779586217	4.766256389	4.184029454	4.684704314	4.666487537	3.82375345	4.850401731	4.575175667
553211	1.610110583	1.814244735	2.144510854	1.423060613	1.097698151	1.641350838	1.480689153	1.339812317	1.427681109	1.956715974	1.36469405	1.654294253	1.739061341	1.469646374	1.5708056	1.454459374	1.499766066	1.452066038	1.539438281
553212	6.36108762	6.38238037	6.247188089	6.29641896	6.228901968	6.324288508	6.243254913	6.312839642	6.410468333	6.190031912	6.311463466	6.406011553	6.221931081	6.170980308	6.395029569	6.392716067	6.253704925	6.421577603	6.1813094
553213	3.115385842	3.178884729	3.167965279	3.261151418	2.803119801	3.321747343	3.338741031	3.023892792	3.40109304	3.097097144	3.201367919	3.205912094	2.840470654	2.979794789	3.052571002	3.472918931	2.568809957	3.514189213	3.185087537
553214	4.985542132	5.363725282	5.403814621	5.554800661	4.999910549	5.178322093	5.199878778	4.970097762	5.12066394	5.076002976	4.994846732	5.206271563	5.187251408	4.923794582	5.136959791	5.125505556	4.790240583	5.406118941	5.174857267
553216	5.108005764	5.263265746	5.157612432	5.21766658	5.366875783	4.805041817	4.733951515	5.250111602	5.115631992	4.973307501	5.251197874	4.798114305	5.18299942	5.152677375	4.945898974	5.172284016	5.280989481	4.928636121	5.152883609
553218	4.773500858	4.553549976	4.61386935	4.502374199	4.714002527	4.67560443	4.448865281	4.735004122	4.663504829	4.349418843	4.729610646	4.587916781	4.437870324	4.885494342	4.653240576	4.37498902	5.024561337	4.4893656	4.586149222
553223	0.823502748	1.078102533	0.685094898	1.066122417	1.18719281	1.43095128	0.798112125	1.882539972	1.017127029	0.913671637	0.974219327	0.751253828	0.905174448	0.7016979	1.006501236	0.959090014	1.203958483	1.029158198	1.397146302
553226	3.811359056	4.011217611	4.080764773	4.135119594	3.273975713	4.092064096	4.057850803	3.397067111	3.698975185	3.81468032	3.493786068	3.75829025	3.638340653	3.332791262	3.884567446	3.989325135	2.892453478	3.80172726	3.442235754
553227	1.90086694	1.614490799	1.558477404	-0.570405512	0.495348681	1.43095128	1.2943582	0.148413312	1.666615229	1.486913102	0.100446335	1.633810076	0.959216897	1.184299556	2.416272142	0.305822436	1.499766066	2.256417852	0.96441389
553228	1.628935873	1.797185929	1.53570631	1.099481395	1.67363673	1.922143009	1.628255858	0.828065514	1.847463592	1.380226346	1.75435107	2.399931588	1.202681549	1.569658226	2.312672561	1.05438021	2.176874888	2.815025166	0.490823127
553230	0.72195099	1.238350568	0.643101536	0.847939528	1.157973787	0.859412734	1.226486805	0.715377332	0.677985395	0.973612249	0.750816003	1.088836154	0.849028553	0.868071672	1.478075367	0.452980848	1.152542783	1.118476751	1.293837089
553231	4.777724596	4.605920084	4.708530771	4.584186786	4.599126831	4.783027525	4.615123221	4.643006696	4.697579273	4.685897308	4.76243937	4.665648722	4.647838832	4.392990136	4.790683048	4.83698874	4.868007932	4.53874282	4.731610279
553232	3.922348524	3.757086033	4.096409929	3.904492917	3.779922783	4.098020376	3.935653695	3.784552727	3.905502566	3.785713257	3.653095134	3.880690831	4.101835113	3.744758143	3.937768013	3.850187442	4.14311144	3.859006927	3.817654947
553234	2.608811108	2.904044276	2.808264479	2.345247221	2.499656527	2.732780843	2.36675888	2.328015947	2.008146214	2.686867259	2.516609706	2.743696157	2.656436182	2.643534742	2.822996757	2.767932157	2.498481813	2.788053448	2.638875596
553237	1.665865165	1.534401529	1.844456387	1.75156401	1.401808715	1.574569849	1.628255858	1.030042689	1.638824661	1.714747382	0.750816003	1.790075455	1.723531212	1.119773426	1.640924029	1.254931621	1.458021399	1.796849504	1.91508158
553238	3.135272864	3.033505172	3.084133952	2.50314879	3.077314368	3.066256069	2.830157454	2.496624267	3.057107798	2.555745847	2.49272827	2.772090823	2.896944136	2.924201319	3.139914032	2.620022524	3.188888759	2.867501427	3.155923982
553239	1.532252385	1.554844506	2.002270339	1.852848048	2.326637434	1.373181037	1.2943582	1.933809507	1.459803196	1.486913102	1.671681204	1.176421313	1.268372023	1.892918788	1.3993455	1.52269908	1.709984355	1.684334124	1.516676323
553240	3.654833455	3.59873335	3.770447685	3.771111998	3.612319605	3.91444485	3.960238858	3.77521266	3.630070322	3.988176838	3.499789196	3.79103437	3.973133109	3.744758143	3.645408415	3.744611955	3.635284352	4.014473709	3.980380392
553242	4.382331071	4.155405725	4.65142365	4.262074205	3.930065723	4.086083124	3.953257172	3.947256334	4.096386514	3.905959201	3.992345704	4.1887037	3.888621732	4.025755509	3.95851082	4.163292161	3.827856392	4.161825891	4.122834794
553243	2.448499376	2.863646497	2.969870998	2.967954222	2.159789613	2.57944061	2.918838997	2.378233523	2.854551933	3.063012564	2.155136235	2.634522546	2.743707811	2.140671304	2.436128333	2.671029327	1.540336733	2.751288389	2.184244019
553244	4.299564931	4.165411213	4.362127514	4.201913957	4.108665777	4.333334356	4.299969703	4.066909302	4.204609348	4.267978465	3.975212589	4.083119531	4.160681061	4.021346615	4.204096978	4.112530768	3.983082444	4.230217371	4.174644933
553246	3.47923531	4.289536389	4.29929939	4.217190837	3.404108519	3.396147714	3.524484675	4.208954448	3.685454978	3.383360954	4.352240997	3.471337189	3.256592261	3.622007924	3.43949322	3.545787457	3.926811581	3.783635227	3.501399215
553247	5.129647334	5.083226097	5.349358237	5.094851946	4.758482054	5.154227694	4.959750064	4.782393199	4.798368304	4.834728985	4.88675793	4.981545083	4.97739938	4.671456502	5.07498659	4.92156663	4.685608172	4.967220092	4.936286591
553250	3.148380195	3.204988963	2.9527831	3.333031717	2.522762899	2.965604067	2.918838997	2.909024793	3.046570572	2.925608649	2.908294765	2.854068188	2.743707811	2.806142976	3.039650295	2.993084594	2.717745644	3.067671961	3.148540038
553253	2.194206897	1.989674732	1.968662179	2.302915519	1.351073036	2.074912784	1.86985547	1.847319249	1.871543291	1.956715974	1.994356899	1.947749034	1.575681401	2.039652922	1.905905781	1.709956048	1.415032758	1.950705539	2.079419616
553255	4.690806916	4.778815538	4.591962521	4.464468659	4.350626928	4.380523689	4.226588957	4.514187458	4.563578672	4.371867387	4.476160639	4.427587061	4.500717699	4.420037822	4.453402827	4.432289844	4.471528507	4.565461534	4.466540012
553256	5.947488975	6.723895377	6.333059919	7.032395475	5.753757357	5.065820272	5.291302262	6.316063675	6.005127913	5.17027147	6.208011198	5.562495771	5.474982109	5.86013633	5.264597523	6.04567722	5.775313731	5.469736812	5.946027108
553257	3.302901243	3.211441882	3.052400285	2.912724527	2.83115652	3.296069442	3.180342702	2.595457219	2.830184535	2.613405821	3.2591342	2.818207599	2.937894263	2.924201319	3.052571002	2.767932157	2.844657912	3.052641576	2.91609805
553259	0.948660148	0.45119336	0.983171657	0.27761441	1.18719281	0.772701752	0.701425217	0.753926379	1.638824661	1.002673809	0.903526803	1.204473323	1.246805842	1.086394814	1.006501236	1.023310922	1.939662877	1.256053213	1.061967411
553260	2.291940584	2.250021525	2.114091649	2.372793678	2.217576273	2.536224531	2.418370053	2.302236081	2.545896586	2.298864243	2.170270985	1.914169496	2.416761959	2.498811495	2.189402036	2.228796801	2.252081369	2.357725906	2.254713703
553261	5.482588319	5.327053552	5.439520656	5.574211091	4.991653306	5.298286947	5.154944471	5.166848803	5.177304005	5.17027147	5.0449726	5.338732368	5.285711339	5.019747118	5.207976052	5.236342265	4.973624009	5.261646904	5.145484048
553264	6.165437311	6.073453236	6.285227436	6.193974577	5.699022068	6.252006115	6.10598611	5.828357283	5.797716982	5.969499672	5.970386552	5.956060648	6.074403459	5.757840332	6.145037893	6.076273584	5.761437705	6.055655063	5.934266376
553265	3.608160931	3.680081235	3.572119396	3.473242158	3.340508886	3.512209039	3.524484675	3.479892159	3.409341053	3.574524423	3.40700893	3.319289784	3.419668503	3.101743009	3.434566259	3.666328055	3.195254777	3.665109925	3.507184276
553266	2.405474679	2.863646497	2.873279421	3.089151627	1.243913296	2.570900338	2.163990654	2.122404365	2.050949946	2.201957472	1.671681204	2.191484161	1.871786101	1.469646374	2.105092076	2.419846686	0.956621778	2.594075275	1.729588098
553267	4.706400469	4.85909476	4.794966573	4.895619564	4.668107915	4.865651023	4.954515193	4.55569262	4.617969694	4.814384484	4.488288677	4.698074073	4.725906575	4.557320852	4.901954734	4.713474015	4.550617591	4.602055429	4.787349365
553270	1.885293167	1.779922999	1.688035884	1.947485535	1.034793987	0.941206245	0.561521936	0.715377332	1.459803196	0.94395322	1.36469405	1.362213137	1.110165586	1.017227476	1.272557412	1.650197494	1.126131051	0.900754695	1.123521013
553273	3.040027541	3.304924329	3.036267798	3.121988302	3.10053709	3.054051949	2.830157454	3.047361032	3.243947529	3.103818482	3.223302218	2.989210491	3.003662806	3.076465045	3.342876453	2.841024981	2.953813281	3.23012455	3.39309355
553274	2.930479167	2.847165235	2.668724303	2.52786376	2.231668384	2.709626709	2.139595639	2.802718549	2.701762964	2.505870475	2.943957374	2.634522546	2.563543453	2.608692093	3.006833011	2.419846686	2.690966278	2.497482041	2.529431237
553275	5.191107285	5.012931135	5.319674065	5.21766658	4.634029616	4.997361666	4.90290738	4.763623946	4.886677902	4.828655702	4.833087361	5.00964009	4.875687123	4.578482916	5.038108197	4.913116655	4.665115802	4.89321658	4.780200019
553276	2.803662705	2.172766074	2.891329393	2.302915519	1.884548862	2.157087046	1.98387097	2.151572176	2.152712534	1.880481636	2.313478581	2.012650576	1.98031319	2.393577726	2.177655235	1.858175455	2.20238181	2.104374247	1.806670214
553277	6.406118409	6.53423527	6.626334813	6.653735325	6.209452111	6.623241824	6.522148372	6.317672993	6.503936287	6.594938143	6.40799119	6.5192261	6.501746705	6.326489626	6.619475195	6.660309725	6.306849567	6.576066765	6.603366688
553281	4.199218521	4.366724445	4.168491827	4.302025568	3.596071458	4.244834264	4.319104571	4.004331257	4.151512476	4.237741333	3.858594602	4.163916396	4.290195344	3.679101154	4.165960557	4.239617969	3.25131911	4.269748244	4.009203698
553283	7.007552655	6.762858322	6.979992599	6.726270202	6.427147891	6.7994386	6.562851285	6.461455622	6.667598545	6.56663309	6.668652939	6.668928819	6.557007803	6.520170295	6.677449964	6.79172237	6.332344371	6.707227192	6.782199745
553284	3.19334019	3.165653323	3.036267798	3.177713258	3.551826584	3.356945486	3.278570035	3.115558625	2.970572968	3.256395198	3.208716468	3.170796486	3.256592261	3.151007811	3.109323551	2.893512587	3.456037984	3.022102717	3.248626792
553288	4.348656927	3.939176473	4.233610081	4.043818579	4.073888894	4.348403668	3.946241536	3.892156982	4.012245025	3.659096847	4.005063321	3.936115266	3.878139457	3.771257189	4.293888239	4.059917989	3.798887698	4.253408479	4.073000205
553290	2.664614972	2.491853275	3.068354369	2.576058672	2.487963065	2.473461068	2.64325084	2.275987154	2.515654967	2.098069677	2.340490004	2.423990914	2.435947345	2.204289651	2.696997357	2.44351026	1.877685099	2.624887417	2.6282973
553292	5.082624527	5.175227548	5.219645318	5.202394763	4.566141773	5.027322672	5.165555015	4.890152771	5.013828858	5.037904976	5.005434213	5.019542887	5.064727666	4.779833316	5.041352701	5.073372441	4.665115802	4.926576517	5.035696022
553293	6.43649011	6.28019068	6.505563597	6.391227093	6.301678023	6.59719432	6.62787176	6.604775629	6.367723774	6.716679894	6.525196992	6.426253072	6.460184196	6.315728041	6.452214925	6.643806634	6.146914338	6.510890034	6.589118625
553294	1.931519028	1.880531703	2.174301893	1.872278707	2.378224453	1.961878625	1.913673938	2.390519471	2.092520229	1.956715974	1.906707194	1.674491652	2.295961641	2.074117651	2.117442229	2.085748846	2.163950298	1.934398606	2.212846259
553297	5.894991598	5.746884452	5.830648217	5.705939229	5.99488247	5.141307037	4.044773367	5.748278998	5.785095101	4.285821154	5.854533183	5.745467733	4.549976702	6.015625642	5.966255774	5.89720626	5.92358079	5.701801409	5.590402073
553298	3.530194547	3.725874332	3.914206909	3.806893754	3.51772906	3.551806247	3.663579993	3.637675003	3.777538987	3.550124681	3.529435768	3.499914161	3.574849653	3.690253593	3.810436923	3.467158203	3.840095667	3.56803295	3.655207905
553299	3.141841415	2.838853457	1.862868284	3.072448701	3.789480986	2.945924291	1.46113502	3.468347173	3.815272675	2.925608649	3.419729832	3.494243872	2.209415581	3.65653426	3.732290017	2.383607257	4.15295643	3.147651469	2.048015561
553300	4.134821506	4.307719079	4.48904433	4.127054181	3.482806107	4.41194414	4.475911349	3.756349142	3.911321893	4.21929011	3.839786237	4.263944655	4.247397933	3.639374374	4.323506956	4.393331076	3.340174048	4.210038182	4.013274704
553302	2.997201133	3.090628472	3.226012391	3.169883122	2.764869288	3.137389136	3.068488723	2.687951461	3.077954138	2.948193046	2.926236262	3.198957018	2.890004666	2.572987088	3.096903401	3.024804512	2.626477466	3.133435664	3.155923982
553303	3.960005461	3.693972427	3.412548146	4.056614203	3.511966959	4.203995071	3.333373469	3.678327417	3.917117842	3.262415356	3.625906932	3.858793634	3.617485913	3.616172339	3.771892531	3.720601423	3.730404289	3.732679492	3.639491157
553305	4.591133188	4.605920084	4.685441318	4.694727159	4.746263557	4.693417443	4.411147631	4.325517964	4.600066234	4.258973681	4.518170082	4.536428194	4.321480309	4.409954271	4.614555306	4.490244578	4.627950328	4.444009446	4.577926891
553306	4.164156378	3.851002177	4.064948093	4.094333923	3.529184677	3.723452207	3.491129458	3.574464365	3.77115296	3.798198997	3.71632954	3.624534144	3.707073159	3.604429875	3.662365699	3.91509957	3.606914159	3.727956652	3.984533431
553309	4.328644472	4.431725157	4.34585724	4.174783866	3.596071458	4.112804369	3.730445167	3.807641723	4.146587164	3.878784935	4.164717316	4.348084824	3.94327614	4.043257571	4.271958889	4.005313649	4.116524875	4.193003867	3.639491157
553310	2.828305508	2.744116467	2.9527831	2.764625387	2.004305158	2.29829034	1.72979989	1.736184033	2.247767674	1.880481636	2.367004977	1.996696853	2.198222942	2.188646129	2.177655235	2.308277553	2.539088107	2.147454884	1.999589312
553311	2.89980474	2.604004979	2.730186879	2.835633746	3.037759317	2.814635062	2.651901119	2.414781871	2.575517278	2.677886556	2.480637652	2.956593093	2.631689155	2.620400058	2.95272138	2.346434013	2.20238181	2.797100164	2.094868962
553315	3.018773244	2.966416244	2.873279421	2.922077556	3.353455089	3.137389136	3.174350954	3.187734713	2.925277934	3.21353567	2.756115361	2.862895768	3.126835772	2.836575558	2.966440747	2.640642148	3.083015975	3.089927948	3.103424691
553317	5.483881477	5.897546163	5.917983278	5.90537912	5.135377259	5.712538833	5.68286786	5.500186002	5.615450303	5.605126421	5.53752277	5.635145669	5.539596399	5.263227215	5.597776292	5.646317461	5.142905963	5.718563586	5.601260853
553318	3.589060779	3.730374701	3.78982226	3.861388378	3.440964598	3.711846488	3.584455567	3.708082211	3.465793388	3.545194819	3.552722053	3.388172296	3.548649666	3.468531349	3.593306841	3.551243196	3.402023396	3.614831849	3.602138871
553319	1.628935873	1.690366886	1.968662179	2.01896536	1.811371311	1.539983192	1.899215155	1.15051999	1.326786854	1.83272932	1.85144186	1.674491652	1.739061341	1.593614233	1.787240954	1.822523618	1.673971283	1.583365937	1.62705632
553320	3.148380195	3.491467025	3.47372533	3.624131697	2.511255972	3.30639551	3.354724924	3.047361032	2.84241968	3.426893594	2.862439891	3.127497429	3.09097534	2.294747632	3.07173765	3.055841995	2.056160788	3.363996746	2.950473463
553321	3.504939917	2.888020651	3.750809376	3.246335383	3.410316956	3.798525668	3.306231963	2.983910246	3.128789043	3.130395006	3.252038646	3.280283512	3.340433339	3.093366137	3.414688408	3.438004383	3.005442438	3.689606799	3.454264137
553322	1.85363201	2.004613795	1.489056665	1.92904817	1.884548862	1.781182603	1.696739692	1.999452211	1.772714839	1.547332582	1.977247795	2.232931494	2.018994549	1.931025005	2.224079241	1.629714959	1.939662877	1.703706675	2.155063233
553323	1.916274388	1.989674732	2.327988016	2.070343021	2.365499598	1.922143009	1.72979989	1.774188318	1.964033593	2.070885245	1.538052792	2.363073146	1.953937153	1.663184159	1.70779191	1.822523618	2.111061982	2.147454884	1.966377843
553326	6.65025679	6.636082439	6.619583322	6.477017699	6.833379968	6.835091162	6.873696525	6.8340319	6.750279651	6.85756056	6.844647244	6.811404059	6.879987262	6.904069931	6.855731635	6.728114068	6.983600407	6.659040828	6.707536131
