TXID,GENEID,GENENAME,BIOTYPE,Malathion_0.001_B
ENSDART00000148813,ENSDARG00000095917,CR450738.1,antisense,0
ENSDART00000149302,ENSDARG00000095929,BX664742.2,antisense,0
ENSDART00000154912,ENSDARG00000095929,BX664742.2,antisense,0
ENSDART00000150115,ENSDARG00000095955,BX927257.1,antisense,0
ENSDART00000150881,ENSDARG00000095980,CU469420.3,antisense,5
ENSDART00000150431,ENSDARG00000095980,CU469420.3,antisense,5
ENSDART00000156394,ENSDARG00000095994,CR383662.4,antisense,3
ENSDART00000150667,ENSDARG00000095994,CR383662.4,antisense,3
ENSDART00000150668,ENSDARG00000096044,BX548032.2,antisense,0
ENSDART00000150580,ENSDARG00000096046,BX649307.1,antisense,113
ENSDART00000150369,ENSDARG00000096080,CR381686.3,antisense,2
ENSDART00000150502,ENSDARG00000096105,BX942819.3,antisense,9
ENSDART00000150475,ENSDARG00000096111,CU570689.1,antisense,0
ENSDART00000150333,ENSDARG00000096114,BX784029.2,antisense,0
ENSDART00000150834,ENSDARG00000096127,BX469910.2,antisense,2
ENSDART00000150754,ENSDARG00000096144,CR388052.2,antisense,0
ENSDART00000135767,ENSDARG00000096149,CU469420.4,antisense,3
ENSDART00000150442,ENSDARG00000096149,CU469420.4,antisense,3
ENSDART00000150270,ENSDARG00000096170,FP015809.1,antisense,0
ENSDART00000139978,ENSDARG00000096215,CR293502.1,antisense,0
ENSDART00000151045,ENSDARG00000096235,BX936397.1,antisense,0
ENSDART00000150890,ENSDARG00000096240,FP017151.1,antisense,0
ENSDART00000151762,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000151631,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000151523,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000151815,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000150941,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000151263,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000151100,ENSDARG00000096247,CU633478.1,antisense,0
ENSDART00000151802,ENSDARG00000096250,CT573429.2,antisense,0
ENSDART00000151742,ENSDARG00000096260,BX908803.1,antisense,0
ENSDART00000151038,ENSDARG00000096262,CU862078.1,antisense,1
ENSDART00000174252,ENSDARG00000096262,CU862078.1,antisense,1
ENSDART00000151201,ENSDARG00000096265,BX247899.1,antisense,0
ENSDART00000151032,ENSDARG00000096266,BX510989.1,antisense,0
ENSDART00000151495,ENSDARG00000096266,BX510989.1,antisense,0
ENSDART00000151286,ENSDARG00000096269,CR388364.1,antisense,30
ENSDART00000151427,ENSDARG00000096269,CR388364.1,antisense,30
ENSDART00000151076,ENSDARG00000096269,CR388364.1,antisense,30
ENSDART00000151277,ENSDARG00000096283,CU695199.1,antisense,0
ENSDART00000151602,ENSDARG00000096290,AL929243.1,antisense,57
ENSDART00000151715,ENSDARG00000096297,CR954285.2,antisense,0
ENSDART00000151755,ENSDARG00000096315,FP236454.2,antisense,1
ENSDART00000151210,ENSDARG00000096369,CT573133.2,antisense,1
ENSDART00000151017,ENSDARG00000096373,BX936397.2,antisense,12
ENSDART00000151622,ENSDARG00000096397,BX511272.1,antisense,4
ENSDART00000150904,ENSDARG00000096401,CU570787.1,antisense,0
ENSDART00000155102,ENSDARG00000096409,CR792438.2,antisense,0
ENSDART00000151469,ENSDARG00000096409,CR792438.2,antisense,0
ENSDART00000153668,ENSDARG00000096409,CR792438.2,antisense,0
ENSDART00000154541,ENSDARG00000096409,CR792438.2,antisense,0
ENSDART00000153977,ENSDARG00000096409,CR792438.2,antisense,0
ENSDART00000151116,ENSDARG00000096409,CR792438.2,antisense,0
ENSDART00000151709,ENSDARG00000096417,BX470238.1,antisense,1
ENSDART00000153596,ENSDARG00000096417,BX470238.1,antisense,1
ENSDART00000154625,ENSDARG00000096417,BX470238.1,antisense,1
ENSDART00000152113,ENSDARG00000096446,AL929009.1,antisense,0
ENSDART00000152012,ENSDARG00000096450,CR391935.1,antisense,2
ENSDART00000156098,ENSDARG00000096452,CR383672.2,antisense,3
ENSDART00000152095,ENSDARG00000096452,CR383672.2,antisense,3
ENSDART00000154988,ENSDARG00000096452,CR383672.2,antisense,3
ENSDART00000151872,ENSDARG00000096462,BX571664.1,antisense,5
ENSDART00000152062,ENSDARG00000096465,FP103106.1,antisense,1
ENSDART00000137526,ENSDARG00000096465,FP103106.1,antisense,1
ENSDART00000151962,ENSDARG00000096479,CU914550.1,antisense,0
ENSDART00000151892,ENSDARG00000096489,BX248324.1,antisense,18
ENSDART00000152439,ENSDARG00000096521,CR626889.1,antisense,0
ENSDART00000152503,ENSDARG00000096539,BX088688.2,antisense,3
ENSDART00000152732,ENSDARG00000096541,BX901942.1,antisense,0
ENSDART00000152646,ENSDARG00000096542,BX649533.1,antisense,0
ENSDART00000152584,ENSDARG00000096550,CR774192.1,antisense,0
ENSDART00000152251,ENSDARG00000096559,CU986306.1,antisense,0
ENSDART00000152372,ENSDARG00000096560,BX649231.1,antisense,0
ENSDART00000157249,ENSDARG00000096565,CR392024.1,antisense,0
ENSDART00000152679,ENSDARG00000096565,CR392024.1,antisense,0
ENSDART00000154833,ENSDARG00000096565,CR392024.1,antisense,0
ENSDART00000157383,ENSDARG00000096565,CR392024.1,antisense,0
ENSDART00000152494,ENSDARG00000096573,FP067451.1,antisense,0
ENSDART00000152179,ENSDARG00000096580,BX323590.4,antisense,2
ENSDART00000152547,ENSDARG00000096583,AL928835.1,antisense,1
ENSDART00000152196,ENSDARG00000096584,BX004779.2,antisense,0
ENSDART00000152722,ENSDARG00000096593,CR478288.1,antisense,0
ENSDART00000152802,ENSDARG00000096608,BX649499.2,antisense,0
ENSDART00000152640,ENSDARG00000096615,BX469930.2,antisense,0
ENSDART00000152191,ENSDARG00000096617,BX469908.1,antisense,0
ENSDART00000152176,ENSDARG00000096643,BX908780.4,antisense,0
ENSDART00000152484,ENSDARG00000096648,BX908780.5,antisense,0
ENSDART00000152703,ENSDARG00000096655,BX901920.1,antisense,1500
ENSDART00000152841,ENSDARG00000096675,BX004780.1,antisense,0
ENSDART00000152875,ENSDARG00000096677,BX927123.1,antisense,0
ENSDART00000153397,ENSDARG00000096679,BX928755.1,antisense,0
ENSDART00000152962,ENSDARG00000096681,BX927300.1,antisense,18
ENSDART00000153163,ENSDARG00000096686,CT573003.1,antisense,0
ENSDART00000152851,ENSDARG00000096686,CT573003.1,antisense,0
ENSDART00000152884,ENSDARG00000096697,BX072570.1,antisense,0
ENSDART00000153352,ENSDARG00000096698,BX119915.1,antisense,1
ENSDART00000152958,ENSDARG00000096699,AL928920.2,antisense,0
ENSDART00000153043,ENSDARG00000096699,AL928920.2,antisense,0
ENSDART00000153166,ENSDARG00000096702,CU550702.1,antisense,0
ENSDART00000170435,ENSDARG00000096704,BX001014.1,antisense,0
ENSDART00000153090,ENSDARG00000096704,BX001014.1,antisense,0
ENSDART00000153440,ENSDARG00000096709,BX255913.1,antisense,0
ENSDART00000153325,ENSDARG00000096709,BX255913.1,antisense,0
ENSDART00000153348,ENSDARG00000096710,BX470246.1,antisense,0
ENSDART00000152905,ENSDARG00000096718,BX323889.2,antisense,20
ENSDART00000153342,ENSDARG00000096724,BX248238.1,antisense,2
ENSDART00000153242,ENSDARG00000096727,CT737227.1,antisense,1
ENSDART00000153081,ENSDARG00000096730,BX569783.1,antisense,1
ENSDART00000152914,ENSDARG00000096731,CR847530.2,antisense,0
ENSDART00000152897,ENSDARG00000096733,BX855623.1,antisense,0
ENSDART00000153017,ENSDARG00000096735,BX248390.1,antisense,1
ENSDART00000153091,ENSDARG00000096735,BX248390.1,antisense,1
ENSDART00000153201,ENSDARG00000096735,BX248390.1,antisense,1
ENSDART00000153037,ENSDARG00000096744,AL928824.2,antisense,0
ENSDART00000153165,ENSDARG00000096747,BX296562.2,antisense,3
ENSDART00000153365,ENSDARG00000096750,BX001014.2,antisense,1
ENSDART00000152929,ENSDARG00000096751,BX842669.1,antisense,0
ENSDART00000153196,ENSDARG00000096753,AL928824.3,antisense,0
ENSDART00000153158,ENSDARG00000096763,CU694525.1,antisense,0
ENSDART00000153226,ENSDARG00000096769,CR932077.1,antisense,2
ENSDART00000153092,ENSDARG00000096774,BX088686.1,antisense,1
ENSDART00000153398,ENSDARG00000096774,BX088686.1,antisense,1
ENSDART00000153263,ENSDARG00000096778,AL928920.3,antisense,0
ENSDART00000152943,ENSDARG00000096788,CR352243.1,antisense,3
ENSDART00000152963,ENSDARG00000096789,BX248238.2,antisense,0
ENSDART00000153354,ENSDARG00000096792,BX004999.1,antisense,34
ENSDART00000152843,ENSDARG00000096793,BX842240.1,antisense,0
ENSDART00000153221,ENSDARG00000096794,BX119915.2,antisense,1
ENSDART00000152967,ENSDARG00000096795,CR848736.1,antisense,0
ENSDART00000153461,ENSDARG00000096806,BX119915.3,antisense,0
ENSDART00000153257,ENSDARG00000096811,AL833789.1,antisense,2
ENSDART00000156805,ENSDARG00000096817,CR854832.1,antisense,0
ENSDART00000155289,ENSDARG00000096820,CR396584.1,antisense,6
ENSDART00000157313,ENSDARG00000096820,CR396584.1,antisense,6
ENSDART00000156550,ENSDARG00000096823,BX571796.1,antisense,0
ENSDART00000153882,ENSDARG00000096826,BX323575.1,antisense,0
ENSDART00000156173,ENSDARG00000096827,BX279523.2,antisense,0
ENSDART00000157231,ENSDARG00000096831,CR774195.1,antisense,0
ENSDART00000154268,ENSDARG00000096838,CR848791.1,antisense,0
ENSDART00000156089,ENSDARG00000096839,CU929322.1,antisense,0
ENSDART00000155304,ENSDARG00000096842,CT573157.1,antisense,0
ENSDART00000155214,ENSDARG00000096846,CU855854.1,antisense,0
ENSDART00000155854,ENSDARG00000096853,BX572077.1,antisense,0
ENSDART00000156962,ENSDARG00000096853,BX572077.1,antisense,0
ENSDART00000154722,ENSDARG00000096855,BX649324.2,antisense,1
ENSDART00000156040,ENSDARG00000096858,BX927361.2,antisense,3
ENSDART00000156166,ENSDARG00000096865,CR457444.1,antisense,0
ENSDART00000155553,ENSDARG00000096866,CR931780.1,antisense,0
ENSDART00000156115,ENSDARG00000096871,BX511245.1,antisense,0
ENSDART00000153576,ENSDARG00000096872,CU467963.1,antisense,0
ENSDART00000157063,ENSDARG00000096873,CR626887.1,antisense,1
ENSDART00000154332,ENSDARG00000096875,BX294110.2,antisense,0
ENSDART00000156531,ENSDARG00000096879,CU462980.1,antisense,14
ENSDART00000192722,ENSDARG00000096879,CU462980.1,antisense,14
ENSDART00000155459,ENSDARG00000096881,BX322538.2,antisense,0
ENSDART00000154468,ENSDARG00000096884,AL953866.1,antisense,0
ENSDART00000153578,ENSDARG00000096890,FP102794.1,antisense,0
ENSDART00000155534,ENSDARG00000096891,CR774184.1,antisense,0
ENSDART00000157111,ENSDARG00000096894,CU628002.1,antisense,0
ENSDART00000155202,ENSDARG00000096903,CU062633.1,antisense,1
ENSDART00000157033,ENSDARG00000096910,BX005128.1,antisense,1
ENSDART00000156175,ENSDARG00000096921,CR790377.2,antisense,0
ENSDART00000155360,ENSDARG00000096929,CU639412.1,antisense,0
ENSDART00000155812,ENSDARG00000096931,CR385086.1,antisense,0
ENSDART00000154035,ENSDARG00000096936,BX005461.2,antisense,0
ENSDART00000154931,ENSDARG00000096936,BX005461.2,antisense,0
ENSDART00000155391,ENSDARG00000096939,CU207354.1,antisense,9
ENSDART00000143289,ENSDARG00000096947,CR545469.1,antisense,0
ENSDART00000154022,ENSDARG00000096951,CR848812.1,antisense,8
ENSDART00000153674,ENSDARG00000096956,BX005254.3,antisense,4
ENSDART00000154472,ENSDARG00000096957,BX005351.1,antisense,1
ENSDART00000156728,ENSDARG00000096957,BX005351.1,antisense,1
ENSDART00000155852,ENSDARG00000096957,BX005351.1,antisense,1
ENSDART00000153992,ENSDARG00000096964,AL844141.1,antisense,12
ENSDART00000156867,ENSDARG00000096964,AL844141.1,antisense,12
ENSDART00000156592,ENSDARG00000096970,BX119902.2,antisense,0
ENSDART00000155768,ENSDARG00000096970,BX119902.2,antisense,0
ENSDART00000156581,ENSDARG00000096972,CU633991.2,antisense,82
ENSDART00000154734,ENSDARG00000096981,CR626962.2,antisense,0
ENSDART00000155818,ENSDARG00000096982,BX957326.3,antisense,0
ENSDART00000156542,ENSDARG00000096987,CU915818.1,antisense,0
ENSDART00000157344,ENSDARG00000096988,CR589944.1,antisense,39
ENSDART00000153527,ENSDARG00000096993,CR847923.1,antisense,0
ENSDART00000156001,ENSDARG00000096999,BX537308.1,antisense,1
ENSDART00000154272,ENSDARG00000097007,CU694256.1,antisense,0
ENSDART00000155288,ENSDARG00000097013,BX649300.1,antisense,7
ENSDART00000155635,ENSDARG00000097016,BX004972.1,antisense,0
ENSDART00000155119,ENSDARG00000097025,CR354383.1,antisense,7
ENSDART00000153644,ENSDARG00000097027,CR352292.1,antisense,0
ENSDART00000155920,ENSDARG00000097029,AL845435.1,antisense,0
ENSDART00000155078,ENSDARG00000097033,CU466278.1,antisense,5
ENSDART00000157379,ENSDARG00000097040,CT025745.1,antisense,2
ENSDART00000155621,ENSDARG00000097041,BX927349.1,antisense,0
ENSDART00000153558,ENSDARG00000097046,CR936518.1,antisense,0
ENSDART00000156067,ENSDARG00000097047,BX629346.1,antisense,0
ENSDART00000157133,ENSDARG00000097052,FP236594.1,antisense,0
ENSDART00000153786,ENSDARG00000097058,CU929339.1,antisense,0
ENSDART00000154546,ENSDARG00000097060,CR388369.1,antisense,3
ENSDART00000154047,ENSDARG00000097060,CR388369.1,antisense,3
ENSDART00000156704,ENSDARG00000097060,CR388369.1,antisense,3
ENSDART00000156715,ENSDARG00000097060,CR388369.1,antisense,3
ENSDART00000153603,ENSDARG00000097060,CR388369.1,antisense,3
ENSDART00000154746,ENSDARG00000097060,CR388369.1,antisense,3
ENSDART00000154873,ENSDARG00000097061,BX547934.1,antisense,2
ENSDART00000156161,ENSDARG00000097067,CR626887.2,antisense,0
ENSDART00000153692,ENSDARG00000097073,CU928073.1,antisense,1
ENSDART00000156191,ENSDARG00000097077,CR318607.1,antisense,0
ENSDART00000153628,ENSDARG00000097077,CR318607.1,antisense,0
ENSDART00000156163,ENSDARG00000097078,CR848665.1,antisense,0
ENSDART00000153672,ENSDARG00000097083,BX005462.2,antisense,0
ENSDART00000156027,ENSDARG00000097089,BX120006.1,antisense,0
ENSDART00000153807,ENSDARG00000097094,CR293508.1,antisense,0
ENSDART00000154959,ENSDARG00000097096,AL954669.1,antisense,0
ENSDART00000153957,ENSDARG00000097101,BX511075.1,antisense,0
ENSDART00000155706,ENSDARG00000097111,CR762407.2,antisense,0
ENSDART00000154265,ENSDARG00000097120,AL935115.1,antisense,2
ENSDART00000155869,ENSDARG00000097120,AL935115.1,antisense,2
ENSDART00000153985,ENSDARG00000097121,FP102921.1,antisense,0
ENSDART00000155542,ENSDARG00000097123,FP102170.1,antisense,22
ENSDART00000153844,ENSDARG00000097126,CR854927.3,antisense,0
ENSDART00000156467,ENSDARG00000097130,BX005242.1,antisense,0
ENSDART00000155561,ENSDARG00000097136,CR545465.2,antisense,0
ENSDART00000155436,ENSDARG00000097142,CR848742.1,antisense,0
ENSDART00000153910,ENSDARG00000097150,BX005254.4,antisense,0
ENSDART00000154806,ENSDARG00000097151,BX324227.1,antisense,0
ENSDART00000153542,ENSDARG00000097153,CR954963.1,antisense,1
ENSDART00000156236,ENSDARG00000097156,CR944667.1,antisense,0
ENSDART00000155297,ENSDARG00000097159,BX664738.1,antisense,0
ENSDART00000154642,ENSDARG00000097166,BX936386.1,antisense,1
ENSDART00000155355,ENSDARG00000097166,BX936386.1,antisense,1
ENSDART00000155034,ENSDARG00000097166,BX936386.1,antisense,1
ENSDART00000153986,ENSDARG00000097166,BX936386.1,antisense,1
ENSDART00000154063,ENSDARG00000097168,CR749752.1,antisense,11
ENSDART00000157287,ENSDARG00000097173,CR388129.1,antisense,0
ENSDART00000154657,ENSDARG00000097173,CR388129.1,antisense,0
ENSDART00000156409,ENSDARG00000097179,CR538726.1,antisense,0
ENSDART00000156401,ENSDARG00000097183,CU570976.1,antisense,0
ENSDART00000154807,ENSDARG00000097185,CU695073.1,antisense,0
ENSDART00000153701,ENSDARG00000097190,BX640398.1,antisense,0
ENSDART00000157045,ENSDARG00000097192,CU861453.1,antisense,119
ENSDART00000154551,ENSDARG00000097200,BX120006.2,antisense,0
ENSDART00000156093,ENSDARG00000097204,BX000524.1,antisense,0
ENSDART00000154352,ENSDARG00000097219,CT027582.1,antisense,0
ENSDART00000154411,ENSDARG00000097220,BX005079.1,antisense,0
ENSDART00000155617,ENSDARG00000097221,AL954387.1,antisense,1
ENSDART00000154335,ENSDARG00000097234,AL929435.1,antisense,1
ENSDART00000154282,ENSDARG00000097235,CT737162.2,antisense,94
ENSDART00000184481,ENSDARG00000097235,CT737162.2,antisense,94
ENSDART00000164170,ENSDARG00000097235,CT737162.2,antisense,94
ENSDART00000154725,ENSDARG00000097237,BX005012.4,antisense,0
ENSDART00000153914,ENSDARG00000097240,BX323076.1,antisense,0
ENSDART00000155565,ENSDARG00000097241,BX120016.1,antisense,0
ENSDART00000156270,ENSDARG00000097243,CR457447.1,antisense,0
ENSDART00000156733,ENSDARG00000097243,CR457447.1,antisense,0
ENSDART00000156122,ENSDARG00000097249,BX537104.1,antisense,0
ENSDART00000157210,ENSDARG00000097263,CR925802.1,antisense,0
ENSDART00000155316,ENSDARG00000097270,CR405687.1,antisense,0
ENSDART00000155393,ENSDARG00000097273,CR848759.1,antisense,0
ENSDART00000156054,ENSDARG00000097273,CR848759.1,antisense,0
ENSDART00000154741,ENSDARG00000097274,CU929145.3,antisense,0
ENSDART00000156583,ENSDARG00000097278,CR352232.1,antisense,2
ENSDART00000153796,ENSDARG00000097282,BX119902.3,antisense,0
ENSDART00000156834,ENSDARG00000097282,BX119902.3,antisense,0
ENSDART00000156410,ENSDARG00000097286,FP102892.1,antisense,0
ENSDART00000155623,ENSDARG00000097294,CU855758.1,antisense,0
ENSDART00000154965,ENSDARG00000097296,BX571762.1,antisense,3
ENSDART00000155609,ENSDARG00000097298,CR792422.2,antisense,0
ENSDART00000154162,ENSDARG00000097298,CR792422.2,antisense,0
ENSDART00000154747,ENSDARG00000097306,BX000358.1,antisense,0
ENSDART00000156695,ENSDARG00000097308,BX901883.3,antisense,0
ENSDART00000157112,ENSDARG00000097315,BX927078.1,antisense,0
ENSDART00000154240,ENSDARG00000097315,BX927078.1,antisense,0
ENSDART00000154428,ENSDARG00000097318,BX649242.1,antisense,0
ENSDART00000154588,ENSDARG00000097321,BX005183.1,antisense,1
ENSDART00000155369,ENSDARG00000097324,BX546473.1,antisense,0
ENSDART00000157073,ENSDARG00000097327,BX005060.1,antisense,0
ENSDART00000157059,ENSDARG00000097330,CR759826.1,antisense,0
ENSDART00000157198,ENSDARG00000097333,CT573342.1,antisense,11
ENSDART00000155373,ENSDARG00000097336,CR759841.1,antisense,19
ENSDART00000153529,ENSDARG00000097338,BX000434.1,antisense,0
ENSDART00000155433,ENSDARG00000097345,AL935186.3,antisense,0
ENSDART00000156890,ENSDARG00000097345,AL935186.3,antisense,0
ENSDART00000155903,ENSDARG00000097353,BX324164.3,antisense,52
ENSDART00000154527,ENSDARG00000097358,BX901883.4,antisense,1
ENSDART00000155087,ENSDARG00000097362,BX279523.3,antisense,0
ENSDART00000156425,ENSDARG00000097367,CU896541.1,antisense,1
ENSDART00000156099,ENSDARG00000097375,BX248418.2,antisense,2
ENSDART00000153638,ENSDARG00000097378,CR387933.1,antisense,1
ENSDART00000153799,ENSDARG00000097379,CR936416.1,antisense,0
ENSDART00000154078,ENSDARG00000097380,CR812472.2,antisense,0
ENSDART00000156023,ENSDARG00000097383,BX465853.1,antisense,0
ENSDART00000155488,ENSDARG00000097384,AL929182.1,antisense,0
ENSDART00000154199,ENSDARG00000097386,CR854907.1,antisense,0
ENSDART00000153554,ENSDARG00000097389,BX530407.4,antisense,4
ENSDART00000155939,ENSDARG00000097402,BX470254.1,antisense,0
ENSDART00000156610,ENSDARG00000097417,CR847793.3,antisense,0
ENSDART00000155319,ENSDARG00000097422,CU929360.2,antisense,0
ENSDART00000155325,ENSDARG00000097428,BX470242.2,antisense,1
ENSDART00000155931,ENSDARG00000097433,CT027718.1,antisense,6
ENSDART00000157085,ENSDARG00000097433,CT027718.1,antisense,6
ENSDART00000154141,ENSDARG00000097434,BX649398.2,antisense,2
ENSDART00000155849,ENSDARG00000097437,AL928908.1,antisense,0
ENSDART00000154487,ENSDARG00000097438,BX510360.1,antisense,0
ENSDART00000156050,ENSDARG00000097439,CR788230.2,antisense,0
ENSDART00000154709,ENSDARG00000097441,CU855930.2,antisense,15
ENSDART00000156609,ENSDARG00000097441,CU855930.2,antisense,15
ENSDART00000156938,ENSDARG00000097447,BX890600.1,antisense,1
ENSDART00000154731,ENSDARG00000097457,BX119963.2,antisense,3
ENSDART00000155415,ENSDARG00000097457,BX119963.2,antisense,3
ENSDART00000157150,ENSDARG00000097457,BX119963.2,antisense,3
ENSDART00000156603,ENSDARG00000097461,BX957326.4,antisense,1
ENSDART00000154498,ENSDARG00000097466,CU207343.2,antisense,0
ENSDART00000155491,ENSDARG00000097490,AL928908.2,antisense,1
ENSDART00000156393,ENSDARG00000097492,AL772314.1,antisense,9
ENSDART00000154278,ENSDARG00000097497,BX511253.1,antisense,2
ENSDART00000154884,ENSDARG00000097499,CR450813.2,antisense,0
ENSDART00000154534,ENSDARG00000097502,CU694807.1,antisense,0
ENSDART00000155383,ENSDARG00000097506,BX571780.1,antisense,0
ENSDART00000155378,ENSDARG00000097507,BX324164.4,antisense,42
ENSDART00000155031,ENSDARG00000097507,BX324164.4,antisense,42
ENSDART00000155618,ENSDARG00000097511,BX890629.1,antisense,1
ENSDART00000155255,ENSDARG00000097512,BX649529.1,antisense,33
ENSDART00000156293,ENSDARG00000097512,BX649529.1,antisense,33
ENSDART00000153684,ENSDARG00000097515,CR751227.1,antisense,0
ENSDART00000155750,ENSDARG00000097525,AL928724.1,antisense,0
ENSDART00000156197,ENSDARG00000097538,CR627496.1,antisense,1
ENSDART00000156747,ENSDARG00000097552,AL772362.2,antisense,0
ENSDART00000154783,ENSDARG00000097560,BX511311.3,antisense,120
ENSDART00000157275,ENSDARG00000097561,CR847503.2,antisense,4
ENSDART00000168318,ENSDARG00000097562,BX005083.1,antisense,0
ENSDART00000156451,ENSDARG00000097562,BX005083.1,antisense,0
ENSDART00000154892,ENSDARG00000097565,BX072576.3,antisense,0
ENSDART00000156021,ENSDARG00000097579,CT573048.1,antisense,0
ENSDART00000121894,ENSDARG00000097581,CR376740.2,antisense,2
ENSDART00000154624,ENSDARG00000097581,CR376740.2,antisense,2
ENSDART00000157318,ENSDARG00000097593,BX548024.1,antisense,0
ENSDART00000155454,ENSDARG00000097594,FP236741.1,antisense,0
ENSDART00000155568,ENSDARG00000097598,BX088688.3,antisense,0
ENSDART00000157014,ENSDARG00000097601,CT868708.1,antisense,2
ENSDART00000155896,ENSDARG00000097621,BX936342.1,antisense,0
ENSDART00000157193,ENSDARG00000097624,BX323450.1,antisense,0
ENSDART00000156652,ENSDARG00000097629,FP102794.2,antisense,0
ENSDART00000154238,ENSDARG00000097636,AL928908.3,antisense,2
ENSDART00000156585,ENSDARG00000097642,CU469568.3,antisense,0
ENSDART00000154373,ENSDARG00000097644,CU571091.1,antisense,0
ENSDART00000154520,ENSDARG00000097645,BX936393.1,antisense,0
ENSDART00000153718,ENSDARG00000097654,CR556709.1,antisense,0
ENSDART00000155566,ENSDARG00000097656,CR381579.2,antisense,0
ENSDART00000156402,ENSDARG00000097656,CR381579.2,antisense,0
ENSDART00000153545,ENSDARG00000097661,BX511124.1,antisense,0
ENSDART00000157299,ENSDARG00000097671,CR381579.3,antisense,0
ENSDART00000154559,ENSDARG00000097677,CU207301.2,antisense,0
ENSDART00000156680,ENSDARG00000097678,CR450824.1,antisense,0
ENSDART00000157288,ENSDARG00000097678,CR450824.1,antisense,0
ENSDART00000156126,ENSDARG00000097682,CR383683.1,antisense,0
