	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
322509	11.1465403039	11.1971864589	11.1993903839	11.3218438639	10.7356560349	10.5459138709	10.2084757379	10.3599380379	10.4232085749	10.5545158789	10.4521943879	10.3462818529	10.5051677889	10.3739785269	10.3154246699	10.3883741459	10.4985554629	10.1465218139
570542	6.7152705339	6.5570296369	6.9239733009	7.1376839549	6.8773247109	6.9220369949	6.7521647739	7.0892639029	7.1293175379	6.6589477119	6.9333034749	6.7378867859	6.5061894769	6.9036775699	6.5059959019	6.8549872939	6.8823310279	6.8132883439
393244	5.5133367789	5.9508507249	5.4623401239	4.9443471099	5.5748616769	5.3539787719	5.9826977379	4.8269412019	4.9170577829	6.0585451989	5.6292596139	5.6260568329	5.8283705669	5.2465733689	5.1073992169	6.2697607269	5.1307681079	5.1870368809
406713	9.1209427009	9.0596460029	9.0597824469	8.8620856739	9.0632700299	8.6323175419	8.9488298459	8.4751952459	8.5774899029	8.8675199579	8.7158009109	8.9856618409	8.8397521209	8.6607839049	8.6178891649	8.7655781559	8.6944097479	8.7567658889
436880	6.8355832199	6.4937965229	6.6279419569	6.7243235499	6.8354844819	6.3103466459	6.3715530679	5.9254719349	6.2302237829	6.3537996499	6.1610402399	6.7950825349	6.2788509759	6.1504088169	6.4847703159	6.5918472679	6.4538312069	6.3425950369
80939	8.5189445499	8.1113196229	8.3538976589	8.2069918209	7.8485122699	7.5926329379	7.7213973719	7.4221483999	7.3331844839	7.8436777519	7.3708850689	7.7458254699	7.4550022709	7.5334718569	7.4194790969	7.5721219219	7.6339031209	7.3310947309
394075	5.4925705289	5.0986399839	5.1012872439	5.1527080799	5.2827185789	4.3386059849	4.8848823709	4.6350996109	4.7048853089	4.6253498169	4.5453485729	4.9198619989	4.6948754719	5.0247268159	4.8660966709	4.9023822589	4.7255344419	4.2614235769
327528	8.0953021139	8.1252954449	8.5076491939	8.4100045789	8.3483902609	8.2470560559	8.4872379089	8.4823409949	8.4247889509	8.3879237749	8.2027215189	8.1884799479	8.3776171249	8.4084870039	8.1995508959	8.6650866309	8.4138406059	8.3195509419
565338	7.5939122189	7.4780089829	7.6129892089	7.6989927949	7.6112606999	7.4099108539	7.5728454609	7.3141610649	7.2517108439	7.4197880939	7.2209198539	7.3957413989	7.6075023089	7.3595285149	7.3448724789	7.4675088679	7.4620308909	7.2546868949
565276	6.1916076589	5.7669573809	6.1057578079	6.5138776589	6.4482453839	6.0352500909	6.1016311049	6.3778145239	6.3603007599	6.1311503849	6.3463004179	6.2104798209	6.2788509759	6.0360946479	6.4523346729	6.0840963269	6.2412163189	6.2365680899
447853	7.7108981099	7.3289768279	7.7898353229	7.5225599579	7.8485122699	7.5534912569	7.4836757569	7.1016909409	7.2957352379	7.4370748479	7.0711776999	7.8185635009	7.5009612739	7.2152183179	7.4082492939	7.6119316709	7.4431874429	7.2963316799
360209	8.9256310749	8.6475862909	8.8027102509	8.7911544199	8.9482334129	8.3547022379	8.5925337539	8.1852576489	8.0602231289	8.4055942279	8.2843883199	8.3498784859	8.4958202429	8.3565057979	8.2317594389	8.5697578489	8.4162581819	8.3195509419
100000771	8.6883062959	8.5499368639	8.9675816489	8.2378020099	8.7372201999	8.9957014189	8.6006345769	8.7144801749	8.7356806059	8.5868987429	8.6731210099	8.9608814709	8.6802320719	9.1132958099	8.8199653569	8.4567919299	9.0289305859	8.9025722999
387261	7.3092439939	7.5880657959	7.4113964899	7.4909367719	7.2400462939	7.2504455329	7.1828057139	6.9171436809	6.9202283159	7.1249552879	7.1562783829	7.1168666909	7.1626587659	6.9180943059	6.8343535489	6.8383024119	6.8032606339	7.0191741559
556906	5.1387840309	4.7474795229	5.0367498039	5.3629639609	4.7457387749	5.7879022639	5.1941702069	5.4100271579	5.8271724689	5.0714887279	4.5949695339	5.3045332389	5.1442819099	5.1763478229	5.4948032989	4.9341355549	5.5907157479	5.3984824749
557263	8.9863073009	9.0902502939	9.3999788479	9.1999360369	9.1948427929	9.3467809009	9.2562894859	9.2617414439	9.4840412729	9.2836870369	9.1339351009	9.3497560019	9.1782592279	9.3174177749	9.0826671979	9.0436330069	9.2845070569	8.9064194019
560397	7.6698675049	7.8836011899	8.0284192169	7.9660660269	7.3150351979	7.4292602779	7.5395226449	7.5903173799	7.7870605179	7.4598062869	7.2903391229	7.1296289139	7.6168087869	7.6020444979	7.2969661979	7.5871796029	7.7610765599	7.1803739849
560327	7.4288377659	7.7813951189	7.9207749449	7.8107963189	7.0111364659	7.3400680419	7.3933003269	7.2980526739	7.5395063629	7.4541569169	7.2598977239	7.2099401079	7.3133636609	7.2780426569	7.0876476359	7.0916037519	7.5658494809	7.3424987299
100004729	6.5136020729	6.4388990559	6.2831505139	6.6913125959	6.9807495959	7.4244471969	6.9988996569	7.5903173799	7.4882561989	7.2670589369	7.1143554329	7.2099401079	6.9800025859	7.2210440219	7.5631008419	7.0559686369	7.2507137269	7.5681192199
560768	6.5136020729	5.9664619409	6.6604325019	6.4495277689	6.7389279429	5.9968595159	6.3809904079	5.8829064139	6.0491722979	6.5466373309	5.8699849259	6.4014873839	6.3915817879	6.2334520039	6.1626863889	6.4005330389	5.8840995279	6.2727831379
792755	5.7239758249	6.0856192619	6.2831505139	5.6870354129	5.3074155329	3.7988722769	4.1367557999	4.7342068139	4.3346747779	4.6650161799	4.5453485729	4.5154615279	4.4668601749	5.0511295649	4.2129257889	4.3638020499	4.2054206719	3.4426189399
792824	8.0569186329	7.7228534949	8.0612356089	7.9475469069	8.0989282509	7.8037987039	7.8044018849	7.5814715609	7.6496276229	7.9558695189	7.4606178749	7.8303377899	7.8318659959	7.4955219079	7.7658734339	7.9669163269	7.4852442829	7.5485580779
561817	7.2731708709	7.3046182209	7.3921787399	7.1619837389	7.3746795609	7.0772839489	7.1881914929	7.1740857899	7.1232220599	7.3845804919	7.2675685029	7.5269446639	7.2248422399	7.1372623019	7.3389704699	7.4234429779	7.0473880159	7.1087184879
559717	6.9768489369	6.9036673509	7.1001136099	7.3985162249	7.0186342219	7.3754120549	6.9679222619	7.5725711699	7.4252428429	7.3606221739	7.1889611299	7.4527129959	7.1043056489	7.3382449969	7.2026148299	7.2130597299	7.5080900709	7.1803739849
793087	7.7198596939	7.6761473959	7.8567901419	7.8953583979	7.8144564839	7.7586219609	7.7064614049	8.0855526269	8.1196038389	8.1075235499	7.9449406839	7.8420167629	8.0119482569	8.2350934939	8.0630051879	8.1937227269	8.0309086119	8.1481886949
793871	6.8519800569	6.7132388269	6.5021284909	6.4884810849	6.2712478829	6.2786945729	6.4089375819	5.9668175039	6.0232199229	5.9820915439	6.1774203139	6.0316522129	5.9363816299	5.7440695749	6.0801783919	5.7865041299	5.7058596979	5.7969423979
101882803	4.4278528039	4.4692929979	4.5275820169	3.4404714439	4.3297050489	4.3789695119	3.7852402909	4.6688974909	4.7371738539	4.3612938119	5.0862770309	4.6979095339	4.4250909809	5.1025282429	5.1073992169	3.8678222159	4.8736239929	4.7805513129
559273	9.0319964279	9.2550370429	9.2638722959	9.1582663589	8.9869701059	9.0545143189	8.9328772229	9.2181771399	9.1880942799	9.0320339109	9.0585619749	8.9081554769	8.9815769819	8.9873581389	8.7638005619	8.8698219999	9.0968162749	8.9102562729
568473	7.2486110759	7.4560593279	7.6565922729	7.6425457249	7.6358456469	7.4995935749	7.3792421259	7.2652860639	7.5071039429	7.2670589369	6.7373161659	7.4628340229	7.5059786139	7.1617004979	7.3507504409	7.5871796029	7.1497270919	7.4882311089
100330176	6.1391279579	6.0567398229	6.2264090889	6.2064034379	5.3316968149	5.0129141689	4.9623659919	5.0989893749	4.9170577829	5.3153413429	5.2187968059	5.3918771209	4.6228015819	4.6970810379	4.7640769939	4.4096985209	4.9015014169	4.4418999339
568424	7.5188784759	7.2289730529	7.8661064119	7.5535048209	7.7438339519	7.3654018099	7.5892226149	7.2317579269	7.2517108439	7.2989256679	7.0711776999	7.6427595559	7.1562904249	7.1617004979	6.9395046289	7.4729236579	7.0598115719	6.9904652819
568219	7.0426119549	7.2159707279	7.2711644379	7.2477369549	6.6644099679	6.3616041719	6.4089375819	5.8829064139	5.7814574149	6.4590902289	6.0586508729	5.9037579439	6.5936275119	5.9822280359	6.5164927259	6.3660271559	5.9523228439	5.9978185429
436963	8.4799134409	8.6451632829	8.6165367589	8.8040791879	8.6139427379	8.8254204369	8.8756115589	8.8046549449	9.0662990989	8.7911544079	8.6874883919	8.9733248599	8.7282505279	8.8227946179	8.9476236389	8.9222207859	8.7141932479	8.9958000409
322670	12.5619998299	12.3270201259	12.7200703919	12.5095785459	12.5432882289	12.2390822779	12.3415960699	12.0130190099	12.2059980449	12.2945728579	11.9563593559	12.2844496039	12.2929523989	12.0232254029	12.0611857539	12.1969891329	12.0166810439	12.0274722129
286774	6.8921749109	6.5151836549	6.7637355589	6.6801389309	7.3629463249	6.9887646909	6.9616461579	6.5142141319	6.7722689209	6.8517486759	6.5612699409	6.9105043929	7.0503774539	6.7018372709	6.7026628069	7.2639231399	6.8893089099	6.9976962359
30674	12.3534264279	11.9423303669	11.3538920159	11.4161992229	11.4670566459	12.4378550459	11.5354155979	12.3829403009	12.4231233609	11.6499985039	12.3938704849	12.4071230639	11.5902932989	12.3426864439	12.4155949309	11.6860574669	12.3823786839	12.3962350149
557884	8.3003868019	7.7858014429	7.8567901419	8.0158009269	8.6792651519	7.7963668059	7.8044018849	8.1823353669	7.5210798999	8.3670309219	8.3217101169	7.5269446639	8.0259877569	8.3827305019	7.8387866189	8.0776814459	8.5543648119	7.7331695609
101883603	5.7416834189	6.0998450469	6.1521924099	5.6645337329	5.3555761859	5.3539787719	5.4123609229	5.0226222039	5.0769788159	5.8333528099	4.9403418999	5.0328733399	5.1697979859	5.1521585679	5.1073992169	5.1922604779	4.9556904769	4.5243221389
100006858	8.8233226489	9.2390586849	9.0102228629	9.0902522959	8.8901506809	9.2777420539	9.0602287629	9.4065020439	9.5559483759	9.1520439999	9.1773384409	9.2827774889	9.2016410919	9.3773365729	9.3597776359	9.0545085139	9.3940424999	9.3954000919
393307	9.4746626549	9.5079950839	9.2389889309	9.2649491209	9.3138899159	9.6953641349	9.4780643239	9.6638514389	9.7504048739	9.4673712339	9.6592256729	9.5035183109	9.4246867339	9.6976612689	9.7450193909	9.4167028109	9.8025484459	9.7309466539
563247	10.9667141709	11.1696334759	10.7507526489	10.9491104969	10.9404820489	11.1114969959	11.2267883449	11.4406646329	11.0294753369	11.1989829149	11.5040195029	11.0937090539	11.1742753809	11.2401213299	11.2351032109	11.3235653409	11.1874415909	11.3470159709
565513	7.9275165709	7.6856103649	7.7400335469	7.8107963189	7.4375601769	7.6514845999	7.6875713369	7.6208574809	7.6152948389	7.3845804919	7.5701229589	7.4927779359	7.7622840379	7.4955219079	7.4250613889	7.2825439179	7.5831662029	7.4933558319
492772	6.5642372929	6.4500469389	6.8878399559	6.5633677079	6.5958918159	6.4869295189	6.4983683089	6.3363513169	6.7085575139	6.4477636369	6.5736987759	6.3587661689	6.3136046399	6.3010150139	6.5164927259	6.3891225329	6.2947535589	6.2365680899
327322	6.5340699119	6.4049290509	6.7835373009	6.5138776589	6.8523664619	6.7557312409	6.5661242559	6.2827882059	6.6419020079	6.7539755499	6.4843607429	6.6955982649	6.6937650529	6.5247530419	6.3736891389	6.5818587779	6.7582320849	6.7025959639
793956	5.9233437999	6.4049290509	6.5021284909	6.4756131549	5.4693812719	5.4518329029	5.4487158239	5.8241254689	5.9833944459	5.7801585849	5.6052450299	4.8598533479	5.8756545199	5.7113329819	4.9303102269	5.6781649369	5.8270984359	5.4201720149
494105	6.2422451669	6.3102260759	6.4901275879	6.1097758539	6.6256560709	5.7422169759	6.4632584189	5.8972349149	5.9285237419	6.2532866909	6.1774203139	5.9331747539	6.0088634459	5.8828328759	5.7651038049	6.2191063589	5.9787337529	5.7969423979
563403	6.9768489369	6.9036673509	6.4535140259	6.8190527739	6.9960230329	7.2720395409	6.9362650999	7.4515733689	7.4691589609	7.1807527919	7.5260345359	7.2099401079	7.1434687839	7.4215575969	7.2091005629	7.2195165909	7.5745338229	7.6252599279
561790	6.0984761479	4.8852626199	5.7708581719	5.2765773209	5.2320189639	6.5501583499	4.7746394159	2.9574863139	5.4524800089	5.5021380649	4.1399912299	6.9397853459	5.3811568759	4.8849389369	6.0076233629	3.8678222159	2.8091213359	6.0404557559
405772	11.0047923309	10.1983912939	10.8165025939	10.6234854699	10.3545119789	10.1212875049	9.6846073209	9.4868627109	9.5354387469	10.4561994349	9.6282804539	10.2139688749	9.7983880389	9.8900264579	10.0720841299	9.4376231939	9.2831831829	9.9283272989
563130	9.1935070799	9.4892047439	9.6590749699	9.8262752579	8.9888799049	7.9005531699	8.9708712599	7.1503555389	7.7598157819	8.3908839209	7.8356600239	8.0808819209	8.7217959109	7.3274843229	7.8961836099	7.7068999789	7.6626960349	7.8335665189
447923	10.0614002239	10.2693347479	10.2221133869	10.4075940409	10.3009446359	10.2106628839	10.4439307379	9.7453129489	9.9970022549	10.2018819779	9.9440655519	9.8809670489	10.4599912439	9.8216990969	10.2804382369	10.3254134789	9.9483235209	10.2718482229
550254	7.6228660849	7.1559650319	7.4736674399	7.3985162249	6.6548186509	6.9952708059	6.8707873619	6.8302027659	6.8846366069	6.9830880889	7.1808595929	6.6162074409	6.9060179859	6.8217025739	6.7026628069	6.5411985609	6.9705125129	6.4831754819
326825	6.8355832199	6.7132388269	6.6922074229	6.3115191489	6.2459184269	6.1563069889	6.3903664149	5.6988507899	6.0100665399	6.1867133479	6.6103554629	6.0316522129	6.1045842009	6.4172169449	6.1759903599	6.1531800769	6.3259475089	6.1221264809
103911912	7.7331985519	7.0718660089	6.8223436099	7.2093888689	6.9807495959	7.4483536189	6.7521647739	7.9951909139	7.3119040919	7.2670589369	8.0058274389	7.3744536779	7.0296230849	7.9067771489	8.0008170039	7.3190796099	7.9729681139	7.3481671019
564790	6.1121544219	5.5968427189	5.6892316589	5.7310125009	5.6149851879	5.7728340089	5.7255314109	6.2496690359	5.4908603999	6.0131608599	6.4307113959	5.9331747539	6.0778772739	6.0228153729	5.9312253229	5.8037953059	5.9389338379	5.5635016579
564717	7.4342927269	7.6180278409	7.4050189749	7.6367776199	7.7025348869	8.0672995009	7.9059535159	8.2757760329	8.2201224019	8.3024732049	8.0285778139	7.6822771119	8.1074711789	7.9669507529	8.1864634069	8.2197216639	8.1777745329	8.1803201019
323735	8.7960407629	8.3591095159	8.6944352249	8.5939084239	8.7907489139	8.3921610579	8.6963453779	8.2396851149	8.2172637859	8.5946223399	8.4179070889	8.5097431959	8.4932960279	8.3617890129	8.4140387859	8.5898326739	8.4114189729	8.4752951679
553776	7.8274210939	8.2324801209	7.0355224539	7.7533142169	7.5085041439	7.8295129359	8.1655126959	9.1116117629	8.3510730849	7.9070802659	8.8546859289	8.0841638339	7.9653527189	8.4879474489	8.5247702879	8.1571914979	8.8073943849	8.7821134089
492771	7.7853538779	7.5367033589	7.8521093489	7.5473687209	7.7528531559	7.8222126609	7.8079046669	7.5859012499	7.6022064359	7.7545592629	7.8510583799	7.7623093609	7.4756094519	7.6844710959	7.8429629999	7.7432033779	7.9194362669	7.8376018409
564336	5.9387780889	5.8701555029	6.0739497519	5.6870354129	6.0694583459	5.4518329029	6.0072817309	5.5252154599	5.1019901079	6.0733614949	5.4787830299	5.7634132369	5.7288830779	5.6084153029	5.5972498059	5.5197644249	5.7828192269	5.2367753709
564253	7.0778918709	6.8029234709	6.8223436099	6.7881623589	6.6451631419	6.9288503719	6.9169319109	6.8151892509	6.9955701209	7.1178263829	6.9713772499	6.6252474889	6.4343181049	6.5057878289	6.7831105449	6.4562698809	6.4059771859	6.5036371229
558350	5.7591763029	4.3314164559	5.7100753269	5.3059513789	5.6731527019	5.4134839789	5.3172515809	5.0226222039	5.0769788159	5.3643564429	4.8614372429	5.5521414189	5.0918546319	5.3565153969	5.2897946539	5.3179306849	5.2868800959	5.0266226869
553709	7.5033918029	7.4224956979	7.2920516089	7.4053176719	7.7025348869	7.6596993759	7.6722791539	7.3921107659	7.5303225499	7.6546535399	7.3850586289	7.4977087179	7.4807155809	7.5975730089	7.5272163729	7.8174422699	7.7496190519	7.5681192199
565697	6.7766806889	6.8202102709	6.9417061749	6.8592373039	7.1335836419	7.2118603749	6.8841228089	7.2260933589	7.7280356029	6.7447495349	6.7262250419	7.0646579589	6.8907546289	7.0084471289	6.7831105449	6.8383024119	7.5917472379	7.4306239329
558427	7.4342927269	7.5314650929	7.4736674399	7.6989927949	6.8690531759	6.6769812479	6.9616461579	7.0057691139	7.1474509559	7.3545699069	6.9619525909	6.7461977509	7.0085657839	6.9880930649	6.6748181579	7.0487347589	7.0721290559	6.8214614899
450067	4.9383829179	5.4711566419	5.3068279929	5.4706450149	5.0682642759	4.4564589349	4.7746394159	4.8856098349	4.7048853089	4.4547864009	5.0862770309	4.1649527879	4.9220701209	4.4810469109	4.3126621249	4.4973305359	4.2054206719	4.3087029999
569420	5.2419249669	5.4491016829	5.6466185409	5.3059513789	5.2575914719	4.5999688379	4.9872958999	5.0739801299	4.8595530289	4.9482987889	4.9403418999	5.3488660779	5.7628136009	4.8849389369	4.4504209979	5.0545897449	5.0583199359	4.4836995619
554200	7.9080453539	7.7228534949	7.9863203229	7.7797266899	7.5811948359	7.6719344959	7.6174427649	7.2032100219	7.2848544429	7.5942962959	7.6661072709	7.3851368019	7.3804669019	7.1857316159	7.2026148299	7.5921641059	7.3091190199	7.4518390959
555489	9.6049315039	9.4494855429	9.4254093929	9.4089621379	9.0153549849	9.0086224419	9.4401953049	9.0031818599	8.6492391189	9.2979497189	9.2870755799	9.0691872959	9.2427965859	9.0459685489	8.8368159749	9.3417359829	8.8704629819	8.7396166979
555331	7.9505403649	8.2453351599	8.3538976589	8.2679679519	7.8610787469	8.0580066449	8.1295728029	8.1676344999	8.1883617049	8.0747644769	7.8763626159	7.8953023559	8.0084169299	7.9354070099	7.7075188629	7.9630736089	8.1106946669	7.9721654809
322604	9.3034091789	8.8919742409	9.2100151309	8.9761139009	9.2784152069	8.2195357339	8.7354971699	8.2785152169	7.7479801019	8.8199927189	8.7463160689	8.6928716899	8.6802320719	8.5540571889	8.3391428549	8.7184883599	8.5433476639	8.5261876369
798710	8.7109559499	9.0134264079	8.8644426709	8.9783962269	8.6530083219	8.7733752089	8.8281039559	9.0836934029	9.1585958119	8.7911544079	8.7788853299	8.7394081449	8.6556098939	8.9924762419	8.8821653299	8.7388581919	9.0399465459	8.7266196879
336597	8.4956528249	7.8712144499	7.8799689789	7.8005139429	7.4263293089	7.6181495969	7.5182981369	7.4171853569	7.4643448889	7.5366590039	7.7615446009	7.9321934619	7.4498041529	7.3435953849	7.3507504409	7.5155255439	7.4852442829	7.5485580779
797371	9.2268941959	9.3368886339	8.9479740729	9.1007658299	8.7753404699	9.2589399939	9.1960796519	8.5382675009	8.8526655659	8.9779414599	8.9169798359	8.5904293269	9.1985453179	8.7561495109	9.6409288909	9.0989608359	9.0983226089	9.5945292799
564342	9.0936237499	9.2422685449	9.2796450469	9.3970686879	9.0523531139	8.8399520489	9.0558162699	8.6671871309	8.6640105119	8.9400456839	8.6644313959	8.6425595919	8.9227614919	8.7216357359	8.8637852839	8.9670384869	8.7624966969	8.9330656459
568454	8.5317237369	8.5705135249	8.3768910689	8.4565883579	7.9887221299	7.8476036259	7.9092184829	8.0949068809	8.1677801229	7.8862541629	8.0058274389	7.6952126939	7.7622840379	7.9910166619	7.4526533719	7.6554425919	7.9925413069	7.7201140759
568356	7.1258777679	7.0573602369	7.4614264189	7.2093888689	6.8184026129	6.8084053329	6.8092037559	6.8743280379	6.8774116719	6.6589477119	6.7483226749	6.3587661689	6.7199106889	6.5892342009	6.4302985589	6.6214043889	6.4156758179	6.4519283739
799136	7.0709045699	7.2028501539	7.3661502599	7.2093888689	7.1335836419	6.6191814629	6.9298494469	6.6388244389	6.6756146789	7.0669126419	6.0408565509	6.4429798339	6.7540504049	6.6850755309	6.5164927259	6.9039144969	6.7582320849	6.7801247119
799229	5.5338083559	5.0408260689	5.3605496209	5.2159717129	5.4249306139	5.5957814639	5.5856130029	5.3694924709	5.7658913879	5.3882533379	5.6052450299	5.2353700269	5.3591447199	5.0247268159	4.8328852919	5.1922604779	5.1070206729	4.8461143779
563801	6.7242050819	6.6852090119	7.0105352269	7.0708094629	7.1877967869	6.9151912879	6.7078550819	6.4280219699	6.6839211769	6.9024123749	6.6694531929	6.6431594019	6.9060179859	6.7347875959	6.7026628069	6.6017670769	6.7582320849	6.4519283739
100001168	8.7243770009	8.8526113469	8.9413785449	9.0055061679	8.3778390069	8.1395630179	8.4178718989	8.5743825869	8.4098433379	8.5817266109	8.0598374049	8.0907053479	8.2959666169	8.3879187209	8.3596926699	8.2950202179	8.3419083189	8.1898216159
557614	6.6697484809	6.4276643609	6.3510761729	6.2822593899	6.2586387429	5.7728340089	6.2325068029	5.7151180609	6.2638589539	6.1169187229	6.0935943209	6.2922144259	6.0643360959	5.8828328759	6.0370846679	6.4562698809	6.0797926369	5.6578081209
334210	6.2171485689	6.2979388479	6.4411000639	6.3115191489	6.3916251369	6.0970479069	6.3903664149	6.1574437569	6.1243406299	6.2002760489	6.0228400079	6.0585966369	6.2432394079	6.1257769489	6.0076233629	6.3776210589	6.2842038699	6.0543926629
565531	10.6073636669	10.9403343739	11.0106699089	10.9421116849	10.7565452449	11.1773474179	11.0282605949	11.3400189839	11.4428636159	10.9717177319	10.9914008059	11.0372572449	11.1127042609	11.1797049339	11.1841641719	10.9444095389	11.3533802729	11.2105388779
406845	8.3703529989	8.1425769589	8.6165367589	8.3192866109	8.6433406489	8.3995375089	8.3474105339	8.3136592829	8.1499020119	8.2216510999	7.8713371499	8.4112688239	8.2247141089	8.0834560829	8.1328928819	8.2950202179	8.1284966769	8.2302867269
768142	8.0211156239	7.9400400419	8.2438503929	8.2416074279	7.8358353719	7.5797033469	7.5645866359	7.4756438839	7.6996418199	7.8693740769	7.4672946449	7.4628340229	7.6935798999	7.5840747829	7.2969661979	7.5871796029	7.6988906779	7.3706204709
64263	9.7939479339	8.9322803969	9.5620939729	8.9715383889	9.3365643479	8.8254204369	8.9020724969	8.9457494039	8.7692477149	9.0731565289	8.9531046579	8.9733248599	8.8014950359	9.0557812439	8.8347203799	9.0454512939	9.1310701519	8.5485163309
402942	7.1258777679	7.1762455109	7.2851227639	7.3570201039	7.5401068039	7.3038363589	7.0647953939	6.9790749999	7.2848544429	7.4654336219	7.0972390949	7.3253757999	7.0434924519	7.2152183179	7.1960998079	7.2450588789	7.2561220889	7.0048911289
30636	8.7854088079	8.9001260619	8.9933173139	8.9965260049	9.4010912769	9.5248452589	9.4356740619	9.5841711429	9.6037947379	9.4290059629	9.4760418639	9.4357672129	9.3457302499	9.6313995539	9.5454942949	9.4251074029	9.6588638599	9.6688864939
566454	6.1121544219	6.1416996389	6.5258349019	5.9882011249	6.8269688289	5.9968595159	6.5326440139	5.7151180609	5.8859562429	6.1452430269	5.8699849259	5.9185413249	6.2552078679	5.6435433049	5.8670534019	6.2572628939	5.6738883659	5.6394335609
566886	10.3431183569	10.1892729519	10.2175715109	10.0726114749	9.6078447719	9.6099753769	9.8635679289	9.7766518269	9.4083612909	9.6563531209	10.0755101599	9.7288685369	9.5269538929	9.5767895359	9.4853155979	9.6604237599	9.5952091979	9.2874333989
373092	13.7395894289	13.7976017859	13.6812017809	13.7499928849	13.3825284429	13.0166723769	13.2350964269	12.9189180889	12.9524360769	13.1045892749	13.1227902199	12.9860623959	13.1699228309	13.0212294049	13.1469807029	13.0207037199	13.0655081849	12.9117816659
100535699	7.3328011969	7.5209311539	7.2920516089	7.6193336309	7.2400462939	7.1255300649	7.1989031069	7.4564197069	7.6325633589	7.2606002459	6.8641564739	7.0513051289	7.2429863829	7.3328746929	6.6934408409	7.0916037519	7.3602379109	7.1547273309
100001241	8.4179364399	8.1596539119	8.2366855569	8.3371811189	7.9500330859	7.4718703449	7.7471689169	7.6675798749	7.5889982049	7.8522941479	7.7285769719	7.5603209189	7.8595697249	7.6460132869	7.3624350039	7.7296964299	7.5216258849	7.1547273309
767659	4.9687730349	4.6733170579	5.0367498039	5.2765773209	4.9477622769	4.7304860049	4.9872958999	5.0989893749	4.7996606819	5.0112082389	5.2187968059	4.7972399109	5.0374500769	4.8552792799	5.0507509149	5.0831949639	5.4277367599	5.5239824749
751707	9.8883844659	9.7750432049	10.0241094859	9.8797552329	9.7339019189	9.1711598579	9.3565624049	8.7602719849	8.7924805449	9.4743652979	9.0250134289	9.1959474029	9.2681196409	9.1319688469	9.0268563709	9.3027392699	8.9224106239	8.7524976639
394038	7.8682963569	8.4673093439	7.9777510939	8.6833633659	7.3863181409	7.4904115639	6.9988996569	7.3717325089	8.0474043069	7.2278658199	6.7262250419	7.8027134609	7.4704851859	7.5566934399	7.4416798219	7.1803347049	7.5216258849	7.4306239329
100001169	4.8431717899	4.6733170579	5.2222976999	4.8276747989	5.1524637679	5.1357816519	4.4553688509	4.7342068139	4.7996606819	4.5425872619	4.0715301639	4.3937792929	4.2447566239	4.3595476739	4.5354557879	4.7678817329	4.5950412359	4.5638321449
556826	7.1788329009	7.2289730529	7.0189124809	7.2093888689	6.8439501649	6.5501583499	6.8092037559	6.6641818089	6.7003920579	6.7354641399	6.8021298309	6.8881469599	6.7956194199	6.5982149619	6.8757081629	6.9666719749	6.7429047469	6.6112654619
565514	5.4063807569	5.3334668619	5.1630608649	5.4178089039	4.4675709169	4.1648120549	3.7852402909	4.9419855869	4.6718575469	4.2613200889	5.1540579709	4.6632192169	4.3377396549	4.4011947479	3.8641813019	4.3163973619	4.3740877669	3.9985521659
751724	6.4395875299	6.7132388269	6.8878399559	7.1294922149	6.2459184269	6.3514973219	6.1685525119	6.2157716679	6.4985737669	6.3044183389	6.2254733899	6.1110212329	6.3586777009	6.4865699789	6.0515927389	6.2191063589	6.3463749589	6.3539088449
565372	5.9233437999	6.8287766099	6.5491580569	6.2064034379	6.5133809099	6.2893226099	6.7003359959	6.0841872819	6.3498979039	6.4248401339	6.3317389679	6.5417723849	6.3697293239	6.2334520039	6.3147674009	6.2821512229	6.2628701999	6.2608121809
393848	9.5805399429	9.4999720299	9.5946837069	9.7019667189	9.4379069299	9.6362308869	9.5117464819	9.9897155399	9.9005100769	9.6600385659	9.7700326499	9.6992105199	9.4919790289	9.8725517779	9.7878931029	9.5685743569	9.8693579639	9.7904469219
798757	6.7242050819	6.8287766099	6.8694281479	6.9734821919	6.4811807119	6.7247451419	6.6698615309	6.7769573519	6.7407648869	6.5035277559	6.9333034749	6.3478852299	6.6308503069	6.6509562569	6.4523346729	6.5514715509	6.9168877559	6.6757987189
564075	4.9985361739	4.8180153009	4.5275820169	4.9064951139	5.1794725499	5.2706168509	5.2363748719	4.3733498539	5.4908603999	5.1293511969	4.6893673849	4.6276741589	4.9809132349	4.7940655259	4.9613760749	4.8699143249	4.7255344419	5.1090582059
30420	5.7764596219	5.6167656609	6.4901275879	6.4626294179	6.4811807119	6.3413191689	6.3809904079	6.7054781269	6.5809400729	6.1169187229	6.7037836689	6.2808177569	6.1437398769	6.0622920419	6.4954221439	6.3066174689	6.6637259539	6.4934425779
30374	6.2044346339	6.0856192619	6.0739497519	6.5138776589	6.5655005359	6.7480468849	6.2115021459	6.5326882219	6.7722689209	6.6687371589	6.9138830379	6.7378867859	6.4655595409	6.6595620209	6.8003945699	6.5411985609	6.7582320849	6.7632525669
