	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
562524	1.381498358	1.284302189	1.076404845	1.392926505	1.282533134	0.908952791	0.19836202	0.802058803	0.974350649	0.857638172	0.836554844	0.952591559	0.400208582	0.999844417	0.739194595	0.429297394	0.500201346	0.187659681
562525	3.166891051	2.972950709	3.002358973	3.054457876	2.971140634	3.572034779	3.02223785	3.708065142	3.88765014	3.347768667	3.594030813	3.674616509	3.344615142	3.465824797	3.926501793	3.201062284	3.617306072	3.763534263
562526	1.425236794	1.531269562	1.138178466	0.956348922	1.100057292	0.674064498	1.292369182	0.771804851	0.613173528	1.909313412	0.618057998	0.235998236	1.242693082	0.889118701	0.841214272	1.408643384	0.930808078	1.136627052
562529	7.662047877	7.39381515	7.560965592	7.170229755	7.131923236	7.34719861	7.10797572	7.020499061	7.222719747	7.045221448	7.138270877	7.275544013	6.982962207	7.060170282	6.936336581	6.969801409	7.076163071	7.122039083
562530	5.68610247	5.779774378	5.677745301	5.619319007	5.345771675	5.623783403	5.638612471	5.85187412	5.778901218	5.653443482	5.701286676	5.530398859	5.610216545	5.680072363	5.53843981	5.431996521	5.596755307	5.528528478
562531	2.153783217	2.500877091	2.778188532	2.343433995	2.246365484	2.366624318	2.524598855	3.026444924	2.943743741	2.756422391	2.644570794	2.267332027	2.71219913	2.422466409	2.522650196	2.463824431	2.770970399	2.695305806
562538	3.996233225	4.107350513	3.926851315	4.051834508	4.122729398	3.88603141	4.027056656	4.048102788	3.769868753	3.985897828	3.866452426	3.840212449	4.042422266	3.741548667	3.826397266	4.066945437	3.938198628	4.063602378
562542	3.626367882	3.684117345	3.565800923	3.387204805	3.407073273	2.890308889	2.943039863	2.994050808	2.800915528	3.034607926	3.055034846	2.801893351	3.137776367	2.842110163	2.997976137	3.115176507	2.997332874	2.913925244
562545	4.612306462	4.754492536	4.880801514	4.851959506	4.730402283	4.769163631	4.907994824	4.802397963	4.825939899	4.865826648	4.748625525	4.674424257	4.657567355	4.659286384	4.784450492	4.786296994	4.752735977	4.873832513
562552	5.008911838	4.649091811	5.014456715	4.604314709	4.979185562	4.723675575	4.798037418	4.45508061	4.220715815	4.896859193	4.624948977	4.599757784	4.614837175	4.556605739	4.54089511	4.811721968	4.364556987	4.590970019
562557	3.549399294	3.568220483	3.674033677	3.629130808	3.789574085	3.580565281	3.539704237	3.552145831	3.434632301	3.522428839	3.242686104	3.797616552	3.605774501	3.291760386	3.349143293	3.616201868	3.432460654	3.458205718
562569	2.290134856	2.197050837	2.708631422	2.666430197	1.722349428	1.984887819	2.327608744	2.552981844	2.325015505	2.55326226	2.818893402	2.323002831	2.737578182	2.173563302	2.203129928	2.317673634	2.409997248	2.317712638
562585	3.452323026	3.453126584	3.411745913	3.011290252	2.639527569	2.676178454	2.949288782	2.53508083	2.510880316	2.521754932	2.859370841	2.662107353	2.596751857	2.555314786	2.383038233	2.485050854	2.409997248	2.468560179
562592	3.768983625	3.96183641	4.007679921	3.982002416	3.780933028	4.120542324	3.988133056	4.180667147	4.217907283	3.962620104	4.03936588	3.881586676	3.914742805	3.942068354	3.740991035	4.070460466	3.967658908	4.073726193
562593	3.179716559	3.765311951	3.620932031	3.894432328	3.440378303	3.811894057	3.834568343	3.912550593	4.048046655	3.682964431	3.664255313	3.608946516	3.591926388	3.741548667	3.592864669	3.677414744	3.762579708	3.699596646
562595	3.823121084	3.973273877	4.254267963	4.102076155	4.119305961	4.014357008	3.975942177	3.943416111	4.09472144	3.840240615	3.886176692	3.785777849	4.032203439	3.996497728	3.883309006	3.855035442	4.265241543	3.96914158
562596	2.851348701	3.374795741	3.083105506	3.440247067	3.087834325	3.214643702	3.335399793	3.47443698	3.707164222	3.377409292	3.131395984	3.17903618	3.382648471	3.411774534	3.40017899	3.376012402	3.408790214	3.241826175
562600	2.835226717	2.845979155	3.098726322	2.975801365	3.129270643	2.957346705	2.791295241	2.744305473	2.77821728	2.981554176	2.723440276	2.914902947	2.93332044	2.856896293	2.621543103	2.879032098	2.850436833	2.721298367
562601	2.539354894	2.402781962	2.613971243	2.609675825	2.366742738	2.356725508	2.429463397	2.480005213	2.227851735	2.27953594	2.033768474	1.848846414	2.277230457	2.340672618	1.937389283	1.971694768	2.248694069	2.110417431
562607	4.992650333	5.181678666	5.127284052	5.29329409	5.215561516	5.163414437	5.116717158	5.348691189	5.466276377	5.244399544	5.142239729	5.047613492	5.243237242	5.131613717	5.182882703	5.253324205	5.291038543	5.303274238
562614	3.205030505	3.65600424	3.593629808	3.754844291	3.541041227	3.404377879	3.620239084	3.638511962	3.758317372	3.639589671	3.526510255	3.525980977	3.398646459	3.441507227	3.626591853	3.511481439	3.709317043	3.46334871
562615	3.621675794	3.612779931	3.720209403	3.931953783	3.948488391	3.837032202	3.807306461	3.731834096	3.859093937	3.844491678	3.635409355	3.903664115	3.892319488	3.860043227	3.784326055	3.672797175	3.697643209	3.828748797
562619	2.883062045	2.957677075	3.067313702	3.18450647	2.477844767	2.525275951	2.507761615	3.064381504	3.122568557	2.634065313	2.511203963	2.670715866	2.615125459	2.709905197	2.337213337	2.485050854	2.770970399	2.447952396
562626	2.663247625	2.829292206	2.748788004	2.957724089	2.649055542	2.869574681	2.490725551	2.967601397	2.683675115	2.765418291	2.262269057	2.161368168	2.194118039	2.471328504	2.668558442	2.386971607	2.630681323	2.351391319
562627	4.182987173	3.774057839	4.092044786	3.846115143	4.098592967	4.437052179	3.957460504	4.49960541	4.412244035	4.068173318	4.251924287	4.691445149	4.065988421	4.828240238	4.441529394	4.027704096	4.616783459	4.259622799
562628	2.313598739	2.11681724	2.244290601	2.068140397	1.629140535	1.267030842	1.125811183	1.554652419	1.262970137	1.6426155	1.400039536	1.061341425	1.669252889	1.102674413	1.426814664	1.726404956	1.696701139	1.437714301
562630	2.313598739	1.81168731	1.387460026	1.09512219	0.791387966	1.329096373	1.800805368	1.536772251	0.920090457	1.755276186	2.136157841	1.546095926	1.721065689	1.63590928	1.448528772	1.971694768	1.816678833	0.944044363
562633	4.796359863	5.351984337	5.306126821	5.414220134	4.778944023	5.001319585	4.80149558	5.303143186	5.546818743	4.808228343	4.814444051	4.962533287	4.92206279	5.131613717	4.951540739	4.675254794	5.250331929	4.988861463
562638	4.251407432	4.313379202	4.35200867	4.444743932	4.156524254	4.045501466	4.290892633	4.231572322	3.953288247	4.216582939	4.108165241	3.995611436	4.159715015	3.962720757	3.859192634	4.08095446	4.076828206	3.824758124
562639	5.053144014	4.732225357	5.074937654	4.960339221	5.384788566	4.90611667	5.130531266	4.946487112	4.814830556	5.123667853	4.972718923	5.236310162	5.199767641	5.022726241	4.903217141	5.135775426	5.094365382	4.898723128
562640	5.781739604	6.025715286	6.144586072	6.099142574	6.011015227	6.288283657	6.07348254	6.34086337	6.4560737	6.032642762	6.061511336	6.151140394	6.096447202	6.286988997	6.197429946	5.983819805	6.424355331	6.175905958
562648	2.229749229	1.861777278	2.000000394	1.748806213	1.970512545	1.891988224	2.076748706	1.500333061	1.709363839	2.106267986	1.651239447	1.818178927	1.911499231	1.702911732	1.336534562	1.956577797	1.402854361	1.538619259
562651	2.140724022	0.827148345	1.966336748	1.81054287	1.549979278	1.349205384	0.778117528	0.831691326	0.506740188	1.265312433	0.99027153	0.952591559	0.267114716	0.638365455	0.905427828	1.029707346	0.500201346	1.162154482
562652	2.529369027	2.837659807	3.018873875	2.939417423	2.271257893	2.635819559	2.327608744	3.113460018	3.061215854	2.934473109	2.573357362	2.073210195	2.668882654	2.765817179	2.31374324	2.463824431	2.898818473	2.721298367
562658	1.241715477	1.957023639	1.705739735	1.769680021	1.722349428	1.850266772	1.331168512	1.828932892	1.831981336	1.582804479	1.555941532	1.878875545	1.771082022	2.050332081	1.825671887	2.059213928	2.17202604	1.651069199
562659	2.981565227	2.894912284	3.083105506	2.920875472	3.037938045	2.46204712	2.557695052	2.279570267	2.205341384	2.352988195	2.419429526	2.526407117	2.409435706	2.063139799	2.13780399	2.653879356	2.331598835	2.083949337
562660	2.760361612	2.622085739	3.018873875	2.586333812	3.00863144	2.723164486	3.063147968	2.442084249	2.683675115	2.869208618	2.585473064	2.943601417	2.881135587	2.555314786	2.758228146	2.779459962	2.563665732	2.987167919
562665	4.160518546	4.032787944	4.298903391	4.276284958	4.041858851	4.0017085	3.988133056	4.180667147	4.066898158	4.046195835	4.056875743	3.918196919	3.94773755	4.224533798	3.972191637	3.914917447	4.208790136	3.983532063
562666	5.341232456	5.406436723	5.665997078	5.466295935	5.14996701	4.684641607	5.061541614	4.978299461	4.844267455	4.902986397	5.00013103	4.836219789	4.875190048	4.89064524	4.659684222	4.963108244	4.714630378	4.57442834
562667	2.549272117	2.742833374	2.688126051	2.957724089	2.610560177	2.768668408	2.613847031	2.655960054	2.950527059	2.710581741	2.262269057	2.458429831	2.568745113	2.432372116	2.34880674	2.635012477	2.770970399	2.416478046
562668	4.658850981	4.702754508	4.785087121	4.878626727	4.739350405	4.772890348	4.953779891	4.861053081	4.892619478	4.779653665	4.508879089	4.747451801	4.846317556	4.78830246	4.694175803	4.828426385	4.899228007	4.902514623
562669	2.959423335	2.572813595	2.890142054	2.752834405	1.859988607	1.717334577	1.624597234	1.215689123	1.101692772	1.808470411	1.480095415	1.878875545	1.521234288	1.22169097	1.025868516	1.268774765	1.582855897	1.704169484
562670	3.730277126	3.946444024	3.647727156	3.690622656	3.635136254	3.501911698	3.844660184	3.387322783	3.067469874	3.654193301	3.763571186	3.402212965	3.699158913	3.345171276	3.302211121	3.677414744	3.241995967	3.384209734
562671	3.307918798	3.223377027	3.735278623	3.289412597	3.658910896	3.273702919	3.628050724	3.082982148	3.226828445	3.142122024	3.046295301	3.407373012	3.265401536	3.307992294	2.997976137	3.464164747	2.958730549	3.116848584
562675	2.059784548	1.794596586	1.878571845	2.150025498	2.366742738	2.336721773	2.402390327	3.007095868	2.895345917	2.521754932	2.667548307	2.591325042	2.419924868	2.617416452	2.301863439	2.463824431	2.511278653	2.605117562
562676	1.898461401	2.235554111	2.326193774	1.662153014	1.377298521	1.245734452	1.655500676	1.344610072	1.196046086	1.49899224	1.161908092	1.77091962	1.012567678	0.830396881	0.966904653	1.113875724	0.957157968	0.852929025
562678	2.785750763	2.089049528	2.88113735	2.398079636	2.901099688	2.415124507	2.637258862	2.268778702	2.011372067	2.27953594	2.168734097	2.907638235	2.605967908	2.361559906	2.686943799	2.485050854	2.361499704	2.458293083
562681	0.716347992	0.827148345	0.354429513	0.435774714	1.154590151	0.431576536	1.272571074	0.610217212	0.774778283	1.290458944	0.915459501	0.740001359	0.634406163	0.705256535	0.551282237	0.811816443	0.669118528	0.373970607
