D2,Counts
ENSDARG00000015930,62
ENSDARG00000015931,129
ENSDARG00000015937,14
ENSDARG00000015946,79
ENSDARG00000015947,889
ENSDARG00000015955,36
ENSDARG00000015964,0
ENSDARG00000015966,31
ENSDARG00000015968,23
ENSDARG00000015970,222
ENSDARG00000015971,103
ENSDARG00000015978,447
ENSDARG00000015985,170
ENSDARG00000015989,21
ENSDARG00000015990,422
ENSDARG00000015997,12
ENSDARG00000015998,15
ENSDARG00000016010,235
ENSDARG00000016011,152
ENSDARG00000016016,202
ENSDARG00000016022,41
ENSDARG00000016038,24
ENSDARG00000016044,33
ENSDARG00000016048,255
ENSDARG00000016056,58
ENSDARG00000016058,118
ENSDARG00000016059,115
ENSDARG00000016065,2
ENSDARG00000016074,13
ENSDARG00000016080,57
ENSDARG00000016081,143
ENSDARG00000016084,15
ENSDARG00000016085,91
ENSDARG00000016086,111
ENSDARG00000016088,217
ENSDARG00000016089,56
ENSDARG00000016093,3
ENSDARG00000016095,0
ENSDARG00000016112,19
ENSDARG00000016117,24
ENSDARG00000016122,7
ENSDARG00000016128,32
ENSDARG00000016132,92
ENSDARG00000016138,14
ENSDARG00000016139,3
ENSDARG00000016141,42
ENSDARG00000016143,37
ENSDARG00000016153,906
ENSDARG00000016154,155
ENSDARG00000016156,27
ENSDARG00000016160,56
ENSDARG00000016161,0
ENSDARG00000016163,133
ENSDARG00000016173,532
ENSDARG00000016177,138
ENSDARG00000016181,161
ENSDARG00000016188,102
ENSDARG00000016200,63
ENSDARG00000016207,0
ENSDARG00000016212,72
ENSDARG00000016213,7
ENSDARG00000016227,0
ENSDARG00000016231,23
ENSDARG00000016233,60
ENSDARG00000016238,157
ENSDARG00000016239,91
ENSDARG00000016253,44
ENSDARG00000016255,173
ENSDARG00000016256,141
ENSDARG00000016260,653
ENSDARG00000016263,78
ENSDARG00000016280,58
ENSDARG00000016290,31
ENSDARG00000016301,103
ENSDARG00000016302,207
ENSDARG00000016304,4
ENSDARG00000016307,147
ENSDARG00000016311,149
ENSDARG00000016318,9
ENSDARG00000016319,359
ENSDARG00000016336,0
ENSDARG00000016337,25
ENSDARG00000016343,18
ENSDARG00000016345,66
ENSDARG00000016348,67
ENSDARG00000016350,489
ENSDARG00000016357,108
ENSDARG00000016360,93
ENSDARG00000016363,21
ENSDARG00000016364,51
ENSDARG00000016368,29
ENSDARG00000016375,68
ENSDARG00000016391,23
ENSDARG00000016393,114
ENSDARG00000016396,39
ENSDARG00000016399,68
ENSDARG00000016404,261
ENSDARG00000016412,55
ENSDARG00000016415,251
ENSDARG00000016421,0
ENSDARG00000016427,44
ENSDARG00000016429,229
ENSDARG00000016439,39
ENSDARG00000016443,2055
ENSDARG00000016447,151
ENSDARG00000016448,99
ENSDARG00000016454,10
ENSDARG00000016457,15
ENSDARG00000016460,55
ENSDARG00000016463,21
ENSDARG00000016464,133
ENSDARG00000016470,129
ENSDARG00000016474,12
ENSDARG00000016477,200
ENSDARG00000016479,45
ENSDARG00000016480,23
ENSDARG00000016481,42
ENSDARG00000016483,27
ENSDARG00000016484,115
ENSDARG00000016490,254
ENSDARG00000016494,86
ENSDARG00000016496,64
ENSDARG00000016505,56
ENSDARG00000016513,176
ENSDARG00000016514,26
ENSDARG00000016516,55
ENSDARG00000016519,15
ENSDARG00000016526,232
ENSDARG00000016527,3
ENSDARG00000016528,65
ENSDARG00000016531,64
ENSDARG00000016532,461
ENSDARG00000016536,22
ENSDARG00000016538,0
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,85
ENSDARG00000016548,331
ENSDARG00000016551,383
ENSDARG00000016570,278
ENSDARG00000016573,101
ENSDARG00000016584,8
ENSDARG00000016594,4
ENSDARG00000016598,156
ENSDARG00000016605,0
ENSDARG00000016607,14
ENSDARG00000016611,11
ENSDARG00000016613,0
ENSDARG00000016623,187
ENSDARG00000016630,490
ENSDARG00000016649,96
ENSDARG00000016651,1571
ENSDARG00000016656,0
ENSDARG00000016664,80
ENSDARG00000016667,163
ENSDARG00000016674,0
ENSDARG00000016676,379
ENSDARG00000016687,397
ENSDARG00000016691,34
ENSDARG00000016695,21
ENSDARG00000016699,4
ENSDARG00000016704,40
ENSDARG00000016706,202
ENSDARG00000016710,0
ENSDARG00000016718,1
ENSDARG00000016721,720
ENSDARG00000016724,20
ENSDARG00000016725,11
ENSDARG00000016730,0
ENSDARG00000016733,27
ENSDARG00000016739,44
ENSDARG00000016742,0
ENSDARG00000016743,19
ENSDARG00000016745,16
ENSDARG00000016749,13
ENSDARG00000016750,12
ENSDARG00000016753,76
ENSDARG00000016754,19
ENSDARG00000016763,467
ENSDARG00000016765,53
ENSDARG00000016769,19
ENSDARG00000016771,5011
ENSDARG00000016773,5
ENSDARG00000016774,178
ENSDARG00000016775,219
ENSDARG00000016782,1463
ENSDARG00000016783,96
ENSDARG00000016788,131
ENSDARG00000016789,5
ENSDARG00000016793,267
ENSDARG00000016794,38
ENSDARG00000016809,79
ENSDARG00000016811,167
ENSDARG00000016815,20
ENSDARG00000016818,3
ENSDARG00000016825,36
ENSDARG00000016830,254
ENSDARG00000016835,39
ENSDARG00000016837,5
ENSDARG00000016854,3
ENSDARG00000016855,11
ENSDARG00000016856,21
ENSDARG00000016858,32
ENSDARG00000016864,253
ENSDARG00000016866,65
ENSDARG00000016867,46
ENSDARG00000016868,96
ENSDARG00000016871,196
ENSDARG00000016875,228
ENSDARG00000016886,12
ENSDARG00000016889,1463
ENSDARG00000016897,3
ENSDARG00000016903,88
ENSDARG00000016904,187
ENSDARG00000016908,0
ENSDARG00000016918,993
ENSDARG00000016923,6
ENSDARG00000016934,48
ENSDARG00000016936,126
ENSDARG00000016939,19
ENSDARG00000016951,0
ENSDARG00000016963,24
ENSDARG00000016964,4
ENSDARG00000016968,103
ENSDARG00000016977,80
ENSDARG00000016979,103
ENSDARG00000016981,39
ENSDARG00000016994,41
ENSDARG00000016999,5
ENSDARG00000017004,205
ENSDARG00000017006,112
ENSDARG00000017007,40
ENSDARG00000017010,21
ENSDARG00000017014,522
ENSDARG00000017023,14
ENSDARG00000017034,165
ENSDARG00000017036,110
ENSDARG00000017037,205
ENSDARG00000017038,1
ENSDARG00000017047,113
ENSDARG00000017049,74
ENSDARG00000017055,0
ENSDARG00000017058,153
ENSDARG00000017067,24
ENSDARG00000017078,0
ENSDARG00000017084,11
ENSDARG00000017086,24
ENSDARG00000017093,24
ENSDARG00000017105,340
ENSDARG00000017107,19
ENSDARG00000017108,15
ENSDARG00000017111,0
ENSDARG00000017115,121
ENSDARG00000017119,30
ENSDARG00000017121,88
ENSDARG00000017126,221
ENSDARG00000017127,59
ENSDARG00000017128,66
ENSDARG00000017140,63
ENSDARG00000017141,0
ENSDARG00000017143,46
ENSDARG00000017154,54
ENSDARG00000017155,43
ENSDARG00000017162,65
ENSDARG00000017163,0
ENSDARG00000017165,24
ENSDARG00000017168,29
ENSDARG00000017173,88
ENSDARG00000017174,0
ENSDARG00000017180,242
ENSDARG00000017188,0
ENSDARG00000017193,16
ENSDARG00000017195,9
ENSDARG00000017199,10
ENSDARG00000017211,202
ENSDARG00000017219,2434
ENSDARG00000017220,43
ENSDARG00000017229,30
ENSDARG00000017230,72
ENSDARG00000017234,0
ENSDARG00000017235,1260
ENSDARG00000017240,5
ENSDARG00000017242,32
ENSDARG00000017244,394
ENSDARG00000017246,2709
ENSDARG00000017251,0
ENSDARG00000017254,11
ENSDARG00000017255,19
ENSDARG00000017261,86
ENSDARG00000017266,41
ENSDARG00000017272,8
ENSDARG00000017274,382
ENSDARG00000017294,119
ENSDARG00000017299,46
ENSDARG00000017311,172
ENSDARG00000017312,71
ENSDARG00000017314,455
ENSDARG00000017315,60
ENSDARG00000017316,38
ENSDARG00000017320,39
ENSDARG00000017321,159
ENSDARG00000017329,18
ENSDARG00000017337,9
ENSDARG00000017338,421
ENSDARG00000017340,0
ENSDARG00000017354,35
ENSDARG00000017355,6
ENSDARG00000017359,5
ENSDARG00000017365,74
ENSDARG00000017366,42
ENSDARG00000017367,17
ENSDARG00000017369,95
ENSDARG00000017385,2
ENSDARG00000017386,48
ENSDARG00000017388,47
ENSDARG00000017391,39
ENSDARG00000017397,268
ENSDARG00000017398,1
ENSDARG00000017400,9
ENSDARG00000017422,104
ENSDARG00000017423,224
ENSDARG00000017425,54
ENSDARG00000017427,125
ENSDARG00000017429,50
ENSDARG00000017431,144
ENSDARG00000017437,0
ENSDARG00000017439,58
ENSDARG00000017441,8316
ENSDARG00000017444,53
ENSDARG00000017445,526
ENSDARG00000017446,46
ENSDARG00000017454,58
ENSDARG00000017466,61
ENSDARG00000017474,9
ENSDARG00000017489,0
ENSDARG00000017490,353
ENSDARG00000017494,26
ENSDARG00000017500,359
ENSDARG00000017504,6
ENSDARG00000017522,137
ENSDARG00000017525,220
ENSDARG00000017532,13
ENSDARG00000017537,5
ENSDARG00000017542,10
ENSDARG00000017562,29
ENSDARG00000017565,0
ENSDARG00000017569,91
ENSDARG00000017571,180
ENSDARG00000017579,40
ENSDARG00000017590,35
ENSDARG00000017591,2302
ENSDARG00000017595,84
ENSDARG00000017602,223
ENSDARG00000017605,13
ENSDARG00000017606,1
ENSDARG00000017612,43
ENSDARG00000017615,3
ENSDARG00000017617,4
ENSDARG00000017624,13441
ENSDARG00000017634,150
ENSDARG00000017636,43
ENSDARG00000017649,0
ENSDARG00000017653,6
ENSDARG00000017657,0
ENSDARG00000017658,66
ENSDARG00000017659,106
ENSDARG00000017661,118
ENSDARG00000017665,60
ENSDARG00000017673,400
ENSDARG00000017675,68
ENSDARG00000017676,598
ENSDARG00000017687,46
ENSDARG00000017696,201
ENSDARG00000017703,16
ENSDARG00000017708,34
ENSDARG00000017710,0
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,51
ENSDARG00000017739,21
ENSDARG00000017740,137
ENSDARG00000017741,97
ENSDARG00000017742,54
ENSDARG00000017744,84
ENSDARG00000017748,69
ENSDARG00000017757,117
ENSDARG00000017762,82
ENSDARG00000017772,429
ENSDARG00000017773,33
ENSDARG00000017775,97
ENSDARG00000017780,18
ENSDARG00000017781,70
ENSDARG00000017785,94
ENSDARG00000017790,14
ENSDARG00000017794,405
ENSDARG00000017798,212
ENSDARG00000017799,27
ENSDARG00000017803,218
ENSDARG00000017809,20
ENSDARG00000017811,63
ENSDARG00000017813,20
ENSDARG00000017821,113
ENSDARG00000017834,28
ENSDARG00000017835,58
ENSDARG00000017841,375
ENSDARG00000017842,57
ENSDARG00000017843,77
ENSDARG00000017844,43
ENSDARG00000017853,15
ENSDARG00000017860,1
ENSDARG00000017874,112
ENSDARG00000017880,1
ENSDARG00000017882,199
ENSDARG00000017884,10
ENSDARG00000017886,61
ENSDARG00000017891,307
ENSDARG00000017901,333
ENSDARG00000017905,121
ENSDARG00000017910,61
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,4
ENSDARG00000017929,327
ENSDARG00000017931,12
ENSDARG00000017947,6
ENSDARG00000017953,7
ENSDARG00000017960,39
ENSDARG00000017982,0
ENSDARG00000017983,17
ENSDARG00000017984,3
ENSDARG00000017985,83
ENSDARG00000017986,192
ENSDARG00000017988,61
ENSDARG00000017994,0
ENSDARG00000018000,119
ENSDARG00000018002,39
ENSDARG00000018004,0
ENSDARG00000018006,13
ENSDARG00000018008,6
ENSDARG00000018010,41
ENSDARG00000018022,0
ENSDARG00000018025,86
ENSDARG00000018032,132
ENSDARG00000018040,42
ENSDARG00000018047,60
ENSDARG00000018048,0
ENSDARG00000018049,234
ENSDARG00000018060,334
ENSDARG00000018061,59
ENSDARG00000018065,10
ENSDARG00000018066,28
ENSDARG00000018069,21
ENSDARG00000018073,6
ENSDARG00000018077,1
ENSDARG00000018096,31
ENSDARG00000018105,396
ENSDARG00000018106,110
ENSDARG00000018107,4
ENSDARG00000018109,7
ENSDARG00000018110,126
ENSDARG00000018111,99
ENSDARG00000018117,0
ENSDARG00000018121,2
ENSDARG00000018124,58
ENSDARG00000018145,112
ENSDARG00000018146,86
ENSDARG00000018149,444
ENSDARG00000018153,19
ENSDARG00000018159,81
ENSDARG00000018162,35
ENSDARG00000018165,1
ENSDARG00000018174,413
ENSDARG00000018178,79
ENSDARG00000018179,21
ENSDARG00000018181,0
ENSDARG00000018190,227
ENSDARG00000018192,501
ENSDARG00000018206,40
ENSDARG00000018228,11
ENSDARG00000018241,119
ENSDARG00000018257,298
ENSDARG00000018259,1956
ENSDARG00000018260,0
ENSDARG00000018263,313
ENSDARG00000018264,132
ENSDARG00000018266,54
ENSDARG00000018270,101
ENSDARG00000018272,160
ENSDARG00000018281,1
ENSDARG00000018283,8
ENSDARG00000018285,156
ENSDARG00000018296,12
ENSDARG00000018301,0
ENSDARG00000018303,56
ENSDARG00000018312,61
ENSDARG00000018319,94
ENSDARG00000018321,11
ENSDARG00000018325,46
ENSDARG00000018327,0
ENSDARG00000018328,66
ENSDARG00000018329,31
ENSDARG00000018334,896
ENSDARG00000018342,92
ENSDARG00000018351,313
ENSDARG00000018361,166
ENSDARG00000018382,23
ENSDARG00000018383,130
ENSDARG00000018393,338
ENSDARG00000018397,80
ENSDARG00000018399,53
ENSDARG00000018404,497
ENSDARG00000018411,12
ENSDARG00000018418,5
ENSDARG00000018423,122
ENSDARG00000018425,316
ENSDARG00000018426,487
ENSDARG00000018432,53
ENSDARG00000018441,80
ENSDARG00000018459,8
ENSDARG00000018460,382
ENSDARG00000018461,141
ENSDARG00000018476,323
ENSDARG00000018478,647
ENSDARG00000018485,29
ENSDARG00000018491,231
ENSDARG00000018492,93
ENSDARG00000018494,14
ENSDARG00000018506,0
ENSDARG00000018508,96
ENSDARG00000018516,47
ENSDARG00000018521,5
ENSDARG00000018524,343
ENSDARG00000018529,126
ENSDARG00000018530,1
ENSDARG00000018534,498
ENSDARG00000018542,14
ENSDARG00000018553,6
ENSDARG00000018559,83
ENSDARG00000018562,41
ENSDARG00000018566,371
ENSDARG00000018569,230
ENSDARG00000018574,80
ENSDARG00000018587,0
ENSDARG00000018593,52
ENSDARG00000018600,113
ENSDARG00000018602,114
ENSDARG00000018611,3
ENSDARG00000018616,0
ENSDARG00000018618,163
ENSDARG00000018619,50
ENSDARG00000018621,110
ENSDARG00000018623,0
ENSDARG00000018627,24
ENSDARG00000018637,85
ENSDARG00000018643,30
ENSDARG00000018650,5
ENSDARG00000018653,28
ENSDARG00000018658,101
ENSDARG00000018671,0
ENSDARG00000018681,1
ENSDARG00000018687,0
ENSDARG00000018688,7
ENSDARG00000018691,284
ENSDARG00000018693,545
ENSDARG00000018698,126
ENSDARG00000018716,131
ENSDARG00000018721,61
ENSDARG00000018726,37
ENSDARG00000018738,112
ENSDARG00000018742,258
ENSDARG00000018743,35
ENSDARG00000018744,0
ENSDARG00000018750,57
ENSDARG00000018757,69
ENSDARG00000018765,33
ENSDARG00000018773,83
ENSDARG00000018782,394
ENSDARG00000018787,80
ENSDARG00000018788,10
ENSDARG00000018797,3
ENSDARG00000018809,52
ENSDARG00000018814,210
ENSDARG00000018817,27
ENSDARG00000018820,308
ENSDARG00000018825,54
ENSDARG00000018840,85
ENSDARG00000018846,364
ENSDARG00000018853,96
ENSDARG00000018854,129
ENSDARG00000018856,111
ENSDARG00000018871,1
ENSDARG00000018881,30
ENSDARG00000018882,179
ENSDARG00000018890,95
ENSDARG00000018891,20
ENSDARG00000018896,61
ENSDARG00000018898,120
ENSDARG00000018902,189
ENSDARG00000018903,83
ENSDARG00000018904,119
ENSDARG00000018907,527
ENSDARG00000018914,190
ENSDARG00000018918,13
ENSDARG00000018921,12
ENSDARG00000018923,650
ENSDARG00000018936,45
ENSDARG00000018944,0
ENSDARG00000018953,13
ENSDARG00000018956,23
ENSDARG00000018958,13
ENSDARG00000018961,3068
ENSDARG00000018966,28
ENSDARG00000018967,54
ENSDARG00000018968,120
ENSDARG00000018971,57
ENSDARG00000018973,135
ENSDARG00000018976,84
ENSDARG00000018980,18
ENSDARG00000018984,105
ENSDARG00000018985,150
ENSDARG00000018989,503
ENSDARG00000018997,88
ENSDARG00000019000,811
ENSDARG00000019001,14
ENSDARG00000019004,172
ENSDARG00000019008,140
ENSDARG00000019013,11
ENSDARG00000019025,6
ENSDARG00000019033,124
ENSDARG00000019038,36
ENSDARG00000019060,128
ENSDARG00000019062,58
ENSDARG00000019063,94
ENSDARG00000019081,24
ENSDARG00000019093,0
ENSDARG00000019096,22
ENSDARG00000019098,101
ENSDARG00000019103,128
ENSDARG00000019113,46
ENSDARG00000019116,32
ENSDARG00000019117,97
ENSDARG00000019122,3
ENSDARG00000019125,24
ENSDARG00000019128,144
ENSDARG00000019130,66
ENSDARG00000019135,3
ENSDARG00000019137,185
ENSDARG00000019142,26
ENSDARG00000019144,73
ENSDARG00000019156,13
ENSDARG00000019160,27
ENSDARG00000019179,76
ENSDARG00000019181,2021
ENSDARG00000019185,18
ENSDARG00000019191,155
ENSDARG00000019195,35
ENSDARG00000019205,625
ENSDARG00000019207,0
ENSDARG00000019208,105
ENSDARG00000019213,42
ENSDARG00000019222,89
ENSDARG00000019223,267
ENSDARG00000019228,68
ENSDARG00000019230,2722
ENSDARG00000019231,1607
ENSDARG00000019233,42
ENSDARG00000019235,215
ENSDARG00000019236,13
ENSDARG00000019239,45
ENSDARG00000019250,0
ENSDARG00000019253,555
ENSDARG00000019260,73
ENSDARG00000019265,18
ENSDARG00000019274,11
ENSDARG00000019278,23
ENSDARG00000019280,156
ENSDARG00000019293,59
ENSDARG00000019294,0
ENSDARG00000019299,57
ENSDARG00000019300,40
ENSDARG00000019302,348
ENSDARG00000019304,65
ENSDARG00000019307,17
ENSDARG00000019311,15
ENSDARG00000019312,30
ENSDARG00000019316,17
ENSDARG00000019326,102
ENSDARG00000019328,207
ENSDARG00000019332,299
ENSDARG00000019335,21
ENSDARG00000019338,37
ENSDARG00000019339,27
ENSDARG00000019341,61
ENSDARG00000019342,40
ENSDARG00000019345,177
ENSDARG00000019353,818
ENSDARG00000019355,24
ENSDARG00000019357,0
ENSDARG00000019360,184
ENSDARG00000019362,72
ENSDARG00000019364,11
ENSDARG00000019365,26
ENSDARG00000019367,92
ENSDARG00000019371,25
ENSDARG00000019383,308
ENSDARG00000019392,100
ENSDARG00000019396,12
ENSDARG00000019398,98
ENSDARG00000019404,337
ENSDARG00000019406,4
ENSDARG00000019417,42
ENSDARG00000019418,0
ENSDARG00000019420,159
ENSDARG00000019426,339
ENSDARG00000019438,173
ENSDARG00000019442,59
ENSDARG00000019444,73
ENSDARG00000019451,109
ENSDARG00000019457,11
ENSDARG00000019459,135
ENSDARG00000019484,10
ENSDARG00000019487,23
ENSDARG00000019492,122
ENSDARG00000019496,38
ENSDARG00000019498,93
ENSDARG00000019501,96
ENSDARG00000019503,4
ENSDARG00000019507,163
ENSDARG00000019516,5
ENSDARG00000019521,59
ENSDARG00000019525,53
ENSDARG00000019526,35
ENSDARG00000019529,141
ENSDARG00000019530,75
ENSDARG00000019532,84
ENSDARG00000019541,820
ENSDARG00000019549,25
ENSDARG00000019556,26
ENSDARG00000019564,106
ENSDARG00000019566,132
ENSDARG00000019572,110
ENSDARG00000019579,145
ENSDARG00000019581,325
ENSDARG00000019585,0
ENSDARG00000019588,63
ENSDARG00000019591,0
ENSDARG00000019595,0
ENSDARG00000019596,177
ENSDARG00000019601,1093
ENSDARG00000019613,345
ENSDARG00000019614,57
ENSDARG00000019636,9
ENSDARG00000019644,766
ENSDARG00000019646,80
ENSDARG00000019651,0
ENSDARG00000019658,66
ENSDARG00000019660,0
ENSDARG00000019686,16
ENSDARG00000019692,50
ENSDARG00000019693,191
ENSDARG00000019702,655
ENSDARG00000019706,0
ENSDARG00000019707,5
ENSDARG00000019709,36
ENSDARG00000019713,45
ENSDARG00000019715,27
ENSDARG00000019717,180
ENSDARG00000019726,147
ENSDARG00000019728,207
ENSDARG00000019732,99
ENSDARG00000019741,0
ENSDARG00000019742,1
ENSDARG00000019743,107
ENSDARG00000019746,29
ENSDARG00000019747,0
ENSDARG00000019752,59
ENSDARG00000019753,66
ENSDARG00000019763,0
ENSDARG00000019765,235
ENSDARG00000019772,24
ENSDARG00000019774,78
ENSDARG00000019778,3087
ENSDARG00000019782,27
ENSDARG00000019791,20
ENSDARG00000019797,53
ENSDARG00000019808,731
ENSDARG00000019810,99
ENSDARG00000019815,94
ENSDARG00000019834,65
ENSDARG00000019835,0
ENSDARG00000019838,130
ENSDARG00000019842,96
ENSDARG00000019845,152
ENSDARG00000019856,468
ENSDARG00000019861,4
ENSDARG00000019874,1
ENSDARG00000019877,13
ENSDARG00000019881,1630
ENSDARG00000019897,25
ENSDARG00000019902,445
ENSDARG00000019907,18
ENSDARG00000019917,279
ENSDARG00000019920,0
ENSDARG00000019924,106
ENSDARG00000019930,71
ENSDARG00000019932,62
ENSDARG00000019941,114
ENSDARG00000019945,124
ENSDARG00000019949,205
ENSDARG00000019950,37
ENSDARG00000019951,53
ENSDARG00000019961,35
ENSDARG00000019962,126
ENSDARG00000019963,46
ENSDARG00000019969,204
ENSDARG00000019973,43
ENSDARG00000019976,92
ENSDARG00000019986,445
ENSDARG00000019990,9
ENSDARG00000019995,73
ENSDARG00000019998,40
ENSDARG00000020000,82
ENSDARG00000020001,48
ENSDARG00000020007,5924
ENSDARG00000020008,811
ENSDARG00000020009,70
ENSDARG00000020015,15
ENSDARG00000020024,4
ENSDARG00000020028,18
ENSDARG00000020031,10
ENSDARG00000020041,49
ENSDARG00000020043,69
ENSDARG00000020046,17
ENSDARG00000020053,56
ENSDARG00000020054,82
ENSDARG00000020057,125
ENSDARG00000020072,380
ENSDARG00000020077,72
ENSDARG00000020079,8
ENSDARG00000020080,222
ENSDARG00000020084,65
ENSDARG00000020085,9
ENSDARG00000020086,86
ENSDARG00000020101,134
ENSDARG00000020102,9
ENSDARG00000020107,296
ENSDARG00000020114,76
ENSDARG00000020122,15
ENSDARG00000020123,298
ENSDARG00000020131,157
ENSDARG00000020133,7
ENSDARG00000020134,161
ENSDARG00000020136,1
ENSDARG00000020143,103
ENSDARG00000020149,45
ENSDARG00000020158,10
ENSDARG00000020164,144
ENSDARG00000020176,39
ENSDARG00000020178,108
ENSDARG00000020187,43
ENSDARG00000020191,3
ENSDARG00000020197,1183
ENSDARG00000020201,102
ENSDARG00000020204,21
ENSDARG00000020212,50
ENSDARG00000020217,54
ENSDARG00000020218,146
ENSDARG00000020219,11
ENSDARG00000020228,174
ENSDARG00000020231,18
ENSDARG00000020232,144
ENSDARG00000020235,146
ENSDARG00000020237,0
ENSDARG00000020239,425
ENSDARG00000020241,10
ENSDARG00000020242,197
ENSDARG00000020250,14
ENSDARG00000020252,105
ENSDARG00000020258,36
ENSDARG00000020261,396
ENSDARG00000020265,15
ENSDARG00000020278,59
ENSDARG00000020279,38
ENSDARG00000020284,41
ENSDARG00000020289,11
ENSDARG00000020292,33
ENSDARG00000020298,37
ENSDARG00000020301,103
ENSDARG00000020311,82
ENSDARG00000020326,61
ENSDARG00000020328,561
ENSDARG00000020332,0
ENSDARG00000020334,213
ENSDARG00000020345,539
ENSDARG00000020354,0
ENSDARG00000020363,9
ENSDARG00000020364,360
ENSDARG00000020371,9
ENSDARG00000020377,377
ENSDARG00000020387,16
ENSDARG00000020395,90
ENSDARG00000020397,33
ENSDARG00000020405,73
ENSDARG00000020417,3
ENSDARG00000020427,2
ENSDARG00000020442,94
ENSDARG00000020443,0
ENSDARG00000020447,120
ENSDARG00000020448,59
ENSDARG00000020449,47
ENSDARG00000020450,43
ENSDARG00000020454,74
ENSDARG00000020455,10
ENSDARG00000020465,156
ENSDARG00000020467,287
ENSDARG00000020469,111
ENSDARG00000020473,2
ENSDARG00000020475,21
ENSDARG00000020482,216
ENSDARG00000020483,0
ENSDARG00000020488,63
ENSDARG00000020493,51
ENSDARG00000020494,65
ENSDARG00000020497,135
ENSDARG00000020504,255
ENSDARG00000020509,12
ENSDARG00000020521,105
ENSDARG00000020527,24
ENSDARG00000020529,52
ENSDARG00000020541,46
ENSDARG00000020544,13
ENSDARG00000020548,0
ENSDARG00000020573,203
ENSDARG00000020574,9048
ENSDARG00000020581,291
ENSDARG00000020594,509
ENSDARG00000020595,37
ENSDARG00000020596,39
ENSDARG00000020600,13
ENSDARG00000020602,590
ENSDARG00000020606,18
ENSDARG00000020607,53
ENSDARG00000020609,433
ENSDARG00000020610,32
ENSDARG00000020611,109
ENSDARG00000020618,25
ENSDARG00000020621,148
ENSDARG00000020623,29
ENSDARG00000020625,256
ENSDARG00000020642,6
ENSDARG00000020645,94
ENSDARG00000020647,62
ENSDARG00000020655,13
ENSDARG00000020656,21
ENSDARG00000020676,119
ENSDARG00000020679,76
ENSDARG00000020693,762
ENSDARG00000020699,47
ENSDARG00000020702,4
ENSDARG00000020708,270
ENSDARG00000020711,71
ENSDARG00000020718,74
ENSDARG00000020730,34
ENSDARG00000020735,1
ENSDARG00000020738,0
ENSDARG00000020741,703
ENSDARG00000020744,0
ENSDARG00000020746,0
ENSDARG00000020749,3
ENSDARG00000020758,36
ENSDARG00000020759,174
ENSDARG00000020761,163
ENSDARG00000020764,31
ENSDARG00000020771,103
ENSDARG00000020777,121
ENSDARG00000020785,559
ENSDARG00000020788,0
ENSDARG00000020794,78
ENSDARG00000020795,329
ENSDARG00000020798,177
ENSDARG00000020811,5
ENSDARG00000020812,0
ENSDARG00000020814,21
ENSDARG00000020820,105
ENSDARG00000020822,18
ENSDARG00000020834,105
ENSDARG00000020840,65
ENSDARG00000020841,94
ENSDARG00000020845,487
ENSDARG00000020847,187
ENSDARG00000020850,28394
ENSDARG00000020853,2
ENSDARG00000020857,18
ENSDARG00000020863,43
ENSDARG00000020866,783
ENSDARG00000020871,115
ENSDARG00000020872,192
ENSDARG00000020876,633
ENSDARG00000020884,45
ENSDARG00000020887,11
ENSDARG00000020890,353
ENSDARG00000020891,14
ENSDARG00000020893,113
ENSDARG00000020895,38
ENSDARG00000020898,39
ENSDARG00000020901,9
ENSDARG00000020913,27
ENSDARG00000020924,64
ENSDARG00000020926,233
ENSDARG00000020929,18
ENSDARG00000020944,403
ENSDARG00000020946,95
ENSDARG00000020948,79
ENSDARG00000020952,177
ENSDARG00000020953,35
ENSDARG00000020956,391
ENSDARG00000020957,23
ENSDARG00000020960,168
ENSDARG00000020964,28
ENSDARG00000020976,166
ENSDARG00000020979,19
ENSDARG00000020981,18
ENSDARG00000020982,100
ENSDARG00000020984,124
ENSDARG00000020986,3
ENSDARG00000021004,374
ENSDARG00000021021,199
ENSDARG00000021022,18
ENSDARG00000021032,21
ENSDARG00000021033,114
ENSDARG00000021046,3
ENSDARG00000021048,54
ENSDARG00000021055,0
ENSDARG00000021059,455
ENSDARG00000021082,21
ENSDARG00000021086,7
ENSDARG00000021097,24
ENSDARG00000021107,85
ENSDARG00000021110,30
ENSDARG00000021112,14
ENSDARG00000021113,711
ENSDARG00000021115,11
ENSDARG00000021120,19
ENSDARG00000021124,317
ENSDARG00000021135,13
ENSDARG00000021137,249
ENSDARG00000021140,333
ENSDARG00000021141,81
ENSDARG00000021143,259
ENSDARG00000021147,32
ENSDARG00000021149,195
ENSDARG00000021150,18
ENSDARG00000021151,46
ENSDARG00000021154,40
ENSDARG00000021163,99
ENSDARG00000021172,176
ENSDARG00000021177,12
ENSDARG00000021184,154
ENSDARG00000021186,3
ENSDARG00000021193,231
ENSDARG00000021195,235
ENSDARG00000021200,5
ENSDARG00000021201,0
ENSDARG00000021208,93
ENSDARG00000021209,18
ENSDARG00000021220,56
ENSDARG00000021225,98
ENSDARG00000021232,7
ENSDARG00000021233,7
ENSDARG00000021239,126
ENSDARG00000021241,45
ENSDARG00000021242,269
ENSDARG00000021250,20
ENSDARG00000021252,503
