Chemical,Dose,Dose(mg/L),Animal,Group,control_mean,control_sd,Norm_Fluorescence,z_score,Outlier
Clofibric-acid,Dose_4,0.01,29,A,4.246571428571428,2.857595892654223,5.203,0.33469692964186465,FALSE
Clofibric-acid,Dose_4,0.01,30,A,4.246571428571428,2.857595892654223,5.53,0.44912878504891884,FALSE
Clofibric-acid,Dose_5,0.001,37,A,4.246571428571428,2.857595892654223,3.932,-0.11008254504426968,FALSE
Clofibric-acid,Dose_5,0.001,38,A,4.246571428571428,2.857595892654223,5.08,0.2916537546722387,FALSE
Clofibric-acid,Dose_5,0.001,39,A,4.246571428571428,2.857595892654223,4.485,0.08343677006307287,FALSE
Clofibric-acid,Dose_6,0,46,A,4.246571428571428,2.857595892654223,2.194,-0.718286106810203,FALSE
Clofibric-acid,Dose_6,0,47,A,4.246571428571428,2.857595892654223,8.85,1.6109445647168694,FALSE
Clofibric-acid,Dose_6,0,48,A,4.246571428571428,2.857595892654223,6.379,0.7462316756929217,FALSE
Clofibric-acid,Dose_1,10,4,B,4.246571428571428,2.857595892654223,-0.133,-1.5326069861136131,FALSE
Clofibric-acid,Dose_1,10,5,B,4.246571428571428,2.857595892654223,-2.272,-2.281138297170766,FALSE
Clofibric-acid,Dose_1,10,6,B,4.246571428571428,2.857595892654223,1.006,-1.1340201870046382,FALSE
Clofibric-acid,Dose_2,1,13,B,4.246571428571428,2.857595892654223,4.479,0.08133710299138373,FALSE
Clofibric-acid,Dose_2,1,14,B,4.246571428571428,2.857595892654223,6.364,0.7409825080136991,FALSE
Clofibric-acid,Dose_2,1,15,B,4.246571428571428,2.857595892654223,3.166,-0.378140041196574,FALSE
Clofibric-acid,Dose_3,0.1,22,B,4.246571428571428,2.857595892654223,4.605,0.12543011149685426,FALSE
Clofibric-acid,Dose_3,0.1,23,B,4.246571428571428,2.857595892654223,4.589,0.11983099930568342,FALSE
Clofibric-acid,Dose_3,0.1,24,B,4.246571428571428,2.857595892654223,5.298,0.3679416582769415,FALSE
Clofibric-acid,Dose_4,0.01,31,B,4.246571428571428,2.857595892654223,5.1,0.2986526449112021,FALSE
Clofibric-acid,Dose_4,0.01,32,B,4.246571428571428,2.857595892654223,6.449,0.7707277915292943,FALSE
Clofibric-acid,Dose_4,0.01,33,B,4.246571428571428,2.857595892654223,6.978,0.9558484383498804,FALSE
Clofibric-acid,Dose_5,0.001,40,B,4.246571428571428,2.857595892654223,4.636,0.13627839136724768,FALSE
Clofibric-acid,Dose_5,0.001,41,B,4.246571428571428,2.857595892654223,6.004,0.615002483712355,FALSE
Clofibric-acid,Dose_5,0.001,42,B,4.246571428571428,2.857595892654223,6.459,0.7742272366487759,FALSE
Clofibric-acid,Dose_6,0,49,B,4.246571428571428,2.857595892654223,5.541,0.45297817468034884,FALSE
Clofibric-acid,Dose_6,0,50,B,4.246571428571428,2.857595892654223,2.984,-0.44182994237114237,FALSE
Clofibric-acid,Dose_6,0,51,B,4.246571428571428,2.857595892654223,0.363,-1.3590345081873167,FALSE
Clofibric-acid,Dose_1,10,7,C,4.246571428571428,2.857595892654223,-1.045,-1.8517563810103514,FALSE
Clofibric-acid,Dose_1,10,8,C,4.246571428571428,2.857595892654223,-1.103,-1.8720531627033457,FALSE
Clofibric-acid,Dose_1,10,9,C,4.246571428571428,2.857595892654223,-0.391,-1.622892670196243,FALSE
Clofibric-acid,Dose_2,1,16,C,4.246571428571428,2.857595892654223,2.618,-0.5699096337441756,FALSE
Clofibric-acid,Dose_2,1,17,C,4.246571428571428,2.857595892654223,1.327,-1.0216879986692733,FALSE
Clofibric-acid,Dose_2,1,18,C,4.246571428571428,2.857595892654223,-0.75,-1.7485227499856388,FALSE
Clofibric-acid,Dose_3,0.1,25,C,4.246571428571428,2.857595892654223,7.456,1.1231219150611096,FALSE
Clofibric-acid,Dose_3,0.1,26,C,4.246571428571428,2.857595892654223,NA,NA,TRUE
Clofibric-acid,Dose_3,0.1,27,C,4.246571428571428,2.857595892654223,2.997,-0.4372806637158161,FALSE
Clofibric-acid,Dose_4,0.01,34,C,4.246571428571428,2.857595892654223,9.185,1.7281759762195095,FALSE
Clofibric-acid,Dose_4,0.01,35,C,4.246571428571428,2.857595892654223,6.513,0.7931242402939777,FALSE
Clofibric-acid,Dose_4,0.01,36,C,4.246571428571428,2.857595892654223,-1.049,-1.853156159058144,FALSE
Clofibric-acid,Dose_5,0.001,43,C,4.246571428571428,2.857595892654223,10.629,2.233495851472678,FALSE
Clofibric-acid,Dose_5,0.001,44,C,4.246571428571428,2.857595892654223,4.515,0.09393510542151799,FALSE
Clofibric-acid,Dose_5,0.001,45,C,4.246571428571428,2.857595892654223,1.176,-1.0745296199734482,FALSE
Clofibric-acid,Dose_6,0,52,C,4.246571428571428,2.857595892654223,3.415,-0.29100385772147763,FALSE
Clofibric-acid,Dose_6,0,53,C,4.246571428571428,2.857595892654223,NA,NA,TRUE
Clofibric-acid,Dose_6,0,54,C,4.246571428571428,2.857595892654223,NA,NA,TRUE
DES,Dose_1,0.1,1,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_1,0.1,2,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_1,0.1,3,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_2,0.01,10,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_2,0.01,11,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_2,0.01,12,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_3,0.001,19,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_3,0.001,20,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_3,0.001,21,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_4,1e-4,28,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_4,1e-4,29,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_4,1e-4,30,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_5,1e-5,37,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_5,1e-5,38,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_5,1e-5,39,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_6,0,46,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_6,0,47,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_6,0,48,A,9.676166666666667,2.890935794282998,NA,NA,TRUE
DES,Dose_1,0.1,4,B,9.676166666666667,2.890935794282998,3.06,-2.2885899713686277,FALSE
DES,Dose_1,0.1,5,B,9.676166666666667,2.890935794282998,4.367,-1.8364872292099563,FALSE
DES,Dose_1,0.1,6,B,9.676166666666667,2.890935794282998,2.157,-2.6009455767009,FALSE
DES,Dose_2,0.01,13,B,9.676166666666667,2.890935794282998,4.843,-1.6718346620580606,FALSE
DES,Dose_2,0.01,14,B,9.676166666666667,2.890935794282998,0.88,-3.0426710562239476,FALSE
DES,Dose_2,0.01,15,B,9.676166666666667,2.890935794282998,2.663,-2.4259157469133807,FALSE
DES,Dose_3,0.001,22,B,9.676166666666667,2.890935794282998,1.936,-2.6773914114499946,FALSE
DES,Dose_3,0.001,23,B,9.676166666666667,2.890935794282998,9.275,-0.13876706202192324,FALSE
DES,Dose_3,0.001,24,B,9.676166666666667,2.890935794282998,1.913,-2.6853473128039727,FALSE
DES,Dose_4,1e-4,31,B,9.676166666666667,2.890935794282998,1.117,-2.9606906814025207,FALSE
DES,Dose_4,1e-4,32,B,9.676166666666667,2.890935794282998,2.237,-2.573272876339237,FALSE
DES,Dose_4,1e-4,33,B,9.676166666666667,2.890935794282998,-5.798,-5.352649718913778,FALSE
DES,Dose_5,1e-5,40,B,9.676166666666667,2.890935794282998,7.631,-0.7074410544541005,FALSE
DES,Dose_5,1e-5,41,B,9.676166666666667,2.890935794282998,1.718,-2.7527995199355266,FALSE
DES,Dose_5,1e-5,42,B,9.676166666666667,2.890935794282998,5.119,-1.576363845810323,FALSE
DES,Dose_6,0,49,B,9.676166666666667,2.890935794282998,7.795,-0.6507120187126912,FALSE
DES,Dose_6,0,50,B,9.676166666666667,2.890935794282998,6.473,-1.1080033921891745,FALSE
DES,Dose_6,0,51,B,9.676166666666667,2.890935794282998,10.64,0.333398387898954,FALSE
DES,Dose_1,0.1,7,C,9.676166666666667,2.890935794282998,12.052,0.8218215492823079,FALSE
DES,Dose_1,0.1,8,C,9.676166666666667,2.890935794282998,5.86,-1.320045458710418,FALSE
DES,Dose_1,0.1,9,C,9.676166666666667,2.890935794282998,3.729,-2.05717701459422,FALSE
DES,Dose_2,0.01,16,C,9.676166666666667,2.890935794282998,7.518,-0.7465287437149499,FALSE
DES,Dose_2,0.01,17,C,9.676166666666667,2.890935794282998,5.933,-1.2947941196304007,FALSE
DES,Dose_2,0.01,18,C,9.676166666666667,2.890935794282998,2.04,-2.6414169009798325,FALSE
DES,Dose_3,0.001,25,C,9.676166666666667,2.890935794282998,4.849,-1.669759209530936,FALSE
DES,Dose_3,0.001,26,C,9.676166666666667,2.890935794282998,3.616,-2.096264703855069,FALSE
DES,Dose_3,0.001,27,C,9.676166666666667,2.890935794282998,1.868,-2.7009132067574084,FALSE
DES,Dose_4,1e-4,34,C,9.676166666666667,2.890935794282998,1.614,-2.7887740304056883,FALSE
DES,Dose_4,1e-4,35,C,9.676166666666667,2.890935794282998,11.368,0.5852199611900883,FALSE
DES,Dose_4,1e-4,36,C,9.676166666666667,2.890935794282998,2.89,-2.3473944596371616,FALSE
DES,Dose_5,1e-5,43,C,9.676166666666667,2.890935794282998,9.299,-0.1304652519134246,FALSE
DES,Dose_5,1e-5,44,C,9.676166666666667,2.890935794282998,0.415,-3.2035186270761153,FALSE
DES,Dose_5,1e-5,45,C,9.676166666666667,2.890935794282998,0.567,-3.1509404963889547,FALSE
DES,Dose_6,0,52,C,9.676166666666667,2.890935794282998,7.765,-0.661089281348315,FALSE
DES,Dose_6,0,53,C,9.676166666666667,2.890935794282998,11.077,0.4845605136245386,FALSE
DES,Dose_6,0,54,C,9.676166666666667,2.890935794282998,14.307,1.6018457907266876,FALSE
DMSO,Dose_1,10,1,A,7.301333333333333,4.55766217484359,7.81,0.11160692634796326,FALSE
DMSO,Dose_1,10,2,A,7.301333333333333,4.55766217484359,15.646,1.830909432631005,FALSE
DMSO,Dose_1,10,3,A,7.301333333333333,4.55766217484359,7.531,0.050391331752127594,FALSE
DMSO,Dose_2,1,10,A,7.301333333333333,4.55766217484359,3.922,-0.7414620047940049,FALSE
DMSO,Dose_2,1,11,A,7.301333333333333,4.55766217484359,6.192,-0.24339964016121993,FALSE
DMSO,Dose_2,1,12,A,7.301333333333333,4.55766217484359,23.754,3.609891658376653,FALSE
DMSO,Dose_3,0.1,19,A,7.301333333333333,4.55766217484359,17.116,2.1534432106090637,FALSE
DMSO,Dose_3,0.1,20,A,7.301333333333333,4.55766217484359,13.256,1.3065177800000105,FALSE
DMSO,Dose_3,0.1,21,A,7.301333333333333,4.55766217484359,14.034,1.4772193305217318,FALSE
DMSO,Dose_4,0.01,28,A,7.301333333333333,4.55766217484359,3.748,-0.7796394723914079,FALSE
DMSO,Dose_4,0.01,29,A,7.301333333333333,4.55766217484359,5.879,-0.3120751996898816,FALSE
DMSO,Dose_4,0.01,30,A,7.301333333333333,4.55766217484359,7.045,-0.056242284640618395,FALSE
DMSO,Dose_5,0.001,37,A,7.301333333333333,4.55766217484359,4.846,-0.5387264872077965,FALSE
DMSO,Dose_5,0.001,38,A,7.301333333333333,4.55766217484359,2.182,-1.123236680768034,FALSE
DMSO,Dose_5,0.001,39,A,7.301333333333333,4.55766217484359,3.434,-0.8485344426533878,FALSE
DMSO,Dose_6,0,46,A,7.301333333333333,4.55766217484359,3.353,-0.8663067120521788,FALSE
DMSO,Dose_6,0,47,A,7.301333333333333,4.55766217484359,4.772,-0.5549628814733586,FALSE
DMSO,Dose_6,0,48,A,7.301333333333333,4.55766217484359,3.906,-0.7449725765270995,FALSE
DMSO,Dose_1,10,4,B,7.301333333333333,4.55766217484359,7.031,-0.05931403490707615,FALSE
DMSO,Dose_1,10,5,B,7.301333333333333,4.55766217484359,4.545,-0.6047691179366371,FALSE
DMSO,Dose_1,10,6,B,7.301333333333333,4.55766217484359,2.453,-1.0637763720387454,FALSE
DMSO,Dose_2,1,13,B,7.301333333333333,4.55766217484359,14.177,1.5085950653862636,FALSE
DMSO,Dose_2,1,14,B,7.301333333333333,4.55766217484359,9.178,0.41176080952754496,FALSE
DMSO,Dose_2,1,15,B,7.301333333333333,4.55766217484359,10.486,0.6987500487080219,FALSE
DMSO,Dose_3,0.1,22,B,7.301333333333333,4.55766217484359,11.306,0.8786668500291157,FALSE
DMSO,Dose_3,0.1,23,B,7.301333333333333,4.55766217484359,14.903,1.6678872577754278,FALSE
DMSO,Dose_3,0.1,24,B,7.301333333333333,4.55766217484359,13.211,1.2966442970006822,FALSE
DMSO,Dose_4,0.01,31,B,7.301333333333333,4.55766217484359,18.465,2.4494282898555952,FALSE
DMSO,Dose_4,0.01,32,B,7.301333333333333,4.55766217484359,4.179,-0.6850734463311742,FALSE
DMSO,Dose_4,0.01,33,B,7.301333333333333,4.55766217484359,13.043,1.2597832938031897,FALSE
DMSO,Dose_5,0.001,40,B,7.301333333333333,4.55766217484359,7.614,0.06860242261755545,FALSE
DMSO,Dose_5,0.001,41,B,7.301333333333333,4.55766217484359,2.359,-1.0844009809706758,FALSE
DMSO,Dose_5,0.001,42,B,7.301333333333333,4.55766217484359,7.3,-2.925476444245111e-4,FALSE
DMSO,Dose_6,0,49,B,7.301333333333333,4.55766217484359,8.66,0.29810604966860976,FALSE
DMSO,Dose_6,0,50,B,7.301333333333333,4.55766217484359,18.564,2.471149952454118,FALSE
DMSO,Dose_6,0,51,B,7.301333333333333,4.55766217484359,6.379,-0.20236983303067788,FALSE
DMSO,Dose_1,10,7,C,7.301333333333333,4.55766217484359,6.161,-0.25020137289409067,FALSE
DMSO,Dose_1,10,8,C,7.301333333333333,4.55766217484359,5.956,-0.29518057322436403,FALSE
DMSO,Dose_1,10,9,C,7.301333333333333,4.55766217484359,3.904,-0.7454113979937363,FALSE
DMSO,Dose_2,1,16,C,7.301333333333333,4.55766217484359,6.75,-0.12096845096954859,FALSE
DMSO,Dose_2,1,17,C,7.301333333333333,4.55766217484359,14.798,1.6448491307769948,FALSE
DMSO,Dose_2,1,18,C,7.301333333333333,4.55766217484359,12.075,1.047393703950971,FALSE
DMSO,Dose_3,0.1,25,C,7.301333333333333,4.55766217484359,23.959,3.654870858706926,FALSE
DMSO,Dose_3,0.1,26,C,7.301333333333333,4.55766217484359,12.547,1.1509555700772598,FALSE
DMSO,Dose_3,0.1,27,C,7.301333333333333,4.55766217484359,10.836,0.7755438053694644,FALSE
DMSO,Dose_4,0.01,34,C,7.301333333333333,4.55766217484359,13.069,1.2654879728694686,FALSE
DMSO,Dose_4,0.01,35,C,7.301333333333333,4.55766217484359,20.431,2.8807897915595846,FALSE
DMSO,Dose_4,0.01,36,C,7.301333333333333,4.55766217484359,4.716,-0.5672498825391894,FALSE
DMSO,Dose_5,0.001,43,C,7.301333333333333,4.55766217484359,3.19,-0.9020706615830791,FALSE
DMSO,Dose_5,0.001,44,C,7.301333333333333,4.55766217484359,4.786,-0.551891131206901,FALSE
DMSO,Dose_5,0.001,45,C,7.301333333333333,4.55766217484359,2.442,-1.066189890105248,FALSE
DMSO,Dose_6,0,52,C,7.301333333333333,4.55766217484359,6.358,-0.20697745843036441,FALSE
DMSO,Dose_6,0,53,C,7.301333333333333,4.55766217484359,5.901,-0.3072481635568766,FALSE
DMSO,Dose_6,0,54,C,7.301333333333333,4.55766217484359,7.819,0.113581622947829,FALSE
EE2,Dose_1,0.001,1,A,6.75,3.795029808842086,6.398,-0.09275289463599765,FALSE
EE2,Dose_1,0.001,2,A,6.75,3.795029808842086,6.127,-0.16416208340405256,FALSE
EE2,Dose_1,0.001,3,A,6.75,3.795029808842086,4.204,-0.6708774708615052,FALSE
EE2,Dose_2,1e-4,10,A,6.75,3.795029808842086,3.843,-0.7660018883717186,FALSE
EE2,Dose_2,1e-4,11,A,6.75,3.795029808842086,2.575,-1.1001231110945733,FALSE
EE2,Dose_2,1e-4,12,A,6.75,3.795029808842086,3.624,-0.8237089449776375,FALSE
EE2,Dose_3,1e-5,19,A,6.75,3.795029808842086,2.413,-1.1428105228304586,FALSE
EE2,Dose_3,1e-5,20,A,6.75,3.795029808842086,4.662,-0.5501933068180764,FALSE
EE2,Dose_3,1e-5,21,A,6.75,3.795029808842086,6.938,0.04953847781695317,FALSE
EE2,Dose_4,1e-6,28,A,6.75,3.795029808842086,1.189,-1.4653376337238138,FALSE
EE2,Dose_4,1e-6,29,A,6.75,3.795029808842086,2.071,-1.2329283920506608,FALSE
EE2,Dose_4,1e-6,30,A,6.75,3.795029808842086,5.244,-0.3968348276187851,FALSE
EE2,Dose_5,1e-7,37,A,6.75,3.795029808842086,1.298,-1.436615856691644,FALSE
EE2,Dose_5,1e-7,38,A,6.75,3.795029808842086,4.111,-0.6953832072284023,FALSE
EE2,Dose_5,1e-7,39,A,6.75,3.795029808842086,4.231,-0.6637629022388576,FALSE
EE2,Dose_6,0,46,A,6.75,3.795029808842086,4.181,-0.6769380293178345,FALSE
EE2,Dose_6,0,47,A,6.75,3.795029808842086,11.57,1.2700822504133757,FALSE
EE2,Dose_6,0,48,A,6.75,3.795029808842086,9.115,0.6231835108356087,FALSE
EE2,Dose_1,0.001,4,B,6.75,3.795029808842086,5.191,-0.4108004623225006,FALSE
EE2,Dose_1,0.001,5,B,6.75,3.795029808842086,4.35,-0.6324060997908926,FALSE
EE2,Dose_1,0.001,6,B,6.75,3.795029808842086,5.437,-0.345978837093934,FALSE
EE2,Dose_2,1e-4,13,B,6.75,3.795029808842086,3.354,-0.8948546312041128,FALSE
EE2,Dose_2,1e-4,14,B,6.75,3.795029808842086,6.429,-0.0845843158470318,FALSE
EE2,Dose_2,1e-4,15,B,6.75,3.795029808842086,5.89,-0.22661218575840322,FALSE
EE2,Dose_3,1e-5,22,B,6.75,3.795029808842086,6.039,-0.18735030706305197,FALSE
EE2,Dose_3,1e-5,23,B,6.75,3.795029808842086,5.313,-0.37865315224979695,FALSE
EE2,Dose_3,1e-5,24,B,6.75,3.795029808842086,3.749,-0.7907711272801952,FALSE
EE2,Dose_4,1e-6,31,B,6.75,3.795029808842086,9.091,0.6168594498376996,FALSE
EE2,Dose_4,1e-6,32,B,6.75,3.795029808842086,1.964,-1.2611231639996714,FALSE
EE2,Dose_4,1e-6,33,B,6.75,3.795029808842086,3.62,-0.8247629551439556,FALSE
EE2,Dose_5,1e-7,40,B,6.75,3.795029808842086,1.525,-1.3768007797530888,FALSE
EE2,Dose_5,1e-7,41,B,6.75,3.795029808842086,5.755,-0.26218502887164086,FALSE
EE2,Dose_5,1e-7,42,B,6.75,3.795029808842086,4.958,-0.472196554510533,FALSE
EE2,Dose_6,0,49,B,6.75,3.795029808842086,12.938,1.6305537272941846,FALSE
EE2,Dose_6,0,50,B,6.75,3.795029808842086,6.833,0.021870710951101748,FALSE
EE2,Dose_6,0,51,B,6.75,3.795029808842086,4.359,-0.6300345769166766,FALSE
EE2,Dose_1,0.001,7,C,6.75,3.795029808842086,5.987,-0.20105243922518787,FALSE
EE2,Dose_1,0.001,8,C,6.75,3.795029808842086,4.956,-0.47272355959369206,FALSE
EE2,Dose_1,0.001,9,C,6.75,3.795029808842086,3.479,-0.8619168135066705,FALSE
EE2,Dose_2,1e-4,16,C,6.75,3.795029808842086,5.223,-0.4023683809919554,FALSE
EE2,Dose_2,1e-4,17,C,6.75,3.795029808842086,6.527,-0.05876106677223706,FALSE
EE2,Dose_2,1e-4,18,C,6.75,3.795029808842086,4.84,-0.5032898544169186,FALSE
EE2,Dose_3,1e-5,25,C,6.75,3.795029808842086,5.031,-0.4529608689752268,FALSE
EE2,Dose_3,1e-5,26,C,6.75,3.795029808842086,NA,NA,TRUE
EE2,Dose_3,1e-5,27,C,6.75,3.795029808842086,3.264,-0.9185698599462714,FALSE
EE2,Dose_4,1e-6,34,C,6.75,3.795029808842086,2.419,-1.1412295075809813,FALSE
EE2,Dose_4,1e-6,35,C,6.75,3.795029808842086,5.675,-0.283265232198004,FALSE
EE2,Dose_4,1e-6,36,C,6.75,3.795029808842086,4.61,-0.5638954389802124,FALSE
EE2,Dose_5,1e-7,43,C,6.75,3.795029808842086,9.925,0.836620569515035,FALSE
EE2,Dose_5,1e-7,44,C,6.75,3.795029808842086,8.777,0.5341196517817244,FALSE
EE2,Dose_5,1e-7,45,C,6.75,3.795029808842086,12.486,1.5114505785002332,FALSE
EE2,Dose_6,0,52,C,6.75,3.795029808842086,6.188,-0.14808842836770073,FALSE
EE2,Dose_6,0,53,C,6.75,3.795029808842086,1.371,-1.4173801711563376,FALSE
EE2,Dose_6,0,54,C,6.75,3.795029808842086,4.195,-0.6732489937357209,FALSE
Fadrozole,Dose_1,1,1,A,5.8452222222222225,3.4553212505416115,1.286,-1.3194785351745741,FALSE
Fadrozole,Dose_1,1,2,A,5.8452222222222225,3.4553212505416115,1.659,-1.2115290934427716,FALSE
Fadrozole,Dose_1,1,3,A,5.8452222222222225,3.4553212505416115,0.767,-1.469681645787993,FALSE
Fadrozole,Dose_2,0.1,10,A,5.8452222222222225,3.4553212505416115,9.856,1.1607539464381496,FALSE
Fadrozole,Dose_2,0.1,11,A,5.8452222222222225,3.4553212505416115,6.147,0.08733711163049598,FALSE
Fadrozole,Dose_2,0.1,12,A,5.8452222222222225,3.4553212505416115,9.459,1.0458586961230676,FALSE
Fadrozole,Dose_3,0.01,19,A,5.8452222222222225,3.4553212505416115,1.212,-1.3408947783063525,FALSE
Fadrozole,Dose_3,0.01,20,A,5.8452222222222225,3.4553212505416115,6.42,0.16634568426530028,FALSE
Fadrozole,Dose_3,0.01,21,A,5.8452222222222225,3.4553212505416115,6.584,0.2138087095843768,FALSE
Fadrozole,Dose_4,0.001,28,A,5.8452222222222225,3.4553212505416115,0.39,-1.5787887222836756,FALSE
Fadrozole,Dose_4,0.001,29,A,5.8452222222222225,3.4553212505416115,3.866,-0.572804112472027,FALSE
Fadrozole,Dose_4,0.001,30,A,5.8452222222222225,3.4553212505416115,2.056,-1.0966338431276899,FALSE
Fadrozole,Dose_5,1e-4,37,A,5.8452222222222225,3.4553212505416115,8.873,0.8762652032146595,FALSE
Fadrozole,Dose_5,1e-4,38,A,5.8452222222222225,3.4553212505416115,5.104,-0.21451615305119257,FALSE
Fadrozole,Dose_5,1e-4,39,A,5.8452222222222225,3.4553212505416115,16.075,2.9605865955804513,FALSE
Fadrozole,Dose_6,0,46,A,5.8452222222222225,3.4553212505416115,1.013,-1.3984871078093783,FALSE
Fadrozole,Dose_6,0,47,A,5.8452222222222225,3.4553212505416115,1.077,-1.3799649515872996,FALSE
Fadrozole,Dose_6,0,48,A,5.8452222222222225,3.4553212505416115,4.027,-0.5262093132258604,FALSE
Fadrozole,Dose_1,1,4,B,5.8452222222222225,3.4553212505416115,3.716,-0.616215416117524,FALSE
Fadrozole,Dose_1,1,5,B,5.8452222222222225,3.4553212505416115,6.355,0.14753411935225175,FALSE
Fadrozole,Dose_1,1,6,B,5.8452222222222225,3.4553212505416115,11.985,1.7769050495132355,FALSE
Fadrozole,Dose_2,0.1,13,B,5.8452222222222225,3.4553212505416115,10.47,1.338450882693717,FALSE
Fadrozole,Dose_2,0.1,14,B,5.8452222222222225,3.4553212505416115,5.106,-0.2139373356692527,FALSE
Fadrozole,Dose_2,0.1,15,B,5.8452222222222225,3.4553212505416115,14.021,2.3661411443281137,FALSE
Fadrozole,Dose_3,0.01,22,B,5.8452222222222225,3.4553212505416115,5.401,-0.12856177183310877,FALSE
Fadrozole,Dose_3,0.01,23,B,5.8452222222222225,3.4553212505416115,8.549,0.7824967873403863,FALSE
Fadrozole,Dose_3,0.01,24,B,5.8452222222222225,3.4553212505416115,8.942,0.8962344028915884,FALSE
Fadrozole,Dose_4,0.001,31,B,5.8452222222222225,3.4553212505416115,9.664,1.1051874777719133,FALSE
Fadrozole,Dose_4,0.001,32,B,5.8452222222222225,3.4553212505416115,12.521,1.9320281078731447,FALSE
Fadrozole,Dose_4,0.001,33,B,5.8452222222222225,3.4553212505416115,7.521,0.48498465302324756,FALSE
Fadrozole,Dose_5,1e-4,40,B,5.8452222222222225,3.4553212505416115,8.468,0.759054683371818,FALSE
Fadrozole,Dose_5,1e-4,41,B,5.8452222222222225,3.4553212505416115,13.797,2.3013135975508385,FALSE
Fadrozole,Dose_5,1e-4,42,B,5.8452222222222225,3.4553212505416115,9.593,1.084639460713045,FALSE
Fadrozole,Dose_6,0,49,B,5.8452222222222225,3.4553212505416115,6.573,0.21062521398370726,FALSE
Fadrozole,Dose_6,0,50,B,5.8452222222222225,3.4553212505416115,10.425,1.325427491600068,FALSE
Fadrozole,Dose_6,0,51,B,5.8452222222222225,3.4553212505416115,7.678,0.5304218175055343,FALSE
Fadrozole,Dose_1,1,7,C,5.8452222222222225,3.4553212505416115,9.982,1.1972194415003667,FALSE
Fadrozole,Dose_1,1,8,C,5.8452222222222225,3.4553212505416115,10.249,1.2744915619893515,FALSE
Fadrozole,Dose_1,1,9,C,5.8452222222222225,3.4553212505416115,21.072,4.406761824357438,FALSE
Fadrozole,Dose_2,0.1,16,C,5.8452222222222225,3.4553212505416115,23.93,5.23389186314964,FALSE
Fadrozole,Dose_2,0.1,17,C,5.8452222222222225,3.4553212505416115,8.825,0.8623735860481005,FALSE
Fadrozole,Dose_2,0.1,18,C,5.8452222222222225,3.4553212505416115,8.934,0.8939191333638282,FALSE
Fadrozole,Dose_3,0.01,25,C,5.8452222222222225,3.4553212505416115,17.141,3.269096260154449,FALSE
Fadrozole,Dose_3,0.01,26,C,5.8452222222222225,3.4553212505416115,11.209,1.5523239053205315,FALSE
Fadrozole,Dose_3,0.01,27,C,5.8452222222222225,3.4553212505416115,NA,NA,TRUE
Fadrozole,Dose_4,0.001,34,C,5.8452222222222225,3.4553212505416115,13.58,2.238511911610353,FALSE
Fadrozole,Dose_4,0.001,35,C,5.8452222222222225,3.4553212505416115,9.886,1.1694362071672486,FALSE
Fadrozole,Dose_4,0.001,36,C,5.8452222222222225,3.4553212505416115,13.447,2.2000205557113452,FALSE
Fadrozole,Dose_5,1e-4,43,C,5.8452222222222225,3.4553212505416115,23.43,5.08918751766465,FALSE
Fadrozole,Dose_5,1e-4,44,C,5.8452222222222225,3.4553212505416115,16.34,3.037279898687496,FALSE
Fadrozole,Dose_5,1e-4,45,C,5.8452222222222225,3.4553212505416115,10.627,1.3838880471760038,FALSE
Fadrozole,Dose_6,0,52,C,5.8452222222222225,3.4553212505416115,5.708,-0.03971330370532499,FALSE
Fadrozole,Dose_6,0,53,C,5.8452222222222225,3.4553212505416115,5.656,-0.05476255563576406,FALSE
Fadrozole,Dose_6,0,54,C,5.8452222222222225,3.4553212505416115,10.45,1.332662708874317,FALSE
Fenitrothione,Dose_1,1,1,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_1,1,2,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_1,1,3,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_2,0.1,10,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_2,0.1,11,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_2,0.1,12,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
