Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Norm_factor,Norm_Fluorescence,Outlier
DMSO,0.01,Dose_4,36,C,14.224,14.344,14.284,21.778,22.057,21.917499999999997,7.633499999999998,2.9176249999999992,4.716,FALSE
DMSO,0.001,Dose_5,37,A,16.235,14.842,15.5385,23.252,23.352,23.302,7.7635,2.9176249999999992,4.846,FALSE
DMSO,0.001,Dose_5,38,A,14.673,14.139,14.406,18.592,20.419,19.5055,5.099499999999999,2.9176249999999992,2.182,FALSE
DMSO,0.001,Dose_5,39,A,14.758,14.067,14.4125,19.503,22.026,20.7645,6.3519999999999985,2.9176249999999992,3.434,FALSE
DMSO,0.001,Dose_5,40,B,13.661,15.056,14.3585,24.144,25.637,24.8905,10.532,2.9176249999999992,7.614,FALSE
DMSO,0.001,Dose_5,41,B,14.408,13.276,13.842,18.53,19.707,19.1185,5.276500000000002,2.9176249999999992,2.359,FALSE
DMSO,0.001,Dose_5,42,B,14.468,13.882,14.175,25.3,23.485,24.3925,10.217499999999998,2.9176249999999992,7.3,FALSE
DMSO,0.001,Dose_5,43,C,14.417,13.719,14.068,20.079,20.273,20.176,6.108000000000002,2.9176249999999992,3.19,FALSE
DMSO,0.001,Dose_5,44,C,12.884,13.248,13.066,20.601,20.939,20.77,7.704000000000001,2.9176249999999992,4.786,FALSE
DMSO,0.001,Dose_5,45,C,14.166,13.962,14.064,20.136,18.711,19.423499999999997,5.359499999999997,2.9176249999999992,2.442,FALSE
DMSO,0,Dose_6,46,A,14.155,13.884,14.0195,21.003,19.578,20.2905,6.271000000000001,2.9176249999999992,3.353,FALSE
DMSO,0,Dose_6,47,A,14.12,14.676,14.398,22.716,21.459,22.0875,7.689499999999999,2.9176249999999992,4.772,FALSE
DMSO,0,Dose_6,48,A,13.178,13.429,13.3035,19.669,20.585,20.127,6.823500000000003,2.9176249999999992,3.906,FALSE
DMSO,0,Dose_6,49,B,13.672,14.855,14.2635,25.783,25.9,25.8415,11.578,2.9176249999999992,8.66,FALSE
DMSO,0,Dose_6,50,B,14.259,14.05,14.1545,35.93,35.342,35.635999999999996,21.481499999999997,2.9176249999999992,18.564,FALSE
DMSO,0,Dose_6,51,B,14.397,13.479,13.938,23.616,22.854,23.235,9.297,2.9176249999999992,6.379,FALSE
DMSO,0,Dose_6,52,C,14.849,14.481,14.665,24.197,23.685,23.941,9.276,2.9176249999999992,6.358,FALSE
DMSO,0,Dose_6,53,C,13.389,13.567,13.478,22.438,22.155,22.2965,8.818500000000002,2.9176249999999992,5.901,FALSE
DMSO,0,Dose_6,54,C,14.011,15.065,14.538,24.407,26.143,25.275,10.736999999999998,2.9176249999999992,7.819,FALSE
EE2,0.001,Dose_1,1,A,16.13,16.998,16.564,24.689,25.182,24.9355,8.3714999999999975,1.9733750000000008,6.398,FALSE
EE2,0.001,Dose_1,2,A,17.018,17.483,17.250500000000002,24.867,25.835,25.351,8.100499999999997,1.9733750000000008,6.127,FALSE
EE2,0.001,Dose_1,3,A,15.957,15.482,15.7195,21.536,22.258,21.897,6.177499999999998,1.9733750000000008,4.204,FALSE
EE2,0.001,Dose_1,4,B,15.517,15.464,15.4905,22.623,22.687,22.655,7.1645,1.9733750000000008,5.191,FALSE
EE2,0.001,Dose_1,5,B,15.781,16.61,16.1955,22.267,22.77,22.5185,6.323,1.9733750000000008,4.35,FALSE
EE2,0.001,Dose_1,6,B,17.097,16.372,16.7345,24.401,23.888,24.1445,7.41,1.9733750000000008,5.437,FALSE
EE2,0.001,Dose_1,7,C,16.666,16.564,16.615000000000002,24.591,24.559,24.575000000000003,7.960000000000001,1.9733750000000008,5.987,FALSE
EE2,0.001,Dose_1,8,C,16.463,16.587,16.525,23.454,23.454,23.454,6.929000000000002,1.9733750000000008,4.956,FALSE
EE2,0.001,Dose_1,9,C,15.524,14.55,15.037,20.525,20.454,20.4895,5.452500000000001,1.9733750000000008,3.479,FALSE
EE2,1e-4,Dose_2,10,A,15.559,15.732,15.645499999999998,21.393,21.531,21.462,5.816500000000001,1.9733750000000008,3.843,FALSE
EE2,1e-4,Dose_2,11,A,17.277,16.557,16.917,21.27,21.66,21.465,4.547999999999998,1.9733750000000008,2.575,FALSE
EE2,1e-4,Dose_2,12,A,16.703,15.066,15.8845,22.28,20.684,21.482,5.5975,1.9733750000000008,3.624,FALSE
EE2,1e-4,Dose_2,13,B,17.16,16.869,17.014499999999998,22.276,22.407,22.3415,5.327000000000002,1.9733750000000008,3.354,FALSE
EE2,1e-4,Dose_2,14,B,15.238,14.878,15.058,23.617,23.304,23.4605,8.4025,1.9733750000000008,6.429,FALSE
EE2,1e-4,Dose_2,15,B,17.187,16.836,17.011499999999998,24.542,25.208,24.875,7.863500000000002,1.9733750000000008,5.89,FALSE
EE2,1e-4,Dose_2,16,C,12.411,12.385,12.398,20.003,19.186,19.5945,7.1965,1.9733750000000008,5.223,FALSE
EE2,1e-4,Dose_2,17,C,19.818,20.632,20.225,28.433,29.017,28.725,8.5,1.9733750000000008,6.527,FALSE
EE2,1e-4,Dose_2,18,C,15.24,15.039,15.1395,21.353,22.552,21.9525,6.813000000000001,1.9733750000000008,4.84,FALSE
EE2,1e-5,Dose_3,19,A,16.475,15.759,16.117,21.291,19.715,20.503,4.385999999999999,1.9733750000000008,2.413,FALSE
EE2,1e-5,Dose_3,20,A,17.565,17.272,17.4185,23.77,24.338,24.054,6.6355,1.9733750000000008,4.662,FALSE
EE2,1e-5,Dose_3,21,A,16.913,15.318,16.1155,25.151,24.902,25.0265,8.910999999999998,1.9733750000000008,6.938,FALSE
EE2,1e-5,Dose_3,22,B,16.479,15.68,16.0795,24.414,23.769,24.0915,8.012,1.9733750000000008,6.039,FALSE
EE2,1e-5,Dose_3,23,B,15.975,14.973,15.474,23.244,22.277,22.7605,7.2865,1.9733750000000008,5.313,FALSE
EE2,1e-5,Dose_3,24,B,17.048,16.278,16.662999999999997,21.919,22.851,22.385,5.722000000000001,1.9733750000000008,3.749,FALSE
EE2,1e-5,Dose_3,25,C,18.071,16.999,17.535,25.326,23.753,24.5395,7.0045,1.9733750000000008,5.031,FALSE
EE2,1e-5,Dose_3,26,C,17.521,16.443,16.982,41.031,41.879,41.455,24.473,1.9733750000000008,NA,TRUE
EE2,1e-5,Dose_3,27,C,15.396,14.977,15.1865,20.217,20.631,20.424,5.237499999999999,1.9733750000000008,3.264,FALSE
EE2,1e-6,Dose_4,28,A,18.098,16.768,17.433,20.598,20.592,20.595,3.161999999999999,1.9733750000000008,1.189,FALSE
EE2,1e-6,Dose_4,29,A,16.987,17.4,17.1935,20.905,21.57,21.2375,4.0440000000000005,1.9733750000000008,2.071,FALSE
EE2,1e-6,Dose_4,30,A,15.308,14.329,14.8185,22.318,21.753,22.0355,7.216999999999999,1.9733750000000008,5.244,FALSE
EE2,1e-6,Dose_4,31,B,16.119,16.072,16.0955,26.674,27.646,27.16,11.0645,1.9733750000000008,9.091,FALSE
EE2,1e-6,Dose_4,32,B,16.3,15.969,16.1345,19.437,20.706,20.0715,3.937000000000001,1.9733750000000008,1.964,FALSE
EE2,1e-6,Dose_4,33,B,16.249,16.122,16.185499999999998,21.187,22.371,21.779,5.593500000000002,1.9733750000000008,3.62,FALSE
EE2,1e-6,Dose_4,34,C,16.229,15.419,15.824,19.604,20.829,20.2165,4.3925,1.9733750000000008,2.419,FALSE
EE2,1e-6,Dose_4,35,C,18.187,16.246,17.2165,24.945,24.785,24.865,7.648500000000002,1.9733750000000008,5.675,FALSE
EE2,1e-6,Dose_4,36,C,14.406,14.547,14.4765,20.232,21.888,21.06,6.583500000000001,1.9733750000000008,4.61,FALSE
EE2,1e-7,Dose_5,37,A,17.95,16.31,17.13,20.107,20.696,20.4015,3.2714999999999996,1.9733750000000008,1.298,FALSE
EE2,1e-7,Dose_5,38,A,18.012,17.057,17.5345,24.61,22.627,23.618499999999997,6.083999999999996,1.9733750000000008,4.111,FALSE
EE2,1e-7,Dose_5,39,A,16.01,15.255,15.6325,21.487,22.187,21.837,6.2044999999999995,1.9733750000000008,4.231,FALSE
EE2,1e-7,Dose_5,40,B,17.119,16.296,16.7075,20.158,20.253,20.2055,3.498000000000001,1.9733750000000008,1.525,FALSE
EE2,1e-7,Dose_5,41,B,14.541,14.212,14.3765,22.256,21.953,22.1045,7.7280000000000015,1.9733750000000008,5.755,FALSE
EE2,1e-7,Dose_5,42,B,16.097,15.518,15.8075,23.545,21.933,22.739,6.9315,1.9733750000000008,4.958,FALSE
EE2,1e-7,Dose_5,43,C,16.894,16.325,16.609499999999997,28.314,28.701,28.5075,11.898000000000003,1.9733750000000008,9.925,FALSE
EE2,1e-7,Dose_5,44,C,17.373,16.184,16.7785,28.034,27.023,27.5285,10.75,1.9733750000000008,8.777,FALSE
EE2,1e-7,Dose_5,45,C,14.501,15.176,14.8385,29.947,28.648,29.2975,14.459,1.9733750000000008,12.486,FALSE
EE2,0,Dose_6,46,A,15.927,16.419,16.173000000000002,22.17,22.485,22.3275,6.154499999999999,1.9733750000000008,4.181,FALSE
EE2,0,Dose_6,47,A,16.893,16.268,16.5805,30.386,29.861,30.1235,13.543,1.9733750000000008,11.57,FALSE
EE2,0,Dose_6,48,A,15.537,15.516,15.5265,26.463,26.767,26.615,11.088500000000002,1.9733750000000008,9.115,FALSE
EE2,0,Dose_6,49,B,16.021,15.451,15.736,30.359,30.936,30.6475,14.9115,1.9733750000000008,12.938,FALSE
EE2,0,Dose_6,50,B,14.198,14.131,14.1645,22.144,23.797,22.9705,8.806000000000001,1.9733750000000008,6.833,FALSE
EE2,0,Dose_6,51,B,14.983,14.963,14.973,21.302,21.309,21.3055,6.332500000000003,1.9733750000000008,4.359,FALSE
EE2,0,Dose_6,52,C,16.064,16.115,16.0895,24.184,24.317,24.2505,8.161000000000001,1.9733750000000008,6.188,FALSE
EE2,0,Dose_6,53,C,16.828,16.855,16.8415,19.897,20.475,20.186,3.3445,1.9733750000000008,1.371,FALSE
EE2,0,Dose_6,54,C,14.326,14.78,14.553,20.855,20.587,20.721,6.167999999999999,1.9733750000000008,4.195,FALSE
Fadrozole,1,Dose_1,1,A,24.063,24.184,24.1235,27.732,26.393,27.0625,2.939,1.652874999999998,1.286,FALSE
Fadrozole,1,Dose_1,2,A,25.835,24.654,25.2445,30.294,26.818,28.556,3.3114999999999988,1.652874999999998,1.659,FALSE
Fadrozole,1,Dose_1,3,A,25.485,25.458,25.4715,29.168,26.614,27.891,2.4194999999999993,1.652874999999998,0.767,FALSE
Fadrozole,1,Dose_1,4,B,24.641,24.852,24.746499999999997,30.295,29.935,30.115,5.3685000000000045,1.652874999999998,3.716,FALSE
Fadrozole,1,Dose_1,5,B,23.39,24.06,23.725,33.531,29.935,31.732999999999997,8.007999999999996,1.652874999999998,6.355,FALSE
Fadrozole,1,Dose_1,6,B,24.836,23.226,24.031,38.202,37.135,37.668499999999995,13.637499999999996,1.652874999999998,11.985,FALSE
Fadrozole,1,Dose_1,7,C,24.573,24.345,24.459,37.463,34.725,36.094,11.635000000000002,1.652874999999998,9.982,FALSE
Fadrozole,1,Dose_1,8,C,25.02,24.933,24.9765,37.749,36.008,36.8785,11.902,1.652874999999998,10.249,FALSE
Fadrozole,1,Dose_1,9,C,27.438,27.471,27.4545,50.113,50.246,50.1795,22.725000000000005,1.652874999999998,21.072,FALSE
Fadrozole,0.1,Dose_2,10,A,24.474,25.41,24.942,37.494,35.407,36.4505,11.508499999999998,1.652874999999998,9.856,FALSE
Fadrozole,0.1,Dose_2,11,A,24.638,25.374,25.006,34.272,31.339,32.805499999999995,7.799499999999995,1.652874999999998,6.147,FALSE
Fadrozole,0.1,Dose_2,12,A,25.997,24.35,25.1735,37.18,35.391,36.2855,11.111999999999998,1.652874999999998,9.459,FALSE
Fadrozole,0.1,Dose_2,13,B,23.604,24.994,24.299,37.253,35.591,36.422,12.122999999999998,1.652874999999998,10.47,FALSE
Fadrozole,0.1,Dose_2,14,B,25.136,25.446,25.291,34.076,30.024,32.05,6.758999999999997,1.652874999999998,5.106,FALSE
Fadrozole,0.1,Dose_2,15,B,25.721,25.01,25.3655,41.701,40.378,41.0395,15.674000000000005,1.652874999999998,14.021,FALSE
Fadrozole,0.1,Dose_2,16,C,24.198,24.468,24.333,49.681,50.151,49.916,25.583,1.652874999999998,23.93,FALSE
Fadrozole,0.1,Dose_2,17,C,28.251,26.778,27.5145,38.019,37.966,37.9925,10.478000000000002,1.652874999999998,8.825,FALSE
Fadrozole,0.1,Dose_2,18,C,32.221,32.111,32.166,43.174,42.331,42.7525,10.5865,1.652874999999998,8.934,FALSE
Fadrozole,0.01,Dose_3,19,A,24.788,24.642,24.715,27.796,27.364,27.58,2.8649999999999984,1.652874999999998,1.212,FALSE
Fadrozole,0.01,Dose_3,20,A,24.278,24.479,24.3785,33.033,31.87,32.4515,8.073000000000004,1.652874999999998,6.42,FALSE
Fadrozole,0.01,Dose_3,21,A,24.747,24.631,24.689,33.306,32.545,32.9255,8.2365,1.652874999999998,6.584,FALSE
Fadrozole,0.01,Dose_3,22,B,24.663,23.949,24.306,32.389,30.33,31.3595,7.0535,1.652874999999998,5.401,FALSE
Fadrozole,0.01,Dose_3,23,B,23.043,24.025,23.534,34.289,33.182,33.7355,10.201500000000005,1.652874999999998,8.549,FALSE
Fadrozole,0.01,Dose_3,24,B,24.752,24.828,24.79,36.597,34.173,35.385000000000005,10.595000000000006,1.652874999999998,8.942,FALSE
Fadrozole,0.01,Dose_3,25,C,24.087,23.571,23.829,42.625,42.621,42.623000000000005,18.794000000000004,1.652874999999998,17.141,FALSE
Fadrozole,0.01,Dose_3,26,C,24.216,23.452,23.834000000000003,37.663,35.728,36.6955,12.861499999999992,1.652874999999998,11.209,FALSE
Fadrozole,0.01,Dose_3,27,C,30.808,32.063,31.4355,62.905,60.297,61.601,30.1655,1.652874999999998,NA,TRUE
Fadrozole,0.001,Dose_4,28,A,24.625,25.661,25.143,27.499,26.872,27.1855,2.042499999999997,1.652874999999998,0.39,FALSE
Fadrozole,0.001,Dose_4,29,A,23.956,24.106,24.031,30.66,28.439,29.5495,5.518500000000003,1.652874999999998,3.866,FALSE
Fadrozole,0.001,Dose_4,30,A,24.313,23.29,23.801499999999997,29.236,25.785,27.5105,3.709000000000003,1.652874999999998,2.056,FALSE
Fadrozole,0.001,Dose_4,31,B,25.027,24.751,24.889000000000003,36.754,35.657,36.2055,11.316499999999998,1.652874999999998,9.664,FALSE
Fadrozole,0.001,Dose_4,32,B,23.508,24.342,23.924999999999997,39.839,36.358,38.0985,14.173500000000004,1.652874999999998,12.521,FALSE
Fadrozole,0.001,Dose_4,33,B,23.738,24.266,24.002,34.944,31.407,33.1755,9.1735,1.652874999999998,7.521,FALSE
Fadrozole,0.001,Dose_4,34,C,23.914,23.941,23.9275,38.62,39.701,39.1605,15.232999999999995,1.652874999999998,13.58,FALSE
Fadrozole,0.001,Dose_4,35,C,24.063,22.985,23.524,37.18,32.945,35.0625,11.5385,1.652874999999998,9.886,FALSE
Fadrozole,0.001,Dose_4,36,C,26.364,27.295,26.829500000000003,42.119,41.74,41.9295,15.1,1.652874999999998,13.447,FALSE
Fadrozole,1e-4,Dose_5,37,A,25.43,26.033,25.7315,37.821,34.693,36.257,10.525499999999996,1.652874999999998,8.873,FALSE
Fadrozole,1e-4,Dose_5,38,A,28.517,28.017,28.267,36.178,33.87,35.024,6.7570000000000014,1.652874999999998,5.104,FALSE
Fadrozole,1e-4,Dose_5,39,A,26.956,27.313,27.1345,45.018,44.707,44.8625,17.727999999999998,1.652874999999998,16.075,FALSE
Fadrozole,1e-4,Dose_5,40,B,25.775,25.912,25.8435,35.224,36.705,35.9645,10.121000000000002,1.652874999999998,8.468,FALSE
Fadrozole,1e-4,Dose_5,41,B,24.967,23.643,24.305,39.948,39.562,39.754999999999995,15.449999999999996,1.652874999999998,13.797,FALSE
Fadrozole,1e-4,Dose_5,42,B,25.021,24.024,24.5225,37.564,33.972,35.768,11.2455,1.652874999999998,9.593,FALSE
Fadrozole,1e-4,Dose_5,43,C,24.792,26.082,25.437,50.623,50.416,50.519499999999994,25.082499999999992,1.652874999999998,23.43,FALSE
Fadrozole,1e-4,Dose_5,44,C,26.302,26.288,26.295,45.013,43.562,44.287499999999994,17.992499999999993,1.652874999999998,16.34,FALSE
Fadrozole,1e-4,Dose_5,45,C,31.798,31.564,31.680999999999997,44.641,43.28,43.9605,12.2795,1.652874999999998,10.627,FALSE
Fadrozole,0,Dose_6,46,A,26.072,25.726,25.899,28.324,28.806,28.565,2.6660000000000004,1.652874999999998,1.013,FALSE
Fadrozole,0,Dose_6,47,A,25.841,25.103,25.472,27.983,28.42,28.201500000000003,2.7295000000000016,1.652874999999998,1.077,FALSE
Fadrozole,0,Dose_6,48,A,25.834,24.788,25.311,31.553,30.428,30.9905,5.679500000000001,1.652874999999998,4.027,FALSE
Fadrozole,0,Dose_6,49,B,25.684,24.837,25.2605,34.158,32.814,33.486000000000004,8.225500000000004,1.652874999999998,6.573,FALSE
Fadrozole,0,Dose_6,50,B,24.044,25.401,24.7225,38.264,35.336,36.8,12.077499999999995,1.652874999999998,10.425,FALSE
Fadrozole,0,Dose_6,51,B,25.41,24.521,24.9655,34.5,34.092,34.296,9.3305,1.652874999999998,7.678,FALSE
Fadrozole,0,Dose_6,52,C,24.341,25.605,24.973,33.664,31.004,32.334,7.361000000000004,1.652874999999998,5.708,FALSE
Fadrozole,0,Dose_6,53,C,25.163,25.196,25.1795,34.92,30.056,32.488,7.308499999999999,1.652874999999998,5.656,FALSE
Fadrozole,0,Dose_6,54,C,31.887,31.743,31.815,44.537,43.298,43.9175,12.102500000000006,1.652874999999998,10.45,FALSE
Fenitrothione,1,Dose_1,1,A,28.8,28.298,28.549,31.77,29.924,30.847,2.298000000000002,4.167375000000003,-1.869,FALSE
Fenitrothione,1,Dose_1,2,A,29.244,28.421,28.8325,32.874,31.431,32.1525,3.320000000000004,4.167375000000003,-0.847,FALSE
Fenitrothione,1,Dose_1,3,A,28.597,27.689,28.143,28.456,28.279,28.3675,0.22449999999999903,4.167375000000003,-3.943,FALSE
Fenitrothione,1,Dose_1,4,B,28.383,27.963,28.173,28.358,27.915,28.1365,-0.03650000000000375,4.167375000000003,-4.204,FALSE
Fenitrothione,1,Dose_1,5,B,27.578,27.386,27.482,28.412,27.383,27.8975,0.41550000000000153,4.167375000000003,-3.752,FALSE
Fenitrothione,1,Dose_1,6,B,28.135,27.406,27.7705,30.208,28.402,29.305,1.5345000000000013,4.167375000000003,-2.633,FALSE
Fenitrothione,1,Dose_1,7,C,28.986,27.27,28.128,37.571,36.289,36.93,8.802,4.167375000000003,4.635,FALSE
Fenitrothione,1,Dose_1,8,C,27.731,26.79,27.2605,37.8,33.476,35.638,8.377499999999998,4.167375000000003,4.21,FALSE
Fenitrothione,1,Dose_1,9,C,28.498,28.372,28.435,45.251,44.305,44.778,16.342999999999996,4.167375000000003,12.176,FALSE
Fenitrothione,0.1,Dose_2,10,A,29.209,29.364,29.2865,31.49,29.24,30.365,1.0784999999999982,4.167375000000003,-3.089,FALSE
Fenitrothione,0.1,Dose_2,11,A,28.889,29.353,29.121,33.429,31.229,32.329,3.2079999999999984,4.167375000000003,-0.959,FALSE
Fenitrothione,0.1,Dose_2,12,A,27.732,29.496,28.613999999999997,30.724,28.01,29.367,0.7530000000000037,4.167375000000003,-3.414,FALSE
Fenitrothione,0.1,Dose_2,13,B,28.403,26.742,27.5725,32.967,30.744,31.8555,4.283000000000001,4.167375000000003,0.116,FALSE
Fenitrothione,0.1,Dose_2,14,B,27.615,27.765,27.69,33.402,30.907,32.1545,4.464500000000001,4.167375000000003,0.297,FALSE
Fenitrothione,0.1,Dose_2,15,B,27.611,26.875,27.243,32.1,30.57,31.335,4.091999999999999,4.167375000000003,-0.075,FALSE
Fenitrothione,0.1,Dose_2,16,C,25.169,27.001,26.085,39.106,36.409,37.7575,11.6725,4.167375000000003,7.505,FALSE
Fenitrothione,0.1,Dose_2,17,C,26.383,26.64,26.5115,40.659,38.535,39.596999999999994,13.085499999999996,4.167375000000003,8.918,FALSE
Fenitrothione,0.1,Dose_2,18,C,32.974,31.988,32.480999999999995,42.626,39.582,41.104,8.623000000000005,4.167375000000003,4.456,FALSE
Fenitrothione,0.01,Dose_3,19,A,28.129,28.398,28.2635,33.638,33.159,33.3985,5.134999999999998,4.167375000000003,0.968,FALSE
Fenitrothione,0.01,Dose_3,20,A,28.119,28.823,28.471,35.778,36.694,36.236,7.765000000000004,4.167375000000003,3.598,FALSE
Fenitrothione,0.01,Dose_3,21,A,28.37,27.21,27.79,34.73,35.593,35.161500000000004,7.371500000000005,4.167375000000003,3.204,FALSE
Fenitrothione,0.01,Dose_3,22,B,27.7,26.57,27.135,33.474,32.87,33.172,6.036999999999999,4.167375000000003,1.87,FALSE
Fenitrothione,0.01,Dose_3,23,B,26.264,26.828,26.546,42.899,36.356,39.6275,13.081499999999998,4.167375000000003,8.914,FALSE
Fenitrothione,0.01,Dose_3,24,B,26.527,25.709,26.118,40.05,39.244,39.647,13.528999999999996,4.167375000000003,9.362,FALSE
Fenitrothione,0.01,Dose_3,25,C,27.53,27.85,27.69,35.559,34.721,35.14,7.449999999999999,4.167375000000003,3.283,FALSE
Fenitrothione,0.01,Dose_3,26,C,27.101,25.964,26.5325,38.79,35.578,37.184,10.6515,4.167375000000003,6.484,FALSE
Fenitrothione,0.01,Dose_3,27,C,28.162,27.56,27.860999999999997,42.781,43.523,43.152,15.291000000000004,4.167375000000003,11.124,FALSE
Fenitrothione,0.001,Dose_4,28,A,29.711,29.088,29.3995,35.607,33.583,34.595,5.195499999999999,4.167375000000003,1.028,FALSE
Fenitrothione,0.001,Dose_4,29,A,29.681,27.843,28.762,35.176,34.565,34.8705,6.108499999999999,4.167375000000003,1.941,FALSE
Fenitrothione,0.001,Dose_4,30,A,27.767,28.697,28.232,37.374,35.516,36.445,8.213000000000001,4.167375000000003,4.046,FALSE
Fenitrothione,0.001,Dose_4,31,B,25.829,27.886,26.8575,40.511,38.928,39.7195,12.861999999999997,4.167375000000003,8.695,FALSE
Fenitrothione,0.001,Dose_4,32,B,26.071,26.036,26.0535,38.125,39.333,38.729,12.6755,4.167375000000003,8.508,FALSE
Fenitrothione,0.001,Dose_4,33,B,29.593,27.696,28.6445,42.693,40.38,41.5365,12.892000000000005,4.167375000000003,8.725,FALSE
Fenitrothione,0.001,Dose_4,34,C,28.644,26.716,27.68,37.347,34.89,36.1185,8.438499999999998,4.167375000000003,4.271,FALSE
Fenitrothione,0.001,Dose_4,35,C,27.452,26.438,26.945,33.558,31.939,32.7485,5.8035,4.167375000000003,1.636,FALSE
Fenitrothione,0.001,Dose_4,36,C,27.859,27.873,27.866,35.437,34.455,34.946,7.079999999999998,4.167375000000003,2.913,FALSE
Fenitrothione,1e-4,Dose_5,37,A,29.516,28.446,28.981,31.24,30.591,30.9155,1.9345,4.167375000000003,-2.233,FALSE
Fenitrothione,1e-4,Dose_5,38,A,29.721,28.993,29.357,32.726,30.3,31.513,2.155999999999999,4.167375000000003,-2.011,FALSE
Fenitrothione,1e-4,Dose_5,39,A,29.113,27.418,28.2655,36.659,34.384,35.5215,7.256000000000004,4.167375000000003,3.089,FALSE
Fenitrothione,1e-4,Dose_5,40,B,27.154,26.49,26.822,35.956,35.503,35.7295,8.907500000000002,4.167375000000003,4.74,FALSE
Fenitrothione,1e-4,Dose_5,41,B,29.8,29.555,29.6775,38.416,38.503,38.4595,8.781999999999996,4.167375000000003,4.615,FALSE
Fenitrothione,1e-4,Dose_5,42,B,26.529,26.297,26.413,37.878,33.608,35.742999999999995,9.329999999999997,4.167375000000003,5.163,FALSE
Fenitrothione,1e-4,Dose_5,43,C,25.206,26.274,25.74,36.243,33.412,34.8275,9.0875,4.167375000000003,4.92,FALSE
Fenitrothione,1e-4,Dose_5,44,C,27.762,27.336,27.549,49.731,50.795,50.263000000000005,22.71400000000001,4.167375000000003,NA,TRUE
Fenitrothione,1e-4,Dose_5,45,C,34.927,32.838,33.8825,44.837,44.413,44.625,10.7425,4.167375000000003,6.575,FALSE
Fenitrothione,0,Dose_6,46,A,31.377,29.418,30.3975,33.893,34.708,34.3005,3.9029999999999982,4.167375000000003,-0.264,FALSE
Fenitrothione,0,Dose_6,47,A,30.209,29.548,29.8785,35.797,34.935,35.366,5.487500000000001,4.167375000000003,1.32,FALSE
Fenitrothione,0,Dose_6,48,A,28.91,29.171,29.0405,35.253,33.325,34.289,5.2485,4.167375000000003,1.081,FALSE
Fenitrothione,0,Dose_6,49,B,28.828,27.952,28.39,41.61,39.129,40.3695,11.979500000000002,4.167375000000003,7.812,FALSE
Fenitrothione,0,Dose_6,50,B,28.051,26.179,27.115,28.411,29.013,28.712000000000003,1.5970000000000049,4.167375000000003,-2.57,FALSE
Fenitrothione,0,Dose_6,51,B,26.038,25.663,25.8505,33.15,29.827,31.4885,5.638000000000002,4.167375000000003,1.471,FALSE
Fenitrothione,0,Dose_6,52,C,27.496,27.173,27.3345,39.02,35.823,37.4215,10.087000000000003,4.167375000000003,5.92,FALSE
Fenitrothione,0,Dose_6,53,C,26.857,26.901,26.879,33.358,31.075,32.216499999999996,5.337499999999999,4.167375000000003,1.17,FALSE
Fenitrothione,0,Dose_6,54,C,34.316,35.667,34.9915,42.65,41.304,41.977,6.985500000000002,4.167375000000003,2.818,FALSE
Fluoxetine,0.1,Dose_1,1,A,24.981,23.677,24.329,21.662,22.152,21.907,-2.4220000000000006,1.1892499999999977,-3.611,FALSE
Fluoxetine,0.1,Dose_1,2,A,26.146,25.689,25.9175,21.616,25.583,23.5995,-2.3180000000000014,1.1892499999999977,-3.507,FALSE
Fluoxetine,0.1,Dose_1,3,A,23.972,23.58,23.776,24.106,23.329,23.7175,-0.05849999999999866,1.1892499999999977,-1.248,FALSE
Fluoxetine,0.1,Dose_1,4,B,23.978,23.78,23.879,22.961,23.511,23.235999999999997,-0.6430000000000042,1.1892499999999977,-1.832,FALSE
Fluoxetine,0.1,Dose_1,5,B,24.347,23.907,24.127,23.421,23.572,23.496499999999997,-0.630500000000005,1.1892499999999977,-1.82,FALSE
Fluoxetine,0.1,Dose_1,6,B,24.006,23.575,23.7905,22.552,23.942,23.247,-0.5435000000000016,1.1892499999999977,-1.733,FALSE
Fluoxetine,0.1,Dose_1,7,C,24.097,23.682,23.8895,24.228,23.407,23.817500000000003,-0.07199999999999562,1.1892499999999977,-1.261,FALSE
Fluoxetine,0.1,Dose_1,8,C,24.792,24.307,24.5495,22.787,22.426,22.606499999999997,-1.943000000000005,1.1892499999999977,-3.132,FALSE
Fluoxetine,0.1,Dose_1,9,C,22.537,24.066,23.301499999999997,20.479,19.867,20.173,-3.1284999999999954,1.1892499999999977,-4.318,FALSE
Fluoxetine,0.01,Dose_2,10,A,24.827,23.674,24.2505,22.243,21.685,21.964,-2.286500000000004,1.1892499999999977,-3.476,FALSE
Fluoxetine,0.01,Dose_2,11,A,24.41,23.743,24.0765,26.716,27.936,27.326,3.249500000000001,1.1892499999999977,2.06,FALSE
Fluoxetine,0.01,Dose_2,12,A,24.636,23.331,23.9835,26.978,26.568,26.773000000000003,2.789500000000004,1.1892499999999977,1.6,FALSE
Fluoxetine,0.01,Dose_2,13,B,24.116,21.978,23.047,27.591,27.282,27.4365,4.389500000000002,1.1892499999999977,3.2,FALSE
Fluoxetine,0.01,Dose_2,14,B,23.457,23.642,23.5495,28.945,28.133,28.539,4.9895,1.1892499999999977,3.8,FALSE
Fluoxetine,0.01,Dose_2,15,B,22.734,22.556,22.645000000000003,26.618,27.299,26.9585,4.313499999999998,1.1892499999999977,3.124,FALSE
