Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Baseline_Blank,h24_Blank,Norm_Baseline_Fluorescence,Norm_h24_Fluorescence,Relative_Delta_Fluorescence,Outlier
EE2,0,Dose_6,48,A,15.537,15.516,15.5265,26.463,26.767,26.615000000000002,9.115,16.368499999999997,18.341874999999998,-0.841999999999997,8.273125000000004,-9.825564133016666,FALSE
EE2,0,Dose_6,49,B,16.021,15.451,15.736,30.359,30.936,30.6475,12.938,16.368499999999997,18.341874999999998,-0.6324999999999967,12.305625000000003,-19.45553359683805,FALSE
EE2,0,Dose_6,50,B,14.198,14.131,14.1645,22.144,23.797,22.9705,6.833,16.368499999999997,18.341874999999998,-2.203999999999997,4.628625000000003,-2.1001020871143417,FALSE
EE2,0,Dose_6,51,B,14.983,14.963,14.972999999999999,21.302,21.309,21.305500000000002,4.359,16.368499999999997,18.341874999999998,-1.3954999999999984,2.963625000000004,-2.123701182371915,FALSE
EE2,0,Dose_6,52,C,16.064,16.115,16.0895,24.184,24.317,24.250500000000002,6.188,16.368499999999997,18.341874999999998,-0.27899999999999636,5.908625000000004,-21.177867383512837,FALSE
EE2,0,Dose_6,53,C,16.828,16.855,16.8415,19.897,20.475,20.186,1.371,16.368499999999997,18.341874999999998,0.47300000000000253,1.8441250000000018,3.898784355179687,FALSE
EE2,0,Dose_6,54,C,14.326,14.78,14.553,20.855,20.587,20.721,4.195,16.368499999999997,18.341874999999998,-1.8154999999999966,2.379125000000002,-1.3104516662076597,FALSE
Fadrozole,1,Dose_1,1,A,24.063,24.184,24.1235,27.732,26.393,27.0625,1.286,29.873,31.525875,-5.749500000000001,-4.463374999999999,0.7763066353595962,FALSE
Fadrozole,1,Dose_1,2,A,25.835,24.654,25.244500000000002,30.294,26.818,28.556,1.659,29.873,31.525875,-4.628499999999999,-2.9698749999999983,0.6416495624932481,FALSE
Fadrozole,1,Dose_1,3,A,25.485,25.458,25.4715,29.168,26.614,27.891,0.767,29.873,31.525875,-4.401500000000002,-3.634875000000001,0.8258264228104053,FALSE
Fadrozole,1,Dose_1,4,B,24.641,24.852,24.746499999999997,30.295,29.935,30.115000000000002,3.716,29.873,31.525875,-5.126500000000004,-1.4108749999999972,0.27521213303423314,FALSE
Fadrozole,1,Dose_1,5,B,23.39,24.06,23.725,33.531,29.935,31.732999999999997,6.355,29.873,31.525875,-6.148,0.20712499999999778,-0.03368981782693523,FALSE
Fadrozole,1,Dose_1,6,B,24.836,23.226,24.031,38.202,37.135,37.668499999999995,11.985,29.873,31.525875,-5.842000000000002,6.142624999999995,-1.0514592605272155,FALSE
Fadrozole,1,Dose_1,7,C,24.573,24.345,24.459,37.463,34.725,36.094,9.982,29.873,31.525875,-5.4140000000000015,4.568125000000002,-0.8437615441448099,FALSE
Fadrozole,1,Dose_1,8,C,25.02,24.933,24.9765,37.749,36.008,36.8785,10.249,29.873,31.525875,-4.8965,5.352625000000003,-1.0931532727458395,FALSE
Fadrozole,1,Dose_1,9,C,27.438,27.471,27.4545,50.113,50.246,50.179500000000004,21.072,29.873,31.525875,-2.4185000000000016,18.653625000000005,-7.712890221211492,FALSE
Fadrozole,0.1,Dose_2,10,A,24.474,25.41,24.942,37.494,35.407,36.4505,9.856,29.873,31.525875,-4.931000000000001,4.924624999999999,-0.9987071587913198,FALSE
Fadrozole,0.1,Dose_2,11,A,24.638,25.374,25.006,34.272,31.339,32.805499999999995,6.147,29.873,31.525875,-4.867000000000001,1.2796249999999958,-0.262918635709882,FALSE
Fadrozole,0.1,Dose_2,12,A,25.997,24.35,25.1735,37.18,35.391,36.2855,9.459,29.873,31.525875,-4.6995000000000005,4.759625,-1.0127939142461964,FALSE
Fadrozole,0.1,Dose_2,13,B,23.604,24.994,24.299,37.253,35.591,36.422,10.47,29.873,31.525875,-5.574000000000002,4.896124999999998,-0.8783862576246854,FALSE
Fadrozole,0.1,Dose_2,14,B,25.136,25.446,25.291,34.076,30.024,32.05,5.106,29.873,31.525875,-4.582000000000001,0.524124999999998,-0.11438782191182843,FALSE
Fadrozole,0.1,Dose_2,15,B,25.721,25.01,25.3655,41.701,40.378,41.039500000000004,14.021,29.873,31.525875,-4.5075,9.513625000000005,-2.110621186910705,FALSE
Fadrozole,0.1,Dose_2,16,C,24.198,24.468,24.333,49.681,50.151,49.916,23.93,29.873,31.525875,-5.540000000000003,18.390124999999998,-3.3195171480144383,FALSE
Fadrozole,0.1,Dose_2,17,C,28.251,26.778,27.514499999999998,38.019,37.966,37.9925,8.825,29.873,31.525875,-2.358500000000003,6.4666250000000005,-2.741838032647866,FALSE
Fadrozole,0.1,Dose_2,18,C,32.221,32.111,32.166,43.174,42.331,42.7525,8.934,29.873,31.525875,2.2929999999999957,11.226624999999999,4.896042302660279,FALSE
Fadrozole,0.01,Dose_3,19,A,24.788,24.642,24.715,27.796,27.364,27.58,1.212,29.873,31.525875,-5.158000000000001,-3.945875000000001,0.7650009693679721,FALSE
Fadrozole,0.01,Dose_3,20,A,24.278,24.479,24.3785,33.033,31.87,32.4515,6.42,29.873,31.525875,-5.494500000000002,0.9256250000000037,-0.16846391846391906,FALSE
Fadrozole,0.01,Dose_3,21,A,24.747,24.631,24.689,33.306,32.545,32.9255,6.584,29.873,31.525875,-5.184000000000001,1.3996250000000003,-0.2699893904320988,FALSE
Fadrozole,0.01,Dose_3,22,B,24.663,23.949,24.306,32.389,30.33,31.3595,5.401,29.873,31.525875,-5.567,-0.1663749999999986,0.029885934973953403,FALSE
Fadrozole,0.01,Dose_3,23,B,23.043,24.025,23.534,34.289,33.182,33.7355,8.549,29.873,31.525875,-6.339000000000002,2.2096250000000026,-0.3485762738602306,FALSE
Fadrozole,0.01,Dose_3,24,B,24.752,24.828,24.79,36.597,34.173,35.385000000000005,8.942,29.873,31.525875,-5.083000000000002,3.859125000000006,-0.7592219161912265,FALSE
Fadrozole,0.01,Dose_3,25,C,24.087,23.571,23.829,42.625,42.621,42.623000000000005,17.141,29.873,31.525875,-6.0440000000000005,11.097125000000005,-1.8360564195896765,FALSE
Fadrozole,0.01,Dose_3,26,C,24.216,23.452,23.834000000000003,37.663,35.728,36.695499999999996,11.209,29.873,31.525875,-6.038999999999998,5.169624999999996,-0.8560399072694151,FALSE
Fadrozole,0.01,Dose_3,27,C,30.808,32.063,31.4355,62.905,60.297,61.601,28.513,29.873,31.525875,1.5625,30.075125,19.24808,TRUE
Fadrozole,0.001,Dose_4,28,A,24.625,25.661,25.143,27.499,26.872,27.185499999999998,0.39,29.873,31.525875,-4.73,-4.340375000000002,0.917626849894292,FALSE
Fadrozole,0.001,Dose_4,29,A,23.956,24.106,24.031,30.66,28.439,29.549500000000002,3.866,29.873,31.525875,-5.842000000000002,-1.9763749999999973,0.33830451900034175,FALSE
Fadrozole,0.001,Dose_4,30,A,24.313,23.29,23.801499999999997,29.236,25.785,27.5105,2.056,29.873,31.525875,-6.071500000000004,-4.015374999999999,0.6613481017870372,FALSE
Fadrozole,0.001,Dose_4,31,B,25.027,24.751,24.889000000000003,36.754,35.657,36.2055,9.664,29.873,31.525875,-4.983999999999998,4.6796250000000015,-0.938929574638845,FALSE
Fadrozole,0.001,Dose_4,32,B,23.508,24.342,23.924999999999997,39.839,36.358,38.0985,12.521,29.873,31.525875,-5.948000000000004,6.572625000000002,-1.1050142905178209,FALSE
Fadrozole,0.001,Dose_4,33,B,23.738,24.266,24.002,34.944,31.407,33.1755,7.521,29.873,31.525875,-5.871000000000002,1.6496250000000003,-0.2809785385794583,FALSE
Fadrozole,0.001,Dose_4,34,C,23.914,23.941,23.927500000000002,38.62,39.701,39.1605,13.58,29.873,31.525875,-5.945499999999999,7.634625,-1.2841014212429571,FALSE
Fadrozole,0.001,Dose_4,35,C,24.063,22.985,23.524,37.18,32.945,35.0625,9.886,29.873,31.525875,-6.349,3.536625000000001,-0.5570365411875887,FALSE
Fadrozole,0.001,Dose_4,36,C,26.364,27.295,26.829500000000003,42.119,41.74,41.929500000000004,13.447,29.873,31.525875,-3.043499999999998,10.403625000000005,-3.4183095120749174,FALSE
Fadrozole,1e-4,Dose_5,37,A,25.43,26.033,25.7315,37.821,34.693,36.257,8.873,29.873,31.525875,-4.141500000000001,4.731124999999999,-1.1423699142822643,FALSE
Fadrozole,1e-4,Dose_5,38,A,28.517,28.017,28.267,36.178,33.87,35.024,5.104,29.873,31.525875,-1.6060000000000016,3.4981250000000017,-2.178160024906599,FALSE
Fadrozole,1e-4,Dose_5,39,A,26.956,27.313,27.1345,45.018,44.707,44.8625,16.075,29.873,31.525875,-2.738500000000002,13.336624999999998,-4.870047471243377,FALSE
Fadrozole,1e-4,Dose_5,40,B,25.775,25.912,25.8435,35.224,36.705,35.9645,8.468,29.873,31.525875,-4.029500000000002,4.438625000000002,-1.101532448194565,FALSE
Fadrozole,1e-4,Dose_5,41,B,24.967,23.643,24.305,39.948,39.562,39.754999999999995,13.797,29.873,31.525875,-5.568000000000001,8.229124999999996,-1.4779319324712634,FALSE
Fadrozole,1e-4,Dose_5,42,B,25.021,24.024,24.5225,37.564,33.972,35.768,9.593,29.873,31.525875,-5.3505,4.2421250000000015,-0.7928464629473884,FALSE
Fadrozole,1e-4,Dose_5,43,C,24.792,26.082,25.437,50.623,50.416,50.519499999999994,23.43,29.873,31.525875,-4.436,18.993624999999994,-4.281700856627591,FALSE
Fadrozole,1e-4,Dose_5,44,C,26.302,26.288,26.295,45.013,43.562,44.287499999999994,16.34,29.873,31.525875,-3.5779999999999994,12.761624999999995,-3.5666922861934034,FALSE
Fadrozole,1e-4,Dose_5,45,C,31.798,31.564,31.680999999999997,44.641,43.28,43.960499999999996,10.627,29.873,31.525875,1.8079999999999963,12.434624999999997,6.877558075221251,FALSE
Fadrozole,0,Dose_6,46,A,26.072,25.726,25.899,28.324,28.806,28.565,1.013,29.873,31.525875,-3.974,-2.960874999999998,0.7450616507297427,FALSE
Fadrozole,0,Dose_6,47,A,25.841,25.103,25.472,27.983,28.42,28.201500000000003,1.077,29.873,31.525875,-4.401,-3.3243749999999963,0.7553680981595084,FALSE
Fadrozole,0,Dose_6,48,A,25.834,24.788,25.311,31.553,30.428,30.9905,4.027,29.873,31.525875,-4.562000000000001,-0.5353749999999984,0.11735532661113508,FALSE
Fadrozole,0,Dose_6,49,B,25.684,24.837,25.2605,34.158,32.814,33.486000000000004,6.573,29.873,31.525875,-4.612500000000001,1.960125000000005,-0.42495934959349696,FALSE
Fadrozole,0,Dose_6,50,B,24.044,25.401,24.7225,38.264,35.336,36.8,10.425,29.873,31.525875,-5.150500000000001,5.274124999999998,-1.024002524026793,FALSE
Fadrozole,0,Dose_6,51,B,25.41,24.521,24.9655,34.5,34.092,34.296,7.678,29.873,31.525875,-4.907500000000002,2.770125,-0.564467651553744,FALSE
Fadrozole,0,Dose_6,52,C,24.341,25.605,24.973,33.664,31.004,32.334,5.708,29.873,31.525875,-4.900000000000002,0.808125000000004,-0.16492346938775584,FALSE
Fadrozole,0,Dose_6,53,C,25.163,25.196,25.1795,34.92,30.056,32.488,5.656,29.873,31.525875,-4.6935,0.9621250000000003,-0.20499094492383088,FALSE
Fadrozole,0,Dose_6,54,C,31.887,31.743,31.814999999999998,44.537,43.298,43.917500000000004,10.45,29.873,31.525875,1.9419999999999966,12.391625000000005,6.380857363542753,FALSE
Fenitrothione,1,Dose_1,1,A,28.8,28.298,28.549,31.77,29.924,30.847,-1.869,31.275499999999997,35.442875,-2.726499999999998,-4.5958749999999995,1.685631762332662,FALSE
Fenitrothione,1,Dose_1,2,A,29.244,28.421,28.8325,32.874,31.431,32.1525,-0.847,31.275499999999997,35.442875,-2.442999999999998,-3.2903749999999974,1.3468583708555057,FALSE
Fenitrothione,1,Dose_1,3,A,28.597,27.689,28.143,28.456,28.279,28.3675,-3.943,31.275499999999997,35.442875,-3.1324999999999967,-7.075375000000001,2.258699122106946,FALSE
Fenitrothione,1,Dose_1,4,B,28.383,27.963,28.173000000000002,28.358,27.915,28.136499999999998,-4.204,31.275499999999997,35.442875,-3.1024999999999956,-7.306375000000003,2.3549959709911406,FALSE
Fenitrothione,1,Dose_1,5,B,27.578,27.386,27.482,28.412,27.383,27.8975,-3.752,31.275499999999997,35.442875,-3.793499999999998,-7.545375,1.9890272835112703,FALSE
Fenitrothione,1,Dose_1,6,B,28.135,27.406,27.7705,30.208,28.402,29.305,-2.633,31.275499999999997,35.442875,-3.504999999999999,-6.137875000000001,1.7511768901569196,FALSE
Fenitrothione,1,Dose_1,7,C,28.986,27.27,28.128,37.571,36.289,36.93,4.635,31.275499999999997,35.442875,-3.1474999999999973,1.487124999999999,-0.47247815726767284,FALSE
Fenitrothione,1,Dose_1,8,C,27.731,26.79,27.2605,37.8,33.476,35.638,4.21,31.275499999999997,35.442875,-4.014999999999997,0.19512499999999733,-0.04859900373598941,FALSE
Fenitrothione,1,Dose_1,9,C,28.498,28.372,28.435000000000002,45.251,44.305,44.778,12.176,31.275499999999997,35.442875,-2.840499999999995,9.335124999999998,-3.2864372469635676,FALSE
Fenitrothione,0.1,Dose_2,10,A,29.209,29.364,29.2865,31.49,29.24,30.365,-3.089,31.275499999999997,35.442875,-1.9889999999999972,-5.077875000000002,2.5529788838612415,FALSE
Fenitrothione,0.1,Dose_2,11,A,28.889,29.353,29.121000000000002,33.429,31.229,32.329,-0.959,31.275499999999997,35.442875,-2.154499999999995,-3.113875,1.4452889301462089,FALSE
Fenitrothione,0.1,Dose_2,12,A,27.732,29.496,28.613999999999997,30.724,28.01,29.367,-3.414,31.275499999999997,35.442875,-2.6615,-6.075875,2.2828761976329135,FALSE
Fenitrothione,0.1,Dose_2,13,B,28.403,26.742,27.572499999999998,32.967,30.744,31.8555,0.116,31.275499999999997,35.442875,-3.7029999999999994,-3.5873750000000015,0.9687753173102895,FALSE
Fenitrothione,0.1,Dose_2,14,B,27.615,27.765,27.689999999999998,33.402,30.907,32.1545,0.297,31.275499999999997,35.442875,-3.5854999999999997,-3.288375000000002,0.9171315018825833,FALSE
Fenitrothione,0.1,Dose_2,15,B,27.611,26.875,27.243000000000002,32.1,30.57,31.335,-0.075,31.275499999999997,35.442875,-4.032499999999995,-4.107875,1.018691878487292,FALSE
Fenitrothione,0.1,Dose_2,16,C,25.169,27.001,26.085,39.106,36.409,37.7575,7.505,31.275499999999997,35.442875,-5.190499999999997,2.3146249999999995,-0.445934881032656,FALSE
Fenitrothione,0.1,Dose_2,17,C,26.383,26.64,26.511499999999998,40.659,38.535,39.596999999999994,8.918,31.275499999999997,35.442875,-4.763999999999999,4.154124999999993,-0.8719825776658258,FALSE
Fenitrothione,0.1,Dose_2,18,C,32.974,31.988,32.480999999999995,42.626,39.582,41.104,4.456,31.275499999999997,35.442875,1.2054999999999971,5.661124999999998,4.6960804645375465,FALSE
Fenitrothione,0.01,Dose_3,19,A,28.129,28.398,28.2635,33.638,33.159,33.3985,0.968,31.275499999999997,35.442875,-3.011999999999997,-2.0443750000000023,0.6787433598937598,FALSE
Fenitrothione,0.01,Dose_3,20,A,28.119,28.823,28.471,35.778,36.694,36.236000000000004,3.598,31.275499999999997,35.442875,-2.8044999999999973,0.7931250000000034,-0.28280442146550333,FALSE
Fenitrothione,0.01,Dose_3,21,A,28.37,27.21,27.79,34.73,35.593,35.161500000000004,3.204,31.275499999999997,35.442875,-3.4854999999999983,-0.28137499999999704,0.08072729880935223,FALSE
Fenitrothione,0.01,Dose_3,22,B,27.7,26.57,27.134999999999998,33.474,32.87,33.172,1.87,31.275499999999997,35.442875,-4.140499999999999,-2.2708750000000038,0.5484542929597884,FALSE
Fenitrothione,0.01,Dose_3,23,B,26.264,26.828,26.546,42.899,36.356,39.6275,8.914,31.275499999999997,35.442875,-4.729499999999998,4.184624999999997,-0.8847922613384076,FALSE
Fenitrothione,0.01,Dose_3,24,B,26.527,25.709,26.118000000000002,40.05,39.244,39.647,9.362,31.275499999999997,35.442875,-5.157499999999995,4.204124999999998,-0.8151478429471646,FALSE
Fenitrothione,0.01,Dose_3,25,C,27.53,27.85,27.69,35.559,34.721,35.14,3.283,31.275499999999997,35.442875,-3.585499999999996,-0.3028750000000002,0.08447217961232759,FALSE
Fenitrothione,0.01,Dose_3,26,C,27.101,25.964,26.5325,38.79,35.578,37.184,6.484,31.275499999999997,35.442875,-4.7429999999999986,1.7411249999999967,-0.3670936116382031,FALSE
Fenitrothione,0.01,Dose_3,27,C,28.162,27.56,27.860999999999997,42.781,43.523,43.152,11.124,31.275499999999997,35.442875,-3.4145000000000003,7.709125,-2.2577610191828965,FALSE
Fenitrothione,0.001,Dose_4,28,A,29.711,29.088,29.3995,35.607,33.583,34.595,1.028,31.275499999999997,35.442875,-1.8759999999999977,-0.8478750000000019,0.4519589552238822,FALSE
Fenitrothione,0.001,Dose_4,29,A,29.681,27.843,28.762,35.176,34.565,34.8705,1.941,31.275499999999997,35.442875,-2.513499999999997,-0.572375000000001,0.22772031032424972,FALSE
Fenitrothione,0.001,Dose_4,30,A,27.767,28.697,28.232,37.374,35.516,36.445,4.046,31.275499999999997,35.442875,-3.043499999999998,1.0021249999999995,-0.32926729094792184,FALSE
Fenitrothione,0.001,Dose_4,31,B,25.829,27.886,26.8575,40.511,38.928,39.7195,8.695,31.275499999999997,35.442875,-4.417999999999996,4.276624999999996,-0.9680002263467632,FALSE
Fenitrothione,0.001,Dose_4,32,B,26.071,26.036,26.0535,38.125,39.333,38.729,8.508,31.275499999999997,35.442875,-5.221999999999998,3.2861249999999984,-0.6292847567981615,FALSE
Fenitrothione,0.001,Dose_4,33,B,29.593,27.696,28.6445,42.693,40.38,41.536500000000004,8.725,31.275499999999997,35.442875,-2.6309999999999967,6.093625000000003,-2.316087039148617,FALSE
Fenitrothione,0.001,Dose_4,34,C,28.644,26.716,27.68,37.347,34.89,36.1185,4.271,31.275499999999997,35.442875,-3.5954999999999977,0.6756249999999966,-0.1879084967320253,FALSE
Fenitrothione,0.001,Dose_4,35,C,27.452,26.438,26.945,33.558,31.939,32.7485,1.636,31.275499999999997,35.442875,-4.330499999999997,-2.694375000000001,0.6221856598545209,FALSE
Fenitrothione,0.001,Dose_4,36,C,27.859,27.873,27.866,35.437,34.455,34.946,2.913,31.275499999999997,35.442875,-3.4094999999999978,-0.49687500000000284,0.1457325120985491,FALSE
Fenitrothione,1e-4,Dose_5,37,A,29.516,28.446,28.981,31.24,30.591,30.9155,-2.233,31.275499999999997,35.442875,-2.2944999999999958,-4.527374999999999,1.973142296796691,FALSE
Fenitrothione,1e-4,Dose_5,38,A,29.721,28.993,29.357,32.726,30.3,31.512999999999998,-2.011,31.275499999999997,35.442875,-1.918499999999998,-3.9298750000000027,2.0484102163148328,FALSE
Fenitrothione,1e-4,Dose_5,39,A,29.113,27.418,28.2655,36.659,34.384,35.5215,3.089,31.275499999999997,35.442875,-3.009999999999998,0.07862500000000239,-0.02612126245847257,FALSE
Fenitrothione,1e-4,Dose_5,40,B,27.154,26.49,26.822,35.956,35.503,35.7295,4.74,31.275499999999997,35.442875,-4.453499999999998,0.2866250000000008,-0.06435949253396225,FALSE
Fenitrothione,1e-4,Dose_5,41,B,29.8,29.555,29.677500000000002,38.416,38.503,38.4595,4.615,31.275499999999997,35.442875,-1.5979999999999954,3.0166249999999977,-1.887750312891118,FALSE
Fenitrothione,1e-4,Dose_5,42,B,26.529,26.297,26.413,37.878,33.608,35.742999999999995,5.163,31.275499999999997,35.442875,-4.862499999999997,0.3001249999999942,-0.061722365038559254,FALSE
Fenitrothione,1e-4,Dose_5,43,C,25.206,26.274,25.740000000000002,36.243,33.412,34.8275,4.92,31.275499999999997,35.442875,-5.535499999999995,-0.6153750000000002,0.11116881943817193,FALSE
Fenitrothione,1e-4,Dose_5,44,C,27.762,27.336,27.549,49.731,50.795,50.263000000000005,18.547,31.275499999999997,35.442875,-3.726499999999998,14.820125000000004,-3.9769555883536865,TRUE
Fenitrothione,1e-4,Dose_5,45,C,34.927,32.838,33.8825,44.837,44.413,44.625,6.575,31.275499999999997,35.442875,2.607000000000003,9.182125,3.522103950901415,FALSE
Fenitrothione,0,Dose_6,46,A,31.377,29.418,30.3975,33.893,34.708,34.3005,-0.264,31.275499999999997,35.442875,-0.8779999999999966,-1.1423750000000013,1.3011104783599154,FALSE
Fenitrothione,0,Dose_6,47,A,30.209,29.548,29.8785,35.797,34.935,35.366,1.32,31.275499999999997,35.442875,-1.3969999999999985,-0.07687500000000114,0.05502863278453917,FALSE
Fenitrothione,0,Dose_6,48,A,28.91,29.171,29.0405,35.253,33.325,34.289,1.081,31.275499999999997,35.442875,-2.234999999999996,-1.1538749999999993,0.5162751677852355,FALSE
Fenitrothione,0,Dose_6,49,B,28.828,27.952,28.39,41.61,39.129,40.3695,7.812,31.275499999999997,35.442875,-2.885499999999997,4.926625000000001,-1.7073730722578433,FALSE
Fenitrothione,0,Dose_6,50,B,28.051,26.179,27.115,28.411,29.013,28.712000000000003,-2.57,31.275499999999997,35.442875,-4.160499999999999,-6.7308749999999975,1.617804350438649,FALSE
Fenitrothione,0,Dose_6,51,B,26.038,25.663,25.8505,33.15,29.827,31.488500000000002,1.471,31.275499999999997,35.442875,-5.424999999999997,-3.954374999999999,0.7289170506912445,FALSE
Fenitrothione,0,Dose_6,52,C,27.496,27.173,27.3345,39.02,35.823,37.4215,5.92,31.275499999999997,35.442875,-3.940999999999999,1.978625000000001,-0.5020616594772904,FALSE
Fenitrothione,0,Dose_6,53,C,26.857,26.901,26.878999999999998,33.358,31.075,32.216499999999996,1.17,31.275499999999997,35.442875,-4.3965,-3.2263750000000044,0.7338507904014567,FALSE
Fenitrothione,0,Dose_6,54,C,34.316,35.667,34.9915,42.65,41.304,41.977000000000004,2.818,31.275499999999997,35.442875,3.7160000000000046,6.534125000000003,1.7583759418729803,FALSE
Fluoxetine,0.1,Dose_1,1,A,24.981,23.677,24.329,21.662,22.152,21.907,-3.611,25.129875000000002,26.319125,-0.8008750000000013,-4.412125,5.5091306383642795,FALSE
Fluoxetine,0.1,Dose_1,2,A,26.146,25.689,25.9175,21.616,25.583,23.5995,-3.507,25.129875000000002,26.319125,0.7876249999999985,-2.7196250000000006,-3.452943977146492,FALSE
Fluoxetine,0.1,Dose_1,3,A,23.972,23.58,23.776,24.106,23.329,23.7175,-1.248,25.129875000000002,26.319125,-1.3538750000000022,-2.6016249999999985,1.9216138860677643,FALSE
Fluoxetine,0.1,Dose_1,4,B,23.978,23.78,23.879,22.961,23.511,23.235999999999997,-1.832,25.129875000000002,26.319125,-1.2508750000000006,-3.0831250000000026,2.464774657739583,FALSE
Fluoxetine,0.1,Dose_1,5,B,24.347,23.907,24.127000000000002,23.421,23.572,23.496499999999997,-1.82,25.129875000000002,26.319125,-1.0028749999999995,-2.822625000000002,2.8145332170011255,FALSE
Fluoxetine,0.1,Dose_1,6,B,24.006,23.575,23.7905,22.552,23.942,23.247,-1.733,25.129875000000002,26.319125,-1.3393750000000004,-3.0721249999999998,2.293700419972001,FALSE
Fluoxetine,0.1,Dose_1,7,C,24.097,23.682,23.889499999999998,24.228,23.407,23.817500000000003,-1.261,25.129875000000002,26.319125,-1.2403750000000038,-2.501624999999997,2.016829587826254,FALSE
Fluoxetine,0.1,Dose_1,8,C,24.792,24.307,24.549500000000002,22.787,22.426,22.606499999999997,-3.132,25.129875000000002,26.319125,-0.5803750000000001,-3.7126250000000027,6.396941632565156,FALSE
Fluoxetine,0.1,Dose_1,9,C,22.537,24.066,23.301499999999997,20.479,19.867,20.173000000000002,-4.318,25.129875000000002,26.319125,-1.8283750000000047,-6.146124999999998,3.3615232105011184,FALSE
Fluoxetine,0.01,Dose_2,10,A,24.827,23.674,24.250500000000002,22.243,21.685,21.964,-3.476,25.129875000000002,26.319125,-0.8793749999999996,-4.355125000000001,4.952523098791759,FALSE
Fluoxetine,0.01,Dose_2,11,A,24.41,23.743,24.0765,26.716,27.936,27.326,2.06,25.129875000000002,26.319125,-1.0533750000000026,1.0068750000000009,-0.9558561765752921,FALSE
Fluoxetine,0.01,Dose_2,12,A,24.636,23.331,23.9835,26.978,26.568,26.773000000000003,1.6,25.129875000000002,26.319125,-1.1463750000000026,0.4538750000000036,-0.39592192781594376,FALSE
Fluoxetine,0.01,Dose_2,13,B,24.116,21.978,23.047,27.591,27.282,27.436500000000002,3.2,25.129875000000002,26.319125,-2.0828750000000014,1.1173750000000027,-0.5364580207645692,FALSE
Fluoxetine,0.01,Dose_2,14,B,23.457,23.642,23.549500000000002,28.945,28.133,28.539,3.8,25.129875000000002,26.319125,-1.580375,2.219875000000002,-1.4046507949062734,FALSE
Fluoxetine,0.01,Dose_2,15,B,22.734,22.556,22.645000000000003,26.618,27.299,26.9585,3.124,25.129875000000002,26.319125,-2.484874999999999,0.6393750000000011,-0.2573067055686912,FALSE
Fluoxetine,0.01,Dose_2,16,C,21.519,22.032,21.7755,25.231,25.749,25.490000000000002,2.525,25.129875000000002,26.319125,-3.354375000000001,-0.8291249999999977,0.2471771939631071,FALSE
Fluoxetine,0.01,Dose_2,17,C,23.983,23.764,23.8735,26.299,26.634,26.4665,1.404,25.129875000000002,26.319125,-1.256375000000002,0.14737500000000026,-0.11730176101880412,FALSE
Fluoxetine,0.01,Dose_2,18,C,23.255,22.549,22.902,22.47,22.718,22.594,-1.497,25.129875000000002,26.319125,-2.227875000000001,-3.7251249999999985,1.6720529652695941,FALSE
Fluoxetine,0.001,Dose_3,19,A,25.519,24.743,25.131,29.161,28.098,28.6295,2.309,25.129875000000002,26.319125,0.0011249999999982663,2.3103750000000005,2053.666666669832,FALSE
Fluoxetine,0.001,Dose_3,20,A,23.383,22.302,22.8425,28.196,28.963,28.579500000000003,4.548,25.129875000000002,26.319125,-2.287375000000001,2.2603750000000034,-0.9881960762883228,FALSE
Fluoxetine,0.001,Dose_3,21,A,24.238,21.574,22.906,27.51,27.784,27.647,3.552,25.129875000000002,26.319125,-2.223875000000003,1.3278749999999988,-0.5970996571300081,FALSE
Fluoxetine,0.001,Dose_3,22,B,22.754,23.518,23.136000000000003,26.848,27.083,26.9655,2.64,25.129875000000002,26.319125,-1.9938749999999992,0.646374999999999,-0.3241803021754118,FALSE
Fluoxetine,0.001,Dose_3,23,B,23.077,23.777,23.427,28.841,27.858,28.3495,3.733,25.129875000000002,26.319125,-1.7028750000000024,2.0303749999999994,-1.1923218087058631,FALSE
Fluoxetine,0.001,Dose_3,24,B,22.875,23.275,23.075,26.618,26.483,26.5505,2.286,25.129875000000002,26.319125,-2.0548750000000027,0.2313749999999999,-0.11259808990814506,FALSE
Fluoxetine,0.001,Dose_3,25,C,23.589,22.12,22.8545,25.496,25.798,25.647,1.603,25.129875000000002,26.319125,-2.2753750000000004,-0.6721250000000012,0.2953908696368735,FALSE
Fluoxetine,0.001,Dose_3,26,C,23.831,22.143,22.987000000000002,29.772,29.1,29.436,5.26,25.129875000000002,26.319125,-2.142875,3.1168750000000003,-1.45452954558712,FALSE
Fluoxetine,0.001,Dose_3,27,C,22.494,23.899,23.1965,25.806,25.124,25.465,1.079,25.129875000000002,26.319125,-1.9333750000000016,-0.8541249999999998,0.44177927199844785,FALSE
Fluoxetine,1e-4,Dose_4,28,A,25.577,23.795,24.686,27.042,26.713,26.8775,1.002,25.129875000000002,26.319125,-0.443875000000002,0.5583750000000016,-1.2579555054914089,FALSE
Fluoxetine,1e-4,Dose_4,29,A,23.332,23.394,23.363,26.48,26.033,26.256500000000003,1.704,25.129875000000002,26.319125,-1.7668750000000024,-0.06262499999999704,0.03544393349840649,FALSE
