Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Norm_factor,Norm_Fluorescence,Outlier
BPAF,0.001,Dose_4,35,C,13.504,14.714,14.109,19.265,19.82,19.5425,5.4335,-0.0407499999999992,5.474,FALSE
BPAF,0.001,Dose_4,36,C,15.455,15.768,15.6115,19.358,19.409,19.3835,3.772,-0.0407499999999992,3.813,FALSE
BPAF,0.0001,Dose_5,43,C,15.941,15.707,15.824,20.495,19.564,20.0295,4.2055,-0.0407499999999992,4.246,FALSE
BPAF,0.0001,Dose_5,44,C,15.641,15.418,15.5295,19.027,18.22,18.6235,3.094,-0.0407499999999992,3.135,FALSE
BPAF,0.0001,Dose_5,45,C,16.756,15.118,15.937,20.134,18.785,19.4595,3.5225,-0.0407499999999992,3.563,FALSE
BPAF,0,Dose_6,52,C,15.856,16.411,16.1335,18.872,18.363,18.6175,2.484,-0.0407499999999992,2.525,FALSE
BPAF,0,Dose_6,53,C,16.65,16.52,16.585,23.695,23.279,23.487,6.902,-0.0407499999999992,6.943,FALSE
BPAF,0,Dose_6,54,C,16.774,15.582,16.178,18.589,17.48,18.0345,1.8565,-0.0407499999999992,1.897,FALSE
Clofibric-acid,10,Dose_1,1,A,30.259,28.93,29.5945,31.487,30.515,31.001,1.4065,1.83275,-0.426,FALSE
Clofibric-acid,10,Dose_1,2,A,30.069,28.201,29.135,32.485,30.154,31.3195,2.1845,1.83275,0.352,FALSE
Clofibric-acid,10,Dose_1,3,A,28.475,29.032,28.7535,30.256,29.832,30.044,1.2905,1.83275,-0.542,FALSE
Clofibric-acid,1,Dose_2,10,A,29.431,29.719,29.575,31.727,30.651,31.189,1.614,1.83275,-0.219,FALSE
Clofibric-acid,1,Dose_2,11,A,30.211,29.502,29.8565,36.352,36.384,36.368,6.5115,1.83275,4.679,FALSE
Clofibric-acid,1,Dose_2,12,A,29.174,27.898,28.536,36.317,34.416,35.3665,6.8305,1.83275,4.998,FALSE
Clofibric-acid,0.1,Dose_3,19,A,27.68,29.006,28.343,32.49,32.791,32.6405,4.2975,1.83275,2.465,FALSE
Clofibric-acid,0.1,Dose_3,20,A,28.362,28.12,28.241,37.585,36.262,36.9235,8.6825,1.83275,6.85,FALSE
Clofibric-acid,0.1,Dose_3,21,A,28.918,28.383,28.6505,37.62,35.887,36.7535,8.103,1.83275,6.27,FALSE
Clofibric-acid,0.01,Dose_4,28,A,26.686,24.311,25.4985,64.141,58.956,61.5485,36.05,1.83275,NA,TRUE
Clofibric-acid,0.01,Dose_4,29,A,29.225,28.029,28.627,35.335,35.99,35.6625,7.0355,1.83275,5.203,FALSE
Clofibric-acid,0.01,Dose_4,30,A,27.786,26.69,27.238,34.392,34.809,34.6005,7.3625,1.83275,5.53,FALSE
Clofibric-acid,0.001,Dose_5,37,A,30.19,29.396,29.793,34.755,36.361,35.558,5.765,1.83275,3.932,FALSE
Clofibric-acid,0.001,Dose_5,38,A,27.998,29.101,28.5495,35.486,35.439,35.4625,6.913,1.83275,5.08,FALSE
Clofibric-acid,0.001,Dose_5,39,A,28.156,27.491,27.8235,34.643,33.64,34.1415,6.318,1.83275,4.485,FALSE
Clofibric-acid,0,Dose_6,46,A,30.128,30.107,30.1175,34.839,33.45,34.1445,4.027,1.83275,2.194,FALSE
Clofibric-acid,0,Dose_6,47,A,28.416,28.157,28.2865,39.417,38.521,38.969,10.6825,1.83275,8.85,FALSE
Clofibric-acid,0,Dose_6,48,A,28.923,27.862,28.3925,35.906,37.302,36.604,8.2115,1.83275,6.379,FALSE
Clofibric-acid,10,Dose_1,4,B,27.612,27.969,27.7905,30.033,28.947,29.49,1.6995,1.83275,-0.133,FALSE
Clofibric-acid,10,Dose_1,5,B,28.849,27.975,28.412,28.116,27.829,27.9725,-0.439499999999999,1.83275,-2.272,FALSE
Clofibric-acid,10,Dose_1,6,B,29.304,28.324,28.814,32.864,30.441,31.6525,2.8385,1.83275,1.006,FALSE
Clofibric-acid,1,Dose_2,13,B,29.607,27.928,28.7675,34.699,35.459,35.079,6.3115,1.83275,4.479,FALSE
Clofibric-acid,1,Dose_2,14,B,26.974,27.53,27.252,35.713,35.184,35.4485,8.19649999999999,1.83275,6.364,FALSE
Clofibric-acid,1,Dose_2,15,B,29.062,28.299,28.6805,33.241,34.118,33.6795,4.999,1.83275,3.166,FALSE
Clofibric-acid,0.1,Dose_3,22,B,27.304,26.89,27.097,34.226,32.844,33.535,6.438,1.83275,4.605,FALSE
Clofibric-acid,0.1,Dose_3,23,B,28.774,28.299,28.5365,35.247,34.67,34.9585,6.422,1.83275,4.589,FALSE
Clofibric-acid,0.1,Dose_3,24,B,27.919,27.537,27.728,35.458,34.26,34.859,7.13099999999999,1.83275,5.298,FALSE
Clofibric-acid,0.01,Dose_4,31,B,28.603,28.233,28.418,35.234,35.467,35.3505,6.9325,1.83275,5.1,FALSE
Clofibric-acid,0.01,Dose_4,32,B,27.202,27.412,27.307,36.483,34.695,35.589,8.282,1.83275,6.449,FALSE
Clofibric-acid,0.01,Dose_4,33,B,28.081,27.05,27.5655,36.784,35.969,36.3765,8.811,1.83275,6.978,FALSE
Clofibric-acid,0.001,Dose_5,40,B,29.594,27.564,28.579,35.242,34.853,35.0475,6.4685,1.83275,4.636,FALSE
Clofibric-acid,0.001,Dose_5,41,B,27.641,26.882,27.2615,36.164,34.033,35.0985,7.837,1.83275,6.004,FALSE
Clofibric-acid,0.001,Dose_5,42,B,28.416,26.926,27.671,35.648,36.277,35.9625,8.29150000000001,1.83275,6.459,FALSE
Clofibric-acid,0,Dose_6,49,B,26.846,26.127,26.4865,33.939,33.781,33.86,7.3735,1.83275,5.541,FALSE
Clofibric-acid,0,Dose_6,50,B,27.335,26.177,26.756,30.857,32.288,31.5725,4.8165,1.83275,2.984,FALSE
Clofibric-acid,0,Dose_6,51,B,28.286,26.7,27.493,30.585,28.792,29.6885,2.1955,1.83275,0.363,FALSE
Clofibric-acid,10,Dose_1,7,C,29.022,28.192,28.607,30.222,28.567,29.3945,0.787500000000001,1.83275,-1.045,FALSE
Clofibric-acid,10,Dose_1,8,C,27.42,26.536,26.978,27.704,27.712,27.708,0.729999999999997,1.83275,-1.103,FALSE
Clofibric-acid,10,Dose_1,9,C,31.437,29.562,30.4995,32.396,31.486,31.941,1.4415,1.83275,-0.391,FALSE
Clofibric-acid,1,Dose_2,16,C,26.897,26.075,26.486,33.074,28.8,30.937,4.451,1.83275,2.618,FALSE
Clofibric-acid,1,Dose_2,17,C,26.872,26.974,26.923,30.308,29.857,30.0825,3.1595,1.83275,1.327,FALSE
Clofibric-acid,1,Dose_2,18,C,26.955,26.162,26.5585,27.383,27.9,27.6415,1.083,1.83275,-0.75,FALSE
Clofibric-acid,0.1,Dose_3,25,C,28.017,27.323,27.67,36.872,37.045,36.9585,9.2885,1.83275,7.456,FALSE
Clofibric-acid,0.1,Dose_3,26,C,28.205,26.181,27.193,58.718,53.763,56.2405,29.0475,1.83275,NA,TRUE
Clofibric-acid,0.1,Dose_3,27,C,27.527,27.526,27.5265,31.968,32.744,32.356,4.8295,1.83275,2.997,FALSE
Clofibric-acid,0.01,Dose_4,34,C,27.246,26.597,26.9215,37.607,38.272,37.9395,11.018,1.83275,9.185,FALSE
Clofibric-acid,0.01,Dose_4,35,C,26.937,26.639,26.788,35.671,34.597,35.134,8.346,1.83275,6.513,FALSE
Clofibric-acid,0.01,Dose_4,36,C,21.544,20.669,21.1065,22.166,21.614,21.89,0.7835,1.83275,-1.049,FALSE
Clofibric-acid,0.001,Dose_5,43,C,27.204,26.67,26.937,39.874,38.924,39.399,12.462,1.83275,10.629,FALSE
Clofibric-acid,0.001,Dose_5,44,C,28.416,26.906,27.661,33.501,34.516,34.0085,6.3475,1.83275,4.515,FALSE
Clofibric-acid,0.001,Dose_5,45,C,28.403,27.723,28.063,31.331,30.812,31.0715,3.0085,1.83275,1.176,FALSE
Clofibric-acid,0,Dose_6,52,C,27.748,27.59,27.669,33.27,32.564,32.917,5.248,1.83275,3.415,FALSE
Clofibric-acid,0,Dose_6,53,C,28.394,27.423,27.9085,57.808,55.509,56.6585,28.75,1.83275,NA,TRUE
Clofibric-acid,0,Dose_6,54,C,26.594,25.163,25.8785,57.296,54.829,56.0625,30.184,1.83275,NA,TRUE
DES,0.1,Dose_1,1,A,16.507,16.65,16.5785,53.138,52.599,52.8685,36.29,5.76625,NA,TRUE
DES,0.1,Dose_1,2,A,15.07,15.94,15.505,35.325,36.4,35.8625,20.3575,5.76625,NA,TRUE
DES,0.1,Dose_1,3,A,15.268,15.357,15.3125,43.914,43.609,43.7615,28.449,5.76625,NA,TRUE
DES,0.01,Dose_2,10,A,16.103,15.199,15.651,40.362,40.734,40.548,24.897,5.76625,NA,TRUE
DES,0.01,Dose_2,11,A,16.103,16.202,16.1525,36.783,36.164,36.4735,20.321,5.76625,NA,TRUE
DES,0.01,Dose_2,12,A,15.853,16.449,16.151,39.852,39.123,39.4875,23.3365,5.76625,NA,TRUE
DES,0.001,Dose_3,19,A,16.32,16.355,16.3375,39.55,40.394,39.972,23.6345,5.76625,NA,TRUE
DES,0.001,Dose_3,20,A,16.423,15.987,16.205,36.733,37.043,36.888,20.683,5.76625,NA,TRUE
DES,0.001,Dose_3,21,A,15.272,15.887,15.5795,32.174,32.845,32.5095,16.93,5.76625,NA,TRUE
DES,0.0001,Dose_4,28,A,17.443,16.752,17.0975,47.283,45.982,46.6325,29.535,5.76625,NA,TRUE
DES,0.0001,Dose_4,29,A,16.189,16.066,16.1275,41.725,42.383,42.054,25.9265,5.76625,NA,TRUE
DES,0.0001,Dose_4,30,A,15.125,14.656,14.8905,37.225,39.653,38.439,23.5485,5.76625,NA,TRUE
DES,0.00001,Dose_5,37,A,17.385,16.248,16.8165,41.185,38.891,40.038,23.2215,5.76625,NA,TRUE
DES,0.00001,Dose_5,38,A,18.017,18.468,18.2425,44.418,44.415,44.4165,26.174,5.76625,NA,TRUE
DES,0.00001,Dose_5,39,A,15.723,15.845,15.784,34.144,30.84,32.492,16.708,5.76625,NA,TRUE
DES,0,Dose_6,46,A,16.059,17.061,16.56,36.703,36.655,36.679,20.119,5.76625,NA,TRUE
DES,0,Dose_6,47,A,15.99,16.456,16.223,31.268,29.916,30.592,14.369,5.76625,NA,TRUE
DES,0,Dose_6,48,A,17.98,17.533,17.7565,37.262,38.512,37.887,20.1305,5.76625,NA,TRUE
DES,0.1,Dose_1,4,B,16.671,15.878,16.2745,25.071,25.13,25.1005,8.826,5.76625,3.06,FALSE
DES,0.1,Dose_1,5,B,16.328,16.963,16.6455,27.165,26.393,26.779,10.1335,5.76625,4.367,FALSE
DES,0.1,Dose_1,6,B,14.747,14.668,14.7075,22.147,23.114,22.6305,7.923,5.76625,2.157,FALSE
DES,0.01,Dose_2,13,B,15.768,14.95,15.359,24.959,26.978,25.9685,10.6095,5.76625,4.843,FALSE
DES,0.01,Dose_2,14,B,15.935,16.914,16.4245,22.687,23.454,23.0705,6.646,5.76625,0.88,FALSE
DES,0.01,Dose_2,15,B,15.828,15.571,15.6995,23.437,24.82,24.1285,8.429,5.76625,2.663,FALSE
DES,0.001,Dose_3,22,B,15.504,16.45,15.977,23.819,23.54,23.6795,7.7025,5.76625,1.936,FALSE
DES,0.001,Dose_3,23,B,16.198,16.607,16.4025,31.237,31.651,31.444,15.0415,5.76625,9.275,FALSE
DES,0.001,Dose_3,24,B,14.551,14.794,14.6725,23.358,21.345,22.3515,7.679,5.76625,1.913,FALSE
DES,0.0001,Dose_4,31,B,15.123,14.981,15.052,21.992,21.878,21.935,6.883,5.76625,1.117,FALSE
DES,0.0001,Dose_4,32,B,16.576,15.721,16.1485,24.157,24.147,24.152,8.0035,5.76625,2.237,FALSE
DES,0.0001,Dose_4,33,B,0.022,0.147,0.0845,0.007,0.098,0.0525,-0.032,5.76625,-5.798,FALSE
DES,0.00001,Dose_5,40,B,16.482,16.696,16.589,30.098,29.874,29.986,13.397,5.76625,7.631,FALSE
DES,0.00001,Dose_5,41,B,15.635,16.728,16.1815,23.394,23.937,23.6655,7.484,5.76625,1.718,FALSE
DES,0.00001,Dose_5,42,B,15.902,15.335,15.6185,25.788,27.219,26.5035,10.885,5.76625,5.119,FALSE
DES,0,Dose_6,49,B,15.667,15.195,15.431,28.66,29.325,28.9925,13.5615,5.76625,7.795,FALSE
DES,0,Dose_6,50,B,15.561,15.359,15.46,27.209,28.19,27.6995,12.2395,5.76625,6.473,FALSE
DES,0,Dose_6,51,B,15.217,15.517,15.367,31.757,31.789,31.773,16.406,5.76625,10.64,FALSE
DES,0.1,Dose_1,7,C,16.72,17.156,16.938,34.435,35.078,34.7565,17.8185,5.76625,12.052,FALSE
DES,0.1,Dose_1,8,C,16.195,16.416,16.3055,28.067,27.797,27.932,11.6265,5.76625,5.86,FALSE
DES,0.1,Dose_1,9,C,17.05,15.925,16.4875,25.529,26.437,25.983,9.4955,5.76625,3.729,FALSE
DES,0.01,Dose_2,16,C,15.653,15.214,15.4335,29.042,28.393,28.7175,13.284,5.76625,7.518,FALSE
DES,0.01,Dose_2,17,C,16.478,15.266,15.872,27.324,27.818,27.571,11.699,5.76625,5.933,FALSE
DES,0.01,Dose_2,18,C,16.82,15.714,16.267,22.767,25.379,24.073,7.806,5.76625,2.04,FALSE
DES,0.001,Dose_3,25,C,14.361,15.716,15.0385,25.702,25.606,25.654,10.6155,5.76625,4.849,FALSE
DES,0.001,Dose_3,26,C,15.556,14.885,15.2205,24.554,24.652,24.603,9.3825,5.76625,3.616,FALSE
DES,0.001,Dose_3,27,C,15.256,14.556,14.906,22.014,23.066,22.54,7.634,5.76625,1.868,FALSE
DES,0.0001,Dose_4,34,C,16.967,16.128,16.5475,23.741,24.114,23.9275,7.38,5.76625,1.614,FALSE
DES,0.0001,Dose_4,35,C,16.513,16.409,16.461,33.656,33.535,33.5955,17.1345,5.76625,11.368,FALSE
DES,0.0001,Dose_4,36,C,15.585,15.826,15.7055,25.271,23.452,24.3615,8.656,5.76625,2.89,FALSE
DES,0.00001,Dose_5,43,C,15.672,15.328,15.5,30.751,30.379,30.565,15.065,5.76625,9.299,FALSE
DES,0.00001,Dose_5,44,C,15.045,14.149,14.597,20.714,20.843,20.7785,6.1815,5.76625,0.415,FALSE
DES,0.00001,Dose_5,45,C,16.032,16.238,16.135,22.617,22.32,22.4685,6.3335,5.76625,0.567,FALSE
DES,0,Dose_6,52,C,15.865,15.423,15.644,28.933,29.417,29.175,13.531,5.76625,7.765,FALSE
DES,0,Dose_6,53,C,15.592,16.754,16.173,33.474,32.558,33.016,16.843,5.76625,11.077,FALSE
DES,0,Dose_6,54,C,16.312,16.83,16.571,36.725,36.563,36.644,20.073,5.76625,14.307,FALSE
DMSO,10,Dose_1,1,A,15.505,13.62,14.5625,24.913,25.667,25.29,10.7275,2.917625,7.81,FALSE
DMSO,10,Dose_1,2,A,13.633,15.071,14.352,32.877,32.954,32.9155,18.5635,2.917625,15.646,FALSE
DMSO,10,Dose_1,3,A,14.3,13.707,14.0035,24.965,23.94,24.4525,10.449,2.917625,7.531,FALSE
DMSO,1,Dose_2,10,A,12.068,12.084,12.076,18.903,18.929,18.916,6.84,2.917625,3.922,FALSE
DMSO,1,Dose_2,11,A,13.553,14.499,14.026,23.314,22.958,23.136,9.11,2.917625,6.192,FALSE
DMSO,1,Dose_2,12,A,13.623,13.158,13.3905,38.902,41.223,40.0625,26.672,2.917625,23.754,FALSE
DMSO,0.1,Dose_3,19,A,13.365,13.279,13.322,32.93,33.781,33.3555,20.0335,2.917625,17.116,FALSE
DMSO,0.1,Dose_3,20,A,13.984,13.957,13.9705,29.92,30.369,30.1445,16.174,2.917625,13.256,FALSE
DMSO,0.1,Dose_3,21,A,13.591,13.694,13.6425,30.944,30.244,30.594,16.9515,2.917625,14.034,FALSE
DMSO,0.01,Dose_4,28,A,14.494,13.843,14.1685,20.79,20.879,20.8345,6.666,2.917625,3.748,FALSE
DMSO,0.01,Dose_4,29,A,14.653,14.024,14.3385,23.313,22.958,23.1355,8.797,2.917625,5.879,FALSE
DMSO,0.01,Dose_4,30,A,14.338,14.767,14.5525,24.817,24.213,24.515,9.9625,2.917625,7.045,FALSE
DMSO,0.001,Dose_5,37,A,16.235,14.842,15.5385,23.252,23.352,23.302,7.7635,2.917625,4.846,FALSE
DMSO,0.001,Dose_5,38,A,14.673,14.139,14.406,18.592,20.419,19.5055,5.0995,2.917625,2.182,FALSE
DMSO,0.001,Dose_5,39,A,14.758,14.067,14.4125,19.503,22.026,20.7645,6.352,2.917625,3.434,FALSE
DMSO,0,Dose_6,46,A,14.155,13.884,14.0195,21.003,19.578,20.2905,6.271,2.917625,3.353,FALSE
DMSO,0,Dose_6,47,A,14.12,14.676,14.398,22.716,21.459,22.0875,7.6895,2.917625,4.772,FALSE
DMSO,0,Dose_6,48,A,13.178,13.429,13.3035,19.669,20.585,20.127,6.8235,2.917625,3.906,FALSE
DMSO,10,Dose_1,4,B,14.059,13.298,13.6785,23.849,23.406,23.6275,9.949,2.917625,7.031,FALSE
DMSO,10,Dose_1,5,B,13.585,13.848,13.7165,21.212,21.147,21.1795,7.463,2.917625,4.545,FALSE
DMSO,10,Dose_1,6,B,13.677,13.022,13.3495,19.195,18.246,18.7205,5.371,2.917625,2.453,FALSE
DMSO,1,Dose_2,13,B,13.985,13.43,13.7075,30.837,30.768,30.8025,17.095,2.917625,14.177,FALSE
DMSO,1,Dose_2,14,B,13.109,12.105,12.607,24.646,24.76,24.703,12.096,2.917625,9.178,FALSE
DMSO,1,Dose_2,15,B,13.688,14.376,14.032,28.33,26.542,27.436,13.404,2.917625,10.486,FALSE
DMSO,0.1,Dose_3,22,B,13.226,12.767,12.9965,27.182,27.259,27.2205,14.224,2.917625,11.306,FALSE
DMSO,0.1,Dose_3,23,B,12.471,14.058,13.2645,30.393,31.778,31.0855,17.821,2.917625,14.903,FALSE
DMSO,0.1,Dose_3,24,B,14.989,14.017,14.503,30.304,30.96,30.632,16.129,2.917625,13.211,FALSE
DMSO,0.01,Dose_4,31,B,13.294,13.251,13.2725,34.618,34.692,34.655,21.3825,2.917625,18.465,FALSE
DMSO,0.01,Dose_4,32,B,13.307,13.775,13.541,20.556,20.719,20.6375,7.0965,2.917625,4.179,FALSE
DMSO,0.01,Dose_4,33,B,14.06,12.81,13.435,29.832,28.96,29.396,15.961,2.917625,13.043,FALSE
DMSO,0.001,Dose_5,40,B,13.661,15.056,14.3585,24.144,25.637,24.8905,10.532,2.917625,7.614,FALSE
DMSO,0.001,Dose_5,41,B,14.408,13.276,13.842,18.53,19.707,19.1185,5.2765,2.917625,2.359,FALSE
DMSO,0.001,Dose_5,42,B,14.468,13.882,14.175,25.3,23.485,24.3925,10.2175,2.917625,7.3,FALSE
DMSO,0,Dose_6,49,B,13.672,14.855,14.2635,25.783,25.9,25.8415,11.578,2.917625,8.66,FALSE
DMSO,0,Dose_6,50,B,14.259,14.05,14.1545,35.93,35.342,35.636,21.4815,2.917625,18.564,FALSE
DMSO,0,Dose_6,51,B,14.397,13.479,13.938,23.616,22.854,23.235,9.297,2.917625,6.379,FALSE
DMSO,10,Dose_1,7,C,13.95,14.293,14.1215,22.774,23.626,23.2,9.0785,2.917625,6.161,FALSE
DMSO,10,Dose_1,8,C,13.783,13.752,13.7675,24.068,21.215,22.6415,8.874,2.917625,5.956,FALSE
DMSO,10,Dose_1,9,C,13.757,13.609,13.683,19.415,21.594,20.5045,6.8215,2.917625,3.904,FALSE
DMSO,1,Dose_2,16,C,15.141,14.44,14.7905,24.341,24.576,24.4585,9.668,2.917625,6.75,FALSE
DMSO,1,Dose_2,17,C,13.965,13.533,13.749,30.757,32.173,31.465,17.716,2.917625,14.798,FALSE
DMSO,1,Dose_2,18,C,13.611,13.459,13.535,28.827,28.228,28.5275,14.9925,2.917625,12.075,FALSE
DMSO,0.1,Dose_3,25,C,14.09,13.788,13.939,40.796,40.836,40.816,26.877,2.917625,23.959,FALSE
DMSO,0.1,Dose_3,26,C,13.979,13.63,13.8045,27.362,31.177,29.2695,15.465,2.917625,12.547,FALSE
DMSO,0.1,Dose_3,27,C,12.483,12.457,12.47,26.609,25.838,26.2235,13.7535,2.917625,10.836,FALSE
DMSO,0.01,Dose_4,34,C,13.917,13.681,13.799,29.769,29.803,29.786,15.987,2.917625,13.069,FALSE
DMSO,0.01,Dose_4,35,C,13.645,13.245,13.445,37.526,36.062,36.794,23.349,2.917625,20.431,FALSE
DMSO,0.01,Dose_4,36,C,14.224,14.344,14.284,21.778,22.057,21.9175,7.6335,2.917625,4.716,FALSE
DMSO,0.001,Dose_5,43,C,14.417,13.719,14.068,20.079,20.273,20.176,6.108,2.917625,3.19,FALSE
DMSO,0.001,Dose_5,44,C,12.884,13.248,13.066,20.601,20.939,20.77,7.704,2.917625,4.786,FALSE
DMSO,0.001,Dose_5,45,C,14.166,13.962,14.064,20.136,18.711,19.4235,5.3595,2.917625,2.442,FALSE
DMSO,0,Dose_6,52,C,14.849,14.481,14.665,24.197,23.685,23.941,9.276,2.917625,6.358,FALSE
DMSO,0,Dose_6,53,C,13.389,13.567,13.478,22.438,22.155,22.2965,8.8185,2.917625,5.901,FALSE
DMSO,0,Dose_6,54,C,14.011,15.065,14.538,24.407,26.143,25.275,10.737,2.917625,7.819,FALSE
EE2,0.001,Dose_1,1,A,16.13,16.998,16.564,24.689,25.182,24.9355,8.3715,1.973375,6.398,FALSE
EE2,0.001,Dose_1,2,A,17.018,17.483,17.2505,24.867,25.835,25.351,8.1005,1.973375,6.127,FALSE
EE2,0.001,Dose_1,3,A,15.957,15.482,15.7195,21.536,22.258,21.897,6.1775,1.973375,4.204,FALSE
EE2,0.0001,Dose_2,10,A,15.559,15.732,15.6455,21.393,21.531,21.462,5.8165,1.973375,3.843,FALSE
EE2,0.0001,Dose_2,11,A,17.277,16.557,16.917,21.27,21.66,21.465,4.548,1.973375,2.575,FALSE
EE2,0.0001,Dose_2,12,A,16.703,15.066,15.8845,22.28,20.684,21.482,5.5975,1.973375,3.624,FALSE
EE2,0.00001,Dose_3,19,A,16.475,15.759,16.117,21.291,19.715,20.503,4.386,1.973375,2.413,FALSE
EE2,0.00001,Dose_3,20,A,17.565,17.272,17.4185,23.77,24.338,24.054,6.6355,1.973375,4.662,FALSE
EE2,0.00001,Dose_3,21,A,16.913,15.318,16.1155,25.151,24.902,25.0265,8.911,1.973375,6.938,FALSE
EE2,0.000001,Dose_4,28,A,18.098,16.768,17.433,20.598,20.592,20.595,3.162,1.973375,1.189,FALSE
EE2,0.000001,Dose_4,29,A,16.987,17.4,17.1935,20.905,21.57,21.2375,4.044,1.973375,2.071,FALSE
EE2,0.000001,Dose_4,30,A,15.308,14.329,14.8185,22.318,21.753,22.0355,7.217,1.973375,5.244,FALSE
EE2,0.0000001,Dose_5,37,A,17.95,16.31,17.13,20.107,20.696,20.4015,3.2715,1.973375,1.298,FALSE
EE2,0.0000001,Dose_5,38,A,18.012,17.057,17.5345,24.61,22.627,23.6185,6.084,1.973375,4.111,FALSE
EE2,0.0000001,Dose_5,39,A,16.01,15.255,15.6325,21.487,22.187,21.837,6.2045,1.973375,4.231,FALSE
EE2,0,Dose_6,46,A,15.927,16.419,16.173,22.17,22.485,22.3275,6.1545,1.973375,4.181,FALSE
EE2,0,Dose_6,47,A,16.893,16.268,16.5805,30.386,29.861,30.1235,13.543,1.973375,11.57,FALSE
EE2,0,Dose_6,48,A,15.537,15.516,15.5265,26.463,26.767,26.615,11.0885,1.973375,9.115,FALSE
EE2,0.001,Dose_1,4,B,15.517,15.464,15.4905,22.623,22.687,22.655,7.1645,1.973375,5.191,FALSE
EE2,0.001,Dose_1,5,B,15.781,16.61,16.1955,22.267,22.77,22.5185,6.323,1.973375,4.35,FALSE
EE2,0.001,Dose_1,6,B,17.097,16.372,16.7345,24.401,23.888,24.1445,7.41,1.973375,5.437,FALSE
EE2,0.0001,Dose_2,13,B,17.16,16.869,17.0145,22.276,22.407,22.3415,5.327,1.973375,3.354,FALSE
EE2,0.0001,Dose_2,14,B,15.238,14.878,15.058,23.617,23.304,23.4605,8.4025,1.973375,6.429,FALSE
EE2,0.0001,Dose_2,15,B,17.187,16.836,17.0115,24.542,25.208,24.875,7.8635,1.973375,5.89,FALSE
EE2,0.00001,Dose_3,22,B,16.479,15.68,16.0795,24.414,23.769,24.0915,8.012,1.973375,6.039,FALSE
EE2,0.00001,Dose_3,23,B,15.975,14.973,15.474,23.244,22.277,22.7605,7.2865,1.973375,5.313,FALSE
EE2,0.00001,Dose_3,24,B,17.048,16.278,16.663,21.919,22.851,22.385,5.722,1.973375,3.749,FALSE
EE2,0.000001,Dose_4,31,B,16.119,16.072,16.0955,26.674,27.646,27.16,11.0645,1.973375,9.091,FALSE
EE2,0.000001,Dose_4,32,B,16.3,15.969,16.1345,19.437,20.706,20.0715,3.937,1.973375,1.964,FALSE
EE2,0.000001,Dose_4,33,B,16.249,16.122,16.1855,21.187,22.371,21.779,5.5935,1.973375,3.62,FALSE
EE2,0.0000001,Dose_5,40,B,17.119,16.296,16.7075,20.158,20.253,20.2055,3.498,1.973375,1.525,FALSE
EE2,0.0000001,Dose_5,41,B,14.541,14.212,14.3765,22.256,21.953,22.1045,7.728,1.973375,5.755,FALSE
EE2,0.0000001,Dose_5,42,B,16.097,15.518,15.8075,23.545,21.933,22.739,6.9315,1.973375,4.958,FALSE
EE2,0,Dose_6,49,B,16.021,15.451,15.736,30.359,30.936,30.6475,14.9115,1.973375,12.938,FALSE
EE2,0,Dose_6,50,B,14.198,14.131,14.1645,22.144,23.797,22.9705,8.806,1.973375,6.833,FALSE
EE2,0,Dose_6,51,B,14.983,14.963,14.973,21.302,21.309,21.3055,6.3325,1.973375,4.359,FALSE
EE2,0.001,Dose_1,7,C,16.666,16.564,16.615,24.591,24.559,24.575,7.96,1.973375,5.987,FALSE
EE2,0.001,Dose_1,8,C,16.463,16.587,16.525,23.454,23.454,23.454,6.929,1.973375,4.956,FALSE
EE2,0.001,Dose_1,9,C,15.524,14.55,15.037,20.525,20.454,20.4895,5.4525,1.973375,3.479,FALSE
EE2,0.0001,Dose_2,16,C,12.411,12.385,12.398,20.003,19.186,19.5945,7.1965,1.973375,5.223,FALSE
EE2,0.0001,Dose_2,17,C,19.818,20.632,20.225,28.433,29.017,28.725,8.5,1.973375,6.527,FALSE
EE2,0.0001,Dose_2,18,C,15.24,15.039,15.1395,21.353,22.552,21.9525,6.813,1.973375,4.84,FALSE
EE2,0.00001,Dose_3,25,C,18.071,16.999,17.535,25.326,23.753,24.5395,7.0045,1.973375,5.031,FALSE
EE2,0.00001,Dose_3,26,C,17.521,16.443,16.982,41.031,41.879,41.455,24.473,1.973375,NA,TRUE
EE2,0.00001,Dose_3,27,C,15.396,14.977,15.1865,20.217,20.631,20.424,5.2375,1.973375,3.264,FALSE
EE2,0.000001,Dose_4,34,C,16.229,15.419,15.824,19.604,20.829,20.2165,4.3925,1.973375,2.419,FALSE
EE2,0.000001,Dose_4,35,C,18.187,16.246,17.2165,24.945,24.785,24.865,7.6485,1.973375,5.675,FALSE
EE2,0.000001,Dose_4,36,C,14.406,14.547,14.4765,20.232,21.888,21.06,6.5835,1.973375,4.61,FALSE
EE2,0.0000001,Dose_5,43,C,16.894,16.325,16.6095,28.314,28.701,28.5075,11.898,1.973375,9.925,FALSE
EE2,0.0000001,Dose_5,44,C,17.373,16.184,16.7785,28.034,27.023,27.5285,10.75,1.973375,8.777,FALSE
EE2,0.0000001,Dose_5,45,C,14.501,15.176,14.8385,29.947,28.648,29.2975,14.459,1.973375,12.486,FALSE
