	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
ENSDARG00000018478	11.8939110498476	12.3833335915678	12.4657590947407	12.237679858095	12.5621696553518	12.5106622406007	12.4076326514016	12.0865938724587	11.9872642351812	12.473404893128	12.3627065137972	12.690680665235	11.8078681523028	11.0554343088977	11.2698298188424
ENSDARG00000018846	8.18082303120115	8.25965858220007	8.75875268788486	8.37747146899587	9.00998509170279	8.88674430399081	8.73014263660243	8.55905579290782	8.50390622641736	8.49069153814095	8.73481449568984	8.8035503573337	7.47280002523629	7.27877871714236	7.0159860194876
ENSDARG00000019135	3.79015841354903	4.71196777736428	4.13664576189908	4.82287850907049	4.64909555173811	5.10628368073282	3.79728609381013	4.37949312135883	4.64482019591013	4.62603268911864	4.68141389181406	5.14577753787949	4.83595064326657	5.27182956136479	4.82593208837803
ENSDARG00000019207	4.18413102167891	4.71196777736428	4.5697234462982	5.10628368073282	5.18538067885703	4.61052976987885	4.85634984905099	4.63739612198028	4.24069147643424	5.22577389601127	4.03573632787361	3.80084993394068	3.16107310460813	3.58091736724756	3.9614729149027
ENSDARG00000019228	9.04374058464812	9.11738840673256	9.15604548796157	9.30563658141481	9.27935429200877	9.22625515896799	9.40663990366087	9.17404708929027	8.73550920220529	9.37554368166789	9.18874826693295	8.82521041750124	8.69883024378191	7.91363874684394	8.15729033446056
ENSDARG00000019260	9.80740945305162	9.90167365477078	9.66351277650656	9.77167007264229	9.9148247067228	9.71329900820888	9.92278871483188	9.94238186585227	9.51570029284158	10.0681040308256	9.98903400459223	9.65157819581558	9.45769358884601	9.05910328764995	8.93331821470961
ENSDARG00000019492	9.08438007917649	9.07341965758638	9.24683081379466	8.9760961135619	9.45756645112837	9.31909268225707	8.94411317980777	9.21693918609086	9.07930309347478	8.74631416038877	9.17058659594295	9.44650898582915	8.75226976572973	8.36074850522426	8.37942107467887
ENSDARG00000019838	9.17796464022703	9.19299542614285	9.23573377354377	9.11602612640819	9.1947392059931	9.05551294880351	9.07998350782232	9.23402187691861	9.05700727489511	8.83065197764046	9.15604548796157	8.92913270456518	8.80564263210238	8.4117055131332	8.25016056065243
ENSDARG00000019932	7.02178977291276	7.12597038290783	6.72556758360704	7.13585694462022	6.99522894023172	6.8264215395339	7.27512138703858	7.00981446140148	6.84081106623123	7.242999779335	7.07065499273807	6.65560402439917	6.3699218446731	6.15654869316393	6.33177697555995
ENSDARG00000019986	11.1612637835704	11.2307638642883	11.4436265226331	11.1911243412959	11.5343645369055	11.4748054326543	11.0914345553723	11.2182933673521	11.0213907542639	11.1216546109394	11.4090601392653	11.5950715708782	10.7318557571702	10.1191251650621	10.3476110012405
ENSDARG00000020046	4.30310207475303	4.16773362884725	4.20905557569907	3.93730157627705	2.84873651925913	3.72508851852424	3.51007780749561	4.30310207475303	3.34734151296552	4.19372186866932	3.86625430864784	3.33817461138219	3.46983926223637	2.38848231515136	3.75324965383387
ENSDARG00000020265	3.63998981694502	4.71196777736428	4.44093978065511	3.93730157627705	3.85748649512005	3.94350886990315	3.88139610517035	3.34734151296552	4.37539975171456	3.94350886990315	3.86625430864784	4.58137291414754	4.2182224772824	2.43837973068496	2.93881718866811
ENSDARG00000020364	11.6988776027696	12.0413061660389	12.0454263883751	11.7842562139572	12.1672417530555	11.9491490823516	11.8603250854435	11.9812128345143	11.6828325459703	11.8865948030136	12.164737626121	12.0277231763578	11.3398616281087	11.1147239021042	11.1462471439714
ENSDARG00000020741	12.0032134227965	12.0166731657047	11.8195924183742	11.8750182135071	12.0166731657047	11.9974944420469	11.7393737213945	12.4276223301214	11.4258427664726	11.8906687625685	11.9838234664185	12.0377660547019	11.4353173750727	11.1320663116824	11.16709623315
ENSDARG00000021004	8.33558623237812	8.53283467420027	8.4197498203141	8.60513829209368	8.76973121826287	8.80412959482287	8.37942107467887	8.6833515953533	8.19351553810362	8.36949063914062	8.52915248422732	8.83912835510334	7.80388683234449	7.32793741812266	6.88154406398781
ENSDARG00000021172	10.6347178186216	10.8674789833551	11.0014919458048	10.958354821674	10.9194718822294	11.0918838073876	10.8966498152607	10.5756492699395	10.7969712738199	10.8732888969407	10.9763685399581	11.3481033660773	10.326207657788	9.99224951595721	10.0666486087847
ENSDARG00000021208	7.1262609568112	7.55402342372395	7.34739275724509	7.43167213279978	7.45992716353558	7.69057314451905	7.24876408707918	7.52069486978237	7.41236840725544	7.61637561191804	7.43413242124364	7.9180804396543	6.86347273904519	6.54576127829026	6.53284199106606
ENSDARG00000021339	10.9900976436206	11.6463251851812	11.5394664829902	11.1962121907442	11.1911243412959	11.5087259902628	12.0980069737121	11.0832861137281	10.4362531369081	11.3814205690309	10.7586328917242	11.0534404249255	10.7335011323923	10.1215240254925	9.74480743177122
ENSDARG00000021573	6.090808121362	6.34203120302455	6.14110331680817	6.05256762496201	6.6908200800295	6.64457236294679	6.35565483002105	6.56993434071958	6.23345791877976	6.08006325941717	6.53181332169475	6.81660179186106	5.1034124326067	4.33710872116972	5.3067454898979
ENSDARG00000021913	5.35404828742812	5.06872257190783	5.31779874339085	5.518994554181	5.56608690362352	5.88647730851855	5.40901005981723	5.90194243922688	5.86895102511592	5.66152563375539	5.23567227734125	6.02508898085363	6.3699218446731	6.11997986725539	5.88488752572159
ENSDARG00000022261	11.86764806888	11.7421963493143	11.6957969886202	11.8697867856321	11.6566845700904	11.5120685741951	12.0115255524589	11.8195924183742	11.2824813845765	12.0454263883751	11.9258090856125	11.3144922231967	11.2824813845765	10.5120903147178	10.733779465
ENSDARG00000022372	9.36875814659465	9.45932560261344	9.67238684563529	9.32311986555572	9.56418712725566	9.72751618587767	9.4940667331643	9.51683348077957	9.23573377354377	9.45132815875749	9.71772536189543	9.7895935259193	9.00676405963516	8.57621545183004	8.5661000008556
ENSDARG00000022550	4.64132236791718	5.41771074783916	5.50348569397979	5.31779874339085	5.69048174428146	5.75029360979948	5.4965611323506	5.02975491632668	5.72835115352125	4.97981005233141	5.29481371798493	5.73898435356774	5.88488752572159	5.99774312493125	5.96324940503076
ENSDARG00000022767	14.4455588287859	14.5757500977542	14.851046518958	14.599297794387	14.7483602908458	14.8423361763019	14.851046518958	14.9707036722343	14.5757500977542	14.8313272265335	14.9592665689484	14.7822819242595	14.19773984969	13.7327627866631	13.8791973958342
ENSDARG00000023053	2.36157048441611	4.06231571350324	3.83285876910739	4.47017062072647	4.64909555173811	4.12137545137884	4.17394092247335	4.57727954450326	4.09534667016205	4.67001920469489	4.1011775262454	4.37539975171456	4.2182224772824	3.82622305753733	4.4370135347182
ENSDARG00000023082	10.4106941665153	10.5271597589505	10.4622467637563	10.0260025538364	10.4657729509602	10.7503397195805	10.2305094445145	10.2303498472009	10.5382788672197	9.89704153744801	10.2859266988985	10.1841304275964	10.0203699046651	9.79631674896219	9.7568780755085
ENSDARG00000023111	11.1320663116824	11.2446164112896	11.0817033302018	11.2229584711128	11.3938990900775	11.3127572223221	11.2239588007326	11.2442908775792	10.7007575688841	11.2485576561806	11.3004830984817	11.4207202335407	10.7808997198263	10.1801449090396	10.098201926827
ENSDARG00000023151	14.1832949819614	14.4078271378311	14.3277519186752	14.4812146784293	14.4455588287859	14.3765823199874	14.8012035607432	14.3645995870474	13.9211267506277	14.7483602908458	14.4200659627225	14.3483783353925	13.8702450210538	13.0409568897131	13.2013800883714
ENSDARG00000023176	10.0894005290564	10.4044501660253	10.3255999270805	10.4140421181106	10.5422157408871	10.5189996357518	10.5309638950427	10.1043306448049	10.0571395956377	10.6196313964349	10.2273747330274	10.6137455185065	10.0143057459276	8.98056374371795	9.16889653784606
ENSDARG00000023712	10.6185953781687	10.815910396473	11.101787638053	10.6743441389262	10.5928145079912	10.6484425720423	10.8684131616365	10.8677627242599	10.6400161996017	10.8623949289117	10.9204876597441	10.6397039806204	10.1896274286786	10.0455257440644	10.2028124671251
ENSDARG00000023820	12.2713084548224	12.2452996010906	12.1035778145577	12.3858875714054	12.1711651706178	12.1220361024198	12.4478898341977	12.1619506230199	11.8413865393719	12.5246170375264	12.225304635312	12.1635218986747	11.9716068186933	11.3004830984817	11.3593215050818
ENSDARG00000024160	9.3939194324562	9.342611304067	9.45036827894333	9.20690614915863	9.55655789261579	9.61873981374736	9.14598237509722	9.46312993709477	9.15504208533739	9.17434650734945	9.65570298558768	9.57854745929228	8.86098433015515	8.43322248298088	8.57213898501258
ENSDARG00000024471	4.82287850907049	5.57174166582791	5.15527897778059	5.28039721073296	5.42835276549483	5.45729995657546	4.90905870178348	5.31779874339085	5.54941186301492	4.62603268911864	4.97845531951483	5.26732152846651	5.61539157782559	5.90681981068858	6.23486202648161
ENSDARG00000024503	4.30310207475303	5.80366578426872	5.31779874339085	5.19628253049401	5.28039721073296	5.19628253049401	6.08146736711903	4.93191658320936	5.03530680932879	5.42197387562448	4.58137291414754	5.18920336679383	4.32743427397907	3.9261609105547	3.9614729149027
ENSDARG00000025428	8.64613550832774	7.59835298965371	7.05013719522477	8.87514777818741	7.87733871377987	8.07616299855854	8.60172711618527	9.63957122870611	8.1546230223425	8.90990078592303	8.85600252970633	9.22785022039365	8.95239981552469	9.31967671104301	9.11044483906492
ENSDARG00000029039	5.66661267207604	5.85676167995103	6.07774199201224	5.92152173672411	5.98520328803749	5.75029360979948	5.38120718919722	6.04311907411451	5.84590183409107	5.66152563375539	5.90535139026658	6.13722235457242	6.38118362415361	6.7862129574915	6.57645634098347
ENSDARG00000029230	10.7356701768007	10.9359530077141	10.9860154469354	10.851125395693	11.0278362628966	11.0511002012158	10.9528019253677	10.9691412595053	10.5592617108905	10.9994182567836	11.0548318680506	11.0791667726525	10.5095375755093	9.73955725531116	9.81203205732147
ENSDARG00000029388	7.52417464695978	7.7192905325012	7.32947750129803	7.59120895509272	7.85936741574982	7.92067399232609	7.6215046528632	7.91363874684394	7.06780724438408	7.89301289931698	7.82594886726128	7.58804965761755	7.04416036770443	6.67277832437785	6.17255266198775
ENSDARG00000029493	7.14494736293981	7.38976363237886	7.28439027522745	7.21841241427569	7.62977829164217	7.64991314273193	7.23730058532414	7.47234093286394	7.361023882158	7.42720945763521	7.41938554663018	7.77637220707231	6.8831416871136	6.09767306614882	5.96324940503076
