.id,Probe.Id,BMD,BMDL,BMDU,fitPValue,logBMD
Fadrozole,ENSDARG00000091777,0.354223,0.208946,0.600508,0.249642068371648,-0.450723243121136
Fadrozole,ENSDARG00000074905,0.354777,0.209259,0.601487,0.885454093795343,-0.450044543002826
Fadrozole,ENSDARG00000100396,0.355222,0.209345,0.602748,0.833046131195927,-0.449500144856481
Fadrozole,ENSDARG00000100940,0.355418,0.209474,0.603045,0.34266346264834,-0.44926058130641
Fadrozole,ENSDARG00000088307,0.355735,0.209608,0.603732,0.729180568804409,-0.44887340341394
Fadrozole,ENSDARG00000103935,0.355753,0.209674,0.603603,0.548682642523668,-0.44885142890228
Fadrozole,ENSDARG00000060085,0.356272,0.209791,0.605032,0.42303919459575,-0.448218308222455
Fadrozole,ENSDARG00000022727,0.356325,0.209802,0.605179,0.411784167029366,-0.448153706189094
Fadrozole,ENSDARG00000100082,0.356429,0.209892,0.605271,0.444869457005361,-0.448026967857388
Fadrozole,ENSDARG00000093201,0.356453,0.209869,0.60542,0.621484928804734,-0.447997725801705
Fadrozole,ENSDARG00000003584,0.356628,0.209912,0.60589,0.438124155640996,-0.447784561979198
Fadrozole,ENSDARG00000099483,0.357577,0.210405,0.607692,0.621835472055616,-0.446630423585082
Fadrozole,ENSDARG00000079150,0.357707,0.21032,0.608378,0.778184656446284,-0.446472561020649
Fadrozole,ENSDARG00000093471,0.357727,0.21028,0.608563,0.499205988642381,-0.446448279564525
Fadrozole,ENSDARG00000103044,0.358106,0.210509,0.609188,0.156351711415545,-0.445988402403172
Fadrozole,ENSDARG00000078541,0.358725,0.210702,0.610737,0.312429173432642,-0.445238355736336
Fadrozole,ENSDARG00000077364,0.35894,0.210723,0.611408,0.507748496353029,-0.444978141523848
Fadrozole,ENSDARG00000110183,0.359959,0.211062,0.6139,0.476303978912185,-0.443746963365468
Fadrozole,ENSDARG00000026248,0.360344,0.211319,0.614464,0.221441027575363,-0.443282704875762
Fadrozole,ENSDARG00000101159,0.360714,0.211056,0.616493,0.107059939856949,-0.442837001555342
Fadrozole,ENSDARG00000100518,0.360803,0.211536,0.615399,0.50641829046213,-0.442729860049084
Fadrozole,ENSDARG00000076380,0.360904,0.211815,0.61493,0.892437742857928,-0.442608304506576
Fadrozole,ENSDARG00000089399,0.36104,0.211506,0.616293,0.158523664439613,-0.442444679487911
Fadrozole,ENSDARG00000079560,0.362095,0.211764,0.619146,0.248134721067968,-0.441177472110362
Fadrozole,ENSDARG00000023578,0.362582,0.212095,0.619843,0.260989401250537,-0.4405937597957
Fadrozole,ENSDARG00000104114,0.362756,0.212159,0.620253,0.429660365740493,-0.440385395581222
Fadrozole,ENSDARG00000079623,0.363404,0.212537,0.621362,0.885175359148843,-0.439610296707767
Fadrozole,ENSDARG00000063040,0.363843,0.212517,0.622922,0.395184934691159,-0.439085976082964
Fadrozole,ENSDARG00000088507,0.36415,0.212613,0.623691,0.825138211772663,-0.438719685709711
Fadrozole,ENSDARG00000033446,0.365182,0.213,0.626094,0.292755153855224,-0.437490637198337
Fadrozole,ENSDARG00000060007,0.365699,0.213352,0.626833,0.299324928286152,-0.436876227233943
Fadrozole,ENSDARG00000029476,0.365959,0.213287,0.627914,0.630108099722116,-0.4365675678055
Fadrozole,ENSDARG00000007461,0.365989,0.213303,0.627968,0.365829719917408,-0.436531967368134
Fadrozole,ENSDARG00000087456,0.366029,0.213331,0.628027,0.949850368514505,-0.436484504657399
Fadrozole,ENSDARG00000091433,0.366242,0.213359,0.628674,0.555928812412214,-0.436231853037291
Fadrozole,ENSDARG00000101949,0.366466,0.213479,0.62909,0.731318858381638,-0.43596631214794
Fadrozole,ENSDARG00000109267,0.366877,0.213661,0.629964,0.246533317521807,-0.435479513880961
Fadrozole,ENSDARG00000063197,0.367303,0.213769,0.63111,0.704128902454145,-0.434975524477671
Fadrozole,ENSDARG00000052330,0.367991,0.213963,0.632901,0.528607668243945,-0.434162802788803
Fadrozole,ENSDARG00000078425,0.368054,0.214047,0.632869,0.119794687641353,-0.434088458007093
Fadrozole,ENSDARG00000018478,0.368223,0.214101,0.633288,0.127484882547205,-0.433889088017998
Fadrozole,ENSDARG00000090548,0.368364,0.214135,0.633675,0.425379999910382,-0.433722819749086
Fadrozole,ENSDARG00000095665,0.368814,0.214385,0.634484,0.297815919869599,-0.433192601698273
Fadrozole,ENSDARG00000036619,0.368888,0.21435,0.634841,0.495200195519175,-0.433105472229277
Fadrozole,ENSDARG00000055433,0.369157,0.214417,0.635567,0.323469847881003,-0.432788892018571
Fadrozole,ENSDARG00000008372,0.369545,0.21455,0.63651,0.376253978736599,-0.432332669416021
Fadrozole,ENSDARG00000105077,0.369777,0.214596,0.637172,0.661341380444322,-0.432060105301579
Fadrozole,ENSDARG00000098291,0.370146,0.214626,0.638357,0.224652724809605,-0.43162693947998
Fadrozole,ENSDARG00000036999,0.371496,0.215217,0.641256,0.713664822173369,-0.430045858046824
Fadrozole,ENSDARG00000069438,0.371942,0.215377,0.642319,0.789494439319861,-0.429524777977832
Fadrozole,ENSDARG00000069171,0.372013,0.215416,0.642451,0.508395554696774,-0.429441883425584
Fadrozole,ENSDARG00000052215,0.372029,0.21532,0.64279,0.13550277310341,-0.429423205147445
Fadrozole,ENSDARG00000060095,0.372136,0.215404,0.642908,0.866788345615061,-0.429298314807577
Fadrozole,ENSDARG00000024537,0.372197,0.215425,0.643059,0.315355576866275,-0.429227131712228
Fadrozole,ENSDARG00000063180,0.37272,0.215664,0.644149,0.119378954339481,-0.428617302559835
Fadrozole,ENSDARG00000002666,0.372958,0.215698,0.644872,0.284118850030507,-0.428340072736231
Fadrozole,ENSDARG00000062821,0.37385,0.216061,0.646871,0.38562070712933,-0.427302615017302
Fadrozole,ENSDARG00000005897,0.375861,0.216705,0.651907,0.406346340397878,-0.424972735109533
Fadrozole,ENSDARG00000087319,0.376767,0.216938,0.654349,0.191709994132485,-0.423927142889571
Fadrozole,ENSDARG00000021739,0.376885,0.217019,0.654516,0.893495955692451,-0.423791147100312
Fadrozole,ENSDARG00000008238,0.377033,0.217297,0.65419,0.398083649398669,-0.423620636291053
Fadrozole,ENSDARG00000104005,0.377071,0.217121,0.654856,0.583689904617155,-0.423576867287504
Fadrozole,ENSDARG00000008305,0.37741,0.217119,0.656038,0.384010546272277,-0.423186596785602
Fadrozole,ENSDARG00000013252,0.37753,0.217284,0.655957,0.122786331590345,-0.423048531937356
Fadrozole,ENSDARG00000058944,0.377973,0.21744,0.657024,0.44080539800255,-0.422539222305143
Fadrozole,ENSDARG00000105411,0.37924,0.217901,0.660037,0.108253796935484,-0.421085862095819
Fadrozole,ENSDARG00000102456,0.37978,0.218078,0.661384,0.103083573711009,-0.420467909842136
Fadrozole,ENSDARG00000055226,0.380053,0.218181,0.662021,0.268679697808032,-0.420155834955519
Fadrozole,ENSDARG00000060526,0.380825,0.218433,0.663947,0.513479450942381,-0.419274549243279
Fadrozole,ENSDARG00000041086,0.380955,0.218389,0.664534,0.891977177933099,-0.419126321977676
Fadrozole,ENSDARG00000036965,0.381174,0.218531,0.664867,0.634757233660535,-0.418876730388445
Fadrozole,ENSDARG00000074258,0.381316,0.218608,0.665129,0.545145218859143,-0.41871497136959
Fadrozole,ENSDARG00000044417,0.381749,0.218841,0.665928,0.34856229873527,-0.41822209191411
Fadrozole,ENSDARG00000040302,0.382167,0.218876,0.667279,0.536532492319472,-0.417746816853624
Fadrozole,ENSDARG00000040815,0.382724,0.219094,0.668561,0.311265371653834,-0.417114303020465
Fadrozole,ENSDARG00000067796,0.383354,0.219306,0.670116,0.397115424812822,-0.416400000859907
Fadrozole,ENSDARG00000077762,0.383391,0.219203,0.670559,0.711075906265344,-0.416358086283762
Fadrozole,ENSDARG00000073952,0.383607,0.219351,0.670862,0.181305633330047,-0.416113476491896
Fadrozole,ENSDARG00000113393,0.384033,0.219499,0.671897,0.508433636463263,-0.415631455054026
Fadrozole,ENSDARG00000021209,0.38405,0.219626,0.671571,0.410467157900062,-0.415612230553045
Fadrozole,ENSDARG00000061304,0.384484,0.21967,0.672952,0.645997498829279,-0.415121728310641
Fadrozole,ENSDARG00000111633,0.384961,0.219753,0.674369,0.508928896688277,-0.414583266186888
Fadrozole,ENSDARG00000103190,0.385206,0.219879,0.674841,0.410820156110767,-0.414306956888631
Fadrozole,ENSDARG00000094332,0.386953,0.220404,0.679355,0.512904162162174,-0.412341781958423
Fadrozole,ENSDARG00000114258,0.38737,0.220521,0.680459,0.379754759093335,-0.411874016396865
Fadrozole,ENSDARG00000017773,0.387578,0.220668,0.680734,0.238071649709111,-0.41164088267846
Fadrozole,ENSDARG00000104501,0.387741,0.220759,0.681031,0.216666478576381,-0.411458273967483
Fadrozole,ENSDARG00000008818,0.388319,0.220884,0.682671,0.446104902900273,-0.410811359406869
Fadrozole,ENSDARG00000100538,0.38874,0.221028,0.683707,0.309501751664984,-0.41034076967103
Fadrozole,ENSDARG00000006094,0.389109,0.221186,0.684517,0.225556643378195,-0.409928723950476
Fadrozole,ENSDARG00000105398,0.39038,0.221669,0.687497,0.874332372805878,-0.408512440267981
Fadrozole,ENSDARG00000031616,0.390506,0.221643,0.688021,0.143886205201864,-0.408372288939375
Fadrozole,ENSDARG00000086654,0.391361,0.222245,0.689165,0.324673914810032,-0.407422454939375
Fadrozole,ENSDARG00000079873,0.391472,0.222002,0.690312,0.808558908883846,-0.407299295369418
Fadrozole,ENSDARG00000100426,0.392016,0.222215,0.691567,0.158130354608295,-0.406696207035911
Fadrozole,ENSDARG00000037390,0.392097,0.222156,0.692037,0.609163655875652,-0.406606480547103
Fadrozole,ENSDARG00000037176,0.392347,0.222214,0.692738,0.418194035624648,-0.40632966378478
Fadrozole,ENSDARG00000021996,0.393057,0.222504,0.69434,0.833238784340711,-0.405544464916055
Fadrozole,ENSDARG00000041645,0.393155,0.222502,0.694695,0.138878057511416,-0.405436196765869
Fadrozole,ENSDARG00000104283,0.394156,0.222832,0.697201,0.938210686445531,-0.404331858046782
Fadrozole,ENSDARG00000097637,0.394222,0.222828,0.697451,0.107434591891543,-0.404259143090574
Fadrozole,ENSDARG00000046024,0.394647,0.22292,0.698665,0.565215342069422,-0.403791194235526
Fadrozole,ENSDARG00000045414,0.394765,0.151086,1.03147,0.912152161618538,-0.403661358992976
Fadrozole,ENSDARG00000077852,0.396053,0.223427,0.702054,0.600678968862168,-0.402246692692269
Fadrozole,ENSDARG00000103322,0.396254,0.223438,0.702736,0.124838209396866,-0.402026340751076
Fadrozole,ENSDARG00000076308,0.396931,0.223726,0.704229,0.439717716512654,-0.401284981709628
Fadrozole,ENSDARG00000068814,0.397815,0.223881,0.70688,0.133411284821356,-0.40031884540864
Fadrozole,ENSDARG00000113737,0.397984,0.224,0.707104,0.389993750354033,-0.400134387351907
Fadrozole,ENSDARG00000036337,0.398355,0.224253,0.707622,0.223134927539409,-0.399729727365537
Fadrozole,ENSDARG00000101671,0.398696,0.224015,0.709592,0.513556192920442,-0.399358121464874
Fadrozole,ENSDARG00000087709,0.398948,0.224354,0.709413,0.227945388871231,-0.399083707783881
Fadrozole,ENSDARG00000061031,0.400714,0.224908,0.713943,0.566574368021091,-0.397165484079572
Fadrozole,ENSDARG00000092605,0.401714,0.225125,0.71682,0.49058906943827,-0.396083032553125
Fadrozole,ENSDARG00000077618,0.402072,0.225317,0.717487,0.141403772082863,-0.395696169794126
Fadrozole,ENSDARG00000018743,0.402168,0.225377,0.717637,0.520886140909322,-0.395592488628154
Fadrozole,ENSDARG00000104042,0.402783,0.225522,0.719371,0.258072056220131,-0.394928867716223
Fadrozole,ENSDARG00000008275,0.403032,0.225603,0.720002,0.131680442060485,-0.394660470306307
Fadrozole,ENSDARG00000078267,0.403364,0.225626,0.721118,0.278283519564597,-0.394302864921016
Fadrozole,ENSDARG00000076121,0.404055,0.226042,0.722259,0.262199343916002,-0.393559514664803
Fadrozole,ENSDARG00000060549,0.404073,0.226038,0.722334,0.313774859572582,-0.393540167975477
Fadrozole,ENSDARG00000039406,0.404649,0.226165,0.723989,0.110776399727742,-0.392921528532318
Fadrozole,ENSDARG00000087659,0.405382,0.22637,0.725956,0.28163763521017,-0.392135539003212
Fadrozole,ENSDARG00000027423,0.405441,0.226387,0.726112,0.462171965232025,-0.392072335629658
Fadrozole,ENSDARG00000098801,0.405465,0.226427,0.726071,0.589091206890138,-0.392046628414349
Fadrozole,ENSDARG00000086746,0.406224,0.226618,0.728176,0.515169774615016,-0.391234421749384
Fadrozole,ENSDARG00000079849,0.406912,0.226851,0.729895,0.270522684989822,-0.390499502437359
Fadrozole,ENSDARG00000077928,0.406973,0.226881,0.730017,0.136430498324699,-0.390434402420905
Fadrozole,ENSDARG00000014313,0.407212,0.226927,0.730728,0.272915453142105,-0.390179432397738
Fadrozole,ENSDARG00000001881,0.40727,0.226837,0.731225,0.874097381543589,-0.390117579391796
Fadrozole,ENSDARG00000095793,0.409333,0.227641,0.736044,0.348506501930243,-0.387923241574659
Fadrozole,ENSDARG00000041502,0.409644,0.227649,0.737136,0.498755503214092,-0.38759340181026
Fadrozole,ENSDARG00000077410,0.411144,0.22812,0.741011,0.201833079239494,-0.386006043203446
Fadrozole,ENSDARG00000098992,0.411456,0.228195,0.741891,0.492407217312516,-0.385676600254622
Fadrozole,ENSDARG00000098618,0.414354,0.229141,0.749273,0.161164783271619,-0.382628464302983
Fadrozole,ENSDARG00000012824,0.415085,0.229256,0.751542,0.24600161793586,-0.381862960514358
Fadrozole,ENSDARG00000059244,0.41553,0.229434,0.752571,0.641434016535484,-0.381397616009534
Fadrozole,ENSDARG00000062849,0.41557,0.229407,0.752804,0.567853101613448,-0.3813558117037
Fadrozole,ENSDARG00000056793,0.415662,0.229471,0.752924,0.531515169822984,-0.381259677068608
Fadrozole,ENSDARG00000102808,0.416043,0.22959,0.753918,0.52240036006166,-0.380861780677028
Fadrozole,ENSDARG00000079204,0.41637,0.229702,0.754737,0.430093680853144,-0.380520569516492
Fadrozole,ENSDARG00000040816,0.417227,0.229866,0.757302,0.493671853734837,-0.379627594848593
Fadrozole,ENSDARG00000062108,0.417306,0.229956,0.757292,0.87400337066814,-0.379545370984053
Fadrozole,ENSDARG00000056690,0.418822,0.230415,0.761287,0.182883142400488,-0.377970513651129
Fadrozole,ENSDARG00000061723,0.419099,0.230525,0.761929,0.267552904535989,-0.377683375422419
Fadrozole,ENSDARG00000043932,0.421251,0.231129,0.767763,0.696651990068903,-0.3754590551557
Fadrozole,ENSDARG00000027109,0.421274,0.231133,0.767834,0.332623774607016,-0.375435343638329
Fadrozole,ENSDARG00000109568,0.421752,0.231169,0.769457,0.171153898007695,-0.374942849255958
Fadrozole,ENSDARG00000098764,0.422819,0.231539,0.772122,0.108036646163486,-0.373845505258286
Fadrozole,ENSDARG00000099307,0.423008,0.231656,0.772421,0.655857820094432,-0.373651419095404
Fadrozole,ENSDARG00000039346,0.423294,0.231714,0.773269,0.222873552245845,-0.373357887409191
Fadrozole,ENSDARG00000023659,0.423855,0.231911,0.774664,0.354294514614614,-0.372782689327242
Fadrozole,ENSDARG00000061368,0.423879,0.231919,0.774727,0.158022017314287,-0.372758098907208
Fadrozole,ENSDARG00000069425,0.423999,0.231923,0.775148,0.499243543206081,-0.372635167687914
Fadrozole,ENSDARG00000061992,0.424498,0.232049,0.776554,0.720555500591232,-0.372124351570818
Fadrozole,ENSDARG00000117673,0.424877,0.232009,0.778075,0.307872058526962,-0.371736778073681
Fadrozole,ENSDARG00000100406,0.426744,0.232724,0.782516,0.122180242206173,-0.369832576329713
Fadrozole,ENSDARG00000003909,0.426767,0.232701,0.782678,0.510990052069887,-0.36980917001606
Fadrozole,ENSDARG00000062780,0.427741,0.232786,0.785971,0.176814602295883,-0.368819119581035
Fadrozole,ENSDARG00000074524,0.428562,0.233237,0.787465,0.325119894984225,-0.367986339878297
Fadrozole,ENSDARG00000110729,0.429081,0.233293,0.789182,0.455983850203632,-0.367460715898106
Fadrozole,ENSDARG00000061560,0.429881,0.233584,0.791141,0.247805455666022,-0.366651749527112
Fadrozole,ENSDARG00000061363,0.430076,0.233628,0.791711,0.745053084845122,-0.366454792178262
Fadrozole,ENSDARG00000013685,0.430879,0.234085,0.793116,0.293953068103191,-0.365644671858173
Fadrozole,ENSDARG00000087954,0.430936,0.233904,0.793942,0.654547306568181,-0.365587223831613
Fadrozole,ENSDARG00000042737,0.431533,0.233999,0.795821,0.379754759093333,-0.364985987504034
Fadrozole,ENSDARG00000063555,0.432118,0.234227,0.797202,0.530138532204161,-0.364397642649992
Fadrozole,ENSDARG00000076076,0.432923,0.234345,0.79977,0.647298355019266,-0.363589340710888
Fadrozole,ENSDARG00000075616,0.433618,0.234709,0.801099,0.821758236017278,-0.362892698013905
Fadrozole,ENSDARG00000054786,0.433866,0.234749,0.801875,0.318125931607369,-0.362644382115408
Fadrozole,ENSDARG00000004721,0.43473,0.234904,0.804542,0.103571638249821,-0.361780388829412
Fadrozole,ENSDARG00000101495,0.435512,0.235103,0.806755,0.210566365514461,-0.360999874038675
Fadrozole,ENSDARG00000102180,0.435744,0.235242,0.807136,0.386961801718343,-0.360768584217582
Fadrozole,ENSDARG00000042940,0.438379,0.235963,0.814434,0.10806494652284,-0.358150258361648
Fadrozole,ENSDARG00000033498,0.438885,0.236082,0.815903,0.3327041295235,-0.357649262008867
Fadrozole,ENSDARG00000029381,0.441469,0.236834,0.822916,0.1297236538626,-0.355099787220318
Fadrozole,ENSDARG00000073716,0.442565,0.237096,0.826096,0.1997830122989,-0.354022934981523
Fadrozole,ENSDARG00000077215,0.442991,0.237212,0.827282,0.308523018343923,-0.353605097005016
Fadrozole,ENSDARG00000000943,0.443564,0.237368,0.828879,0.769548114689815,-0.353043708771276
Fadrozole,ENSDARG00000052654,0.444512,0.237604,0.831596,0.170120697736939,-0.352116510366575
Fadrozole,ENSDARG00000018997,0.44538,0.237876,0.833896,0.447067728677879,-0.351269289063672
Fadrozole,ENSDARG00000003449,0.44597,0.238071,0.835422,0.308497958823905,-0.350694354903702
Fadrozole,ENSDARG00000057927,0.446805,0.238404,0.837379,0.573154234102145,-0.34988197552899
Fadrozole,ENSDARG00000078226,0.447751,0.2385,0.840589,0.106742469108259,-0.348963435531422
Fadrozole,ENSDARG00000099746,0.44787,0.238524,0.840955,0.519452610535106,-0.348848027242312
Fadrozole,ENSDARG00000037968,0.448741,0.238776,0.843337,0.277439241274302,-0.348004248585286
Fadrozole,ENSDARG00000016977,0.448944,0.238891,0.843695,0.420840047192008,-0.347807828278989
Fadrozole,ENSDARG00000117493,0.449165,0.238758,0.844994,0.525790060788796,-0.347594092346184
Fadrozole,ENSDARG00000090398,0.449227,0.238852,0.844895,0.405678799085071,-0.347534149118905
Fadrozole,ENSDARG00000020054,0.450784,0.239332,0.849055,0.47330641672222,-0.346031507078076
Fadrozole,ENSDARG00000036028,0.450966,0.239351,0.849674,0.822048039785596,-0.345856199960184
Fadrozole,ENSDARG00000034173,0.452225,0.239551,0.853709,0.219887963725407,-0.344645432565775
Fadrozole,ENSDARG00000071524,0.452352,0.239736,0.853533,0.637467502392396,-0.344523485181386
Fadrozole,ENSDARG00000087299,0.453252,0.239998,0.855997,0.284072292458718,-0.343660270879343
Fadrozole,ENSDARG00000030106,0.453529,0.240021,0.856963,0.433808170409261,-0.343394937628582
Fadrozole,ENSDARG00000059361,0.454063,0.240116,0.858641,0.139177909086577,-0.342883885790096
Fadrozole,ENSDARG00000114226,0.454935,0.240408,0.860894,0.354832538542627,-0.342050649843729
Fadrozole,ENSDARG00000005172,0.455293,0.240477,0.862003,0.521778744685304,-0.341709026794255
Fadrozole,ENSDARG00000021242,0.456009,0.240657,0.864069,0.109776007849417,-0.341026585818536
Fadrozole,ENSDARG00000053950,0.456456,0.240827,0.865153,0.115728999646844,-0.340601079856246
Fadrozole,ENSDARG00000027500,0.457108,0.240948,0.867193,0.479098211004106,-0.339981177911168
Fadrozole,ENSDARG00000095268,0.45818,0.24119,0.870388,0.13651299188727,-0.33896387210692
Fadrozole,ENSDARG00000069293,0.458851,0.241407,0.872156,0.109776007849417,-0.338328317476021
Fadrozole,ENSDARG00000039666,0.459691,0.241637,0.874518,0.228021602010063,-0.337533998944055
Fadrozole,ENSDARG00000004472,0.460667,0.241824,0.877554,0.249932101854301,-0.336612897430886
Fadrozole,ENSDARG00000031845,0.460987,0.241982,0.878203,0.125674606503589,-0.33631132169901
Fadrozole,ENSDARG00000078261,0.461248,0.242144,0.878609,0.299154215136162,-0.336065503956671
Fadrozole,ENSDARG00000054332,0.461311,0.241938,0.879594,0.195294604232402,-0.336006189479434
Fadrozole,ENSDARG00000078683,0.461675,0.242041,0.880609,0.231649504662479,-0.33566364213937
Fadrozole,ENSDARG00000013379,0.462752,0.242359,0.883563,0.71493714487325,-0.334651695563526
Fadrozole,ENSDARG00000019304,0.46358,0.242574,0.885944,0.276529106988266,-0.333875308853827
Fadrozole,ENSDARG00000013828,0.464713,0.242849,0.889268,0.663387053183528,-0.332815178286582
Fadrozole,ENSDARG00000042877,0.464755,0.242874,0.889339,0.149964422005862,-0.332775929236045
Fadrozole,ENSDARG00000052721,0.46484,0.242859,0.889719,0.112019619305773,-0.332696507485574
Fadrozole,ENSDARG00000105800,0.465438,0.242994,0.891512,0.239822230448902,-0.332138162268445
Fadrozole,ENSDARG00000030781,0.466818,0.243327,0.895581,0.717767771669691,-0.330852406375684
Fadrozole,ENSDARG00000102406,0.466874,0.243299,0.895899,0.285963369246481,-0.33080031105728
Fadrozole,ENSDARG00000104188,0.46739,0.243587,0.89682,0.384253222271065,-0.330320583752261
Fadrozole,ENSDARG00000087782,0.467839,0.243382,0.899297,0.122839633771047,-0.329903577356273
Fadrozole,ENSDARG00000059850,0.469919,0.244454,0.903334,0.427997116433167,-0.32797699501038
Fadrozole,ENSDARG00000016789,0.470618,0.244359,0.906375,0.363248339380089,-0.327331466129025
Fadrozole,ENSDARG00000095497,0.471819,0.244542,0.910326,0.344509511847804,-0.326224574198602
Fadrozole,ENSDARG00000041595,0.472682,0.24478,0.912773,0.140868451854989,-0.325430935563632
Fadrozole,ENSDARG00000030758,0.472921,0.244837,0.913483,0.452601916955505,-0.325211400762272
Fadrozole,ENSDARG00000099841,0.473116,0.244983,0.913691,0.19023861235674,-0.325032364582565
Fadrozole,ENSDARG00000053101,0.475014,0.245378,0.919555,0.110960102855864,-0.323293590305351
Fadrozole,ENSDARG00000079372,0.475075,0.245327,0.91998,0.397614905389795,-0.323237822975275
Fadrozole,ENSDARG00000101188,0.477114,0.245822,0.926027,0.403998139437721,-0.321377839711162
Fadrozole,ENSDARG00000088571,0.479742,0.246452,0.933864,0.461359491376211,-0.31899225866612
Fadrozole,ENSDARG00000099720,0.480365,0.246601,0.935724,0.361805027497534,-0.318428643360326
Fadrozole,ENSDARG00000056833,0.480708,0.246659,0.936841,0.650039500822313,-0.318118650230528
Fadrozole,ENSDARG00000062148,0.480768,0.246671,0.937028,0.290158844414929,-0.318064446758058
Fadrozole,ENSDARG00000043510,0.483063,0.247218,0.943903,0.238528053951622,-0.315996225836208
Fadrozole,ENSDARG00000034187,0.48386,0.247396,0.94634,0.527236603311415,-0.315280278898415
Fadrozole,ENSDARG00000043226,0.484835,0.247623,0.949287,0.308272504540128,-0.314406036205215
Fadrozole,ENSDARG00000079679,0.485541,0.247776,0.951462,0.32609242421612,-0.31377409156041
Fadrozole,ENSDARG00000078186,0.48853,0.248449,0.960606,0.282053666978163,-0.311108761659831
Fadrozole,ENSDARG00000055740,0.491019,0.249002,0.968263,0.14124540900307,-0.308901702509402
Fadrozole,ENSDARG00000039272,0.491427,0.249125,0.969393,0.128260350587544,-0.308540986177302
Fadrozole,ENSDARG00000075277,0.49199,0.249232,0.971201,0.469822165910278,-0.308043724445963
Fadrozole,ENSDARG00000102533,0.495129,0.249897,0.981016,0.509844185612792,-0.305281636037465
Fadrozole,ENSDARG00000037498,0.49527,0.249952,0.981357,0.447412003068613,-0.305157977749519
Fadrozole,ENSDARG00000008593,0.495501,0.249958,0.982252,0.219188694979904,-0.304955464702331
Fadrozole,ENSDARG00000040048,0.495813,0.250083,0.982996,0.419825740681169,-0.304682090407551
Fadrozole,ENSDARG00000058232,0.498265,0.250599,0.990697,0.45260191695551,-0.302539618228737
Fadrozole,ENSDARG00000076697,0.499699,0.250875,0.995316,0.349819782708508,-0.301291519668713
Fadrozole,ENSDARG00000092792,0.499809,0.250988,0.995301,0.192832722112046,-0.301195927851134
Fadrozole,ENSDARG00000023591,0.499921,0.25099,0.995741,0.238448621739017,-0.301098619613557
Fadrozole,ENSDARG00000111102,0.501998,0.251399,1.0024,0.406346340397878,-0.299298013115327
Fadrozole,ENSDARG00000074074,0.502183,0.251494,1.00276,0.173223231879697,-0.299137993198478
Fadrozole,ENSDARG00000075813,0.50701,0.252468,1.01819,0.289755781193384,-0.294983474785027
Fadrozole,ENSDARG00000039082,0.507588,0.252565,1.02012,0.131521051838337,-0.294488653707723
Fadrozole,ENSDARG00000061664,0.508241,0.252713,1.02214,0.440397260634782,-0.293930303166942
Fadrozole,ENSDARG00000102774,0.508331,0.252705,1.02254,0.273027731123224,-0.293853404524301
Fadrozole,ENSDARG00000073962,0.50851,0.252759,1.02304,0.750079759561692,-0.293700502127439
Fadrozole,ENSDARG00000023214,0.50915,0.25276,1.02561,0.207279468957486,-0.293154251896396
Fadrozole,ENSDARG00000102914,0.509516,0.252993,1.02614,0.231417593329715,-0.292842173575894
Fadrozole,ENSDARG00000034504,0.509578,0.253001,1.02636,0.187359164131259,-0.292789330054273
Fadrozole,ENSDARG00000079979,0.510478,0.253174,1.02928,0.492295752280422,-0.292022969903188
Fadrozole,ENSDARG00000063574,0.511148,0.253285,1.03154,0.794573983070003,-0.29145333415666
Fadrozole,ENSDARG00000004771,0.512344,0.253573,1.03519,0.102912371996119,-0.290438345398998
Fadrozole,ENSDARG00000042409,0.513358,0.253665,1.03892,0.342690952037666,-0.28957966568869
Fadrozole,ENSDARG00000099547,0.514049,0.253889,1.0408,0.467427420014658,-0.288995481363989
Fadrozole,ENSDARG00000053460,0.514449,0.253975,1.04206,0.28363033754185,-0.288657672634132
Fadrozole,ENSDARG00000002933,0.51521,0.254172,1.04434,0.322738867313264,-0.288015716101134
Fadrozole,ENSDARG00000101530,0.515639,0.254305,1.04553,0.712817117016514,-0.287654242512873
Fadrozole,ENSDARG00000055999,0.518273,0.254738,1.05444,0.441281947873855,-0.285441415618204
Fadrozole,ENSDARG00000071719,0.519814,0.254959,1.0598,0.240081836426535,-0.284152027949918
Fadrozole,ENSDARG00000110510,0.521039,0.255339,1.06322,0.354464340448067,-0.28312976834944
Fadrozole,ENSDARG00000010010,0.522728,0.255617,1.06896,0.397209037093737,-0.281724236233214
Fadrozole,ENSDARG00000091293,0.523565,0.255767,1.07176,0.34542194378439,-0.281029393471398
Fadrozole,ENSDARG00000069995,0.523854,0.255774,1.07291,0.211471134896313,-0.280789735591495
Fadrozole,ENSDARG00000103610,0.524039,0.255832,1.07343,0.285776094071619,-0.280636390774826
Fadrozole,ENSDARG00000034825,0.526782,0.256409,1.08225,0.210159506315912,-0.278369073182976
Fadrozole,ENSDARG00000004227,0.527505,0.25647,1.08497,0.433606716276785,-0.277773419514406
Fadrozole,ENSDARG00000090309,0.530383,0.257089,1.0942,0.239961986314331,-0.275410404521293
Fadrozole,ENSDARG00000021987,0.530503,0.257069,1.09478,0.113177516317788,-0.27531215581587
Fadrozole,ENSDARG00000044203,0.531208,0.257274,1.09681,0.339978826518608,-0.274735393109743
Fadrozole,ENSDARG00000068691,0.532227,0.257404,1.10047,0.498417844305591,-0.273903097365283
Fadrozole,ENSDARG00000074820,0.532776,0.257526,1.10222,0.144793430269313,-0.273455347092873
