	C10	C11	C12	C7	C8	C9	C4	C5	C6	C1	C2	C3	B10	B11	B12	B7	B8	B9
561460	175	9	32	353	237	129	141	56	168	228	166	98	37	125	226	310	64	135
561462	2	0	0	38	5	0	1	4	19	10	3	21	2	2	17	29	1	5
561469	28	12	1	93	36	11	29	7	25	24	20	2	0	1	29	92	0	21
561475	8	0	2	53	33	25	8	23	23	30	12	12	6	6	65	68	15	23
561476	49	0	0	92	68	25	24	7	16	27	18	19	7	2	98	94	6	17
561483	27	9	0	93	43	14	5	29	36	78	54	58	0	10	15	106	33	90
561486	7	0	0	17	14	0	11	7	21	19	1	0	0	11	1	13	5	21
561487	68	0	0	17	39	26	19	33	16	47	71	27	3	12	11	116	12	23
561489	82	0	11	160	167	22	47	49	62	153	92	50	11	51	87	203	61	85
561493	3	0	0	45	42	5	0	14	15	31	15	26	0	11	20	18	0	19
561494	4	0	0	0	6	0	13	0	18	1	18	9	7	11	16	20	2	0
561496	138	4	14	290	312	110	118	64	199	304	217	153	17	170	152	573	93	246
561497	2	0	0	30	6	0	2	0	7	17	1	14	0	3	3	18	5	15
561503	668	8	108	1694	1624	393	638	234	1288	1239	683	642	81	477	790	2127	338	1238
561505	9	0	0	2	4	0	17	0	2	11	10	2	3	8	3	16	6	0
561510	2	0	0	4	7	0	6	2	2	5	0	1	0	17	18	6	0	0
561518	50	0	0	44	39	12	30	2	31	53	51	33	0	47	38	123	27	97
561520	26	0	14	22	35	4	29	15	24	49	18	21	7	31	23	80	22	68
561525	28	0	2	83	38	16	26	27	11	25	25	15	6	10	53	52	13	69
561535	2	0	0	21	27	13	0	3	10	19	12	9	0	38	7	52	0	9
561536	63	8	5	286	216	47	32	27	67	127	159	65	4	94	73	273	33	59
561540	8	0	0	198	111	18	30	10	44	86	34	38	8	22	68	129	31	35
561541	10	0	0	13	39	2	0	2	9	18	18	5	0	2	23	48	0	4
561542	10	0	0	14	39	0	20	4	2	26	5	6	0	0	11	2	1	1
561547	24	0	0	41	76	4	7	15	13	14	7	18	2	19	11	18	8	19
561549	145	2	21	228	177	40	97	57	101	165	116	145	0	63	81	261	59	181
561563	27	10	2	57	24	3	50	2	11	47	4	39	0	31	11	75	28	37
561566	48	4	29	177	164	54	40	20	59	142	76	41	0	54	132	162	39	98
561567	574	4	59	771	523	235	233	162	270	585	389	315	39	249	423	744	274	530
561568	3	0	0	10	16	0	0	4	0	7	11	4	0	9	10	19	5	0
561583	317	0	18	772	387	115	264	64	345	291	385	136	61	123	383	603	219	151
561589	106	1	15	191	116	45	218	110	125	236	81	132	15	110	111	349	91	2716
561592	17	0	3	30	17	2	20	13	45	51	35	19	1	25	63	58	21	42
561595	22	0	2	20	66	27	8	0	68	23	38	15	11	0	15	36	12	38
561606	6	0	0	44	15	5	14	1	15	36	16	3	0	9	0	105	24	13
561607	5	0	5	7	11	0	40	0	12	17	6	5	0	6	20	19	1	19
561612	27	0	0	37	43	42	28	19	20	46	37	9	4	9	33	98	8	53
561613	10	2	3	60	16	22	33	8	40	44	50	33	3	34	28	97	23	37
561618	76	0	2	165	207	34	177	15	117	156	121	78	3	49	104	219	34	118
561623	52	0	12	124	87	38	35	9	16	95	80	34	2	52	79	98	24	87
561624	5	0	0	6	6	10	1	5	5	2	2	1	0	20	9	16	0	3
561626	22	0	0	43	28	0	3	1	39	69	17	16	0	6	10	42	4	69
561627	18	0	0	12	0	19	6	0	1	0	5	0	0	0	0	0	6	0
561635	7	0	2	34	57	3	0	35	27	37	5	1	0	11	19	57	8	14
561637	13	0	1	9	30	7	5	0	2	30	10	10	0	10	5	2	6	12
561639	17	0	7	115	61	4	76	3	340	56	15	105	2	24	13	188	21	36
561642	56	0	3	136	83	59	35	33	40	92	40	65	21	34	51	95	36	94
561643	59	0	0	133	193	30	130	24	8	204	68	65	0	87	63	207	34	61
561647	0	0	0	34	22	0	3	1	4	8	0	6	0	3	0	11	3	12
561649	28	0	2	40	78	0	30	7	29	30	9	1	0	5	16	44	4	26
561653	23	0	28	44	45	71	17	17	20	66	58	5	13	22	32	194	27	67
561654	194	7	15	493	268	117	82	76	88	273	146	172	10	125	124	276	81	152
561659	0	0	0	15	20	27	8	28	10	38	8	8	6	9	29	93	16	40
561664	12	0	0	34	113	15	3	12	31	34	14	25	0	5	20	57	31	16
561667	2	0	0	11	8	1	8	0	7	26	8	5	0	11	19	26	7	0
561669	187	5	15	193	190	47	116	29	64	161	69	51	37	80	62	279	43	150
561670	114	0	25	393	320	60	119	43	151	292	187	123	5	73	87	454	84	278
561671	50	67	39	239	387	322	35	29	214	320	31	145	239	188	153	423	171	209
561673	3	0	0	31	28	11	19	11	18	8	24	15	10	7	14	59	1	15
561675	46	0	5	161	119	38	70	25	120	141	77	72	0	61	76	193	41	62
561678	2	0	0	14	49	0	5	13	12	19	2	11	4	0	1	12	0	11
561679	346	11	92	786	614	187	463	231	504	1254	919	470	30	330	450	1447	295	1124
561680	1	0	0	13	4	0	0	0	10	0	0	16	0	0	0	7	0	0
561682	0	0	0	14	40	11	1	14	12	34	8	14	5	0	24	46	15	16
561683	5	0	0	1	12	0	0	0	15	4	17	6	0	0	0	8	0	11
561685	62	0	9	113	86	36	32	16	43	95	72	87	6	22	61	136	36	41
561686	0	0	0	12	5	25	70	13	9	35	3	5	0	2	5	8	0	36
561688	9	0	9	49	21	13	7	19	8	30	13	6	0	0	10	9	0	9
561694	48	0	15	80	64	18	5	19	42	85	64	25	2	7	16	65	19	106
561697	102	0	19	353	191	68	106	54	201	291	136	164	13	66	154	473	161	149
561701	12	0	21	57	64	2	12	0	6	6	6	14	2	4	25	29	0	12
561703	74	1	33	257	312	86	78	106	97	193	114	110	14	84	88	280	39	151
561717	16	0	0	20	54	2	11	4	7	21	90	8	2	8	8	21	6	38
561719	156	12	37	569	369	99	240	156	241	436	258	194	34	215	268	511	122	335
561722	4	0	0	9	7	22	7	16	8	14	16	8	0	8	18	19	1	8
561724	55	0	0	80	108	29	22	23	46	71	37	48	7	43	72	108	38	112
561732	13	0	5	25	0	4	13	3	1	27	9	4	0	3	0	24	7	17
561737	128	2	12	191	227	49	79	47	27	131	73	88	40	66	123	233	36	140
561738	20	0	0	38	38	17	11	9	0	7	16	0	0	33	28	47	15	2
561739	96	2	11	293	166	46	93	11	89	100	53	22	25	59	142	239	36	1040
561742	9	0	1	24	4	0	2	3	0	6	16	1	0	7	5	3	4	13
561747	0	0	1	37	34	5	8	5	18	34	10	18	6	19	45	40	15	22
561751	7	0	11	0	0	2	2	0	0	11	9	0	4	0	0	0	1	0
561754	183	0	37	497	423	127	130	65	145	301	186	155	16	152	228	479	57	265
561756	25	0	0	73	11	0	8	6	6	17	0	11	0	0	7	21	0	14
561765	0	0	0	1	15	0	0	0	4	0	0	1	0	0	21	13	0	3
561766	35	0	5	43	46	42	14	6	17	37	6	14	0	26	22	73	12	40
561769	74	1	10	269	202	59	113	55	77	238	124	108	32	50	106	305	44	188
561771	8	0	0	25	16	0	0	0	24	57	0	0	0	8	0	115	0	159
561772	59	0	3	101	339	60	14	23	71	115	152	92	0	68	36	218	30	95
561773	1	0	0	5	24	0	1	0	0	12	12	0	0	1	4	8	2	24
561775	87	0	16	63	146	79	33	57	92	130	179	32	27	81	73	135	0	188
561776	1	0	3	42	59	15	0	1	4	11	8	3	0	8	24	61	2	19
561782	5	0	0	31	7	0	0	0	0	6	2	7	0	1	0	18	17	6
561786	91	1	2	115	93	35	38	34	51	107	42	74	0	38	84	162	18	123
561787	1	0	2	29	10	5	4	7	58	29	3	20	49	42	11	62	5	44
561788	22	0	0	20	27	2	29	21	60	22	46	25	5	5	12	66	15	12
561797	34	0	0	52	21	49	8	8	43	103	27	19	65	137	1	41	91	19
561802	7	0	0	76	60	7	9	2	17	28	22	10	0	8	5	14	0	11
561804	70	3	5	84	113	33	29	14	21	88	42	19	14	46	23	141	16	82
561810	5	0	0	0	4	0	1	0	2	1	13	18	0	0	4	6	10	9
561815	21	0	0	6	21	2	5	0	5	4	2	15	0	0	6	2	3	7
561820	24	0	4	54	85	5	33	5	28	57	2	18	5	16	35	36	8	19
561829	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	7	10	26
561830	191	18	14	439	386	113	177	106	225	304	186	188	52	168	195	517	163	254
561831	0	0	0	11	4	0	9	0	14	4	1	2	0	0	0	1	1	7
561832	150	1	7	200	228	97	75	44	123	122	85	68	14	148	167	593	28	112
561834	3	0	0	24	1	7	0	3	0	6	0	0	0	0	9	27	0	0
561835	74	0	7	137	164	27	38	133	36	123	38	28	17	33	113	191	143	58
561837	21	0	27	85	13	5	0	0	0	10	0	58	0	0	0	94	0	0
561840	25	0	7	59	43	1	44	6	31	51	31	34	1	23	84	60	46	79
561841	14	0	0	85	26	35	6	4	9	55	27	16	6	9	59	114	14	23
561846	2	0	0	18	39	0	1	0	4	6	3	10	0	9	6	36	3	19
561851	8	0	0	1	9	11	9	9	0	13	10	6	0	0	9	3	0	13
561852	60	0	0	28	71	35	10	14	22	65	66	19	0	33	14	89	19	31
561863	66	0	18	278	420	96	52	117	96	170	150	89	23	65	126	238	36	207
561865	6	0	0	4	0	0	0	0	6	0	0	4	0	0	0	16	3	2
561866	0	0	0	7	8	2	0	0	1	4	1	10	0	5	0	0	1	1
561871	100	0	7	169	93	33	65	47	87	110	50	59	20	44	66	309	43	57
561879	14	0	0	102	112	8	55	14	27	21	60	49	2	8	41	69	21	31
561882	98	6	0	423	474	195	219	53	131	170	130	102	136	113	271	295	82	134
561887	89	2	0	77	80	38	24	5	14	55	93	54	10	70	43	114	12	88
561889	0	0	0	3	6	0	0	0	0	5	8	0	0	0	0	0	10	0
561891	18	1	13	78	43	32	24	26	54	63	35	20	7	26	38	79	8	58
561893	198	9	27	362	412	96	135	93	179	313	222	190	11	135	201	275	147	283
561894	216	0	37	350	637	77	180	145	179	470	316	242	27	181	140	612	162	276
561895	67	0	2	161	197	25	23	32	54	86	34	74	0	53	118	157	20	127
561896	18	0	0	64	44	14	24	13	14	36	56	32	9	17	26	132	14	63
561899	0	0	0	11	1	2	4	7	1	0	0	0	0	0	3	0	8	6
561900	16	0	0	17	13	0	10	0	18	17	0	3	16	3	3	15	4	2
561901	498	11	31	1029	1166	390	398	271	472	697	803	470	157	550	967	2311	449	1063
561905	19	0	0	35	32	6	79	2	55	92	83	40	0	45	35	108	0	39
561906	43	0	11	99	106	15	8	21	35	59	82	39	0	47	61	98	9	41
561913	2	0	4	9	4	0	0	2	7	5	9	4	0	7	4	16	2	1
561914	2	0	0	29	13	3	13	2	0	29	14	16	0	10	36	22	2	9
561921	41	1	16	177	193	33	82	13	50	103	61	57	2	41	96	226	36	101
561924	95	0	4	103	88	25	27	7	46	100	77	55	1	30	36	85	32	35
561925	9	0	0	9	70	5	0	2	22	9	43	12	0	10	0	28	22	15
561929	69	7	51	238	342	100	143	65	117	210	101	123	0	66	153	492	53	179
561933	13	0	0	24	31	0	0	10	9	23	6	3	0	4	7	25	4	0
561935	14	0	0	21	23	0	0	0	6	13	8	21	0	13	1	41	5	4
561938	14	0	0	52	43	15	23	22	18	28	27	0	0	0	28	89	4	29
561939	46	0	2	85	44	8	45	18	47	77	56	34	2	25	102	122	12	49
561940	119	0	24	248	406	210	101	81	85	256	136	188	3	102	128	364	60	162
561941	72	0	12	155	88	44	89	18	37	81	76	72	5	53	65	156	64	70
561943	140	0	9	300	242	33	48	46	81	135	101	91	36	112	148	329	31	203
561946	0	0	0	0	5	0	6	4	1	10	4	4	0	0	0	0	1	1
561952	12	0	0	31	37	11	10	0	13	55	13	29	6	26	12	65	4	18
561959	32	0	10	128	117	37	27	23	48	90	53	58	19	32	53	107	40	90
561960	0	0	0	17	2	0	0	0	3	12	5	1	0	15	4	29	6	4
561961	28	0	0	120	369	171	0	78	55	70	18	152	0	14	0	194	0	52
561964	16	0	0	13	16	2	13	6	19	19	29	13	0	2	23	29	36	9
561967	103	0	9	197	103	48	126	36	138	241	82	91	31	103	112	201	27	215
561969	43	0	0	45	38	9	2	12	6	23	25	5	12	3	38	28	6	6
561970	23	2	11	115	165	28	112	10	21	52	91	73	13	35	58	77	33	125
561971	44	0	27	32	84	0	51	30	76	16	0	3	12	0	10	65	0	31
561978	25	0	11	11	7	4	4	8	7	29	16	6	0	5	18	34	16	16
561983	18	0	2	112	93	25	37	16	68	79	22	30	0	38	72	221	39	75
561994	45	0	0	65	60	4	25	8	32	43	64	5	18	44	9	109	53	70
561995	23	0	0	36	43	7	14	5	1	23	7	14	2	27	4	41	14	14
562002	161	0	62	296	415	137	125	74	125	312	165	122	13	63	130	422	108	257
562008	6	0	0	25	15	7	25	1	9	27	16	0	4	27	19	4	2	10
562009	39	0	0	144	126	12	98	47	56	70	6	5	12	10	115	156	69	195
562011	4	0	0	31	13	5	21	11	20	10	20	18	1	0	11	63	17	19
562014	0	0	8	38	19	0	0	0	2	8	0	10	0	0	0	4	0	6
562018	104	2	19	390	350	99	151	101	94	243	103	100	5	101	249	350	81	237
562019	78	4	4	209	98	43	93	68	63	209	74	111	22	91	98	215	66	187
562022	0	0	1	38	6	0	24	0	5	0	8	8	0	0	2	22	0	5
562028	95	0	20	248	156	41	56	160	200	254	99	104	5	123	197	322	51	159
562031	156	0	5	393	235	45	127	65	134	259	228	101	7	77	158	250	77	193
562032	92	17	18	209	233	87	94	46	90	133	69	80	11	78	100	326	57	183
562035	8	0	5	1	67	4	3	7	28	33	4	0	0	4	22	2	0	42
562037	234	1	21	443	410	120	203	100	161	341	235	184	59	190	282	436	181	300
562040	0	0	0	19	6	0	17	4	0	0	3	0	0	9	0	11	0	0
562045	133	0	28	251	285	126	72	81	137	202	137	157	38	120	139	317	67	232
562048	308	0	98	900	746	157	207	149	316	749	326	303	76	211	301	943	210	595
562049	80	0	20	85	108	21	51	11	68	125	39	85	0	19	37	108	40	100
562050	1	0	0	21	37	1	25	5	31	62	9	28	7	16	38	128	22	30
562051	0	0	0	9	3	9	15	1	6	32	15	17	0	3	4	36	1	10
562052	24	4	5	47	21	22	15	2	11	25	25	18	0	6	18	72	12	9
562056	0	0	0	1	10	0	1	0	1	4	4	17	0	0	1	1	5	0
562059	433	11	69	1048	1060	397	263	156	339	620	505	343	41	327	442	946	289	573
562062	193	0	50	431	485	129	121	146	156	439	326	210	18	123	270	434	83	405
562064	341	2	27	795	746	347	357	147	367	757	593	409	58	386	461	1023	282	586
562066	81	0	0	111	91	25	14	16	26	70	23	44	0	5	116	175	28	68
562071	133	8	16	132	219	32	55	202	53	44	93	69	3	25	205	142	54	107
562072	56	6	52	134	174	51	130	38	100	111	103	75	8	64	107	166	21	139
562075	19	0	0	55	86	14	15	10	68	53	18	37	3	19	17	160	26	66
562076	22	0	1	22	34	18	82	15	16	86	15	3	0	19	77	20	8	1
562077	144	2	25	267	307	1017	123	91	161	257	157	824	35	128	238	439	83	1861
562078	10	0	0	27	51	16	2	24	26	42	15	16	0	24	5	51	21	26
562079	61	0	9	87	68	13	45	14	25	54	51	42	10	29	35	92	2	27
562087	83	0	4	103	118	18	62	61	113	268	130	135	1	88	72	158	57	158
562092	0	0	0	0	8	2	17	0	2	34	4	8	0	7	7	36	12	21
562093	71	2	9	119	178	34	41	27	50	46	60	32	7	29	43	226	41	52
562098	17	0	0	44	20	12	2	0	5	16	24	5	0	18	0	27	2	13
562103	12	0	15	5	20	0	3	9	3	4	5	11	0	1	0	27	0	0
562105	4	0	0	0	3	14	0	0	17	3	3	0	0	11	0	0	8	0
562111	9	0	0	0	1	0	0	1	4	0	1	2	9	7	0	8	0	3
562114	24	7	1	53	42	24	13	13	30	37	27	20	8	38	21	63	26	33
562116	11	0	3	39	27	21	51	43	9	45	35	40	1	40	12	35	21	17
562120	0	0	0	5	0	7	0	0	2	4	0	0	0	0	8	24	0	17
562123	19	0	2	25	81	0	6	0	19	13	0	5	0	5	36	53	6	19
562128	14	0	0	1	14	6	34	0	0	13	13	1	1	1	0	2	2	23
562131	113	0	3	265	211	43	91	28	119	215	93	130	6	80	133	232	77	219
562137	0	0	1	37	18	0	0	0	15	16	4	10	0	7	3	25	0	1
562138	113	0	2	112	230	61	52	27	77	135	92	61	6	40	94	173	41	114
562139	44	0	0	46	26	0	42	3	34	63	58	0	1	0	37	0	0	38
562140	115	0	4	167	266	77	78	41	91	215	165	139	6	117	130	453	58	257
562149	71	0	9	227	229	38	137	77	140	281	123	101	5	159	136	335	69	229
562152	59	0	0	278	306	79	27	34	48	70	177	42	3	35	113	203	38	215
562155	6	0	7	28	13	0	12	29	9	18	0	8	0	2	7	9	5	11
562156	1	0	2	13	48	21	24	13	4	25	11	1	0	8	40	40	2	20
562163	21	0	5	53	23	0	15	0	7	53	1	29	23	6	42	35	12	20
562166	37	17	6	274	258	268	79	37	84	209	63	133	19	82	261	433	80	311
562169	86	0	11	96	131	35	45	9	29	89	41	62	27	45	36	54	23	76
562170	23	0	9	106	123	24	40	44	57	85	41	43	18	44	121	145	22	134
562171	139	0	0	204	87	115	53	23	63	61	21	18	5	34	77	71	32	93
562176	96	0	9	81	105	34	23	28	43	54	12	27	7	10	48	39	20	48
562183	23	0	24	14	36	11	6	7	14	32	21	32	0	5	3	41	24	38
562188	188	8	153	410	531	69	181	107	271	387	924	361	261	107	336	295	308	319
562190	2092	17	366	3301	7376	1068	957	981	2511	4168	1623	1368	113	989	1652	4273	1033	3291
562194	21	0	0	62	11	4	24	2	26	49	2	13	0	4	28	55	16	4
562195	117	0	17	278	341	94	101	55	97	233	183	112	7	98	158	353	73	276
562197	120	0	0	69	15	7	22	6	51	43	10	26	0	10	31	245	20	13
562199	135	5	9	340	343	101	91	42	116	279	122	141	8	130	65	372	66	176
562207	89	0	31	171	130	40	50	68	75	140	72	57	2	34	97	143	53	140
562208	75	3	18	233	164	44	88	65	88	102	91	82	13	64	118	283	44	148
562219	12	0	3	52	19	1	10	7	4	16	12	5	0	5	1	25	21	7
562231	229	7	21	372	360	84	87	82	207	342	222	218	25	103	194	337	77	238
562232	29	0	0	81	57	13	11	9	14	91	42	37	0	23	37	112	31	57
562236	16	0	0	27	5	11	28	2	0	11	9	11	0	0	10	21	5	1
562242	0	0	0	131	40	34	0	5	33	45	8	13	0	32	0	70	19	35
562244	40	4	13	96	97	22	18	10	35	23	20	32	1	29	47	113	13	41
562247	0	0	0	0	2	7	3	0	7	19	0	1	1	9	2	27	4	7
562250	0	0	0	0	0	1	1	0	5	6	0	1	0	3	14	0	11	0
562258	20	3	6	93	186	46	45	71	123	175	76	57	67	65	94	227	36	27
562259	10	0	0	3	3	0	5	12	0	2	4	1	0	2	2	2	3	1
562260	0	0	0	9	0	0	0	6	10	1	25	9	1	0	0	33	0	0
562261	8	0	0	2	15	0	0	3	0	33	5	0	0	0	16	6	0	8
562262	1	0	0	1	2	1	0	7	0	19	5	0	0	0	2	18	2	10
562264	77	0	6	144	68	39	84	52	72	106	57	50	0	35	44	256	30	62
562268	27	5	6	30	30	16	6	6	30	61	31	20	1	12	15	67	24	22
562273	19	2	0	51	29	12	23	5	2	30	5	22	1	18	13	41	13	32
562282	59	0	4	269	108	28	131	9	84	89	66	94	0	19	72	120	185	58
562283	84	1	14	183	204	67	64	44	40	116	142	93	19	60	94	244	54	168
562289	68	0	8	89	73	40	65	19	29	88	27	25	10	22	55	117	61	92
562290	22	0	0	58	94	9	12	0	8	52	9	44	0	3	18	53	32	5
562291	125	2	7	195	161	47	81	44	110	221	87	54	15	38	117	250	62	140
562292	0	0	0	7	5	0	0	0	8	14	0	1	0	11	3	0	0	2
562300	3	0	0	0	10	0	0	5	5	1	32	2	0	1	1	24	12	9
562304	25	0	4	82	18	30	69	8	82	72	60	57	4	102	95	61	14	95
562307	66	0	1	135	95	14	79	25	100	89	52	69	8	48	74	159	53	135
562316	0	0	0	3	18	8	0	0	5	8	7	0	3	2	0	7	0	24
562317	1	0	0	3	5	0	0	0	0	0	0	6	0	6	13	0	0	0
562318	2	0	12	16	3	0	0	0	0	11	0	3	5	0	0	1	6	3
562319	27	0	1	84	70	21	26	8	32	64	44	52	4	28	34	97	33	100
562320	105	1	36	261	272	106	136	63	121	212	139	149	12	132	191	379	124	245
562327	0	0	0	18	23	0	0	0	6	3	5	1	0	5	0	20	0	0
562329	14	0	0	107	86	25	13	0	0	17	40	0	19	13	0	63	0	89
562331	52	0	1	57	60	9	25	2	28	59	85	28	5	18	56	119	18	44
562336	74	0	0	98	75	65	28	52	22	109	21	73	50	45	75	133	21	72
562343	34	4	31	136	185	37	101	32	78	138	60	103	0	44	99	173	41	198
562344	5	0	0	53	28	6	3	0	16	20	6	9	0	6	38	30	0	48
562345	22	0	0	61	102	16	23	5	15	15	15	15	0	9	17	115	14	39
562347	1	0	0	5	24	0	0	8	12	0	4	6	5	2	3	22	0	9
562348	412	22	40	501	384	182	318	97	387	565	289	184	26	200	361	745	153	444
562350	79	0	4	195	200	55	81	29	55	149	77	73	8	46	112	247	54	172
562351	87	3	0	177	109	49	49	24	42	138	54	63	41	31	39	99	51	72
562354	0	0	0	9	2	0	6	0	4	0	0	4	0	5	3	4	0	3
562355	461	4	324	1014	1254	313	458	160	2447	759	968	729	24	234	451	921	366	782
562357	6	0	5	1	24	5	4	19	5	3	7	2	0	0	3	4	3	2
562358	81	2	9	194	182	74	36	56	91	140	121	64	1	62	105	252	58	176
562363	3	0	0	22	56	16	23	10	0	51	11	6	0	1	3	43	22	12
562370	56	12	46	586	195	78	177	165	172	166	137	173	6	64	125	309	104	444
562372	2	0	4	0	31	0	7	0	14	34	23	6	0	5	23	12	13	29
562379	219	0	18	610	629	164	343	112	230	443	245	295	11	133	653	585	190	637
562381	111	0	33	170	160	78	148	41	60	169	130	101	1	91	131	269	74	237
562388	3	0	0	39	19	32	25	5	61	46	7	28	3	19	22	77	10	20
562393	0	0	2	8	16	0	15	2	11	18	20	9	0	6	0	59	0	12
562395	35	0	2	18	79	27	39	13	27	79	33	20	0	36	56	59	10	55
562396	17	0	0	27	74	16	23	16	19	39	4	21	8	8	30	66	26	23
562398	33	0	0	145	95	60	39	19	20	40	57	20	0	28	39	103	23	89
562399	51	0	0	28	102	7	19	17	8	44	21	28	4	10	43	120	14	37
562402	24	0	0	15	37	3	21	37	4	22	33	14	0	10	17	68	7	85
562406	0	0	0	10	7	2	4	2	7	1	3	2	0	0	6	12	25	16
562409	16	2	14	58	72	6	76	10	65	18	7	34	5	20	27	81	29	31
562414	55	0	12	88	108	36	27	14	28	39	49	30	0	25	86	95	31	97
562420	40	0	0	47	67	38	59	2	31	36	37	53	2	9	20	56	20	19
562421	11	0	3	20	28	0	0	0	17	0	2	1	0	0	0	9	8	18
562422	49	0	8	35	50	16	22	7	25	63	50	39	0	26	22	63	21	90
562425	3	0	0	19	38	13	11	3	2	32	11	0	0	27	22	74	3	21
562434	119	41	16	355	269	156	50	42	148	188	59	67	24	63	127	269	80	103
562437	17	4	6	21	52	7	7	9	21	26	41	19	0	17	27	23	19	36
562439	9	0	0	17	21	17	41	9	25	13	3	6	0	32	17	90	7	46
562442	4	0	0	7	12	15	13	0	4	5	14	0	0	6	8	8	13	8
562445	4	0	0	31	17	4	1	0	14	13	22	2	0	15	23	14	5	12
562449	39	0	20	73	92	21	39	18	25	61	34	55	1	14	34	192	20	1044
562450	124	0	26	255	274	52	104	59	53	226	196	170	16	74	187	290	93	117
562452	151	2	45	265	275	98	153	61	255	223	211	123	5	104	188	505	120	195
562455	130	1	6	303	175	48	126	42	95	176	107	114	34	81	66	339	58	138
562459	14	0	0	59	65	53	9	8	0	30	31	31	0	37	15	34	5	52
562460	150	5	21	195	135	55	105	22	74	153	132	32	4	88	77	204	52	105
562461	0	0	10	4	7	0	5	10	7	24	0	0	0	0	0	10	9	0
562465	109	2	5	332	248	248	96	24	77	197	81	684	20	91	515	622	78	98
562466	110	0	13	304	328	64	123	46	78	259	104	144	39	78	169	401	90	140
562468	0	0	0	0	1	0	0	0	0	10	1	0	0	10	2	7	6	2
562474	74	0	14	129	151	28	89	65	129	189	109	71	10	64	83	416	229	182
562475	16	0	0	34	18	9	12	4	14	20	31	17	1	14	23	72	0	8
562478	4	0	0	27	4	10	4	4	0	29	14	0	0	4	14	76	4	7
562480	1	0	1	23	11	8	7	1	17	20	6	8	5	4	13	46	0	33
562487	23	0	8	118	153	69	93	43	97	133	59	103	0	76	54	317	50	158
562489	64	0	1	146	233	47	74	53	136	146	103	58	5	76	123	168	50	136
562490	7	0	0	55	13	0	14	0	72	0	51	12	0	37	7	40	6	11
562496	1953	45	200	5410	3495	1008	1980	1233	3186	5947	3462	2407	302	2121	3363	7539	1866	4497
562503	15	0	6	39	14	10	9	0	4	22	0	0	6	1	0	33	0	11
562504	52	5	0	72	127	27	27	23	26	83	37	50	0	30	73	125	13	64
562505	89	0	0	132	84	66	81	34	104	55	82	89	9	33	129	152	51	116
562507	31	0	23	123	117	93	41	24	47	88	153	136	10	36	103	252	17	99
562515	19	0	0	86	33	53	51	11	47	58	57	23	11	32	19	87	20	40
562516	187	0	17	284	250	67	159	87	118	288	166	137	0	119	172	383	112	246
562517	38	0	2	163	64	15	61	13	49	87	286	50	2	178	44	141	228	251
562521	104	3	8	246	312	106	102	62	152	283	104	112	15	69	102	293	62	223
562522	1	0	0	8	6	2	0	0	5	3	0	0	0	0	11	5	1	2
562525	5	0	0	13	30	7	10	5	17	19	7	0	0	12	2	12	7	0
562526	10	3	0	10	6	10	6	0	16	16	0	0	0	20	22	15	8	3
562529	297	0	120	529	534	522	699	412	216	748	41	215	67	79	453	254	71	318
562531	76	0	8	125	175	120	56	21	65	142	80	83	6	43	71	146	9	89
562538	11	0	5	38	18	5	7	35	23	50	5	30	0	9	31	26	2	25
562542	29	3	0	4	11	1	11	1	18	18	8	8	0	3	0	27	3	22
562545	48	2	0	142	153	20	111	53	54	164	29	45	4	68	51	68	34	80
562552	27	0	34	113	37	18	33	7	12	83	46	55	0	70	43	53	19	48
562557	41	0	11	65	59	19	45	5	46	78	11	22	0	34	9	77	12	13
562569	6	0	4	46	34	18	5	18	11	13	8	32	6	44	3	37	18	34
562573	4	0	0	4	20	0	10	8	0	2	20	98	0	6	9	13	0	2
562585	118	4	9	186	189	121	52	37	136	221	101	113	25	77	89	341	61	173
562592	11	0	0	106	98	4	26	1	25	50	21	2	4	1	22	60	13	39
562593	61	1	30	145	182	37	33	72	44	97	92	50	16	75	35	156	64	105
562595	1	3	0	26	31	13	5	0	55	41	44	18	0	6	26	57	14	15
562596	4	0	8	12	42	7	31	14	11	55	7	12	5	2	22	38	6	13
562600	0	0	1	18	3	2	11	0	9	8	3	27	0	24	7	31	0	20
562601	46	0	14	180	111	13	35	35	25	48	31	28	8	8	44	74	12	22
562607	61	0	5	236	324	64	56	32	59	173	105	127	12	34	130	153	31	148
562608	2	0	0	10	3	0	0	0	0	0	22	7	0	10	6	20	5	0
562614	8	0	0	18	40	10	6	6	12	42	18	17	0	7	21	49	26	41
562615	89	3	11	111	116	42	16	33	68	133	90	29	0	26	68	182	18	41
562619	30	2	8	94	94	28	12	22	18	51	22	31	2	27	41	100	31	77
562626	8	0	1	27	44	5	20	5	7	28	9	7	1	17	2	41	9	31
562627	0	0	0	7	18	3	27	15	1	26	13	5	0	0	19	32	25	24
562628	45	0	0	26	60	27	5	38	37	25	42	5	0	6	22	29	16	22
562630	13	0	12	10	2	3	4	0	1	5	7	0	0	4	0	16	0	5
562633	134	0	24	316	321	169	128	57	152	291	217	111	6	88	173	239	101	203
562638	76	4	13	176	146	42	112	52	90	233	99	106	13	92	187	318	88	178
562639	2	0	0	48	9	2	9	1	9	25	15	19	0	9	25	45	6	33
562640	169	0	10	260	183	74	102	36	134	208	98	115	4	72	169	289	58	167
562648	32	0	0	43	36	9	20	21	25	11	31	10	0	27	22	116	49	43
