	C10	C11	C12	C7	C8	C9	C4	C5	C6	C1	C2	C3	B10	B11	B12	B7	B8	B9
474353	4.22506633947047	7.52291300224039	4.57113426199396	5.85956390557172	5.46723179851678	7.20425361585868	5.98604884742516	6.77391357613176	7.10372770166837	4.28965524543091	1.64316720947387	3.45556238535439	4.66132693370239	6.96236620230216	5.99483929448205	5.65247322276252	4.72904348824031	5.17291409404459
553213	8.61738376224923	7.52291300224039	6.15609676271512	6.45820134318995	7.48158709149385	7.84579964494621	7.62650646073801	9.34275641148964	6.79056981640873	6.93874808357178	8.11890064044027	5.57103960277433	4.66132693370239	2.00816989191529	8.34164205800844	7.7787369954087	8.63593408384883	7.35223779348915
562720	8.8220014818577	7.52291300224039	8.27157398013505	8.33761120237637	7.94231668146556	8.34175713960862	6.94298012553327	9.80953748586248	9.36822751650666	7.40007923512456	7.06943196417597	7.59852033919644	9.79060995064736	8.03053770494374	8.10063395850465	8.65686499187968	7.83338014805505	7.06273117629416
541488	7.26069024920119	11.6103758434907	4.57113426199396	7.07013089151138	5.57826311090552	6.6478602673343	6.29090342895358	6.56746269866433	7.10372770166837	7.33801826699231	7.00071921409196	7.89296769766169	4.66132693370239	2.00816989191529	6.68073070405399	7.18973898145238	6.10755511149404	6.21473426973921
368206	8.4109328847818	7.52291300224039	6.89306235688133	7.69606517328884	6.24964036344415	4.88232552097132	5.98604884742516	6.77391357613176	8.25397033724898	7.13400437497072	8.32966773665709	7.36245298096291	4.66132693370239	7.6228797360305	8.43706162308713	7.98840817564377	7.53639841029792	7.49484218893195
321220	6.65802574674658	7.52291300224039	4.57113426199396	8.2459807269108	7.5648425951432	9.3018644124851	7.8293233437377	8.42161183220088	9.83893283797013	7.74908686406821	8.97408408758849	9.53593580181841	4.66132693370239	7.50002298824496	7.19919779298824	8.71698598431725	9.6645032360456	9.04545318486233
571402	8.79795600789105	9.84484109712776	8.96345168477272	8.42376784612608	9.28689998201323	9.87328038136831	8.20236675435192	9.68720194293843	9.30841812127135	8.70674057335861	9.99631403497196	8.8592845714054	13.4783105569578	9.04159289345274	9.33546348307932	9.00572765184379	10.283632339918	9.55712646718629
373126	8.7233172069983	7.52291300224039	4.57113426199396	7.60064560821016	6.93190006552022	5.73032242752627	6.29090342895358	5.67437790258085	6.26973765310729	6.9799707462983	6.85262057510282	6.39416184069025	4.66132693370239	5.91506048752381	7.91422083427377	7.88737825541252	9.62628391381511	7.38923200097135
100001416	6.15106575802669	7.52291300224039	4.57113426199396	5.12259831140552	4.91083844999239	2.56039742608396	6.1465135196184	7.11495049396683	4.55353061910789	0.830223626793614	6.39805471163734	5.33003150327054	4.66132693370239	6.25609740535887	6.82882934304312	3.10227614020204	2.40711539335295	6.21473426973921
393558	9.86314017665119	9.10787550296155	10.3524939755186	10.8164171136541	10.7467030941612	11.1565871822284	9.64677885576428	10.9703107889353	10.6739536591326	9.73410547252979	10.7385642322664	10.7983778467156	10.7274161241602	9.82195108313232	10.1612753098445	11.4132134511714	10.7335448804753	11.1474973905147
431715	6.15106575802669	7.52291300224039	4.57113426199396	6.95909957912263	8.44542742819843	2.56039742608396	7.92095381920327	6.95448582177358	5.20560731568758	8.24807614167951	3.22812971019503	5.04052488607555	4.66132693370239	5.1780948933576	7.77505808660214	4.81848317420145	5.86654701199025	3.40737934768161
557924	5.6035779627242	7.52291300224039	4.57113426199396	6.66101822618964	0.823375608742052	5.73032242752627	6.54244219594954	7.51087917029797	5.44661541519137	5.68820462192119	8.0861107053226	6.262917307412	4.66132693370239	3.59313239263644	1.47127733842504	6.77065464911084	3.99207789407411	2.6704137535154
492772	8.16992478527801	7.52291300224039	4.57113426199396	7.3001364969577	0.823375608742052	2.56039742608396	1.89858600617482	2.86702298052324	5.20560731568758	3.63757854885122	1.64316720947387	1.87059988463324	4.66132693370239	5.46760151055258	7.40201467598793	0.29492121814444	7.89896848968263	4.99234184840277
563654	5.07306324602542	7.52291300224039	4.57113426199396	0.730280888626754	4.91083844999239	5.73032242752627	1.89858600617482	5.67437790258085	1.74617569705028	0.830223626793614	1.64316720947387	1.87059988463324	4.66132693370239	2.00816989191529	5.71920485186862	4.54284873158803	2.40711539335295	1.08545125279425
393787	6.42670020064012	9.10787550296155	4.57113426199396	6.5631709027915	6.49580095071355	2.56039742608396	3.48354850689597	2.86702298052324	6.70037200743716	5.0781511402372	6.03548463225264	7.15600210349549	4.66132693370239	5.91506048752381	5.71920485186862	5.33931533750289	2.40711539335295	3.89280617485185
65232	1.90313824458311	7.52291300224039	4.57113426199396	5.48516839079022	7.05219429923793	7.41837842121153	6.42214796223183	4.4519854812444	3.33113819777144	5.35378558285063	4.45052213153148	4.1925279795206	4.66132693370239	2.00816989191529	1.47127733842504	3.46484621958675	2.40711539335295	4.25537625423656
445031	5.07306324602542	7.52291300224039	10.2990547165572	8.02490163751838	7.33117024894075	6.26083714422505	6.54244219594954	7.39058493658025	8.12121512839721	7.77273813213285	1.64316720947387	7.54302522660473	8.90925444714598	4.81552481397289	4.27863226048264	7.28360590491661	4.72904348824031	6.1298453721527
556684	7.63105869914631	7.52291300224039	4.57113426199396	6.28486974030439	6.75411294630494	6.46728802169248	7.32485076087691	6.03694798196555	7.41860103902178	6.9799707462983	6.03548463225264	7.93668907509101	4.66132693370239	8.1979944507953	6.96313043475471	7.71277373303034	10.0724513105381	7.49484218893195
445493	3.48810074530426	7.52291300224039	4.57113426199396	3.53763581068436	5.34693756479907	6.01982904472125	6.65347350833828	6.77391357613176	5.44661541519137	4.73711422240213	4.81309221091619	6.82479619502011	4.66132693370239	5.70860961005638	5.55874017967538	6.52373990864032	6.10755511149404	4.25537625423656
541394	8.89182293135527	9.10787550296155	8.27157398013505	9.18560810893131	10.6704329548334	10.2814966147911	8.76895072575822	10.5036476010669	10.0361945439829	9.14763624055848	8.63185189624604	8.88182714005649	8.12075855233969	10.7258463149817	9.16476429592436	8.98491918956389	10.3200047295829	9.47346853813938
494134	8.7233172069983	7.52291300224039	9.21499045176869	8.18149200045908	7.42328845092918	6.95271484886272	7.87586592967473	7.51087917029797	9.48088531727612	8.10634803206785	7.52581025883572	8.71608993557761	4.66132693370239	8.6375265119949	8.63114867520343	8.12146970543536	7.6165687589819	7.49484218893195
559750	8.58963877176633	9.10787550296155	7.37848918405157	8.53118078854706	9.3272013467378	7.84579964494621	9.07849509618975	9.34275641148964	10.422132729992	8.86914261608592	9.25049752322349	9.85359345932755	7.46868185576	8.45111338776401	8.12948882117683	8.25492315021252	9.34962989869219	9.5732912866173
567157	7.26069024920119	7.52291300224039	9.32602176415743	7.86983224102555	8.54447479744924	6.46728802169248	6.75656700130239	7.72500397565081	7.62881874641212	7.7960079114557	8.18232602058191	8.34633331559964	8.90925444714598	6.76305739407875	7.88066827456274	7.35020365364563	8.71089614153006	7.52839474864298
553412	9.16052608727576	11.9152304250192	8.27157398013505	10.1375486528715	9.2950508231341	8.23282276805545	10.0634929328505	9.92230541602443	10.1081194707855	9.35770063285401	8.90055505216653	9.21932803886432	4.66132693370239	9.6155002056649	10.1612753098445	9.90778971543548	10.367117325421	9.74722935056623
563849	5.36256986322041	7.52291300224039	4.57113426199396	7.41678141580997	6.43808545285726	8.1149862777616	5.59902572431591	2.86702298052324	6.95562906267923	5.0781511402372	7.66553502250233	4.67795480669084	4.66132693370239	7.21762325754424	8.31676738936941	6.31728903117289	6.49457823460329	7.27527581167426
373079	7.03242126152807	10.6928380036827	8.03056588063126	5.68447719901363	7.393231217073	2.56039742608396	6.1465135196184	7.11495049396683	7.30076454872792	5.87461774615207	5.73063005072421	7.36245298096291	4.66132693370239	2.00816989191529	7.30416735258978	6.27220114164436	7.16200289551642	5.72930744256897
768119	4.22506633947047	7.52291300224039	4.57113426199396	6.75264870165521	5.34693756479907	6.01982904472125	5.06851100761713	4.4519854812444	4.06810379193764	4.00014862823593	7.00071921409196	1.87059988463324	8.36176665184349	3.59313239263644	6.68073070405399	4.93877740791917	5.86654701199025	4.99234184840277
100330746	5.07306324602542	7.52291300224039	7.37848918405157	6.5631709027915	6.65626562290679	7.68968044302892	5.06851100761713	7.51087917029797	7.67691303461317	7.33801826699231	7.31559255144537	7.70348989879798	6.24628943442355	6.65202608169001	7.81112734130966	6.77065464911084	6.65504290679654	6.3708534716565
325832	8.53249486466272	7.52291300224039	7.37848918405157	6.51164060215141	6.49580095071355	8.23282276805545	9.19320675506644	7.51087917029797	7.76854351007874	7.05904231728949	7.06943196417597	8.24563931598016	4.66132693370239	7.78952960543995	8.07119018061217	8.33384020743674	7.53639841029792	8.14073368829544
282554	1.90313824458311	7.52291300224039	4.57113426199396	6.6129239379886	6.43808545285726	2.56039742608396	1.89858600617482	2.86702298052324	1.74617569705028	0.830223626793614	3.96509530436124	5.04052488607555	4.66132693370239	4.81552481397289	1.47127733842504	4.81848317420145	2.40711539335295	1.08545125279425
561288	6.54699443435783	7.52291300224039	8.03056588063126	7.23807552882545	7.42328845092918	6.6478602673343	7.87586592967473	7.72500397565081	5.44661541519137	8.08761146948627	8.30137869222567	5.57103960277433	8.12075855233969	6.5317318479723	6.42547364881191	7.93154583868809	6.10755511149404	8.00431449006884
562370	8.7233172069983	12.1667691920151	11.110293073102	10.9262681866553	9.4344004060494	9.85501817497558	10.3702612205669	11.2377103873305	10.1766282487158	9.20960199386488	9.7464550178859	10.3093917372115	8.36176665184349	9.01939714733854	9.44282089237581	9.56871681735871	10.1144745254338	10.881490861624
100126139	7.39499134091278	7.52291300224039	4.57113426199396	7.26943969973479	8.09950001401629	8.17510727019917	6.75656700130239	6.95448582177358	6.87545871399525	6.50264896876511	7.06943196417597	6.72858087976081	8.12075855233969	5.91506048752381	6.60056035537001	7.69580065442663	7.89896848968263	6.3708534716565
387365	7.51784808869832	7.52291300224039	4.57113426199396	7.26943969973479	7.76589011408129	6.01982904472125	3.48354850689597	7.82121929091012	7.81226488750805	5.68820462192119	7.13502030580355	5.33003150327054	4.66132693370239	7.21762325754424	4.93070895706234	6.12781123230918	7.6165687589819	5.72930744256897
445818	5.99060108583345	7.52291300224039	6.89306235688133	5.37413707840148	0.823375608742052	8.17510727019917	5.98604884742516	4.4519854812444	6.26973765310729	5.68820462192119	6.85262057510282	4.67795480669084	4.66132693370239	2.00816989191529	1.47127733842504	5.72118597284654	6.79943281613171	6.2949046184232
566019	6.54699443435783	11.6103758434907	6.89306235688133	6.79637007908453	7.42328845092918	4.88232552097132	7.62650646073801	8.79776031808613	7.52753541057494	7.27316712264234	7.42452692299854	7.75324293399508	8.12075855233969	6.5317318479723	1.47127733842504	6.31728903117289	6.65504290679654	7.1078190658227
393643	9.08304733459804	9.10787550296155	10.0629873583236	8.72463432548561	7.76589011408129	9.32858175086088	8.8643702908369	7.259340403302	9.33863273431836	8.9543449386228	7.47605722363862	9.30522811226996	6.98325502858976	6.76305739407875	9.37214414640579	9.3797296059488	6.31400598896147	8.07413593956641
494046	6.15106575802669	7.52291300224039	4.57113426199396	6.015683107489	5.46723179851678	2.56039742608396	7.96467519663259	5.1889510754106	7.52753541057494	6.61158334031827	6.16672916553089	7.97912434141141	4.66132693370239	5.46760151055258	7.88066827456274	5.72118597284654	3.99207789407411	8.24532258957264
557996	6.85733455496998	7.52291300224039	8.27157398013505	6.15654564332885	6.1087778276043	2.56039742608396	7.32485076087691	2.86702298052324	6.50106319921375	6.03967699242256	1.64316720947387	9.01015123703203	6.24628943442355	5.70860961005638	5.17171705656613	5.24911752853132	5.86654701199025	1.08545125279425
353248	6.65802574674658	7.52291300224039	4.57113426199396	3.90020589006907	4.73026620435057	4.14535992680511	1.89858600617482	6.32645459916054	1.74617569705028	5.78441993718049	5.73063005072421	4.1925279795206	4.66132693370239	4.33009798680265	3.05623983914619	5.72118597284654	2.40711539335295	3.40737934768161
100334480	5.81002884019163	7.52291300224039	4.57113426199396	6.08783289324484	5.68135660386962	5.36775234814156	5.35801762481211	6.32645459916054	3.33113819777144	5.95950664373858	1.64316720947387	4.1925279795206	4.66132693370239	3.59313239263644	5.8635947612038	5.15290221327201	3.99207789407411	5.17291409404459
556973	7.45772709626075	7.52291300224039	4.57113426199396	5.58826188375433	7.76589011408129	2.56039742608396	6.54244219594954	6.77391357613176	6.95562906267923	6.1877756314117	5.10259882811117	9.41749434452088	6.98325502858976	6.5317318479723	1.47127733842504	6.31728903117289	5.21447031541056	5.84033875495772
550335	3.48810074530426	7.52291300224039	4.57113426199396	0.730280888626754	3.99330061018437	6.46728802169248	1.89858600617482	7.82121929091012	5.83363853830062	2.41518612751477	1.64316720947387	1.87059988463324	4.66132693370239	4.81552481397289	5.55874017967538	4.6872386409232	5.57704039479526	1.08545125279425
567881	1.90313824458311	7.52291300224039	7.74105926343628	3.53763581068436	5.34693756479907	2.56039742608396	5.59902572431591	6.95448582177358	1.74617569705028	4.91768646804395	6.03548463225264	1.87059988463324	4.66132693370239	2.00816989191529	4.93070895706234	2.6168493130318	2.40711539335295	3.89280617485185
393589	4.22506633947047	7.52291300224039	4.57113426199396	4.97820840207034	5.34693756479907	2.56039742608396	1.89858600617482	2.86702298052324	1.74617569705028	4.73711422240213	3.22812971019503	6.9998829015782	4.66132693370239	2.00816989191529	7.40201467598793	0.29492121814444	2.40711539335295	3.40737934768161
541422	4.71049316664071	7.52291300224039	4.57113426199396	4.97820840207034	0.823375608742052	6.01982904472125	1.89858600617482	2.86702298052324	1.74617569705028	0.830223626793614	1.64316720947387	3.45556238535439	4.66132693370239	2.00816989191529	4.27863226048264	4.81848317420145	2.40711539335295	6.44300325741233
445030	6.65802574674658	7.52291300224039	4.57113426199396	6.88002800813144	5.68135660386962	2.56039742608396	7.2561380107929	4.4519854812444	5.99410321049387	6.38481247847125	5.89109472291746	7.93668907509101	6.24628943442355	7.21762325754424	6.75667955728729	6.77065464911084	5.21447031541056	6.51171600749635
573993	6.85733455496998	7.52291300224039	4.57113426199396	7.23807552882545	7.64355457115724	6.6478602673343	5.80547660178334	8.42161183220088	1.74617569705028	5.35378558285063	4.81309221091619	3.45556238535439	6.24628943442355	5.70860961005638	6.11513352819976	7.26070550280653	2.40711539335295	7.19397570957242
100034426	6.65802574674658	7.52291300224039	8.27157398013505	4.97820840207034	6.70601865810389	4.88232552097132	7.10803937180377	7.11495049396683	6.60415669217785	6.03967699242256	3.96509530436124	5.57103960277433	7.46868185576	7.05256401127374	6.75667955728729	6.80271585834314	5.86654701199025	6.3708534716565
30242	5.99060108583345	7.52291300224039	4.57113426199396	5.12259831140552	4.91083844999239	4.14535992680511	6.1465135196184	6.77391357613176	5.6530662926588	5.95950664373858	7.00071921409196	5.77749048024176	7.83125193514471	5.91506048752381	5.17171705656613	6.83408002925247	4.72904348824031	7.31426994329013
368449	8.4109328847818	7.52291300224039	9.32602176415743	8.58202993004281	6.1087778276043	2.56039742608396	9.33321423381154	8.22457498514132	9.71771925100105	9.5132182104753	8.48865726041825	8.40975869574127	4.66132693370239	6.5317318479723	9.12232902960397	8.57569198827504	7.45150951271141	8.83364410238371
550550	5.81002884019163	7.52291300224039	4.57113426199396	6.83880534540492	7.42328845092918	6.6478602673343	6.54244219594954	6.03694798196555	1.74617569705028	7.86364662833106	6.16672916553089	3.45556238535439	4.66132693370239	5.70860961005638	3.7932054333124	7.76252676822744	2.40711539335295	4.25537625423656
322648	1.90313824458311	7.52291300224039	4.57113426199396	0.730280888626754	0.823375608742052	4.14535992680511	1.89858600617482	6.03694798196555	5.44661541519137	2.41518612751477	1.64316720947387	1.87059988463324	4.66132693370239	4.81552481397289	4.64120233986735	6.27220114164436	2.40711539335295	5.84033875495772
572061	9.16052608727576	7.52291300224039	7.74105926343628	9.22613591551393	8.18969782298787	9.3018644124851	7.73147602033956	8.59494343508644	8.66503893432488	8.84703191448017	7.75169166625204	8.47051272682037	4.66132693370239	7.05256401127374	7.70009602892092	8.2078105543744	9.54666674575174	8.86023831239542
393636	7.5755635865546	7.52291300224039	4.57113426199396	7.84922196135026	5.77757191912893	8.53767734958387	1.89858600617482	4.4519854812444	1.74617569705028	5.35378558285063	5.73063005072421	1.87059988463324	4.66132693370239	7.36572189653337	5.37816793403356	6.17756426750628	5.57704039479526	5.47776867557301
553533	8.89182293135527	7.52291300224039	4.57113426199396	7.44452640629288	7.59155993351898	8.53767734958387	7.10803937180377	7.11495049396683	8.37553231712989	7.74908686406821	8.53798497278182	7.48530972874845	4.66132693370239	7.05256401127374	8.95509311568929	7.21378445541903	7.76466739797104	8.05123553745633
100538012	5.07306324602542	7.52291300224039	4.57113426199396	5.12259831140552	3.63073053079966	4.88232552097132	4.70594092823242	2.86702298052324	6.50106319921375	4.53066334493471	6.39805471163734	3.45556238535439	4.66132693370239	2.00816989191529	6.11513352819976	3.99536093628553	3.99207789407411	6.51171600749635
394127	7.03242126152807	7.52291300224039	6.15609676271512	5.9397342542557	5.68135660386962	4.14535992680511	8.55679748892661	7.62191048268671	4.06810379193764	6.85259143982207	5.34360692761497	5.57103960277433	4.66132693370239	7.13745290886025	7.2526370519497	6.48474577702446	8.9769710016839	7.56118468376065
406549	5.6035779627242	7.52291300224039	7.74105926343628	6.15654564332885	8.4008044367778	6.26083714422505	5.06851100761713	6.77391357613176	4.91610069849259	7.96977497919241	6.68756132883233	7.70348989879798	6.98325502858976	6.96236620230216	6.75667955728729	8.344769767595	7.6925176122152	6.57730434912392
327332	1.90313824458311	7.52291300224039	4.57113426199396	0.730280888626754	3.14530370362941	5.73032242752627	1.89858600617482	5.1889510754106	1.74617569705028	4.28965524543091	1.64316720947387	4.1925279795206	4.66132693370239	2.00816989191529	1.47127733842504	3.46484621958675	4.72904348824031	7.01618859035713
449548	8.8689225292452	7.52291300224039	8.47802485760248	10.2281327255779	9.13171463888146	8.66892188286213	9.94843455562538	8.74966602988508	9.49436854663974	9.95175714413364	10.1310072432969	9.33820543471624	7.83125193514471	9.39187418438934	9.76129618535766	9.46233936397618	9.32597863062755	9.90243487604963
394140	5.07306324602542	7.52291300224039	4.57113426199396	0.730280888626754	3.14530370362941	2.56039742608396	1.89858600617482	4.4519854812444	5.20560731568758	5.58511112895708	5.10259882811117	4.1925279795206	4.66132693370239	5.46760151055258	4.93070895706234	4.20181181375296	2.40711539335295	1.08545125279425
394012	8.16992478527801	7.52291300224039	4.57113426199396	8.4097609881322	8.51686256624138	8.4430404754458	7.57101134814631	7.11495049396683	8.59166574799466	7.36938243790165	6.39805471163734	8.74096460421664	4.66132693370239	7.6228797360305	6.82882934304312	8.56638424604881	8.18847510687761	8.28512359763061
564474	6.94753236394156	7.52291300224039	4.57113426199396	8.04316384391111	6.80065553224197	7.76985079171291	6.1465135196184	2.86702298052324	7.36088554116549	8.10634803206785	6.16672916553089	6.72858087976081	8.56821752931091	7.89081294127713	6.82882934304312	7.23743572348368	7.83338014805505	6.51171600749635
333997	4.71049316664071	7.52291300224039	7.74105926343628	6.75264870165521	6.93190006552022	8.75022198496398	1.89858600617482	2.86702298052324	4.55353061910789	6.55814408135681	6.16672916553089	5.57103960277433	4.66132693370239	7.84105990608003	4.27863226048264	6.52373990864032	7.89896848968263	1.08545125279425
798260	8.84565274992235	7.52291300224039	10.5935020750224	8.75818688519664	8.68756175339633	8.66892188286213	7.02786902311978	6.56746269866433	8.4604212147164	9.25228839296643	8.76210828219738	7.84787980813315	6.98325502858976	9.01939714733854	9.00265879894135	9.28076315514778	8.9769710016839	9.09107580198813
447803	5.07306324602542	9.10787550296155	4.57113426199396	4.97820840207034	5.34693756479907	6.80832493952754	4.70594092823242	2.86702298052324	6.26973765310729	6.32207672312329	4.45052213153148	7.15600210349549	8.74878977495273	2.00816989191529	6.42547364881191	7.14041126908882	6.31400598896147	4.99234184840277
321183	5.81002884019163	7.52291300224039	4.57113426199396	0.730280888626754	6.65626562290679	2.56039742608396	5.59902572431591	6.32645459916054	7.03157791591253	7.27316712264234	1.64316720947387	6.39416184069025	4.66132693370239	2.00816989191529	1.47127733842504	3.10227614020204	4.72904348824031	6.96809430215609
550393	3.48810074530426	7.52291300224039	4.57113426199396	5.58826188375433	4.52381532688314	2.56039742608396	6.29090342895358	7.99630599746821	3.33113819777144	4.00014862823593	3.96509530436124	3.45556238535439	4.66132693370239	2.00816989191529	4.27863226048264	6.02284167270764	2.40711539335295	5.17291409404459
561952	6.54699443435783	7.52291300224039	4.57113426199396	6.70756081212667	7.05219429923793	7.08395938214097	6.29090342895358	2.86702298052324	6.50106319921375	7.62463949314372	6.39805471163734	7.75324293399508	8.36176665184349	7.73609034647849	6.11513352819976	7.32834421968189	5.57704039479526	6.2949046184232
406602	5.07306324602542	7.52291300224039	4.57113426199396	4.18971250726405	0.823375608742052	2.56039742608396	1.89858600617482	2.86702298052324	5.20560731568758	0.830223626793614	5.10259882811117	1.87059988463324	4.66132693370239	2.00816989191529	4.64120233986735	0.29492121814444	2.40711539335295	4.99234184840277
556728	4.22506633947047	7.52291300224039	4.57113426199396	5.25384284468377	3.14530370362941	4.88232552097132	5.59902572431591	2.86702298052324	7.03157791591253	6.38481247847125	3.96509530436124	6.262917307412	4.66132693370239	2.00816989191529	3.05623983914619	3.75435283678174	3.99207789407411	4.25537625423656
568122	8.53249486466272	7.52291300224039	9.09469621805098	8.45138007733394	8.15429248685667	6.80832493952754	7.96467519663259	8.15242519938549	7.81226488750805	8.26485185443034	6.85262057510282	7.84787980813315	6.98325502858976	7.13745290886025	7.97907197862373	6.80271585834314	6.79943281613171	8.1188742543317
641568	3.48810074530426	7.52291300224039	4.57113426199396	4.43072060676785	6.49580095071355	6.80832493952754	5.06851100761713	4.4519854812444	1.74617569705028	0.830223626793614	1.64316720947387	1.87059988463324	4.66132693370239	2.00816989191529	1.47127733842504	6.02284167270764	2.40711539335295	1.08545125279425
393521	9.00117032754364	7.52291300224039	8.81906177543755	7.78556332412794	8.09950001401629	7.68968044302892	5.59902572431591	8.48173282463845	8.31603130538123	7.72504139010156	8.7411992924344	8.47051272682037	9.51930792882997	8.60808273410241	9.10790195896869	8.45982814482013	8.42948320638141	8.84700248523873
558013	6.85733455496998	7.52291300224039	4.57113426199396	6.75264870165521	5.86776972810051	6.46728802169248	6.1465135196184	7.62191048268671	6.13849311982904	6.32207672312329	6.68756132883233	6.91499400399169	4.66132693370239	4.81552481397289	5.17171705656613	4.93877740791917	6.93067734940996	5.33337876623783
321590	9.00117032754364	7.52291300224039	10.760958820874	6.08783289324484	8.71211885764031	8.3932874402487	7.18398822503706	5.67437790258085	8.15556663318798	8.98504173584572	9.00948942371969	9.21932803886432	10.6836947467309	7.56275874359292	8.87215677470722	8.79077624503161	2.40711539335295	7.95581597237765
394084	10.5433831808055	9.10787550296155	8.27157398013505	10.3831258616287	10.4581866589138	9.89131430419857	9.54963769735375	8.69991299468798	9.48088531727612	9.79889041998882	9.44406710939418	10.8392666778284	8.36176665184349	9.3744921061611	8.95509311568929	8.750248438449	9.56698673013134	9.85694072229485
449784	7.78578129394495	7.52291300224039	4.57113426199396	4.63717148423527	4.91083844999239	2.56039742608396	1.89858600617482	2.86702298052324	1.74617569705028	4.73711422240213	1.64316720947387	1.87059988463324	4.66132693370239	2.00816989191529	1.47127733842504	5.15290221327201	2.40711539335295	4.25537625423656
557149	9.38695402184736	7.52291300224039	10.8749150101711	9.4062379215685	8.7242424167228	10.374178617301	9.73778979427176	8.48173282463845	8.28533450815831	9.02498048121586	9.0777954371106	8.96863196759377	4.66132693370239	8.99685457868745	8.18552285609116	8.68293850348958	9.62628391381511	9.41188073991655
100150934	5.07306324602542	7.52291300224039	7.37848918405157	5.68447719901363	6.032828974371	4.14535992680511	6.54244219594954	7.39058493658025	4.91610069849259	6.1877756314117	5.55005780508239	7.6519595981579	8.12075855233969	6.76305739407875	6.51567145778349	5.42420423508941	2.40711539335295	5.33337876623783
563991	7.68449795810777	7.52291300224039	6.15609676271512	7.86983224102555	8.47442729992098	7.98666218078606	6.85278231656169	8.69991299468798	7.47409615161348	8.40765245482936	8.11890064044027	6.262917307412	4.66132693370239	8.11669434869346	9.03351976264611	7.45479255492283	8.38439531685287	8.82016087302009
327329	6.65802574674658	7.52291300224039	4.57113426199396	3.90020589006907	6.24964036344415	2.56039742608396	7.39043910250449	2.86702298052324	5.99410321049387	4.00014862823593	5.10259882811117	1.87059988463324	4.66132693370239	4.33009798680265	1.47127733842504	7.84181567803208	2.40711539335295	1.08545125279425
405850	6.54699443435783	9.84484109712776	4.57113426199396	8.06119776674137	8.38561803296313	8.28831788064716	8.0483331256795	6.32645459916054	7.17244045175238	8.45227544624999	7.79291432897856	8.37839452483193	8.36176665184349	6.25609740535887	6.89754209312714	8.17143816470944	6.93067734940996	8.20439232551775
406531	7.88041816808303	7.52291300224039	4.57113426199396	6.22213398495643	6.80065553224197	2.56039742608396	1.89858600617482	7.99630599746821	5.83363853830062	5.58511112895708	6.2870233992486	1.87059988463324	4.66132693370239	5.1780948933576	1.47127733842504	4.81848317420145	4.72904348824031	5.47776867557301
403044	9.67792530418428	7.52291300224039	4.57113426199396	9.66397154357899	8.79491916269283	9.43076214566736	8.43774481728285	2.86702298052324	7.67691303461317	8.08761146948627	4.81309221091619	8.92588232013443	4.66132693370239	9.14772124431408	6.75667955728729	9.64143495131007	9.12136091101907	9.03381848437892
562262	3.48810074530426	7.52291300224039	4.57113426199396	2.31524338934791	3.14530370362941	4.14535992680511	1.89858600617482	6.77391357613176	1.74617569705028	6.11562584565586	5.10259882811117	1.87059988463324	4.66132693370239	2.00816989191529	3.7932054333124	5.50437458377339	4.72904348824031	5.47776867557301
566998	8.01166270136128	7.52291300224039	7.74105926343628	6.66101822618964	0.823375608742052	7.08395938214097	7.39043910250449	8.07647634615219	1.74617569705028	0.830223626793614	1.64316720947387	8.71608993557761	4.66132693370239	6.40048731469405	8.29145630084023	0.29492121814444	8.07954073532445	6.91834126695899
562137	1.90313824458311	7.52291300224039	6.15609676271512	6.95909957912263	6.032828974371	2.56039742608396	1.89858600617482	2.86702298052324	6.70037200743716	5.87461774615207	4.81309221091619	6.262917307412	4.66132693370239	5.91506048752381	4.27863226048264	5.96734656011594	2.40711539335295	2.6704137535154
402942	6.76111923971068	7.52291300224039	4.57113426199396	3.90020589006907	5.21569303152081	6.6478602673343	1.89858600617482	7.11495049396683	6.39003188682501	6.03967699242256	5.73063005072421	5.04052488607555	4.66132693370239	4.81552481397289	1.47127733842504	3.99536093628553	2.40711539335295	2.6704137535154
559126	6.15106575802669	7.52291300224039	4.57113426199396	6.45820134318995	4.91083844999239	6.80832493952754	5.59902572431591	2.86702298052324	6.39003188682501	6.7609609643565	6.50114820460145	5.33003150327054	4.66132693370239	5.70860961005638	6.51567145778349	3.99536093628553	7.16200289551642	6.44300325741233
570188	8.93656124612056	7.52291300224039	7.74105926343628	9.46837314824724	9.3741223941253	8.34175713960862	6.85278231656169	8.35887607685292	8.18911919289901	9.16561398148754	8.69844964497506	8.92588232013443	4.66132693370239	8.11669434869346	8.98697717670908	8.94237964459936	9.30193315666089	9.3381166852445
560806	5.6035779627242	7.52291300224039	4.57113426199396	3.90020589006907	0.823375608742052	2.56039742608396	3.48354850689597	2.86702298052324	3.33113819777144	2.41518612751477	1.64316720947387	5.04052488607555	4.66132693370239	6.65202608169001	5.37816793403356	6.86477682647539	2.40711539335295	3.40737934768161
494054	1.90313824458311	7.52291300224039	4.57113426199396	3.05220898351412	5.68135660386962	2.56039742608396	1.89858600617482	2.86702298052324	6.39003188682501	0.830223626793614	5.55005780508239	1.87059988463324	4.66132693370239	4.81552481397289	1.47127733842504	0.29492121814444	3.99207789407411	7.31426994329013
