	C10	C7	C8	C9	C4	C5	C6	C1	C2	C3	B11	B12	B7	B8	B9
562345	22	61	102	16	23	5	15	15	15	15	9	17	115	14	39
562347	1	5	24	0	0	8	12	0	4	6	2	3	22	0	9
562348	412	501	384	182	318	97	387	565	289	184	200	361	745	153	444
562350	79	195	200	55	81	29	55	149	77	73	46	112	247	54	172
562351	87	177	109	49	49	24	42	138	54	63	31	39	99	51	72
562354	0	9	2	0	6	0	4	0	0	4	5	3	4	0	3
562355	461	1014	1254	313	458	160	2447	759	968	729	234	451	921	366	782
562357	6	1	24	5	4	19	5	3	7	2	0	3	4	3	2
562358	81	194	182	74	36	56	91	140	121	64	62	105	252	58	176
562363	3	22	56	16	23	10	0	51	11	6	1	3	43	22	12
562370	56	586	195	78	177	165	172	166	137	173	64	125	309	104	444
562372	2	0	31	0	7	0	14	34	23	6	5	23	12	13	29
562379	219	610	629	164	343	112	230	443	245	295	133	653	585	190	637
562381	111	170	160	78	148	41	60	169	130	101	91	131	269	74	237
562388	3	39	19	32	25	5	61	46	7	28	19	22	77	10	20
562393	0	8	16	0	15	2	11	18	20	9	6	0	59	0	12
562395	35	18	79	27	39	13	27	79	33	20	36	56	59	10	55
562396	17	27	74	16	23	16	19	39	4	21	8	30	66	26	23
562398	33	145	95	60	39	19	20	40	57	20	28	39	103	23	89
562399	51	28	102	7	19	17	8	44	21	28	10	43	120	14	37
562402	24	15	37	3	21	37	4	22	33	14	10	17	68	7	85
562406	0	10	7	2	4	2	7	1	3	2	0	6	12	25	16
562409	16	58	72	6	76	10	65	18	7	34	20	27	81	29	31
562414	55	88	108	36	27	14	28	39	49	30	25	86	95	31	97
562420	40	47	67	38	59	2	31	36	37	53	9	20	56	20	19
562421	11	20	28	0	0	0	17	0	2	1	0	0	9	8	18
562422	49	35	50	16	22	7	25	63	50	39	26	22	63	21	90
562425	3	19	38	13	11	3	2	32	11	0	27	22	74	3	21
562434	119	355	269	156	50	42	148	188	59	67	63	127	269	80	103
562437	17	21	52	7	7	9	21	26	41	19	17	27	23	19	36
562439	9	17	21	17	41	9	25	13	3	6	32	17	90	7	46
562442	4	7	12	15	13	0	4	5	14	0	6	8	8	13	8
562445	4	31	17	4	1	0	14	13	22	2	15	23	14	5	12
562449	39	73	92	21	39	18	25	61	34	55	14	34	192	20	1044
562450	124	255	274	52	104	59	53	226	196	170	74	187	290	93	117
562452	151	265	275	98	153	61	255	223	211	123	104	188	505	120	195
562455	130	303	175	48	126	42	95	176	107	114	81	66	339	58	138
562459	14	59	65	53	9	8	0	30	31	31	37	15	34	5	52
562460	150	195	135	55	105	22	74	153	132	32	88	77	204	52	105
562461	0	4	7	0	5	10	7	24	0	0	0	0	10	9	0
562465	109	332	248	248	96	24	77	197	81	684	91	515	622	78	98
562466	110	304	328	64	123	46	78	259	104	144	78	169	401	90	140
562468	0	0	1	0	0	0	0	10	1	0	10	2	7	6	2
562473	2	0	4	0	1	0	0	0	0	0	2	3	5	0	0
562474	74	129	151	28	89	65	129	189	109	71	64	83	416	229	182
562475	16	34	18	9	12	4	14	20	31	17	14	23	72	0	8
562478	4	27	4	10	4	4	0	29	14	0	4	14	76	4	7
562480	1	23	11	8	7	1	17	20	6	8	4	13	46	0	33
562487	23	118	153	69	93	43	97	133	59	103	76	54	317	50	158
562489	64	146	233	47	74	53	136	146	103	58	76	123	168	50	136
562490	7	55	13	0	14	0	72	0	51	12	37	7	40	6	11
562496	1953	5410	3495	1008	1980	1233	3186	5947	3462	2407	2121	3363	7539	1866	4497
562503	15	39	14	10	9	0	4	22	0	0	1	0	33	0	11
562504	52	72	127	27	27	23	26	83	37	50	30	73	125	13	64
562505	89	132	84	66	81	34	104	55	82	89	33	129	152	51	116
562507	31	123	117	93	41	24	47	88	153	136	36	103	252	17	99
562515	19	86	33	53	51	11	47	58	57	23	32	19	87	20	40
562516	187	284	250	67	159	87	118	288	166	137	119	172	383	112	246
562517	38	163	64	15	61	13	49	87	286	50	178	44	141	228	251
562521	104	246	312	106	102	62	152	283	104	112	69	102	293	62	223
562522	1	8	6	2	0	0	5	3	0	0	0	11	5	1	2
562525	5	13	30	7	10	5	17	19	7	0	12	2	12	7	0
562526	10	10	6	10	6	0	16	16	0	0	20	22	15	8	3
562529	297	529	534	522	699	412	216	748	41	215	79	453	254	71	318
562531	76	125	175	120	56	21	65	142	80	83	43	71	146	9	89
562538	11	38	18	5	7	35	23	50	5	30	9	31	26	2	25
562542	29	4	11	1	11	1	18	18	8	8	3	0	27	3	22
562545	48	142	153	20	111	53	54	164	29	45	68	51	68	34	80
562552	27	113	37	18	33	7	12	83	46	55	70	43	53	19	48
562557	41	65	59	19	45	5	46	78	11	22	34	9	77	12	13
562569	6	46	34	18	5	18	11	13	8	32	44	3	37	18	34
562573	4	4	20	0	10	8	0	2	20	98	6	9	13	0	2
562585	118	186	189	121	52	37	136	221	101	113	77	89	341	61	173
562592	11	106	98	4	26	1	25	50	21	2	1	22	60	13	39
562593	61	145	182	37	33	72	44	97	92	50	75	35	156	64	105
562595	1	26	31	13	5	0	55	41	44	18	6	26	57	14	15
562596	4	12	42	7	31	14	11	55	7	12	2	22	38	6	13
562600	0	18	3	2	11	0	9	8	3	27	24	7	31	0	20
562601	46	180	111	13	35	35	25	48	31	28	8	44	74	12	22
562607	61	236	324	64	56	32	59	173	105	127	34	130	153	31	148
562608	2	10	3	0	0	0	0	0	22	7	10	6	20	5	0
562614	8	18	40	10	6	6	12	42	18	17	7	21	49	26	41
562615	89	111	116	42	16	33	68	133	90	29	26	68	182	18	41
562619	30	94	94	28	12	22	18	51	22	31	27	41	100	31	77
562626	8	27	44	5	20	5	7	28	9	7	17	2	41	9	31
562627	0	7	18	3	27	15	1	26	13	5	0	19	32	25	24
562628	45	26	60	27	5	38	37	25	42	5	6	22	29	16	22
562630	13	10	2	3	4	0	1	5	7	0	4	0	16	0	5
562633	134	316	321	169	128	57	152	291	217	111	88	173	239	101	203
562638	76	176	146	42	112	52	90	233	99	106	92	187	318	88	178
562639	2	48	9	2	9	1	9	25	15	19	9	25	45	6	33
562640	169	260	183	74	102	36	134	208	98	115	72	169	289	58	167
562648	32	43	36	9	20	21	25	11	31	10	27	22	116	49	43
562651	7	32	6	5	9	6	0	1	3	13	18	0	18	7	4
562652	81	231	178	33	76	33	43	154	116	89	70	42	135	19	76
562658	7	10	8	0	13	0	0	0	0	8	0	1	1	11	7
562659	0	21	9	1	2	0	3	9	11	20	7	10	6	0	2
562665	28	31	96	35	22	61	32	141	11	105	21	68	66	64	53
562666	88	468	361	54	270	105	432	537	237	194	157	713	792	506	781
562667	20	22	39	21	38	7	29	43	17	24	21	39	38	30	58
562668	97	295	190	98	109	35	72	150	59	70	47	100	143	42	104
562669	0	3	19	0	3	0	4	5	5	9	5	9	0	0	28
562670	3	42	39	19	4	6	102	34	57	7	22	15	89	7	30
562671	4	70	17	0	7	0	5	4	20	5	20	27	120	17	20
562675	8	20	17	0	0	1	0	20	0	0	0	29	13	4	26
562676	23	45	11	12	6	4	35	105	41	21	23	100	80	2	89
562677	0	20	2	0	0	1	0	8	2	0	0	3	0	0	0
562678	6	21	9	8	4	5	2	24	4	10	3	22	10	6	17
562682	1	8	3	2	5	3	10	15	13	5	9	5	22	16	11
562687	0	2	5	0	0	0	11	18	0	3	3	2	29	5	8
562690	249	373	269	92	176	80	386	638	228	280	303	384	521	164	357
562692	19	29	60	10	19	4	45	82	41	15	25	25	128	21	62
562700	16	22	32	2	11	12	26	52	14	32	13	8	36	0	8
562701	82	180	248	30	108	8	95	222	97	85	90	120	131	43	93
562702	69	137	136	44	28	18	22	73	92	55	43	53	147	45	62
562703	53	91	71	15	65	12	32	90	38	29	26	30	142	17	109
562704	28	50	41	41	2	17	97	15	40	4	8	30	88	16	19
562705	35	47	61	24	1	28	41	27	35	18	32	31	67	11	44
562710	14	34	11	0	12	7	7	11	6	14	0	3	30	1	8
562714	17	46	16	18	3	11	48	43	36	33	5	19	66	20	38
562719	8	32	14	11	17	15	40	78	15	43	12	35	58	12	38
562720	60	97	69	27	16	61	98	47	21	26	32	49	164	21	31
562728	387	948	801	176	282	157	404	665	373	362	185	519	874	232	580
562734	54	55	55	6	10	0	57	97	74	14	39	25	96	18	29
562736	8	7	1	0	0	3	0	6	0	0	3	0	48	0	0
562738	36	31	78	43	15	17	39	72	50	43	10	110	61	19	43
562739	24	79	47	14	18	44	31	68	10	31	7	23	116	7	40
562741	125	430	356	141	196	77	98	222	160	103	78	127	320	73	288
562749	20	30	17	5	16	1	37	16	15	6	4	5	7	0	2
562750	4	13	43	22	29	38	35	31	1	6	1	8	76	14	22
562752	23	55	34	13	6	9	5	46	18	27	17	32	21	0	22
562755	0	0	9	11	0	0	2	7	21	2	3	23	48	11	5
562761	2	27	11	8	0	2	32	20	0	28	1	22	43	7	7
562763	4	1	15	0	2	2	11	9	3	0	8	1	23	0	0
562764	14	44	58	7	23	11	0	15	5	9	17	13	18	1	32
562769	135	338	248	88	139	133	119	255	92	123	119	158	278	99	193
562771	31	70	19	8	10	9	39	46	20	13	8	27	45	7	15
562772	85	33	164	5	21	8	22	15	33	19	46	18	60	15	55
562774	36	60	51	23	38	10	14	41	18	7	11	22	76	25	117
562777	37	61	13	1	16	7	15	24	44	3	13	29	60	37	38
562779	177	450	539	100	164	135	198	332	219	175	167	206	528	82	246
562780	107	349	299	95	65	57	72	210	213	77	75	111	379	70	200
562782	90	192	28	17	47	3	0	38	76	4	29	114	207	0	161
562784	28	44	66	14	29	19	36	43	20	30	35	39	108	17	47
562786	96	145	97	33	60	15	99	131	80	102	67	40	207	47	141
562791	40	49	65	21	29	23	62	50	38	43	10	25	152	20	71
562793	10	10	35	0	22	22	1	13	0	7	14	7	31	20	6
562796	90	147	68	75	96	17	105	49	108	71	90	106	93	18	58
562798	15	110	67	19	15	8	9	72	14	6	34	53	60	10	54
562799	52	213	123	18	31	39	49	114	12	50	45	93	147	26	82
562801	7	36	42	10	8	7	33	49	21	6	18	13	53	21	10
562804	11	25	40	10	11	2	10	29	20	37	2	7	22	1	4
562805	31	127	59	3	10	10	73	55	22	17	23	28	63	35	34
562808	0	66	36	20	46	34	81	65	47	14	0	54	127	13	0
562810	65	188	115	33	24	10	43	113	79	54	24	71	204	54	68
562813	17	62	71	7	28	2	36	20	10	12	22	23	30	40	39
562819	0	22	1	0	0	0	16	21	7	3	0	5	3	0	9
562820	4	14	41	15	15	2	21	27	37	10	12	11	24	10	22
562822	242	383	195	110	63	53	61	209	73	83	75	94	330	68	155
562826	33	81	88	52	21	3	57	249	83	32	7	146	40	31	40
562831	17	40	30	0	30	27	10	24	3	21	4	0	6	0	30
562834	66	67	51	28	41	4	55	83	118	49	44	119	150	18	92
562838	75	156	67	46	59	1	24	119	73	27	38	40	199	9	72
562839	18	13	21	0	1	2	16	27	4	19	8	24	22	15	3
562840	88	138	65	54	102	15	46	47	27	45	60	29	422	20	48
562845	12	7	0	9	3	0	12	11	8	9	8	21	14	6	18
562846	159	168	181	29	59	23	40	54	53	140	61	80	141	24	97
562849	123	227	120	75	264	32	155	429	139	188	132	334	661	112	210
562852	1	47	40	5	13	4	13	17	30	11	11	22	17	2	24
562853	32	107	37	42	36	20	29	137	30	43	35	79	103	35	59
562854	7	15	2	21	41	13	7	18	26	18	0	15	31	0	13
562857	58	100	55	16	61	11	77	169	78	50	26	251	155	125	45
562861	56	206	200	26	73	70	64	113	95	28	74	121	191	64	115
562867	12	34	21	1	1	2	15	15	7	9	36	29	18	42	29
562868	58	143	198	22	43	37	84	116	23	26	47	64	123	39	129
562872	12	2	0	5	3	0	6	12	0	0	4	0	33	0	27
562881	6	61	31	21	15	9	20	20	8	18	26	18	105	19	34
562889	42	83	53	20	13	3	36	50	32	58	13	8	43	19	18
562893	73	129	172	32	71	29	57	115	101	83	85	113	247	36	69
562894	11	23	38	0	6	12	50	25	5	23	19	31	55	11	13
562900	42	146	147	62	47	50	51	56	34	44	17	55	124	53	99
562904	1	74	29	8	11	6	22	18	16	7	5	0	17	0	32
562909	8	25	0	13	8	10	1	23	3	4	5	14	41	1	14
562912	35	69	93	9	43	5	31	33	57	39	29	38	94	13	69
562916	94	143	84	50	100	15	88	112	95	116	101	91	93	32	86
562918	4	20	13	8	3	2	0	8	22	3	0	8	5	0	12
562919	28	94	52	45	35	7	60	107	34	58	18	25	93	24	55
562925	403	372	429	264	260	250	282	629	231	58	267	298	491	146	109
562928	6	2	124	11	2	0	3	10	10	14	28	7	22	5	4
562930	49	30	36	18	30	14	31	64	28	29	19	21	84	9	60
562931	18	31	41	17	16	8	23	21	26	12	14	36	70	12	21
562934	13	3	9	0	25	16	5	40	30	42	2	21	12	13	28
562935	14	99	35	28	1	8	41	33	15	0	2	0	4	5	3
562936	30	54	98	19	62	32	53	80	56	29	38	42	108	23	62
562939	18	97	81	17	76	22	49	81	24	36	15	42	143	45	131
562940	140	344	366	114	114	71	145	325	156	139	155	180	431	110	348
562945	99	262	238	84	103	53	141	237	136	71	108	173	265	56	117
562946	811	751	814	1199	429	524	537	749	494	809	432	609	1485	267	685
562947	52	37	53	31	25	16	8	57	25	30	29	57	36	19	76
562949	63	178	190	31	95	35	92	152	108	60	55	65	217	49	129
562950	0	4	6	1	2	6	13	21	1	9	0	10	8	16	61
562952	14	7	3	0	1	25	13	21	4	7	5	7	33	5	11
562963	17	82	25	0	0	38	71	32	0	24	0	33	111	11	46
562973	57	13	36	0	25	1	8	21	9	31	7	28	24	0	42
562982	38	24	38	0	15	0	29	72	12	0	0	22	52	29	28
562991	63	228	305	73	97	45	171	323	68	64	116	523	256	82	162
562992	36	77	76	34	53	8	42	94	68	37	74	37	121	23	74
562995	30	280	279	55	118	22	77	96	69	38	98	76	130	24	135
562996	3	10	7	0	0	0	1	0	0	0	0	0	9	0	1
562999	15	151	55	20	45	11	18	10	4	22	11	14	40	2	74
563001	0	8	15	10	4	1	1	0	0	18	17	11	19	8	0
563003	17	35	27	20	34	12	30	75	25	9	34	23	111	61	74
563008	104	109	177	36	81	30	71	113	36	57	31	69	247	78	125
563011	332	819	590	170	284	111	409	751	770	443	303	441	1146	646	770
563012	6	1	4	0	9	0	0	8	2	14	7	4	44	0	17
563017	1	19	30	12	6	0	1	29	0	17	0	5	30	20	19
563018	243	328	326	111	246	75	197	430	162	180	277	277	460	119	285
563019	16	52	56	40	38	35	77	53	43	51	16	34	124	23	53
563020	48	18	70	0	1	1	19	50	9	7	0	15	10	12	19
563023	48	127	135	40	63	28	76	143	47	30	59	73	146	54	85
563028	4	15	19	3	7	7	17	19	4	17	20	30	33	10	17
563030	30	138	65	71	55	61	40	74	57	60	66	71	123	40	83
563038	36	147	180	59	120	56	57	157	55	125	59	115	136	23	91
563047	11	20	15	5	116	9	27	15	59	2	0	22	57	0	62
563053	32	42	11	2	38	23	17	103	39	46	15	30	102	27	105
563054	5	60	42	2	7	2	6	12	7	9	1	8	6	1	66
563056	22	46	56	23	57	16	37	73	11	34	31	42	164	26	41
563060	30	33	30	5	15	16	28	55	13	22	10	39	93	20	56
563066	99	166	344	70	63	28	163	172	79	76	82	129	273	54	214
563067	12	26	42	60	4	10	12	21	47	0	35	3	65	16	27
563073	7	19	50	3	31	10	37	32	46	31	35	11	73	15	36
563077	0	31	0	0	0	0	0	0	0	25	0	0	30	0	8
563080	31	19	45	26	17	1	21	34	11	18	20	36	43	3	8
563081	0	10	7	0	0	3	3	3	0	6	8	6	13	0	3
563082	76	458	153	33	59	56	51	273	127	93	46	73	263	67	162
563084	315	785	511	62	381	161	512	622	455	342	686	260	1481	129	815
563087	1	25	14	0	4	1	27	119	22	8	36	19	13	14	39
563089	1	20	51	5	16	11	3	78	14	10	11	6	57	3	17
563090	181	880	489	111	225	77	156	458	122	176	123	285	506	92	346
563091	2	0	3	0	10	0	0	4	1	8	0	2	6	0	1
563094	213	496	423	197	168	66	160	385	162	95	103	208	523	107	264
563095	0	0	7	0	0	4	0	4	0	0	0	0	3	0	3
563096	15	76	42	35	18	16	24	45	36	10	29	22	66	2	9
563097	25	16	5	0	8	0	0	6	0	8	9	8	0	1	4
563100	9	36	50	0	17	10	26	33	15	8	10	0	43	8	4
563105	67	130	102	16	44	21	15	119	41	24	54	24	141	37	100
563117	38	119	65	66	17	22	22	36	29	0	11	158	100	28	58
563122	26	25	9	3	4	6	15	19	11	21	16	0	31	3	14
563124	145	355	347	122	151	109	160	258	222	138	155	263	563	90	261
563132	24	0	2	0	0	0	9	54	8	0	0	0	12	0	4
563134	46	67	84	48	33	12	55	82	26	22	25	31	49	8	61
563138	0	0	0	0	0	4	2	0	0	0	2	0	6	0	22
563140	9	55	70	16	39	21	9	39	35	32	29	23	25	21	44
563147	131	372	330	60	92	83	179	283	188	126	141	230	428	89	276
563149	1366	1809	1690	554	959	261	792	1358	1623	1882	1178	1946	2566	653	1448
563150	0	15	13	6	0	0	5	3	0	0	12	0	15	0	4
563166	60	206	259	109	116	66	46	180	112	84	160	73	111	33	91
563172	0	3	0	0	0	0	2	2	2	0	0	16	15	0	0
563174	697	992	1003	323	571	200	477	1098	633	480	413	633	1541	382	1039
563175	19	93	61	38	23	14	30	55	23	21	4	35	90	250	61
563178	19	71	51	7	22	27	28	41	57	13	10	47	62	15	28
563180	47	136	52	29	74	13	89	56	20	38	32	71	67	12	85
563181	45	100	54	30	25	12	23	75	26	12	23	45	76	26	19
563182	0	28	15	0	9	1	9	0	40	6	19	46	8	1	23
563188	5	0	5	0	0	0	0	3	6	3	0	3	2	0	0
563189	60	245	253	139	91	62	176	342	131	150	69	200	420	142	333
563192	0	19	0	0	36	0	6	14	8	0	0	3	70	24	12
563195	70	120	229	60	321	13	53	111	56	73	101	185	529	50	151
563197	73	311	359	88	72	41	132	180	116	146	100	150	323	53	479
563198	3	35	7	2	21	4	23	13	20	17	11	4	90	7	43
563199	1	9	0	0	0	1	0	3	13	0	2	2	0	0	0
563201	39	62	240	20	221	66	37	86	146	39	110	90	239	51	236
563207	0	1	5	0	0	9	1	2	0	0	2	3	13	0	0
563210	1	0	0	0	21	0	0	6	0	9	0	9	16	0	0
563212	30	145	53	73	65	32	103	94	101	44	50	63	172	18	174
563215	51	82	49	28	10	13	66	98	39	23	34	25	145	19	98
563218	1	11	2	0	2	0	0	10	0	4	0	7	6	0	8
563220	3	33	15	9	17	8	11	2	2	1	3	2	8	1	2
563225	21	9	14	1	3	2	3	19	21	1	1	10	9	2	9
563228	48	32	40	7	7	4	4	30	0	11	1	5	34	4	25
563236	242	528	534	223	202	125	148	349	351	232	185	302	819	191	448
563241	23	66	48	16	39	6	63	51	56	38	85	56	37	32	73
563244	11	7	9	0	0	0	0	4	10	2	5	0	0	0	6
563246	12	55	25	3	8	0	15	21	19	11	4	32	35	7	21
563247	0	6	0	0	0	5	0	27	28	56	5	107	0	0	0
563249	44	56	91	113	33	16	45	232	21	38	118	115	195	57	55
563252	39	135	99	10	65	40	54	117	23	60	37	54	217	30	113
563253	212	436	435	143	215	83	270	297	233	209	265	283	791	94	395
563254	24	25	53	14	33	11	41	42	43	12	33	62	89	17	39
563257	29	56	120	44	27	4	69	59	35	21	15	26	86	36	23
563259	4	10	3	10	0	1	2	5	0	6	0	11	0	0	8
563262	50	206	80	18	71	13	32	110	105	41	17	66	217	34	66
563263	16	18	58	1	8	1	7	20	21	28	25	24	34	1	21
563264	9	58	116	7	14	10	24	29	57	20	32	50	137	29	26
563265	2	2	0	4	40	0	15	20	0	21	1	3	18	4	3
563266	63	171	115	33	45	25	29	148	35	82	51	36	191	69	186
563267	51	108	182	16	85	40	50	137	40	35	74	109	124	57	125
563270	5	17	16	0	0	10	24	6	17	6	0	0	26	11	5
563273	18	112	74	74	93	29	50	47	29	96	33	156	87	18	163
563275	27	93	108	44	57	11	29	62	205	33	40	24	171	19	50
563276	158	321	231	90	137	53	107	292	192	114	128	153	365	115	177
563283	23	86	78	21	21	20	25	18	12	31	12	56	110	3	42
563288	221	478	498	152	195	79	202	369	188	241	177	208	558	225	320
563289	13	49	95	51	17	7	18	18	24	8	28	49	47	0	28
563290	10	0	9	0	0	0	24	7	0	0	1	0	21	0	2
563292	37	133	175	60	13	7	57	133	70	66	40	53	140	50	119
563297	243	390	414	217	57	82	163	249	172	156	160	183	383	126	426
563298	25	81	38	11	19	0	46	26	43	12	40	20	63	19	59
563304	99	128	149	47	66	27	60	128	97	45	80	52	160	45	78
563306	21	56	51	28	39	16	26	75	70	13	45	53	86	12	60
563309	3	3	0	0	8	1	0	5	0	0	0	0	1	0	0
563316	29	142	81	61	28	11	75	136	77	89	33	64	217	27	95
563327	336	770	571	251	350	234	385	525	316	270	237	358	920	152	490
563328	54	138	195	33	55	42	56	155	89	18	73	103	241	25	144
563332	50	111	67	8	11	11	41	49	39	25	58	52	157	42	72
563341	1	5	10	16	16	6	11	12	0	7	26	9	7	1	0
563343	24	40	10	4	3	5	8	21	23	59	12	29	33	4	30
563345	182	197	214	55	99	43	103	193	62	114	83	78	185	18	186
563346	2	23	79	13	13	7	17	35	17	12	36	16	28	1	4
563347	0	2	4	0	0	0	2	0	0	0	5	0	0	6	0
563348	208	512	297	41	160	47	186	416	228	142	142	127	641	48	153
563352	126	373	269	88	99	92	65	179	62	120	82	185	180	52	120
563353	3	1	5	0	0	0	2	7	2	3	0	2	10	1	1
563356	59	105	121	11	79	13	23	85	13	29	27	28	106	20	35
563358	1	6	14	0	1	10	7	19	21	4	1	23	20	8	8
563359	145	199	297	65	86	0	76	217	54	0	88	149	372	56	200
563365	86	95	236	34	77	7	63	166	49	45	51	52	154	56	163
563369	0	22	7	0	33	8	0	6	11	9	4	1	18	1	0
563377	53	60	120	16	22	25	41	113	50	49	52	112	109	26	128
563388	64	60	100	22	32	15	51	93	42	53	27	29	95	59	86
563392	32	50	33	5	0	0	14	41	53	0	23	44	74	0	16
563393	567	457	439	212	216	114	139	361	365	341	125	173	575	60	680
563394	3	9	20	9	64	0	15	10	29	4	0	1	33	0	20
563396	159	326	253	93	110	114	200	238	152	123	129	138	434	135	287
563398	15	28	0	1	7	0	12	7	23	9	2	15	9	6	0
563403	56	42	28	23	2	0	18	21	17	15	16	15	12	9	13
563405	20	62	29	8	28	1	24	43	33	33	27	71	91	36	25
563408	119	334	347	530	128	64	139	387	99	63	62	532	256	56	215
563411	0	25	42	6	15	2	5	17	20	0	5	22	60	16	24
563413	0	49	28	0	4	0	5	15	1	13	6	2	19	7	9
563414	17	55	49	22	17	11	12	30	26	9	23	13	100	26	42
563421	93	283	282	77	168	48	105	195	127	80	151	162	360	61	211
563428	63	140	213	44	61	34	114	251	176	64	93	161	313	109	254
563429	22	67	107	39	40	16	63	40	59	40	39	24	144	28	42
563432	82	256	184	114	48	8	83	174	65	69	103	93	288	37	86
563435	18	53	45	4	23	17	13	67	29	29	9	19	45	33	39
563440	5	3	5	6	2	0	11	3	2	3	4	0	13	0	6
563441	0	4	24	1	5	0	0	10	19	0	0	5	17	5	16
563446	3	30	27	0	14	7	7	18	9	35	32	70	44	9	30
563448	0	30	0	0	10	0	0	9	0	0	2	0	21	0	2
563450	37	128	82	33	114	16	65	128	79	48	44	79	67	55	115
563453	4	13	10	9	0	4	2	35	15	23	28	18	90	21	13
563454	3	37	49	13	46	8	37	67	22	22	0	35	57	9	28
563456	396	1322	1057	268	483	223	727	1018	779	462	491	571	1361	397	749
563459	50	319	335	105	143	66	195	287	158	139	117	240	519	158	184
563460	74	198	264	47	22	79	90	109	107	107	66	90	188	61	78
563463	139	357	127	27	111	65	47	101	295	164	61	63	296	323	95
563468	22	30	37	5	13	0	0	18	12	54	3	8	26	0	4
563470	31	64	60	27	13	10	38	77	32	27	56	52	121	13	81
563472	27	77	99	24	24	1	25	45	22	49	5	26	84	19	46
563475	41	85	33	14	35	0	21	47	20	11	0	26	33	3	42
563476	42	96	42	12	72	22	45	138	79	58	33	70	118	27	101
563478	49	129	99	37	30	5	49	89	52	59	50	55	153	10	60
563489	10	14	9	0	0	5	8	7	4	3	6	0	12	0	16
563490	22	9	13	2	0	0	0	1	7	2	5	3	8	0	2
563496	46	138	125	53	63	42	70	135	62	64	35	64	218	21	141
563498	35	221	139	36	87	4	128	203	67	51	55	21	157	36	111
563506	36	93	162	19	71	16	78	108	47	47	12	108	223	65	83
563509	47	82	94	1	66	1	25	87	40	49	18	67	62	42	23
563511	15	87	44	19	12	14	77	80	32	38	28	48	154	29	66
563517	27	104	58	24	33	25	52	75	32	42	23	57	88	30	54
563520	22	85	101	35	38	20	39	168	45	11	85	41	187	33	121
563525	0	3	3	0	0	0	0	7	1	0	3	0	4	0	4
563527	215	401	644	167	104	37	110	375	217	114	150	141	488	86	364
563531	71	134	102	24	49	45	87	231	40	89	86	123	312	83	171
563540	47	3	14	7	0	0	3	2	12	2	0	0	48	2	16
563542	26	65	30	11	6	3	7	42	15	9	9	0	53	4	49
563543	43	304	138	27	31	19	116	82	92	65	66	94	163	12	117
563546	14	75	45	8	12	0	9	30	4	13	6	20	70	14	79
563548	38	67	103	15	13	8	19	135	83	46	35	61	95	10	74
563556	89	104	210	27	53	39	110	72	123	24	44	33	69	35	114
563560	5	48	80	26	6	13	14	53	20	21	21	19	55	19	54
563561	35	166	69	27	38	19	25	116	24	23	33	48	127	16	38
563569	10	34	24	4	10	12	18	25	32	36	4	36	30	0	34
563570	46	32	90	16	0	15	34	19	27	14	17	7	31	0	36
563573	12	31	64	5	3	11	47	34	33	16	27	34	39	12	12
563576	1	5	22	4	0	3	9	6	0	0	0	3	20	1	16
563577	72	206	908	84	96	51	247	85	46	48	35	227	286	26	475
563578	70	210	185	27	56	45	63	95	94	65	67	67	311	54	106
563580	44	192	187	40	74	18	99	185	156	74	93	169	266	89	194
563581	40	0	11	45	36	6	35	73	0	21	66	0	115	60	47
563584	49	124	123	84	71	19	120	89	31	110	46	127	124	35	163
563587	219	532	446	208	168	96	239	534	286	313	241	240	732	114	346
563589	11	52	28	18	17	5	15	11	19	4	19	10	26	22	20
563594	1	31	1	5	19	14	27	31	45	17	17	32	80	1	24
563597	20	117	59	37	59	12	47	34	35	9	11	29	107	5	17
563598	518	1204	1126	293	316	347	289	774	572	275	225	484	892	268	545
563599	31	118	91	29	62	12	28	80	26	32	23	21	68	28	30
563601	28	59	73	9	27	4	4	73	26	16	28	19	57	2	20
563603	40	26	16	2	5	7	12	21	16	73	8	10	52	5	49
563606	12	45	37	3	26	3	34	7	49	15	18	28	14	0	37
563613	78	157	145	18	104	71	49	222	131	91	75	88	177	51	143
563621	11	40	42	6	0	0	0	20	15	0	8	16	27	1	17
563632	71	35	93	15	77	15	84	62	22	26	37	86	139	66	52
563633	89	137	129	16	39	36	99	137	70	42	57	114	198	41	212
563642	0	10	1	0	9	1	12	9	34	4	7	5	11	1	18
563643	29	44	44	25	33	39	15	19	18	18	10	19	79	4	44
563644	608	1039	1297	432	498	251	692	960	566	547	388	503	1818	326	949
563648	2	0	2	1	0	0	0	3	0	0	7	0	0	4	2
563649	5	24	4	0	4	1	1	6	6	3	6	2	8	9	0
563650	14	29	91	4	19	5	6	46	10	22	30	12	48	39	21
563653	32	108	56	10	27	0	38	51	23	33	19	27	102	12	60
563654	4	0	8	4	0	3	0	0	0	0	0	9	9	0	0
563659	1	32	8	10	12	21	5	10	0	0	2	2	41	0	23
563660	52	79	115	19	65	15	86	63	58	19	74	52	168	39	97
563663	3	3	11	6	9	1	26	2	36	21	6	29	5	0	24
563665	22	121	134	37	86	32	84	59	16	64	131	113	77	53	51
563669	89	168	239	23	76	69	125	159	142	66	85	178	246	51	166
563670	63	92	103	48	59	14	59	113	54	6	6	45	99	19	58
563672	6	46	56	11	18	9	18	5	51	12	11	42	69	16	18
563674	0	12	11	0	7	11	17	23	17	2	12	34	34	3	3
