	C10	C7	C8	C9	C4	C5	C6	C1	C2	C3	B11	B12	B7	B8	B9
30416	1.9034654272181	4.43076815120005	5.57852669597336	2.56057714454522	1.89880706451034	2.86738105146924	6.70066537743155	0.830390694497394	3.96552364341898	4.19277596659683	2.00839924893872	5.17203993271043	2.61696000466253	2.40759986872976	6.13027287658907
321928	5.60390514535919	7.35968505313857	6.97338631331458	8.11516599622286	7.10826043013929	6.03730605291155	7.57935908120942	7.30612412546379	7.31602089050312	7.48555771582468	6.40071667171748	4.64152521601165	7.53343664910024	6.79991729150852	7.19440321400879
565158	7.73635544138284	8.29257085728003	7.76615369914913	2.56057714454522	7.25635906912842	7.11530856491283	7.23832216337435	7.2397816306351	5.55048614414014	6.39440982776648	6.65225543871344	6.82915221918742	7.28371659654733	9.56747120550815	7.74409023998241
559380	6.85766173760498	8.32278547032704	8.44569101326627	7.08413910060223	8.40660170470903	8.42196990314688	6.70066537743155	7.40024630282834	7.06986030323372	9.1469722769837	6.96259555932559	5.99516217062635	6.36112110023294	6.65552738217335	7.06315868073053
561547	7.51817527133331	7.10536786440588	8.08102703650255	5.73050214598753	5.80569766011886	7.82157736185611	6.50135656920815	5.68837168962497	5.55048614414014	7.08030123733842	7.29380146780097	5.99516217062635	5.50448527540411	6.4950627099801	6.37128097609286
541519	9.06333676399649	7.76375143459641	7.51013972099311	7.84597936340747	7.82954440207323	6.32681267010654	9.13017335951873	8.26501892213412	7.19818440020926	8.66526373805957	7.98567917243864	5.99516217062635	7.5711563150494	5.21495479078737	7.15196794768839
447827	4.7108203492757	7.07017843594358	5.95292221075486	7.41855813967279	4.70616198656794	2.86738105146924	6.79086318640313	6.38497954617503	4.45095047058923	5.77773846731799	5.17832425038103	5.8639176373481	2.61696000466253	5.57752487017208	2.67084125795177
559089	3.48842792793926	5.37418462283368	2.40860169453105	2.56057714454522	1.89880706451034	2.86738105146924	4.55382398910228	6.18794269911548	1.64359554853162	1.87084787170947	2.00839924893872	3.05656271529049	2.61696000466253	2.40759986872976	3.89323367928822
555361	1.9034654272181	5.58830942818653	3.99356419525221	2.56057714454522	6.2911244872891	2.86738105146924	5.20590068568198	4.73728129010591	1.64359554853162	7.00013088865443	6.09586209018906	5.8639176373481	3.75446352841246	2.40759986872976	4.99276935283914
503566	8.09328998609812	7.49851275783589	6.37822804548753	6.95289456732398	7.78145011387218	8.88974886449769	5.44690878518577	8.14327364978175	7.47648556269636	5.04077287315178	6.76328675110219	6.32958120969691	5.58043412863741	2.40759986872976	4.25580375867293
494085	7.18886764608035	6.08788043767704	7.29937262477629	5.73050214598753	5.59924678265143	6.03730605291155	7.9362936259247	7.81907538126956	7.25830539264683	6.51470406148419	8.03076706196717	7.25295992809399	7.16539662935857	7.61705323435871	7.49526969336832
445186	6.65835292938157	7.41682896024218	6.49606453578139	9.03631057551162	8.46866267284129	6.32681267010654	8.92637815705961	7.36954950560543	7.91038208922652	8.4100066828175	9.30301999783035	6.42579652495621	8.15921805442945	2.40759986872976	8.245750094009
568316	5.60390514535919	6.99711497375386	3.99356419525221	5.36793206660282	5.98626990576068	7.11530856491283	5.83393190829502	6.66328070866214	6.03591297131038	3.45581037243062	6.65225543871344	6.75700243343158	7.06321623455209	7.76515187334785	5.84076625939408
100334818	5.3628970458554	6.99711497375386	5.77783550419677	7.08413910060223	1.89880706451034	5.1893091463566	6.70066537743155	6.50281603646889	8.18275435963965	6.72882886683704	6.2563267623823	7.70041890506522	7.26081619443725	7.26558086385734	6.04007506761749
192334	6.65835292938157	8.09665064730477	7.36279800491793	6.46746774015374	7.92117487753879	2.86738105146924	7.52782878056934	6.32224379082707	5.89152306197521	7.36270096803914	3.59336174965988	8.04145582290028	6.48485646865518	4.72952796361713	7.62503756833865
553324	8.24331543010273	7.44457395072508	7.9425802665334	6.26101686268631	8.52816368458995	6.95484389271958	8.68898357238392	8.06879543382247	8.8820002878567	8.24588730305639	6.76328675110219	7.19952066913253	8.6830491951203	9.41882712415302	7.74409023998241
554477	7.18886764608035	7.47179541946011	6.55155964837309	7.41855813967279	7.73169707867508	8.35923414779892	8.88602041944347	7.40024630282834	7.25830539264683	7.93693706216724	8.77658357371565	7.53768940502711	5.50448527540411	7.89945296505944	6.86723847075528
324984	7.96955461767587	6.45824888762216	7.59182351858682	4.88250523943258	8.61305258217646	2.86738105146924	6.60445006217225	8.24824320938329	8.01863497987855	8.37864251190816	7.89104229830056	6.89786496927143	7.60791486505952	7.16248737089323	7.77237928441384
566140	5.99092826846844	3.05225652794632	3.14556728869726	6.26101686268631	6.65369456667381	5.67473597352684	7.47438952160788	5.95967371144236	5.10302716716892	6.62573537387294	7.56298810061636	3.7935283094567	6.12792192393991	3.99256236945092	6.51214351193271
334098	7.26101743183618	7.03410918123606	7.26658268965862	4.14553964526638	7.25635906912842	8.84466097496916	6.79086318640313	5.22270811727615	6.92899776739387	6.72882886683704	2.00839924893872	7.02618906624697	7.79487779685837	2.40759986872976	6.96852180659246
497400	5.99092826846844	7.55050739547415	7.81232388058206	6.64803998579556	7.92117487753879	2.86738105146924	5.20590068568198	6.11579291335964	7.37151600309482	7.59876832627267	7.13768226588369	7.49396802759779	7.41397298249867	8.08002521070126	7.62503756833865
100002040	8.53282204729771	9.06571878775288	8.71238244270815	9.24707767172844	9.28251135698439	7.51123724124396	9.62298601360968	8.46701531504104	7.47648556269636	9.52189956288839	9.99139282363303	9.29814870186025	8.49960305402437	6.93116182478678	9.2608044397313
100150128	9.92027371490465	8.86475475327988	8.59842625341107	7.41855813967279	9.0984794093467	6.03730605291155	10.9288634204492	9.18353751999548	8.86276406899378	7.36270096803914	9.97994280288949	9.74306324247371	7.87246073781091	7.83386462343186	7.77237928441384
394045	6.54732161699283	7.13971936919666	6.84600700683835	6.02000876318252	1.89880706451034	2.86738105146924	5.20590068568198	4.91785353574773	6.16715750458864	6.26316529448823	2.00839924893872	4.27895513662694	1.87999441049632	5.86703148736706	1.08587875723062
30486	10.0683723538938	9.1354698961953	10.1433113147569	8.39346715870996	9.22972394262496	7.259698474248	6.95592243267363	7.84161794992065	5.55048614414014	8.28023880784717	4.33032734382608	9.09365203402571	8.76670712416721	9.12184538639589	8.7932378893115
393966	4.22539352210546	6.75269624608741	5.34720114986691	2.56057714454522	4.70616198656794	7.11530856491283	4.55382398910228	5.35395265055441	1.64359554853162	4.67820279376707	5.70883896707981	4.27895513662694	6.48485646865518	7.05145605850449	5.47819618000938
561835	9.12263394768026	8.83361624147098	9.18558296754514	8.34193685806988	8.16559360520524	10.9280769831568	7.9362936259247	8.77875792608207	7.91038208922652	7.70373788587421	8.07448843939649	9.29814870186025	8.87623249170012	10.5725067954055	7.95624347681402
403051	6.54732161699283	7.52474429940907	7.36279800491793	2.56057714454522	8.00733152128851	7.82157736185611	6.95592243267363	8.79039262656547	4.45095047058923	1.87084787170947	2.00839924893872	4.64152521601165	8.06981896937634	8.38487979222968	8.4867581935128
100462714	9.00149751017863	9.07462434097478	10.0208558869199	9.9093052987763	8.27384649585726	8.07683441709819	8.37582568712429	8.48144238567632	8.90098339122427	9.49289969116584	8.38343868028565	9.65647555747762	8.91341741203377	8.71138061690687	9.49102022036696
445142	4.7108203492757	0.730328433058959	5.34720114986691	4.88250523943258	1.89880706451034	2.86738105146924	4.91639406848699	6.11579291335964	4.81352054997393	5.95831071295981	6.40071667171748	6.32958120969691	3.10238683183277	2.40759986872976	5.60944071328763
450080	7.6313858817813	6.40275377503046	6.4383490379251	7.77003051017417	4.2207351593977	7.82157736185611	7.10402107166276	6.38497954617503	6.85304891416057	6.26316529448823	5.91528984454724	6.32958120969691	5.90974175389037	6.10803958687086	6.70058860134582
