plate_id,Cycle,Dose,diff,lwr.ci,upr.ci,pval,se,value
BPA,Dark_2,Control,NA,NA,NA,1,30.184682686941326,1249.391111111111
BPA,Light_3,Control,NA,NA,NA,1,51.35133995478127,715.1933333333334
BPA,Dark_3,Control,NA,NA,NA,1,26.476636156757696,1224.9844444444445
BPAF,Light_1,Dose5,74.3866666666667,-164.2956384761,313.068971809433,0.999719621382336,68.78598981995289,774.3244444444445
BPAF,Light_1,Dose4,-58.6088888888889,-297.291194031655,180.073416253877,0.999719621382336,55.898331738376214,641.3288888888889
BPAF,Light_1,Dose3,38.1288888888889,-200.553416253877,276.811194031655,0.999719621382336,65.8344783943379,738.0666666666667
BPAF,Light_1,Dose2,79.3022222222222,-159.380082920544,317.984527364989,0.999719621382336,59.097405590048936,779.24
BPAF,Light_1,Dose1,222.511111111111,-16.1711940316553,461.193416253877,0.7691141379395505,86.25518860822592,922.4488888888889
BPAF,Dark_1,Dose5,48.9666666666667,-122.621356598496,220.554689931829,0.999719621382336,50.291078841071574,1222.3577777777778
BPAF,Dark_1,Dose4,-14.1488888888889,-185.736912154052,157.439134376274,0.999719621382336,35.114940054616085,1159.2422222222222
BPAF,Dark_1,Dose3,50.4555555555555,-121.132467709607,222.043578820718,0.999719621382336,61.71073933680385,1223.8466666666666
BPAF,Dark_1,Dose2,-79.9777777777776,-251.56580104294,91.6102454873851,0.999719621382336,30.526420184701138,1093.4133333333334
BPAF,Dark_1,Dose1,73.2022222222222,-98.3858010429406,244.790245487385,0.999719621382336,45.53504648713844,1246.5933333333332
BPAF,Light_2,Dose5,104.273333333333,-83.4099937706179,291.956660437285,0.999719621382336,62.79753998770409,765.9688888888888
BPAF,Light_2,Dose4,-86.4333333333333,-274.116660437285,101.249993770618,0.999719621382336,50.014295965232456,575.2622222222222
BPAF,Light_2,Dose3,-39.6466666666666,-227.329993770618,148.036660437285,0.999719621382336,49.59409713798142,622.0488888888889
BPAF,Light_2,Dose2,-21.6577777777777,-209.341104881729,166.025549326173,0.999719621382336,51.61033667205551,640.0377777777778
BPAF,Light_2,Dose1,23.4311111111111,-164.25221599284,211.114438215062,0.999719621382336,43.425406890855534,685.1266666666667
BPAF,Dark_2,Dose5,116.586666666667,-65.3132584377462,298.48659177108,0.999719621382336,41.02869916967336,1228.1066666666668
BPAF,Dark_2,Dose4,-16.7733333333333,-198.673258437746,165.12659177108,0.999719621382336,64.02962971006532,1094.7466666666667
BPAF,Dark_2,Dose3,108.168888888889,-73.7310362155241,290.068813993302,0.999719621382336,51.53672263563571,1219.6888888888889
BPAF,Dark_2,Dose2,62.0022222222221,-119.897702882191,243.902147326635,0.999719621382336,32.67608644162106,1173.5222222222221
BPAF,Dark_2,Dose1,86.4511111111112,-95.4488139933018,268.351036215524,0.999719621382336,58.61544868434336,1197.9711111111112
BPAF,Light_3,Dose5,136.824444444444,-62.7378477526288,336.386736641518,0.999719621382336,57.31327476812387,677.2666666666667
BPAF,Light_3,Dose4,79.1444444444445,-120.417847752629,278.706736641518,0.999719621382336,59.10517740401085,619.5866666666667
BPAF,Light_3,Dose3,56.9133333333333,-142.64895886374,256.475625530407,0.999719621382336,54.30466584819761,597.3555555555555
BPAF,Light_3,Dose2,305.773333333333,106.21104113626,505.335625530407,0.017904608333372263,45.77135699062447,846.2155555555555
BPAF,Light_3,Dose1,28.1759595959596,-172.517006194351,228.86892538627,0.999719621382336,60.06756275929749,568.6181818181818
BPAF,Dark_3,Dose5,164.455555555556,-2.3545310766518,331.265642187763,0.7691141379395505,39.63456842380669,1261.0266666666666
BPAF,Dark_3,Dose4,-63.4622222222222,-230.272308854429,103.347864409985,0.999719621382336,58.74610787212593,1033.108888888889
BPAF,Dark_3,Dose3,131.311111111111,-35.4989755210962,298.121197743318,0.999719621382336,48.89127943650352,1227.8822222222223
BPAF,Dark_3,Dose2,71.0377777777778,-95.7723088544295,237.847864409985,0.999719621382336,33.56904189818114,1167.608888888889
BPAF,Dark_3,Dose1,122.26,-44.5500866322073,289.070086632207,0.999719621382336,52.98295674341865,1218.831111111111
BPAF,Light_1,Control,NA,NA,NA,1,60.1964713628152,699.9377777777778
BPAF,Dark_1,Control,NA,NA,NA,1,56.983459395415004,1173.391111111111
BPAF,Light_2,Control,NA,NA,NA,1,55.53206662635103,661.6955555555555
BPAF,Dark_2,Control,NA,NA,NA,1,50.90729508556994,1111.52
BPAF,Light_3,Control,NA,NA,NA,1,57.20722851910641,540.4422222222222
BPAF,Dark_3,Control,NA,NA,NA,1,41.44103168714763,1096.5711111111111
ClofibricAcid,Light_1,Dose5,-74.0822222222222,-269.182216851832,121.017772407388,0.9999999680438709,53.30831355896152,672.5244444444445
ClofibricAcid,Light_1,Dose4,66.7666666666667,-128.333327962943,261.866661296277,0.9999999680438709,34.5869100596562,813.3733333333333
ClofibricAcid,Light_1,Dose3,26.3111111111111,-168.788883518499,221.411105740721,0.9999999680438709,61.67140238072212,772.9177777777778
ClofibricAcid,Light_1,Dose2,6.45333333333326,-188.646661296277,201.553327962943,0.9999999680438709,47.748923452881016,753.06
ClofibricAcid,Light_1,Dose1,311.764444444444,116.664449814835,506.864439074054,0.0033768800767919327,66.78370209018763,1058.371111111111
ClofibricAcid,Dark_1,Dose5,285.442222222222,116.268979670835,454.615464773609,0.002114177955540031,51.03555892681045,1292.9888888888888
ClofibricAcid,Dark_1,Dose4,165.902222222222,-3.27102032916488,335.075464773609,0.1887654319511841,31.408238580498548,1173.4488888888889
ClofibricAcid,Dark_1,Dose3,125.868888888889,-43.3043536624982,295.042131440276,0.5736791001678715,33.532522575227425,1133.4155555555556
ClofibricAcid,Dark_1,Dose2,215.68,46.5067574486129,384.853242551387,0.02757381171376995,45.51826766155639,1223.2266666666667
ClofibricAcid,Dark_1,Dose1,237.495555555555,68.3223130041684,406.668798106943,0.016541025431387746,21.56651690475117,1245.042222222222
ClofibricAcid,Light_2,Dose5,188.642222222222,10.8308758936298,366.453568550815,0.12343459894506303,51.4891750535898,833.1711111111111
ClofibricAcid,Light_2,Dose4,-76.968888888889,-254.780235217481,100.842457439704,0.9999999680438709,34.87691508807231,567.56
ClofibricAcid,Light_2,Dose3,33.54,-144.271346328593,211.351346328592,0.9999999680438709,61.31927035929393,678.0688888888889
ClofibricAcid,Light_2,Dose2,-72.8622222222223,-250.673568550815,104.94912410637,0.9999999680438709,53.87378281453303,571.6666666666666
ClofibricAcid,Light_2,Dose1,379.068888888889,201.257542560296,556.880235217481,4.096394764396827e-5,49.002132347840146,1023.5977777777778
ClofibricAcid,Dark_2,Dose5,37.8711111111111,-114.67189335861,190.414115580832,0.9999999680438709,63.05380045259089,1212.2266666666667
ClofibricAcid,Dark_2,Dose4,-39.2111111111112,-191.754115580832,113.33189335861,0.9999999680438709,24.66124665177641,1135.1444444444444
ClofibricAcid,Dark_2,Dose3,-54.7533333333333,-207.296337803054,97.7896711363877,0.9999999680438709,25.226958381475477,1119.6022222222223
ClofibricAcid,Dark_2,Dose2,2.02222222222213,-150.520782247499,154.565226691943,0.9999999680438709,51.207752617846786,1176.3777777777777
ClofibricAcid,Dark_2,Dose1,50.0733333333333,-102.469671136388,202.616337803054,0.9999999680438709,31.381000270900294,1224.4288888888889
ClofibricAcid,Light_3,Dose5,-287.022222222222,-504.642038966454,-69.40240547799,0.02330663793571275,48.610984385404805,451.0422222222222
ClofibricAcid,Light_3,Dose4,-69.2333333333333,-286.853150077566,148.386483410899,0.9999999680438709,46.797109988275665,668.8311111111111
ClofibricAcid,Light_3,Dose3,-38.2133333333334,-255.833150077566,179.406483410899,0.9999999680438709,95.10817151598151,699.8511111111111
ClofibricAcid,Light_3,Dose2,40.0933333333334,-177.526483410899,257.713150077566,0.9999999680438709,45.54807511138548,778.1577777777778
ClofibricAcid,Light_3,Dose1,165.675555555556,-51.9442611886767,383.295372299788,0.5736791001678715,38.444538091787614,903.74
ClofibricAcid,Dark_3,Dose5,160.72,39.2849318970323,282.155068102968,0.02330663793571275,34.38853994699028,1266.9177777777777
ClofibricAcid,Dark_3,Dose4,17.6888888888891,-103.746179214079,139.123956991857,0.9999999680438709,20.577245106223913,1123.8866666666668
ClofibricAcid,Dark_3,Dose3,-79.3311111111111,-200.766179214079,42.1039569918566,0.707887678963406,49.97415493648853,1026.8666666666666
ClofibricAcid,Dark_3,Dose2,85.1600000000001,-36.2750681029677,206.595068102968,0.6150555682371024,32.156907687291366,1191.3577777777778
ClofibricAcid,Dark_3,Dose1,89.0044444444445,-32.4306236585232,210.439512547412,0.5736791001678715,21.64729471723049,1195.2022222222222
ClofibricAcid,Light_1,Control,NA,NA,NA,1,57.35145735381151,746.6066666666667
ClofibricAcid,Dark_1,Control,NA,NA,NA,1,78.63839017999422,1007.5466666666666
ClofibricAcid,Light_2,Control,NA,NA,NA,1,43.732948263990046,644.5288888888889
ClofibricAcid,Dark_2,Control,NA,NA,NA,1,45.79667840669691,1174.3555555555556
ClofibricAcid,Light_3,Control,NA,NA,NA,1,71.29540106972175,738.0644444444445
ClofibricAcid,Dark_3,Control,NA,NA,NA,1,36.29344662007914,1106.1977777777777
DES,Light_1,Dose5,-203.882222222222,-419.795866814582,12.0314223701372,0.5346459274510573,63.00718697181306,586.14
DES,Light_1,Dose4,-81.2755555555556,-297.189200147915,134.638089036804,0.9999963445646972,42.02716637047177,708.7466666666667
DES,Light_1,Dose3,14.4488888888889,-201.464755703471,230.362533481248,0.9999963445646972,80.20304747618316,804.4711111111111
DES,Light_1,Dose2,47.0888888888888,-168.824755703471,263.002533481248,0.9999963445646972,81.38978922520597,837.1111111111111
DES,Light_1,Dose1,133.233333333333,-82.6803112590262,349.146977925693,0.9999963445646972,43.08243303151184,923.2555555555556
DES,Dark_1,Dose5,148.815555555555,-18.3189443185746,315.950055429685,0.5918994617653759,36.50348172130678,1286.7866666666666
DES,Dark_1,Dose4,5.73777777777764,-161.396722096352,172.872277651908,0.9999963445646972,49.222885149559126,1143.7088888888889
DES,Dark_1,Dose3,206.940516795866,37.8737619793741,376.007271612357,0.0969482280789391,53.77575276951541,1344.9116279069767
DES,Dark_1,Dose2,139.260707070707,-28.8207380576898,307.342152199104,0.6013582871953256,65.495955507744,1277.2318181818182
DES,Dark_1,Dose1,304.337777777778,137.203277903648,471.472277651908,8.931395304101475e-4,38.90748607853942,1442.308888888889
DES,Light_2,Dose5,-103.995555555555,-313.959392263135,105.968281152024,0.9999963445646972,50.020196688614455,595.0866666666667
DES,Light_2,Dose4,-62.4711111111111,-272.43494781869,147.492725596468,0.9999963445646972,56.929293130918836,636.6111111111111
DES,Light_2,Dose3,-97.7622222222221,-307.726058929802,112.201614485357,0.9999963445646972,65.64417047363548,601.32
DES,Light_2,Dose2,-49.9555555555555,-259.919392263135,160.008281152024,0.9999963445646972,49.89935419917726,649.1266666666667
DES,Light_2,Dose1,11.7933333333334,-198.170503374246,221.757170040913,0.9999963445646972,51.96660836931396,710.8755555555556
DES,Dark_2,Dose5,11.5333333333333,-138.172023192163,161.238689858829,0.9999963445646972,37.47388173276438,1259.7933333333333
DES,Dark_2,Dose4,-29.3711111111111,-179.076467636607,120.334245414385,0.9999963445646972,41.675935965594164,1218.888888888889
DES,Dark_2,Dose3,-45.7733333333333,-195.478689858829,103.932023192163,0.9999963445646972,38.928484105439736,1202.4866666666667
DES,Dark_2,Dose2,82.2844444444445,-67.4209120810514,231.98980096994,0.9999963445646972,58.54108050439258,1330.5444444444445
DES,Dark_2,Dose1,101.286666666667,-48.4186898588293,250.992023192163,0.9999963445646972,36.403421639602875,1349.5466666666666
DES,Light_3,Dose5,-95.3844444444444,-312.230314639414,121.461425750525,0.9999963445646972,58.09267920018359,579.9177777777778
DES,Light_3,Dose4,66.8511111111111,-149.994759083859,283.696981306081,0.9999963445646972,56.026694990112986,742.1533333333333
DES,Light_3,Dose3,89.4622222222222,-127.383647972747,306.308092417192,0.9999963445646972,73.0624910438377,764.7644444444444
DES,Light_3,Dose2,43.1111111111111,-173.734759083859,259.956981306081,0.9999963445646972,68.95565524232939,718.4133333333333
DES,Light_3,Dose1,-118.168888888889,-335.014759083859,98.6769813060807,0.9999963445646972,59.281941907832575,557.1333333333333
DES,Dark_3,Dose5,28.0355555555554,-123.360467433322,179.431578544433,0.9999963445646972,33.21760322270152,1173.6888888888889
DES,Dark_3,Dose4,-63.7977777777778,-215.193800766655,87.5982452110998,0.9999963445646972,34.70705522482927,1081.8555555555556
DES,Dark_3,Dose3,38.2333333333331,-113.162689655545,189.629356322211,0.9999963445646972,34.458566775802275,1183.8866666666665
DES,Dark_3,Dose2,125.424444444444,-25.9715785444333,276.820467433322,0.6013582871953256,70.33665078266174,1271.0777777777778
DES,Dark_3,Dose1,201.86,50.4639770111223,353.256022988878,0.058655542537448535,33.112319047860005,1347.5133333333333
DES,Light_1,Control,NA,NA,NA,1,35.18269660346982,790.0222222222222
DES,Dark_1,Control,NA,NA,NA,1,30.798632827819656,1137.9711111111112
DES,Light_2,Control,NA,NA,NA,1,73.85598382224973,699.0822222222222
DES,Dark_2,Control,NA,NA,NA,1,33.36401518239238,1248.26
DES,Light_3,Control,NA,NA,NA,1,44.21798248038055,675.3022222222222
DES,Dark_3,Control,NA,NA,NA,1,34.956743197121426,1145.6533333333334
Dimethylformamide,Light_1,Dose5,-79.1888888888889,-263.658507661999,105.280729884222,0.9999999999999728,37.11168417872421,715.6755555555555
Dimethylformamide,Light_1,Dose4,-68.5022222222221,-252.971840995333,115.967396550888,0.9999999999999728,40.60203237796231,726.3622222222223
Dimethylformamide,Light_1,Dose3,27.0844444444444,-157.385174328666,211.554063217555,0.9999999999999728,53.04913851509904,821.9488888888889
Dimethylformamide,Light_1,Dose2,138.098055555556,-52.0488751741836,328.244986285295,0.44509298602362585,42.28587415596257,932.9625
Dimethylformamide,Light_1,Dose1,-66.5111111111111,-250.980729884221,117.958507661999,0.9999999999999728,59.12303535079122,728.3533333333334
Dimethylformamide,Dark_1,Dose5,-0.120000000000118,-147.902261086113,147.662261086113,0.9999999999999728,34.062803941332824,1237.851111111111
Dimethylformamide,Dark_1,Dose4,123.866666666667,-23.9155944194466,271.64892775278,0.3071307527038218,46.25297198083042,1361.8377777777778
Dimethylformamide,Dark_1,Dose3,14.0111111111109,-133.771149975002,161.793372197224,0.9999999999999728,33.155219630951855,1251.9822222222222
Dimethylformamide,Dark_1,Dose2,120.336388888889,-31.9940791237742,272.666856901552,0.34494704042332214,31.533900789513005,1358.3075
Dimethylformamide,Dark_1,Dose1,154.646666666667,6.86440558055332,302.42892775278,0.13461608313045104,58.30751638995211,1392.6177777777777
Dimethylformamide,Light_2,Dose5,65.0177777777777,-112.574227984096,242.609783539652,0.9999999999999728,41.08987734469427,634.4
Dimethylformamide,Light_2,Dose4,172.035555555556,-5.55645020631826,349.627561317429,0.16650730813209053,43.79890643541539,741.4177777777778
Dimethylformamide,Light_2,Dose3,183.96,6.3679942381261,361.552005761874,0.13461608313045104,62.23298830380154,753.3422222222222
Dimethylformamide,Light_2,Dose2,66.9773015873016,-113.75816955425,247.712772728853,0.9999999999999728,56.74009370548814,636.3595238095238
Dimethylformamide,Light_2,Dose1,183.426666666667,5.8346609047928,361.01867242854,0.13461608313045104,46.40436639397727,752.8088888888889
Dimethylformamide,Dark_2,Dose5,42.1866666666667,-89.0456284354767,173.41896176881,0.9999999999999728,22.62434185660313,1272.7533333333333
Dimethylformamide,Dark_2,Dose4,140.746666666667,9.5143715645232,271.97896176881,0.13461608313045104,40.99550857389531,1371.3133333333333
Dimethylformamide,Dark_2,Dose3,41.3266666666668,-89.9056284354766,172.55896176881,0.9999999999999728,25.63091536059963,1271.8933333333334
Dimethylformamide,Dark_2,Dose2,75.6008333333334,-59.6703202162577,210.871986882925,0.8500493856661216,21.006419962231295,1306.1675
Dimethylformamide,Dark_2,Dose1,132.726666666667,1.49437156452322,263.95896176881,0.13926843186290194,56.741185975079745,1363.2933333333333
Dimethylformamide,Light_3,Dose5,238.091111111111,52.9903366019175,423.191885620305,0.06006499872667548,62.41715297963415,736.4288888888889
Dimethylformamide,Light_3,Dose4,149.497777777778,-35.6029967314159,334.598552286971,0.3362561850261549,55.67281087082038,647.8355555555555
Dimethylformamide,Light_3,Dose3,282.284444444444,97.1836699352509,467.385218953638,0.020042011139245197,42.17886623006151,780.6222222222223
Dimethylformamide,Light_3,Dose2,203.217777777778,18.1170032685841,388.318552286971,0.13461608313045104,45.913235977601325,701.5555555555555
Dimethylformamide,Light_3,Dose1,212.54,27.4392254908063,397.640774509194,0.13166429440361144,57.68572271314862,710.8777777777777
Dimethylformamide,Dark_3,Dose5,27.3177777777778,-121.97109426495,176.606649820506,0.9999999999999728,37.81935201396837,1208.4822222222222
Dimethylformamide,Dark_3,Dose4,137.197777777778,-12.0910942649503,286.486649820506,0.20803678980481993,32.820033652918084,1318.3622222222223
Dimethylformamide,Dark_3,Dose3,55.2711111111112,-94.017760931617,204.559983153839,0.9999999999999728,26.31340522434451,1236.4355555555555
Dimethylformamide,Dark_3,Dose2,41.5177777777778,-107.77109426495,190.806649820506,0.9999999999999728,34.97091580746805,1222.6822222222222
Dimethylformamide,Dark_3,Dose1,191.962222222222,42.673350179494,341.25109426495,0.06006499872667548,67.46785268151451,1373.1266666666666
Dimethylformamide,Light_1,Control,NA,NA,NA,1,68.77765656065426,794.8644444444444
Dimethylformamide,Dark_1,Control,NA,NA,NA,1,36.93977074713281,1237.9711111111112
Dimethylformamide,Light_2,Control,NA,NA,NA,1,44.64678506969436,569.3822222222223
Dimethylformamide,Dark_2,Control,NA,NA,NA,1,38.21871071196474,1230.5666666666666
Dimethylformamide,Light_3,Control,NA,NA,NA,1,43.3088734333922,498.3377777777778
Dimethylformamide,Dark_3,Control,NA,NA,NA,1,38.5854111169781,1181.1644444444444
DMSO,Light_1,Dose5,-195.868888888889,-377.469896301799,-14.267881475979,0.1468390663743574,61.05261221754445,575.14
DMSO,Light_1,Dose4,13.6466666666666,-167.954340746243,195.247674079577,0.9999999979696914,43.69756442783514,784.6555555555556
DMSO,Light_1,Dose3,-39.4555555555556,-221.056562968466,142.145451857354,0.9999999979696914,43.63415972548909,731.5533333333333
DMSO,Light_1,Dose2,-157.524444444444,-339.125451857354,24.0765629684655,0.3074771565396779,56.292456835003776,613.4844444444444
DMSO,Light_1,Dose1,62.6266666666667,-118.974340746243,244.227674079577,0.9999999979696914,59.29537184960888,833.6355555555556
DMSO,Dark_1,Dose5,-92.5911111111113,-268.749422717391,83.5672004951681,0.9999999979696914,60.570278475238176,1045.7688888888888
DMSO,Dark_1,Dose4,-35.8600000000001,-212.01831160628,140.298311606279,0.9999999979696914,48.11503230107336,1102.5
DMSO,Dark_1,Dose3,11.3399999999999,-164.818311606279,187.498311606279,0.9999999979696914,40.048452472655484,1149.7
DMSO,Dark_1,Dose2,-71.8933333333334,-248.051644939613,104.264978272946,0.9999999979696914,42.18720256909743,1066.4666666666667
DMSO,Dark_1,Dose1,217.626666666667,41.4683550603872,393.784978272946,0.06590335994704599,43.473704184892675,1355.9866666666667
DMSO,Light_2,Dose5,-156.788888888889,-316.748226277205,3.17044849942673,0.2354278890468468,47.3249494709106,498.20666666666665
DMSO,Light_2,Dose4,-151.288888888889,-311.248226277205,8.67044849942673,0.2354278890468468,48.194273770256395,503.70666666666665
DMSO,Light_2,Dose3,-142.586666666667,-302.546004054982,17.372670721649,0.2942774985998148,41.452449553215075,512.4088888888889
DMSO,Light_2,Dose2,-25.6933333333334,-185.652670721649,134.266004054982,0.9999999979696914,43.409139926756154,629.3022222222222
DMSO,Light_2,Dose1,-7.42666666666673,-167.386004054982,152.532670721649,0.9999999979696914,50.723464558231065,647.5688888888889
DMSO,Dark_2,Dose5,69.8133333333333,-100.695362490972,240.322029157638,0.9999999979696914,46.03579370346479,1152.3777777777777
DMSO,Dark_2,Dose4,1.3022222222221,-169.206473602083,171.810918046527,0.9999999979696914,56.669168572219824,1083.8666666666666
DMSO,Dark_2,Dose3,109.48,-61.028695824305,279.988695824305,0.6928710001945781,52.55813246720202,1192.0444444444445
DMSO,Dark_2,Dose2,-2.11333333333346,-172.622029157638,168.395362490972,0.9999999979696914,37.84022265697597,1080.451111111111
DMSO,Dark_2,Dose1,328.102222222222,157.593526397917,498.610918046527,3.085435997063346e-4,44.06881510372686,1410.6666666666667
DMSO,Light_3,Dose5,-103.897777777778,-265.659361230649,57.863805675093,0.6928710001945781,45.1932744119777,646.7644444444444
DMSO,Light_3,Dose4,-188.8,-350.561583452871,-27.0384165471291,0.09130515827498109,52.701655838982845,561.8622222222223
DMSO,Light_3,Dose3,-246.646666666667,-408.408250119537,-84.8850832137958,0.008886581360045831,40.42410721333881,504.0155555555556
DMSO,Light_3,Dose2,-155.42,-317.181583452871,6.34158345287088,0.2354278890468468,39.229884183095415,595.2422222222223
DMSO,Light_3,Dose1,-125.188888888889,-286.95047234176,36.572694563982,0.4672097771703529,50.84868008775317,625.4733333333334
DMSO,Dark_3,Dose5,-55.2511111111111,-242.791685304881,132.289463082659,0.9999999979696914,44.602772726643366,990.9644444444444
DMSO,Dark_3,Dose4,-133.062222222222,-320.602796415992,54.4783519715475,0.5918551418936802,68.90223131951592,913.1533333333333
DMSO,Dark_3,Dose3,-63.4799999999999,-251.02057419377,124.06057419377,0.9999999979696914,65.9779508742979,982.7355555555556
DMSO,Dark_3,Dose2,-58.9399999999999,-246.48057419377,128.60057419377,0.9999999979696914,31.184472333239526,987.2755555555556
DMSO,Dark_3,Dose1,281.651111111111,94.1105369173414,469.191685304881,0.008886581360045831,36.06245102232201,1327.8666666666666
DMSO,Light_1,Control,NA,NA,NA,1,35.462630042305044,771.0088888888889
DMSO,Dark_1,Control,NA,NA,NA,1,57.546729224556664,1138.3600000000001
DMSO,Light_2,Control,NA,NA,NA,1,35.70606998669135,654.9955555555556
DMSO,Dark_2,Control,NA,NA,NA,1,46.71770576424208,1082.5644444444445
DMSO,Light_3,Control,NA,NA,NA,1,41.30899250168089,750.6622222222222
DMSO,Dark_3,Control,NA,NA,NA,1,56.12133481817132,1046.2155555555555
EE2,Light_1,Dose5,-59.6696464646465,-255.571704386885,136.232411457592,0.9999999184707749,53.98787678687786,726.4644444444444
EE2,Light_1,Dose4,-113.627424242424,-309.529482164663,82.2746336798147,0.6990509507875452,55.24641634705295,672.5066666666667
EE2,Light_1,Dose3,-144.329646464646,-340.231704386885,51.5724114575925,0.41999733315742693,50.4416361363975,641.8044444444445
EE2,Light_1,Dose2,-148.538535353535,-344.440593275774,47.3635225687036,0.40384032953818694,49.0380498478926,637.5955555555555
EE2,Light_1,Dose1,98.0370202020202,-97.8650377202187,293.939078124259,0.8337266699882461,60.312258718602294,884.1711111111111
EE2,Dark_1,Dose5,112.937777777778,-26.2829325682443,252.1584881238,0.3302253713695697,36.81949604643382,1276.4288888888889
EE2,Dark_1,Dose4,191.332698412698,49.6477133870288,333.017683438368,0.016588511716879743,39.69233562868245,1354.8238095238096
EE2,Dark_1,Dose3,22.98,-116.240710346022,162.200710346022,0.9999999184707749,38.66996428234974,1186.4711111111112
EE2,Dark_1,Dose2,122.08,-17.1407103460221,261.300710346022,0.25706331697731416,31.52551021258595,1285.5711111111111
EE2,Dark_1,Dose1,271.115707070707,131.106204518066,411.125209623348,7.541028255619864e-5,45.40648713533945,1434.6068181818182
EE2,Light_2,Dose5,98.328888888889,-92.8142957131941,289.472073490972,0.8337266699882461,47.184025569162024,622.2711111111112
EE2,Light_2,Dose4,3.06000000000006,-188.083184602083,194.203184602083,0.9999999184707749,52.07296856761022,527.0022222222223
EE2,Light_2,Dose3,298.932777777778,106.706620290499,491.158935265056,0.0030104151110386113,61.71694335350078,822.875
EE2,Light_2,Dose2,166.206666666667,-24.9365179354164,357.34985126875,0.25706331697731416,51.02224040931643,690.1488888888889
EE2,Light_2,Dose1,239.241868686869,47.0157111995901,431.468026174147,0.031123527683926677,66.67466696612894,763.1840909090909
EE2,Dark_2,Dose5,144.162222222222,1.27017973466386,287.054264709781,0.14158135601813604,34.530590042878146,1249.0111111111112
EE2,Dark_2,Dose4,-43.2022222222222,-186.094264709781,99.6898202653362,0.9999999184707749,63.665398892660804,1061.6466666666668
EE2,Dark_2,Dose3,62.6288888888889,-80.2631535986694,205.520931376447,0.9536439467562439,27.113584483135575,1167.4777777777779
EE2,Dark_2,Dose2,103.617777777778,-39.2742647097806,246.509820265336,0.41999733315742693,30.190139034948064,1208.4666666666667
EE2,Dark_2,Dose1,348.751111111111,205.859068623553,491.643153598669,1.7600884583135468e-7,29.098062346541777,1453.6
EE2,Light_3,Dose5,72.2177777777779,-131.311342235753,275.746897791309,0.9999999184707749,59.57290935729871,797.1933333333334
EE2,Light_3,Dose4,-39.9266666666666,-243.455786680198,163.602453346865,0.9999999184707749,73.20718769026301,685.0488888888889
EE2,Light_3,Dose3,-77.0577777777777,-280.586897791309,126.471342235753,0.9999999184707749,41.56426085828842,647.9177777777778
EE2,Light_3,Dose2,-122.486666666667,-326.015786680198,81.0424533468646,0.6805234579133589,48.48657392237069,602.4888888888889
EE2,Light_3,Dose1,70.2888888888889,-133.240231124642,273.81800890242,0.9999999184707749,48.52608838652174,795.2644444444444
EE2,Dark_3,Dose5,233.051111111111,107.720319722572,358.38190249965,1.7003171588286792e-4,27.073828094245698,1261.32
EE2,Dark_3,Dose4,167.32,41.9892086114612,292.650791388539,0.016588511716879743,36.506899475515254,1195.588888888889
EE2,Dark_3,Dose3,113.268888888889,-12.0619024996499,238.599680277428,0.2483754324131101,25.65418060893876,1141.5377777777778
EE2,Dark_3,Dose2,129.902222222222,4.57143083368327,255.233013610761,0.13021437903279404,31.344992289656226,1158.171111111111
EE2,Dark_3,Dose1,321.92,196.589208611461,447.250791388539,3.407427673352004e-8,30.327679996363727,1350.1888888888889
EE2,Light_1,Control,NA,NA,NA,1,58.00581648162188,786.1340909090909
EE2,Dark_1,Control,NA,NA,NA,1,42.02805638447714,1163.4911111111112
EE2,Light_2,Control,NA,NA,NA,1,38.75197531477404,523.9422222222222
EE2,Dark_2,Control,NA,NA,NA,1,42.978391519439214,1104.848888888889
EE2,Light_3,Control,NA,NA,NA,1,64.08267341391353,724.9755555555555
EE2,Dark_3,Control,NA,NA,NA,1,52.425866545558875,1028.2688888888888
Fadrozole,Light_1,Dose5,106.944444444444,-175.069578494848,388.958467383736,0.9999965779347331,47.659634356820376,752.7955555555556
Fadrozole,Light_1,Dose4,17.6222222222223,-264.39180071707,299.636245161514,0.9999965779347331,54.57564210443255,663.4733333333334
Fadrozole,Light_1,Dose3,145.882222222222,-136.13180071707,427.896245161514,0.9240099376544153,87.12116269827321,791.7333333333333
Fadrozole,Light_1,Dose2,176.406666666667,-105.607356272625,458.420689605959,0.7952745390027595,84.3879115217273,822.2577777777778
Fadrozole,Light_1,Dose1,635.528888888889,353.514865949597,917.542911828181,7.718869103889858e-7,122.50805129591781,1281.3799999999999
Fadrozole,Dark_1,Dose5,122.382222222222,-106.821410321775,351.58585476622,0.9240099376544153,67.11234874101304,1394.7666666666667
Fadrozole,Dark_1,Dose4,51.2133333333334,-177.990299210664,280.416965877331,0.9999965779347331,36.48100937943346,1323.5977777777778
Fadrozole,Dark_1,Dose3,97.288888888889,-131.914743655109,326.492521432887,0.9999965779347331,69.03322749944333,1369.6733333333334
Fadrozole,Dark_1,Dose2,119.522222222222,-109.681410321775,348.72585476622,0.9240099376544153,54.814002063544145,1391.9066666666668
Fadrozole,Dark_1,Dose1,566.654191919192,336.151944832645,797.156439005739,8.956575064944516e-8,102.14677627275657,1839.0386363636364
Fadrozole,Light_2,Dose5,30.04,-207.625677366489,267.705677366489,0.9999965779347331,42.85254120547059,701.9977777777777
