G2,Counts
ENSDARG00000039065,0
ENSDARG00000039066,320
ENSDARG00000039067,0
ENSDARG00000039069,8
ENSDARG00000039070,0
ENSDARG00000039077,64
ENSDARG00000039082,11
ENSDARG00000039093,169
ENSDARG00000039095,0
ENSDARG00000039096,0
ENSDARG00000039098,11
ENSDARG00000039099,1
ENSDARG00000039100,0
ENSDARG00000039108,0
ENSDARG00000039116,25
ENSDARG00000039117,115
ENSDARG00000039123,20
ENSDARG00000039125,61
ENSDARG00000039130,0
ENSDARG00000039131,20
ENSDARG00000039133,104
ENSDARG00000039136,0
ENSDARG00000039142,9
ENSDARG00000039145,0
ENSDARG00000039150,233
ENSDARG00000039152,0
ENSDARG00000039162,16
ENSDARG00000039164,0
ENSDARG00000039173,0
ENSDARG00000039174,0
ENSDARG00000039181,86
ENSDARG00000039185,42
ENSDARG00000039196,23
ENSDARG00000039203,6
ENSDARG00000039208,1
ENSDARG00000039211,1
ENSDARG00000039213,53
ENSDARG00000039215,14
ENSDARG00000039217,0
ENSDARG00000039218,20
ENSDARG00000039220,12
ENSDARG00000039222,0
ENSDARG00000039225,136
ENSDARG00000039229,1
ENSDARG00000039234,0
ENSDARG00000039240,0
ENSDARG00000039243,0
ENSDARG00000039255,20
ENSDARG00000039256,69
ENSDARG00000039263,22
ENSDARG00000039264,0
ENSDARG00000039265,1
ENSDARG00000039266,21
ENSDARG00000039268,12
ENSDARG00000039269,35
ENSDARG00000039270,0
ENSDARG00000039272,18
ENSDARG00000039273,4
ENSDARG00000039279,66
ENSDARG00000039299,0
ENSDARG00000039302,95
ENSDARG00000039304,0
ENSDARG00000039309,12
ENSDARG00000039310,19
ENSDARG00000039319,0
ENSDARG00000039325,0
ENSDARG00000039328,23
ENSDARG00000039335,62
ENSDARG00000039338,16
ENSDARG00000039340,14
ENSDARG00000039343,139
ENSDARG00000039345,10
ENSDARG00000039346,14
ENSDARG00000039347,200
ENSDARG00000039349,0
ENSDARG00000039350,3
ENSDARG00000039351,1
ENSDARG00000039352,23
ENSDARG00000039354,0
ENSDARG00000039356,6
ENSDARG00000039363,4
ENSDARG00000039365,17
ENSDARG00000039373,42
ENSDARG00000039374,10
ENSDARG00000039378,3
ENSDARG00000039381,3
ENSDARG00000039385,30
ENSDARG00000039390,0
ENSDARG00000039392,384
ENSDARG00000039393,2
ENSDARG00000039399,5
ENSDARG00000039400,14
ENSDARG00000039406,16
ENSDARG00000039411,7
ENSDARG00000039412,9
ENSDARG00000039422,0
ENSDARG00000039424,17
ENSDARG00000039429,68
ENSDARG00000039430,65
ENSDARG00000039434,0
ENSDARG00000039435,12
ENSDARG00000039436,0
ENSDARG00000039439,0
ENSDARG00000039443,0
ENSDARG00000039452,9
ENSDARG00000039453,0
ENSDARG00000039455,0
ENSDARG00000039456,46
ENSDARG00000039458,21
ENSDARG00000039459,0
ENSDARG00000039466,38
ENSDARG00000039477,0
ENSDARG00000039482,2
ENSDARG00000039483,0
ENSDARG00000039486,38
ENSDARG00000039489,19
ENSDARG00000039490,11
ENSDARG00000039493,6
ENSDARG00000039497,23
ENSDARG00000039499,7
ENSDARG00000039500,0
ENSDARG00000039501,31
ENSDARG00000039502,93
ENSDARG00000039512,17
ENSDARG00000039513,13
ENSDARG00000039516,4
ENSDARG00000039517,14
ENSDARG00000039521,55
ENSDARG00000039522,50
ENSDARG00000039534,0
ENSDARG00000039535,16
ENSDARG00000039543,4
ENSDARG00000039563,13
ENSDARG00000039569,0
ENSDARG00000039576,102
ENSDARG00000039577,42
ENSDARG00000039578,45
ENSDARG00000039579,12
ENSDARG00000039601,3
ENSDARG00000039602,0
ENSDARG00000039605,51
ENSDARG00000039613,1
ENSDARG00000039615,1
ENSDARG00000039616,0
ENSDARG00000039626,0
ENSDARG00000039647,410
ENSDARG00000039649,0
ENSDARG00000039650,14
ENSDARG00000039652,25
ENSDARG00000039657,0
ENSDARG00000039661,39
ENSDARG00000039666,17
ENSDARG00000039667,6
ENSDARG00000039669,0
ENSDARG00000039677,62
ENSDARG00000039681,6
ENSDARG00000039682,0
ENSDARG00000039684,2
ENSDARG00000039687,0
ENSDARG00000039697,0
ENSDARG00000039699,43
ENSDARG00000039701,14
ENSDARG00000039719,0
ENSDARG00000039724,25
ENSDARG00000039726,7
ENSDARG00000039729,85
ENSDARG00000039730,190
ENSDARG00000039747,0
ENSDARG00000039750,0
ENSDARG00000039752,13
ENSDARG00000039754,71
ENSDARG00000039756,0
ENSDARG00000039757,4
ENSDARG00000039770,0
ENSDARG00000039806,0
ENSDARG00000039820,18
ENSDARG00000039824,1
ENSDARG00000039827,0
ENSDARG00000039828,0
ENSDARG00000039830,0
ENSDARG00000039832,13
ENSDARG00000039843,0
ENSDARG00000039850,6
ENSDARG00000039851,3
ENSDARG00000039852,0
ENSDARG00000039863,0
ENSDARG00000039871,6
ENSDARG00000039872,0
ENSDARG00000039878,32
ENSDARG00000039880,1
ENSDARG00000039881,61
ENSDARG00000039882,22
ENSDARG00000039887,73
ENSDARG00000039888,0
ENSDARG00000039891,0
ENSDARG00000039892,0
ENSDARG00000039899,9
ENSDARG00000039900,0
ENSDARG00000039901,39
ENSDARG00000039910,12
ENSDARG00000039913,14
ENSDARG00000039914,161
ENSDARG00000039915,1
ENSDARG00000039929,80
ENSDARG00000039931,14
ENSDARG00000039934,0
ENSDARG00000039935,0
ENSDARG00000039937,0
ENSDARG00000039943,110
ENSDARG00000039949,4
ENSDARG00000039951,2
ENSDARG00000039958,0
ENSDARG00000039959,1
ENSDARG00000039960,8
ENSDARG00000039963,2
ENSDARG00000039964,3
ENSDARG00000039966,78
ENSDARG00000039969,2
ENSDARG00000039970,0
ENSDARG00000039974,16
ENSDARG00000039979,0
ENSDARG00000039980,10
ENSDARG00000039987,215
ENSDARG00000039989,9
ENSDARG00000039996,0
ENSDARG00000039997,21
ENSDARG00000039999,0
ENSDARG00000040001,202
ENSDARG00000040002,49
ENSDARG00000040004,1
ENSDARG00000040005,16
ENSDARG00000040008,24
ENSDARG00000040009,108
ENSDARG00000040021,29
ENSDARG00000040024,16
ENSDARG00000040027,3
ENSDARG00000040031,157
ENSDARG00000040033,4
ENSDARG00000040036,0
ENSDARG00000040039,16
ENSDARG00000040041,32
ENSDARG00000040045,1
ENSDARG00000040046,27
ENSDARG00000040048,4
ENSDARG00000040059,24
ENSDARG00000040064,0
ENSDARG00000040065,0
ENSDARG00000040070,5
ENSDARG00000040072,20
ENSDARG00000040076,20
ENSDARG00000040080,0
ENSDARG00000040081,0
ENSDARG00000040085,31
ENSDARG00000040087,40
ENSDARG00000040100,15
ENSDARG00000040110,18
ENSDARG00000040111,33
ENSDARG00000040116,0
ENSDARG00000040118,9
ENSDARG00000040121,18
ENSDARG00000040123,297
ENSDARG00000040130,0
ENSDARG00000040131,75
ENSDARG00000040133,9
ENSDARG00000040135,0
ENSDARG00000040137,14
ENSDARG00000040141,0
ENSDARG00000040152,37
ENSDARG00000040156,22
ENSDARG00000040157,0
ENSDARG00000040158,60
ENSDARG00000040159,0
ENSDARG00000040161,12
ENSDARG00000040162,60
ENSDARG00000040163,0
ENSDARG00000040177,22
ENSDARG00000040178,0
ENSDARG00000040179,0
ENSDARG00000040180,13
ENSDARG00000040184,150
ENSDARG00000040186,33
ENSDARG00000040190,22
ENSDARG00000040192,7
ENSDARG00000040198,187
ENSDARG00000040214,2
ENSDARG00000040224,4
ENSDARG00000040230,0
ENSDARG00000040237,202
ENSDARG00000040245,99
ENSDARG00000040246,15
ENSDARG00000040247,0
ENSDARG00000040248,59
ENSDARG00000040249,6
ENSDARG00000040250,0
ENSDARG00000040251,0
ENSDARG00000040252,10
ENSDARG00000040253,33
ENSDARG00000040254,0
ENSDARG00000040255,34
ENSDARG00000040257,0
ENSDARG00000040258,0
ENSDARG00000040261,5
ENSDARG00000040265,0
ENSDARG00000040266,1
ENSDARG00000040274,34
ENSDARG00000040277,6
ENSDARG00000040278,4
ENSDARG00000040280,2
ENSDARG00000040282,0
ENSDARG00000040284,5
ENSDARG00000040286,0
ENSDARG00000040287,116
ENSDARG00000040290,4
ENSDARG00000040291,59
ENSDARG00000040295,326
ENSDARG00000040298,366
ENSDARG00000040300,12
ENSDARG00000040302,0
ENSDARG00000040303,16
ENSDARG00000040306,7
ENSDARG00000040309,4
ENSDARG00000040310,31
ENSDARG00000040314,22
ENSDARG00000040319,0
ENSDARG00000040321,24
ENSDARG00000040326,14
ENSDARG00000040332,0
ENSDARG00000040334,37
ENSDARG00000040338,12
ENSDARG00000040350,17
ENSDARG00000040352,10
ENSDARG00000040358,54
ENSDARG00000040362,22
ENSDARG00000040374,26
ENSDARG00000040380,1
ENSDARG00000040387,5
ENSDARG00000040396,5
ENSDARG00000040401,23
ENSDARG00000040407,58
ENSDARG00000040427,5
ENSDARG00000040430,52
ENSDARG00000040432,20
ENSDARG00000040433,0
ENSDARG00000040439,37
ENSDARG00000040440,0
ENSDARG00000040442,0
ENSDARG00000040443,2
ENSDARG00000040445,11
ENSDARG00000040452,148
ENSDARG00000040453,3
ENSDARG00000040455,10
ENSDARG00000040463,10
ENSDARG00000040465,16
ENSDARG00000040466,83
ENSDARG00000040469,0
ENSDARG00000040474,0
ENSDARG00000040478,0
ENSDARG00000040479,0
ENSDARG00000040482,29
ENSDARG00000040485,27
ENSDARG00000040487,20
ENSDARG00000040490,0
ENSDARG00000040492,28
ENSDARG00000040497,0
ENSDARG00000040503,6
ENSDARG00000040505,13
ENSDARG00000040510,0
ENSDARG00000040513,0
ENSDARG00000040523,3
ENSDARG00000040526,11
ENSDARG00000040527,0
ENSDARG00000040528,22
ENSDARG00000040534,19
ENSDARG00000040535,4
ENSDARG00000040536,1
ENSDARG00000040538,2
ENSDARG00000040547,49
ENSDARG00000040553,0
ENSDARG00000040555,12
ENSDARG00000040556,17
ENSDARG00000040557,0
ENSDARG00000040559,2
ENSDARG00000040564,49
ENSDARG00000040565,4960
ENSDARG00000040566,0
ENSDARG00000040568,12
ENSDARG00000040571,65
ENSDARG00000040582,0
ENSDARG00000040584,0
ENSDARG00000040594,0
ENSDARG00000040601,0
ENSDARG00000040606,169
ENSDARG00000040607,110
ENSDARG00000040608,2
ENSDARG00000040610,18
ENSDARG00000040614,63
ENSDARG00000040615,0
ENSDARG00000040620,0
ENSDARG00000040621,0
ENSDARG00000040623,12
ENSDARG00000040627,39
ENSDARG00000040628,10
ENSDARG00000040632,0
ENSDARG00000040633,4
ENSDARG00000040635,14
ENSDARG00000040640,0
ENSDARG00000040643,0
ENSDARG00000040644,11
ENSDARG00000040649,46
ENSDARG00000040650,22
ENSDARG00000040657,108
ENSDARG00000040666,4
ENSDARG00000040668,0
ENSDARG00000040674,47
ENSDARG00000040678,27
ENSDARG00000040683,31
ENSDARG00000040684,4
ENSDARG00000040695,4
ENSDARG00000040698,17
ENSDARG00000040700,2
ENSDARG00000040701,0
ENSDARG00000040705,90
ENSDARG00000040707,7
ENSDARG00000040712,0
ENSDARG00000040713,20
ENSDARG00000040717,8
ENSDARG00000040727,33
ENSDARG00000040730,78
ENSDARG00000040732,0
ENSDARG00000040735,0
ENSDARG00000040736,0
ENSDARG00000040738,0
ENSDARG00000040741,0
ENSDARG00000040747,5
ENSDARG00000040764,40
ENSDARG00000040765,6
ENSDARG00000040777,22
ENSDARG00000040778,6
ENSDARG00000040779,23
ENSDARG00000040781,23
ENSDARG00000040799,0
ENSDARG00000040803,17
ENSDARG00000040812,0
ENSDARG00000040815,8
ENSDARG00000040816,0
ENSDARG00000040822,11
ENSDARG00000040838,11
ENSDARG00000040841,3
ENSDARG00000040851,5
ENSDARG00000040853,116
ENSDARG00000040854,17
ENSDARG00000040861,22
ENSDARG00000040864,26
ENSDARG00000040869,0
ENSDARG00000040874,120
ENSDARG00000040881,22
ENSDARG00000040884,81
ENSDARG00000040890,13
ENSDARG00000040898,0
ENSDARG00000040901,0
ENSDARG00000040902,0
ENSDARG00000040907,0
ENSDARG00000040910,0
ENSDARG00000040911,4
ENSDARG00000040912,6
ENSDARG00000040917,24
ENSDARG00000040920,35
ENSDARG00000040921,0
ENSDARG00000040925,0
ENSDARG00000040926,139
ENSDARG00000040930,132
ENSDARG00000040938,0
ENSDARG00000040942,8
ENSDARG00000040944,21
ENSDARG00000040946,9
ENSDARG00000040948,0
ENSDARG00000040955,0
ENSDARG00000040959,2
ENSDARG00000040965,0
ENSDARG00000040966,1
ENSDARG00000040971,52
ENSDARG00000040982,5
ENSDARG00000040984,9
ENSDARG00000040985,12
ENSDARG00000040988,595
ENSDARG00000040990,6
ENSDARG00000040991,61
ENSDARG00000041003,0
ENSDARG00000041005,0
ENSDARG00000041006,15
ENSDARG00000041011,0
ENSDARG00000041019,0
ENSDARG00000041022,61
ENSDARG00000041024,0
ENSDARG00000041030,0
ENSDARG00000041032,0
ENSDARG00000041033,0
ENSDARG00000041034,0
ENSDARG00000041040,2
ENSDARG00000041041,0
ENSDARG00000041051,5
ENSDARG00000041060,1
ENSDARG00000041062,16
ENSDARG00000041065,0
ENSDARG00000041068,78
ENSDARG00000041071,0
ENSDARG00000041072,34
ENSDARG00000041073,0
ENSDARG00000041078,58
ENSDARG00000041080,3
ENSDARG00000041081,86
ENSDARG00000041083,7
ENSDARG00000041085,0
ENSDARG00000041086,15
ENSDARG00000041092,0
ENSDARG00000041098,2
ENSDARG00000041107,0
ENSDARG00000041108,25
ENSDARG00000041110,0
ENSDARG00000041113,0
ENSDARG00000041115,2
ENSDARG00000041117,0
ENSDARG00000041119,20
ENSDARG00000041133,0
ENSDARG00000041137,39
ENSDARG00000041140,38
ENSDARG00000041141,0
ENSDARG00000041145,0
ENSDARG00000041150,85
ENSDARG00000041155,19
ENSDARG00000041159,0
ENSDARG00000041165,0
ENSDARG00000041170,14
ENSDARG00000041171,0
ENSDARG00000041173,0
ENSDARG00000041179,0
ENSDARG00000041182,792
ENSDARG00000041199,0
ENSDARG00000041203,31
ENSDARG00000041205,1
ENSDARG00000041215,24
ENSDARG00000041217,18
ENSDARG00000041220,3
ENSDARG00000041221,0
ENSDARG00000041223,0
ENSDARG00000041226,57
ENSDARG00000041232,2
ENSDARG00000041237,3
ENSDARG00000041239,17
ENSDARG00000041243,97
ENSDARG00000041248,0
ENSDARG00000041252,0
ENSDARG00000041257,5
ENSDARG00000041292,0
ENSDARG00000041294,0
ENSDARG00000041295,1
ENSDARG00000041299,7
ENSDARG00000041300,0
ENSDARG00000041301,0
ENSDARG00000041304,151
ENSDARG00000041306,14
ENSDARG00000041314,16
ENSDARG00000041317,18
ENSDARG00000041323,20
ENSDARG00000041332,24
ENSDARG00000041333,0
ENSDARG00000041339,59
ENSDARG00000041340,15
ENSDARG00000041348,0
ENSDARG00000041350,1
ENSDARG00000041358,21
ENSDARG00000041359,16
ENSDARG00000041361,7
ENSDARG00000041362,16
ENSDARG00000041363,49
ENSDARG00000041372,7
ENSDARG00000041375,0
ENSDARG00000041376,0
ENSDARG00000041378,29
ENSDARG00000041379,0
ENSDARG00000041381,21
ENSDARG00000041382,3
ENSDARG00000041389,0
ENSDARG00000041391,48
ENSDARG00000041394,40
ENSDARG00000041397,22
ENSDARG00000041399,0
ENSDARG00000041400,7
ENSDARG00000041402,41
ENSDARG00000041407,17
ENSDARG00000041411,1
ENSDARG00000041413,0
ENSDARG00000041414,11
ENSDARG00000041417,41
ENSDARG00000041421,41
ENSDARG00000041428,0
ENSDARG00000041429,12
ENSDARG00000041430,23
ENSDARG00000041431,0
ENSDARG00000041433,17
ENSDARG00000041435,93
ENSDARG00000041449,28
ENSDARG00000041450,42
ENSDARG00000041454,0
ENSDARG00000041462,0
ENSDARG00000041481,39
ENSDARG00000041483,49
ENSDARG00000041490,0
ENSDARG00000041492,0
ENSDARG00000041493,4
ENSDARG00000041502,16
ENSDARG00000041503,0
ENSDARG00000041505,47
ENSDARG00000041511,2
ENSDARG00000041515,0
ENSDARG00000041530,0
ENSDARG00000041533,2
ENSDARG00000041538,0
ENSDARG00000041540,33
ENSDARG00000041546,2
ENSDARG00000041550,0
ENSDARG00000041554,0
ENSDARG00000041560,0
ENSDARG00000041565,2
ENSDARG00000041569,63
ENSDARG00000041570,8
ENSDARG00000041572,2
ENSDARG00000041575,0
ENSDARG00000041576,0
ENSDARG00000041581,11
ENSDARG00000041586,24
ENSDARG00000041589,0
ENSDARG00000041592,28
ENSDARG00000041595,0
ENSDARG00000041599,81
ENSDARG00000041600,1
ENSDARG00000041602,1
ENSDARG00000041607,13
ENSDARG00000041609,42
ENSDARG00000041616,0
ENSDARG00000041617,1
ENSDARG00000041619,351
ENSDARG00000041621,0
ENSDARG00000041623,23
ENSDARG00000041631,33
ENSDARG00000041644,1
ENSDARG00000041645,65
ENSDARG00000041660,0
ENSDARG00000041665,2
ENSDARG00000041685,88
ENSDARG00000041689,22
ENSDARG00000041691,18
ENSDARG00000041699,46
ENSDARG00000041702,3
ENSDARG00000041703,16
ENSDARG00000041705,0
ENSDARG00000041706,1
ENSDARG00000041708,15
ENSDARG00000041715,4
ENSDARG00000041720,0
ENSDARG00000041724,0
ENSDARG00000041728,48
ENSDARG00000041729,28
ENSDARG00000041734,13
ENSDARG00000041735,11
ENSDARG00000041736,2
ENSDARG00000041747,0
ENSDARG00000041750,19
ENSDARG00000041776,13
ENSDARG00000041779,87
ENSDARG00000041787,2
ENSDARG00000041791,11
ENSDARG00000041792,0
ENSDARG00000041797,1
ENSDARG00000041799,109
ENSDARG00000041802,20
ENSDARG00000041811,62
ENSDARG00000041828,0
ENSDARG00000041830,10
ENSDARG00000041835,0
ENSDARG00000041839,34
ENSDARG00000041848,0
ENSDARG00000041853,176
ENSDARG00000041858,0
ENSDARG00000041864,65
ENSDARG00000041869,17
ENSDARG00000041870,32
ENSDARG00000041873,0
ENSDARG00000041875,11
ENSDARG00000041878,9
ENSDARG00000041887,109
ENSDARG00000041895,231
ENSDARG00000041896,67
ENSDARG00000041904,16
ENSDARG00000041908,17
ENSDARG00000041910,9
ENSDARG00000041911,5
ENSDARG00000041915,6
ENSDARG00000041917,0
ENSDARG00000041919,0
ENSDARG00000041921,13
ENSDARG00000041923,0
ENSDARG00000041925,125
ENSDARG00000041926,87
ENSDARG00000041944,0
ENSDARG00000041947,21
ENSDARG00000041951,14
ENSDARG00000041952,19
ENSDARG00000041959,0
ENSDARG00000041960,4
ENSDARG00000041974,1
ENSDARG00000041976,0
ENSDARG00000041980,0
ENSDARG00000041982,0
ENSDARG00000041991,9
ENSDARG00000041998,2
ENSDARG00000042000,0
ENSDARG00000042004,36
ENSDARG00000042005,14
ENSDARG00000042010,221
ENSDARG00000042014,0
ENSDARG00000042018,8
ENSDARG00000042021,5
ENSDARG00000042025,0
ENSDARG00000042027,6
ENSDARG00000042030,21
ENSDARG00000042031,1
ENSDARG00000042032,34
ENSDARG00000042033,9
ENSDARG00000042041,3
ENSDARG00000042045,23
ENSDARG00000042054,25
ENSDARG00000042055,22
ENSDARG00000042056,22
ENSDARG00000042057,6
ENSDARG00000042063,0
ENSDARG00000042065,0
ENSDARG00000042069,6
ENSDARG00000042072,12
ENSDARG00000042087,10
ENSDARG00000042090,0
ENSDARG00000042091,22
ENSDARG00000042094,0
ENSDARG00000042106,0
ENSDARG00000042107,32
ENSDARG00000042112,16
ENSDARG00000042114,49
ENSDARG00000042115,17
ENSDARG00000042116,56
ENSDARG00000042122,3
ENSDARG00000042123,48
ENSDARG00000042124,0
ENSDARG00000042126,0
ENSDARG00000042128,28
ENSDARG00000042129,0
ENSDARG00000042130,0
ENSDARG00000042133,2
ENSDARG00000042138,0
ENSDARG00000042139,0
ENSDARG00000042141,29
ENSDARG00000042145,0
ENSDARG00000042147,28
ENSDARG00000042151,66
ENSDARG00000042157,0
ENSDARG00000042159,0
ENSDARG00000042172,8
ENSDARG00000042180,0
ENSDARG00000042182,4
ENSDARG00000042186,0
ENSDARG00000042187,146
ENSDARG00000042188,0
ENSDARG00000042189,0
ENSDARG00000042210,27
ENSDARG00000042214,0
ENSDARG00000042215,0
ENSDARG00000042221,2
ENSDARG00000042231,0
ENSDARG00000042232,19
ENSDARG00000042233,0
ENSDARG00000042236,272
ENSDARG00000042245,24
ENSDARG00000042249,104
ENSDARG00000042252,25
ENSDARG00000042259,21
ENSDARG00000042261,0
ENSDARG00000042270,19
ENSDARG00000042272,18
ENSDARG00000042277,17
ENSDARG00000042282,31
ENSDARG00000042285,21
ENSDARG00000042291,8
ENSDARG00000042293,1
ENSDARG00000042296,23
ENSDARG00000042308,14
ENSDARG00000042319,7
ENSDARG00000042322,42
ENSDARG00000042329,37
ENSDARG00000042332,25
ENSDARG00000042336,13
ENSDARG00000042337,16
ENSDARG00000042338,0
ENSDARG00000042341,0
ENSDARG00000042344,7
ENSDARG00000042345,0
ENSDARG00000042350,6
ENSDARG00000042357,4
ENSDARG00000042368,36
ENSDARG00000042370,0
ENSDARG00000042379,13
ENSDARG00000042383,0
ENSDARG00000042387,10
ENSDARG00000042390,0
ENSDARG00000042396,0
ENSDARG00000042401,22
ENSDARG00000042409,30
ENSDARG00000042410,30
ENSDARG00000042418,3
ENSDARG00000042428,10
ENSDARG00000042440,0
ENSDARG00000042452,0
ENSDARG00000042456,0
ENSDARG00000042458,14
ENSDARG00000042467,61
ENSDARG00000042469,26
ENSDARG00000042470,0
ENSDARG00000042477,72
ENSDARG00000042484,16
ENSDARG00000042485,0
ENSDARG00000042489,6
ENSDARG00000042492,56
ENSDARG00000042496,11
ENSDARG00000042508,150
ENSDARG00000042509,0
ENSDARG00000042510,9
ENSDARG00000042513,0
ENSDARG00000042515,28
ENSDARG00000042518,122
ENSDARG00000042520,42
ENSDARG00000042521,8
ENSDARG00000042522,19
ENSDARG00000042525,5
ENSDARG00000042526,0
ENSDARG00000042527,15
ENSDARG00000042529,959
ENSDARG00000042530,9
ENSDARG00000042533,23
ENSDARG00000042534,141
ENSDARG00000042535,141
ENSDARG00000042536,0
ENSDARG00000042539,72
ENSDARG00000042544,4
ENSDARG00000042545,31
ENSDARG00000042548,49
ENSDARG00000042551,7
ENSDARG00000042552,78
ENSDARG00000042553,2
ENSDARG00000042555,26
ENSDARG00000042557,8
ENSDARG00000042559,0
ENSDARG00000042561,0
ENSDARG00000042562,2
ENSDARG00000042563,12
ENSDARG00000042566,383
ENSDARG00000042571,0
ENSDARG00000042577,0
ENSDARG00000042590,28
ENSDARG00000042608,1
ENSDARG00000042613,5
ENSDARG00000042616,31
ENSDARG00000042620,65
ENSDARG00000042621,0
ENSDARG00000042623,19
ENSDARG00000042627,73
ENSDARG00000042630,30
ENSDARG00000042637,5
ENSDARG00000042641,50
ENSDARG00000042642,48
ENSDARG00000042643,0
ENSDARG00000042644,13
ENSDARG00000042646,28
ENSDARG00000042652,39
ENSDARG00000042656,0
ENSDARG00000042658,13
ENSDARG00000042659,0
ENSDARG00000042660,9
ENSDARG00000042661,0
ENSDARG00000042663,0
ENSDARG00000042667,56
ENSDARG00000042670,219
ENSDARG00000042671,10
ENSDARG00000042677,5
ENSDARG00000042683,8
ENSDARG00000042684,26
ENSDARG00000042688,0
ENSDARG00000042689,19
ENSDARG00000042690,4
ENSDARG00000042698,0
ENSDARG00000042703,14
ENSDARG00000042707,50
ENSDARG00000042708,45
ENSDARG00000042717,38
ENSDARG00000042722,4
ENSDARG00000042723,40
ENSDARG00000042724,41
ENSDARG00000042725,3
ENSDARG00000042726,3
ENSDARG00000042727,5
ENSDARG00000042728,3
ENSDARG00000042732,12
ENSDARG00000042737,0
ENSDARG00000042742,37
ENSDARG00000042747,17
ENSDARG00000042751,47
ENSDARG00000042752,0
ENSDARG00000042753,0
ENSDARG00000042759,7
ENSDARG00000042777,48
ENSDARG00000042780,270
ENSDARG00000042784,3
ENSDARG00000042791,23
ENSDARG00000042793,10
ENSDARG00000042796,27
ENSDARG00000042799,16
ENSDARG00000042807,29
ENSDARG00000042810,0
ENSDARG00000042811,0
ENSDARG00000042815,3
ENSDARG00000042816,0
ENSDARG00000042821,0
ENSDARG00000042823,0
ENSDARG00000042824,219
ENSDARG00000042825,111
ENSDARG00000042826,6
ENSDARG00000042827,10
ENSDARG00000042829,1269
ENSDARG00000042833,1
ENSDARG00000042835,29
ENSDARG00000042837,136
ENSDARG00000042839,16
ENSDARG00000042840,35
ENSDARG00000042845,0
ENSDARG00000042846,11
ENSDARG00000042848,0
ENSDARG00000042850,0
ENSDARG00000042851,26
ENSDARG00000042853,25
ENSDARG00000042854,5
ENSDARG00000042856,53
ENSDARG00000042857,4
ENSDARG00000042859,30
ENSDARG00000042861,5
ENSDARG00000042864,6
ENSDARG00000042866,14
ENSDARG00000042872,0
ENSDARG00000042873,0
ENSDARG00000042874,0
ENSDARG00000042876,5
ENSDARG00000042877,5
ENSDARG00000042880,0
ENSDARG00000042881,11
ENSDARG00000042887,24
ENSDARG00000042892,18
ENSDARG00000042894,8
ENSDARG00000042899,15
ENSDARG00000042900,13
ENSDARG00000042902,0
ENSDARG00000042904,303
ENSDARG00000042905,148
ENSDARG00000042908,0
ENSDARG00000042920,0
ENSDARG00000042922,5
ENSDARG00000042925,0
ENSDARG00000042927,13
ENSDARG00000042929,7
ENSDARG00000042933,54
ENSDARG00000042934,75
ENSDARG00000042936,1
ENSDARG00000042937,0
ENSDARG00000042940,0
ENSDARG00000042946,50
ENSDARG00000042947,0
ENSDARG00000042948,12
ENSDARG00000042953,72
ENSDARG00000042954,0
ENSDARG00000042956,25
ENSDARG00000042961,1
ENSDARG00000042962,89
ENSDARG00000042969,370
ENSDARG00000042970,0
ENSDARG00000042972,0
ENSDARG00000042975,1
ENSDARG00000042977,0
ENSDARG00000042978,16
ENSDARG00000042980,12
ENSDARG00000042982,12
ENSDARG00000042983,0
ENSDARG00000042984,0
ENSDARG00000042988,86
ENSDARG00000042989,38
ENSDARG00000042990,0
ENSDARG00000042992,0
ENSDARG00000042993,268
ENSDARG00000042995,34
ENSDARG00000043002,0
ENSDARG00000043003,53
ENSDARG00000043004,0
ENSDARG00000043006,1
ENSDARG00000043009,48
ENSDARG00000043010,30
ENSDARG00000043011,12
ENSDARG00000043012,0
ENSDARG00000043019,85
ENSDARG00000043021,15
ENSDARG00000043026,13
ENSDARG00000043031,0
ENSDARG00000043035,18
ENSDARG00000043046,2
ENSDARG00000043055,20
ENSDARG00000043066,7
ENSDARG00000043074,0
ENSDARG00000043077,49
ENSDARG00000043079,0
ENSDARG00000043081,37
ENSDARG00000043084,1
ENSDARG00000043085,0
ENSDARG00000043089,0
ENSDARG00000043093,26
ENSDARG00000043094,66
ENSDARG00000043095,2
ENSDARG00000043102,7
ENSDARG00000043105,0
ENSDARG00000043126,1
ENSDARG00000043128,54
ENSDARG00000043130,201
ENSDARG00000043131,0
ENSDARG00000043133,28
ENSDARG00000043134,68
ENSDARG00000043135,0
ENSDARG00000043137,5
ENSDARG00000043141,30
ENSDARG00000043142,0
ENSDARG00000043148,91
ENSDARG00000043154,64
ENSDARG00000043157,0
ENSDARG00000043168,12
ENSDARG00000043171,24
ENSDARG00000043173,0
ENSDARG00000043175,2
ENSDARG00000043177,0
ENSDARG00000043179,5
ENSDARG00000043180,26
ENSDARG00000043182,8
ENSDARG00000043185,40
ENSDARG00000043196,0
ENSDARG00000043198,0
ENSDARG00000043209,21
ENSDARG00000043210,31
ENSDARG00000043211,7
ENSDARG00000043213,111
ENSDARG00000043220,0
ENSDARG00000043226,11
ENSDARG00000043236,0
ENSDARG00000043238,7
ENSDARG00000043241,65
ENSDARG00000043242,0
ENSDARG00000043243,4
ENSDARG00000043247,13
ENSDARG00000043249,7
ENSDARG00000043250,43
ENSDARG00000043257,346
ENSDARG00000043260,0
ENSDARG00000043271,0
ENSDARG00000043275,0
ENSDARG00000043279,8
ENSDARG00000043281,8
ENSDARG00000043283,6
