H4,Counts
ENSDARG00000014496,0
ENSDARG00000014498,43
ENSDARG00000014499,0
ENSDARG00000014506,0
ENSDARG00000014517,25
ENSDARG00000014522,60
ENSDARG00000014527,22
ENSDARG00000014531,7
ENSDARG00000014532,1
ENSDARG00000014536,4
ENSDARG00000014545,4
ENSDARG00000014550,41
ENSDARG00000014554,207
ENSDARG00000014556,37
ENSDARG00000014565,0
ENSDARG00000014569,89
ENSDARG00000014571,362
ENSDARG00000014572,22
ENSDARG00000014577,69
ENSDARG00000014582,35
ENSDARG00000014587,34
ENSDARG00000014588,26
ENSDARG00000014591,9
ENSDARG00000014592,47
ENSDARG00000014599,1
ENSDARG00000014623,0
ENSDARG00000014624,0
ENSDARG00000014626,7
ENSDARG00000014634,32
ENSDARG00000014646,125
ENSDARG00000014651,8
ENSDARG00000014652,6
ENSDARG00000014655,20
ENSDARG00000014657,0
ENSDARG00000014670,8
ENSDARG00000014673,15
ENSDARG00000014674,85
ENSDARG00000014675,10
ENSDARG00000014676,15
ENSDARG00000014680,19
ENSDARG00000014682,0
ENSDARG00000014685,3
ENSDARG00000014690,309
ENSDARG00000014692,11
ENSDARG00000014704,3
ENSDARG00000014717,513
ENSDARG00000014722,0
ENSDARG00000014727,33
ENSDARG00000014731,9
ENSDARG00000014746,264
ENSDARG00000014761,0
ENSDARG00000014763,91
ENSDARG00000014770,57
ENSDARG00000014775,16
ENSDARG00000014790,105
ENSDARG00000014792,44
ENSDARG00000014793,14
ENSDARG00000014794,124
ENSDARG00000014796,13
ENSDARG00000014803,13
ENSDARG00000014804,100
ENSDARG00000014805,13
ENSDARG00000014806,8
ENSDARG00000014817,62
ENSDARG00000014825,180
ENSDARG00000014828,29
ENSDARG00000014840,231
ENSDARG00000014849,0
ENSDARG00000014854,12
ENSDARG00000014858,0
ENSDARG00000014866,6
ENSDARG00000014867,381
ENSDARG00000014871,230
ENSDARG00000014875,101
ENSDARG00000014891,321
ENSDARG00000014898,3
ENSDARG00000014907,43
ENSDARG00000014910,22
ENSDARG00000014914,28
ENSDARG00000014915,0
ENSDARG00000014916,0
ENSDARG00000014927,1
ENSDARG00000014929,0
ENSDARG00000014939,0
ENSDARG00000014941,3
ENSDARG00000014943,5
ENSDARG00000014945,92
ENSDARG00000014946,0
ENSDARG00000014951,0
ENSDARG00000014953,20
ENSDARG00000014954,20
ENSDARG00000014956,0
ENSDARG00000014962,70
ENSDARG00000014963,5
ENSDARG00000014966,52
ENSDARG00000014967,0
ENSDARG00000014969,48
ENSDARG00000014973,67
ENSDARG00000014975,1
ENSDARG00000014976,7
ENSDARG00000014986,30
ENSDARG00000014994,4
ENSDARG00000014995,4
ENSDARG00000015002,70
ENSDARG00000015003,17
ENSDARG00000015006,26
ENSDARG00000015010,0
ENSDARG00000015015,39
ENSDARG00000015016,356
ENSDARG00000015025,150
ENSDARG00000015033,0
ENSDARG00000015050,449
ENSDARG00000015053,81
ENSDARG00000015057,77
ENSDARG00000015059,98
ENSDARG00000015064,5
ENSDARG00000015065,0
ENSDARG00000015068,0
ENSDARG00000015070,3
ENSDARG00000015072,6
ENSDARG00000015076,18
ENSDARG00000015088,17
ENSDARG00000015110,0
ENSDARG00000015111,41
ENSDARG00000015123,0
ENSDARG00000015126,6
ENSDARG00000015128,277
ENSDARG00000015134,39
ENSDARG00000015144,0
ENSDARG00000015149,0
ENSDARG00000015153,42
ENSDARG00000015156,9
ENSDARG00000015158,0
ENSDARG00000015161,21
ENSDARG00000015164,345
ENSDARG00000015174,122
ENSDARG00000015176,2
ENSDARG00000015184,53
ENSDARG00000015199,7
ENSDARG00000015201,94
ENSDARG00000015206,122
ENSDARG00000015208,17
ENSDARG00000015221,26
ENSDARG00000015222,1
ENSDARG00000015224,60
ENSDARG00000015228,0
ENSDARG00000015236,13
ENSDARG00000015239,29
ENSDARG00000015240,118
ENSDARG00000015252,30
ENSDARG00000015254,130
ENSDARG00000015263,0
ENSDARG00000015266,41
ENSDARG00000015273,0
ENSDARG00000015278,14
ENSDARG00000015290,14
ENSDARG00000015292,27
ENSDARG00000015293,0
ENSDARG00000015310,18
ENSDARG00000015312,19
ENSDARG00000015314,12
ENSDARG00000015315,60
ENSDARG00000015325,22
ENSDARG00000015337,0
ENSDARG00000015343,75
ENSDARG00000015349,35
ENSDARG00000015352,81
ENSDARG00000015355,0
ENSDARG00000015356,28
ENSDARG00000015374,2
ENSDARG00000015385,23
ENSDARG00000015392,82
ENSDARG00000015394,18
ENSDARG00000015399,0
ENSDARG00000015404,2
ENSDARG00000015422,0
ENSDARG00000015425,22
ENSDARG00000015427,131
ENSDARG00000015445,47
ENSDARG00000015449,89
ENSDARG00000015460,28
ENSDARG00000015471,11
ENSDARG00000015472,83
ENSDARG00000015474,24
ENSDARG00000015476,0
ENSDARG00000015482,2
ENSDARG00000015495,26
ENSDARG00000015502,27
ENSDARG00000015506,9
ENSDARG00000015515,0
ENSDARG00000015524,35
ENSDARG00000015527,0
ENSDARG00000015531,36
ENSDARG00000015536,327
ENSDARG00000015537,466
ENSDARG00000015538,38
ENSDARG00000015540,63
ENSDARG00000015543,0
ENSDARG00000015546,150
ENSDARG00000015551,324
ENSDARG00000015552,23
ENSDARG00000015554,44
ENSDARG00000015557,25
ENSDARG00000015559,1
ENSDARG00000015563,22
ENSDARG00000015566,189
ENSDARG00000015567,87
ENSDARG00000015575,9
ENSDARG00000015576,0
ENSDARG00000015589,0
ENSDARG00000015592,10
ENSDARG00000015607,0
ENSDARG00000015610,7
ENSDARG00000015611,3
ENSDARG00000015623,0
ENSDARG00000015627,60
ENSDARG00000015628,4
ENSDARG00000015638,3
ENSDARG00000015649,12
ENSDARG00000015653,159
ENSDARG00000015654,0
ENSDARG00000015657,8
ENSDARG00000015662,2
ENSDARG00000015674,2
ENSDARG00000015676,9
ENSDARG00000015678,0
ENSDARG00000015681,61
ENSDARG00000015686,29
ENSDARG00000015707,42
ENSDARG00000015709,15
ENSDARG00000015722,6
ENSDARG00000015731,40
ENSDARG00000015732,15
ENSDARG00000015734,0
ENSDARG00000015747,11
ENSDARG00000015749,0
ENSDARG00000015752,0
ENSDARG00000015757,79
ENSDARG00000015759,25
ENSDARG00000015765,1
ENSDARG00000015780,0
ENSDARG00000015790,62
ENSDARG00000015793,11
ENSDARG00000015803,1
ENSDARG00000015805,147
ENSDARG00000015807,4
ENSDARG00000015822,63
ENSDARG00000015823,32
ENSDARG00000015824,3
ENSDARG00000015829,13
ENSDARG00000015835,0
ENSDARG00000015851,127
ENSDARG00000015854,118
ENSDARG00000015856,45
ENSDARG00000015860,43
ENSDARG00000015862,473
ENSDARG00000015863,1
ENSDARG00000015866,63
ENSDARG00000015869,1
ENSDARG00000015876,32
ENSDARG00000015879,3
ENSDARG00000015887,83
ENSDARG00000015889,6
ENSDARG00000015890,20
ENSDARG00000015891,45
ENSDARG00000015901,74
ENSDARG00000015902,73
ENSDARG00000015905,18
ENSDARG00000015906,0
ENSDARG00000015907,67
ENSDARG00000015915,43
ENSDARG00000015917,19
ENSDARG00000015918,100
ENSDARG00000015921,11
ENSDARG00000015922,8
ENSDARG00000015930,23
ENSDARG00000015931,134
ENSDARG00000015937,4
ENSDARG00000015946,13
ENSDARG00000015947,76
ENSDARG00000015955,9
ENSDARG00000015964,0
ENSDARG00000015966,13
ENSDARG00000015968,23
ENSDARG00000015970,99
ENSDARG00000015971,77
ENSDARG00000015978,50
ENSDARG00000015985,124
ENSDARG00000015989,0
ENSDARG00000015990,187
ENSDARG00000015997,3
ENSDARG00000015998,2
ENSDARG00000016010,37
ENSDARG00000016011,25
ENSDARG00000016016,42
ENSDARG00000016022,34
ENSDARG00000016038,0
ENSDARG00000016044,8
ENSDARG00000016048,0
ENSDARG00000016056,3
ENSDARG00000016058,28
ENSDARG00000016059,42
ENSDARG00000016065,0
ENSDARG00000016074,7
ENSDARG00000016080,18
ENSDARG00000016081,7
ENSDARG00000016084,17
ENSDARG00000016085,57
ENSDARG00000016086,54
ENSDARG00000016088,24
ENSDARG00000016089,21
ENSDARG00000016093,5
ENSDARG00000016095,0
ENSDARG00000016112,24
ENSDARG00000016117,1
ENSDARG00000016122,0
ENSDARG00000016128,16
ENSDARG00000016132,23
ENSDARG00000016138,0
ENSDARG00000016139,1
ENSDARG00000016141,12
ENSDARG00000016143,0
ENSDARG00000016153,287
ENSDARG00000016154,14
ENSDARG00000016156,6
ENSDARG00000016160,18
ENSDARG00000016161,0
ENSDARG00000016163,55
ENSDARG00000016173,132
ENSDARG00000016177,138
ENSDARG00000016181,118
ENSDARG00000016188,10
ENSDARG00000016200,24
ENSDARG00000016207,0
ENSDARG00000016212,81
ENSDARG00000016213,10
ENSDARG00000016227,0
ENSDARG00000016231,12
ENSDARG00000016233,18
ENSDARG00000016238,43
ENSDARG00000016239,25
ENSDARG00000016253,18
ENSDARG00000016255,45
ENSDARG00000016256,64
ENSDARG00000016260,88
ENSDARG00000016263,33
ENSDARG00000016280,25
ENSDARG00000016290,19
ENSDARG00000016301,47
ENSDARG00000016302,101
ENSDARG00000016304,4
ENSDARG00000016307,16
ENSDARG00000016311,253
ENSDARG00000016318,0
ENSDARG00000016319,0
ENSDARG00000016336,6
ENSDARG00000016337,17
ENSDARG00000016343,6
ENSDARG00000016345,81
ENSDARG00000016348,0
ENSDARG00000016350,36
ENSDARG00000016357,35
ENSDARG00000016360,21
ENSDARG00000016363,1
ENSDARG00000016364,3
ENSDARG00000016368,3
ENSDARG00000016375,2
ENSDARG00000016391,16
ENSDARG00000016393,5
ENSDARG00000016396,33
ENSDARG00000016399,28
ENSDARG00000016404,139
ENSDARG00000016412,3
ENSDARG00000016415,75
ENSDARG00000016421,0
ENSDARG00000016427,16
ENSDARG00000016429,114
ENSDARG00000016439,7
ENSDARG00000016443,429
ENSDARG00000016447,80
ENSDARG00000016448,0
ENSDARG00000016454,0
ENSDARG00000016457,1
ENSDARG00000016460,79
ENSDARG00000016463,15
ENSDARG00000016464,83
ENSDARG00000016470,0
ENSDARG00000016474,8
ENSDARG00000016477,56
ENSDARG00000016479,0
ENSDARG00000016480,0
ENSDARG00000016481,17
ENSDARG00000016483,3
ENSDARG00000016484,14
ENSDARG00000016490,217
ENSDARG00000016494,2
ENSDARG00000016496,0
ENSDARG00000016505,0
ENSDARG00000016513,78
ENSDARG00000016514,5
ENSDARG00000016516,20
ENSDARG00000016519,0
ENSDARG00000016526,96
ENSDARG00000016527,3
ENSDARG00000016528,35
ENSDARG00000016531,11
ENSDARG00000016532,229
ENSDARG00000016536,0
ENSDARG00000016538,0
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,16
ENSDARG00000016548,76
ENSDARG00000016551,170
ENSDARG00000016570,52
ENSDARG00000016573,185
ENSDARG00000016584,35
ENSDARG00000016594,4
ENSDARG00000016598,12
ENSDARG00000016605,0
ENSDARG00000016607,0
ENSDARG00000016611,5
ENSDARG00000016613,0
ENSDARG00000016623,157
ENSDARG00000016630,214
ENSDARG00000016649,6
ENSDARG00000016651,361
ENSDARG00000016656,3
ENSDARG00000016664,18
ENSDARG00000016667,261
ENSDARG00000016674,0
ENSDARG00000016676,205
ENSDARG00000016687,71
ENSDARG00000016691,0
ENSDARG00000016695,34
ENSDARG00000016699,0
ENSDARG00000016704,0
ENSDARG00000016706,24
ENSDARG00000016710,24
ENSDARG00000016718,14
ENSDARG00000016721,148
ENSDARG00000016724,11
ENSDARG00000016725,16
ENSDARG00000016730,0
ENSDARG00000016733,27
ENSDARG00000016739,18
ENSDARG00000016742,8
ENSDARG00000016743,15
ENSDARG00000016745,3
ENSDARG00000016749,36
ENSDARG00000016750,1
ENSDARG00000016753,14
ENSDARG00000016754,15
ENSDARG00000016763,301
ENSDARG00000016765,8
ENSDARG00000016769,16
ENSDARG00000016771,86
ENSDARG00000016773,0
ENSDARG00000016774,58
ENSDARG00000016775,265
ENSDARG00000016782,518
ENSDARG00000016783,90
ENSDARG00000016788,118
ENSDARG00000016789,0
ENSDARG00000016793,212
ENSDARG00000016794,10
ENSDARG00000016809,26
ENSDARG00000016811,22
ENSDARG00000016815,0
ENSDARG00000016818,4
ENSDARG00000016825,0
ENSDARG00000016830,247
ENSDARG00000016835,43
ENSDARG00000016837,0
ENSDARG00000016854,7
ENSDARG00000016855,1
ENSDARG00000016856,17
ENSDARG00000016858,31
ENSDARG00000016864,64
ENSDARG00000016866,28
ENSDARG00000016867,4
ENSDARG00000016868,43
ENSDARG00000016871,119
ENSDARG00000016875,48
ENSDARG00000016886,3
ENSDARG00000016889,373
ENSDARG00000016897,0
ENSDARG00000016903,25
ENSDARG00000016904,67
ENSDARG00000016908,0
ENSDARG00000016918,60
ENSDARG00000016923,2
ENSDARG00000016934,30
ENSDARG00000016936,393
ENSDARG00000016939,1
ENSDARG00000016951,0
ENSDARG00000016963,11
ENSDARG00000016964,31
ENSDARG00000016968,16
ENSDARG00000016977,15
ENSDARG00000016979,17
ENSDARG00000016981,3
ENSDARG00000016994,22
ENSDARG00000016999,0
ENSDARG00000017004,42
ENSDARG00000017006,112
ENSDARG00000017007,47
ENSDARG00000017010,14
ENSDARG00000017014,195
ENSDARG00000017023,0
ENSDARG00000017034,21
ENSDARG00000017036,40
ENSDARG00000017037,71
ENSDARG00000017038,2
ENSDARG00000017047,5
ENSDARG00000017049,0
ENSDARG00000017055,0
ENSDARG00000017058,123
ENSDARG00000017067,2
ENSDARG00000017078,0
ENSDARG00000017084,6
ENSDARG00000017086,0
ENSDARG00000017093,6
ENSDARG00000017105,15
ENSDARG00000017107,5
ENSDARG00000017108,16
ENSDARG00000017111,0
ENSDARG00000017115,61
ENSDARG00000017119,24
ENSDARG00000017121,38
ENSDARG00000017126,12
ENSDARG00000017127,7
ENSDARG00000017128,3
ENSDARG00000017140,5
ENSDARG00000017141,0
ENSDARG00000017143,58
ENSDARG00000017154,6
ENSDARG00000017155,0
ENSDARG00000017162,87
ENSDARG00000017163,0
ENSDARG00000017165,0
ENSDARG00000017168,7
ENSDARG00000017173,73
ENSDARG00000017174,0
ENSDARG00000017180,53
ENSDARG00000017188,0
ENSDARG00000017193,0
ENSDARG00000017195,0
ENSDARG00000017199,4
ENSDARG00000017211,101
ENSDARG00000017219,962
ENSDARG00000017220,60
ENSDARG00000017229,33
ENSDARG00000017230,4
ENSDARG00000017234,2
ENSDARG00000017235,412
ENSDARG00000017240,0
ENSDARG00000017242,16
ENSDARG00000017244,222
ENSDARG00000017246,790
ENSDARG00000017251,0
ENSDARG00000017254,16
ENSDARG00000017255,0
ENSDARG00000017261,5
ENSDARG00000017266,24
ENSDARG00000017272,7
ENSDARG00000017274,390
ENSDARG00000017294,53
ENSDARG00000017299,10
ENSDARG00000017311,17
ENSDARG00000017312,43
ENSDARG00000017314,69
ENSDARG00000017315,59
ENSDARG00000017316,21
ENSDARG00000017320,0
ENSDARG00000017321,32
ENSDARG00000017329,19
ENSDARG00000017337,2
ENSDARG00000017338,277
ENSDARG00000017340,0
ENSDARG00000017354,0
ENSDARG00000017355,0
ENSDARG00000017359,8
ENSDARG00000017365,62
ENSDARG00000017366,29
ENSDARG00000017367,6
ENSDARG00000017369,8
ENSDARG00000017385,0
ENSDARG00000017386,13
ENSDARG00000017388,16
ENSDARG00000017391,31
ENSDARG00000017397,130
ENSDARG00000017398,4
ENSDARG00000017400,10
ENSDARG00000017422,19
ENSDARG00000017423,69
ENSDARG00000017425,26
ENSDARG00000017427,57
ENSDARG00000017429,129
ENSDARG00000017431,45
ENSDARG00000017437,3
ENSDARG00000017439,19
ENSDARG00000017441,1626
ENSDARG00000017444,7
ENSDARG00000017445,96
ENSDARG00000017446,53
ENSDARG00000017454,36
ENSDARG00000017466,115
ENSDARG00000017474,1
ENSDARG00000017489,0
ENSDARG00000017490,96
ENSDARG00000017494,21
ENSDARG00000017500,67
ENSDARG00000017504,0
ENSDARG00000017522,78
ENSDARG00000017525,32
ENSDARG00000017532,0
ENSDARG00000017537,13
ENSDARG00000017542,2
ENSDARG00000017562,25
ENSDARG00000017565,0
ENSDARG00000017569,14
ENSDARG00000017571,36
ENSDARG00000017579,12
ENSDARG00000017590,6
ENSDARG00000017591,895
ENSDARG00000017595,51
ENSDARG00000017602,95
ENSDARG00000017605,0
ENSDARG00000017606,21
ENSDARG00000017612,5
ENSDARG00000017615,8
ENSDARG00000017617,2
ENSDARG00000017624,785
ENSDARG00000017634,56
ENSDARG00000017636,1
ENSDARG00000017649,8
ENSDARG00000017653,0
ENSDARG00000017657,0
ENSDARG00000017658,3
ENSDARG00000017659,48
ENSDARG00000017661,74
ENSDARG00000017665,12
ENSDARG00000017673,966
ENSDARG00000017675,21
ENSDARG00000017676,27
ENSDARG00000017687,0
ENSDARG00000017696,50
ENSDARG00000017703,2
ENSDARG00000017708,34
ENSDARG00000017710,6
ENSDARG00000017720,14
ENSDARG00000017722,0
ENSDARG00000017728,23
ENSDARG00000017739,18
ENSDARG00000017740,110
ENSDARG00000017741,18
ENSDARG00000017742,40
ENSDARG00000017744,0
ENSDARG00000017748,63
ENSDARG00000017757,30
ENSDARG00000017762,69
ENSDARG00000017772,75
ENSDARG00000017773,13
ENSDARG00000017775,2
ENSDARG00000017780,45
ENSDARG00000017781,0
ENSDARG00000017785,52
ENSDARG00000017790,33
ENSDARG00000017794,10
ENSDARG00000017798,163
ENSDARG00000017799,16
ENSDARG00000017803,77
ENSDARG00000017809,0
ENSDARG00000017811,5
ENSDARG00000017813,9
ENSDARG00000017821,0
ENSDARG00000017834,2
ENSDARG00000017835,6
ENSDARG00000017841,115
ENSDARG00000017842,16
ENSDARG00000017843,20
ENSDARG00000017844,8
ENSDARG00000017853,0
ENSDARG00000017860,0
ENSDARG00000017874,7
ENSDARG00000017880,1
ENSDARG00000017882,27
ENSDARG00000017884,0
ENSDARG00000017886,13
ENSDARG00000017891,119
ENSDARG00000017901,82
ENSDARG00000017905,64
ENSDARG00000017910,13
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,7
ENSDARG00000017929,123
ENSDARG00000017931,30
ENSDARG00000017947,0
ENSDARG00000017953,2
ENSDARG00000017960,4
ENSDARG00000017982,0
ENSDARG00000017983,6
ENSDARG00000017984,6
ENSDARG00000017985,6
ENSDARG00000017986,141
ENSDARG00000017988,10
ENSDARG00000017994,0
ENSDARG00000018000,81
ENSDARG00000018002,1
ENSDARG00000018004,0
ENSDARG00000018006,0
ENSDARG00000018008,1
ENSDARG00000018010,5
ENSDARG00000018022,4
ENSDARG00000018025,47
ENSDARG00000018032,73
ENSDARG00000018040,27
ENSDARG00000018047,15
ENSDARG00000018048,0
ENSDARG00000018049,48
ENSDARG00000018060,142
ENSDARG00000018061,28
ENSDARG00000018065,46
ENSDARG00000018066,2
ENSDARG00000018069,11
ENSDARG00000018073,2
ENSDARG00000018077,0
ENSDARG00000018096,10
ENSDARG00000018105,49
ENSDARG00000018106,47
ENSDARG00000018107,0
ENSDARG00000018109,10
ENSDARG00000018110,62
ENSDARG00000018111,15
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,4
ENSDARG00000018145,18
ENSDARG00000018146,7
ENSDARG00000018149,59
ENSDARG00000018153,16
ENSDARG00000018159,69
ENSDARG00000018162,27
ENSDARG00000018165,8
ENSDARG00000018174,109
ENSDARG00000018178,19
ENSDARG00000018179,18
ENSDARG00000018181,2
ENSDARG00000018190,98
ENSDARG00000018192,316
ENSDARG00000018206,40
ENSDARG00000018228,2
ENSDARG00000018241,66
ENSDARG00000018257,212
ENSDARG00000018259,1585
ENSDARG00000018260,0
ENSDARG00000018263,22
ENSDARG00000018264,26
ENSDARG00000018266,12
ENSDARG00000018270,79
ENSDARG00000018272,49
ENSDARG00000018281,4
ENSDARG00000018283,3
ENSDARG00000018285,17
ENSDARG00000018296,70
ENSDARG00000018301,0
ENSDARG00000018303,38
ENSDARG00000018312,9
ENSDARG00000018319,72
ENSDARG00000018321,5
ENSDARG00000018325,31
ENSDARG00000018327,0
ENSDARG00000018328,21
ENSDARG00000018329,18
ENSDARG00000018334,151
ENSDARG00000018342,0
ENSDARG00000018351,15
ENSDARG00000018361,15
ENSDARG00000018382,0
ENSDARG00000018383,11
ENSDARG00000018393,114
ENSDARG00000018397,65
ENSDARG00000018399,3
ENSDARG00000018404,82
ENSDARG00000018411,12
ENSDARG00000018418,6
ENSDARG00000018423,4
ENSDARG00000018425,88
ENSDARG00000018426,64
ENSDARG00000018432,14
ENSDARG00000018441,40
ENSDARG00000018459,3
ENSDARG00000018460,257
ENSDARG00000018461,49
ENSDARG00000018476,140
ENSDARG00000018478,15
ENSDARG00000018485,27
ENSDARG00000018491,31
ENSDARG00000018492,30
ENSDARG00000018494,20
ENSDARG00000018506,0
ENSDARG00000018508,28
ENSDARG00000018516,5
ENSDARG00000018521,0
ENSDARG00000018524,200
ENSDARG00000018529,7
ENSDARG00000018530,0
ENSDARG00000018534,378
ENSDARG00000018542,0
ENSDARG00000018553,15
ENSDARG00000018559,105
ENSDARG00000018562,6
ENSDARG00000018566,45
ENSDARG00000018569,12
ENSDARG00000018574,19
ENSDARG00000018587,0
ENSDARG00000018593,30
ENSDARG00000018600,20
ENSDARG00000018602,39
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,77
ENSDARG00000018619,52
ENSDARG00000018621,1
ENSDARG00000018623,6
ENSDARG00000018627,4
ENSDARG00000018637,15
ENSDARG00000018643,16
ENSDARG00000018650,0
ENSDARG00000018653,15
ENSDARG00000018658,12
ENSDARG00000018671,0
ENSDARG00000018681,0
ENSDARG00000018687,0
ENSDARG00000018688,0
ENSDARG00000018691,201
ENSDARG00000018693,250
ENSDARG00000018698,19
ENSDARG00000018716,113
ENSDARG00000018721,10
ENSDARG00000018726,25
ENSDARG00000018738,46
ENSDARG00000018742,162
ENSDARG00000018743,33
ENSDARG00000018744,0
ENSDARG00000018750,6
ENSDARG00000018757,5
ENSDARG00000018765,13
ENSDARG00000018773,67
ENSDARG00000018782,300
ENSDARG00000018787,68
ENSDARG00000018788,6
ENSDARG00000018797,0
ENSDARG00000018809,48
ENSDARG00000018814,15
ENSDARG00000018817,44
ENSDARG00000018820,68
ENSDARG00000018825,30
ENSDARG00000018840,33
ENSDARG00000018846,10
ENSDARG00000018853,24
ENSDARG00000018854,59
ENSDARG00000018856,184
ENSDARG00000018871,0
ENSDARG00000018881,3
ENSDARG00000018882,84
ENSDARG00000018890,28
ENSDARG00000018891,40
ENSDARG00000018896,127
ENSDARG00000018898,44
ENSDARG00000018902,37
ENSDARG00000018903,30
ENSDARG00000018904,35
ENSDARG00000018907,351
ENSDARG00000018914,165
ENSDARG00000018918,0
ENSDARG00000018921,6
ENSDARG00000018923,339
ENSDARG00000018936,11
ENSDARG00000018944,0
ENSDARG00000018953,0
ENSDARG00000018956,3
ENSDARG00000018958,48
ENSDARG00000018961,527
ENSDARG00000018966,2
ENSDARG00000018967,91
ENSDARG00000018968,73
ENSDARG00000018971,47
ENSDARG00000018973,34
ENSDARG00000018976,2
ENSDARG00000018980,3
ENSDARG00000018984,81
ENSDARG00000018985,140
ENSDARG00000018989,66
ENSDARG00000018997,50
ENSDARG00000019000,414
ENSDARG00000019001,0
ENSDARG00000019004,101
ENSDARG00000019008,65
ENSDARG00000019013,10
ENSDARG00000019025,20
ENSDARG00000019033,44
ENSDARG00000019038,21
ENSDARG00000019060,41
ENSDARG00000019062,6
ENSDARG00000019063,121
ENSDARG00000019081,1
ENSDARG00000019093,0
ENSDARG00000019096,0
ENSDARG00000019098,13
ENSDARG00000019103,156
ENSDARG00000019113,11
ENSDARG00000019116,60
ENSDARG00000019117,11
ENSDARG00000019122,0
ENSDARG00000019125,1
ENSDARG00000019128,51
ENSDARG00000019130,69
ENSDARG00000019135,1
ENSDARG00000019137,9
ENSDARG00000019142,9
ENSDARG00000019144,18
ENSDARG00000019156,7
ENSDARG00000019160,22
ENSDARG00000019179,6
ENSDARG00000019181,458
ENSDARG00000019185,24
ENSDARG00000019191,73
ENSDARG00000019195,62
ENSDARG00000019205,276
ENSDARG00000019207,0
ENSDARG00000019208,182
ENSDARG00000019213,60
ENSDARG00000019222,12
ENSDARG00000019223,259
ENSDARG00000019228,0
ENSDARG00000019230,469
ENSDARG00000019231,530
ENSDARG00000019233,38
ENSDARG00000019235,35
ENSDARG00000019236,0
ENSDARG00000019239,62
ENSDARG00000019250,0
ENSDARG00000019253,82
ENSDARG00000019260,7
ENSDARG00000019265,0
ENSDARG00000019274,8
ENSDARG00000019278,25
ENSDARG00000019280,40
ENSDARG00000019293,0
ENSDARG00000019294,0
ENSDARG00000019299,123
ENSDARG00000019300,12
ENSDARG00000019302,85
ENSDARG00000019304,25
ENSDARG00000019307,23
ENSDARG00000019311,0
ENSDARG00000019312,6
ENSDARG00000019316,5
ENSDARG00000019326,18
ENSDARG00000019328,255
ENSDARG00000019332,18
ENSDARG00000019335,13
ENSDARG00000019338,2
ENSDARG00000019339,6
ENSDARG00000019341,38
ENSDARG00000019342,4
ENSDARG00000019345,89
ENSDARG00000019353,146
ENSDARG00000019355,7
ENSDARG00000019357,0
ENSDARG00000019360,46
ENSDARG00000019362,23
ENSDARG00000019364,19
ENSDARG00000019365,0
ENSDARG00000019367,15
ENSDARG00000019371,6
ENSDARG00000019383,200
ENSDARG00000019392,20
ENSDARG00000019396,0
ENSDARG00000019398,2
ENSDARG00000019404,25
ENSDARG00000019406,7
ENSDARG00000019417,0
ENSDARG00000019418,0
ENSDARG00000019420,137
ENSDARG00000019426,412
ENSDARG00000019438,9
ENSDARG00000019442,22
ENSDARG00000019444,26
ENSDARG00000019451,88
ENSDARG00000019457,1
ENSDARG00000019459,61
ENSDARG00000019484,10
ENSDARG00000019487,12
ENSDARG00000019492,0
ENSDARG00000019496,1
ENSDARG00000019498,9
ENSDARG00000019501,29
ENSDARG00000019503,0
ENSDARG00000019507,34
ENSDARG00000019516,0
ENSDARG00000019521,3
ENSDARG00000019525,34
ENSDARG00000019526,25
ENSDARG00000019529,33
ENSDARG00000019530,74
ENSDARG00000019532,9
ENSDARG00000019541,105
ENSDARG00000019549,0
ENSDARG00000019556,10
ENSDARG00000019564,3
ENSDARG00000019566,161
ENSDARG00000019572,62
ENSDARG00000019579,104
ENSDARG00000019581,117
ENSDARG00000019585,0
ENSDARG00000019588,32
ENSDARG00000019591,0
ENSDARG00000019595,4
ENSDARG00000019596,108
ENSDARG00000019601,207
ENSDARG00000019613,131
ENSDARG00000019614,17
ENSDARG00000019636,9
ENSDARG00000019644,211
ENSDARG00000019646,0
ENSDARG00000019651,0
ENSDARG00000019658,115
ENSDARG00000019660,2
ENSDARG00000019686,25
ENSDARG00000019692,31
ENSDARG00000019693,20
ENSDARG00000019702,655
ENSDARG00000019706,0
ENSDARG00000019707,9
ENSDARG00000019709,40
ENSDARG00000019713,8
ENSDARG00000019715,0
ENSDARG00000019717,46
ENSDARG00000019726,136
ENSDARG00000019728,30
ENSDARG00000019732,32
ENSDARG00000019741,0
ENSDARG00000019742,4
ENSDARG00000019743,80
ENSDARG00000019746,27
ENSDARG00000019747,0
ENSDARG00000019752,82
ENSDARG00000019753,52
ENSDARG00000019763,0
ENSDARG00000019765,116
ENSDARG00000019772,0
ENSDARG00000019774,34
ENSDARG00000019778,597
ENSDARG00000019782,25
ENSDARG00000019791,8
ENSDARG00000019797,18
ENSDARG00000019808,49
ENSDARG00000019810,27
ENSDARG00000019815,5
ENSDARG00000019834,15
ENSDARG00000019835,5
ENSDARG00000019838,9
ENSDARG00000019842,113
ENSDARG00000019845,5
ENSDARG00000019856,212
ENSDARG00000019861,15
ENSDARG00000019874,16
ENSDARG00000019877,19
ENSDARG00000019881,343
ENSDARG00000019897,28
ENSDARG00000019902,483
ENSDARG00000019907,14
